osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,ref
"[66560324, 719633949, 280795303]",1-я вуліца Даватара,tertiary,,False,True,105.261,,"LINESTRING (30.2137995 55.1927871, 30.2137883 55.1928439, 30.2137699 55.1929288, 30.2137564 55.1929914, 30.2135802 55.1937254)",,
339372331,праспект Фрунзэ,primary,60,True,False,201.598,,"LINESTRING (30.2137995 55.1927871, 30.2136206 55.1927779, 30.2129848 55.1927452, 30.2116329 55.1926923, 30.2106325 55.1926503)",2,
30450499,,tertiary,,False,False,14.389,,"LINESTRING (30.2022023 55.1930644, 30.2021597 55.1929373)",,
"[29458273, 62169125, 30641321, 282332784, 34964851, 28255000, 559457630]","['вуліца Талстога', 'вуліца Пушкіна', 'вуліца Суворава']",residential,20,False,"[False, True]",719.0149999999998,yes,"LINESTRING (30.2022023 55.1930644, 30.2022664 55.1931684, 30.2023077 55.1932932, 30.2024007 55.1935484, 30.2025229 55.1939061, 30.2026521 55.1942845, 30.2027124 55.194462, 30.2027351 55.1945076, 30.202908 55.195002, 30.2029463 55.1950677, 30.2030166 55.1950995, 30.2031479 55.1951339, 30.2034057 55.1951836, 30.2036566 55.1952059, 30.2039006 55.1951838, 30.2041006 55.1951342, 30.2041908 55.1951119, 30.2045194 55.195033, 30.2047344 55.1949834, 30.2047818 55.1949731, 30.2055124 55.1948142, 30.2056253 55.1947869, 30.2057596 55.1947611, 30.2059817 55.1947185, 30.2060536 55.1947439, 30.2060809 55.1947963, 30.2060784 55.1948643, 30.2060156 55.1949084, 30.2056802 55.1953349, 30.2055413 55.1955064, 30.2054501 55.1956236, 30.2053847 55.1957399, 30.2052767 55.1959077, 30.2052092 55.1960107, 30.2051355 55.1961622, 30.2049338 55.1965327, 30.2048429 55.1967147, 30.204682 55.1970367, 30.2046662 55.1970698, 30.2046599 55.1971083)",,
30450499,,tertiary,,False,True,14.389,,"LINESTRING (30.2021597 55.1929373, 30.2022023 55.1930644)",,
"[130156888, 991104068, 65606535]",Замкавая вуліца,primary,50,True,False,259.827,,"LINESTRING (30.2021597 55.1929373, 30.2023532 55.1929186, 30.2034353 55.1928303, 30.2044523 55.1927462, 30.2046222 55.1927309, 30.2056006 55.1926429, 30.2058452 55.192621, 30.2059707 55.1926119, 30.2062105 55.1926059)","['4', '3']",
"[339423030, 477517834, 991104054]",вуліца Калініна,tertiary,60,False,"[False, True]",267.427,,"LINESTRING (30.2021597 55.1929373, 30.2021324 55.1928624, 30.2020993 55.1927657, 30.2020095 55.1924673, 30.2017681 55.191557, 30.2017413 55.1914338, 30.20171 55.1913062, 30.2015965 55.1908384, 30.2015451 55.1906889, 30.201469 55.1905675)","['4', '3']",
66551983,вуліца Праўды,secondary,50,True,False,12.025,,"LINESTRING (30.2107072 55.1890408, 30.2105292 55.1890778)",,
30807271,вуліца Праўды,secondary,50,True,False,168.617,,"LINESTRING (30.2105292 55.1890778, 30.2100911 55.189178, 30.2095398 55.189304, 30.2089108 55.1894219, 30.2085152 55.1895046, 30.2083582 55.189516, 30.2080136 55.1894847)",2,
40740737,Замкавая вуліца,primary,60,True,False,13.615,,"LINESTRING (30.2064545 55.1927306, 30.20624 55.1927299)",4,
"[130156905, 130156900]",вуліца Леніна,primary,50,True,False,77.677,,"LINESTRING (30.2064545 55.1927306, 30.2064753 55.1928757, 30.2065363 55.1932726, 30.2065304 55.1933471, 30.206524 55.193427)","['2', '3']",Р112
65627252,праспект Фрунзэ,primary,50,True,False,14.129,,"LINESTRING (30.2062105 55.1926059, 30.2064331 55.1926058)",4,
"[130156897, 130156906, 76911086]",вуліца Леніна,primary,50,True,False,275.897,,"LINESTRING (30.2062105 55.1926059, 30.2061845 55.1924565, 30.2060938 55.1920914, 30.2059248 55.1911965, 30.2058537 55.1908122, 30.2057746 55.1904248, 30.2057089 55.1901415)",3,Р112
130156893,вуліца Леніна,primary,50,True,False,13.915,,"LINESTRING (30.20624 55.1927299, 30.2062105 55.1926059)",3,Р112
"[67558872, 991104059, 65627247]",Замкавая вуліца,primary,50,True,False,259.178,,"LINESTRING (30.20624 55.1927299, 30.2059981 55.1927288, 30.2055792 55.1927574, 30.2045358 55.1928451, 30.20412 55.1928842, 30.2024625 55.19304, 30.20239 55.1930473, 30.2022023 55.1930644)",3,
72256880,вуліца Янкі Купалы,residential,,False,False,140.118,,"LINESTRING (30.2068665 55.1971123, 30.2067227 55.1971196, 30.2060263 55.1971284, 30.2051759 55.1971159, 30.2046599 55.1971083)",,
"[159325396, 159325397]",вуліца Леніна,primary,50,True,False,144.538,,"LINESTRING (30.2068665 55.1971123, 30.2068488 55.1970136, 30.2067509 55.1963889, 30.2067067 55.1961034, 30.2066582 55.1958179)",3,Р112
29986979,2-я вуліца Даватара,residential,,False,True,121.40299999999999,,"LINESTRING (30.2131404 55.1965631, 30.2129031 55.1965904, 30.2121924 55.1966404, 30.2121019 55.1966448, 30.2116404 55.1966771, 30.2112427 55.1966951)",,
359381794,1-я вуліца Даватара,tertiary,,False,True,318.909,,"LINESTRING (30.2131404 55.1965631, 30.213073 55.1964424, 30.2130317 55.1963396, 30.2130183 55.1962783, 30.2130166 55.1961991, 30.2130219 55.1961218, 30.2131605 55.1954922, 30.2132329 55.1951646, 30.2134266 55.1943594, 30.2135052 55.1940329, 30.2135283 55.1939366, 30.2135668 55.1937767, 30.2135802 55.1937254)",,
"[66560324, 719633949, 280795303]",1-я вуліца Даватара,tertiary,,False,False,105.261,,"LINESTRING (30.2135802 55.1937254, 30.2137564 55.1929914, 30.2137699 55.1929288, 30.2137883 55.1928439, 30.2137995 55.1927871)",,
305580374,вуліца Працы,residential,,False,False,31.148999999999997,,"LINESTRING (30.2135802 55.1937254, 30.213669 55.1937325, 30.2140656 55.1937667)",,
359381794,1-я вуліца Даватара,tertiary,,False,False,318.90900000000005,,"LINESTRING (30.2135802 55.1937254, 30.2135668 55.1937767, 30.2135283 55.1939366, 30.2135052 55.1940329, 30.2134266 55.1943594, 30.2132329 55.1951646, 30.2131605 55.1954922, 30.2130219 55.1961218, 30.2130166 55.1961991, 30.2130183 55.1962783, 30.2130317 55.1963396, 30.213073 55.1964424, 30.2131404 55.1965631)",,
179742700,вуліца Гогаля,residential,,False,False,186.03000000000003,,"LINESTRING (30.2028803 55.1898799, 30.2031857 55.1899693, 30.2033239 55.1900097, 30.2038707 55.190136, 30.2044315 55.1901697, 30.2048921 55.1901622, 30.2051466 55.1901581, 30.205514 55.1901462, 30.2057089 55.1901415)",,
477517834,вуліца Калініна,tertiary,60,False,False,38.681000000000004,,"LINESTRING (30.201469 55.1905675, 30.2013174 55.1904761, 30.2011859 55.1904226, 30.2011687 55.1904156, 30.2009863 55.1903606)",4,
"[991104054, 477517834, 339423030]",вуліца Калініна,tertiary,60,False,"[False, True]",267.427,,"LINESTRING (30.201469 55.1905675, 30.2015451 55.1906889, 30.2015965 55.1908384, 30.20171 55.1913062, 30.2017413 55.1914338, 30.2017681 55.191557, 30.2020095 55.1924673, 30.2020993 55.1927657, 30.2021324 55.1928624, 30.2021597 55.1929373)","['4', '3']",
"[1144580658, 1088811356]",Шчарбакова-Набярэжная вуліца,residential,,False,False,140.798,,"LINESTRING (30.201469 55.1905675, 30.2016522 55.1905183, 30.2022395 55.190473, 30.2024287 55.1904312, 30.202535 55.1904325, 30.2026579 55.1904563, 30.2033769 55.190665, 30.2035351 55.1907109)",,
29986979,2-я вуліца Даватара,residential,,False,False,121.403,,"LINESTRING (30.2112427 55.1966951, 30.2116404 55.1966771, 30.2121019 55.1966448, 30.2121924 55.1966404, 30.2129031 55.1965904, 30.2131404 55.1965631)",,
628821349,вуліца Янкі Купалы,residential,,True,False,8.869,,"LINESTRING (30.2070057 55.1971053, 30.2068665 55.1971123)",,
"[130156905, 28254458, 991104067, 105307533]",вуліца Леніна,primary,50,True,False,129.922,yes,"LINESTRING (30.206524 55.193427, 30.2065082 55.1934863, 30.2065151 55.1936885, 30.2065684 55.1941073, 30.2065963 55.1942828, 30.2066454 55.1945916)","['2', '3']",Р112
40680169,2-я вуліца Фрунзэ,residential,,False,False,74.49000000000001,,"LINESTRING (30.2140656 55.1937667, 30.2141241 55.1935651, 30.2141305 55.1935399, 30.2142002 55.1932656, 30.2142337 55.1931038)",,
305580374,вуліца Працы,residential,,False,True,31.148999999999997,,"LINESTRING (30.2140656 55.1937667, 30.213669 55.1937325, 30.2135802 55.1937254)",,
130156892,вуліца Леніна,primary,50,True,False,13.943,,"LINESTRING (30.2064331 55.1926058, 30.2064545 55.1927306)",3,Р112
"[58411067, 339372334]",праспект Фрунзэ,primary,50,True,False,268.08900000000006,,"LINESTRING (30.2064331 55.1926058, 30.2066701 55.1926311, 30.2068117 55.1926388, 30.2075896 55.1926035, 30.2082748 55.192583, 30.208486 55.1925761, 30.2097138 55.1925458, 30.2106459 55.1925737)","['2', '3']",
28255420,1-я вуліца Даватара,tertiary,,False,False,9.578,,"LINESTRING (30.2138163 55.1927015, 30.2137995 55.1927871)",,
160441681,вуліца Леніна,primary,50,True,False,113.732,,"LINESTRING (30.2057089 55.1901415, 30.2055237 55.1892272, 30.205501 55.1891256)",3,Р112
179742700,вуліца Гогаля,residential,,False,True,186.03,,"LINESTRING (30.2057089 55.1901415, 30.205514 55.1901462, 30.2051466 55.1901581, 30.2048921 55.1901622, 30.2044315 55.1901697, 30.2038707 55.190136, 30.2033239 55.1900097, 30.2031857 55.1899693, 30.2028803 55.1898799)",,
1102714097,,unclassified,60,False,True,8.56,,"LINESTRING (30.2106459 55.1925737, 30.2106325 55.1926503)",,
"[991104070, 339372334]",праспект Фрунзэ,primary,50,True,False,201.738,,"LINESTRING (30.2106459 55.1925737, 30.2122141 55.1926371, 30.2129832 55.1926642, 30.2133477 55.1926805, 30.2135203 55.1926882, 30.2136315 55.1926932, 30.2138163 55.1927015)",3,
621342239,вуліца Калініна,tertiary,60,True,False,78.904,,"LINESTRING (30.2003475 55.1898175, 30.200351 55.1899008, 30.200351 55.1899798, 30.2003767 55.1900532, 30.200442 55.1901277, 30.2005191 55.1901717, 30.2006595 55.1902247, 30.2009863 55.1903606)",1,
40680169,2-я вуліца Фрунзэ,residential,,False,True,74.49000000000001,,"LINESTRING (30.2142337 55.1931038, 30.2142002 55.1932656, 30.2141305 55.1935399, 30.2141241 55.1935651, 30.2140656 55.1937667)",,
"[243276859, 372751189]",вуліца Камісара Крылова,residential,,False,False,91.777,,"LINESTRING (30.2023822 55.1957041, 30.2024393 55.195713, 30.2032272 55.1958214, 30.2033185 55.1958313, 30.2034341 55.1958439, 30.2037934 55.195883)",,
"[1269077456, 28255185]",вуліца Багдана Хмяльніцкага,"['residential', 'unclassified']",,False,True,46.265,,"LINESTRING (30.2071329 55.1902651, 30.2071125 55.190336, 30.2073928 55.1903887, 30.2077005 55.1903949)",,
280706289,вуліца Багдана Хмяльніцкага,residential,,True,False,97.088,,"LINESTRING (30.2071329 55.1902651, 30.207415 55.1894312, 30.2074207 55.1894076)",,
1102714097,,unclassified,60,False,False,8.56,,"LINESTRING (30.2106325 55.1926503, 30.2106459 55.1925737)",,
"[339372331, 991104069, 130156911]",праспект Фрунзэ,primary,60,True,False,265.80100000000004,,"LINESTRING (30.2106325 55.1926503, 30.2097849 55.1926258, 30.2095381 55.1926242, 30.2080093 55.1926855, 30.207445 55.1927131, 30.2070303 55.1927344, 30.2068314 55.1927409, 30.2066874 55.1927413, 30.2064545 55.1927306)","['2', '4']",
103767593,вуліца Камісара Крылова,residential,,False,True,25.416,,"LINESTRING (30.2041937 55.1958895, 30.2037934 55.195883)",,
"[1144580658, 1088811356]",Шчарбакова-Набярэжная вуліца,residential,,False,True,140.798,,"LINESTRING (30.2035351 55.1907109, 30.2033769 55.190665, 30.2026579 55.1904563, 30.202535 55.1904325, 30.2024287 55.1904312, 30.2022395 55.190473, 30.2016522 55.1905183, 30.201469 55.1905675)",,
1083926610,,unclassified,,True,False,11.686,,"LINESTRING (30.2063405 55.1934356, 30.206524 55.193427)",,
30427039,вуліца Леніна,primary,50,True,False,78.79,,"LINESTRING (30.2063405 55.1934356, 30.2063044 55.1930315, 30.2062936 55.1929504, 30.2062767 55.1928842, 30.20624 55.1927299)",4,Р112
477517834,вуліца Калініна,tertiary,60,False,True,38.681,,"LINESTRING (30.2009863 55.1903606, 30.2011687 55.1904156, 30.2011859 55.1904226, 30.2013174 55.1904761, 30.201469 55.1905675)",4,
621342241,вуліца Калініна,tertiary,60,True,False,87.665,,"LINESTRING (30.2009863 55.1903606, 30.2006029 55.1902744, 30.2004372 55.19022, 30.2003393 55.190158, 30.2002961 55.1901101, 30.2002589 55.1900562, 30.2002526 55.1899774, 30.2002831 55.1898966, 30.2003475 55.1898175)",1,
"[342059248, 991104051, 72519092, 130156901]",вуліца Леніна,primary,50,True,False,381.91300000000007,,"LINESTRING (30.2056962 55.1891974, 30.2059181 55.1902066, 30.2059623 55.190414, 30.2060538 55.190883, 30.2062038 55.1915463, 30.2062346 55.1917668, 30.2062804 55.1919513, 30.2063879 55.1923847, 30.2064003 55.1924451, 30.2064331 55.1926058)","['4', '3']",Р112
"[105307531, 30427043, 30427039]",вуліца Леніна,primary,50,True,False,129.62300000000002,yes,"LINESTRING (30.2064755 55.1945987, 30.2064142 55.194114, 30.2063609 55.1936952, 30.2063405 55.1934356)","['4', '3']",Р112
991104064,,unclassified,,True,False,10.812,,"LINESTRING (30.2066454 55.1945916, 30.2064755 55.1945987)",,
"[991104065, 991104066, 105307530]",вуліца Леніна,primary,50,True,False,135.812,,"LINESTRING (30.2066454 55.1945916, 30.2066503 55.1946222, 30.2067161 55.1951008, 30.2067372 55.1952538, 30.2067965 55.1955829, 30.2068248 55.1958086)",3,Р112
"[105307530, 991104063]",вуліца Леніна,primary,50,True,False,144.647,,"LINESTRING (30.2068248 55.1958086, 30.206861 55.196097, 30.2068971 55.1963843, 30.2069579 55.1967878, 30.2070057 55.1971053)",3,Р112
1062459431,,unclassified,,True,False,10.624,,"LINESTRING (30.2066582 55.1958179, 30.2068248 55.1958086)",,
"[105307531, 159325397]",вуліца Леніна,primary,50,True,False,136.071,,"LINESTRING (30.2066582 55.1958179, 30.2065904 55.1954184, 30.2065655 55.1952609, 30.2065283 55.1950156, 30.2064909 55.1947202, 30.2064755 55.1945987)",3,Р112
