osmid,oneway,highway,reversed,length,junction,geometry,ref
97086343,False,unclassified,False,108.256,,"LINESTRING (36.1538599 32.8310225, 36.1541133 32.8319725)",
97086343,False,unclassified,True,44.341,,"LINESTRING (36.1538599 32.8310225, 36.1539457 32.8306303)",
97085833,False,residential,True,99.886,,"LINESTRING (36.1530606 32.8264066, 36.154112 32.8265689)",
97086345,False,residential,False,66.674,,"LINESTRING (36.1530606 32.8264066, 36.1530659 32.825807)",
97086345,False,residential,True,74.826,,"LINESTRING (36.1530606 32.8264066, 36.1531089 32.8270783)",
97085831,False,residential,False,96.571,,"LINESTRING (36.1540798 32.8291112, 36.1530606 32.828967)",
97085831,False,residential,True,57.201,,"LINESTRING (36.1540798 32.8291112, 36.1546914 32.8291338)",
97086343,False,unclassified,False,120.906,,"LINESTRING (36.1540798 32.8291112, 36.1541335 32.8301976)",
97085833,False,residential,False,127.24600000000001,,"LINESTRING (36.1570356 32.8277003, 36.1563543 32.8275606, 36.1557374 32.8273622)",
97085833,False,residential,True,253.92599999999996,,"LINESTRING (36.1570356 32.8277003, 36.1581782 32.8279798, 36.1590956 32.8281511, 36.1595676 32.8281376, 36.1596749 32.8281736)",
97085834,False,residential,False,246.961,,"LINESTRING (36.1570356 32.8277003, 36.1569712 32.8267357, 36.1569444 32.8260955, 36.156993 32.8254826)",
97085834,False,residential,True,186.465,,"LINESTRING (36.1570356 32.8277003, 36.1570356 32.8282908, 36.1572126 32.8289354, 36.1573628 32.8293411)",
97085835,False,residential,True,209.779,,"LINESTRING (36.1592082 32.8325505, 36.1599807 32.8307791)",
97085837,False,residential,True,264.375,,"LINESTRING (36.1592082 32.8325505, 36.1585913 32.8323702, 36.1586557 32.8319555, 36.1590312 32.8305807)",
24930514,False,secondary,False,49.253,,"LINESTRING (36.1600644 32.8257338, 36.1595396 32.8256924)",119
24930514,False,secondary,True,97.642,,"LINESTRING (36.1600644 32.8257338, 36.1611036 32.825826)",119
97085837,False,residential,False,275.2,,"LINESTRING (36.1600644 32.8257338, 36.15975 32.827529, 36.159632 32.8278851, 36.1596749 32.8281736)",
97085834,False,residential,True,119.999,,"LINESTRING (36.1573628 32.8293411, 36.1576579 32.8303914)",
97085831,False,residential,False,172.817,,"LINESTRING (36.1573628 32.8293411, 36.156526 32.8292735, 36.1555228 32.8291834)",
97085831,False,residential,True,182.428,,"LINESTRING (36.1573628 32.8293411, 36.1577974 32.8294493, 36.1584465 32.8294944, 36.1592779 32.8296341)",
97085834,False,residential,False,186.465,,"LINESTRING (36.1573628 32.8293411, 36.1572126 32.8289354, 36.1570356 32.8282908, 36.1570356 32.8277003)",
97085833,False,residential,False,65.811,,"LINESTRING (36.1557374 32.8273622, 36.1554156 32.8272315, 36.1551956 32.8270061)",
97085833,False,residential,True,127.24600000000001,,"LINESTRING (36.1557374 32.8273622, 36.1563543 32.8275606, 36.1570356 32.8277003)",
97086340,False,residential,False,122.824,,"LINESTRING (36.1557374 32.8273622, 36.1556355 32.8279302, 36.1555711 32.8284576)",
97085837,False,residential,False,107.752,,"LINESTRING (36.1592779 32.8296341, 36.1590312 32.8305807)",
97085837,False,residential,True,166.583,,"LINESTRING (36.1592779 32.8296341, 36.1596749 32.8281736)",
97085831,False,residential,False,182.428,,"LINESTRING (36.1592779 32.8296341, 36.1584465 32.8294944, 36.1577974 32.8294493, 36.1573628 32.8293411)",
97085836,False,residential,False,104.619,,"LINESTRING (36.1541335 32.8301976, 36.1530166 32.8301312)",
97085836,False,residential,True,124.094,,"LINESTRING (36.1541335 32.8301976, 36.1554585 32.8302742)",
97086343,False,unclassified,False,51.214,,"LINESTRING (36.1541335 32.8301976, 36.1539457 32.8306303)",
97086343,False,unclassified,True,120.906,,"LINESTRING (36.1541335 32.8301976, 36.1540798 32.8291112)",
97085837,False,residential,False,166.583,,"LINESTRING (36.1596749 32.8281736, 36.1592779 32.8296341)",
97085833,False,residential,False,253.926,,"LINESTRING (36.1596749 32.8281736, 36.1595676 32.8281376, 36.1590956 32.8281511, 36.1581782 32.8279798, 36.1570356 32.8277003)",
97085833,False,residential,True,230.199,,"LINESTRING (36.1596749 32.8281736, 36.15997 32.8283224, 36.1601523 32.8285523, 36.1604849 32.8290256, 36.1606153 32.8291045, 36.1615143 32.8294237)",
97085837,False,residential,True,275.2,,"LINESTRING (36.1596749 32.8281736, 36.159632 32.8278851, 36.15975 32.827529, 36.1600644 32.8257338)",
97085834,False,residential,False,119.999,,"LINESTRING (36.1576579 32.8303914, 36.1573628 32.8293411)",
97085836,False,residential,False,205.914,,"LINESTRING (36.1576579 32.8303914, 36.1554585 32.8302742)",
97085836,False,residential,True,130.029,,"LINESTRING (36.1576579 32.8303914, 36.1590312 32.8305807)",
97085835,False,residential,False,209.779,,"LINESTRING (36.1599807 32.8307791, 36.1592082 32.8325505)",
97085836,False,residential,False,91.418,,"LINESTRING (36.1599807 32.8307791, 36.1590312 32.8305807)",
97085836,False,residential,True,105.292,,"LINESTRING (36.1599807 32.8307791, 36.1611044 32.8308505)",
97085831,False,residential,False,57.201,,"LINESTRING (36.1546914 32.8291338, 36.1540798 32.8291112)",
97085831,False,residential,True,77.878,,"LINESTRING (36.1546914 32.8291338, 36.1555228 32.8291834)",
97086349,False,residential,True,76.217,,"LINESTRING (36.1546914 32.8291338, 36.1546699 32.8284486)",
97086343,False,unclassified,False,44.341,,"LINESTRING (36.1539457 32.8306303, 36.1538599 32.8310225)",
97086343,False,unclassified,True,51.214,,"LINESTRING (36.1539457 32.8306303, 36.1541335 32.8301976)",
97086345,False,residential,False,74.826,,"LINESTRING (36.1531089 32.8270783, 36.1530606 32.8264066)",
97086345,False,residential,True,63.79,,"LINESTRING (36.1531089 32.8270783, 36.1530123 32.8276462)",
97086338,False,residential,False,90.46199999999999,,"LINESTRING (36.1531089 32.8270783, 36.1536989 32.8270692, 36.1540745 32.8271053)",
97086337,False,residential,True,72.716,,"LINESTRING (36.1544446 32.8277634, 36.1544231 32.8284171)",
97086342,False,residential,False,134.464,,"LINESTRING (36.1544446 32.8277634, 36.1530123 32.8276462)",
97086342,False,residential,True,107.465,,"LINESTRING (36.1544446 32.8277634, 36.1549059 32.827795, 36.1550347 32.8277409, 36.1551205 32.8272901)",
97086346,False,residential,False,23.325,,"LINESTRING (36.1546699 32.8284486, 36.1544231 32.8284171)",
97086346,False,residential,True,84.211,,"LINESTRING (36.1546699 32.8284486, 36.1555711 32.8284576)",
97086349,False,residential,False,76.217,,"LINESTRING (36.1546699 32.8284486, 36.1546914 32.8291338)",
97086337,False,residential,False,72.716,,"LINESTRING (36.1544231 32.8284171, 36.1544446 32.8277634)",
97086346,False,residential,True,23.325,,"LINESTRING (36.1544231 32.8284171, 36.1546699 32.8284486)",
97086346,False,residential,False,187.376,,"LINESTRING (36.1544231 32.8284171, 36.153184 32.8283449, 36.1531142 32.8284351, 36.1530606 32.828967)",
97085836,False,residential,True,104.619,,"LINESTRING (36.1530166 32.8301312, 36.1541335 32.8301976)",
97086346,False,residential,True,130.344,,"LINESTRING (36.1530166 32.8301312, 36.1529855 32.8292239, 36.1530606 32.828967)",
97086339,False,residential,True,70.762,,"LINESTRING (36.154289 32.8259513, 36.1542515 32.8265869)",
97086344,False,residential,False,74.609,,"LINESTRING (36.154289 32.8259513, 36.1546216 32.8259513, 36.155083 32.8260054)",
97086344,False,residential,True,116.056,,"LINESTRING (36.154289 32.8259513, 36.1538384 32.8258792, 36.1536453 32.8258251, 36.1530659 32.825807)",
97086342,False,residential,True,134.464,,"LINESTRING (36.1530123 32.8276462, 36.1544446 32.8277634)",
97086345,False,residential,False,63.79,,"LINESTRING (36.1530123 32.8276462, 36.1531089 32.8270783)",
97086345,False,residential,False,71.165,,"LINESTRING (36.1530659 32.825807, 36.1530662 32.825167)",
97086345,False,residential,True,66.674,,"LINESTRING (36.1530659 32.825807, 36.1530606 32.8264066)",
97086344,False,residential,False,116.056,,"LINESTRING (36.1530659 32.825807, 36.1536453 32.8258251, 36.1538384 32.8258792, 36.154289 32.8259513)",
97086338,False,residential,True,99.873,,"LINESTRING (36.1551205 32.8272901, 36.1540745 32.8271053)",
97086342,False,residential,True,32.35,,"LINESTRING (36.1551205 32.8272901, 36.1551956 32.8270061)",
97086342,False,residential,False,107.465,,"LINESTRING (36.1551205 32.8272901, 36.1550347 32.8277409, 36.1549059 32.827795, 36.1544446 32.8277634)",
97086338,False,residential,False,99.873,,"LINESTRING (36.1540745 32.8271053, 36.1551205 32.8272901)",
97086350,False,residential,True,59.748,,"LINESTRING (36.1540745 32.8271053, 36.154112 32.8265689)",
97086338,False,residential,True,90.46199999999999,,"LINESTRING (36.1540745 32.8271053, 36.1536989 32.8270692, 36.1531089 32.8270783)",
97086341,False,residential,False,75.986,,"LINESTRING (36.155083 32.8260054, 36.1552012 32.8253293)",
97086341,False,residential,True,90.392,,"LINESTRING (36.155083 32.8260054, 36.1549864 32.8264201, 36.1548738 32.8267988)",
97086344,False,residential,True,74.609,,"LINESTRING (36.155083 32.8260054, 36.1546216 32.8259513, 36.154289 32.8259513)",
97086340,False,residential,False,80.831,,"LINESTRING (36.1555711 32.8284576, 36.1555228 32.8291834)",
97086346,False,residential,False,84.211,,"LINESTRING (36.1555711 32.8284576, 36.1546699 32.8284486)",
97086340,False,residential,True,122.824,,"LINESTRING (36.1555711 32.8284576, 36.1556355 32.8279302, 36.1557374 32.8273622)",
97087480,False,residential,False,130.914,,"LINESTRING (36.1554692 32.8316851, 36.1552224 32.8317211, 36.1548898 32.8318203, 36.1545143 32.8318834, 36.1541133 32.8319725)",
97087496,False,residential,False,157.574,,"LINESTRING (36.1554692 32.8316851, 36.1553941 32.8310811, 36.1553941 32.8307746, 36.1554585 32.8302742)",
97086343,False,unclassified,True,108.256,,"LINESTRING (36.1541133 32.8319725, 36.1538599 32.8310225)",
97087480,False,residential,True,130.91400000000002,,"LINESTRING (36.1541133 32.8319725, 36.1545143 32.8318834, 36.1548898 32.8318203, 36.1552224 32.8317211, 36.1554692 32.8316851)",
97088523,False,residential,True,94.604,,"LINESTRING (36.1590419 32.8241842, 36.1593101 32.8250046)",
97085834,False,residential,True,12.085,,"LINESTRING (36.1570226 32.8253768, 36.156993 32.8254826)",
97088523,False,residential,False,94.604,,"LINESTRING (36.1593101 32.8250046, 36.1590419 32.8241842)",
97088523,False,residential,True,79.43,,"LINESTRING (36.1593101 32.8250046, 36.1595396 32.8256924)",
97088526,False,residential,False,262.074,,"LINESTRING (36.1593101 32.8250046, 36.1595032 32.8249325, 36.1597715 32.8249055, 36.1599217 32.8249776, 36.1615739 32.8250137, 36.1620436 32.824876)",
96884624,True,secondary,False,61.822,,"LINESTRING (36.1616471 32.825824, 36.1623083 32.8258438)",119
102577065,True,primary_link,False,88.713,,"LINESTRING (36.1616471 32.825824, 36.1619535 32.8257105, 36.1620194 32.8256604, 36.1620717 32.8256018, 36.1621039 32.825524, 36.1621565 32.8252413)",
96882855,True,primary,False,41.967,,"LINESTRING (36.1621565 32.8252413, 36.1620436 32.824876)",5
96882852,True,primary,False,2.925,roundabout,"LINESTRING (36.1625806 32.8260697, 36.1625554 32.8260853)",
