osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed
172052075,True,6,طريق المالكية,trunk,False,116.036,"LINESTRING (41.9647207 37.0209101, 41.9635701 37.0204151)",
172052089,False,,,residential,False,4.174,"LINESTRING (41.9647207 37.0209101, 41.964738 37.0208752)",
172052089,False,,,residential,True,67.256,"LINESTRING (41.9647207 37.0209101, 41.964514 37.021492)",
172052080,False,,,residential,True,70.404,"LINESTRING (41.9643751 37.0218744, 41.9651088 37.0221147)",
172052089,False,,,residential,False,9.832,"LINESTRING (41.9643751 37.0218744, 41.9643915 37.0218283, 41.9644056 37.0217894)",
172052089,False,,,residential,True,29.845,"LINESTRING (41.9643751 37.0218744, 41.9643218 37.0220199, 41.964249 37.022062, 41.9641926 37.0220626)",
379800395,False,,,secondary,True,132.004,"LINESTRING (41.9653328 37.0256021, 41.9640192 37.0261584)",100
172052080,False,,,residential,False,49.086,"LINESTRING (41.9653328 37.0256021, 41.9653347 37.0255515, 41.9652057 37.0251745)",
379800395,False,,,secondary,False,69.051,"LINESTRING (41.9653328 37.0256021, 41.9654005 37.0255685, 41.9660311 37.0253294)",100
172052074,False,,,unclassified,False,78.144,"LINESTRING (41.9678945 37.0202145, 41.9676277 37.0208842)",
172052080,False,,,residential,False,70.404,"LINESTRING (41.9651088 37.0221147, 41.9643751 37.0218744)",
175338663,False,,,residential,False,47.074,"LINESTRING (41.9651088 37.0221147, 41.9656311 37.0221877)",
175338697,False,,,residential,False,31.322,"LINESTRING (41.9651088 37.0221147, 41.9652249 37.0218487)",
172052080,False,,,residential,True,41.84,"LINESTRING (41.9651088 37.0221147, 41.9651649 37.0222334, 41.9651091 37.0224788)",
172052086,True,6,طريق المالكية,trunk,False,106.724,"LINESTRING (41.964738 37.0208752, 41.9657883 37.0213421)",
172052089,False,,,residential,True,4.174,"LINESTRING (41.964738 37.0208752, 41.9647207 37.0209101)",
172052080,False,,,residential,False,15.256,"LINESTRING (41.9647847 37.0233918, 41.9648411 37.0232622)",
172052080,False,,,residential,True,46.194,"LINESTRING (41.9647847 37.0233918, 41.9648773 37.0238006)",
172055019,False,,,residential,True,49.493,"LINESTRING (41.9647847 37.0233918, 41.9642357 37.0234692)",
172052074,False,,,unclassified,False,6.266,"LINESTRING (41.9671933 37.0219584, 41.9671723 37.0220122)",
172052074,False,,,unclassified,True,28.804,"LINESTRING (41.9671933 37.0219584, 41.9673087 37.0217163)",
172052074,False,,,unclassified,False,28.804,"LINESTRING (41.9673087 37.0217163, 41.9671933 37.0219584)",
172052074,False,,,unclassified,True,96.774,"LINESTRING (41.9673087 37.0217163, 41.9675512 37.0211033, 41.9676277 37.0208842)",
172052080,False,,,residential,True,42.265,"LINESTRING (41.9651091 37.0224788, 41.9649838 37.0228455)",
172052080,False,,,residential,False,41.84,"LINESTRING (41.9651091 37.0224788, 41.9651649 37.0222334, 41.9651088 37.0221147)",
"[437148530, 1190779347]",False,,,residential,"[False, True]",77.432,"LINESTRING (41.9651091 37.0224788, 41.9648766 37.022471, 41.9647452 37.0224903, 41.9646293 37.0225208, 41.9642517 37.0225759)",
379447440,False,,,unclassified,False,42.592,"LINESTRING (41.9614197 37.0268852, 41.9614203 37.0267018, 41.9613601 37.0265746, 41.9613004 37.0265324)",
379800395,False,,,secondary,False,92.368,"LINESTRING (41.9614197 37.0268852, 41.9617205 37.026838, 41.9619454 37.0267867, 41.9624269 37.026679)",100
379800395,False,,,secondary,True,92.565,"LINESTRING (41.9614197 37.0268852, 41.9612489 37.0268865, 41.9603779 37.0268548)",100
379800395,False,,,secondary,True,18.196,"LINESTRING (41.9693978 37.0240414, 41.9692126 37.0241115)",100
379800395,False,,,secondary,True,94.544,"LINESTRING (41.9603779 37.0268548, 41.9593138 37.0268197)",100
379800395,False,,,secondary,False,92.565,"LINESTRING (41.9603779 37.0268548, 41.9612489 37.0268865, 41.9614197 37.0268852)",100
472987354,False,,,residential,True,48.934,"LINESTRING (41.9603779 37.0268548, 41.9604027 37.0266457, 41.9601506 37.0265343)",
172054936,False,,,residential,False,47.317,"LINESTRING (41.9611836 37.0207221, 41.9608403 37.0203966)",
172054936,False,,,residential,True,131.255,"LINESTRING (41.9611836 37.0207221, 41.9620259 37.0216922)",
172054980,False,,,residential,False,115.087,"LINESTRING (41.9611836 37.0207221, 41.9608779 37.0211161, 41.9603414 37.0213817, 41.9602981 37.0214397)",
172054984,False,,,residential,False,25.762,"LINESTRING (41.9585886 37.0211324, 41.9586225 37.0209023)",
172054984,False,,,residential,True,8.285,"LINESTRING (41.9585886 37.0211324, 41.9585777 37.0212064)",
172054945,False,,,residential,True,37.316,"LINESTRING (41.9687036 37.0230838, 41.968843 37.0227672)",
172054991,False,,,residential,True,119.679,"LINESTRING (41.9687036 37.0230838, 41.9673579 37.0231478)",
172054945,False,,,residential,False,39.382,"LINESTRING (41.9687036 37.0230838, 41.9686938 37.0230992, 41.9686026 37.0232876, 41.9686121 37.0234223)",
379800395,False,,,secondary,True,38.238,"LINESTRING (41.9668796 37.0250076, 41.9664905 37.0251551)",100
172054943,False,,,residential,True,70.20100000000001,"LINESTRING (41.9668796 37.0250076, 41.9667224 37.0244411, 41.9667086 37.0243912)",
379800395,False,,,secondary,False,176.995,"LINESTRING (41.9668796 37.0250076, 41.9675888 37.0247267, 41.9686748 37.0243153)",100
172054947,False,,,residential,False,134.305,"LINESTRING (41.9616935 37.0255101, 41.9621653 37.0243625)",
172054980,False,,,residential,False,15.621,"LINESTRING (41.9616935 37.0255101, 41.9618693 37.0255041)",
172054980,False,,,residential,True,33.347,"LINESTRING (41.9616935 37.0255101, 41.9613182 37.0255229)",
172054957,False,,,residential,True,39.487,"LINESTRING (41.9609208 37.0241999, 41.9609053 37.023845)",
172054951,False,,,residential,True,103.15,"LINESTRING (41.9609208 37.0241999, 41.961012 37.0242984, 41.9610817 37.0243155, 41.9620159 37.024356)",
172054957,False,,,residential,False,20.675,"LINESTRING (41.9609208 37.0241999, 41.9608564 37.0242427, 41.9607139 37.0242777)",
172052075,True,6,طريق المالكية,trunk,False,45.614,"LINESTRING (41.9677851 37.0222867, 41.967337 37.022086)",
172054938,False,,,residential,True,102.988,"LINESTRING (41.9677851 37.0222867, 41.9673579 37.0231478)",
172054975,False,,,residential,True,5.127,"LINESTRING (41.9613338 37.0225381, 41.9612974 37.0225739)",
172054975,False,,,residential,False,18.487,"LINESTRING (41.9613338 37.0225381, 41.9614996 37.0225041, 41.9615363 37.0225)",
172054996,False,,,residential,True,124.551,"LINESTRING (41.9613338 37.0225381, 41.9610549 37.022067, 41.9611675 37.021977, 41.9610066 37.021523)",
172054943,False,,,residential,False,13.49,"LINESTRING (41.9665642 37.0236495, 41.9665359 37.0237687)",
172054943,False,,,residential,True,56.14399999999999,"LINESTRING (41.9665642 37.0236495, 41.9667251 37.0233904, 41.9667895 37.0231809)",
435456225,False,,,residential,True,183.11,"LINESTRING (41.9665642 37.0236495, 41.9667193 37.0236381, 41.9673658 37.0236102, 41.9686175 37.0234992)",
172054945,False,,,residential,True,38.478,"LINESTRING (41.9686748 37.0243153, 41.9686505 37.0239698)",
379800395,False,,,secondary,False,52.849,"LINESTRING (41.9686748 37.0243153, 41.9692126 37.0241115)",100
379800395,False,,,secondary,True,176.995,"LINESTRING (41.9686748 37.0243153, 41.9675888 37.0247267, 41.9668796 37.0250076)",100
172052080,False,,,residential,False,48.036,"LINESTRING (41.9648411 37.0232622, 41.9649838 37.0228455)",
172052080,False,,,residential,True,15.256,"LINESTRING (41.9648411 37.0232622, 41.9647847 37.0233918)",
172054991,False,,,residential,False,83.921,"LINESTRING (41.9648411 37.0232622, 41.9657851 37.0232226)",
172052089,False,,,residential,False,34.441,"LINESTRING (41.9644056 37.0217894, 41.964514 37.021492)",
172054995,False,,,residential,True,83.658,"LINESTRING (41.9644056 37.0217894, 41.9634635 37.0218057)",
172052089,False,,,residential,True,9.832,"LINESTRING (41.9644056 37.0217894, 41.9643915 37.0218283, 41.9643751 37.0218744)",
172054975,False,,,residential,False,51.336,"LINESTRING (41.9615363 37.0225, 41.962109 37.0224362)",
172054975,False,,,residential,True,18.487,"LINESTRING (41.9615363 37.0225, 41.9614996 37.0225041, 41.9613338 37.0225381)",
