osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction,bridge,maxspeed
"[346023515, 628204363]",False,,,residential,"[False, True]",63.849000000000004,"LINESTRING (70.5818117 37.115425, 70.5818446 37.1153703, 70.5814642 37.1151738, 70.5812981 37.115099)",,,,
628204363,False,,,residential,True,113.04199999999999,"LINESTRING (70.5818117 37.115425, 70.5816927 37.115674, 70.5816007 37.1159409, 70.5815921 37.1160354, 70.5815465 37.1161355, 70.5814435 37.1163949)",,,,
346023472,False,,,residential,True,102.06300000000002,"LINESTRING (70.5779702 37.1155283, 70.5780786 37.1155499, 70.5782331 37.1155542, 70.5783524 37.1155802, 70.5784852 37.1156083, 70.5785855 37.1156191, 70.5786614 37.1156169, 70.5787536 37.1155629, 70.5787996 37.1155499, 70.5789623 37.1155953, 70.5790626 37.1156331)",,,,
"[693599786, 346023549, 346023546]",False,,,residential,"[False, True]",304.46599999999995,"LINESTRING (70.5832437 37.115597, 70.5830634 37.1157542, 70.5829116 37.115979, 70.5827436 37.1162254, 70.5825689 37.1165962, 70.5825388 37.1168037, 70.5825093 37.1168556, 70.5824838 37.1168903, 70.5824268 37.1169336, 70.5823403 37.1170122, 70.5822343 37.117109, 70.5821934 37.1171443, 70.582174 37.1171518, 70.5821519 37.1171502, 70.5821297 37.1171291, 70.582029 37.1170217, 70.581823 37.116844, 70.5816007 37.1167073, 70.5814426 37.1166415, 70.5812956 37.1165675)",,,,
346023569,False,,,residential,False,55.731,"LINESTRING (70.5832437 37.115597, 70.5833562 37.1156623, 70.5837357 37.1159087)",,,,
346023569,False,,,residential,True,78.059,"LINESTRING (70.5832437 37.115597, 70.5831366 37.1155348, 70.5830282 37.1154397, 70.58289 37.1153013, 70.5827246 37.115042)",,,,
346023513,False,,,residential,False,28.391,"LINESTRING (70.5821283 37.115604, 70.5823939 37.1157466)",,,,
346023513,False,,,residential,True,34.413,"LINESTRING (70.5821283 37.115604, 70.5818117 37.115425)",,,,
346023556,False,,,residential,False,103.239,"LINESTRING (70.5821283 37.115604, 70.582402 37.1150701, 70.5825105 37.1151133, 70.5826406 37.1149836, 70.5827246 37.115042)",,,,
346023472,False,,,residential,False,102.06299999999999,"LINESTRING (70.5790626 37.1156331, 70.5789623 37.1155953, 70.5787996 37.1155499, 70.5787536 37.1155629, 70.5786614 37.1156169, 70.5785855 37.1156191, 70.5784852 37.1156083, 70.5783524 37.1155802, 70.5782331 37.1155542, 70.5780786 37.1155499, 70.5779702 37.1155283)",,,,
346023591,False,,,residential,False,53.707,"LINESTRING (70.5790626 37.1156331, 70.5790815 37.1157066, 70.579068 37.115845, 70.579049 37.1159833, 70.5791602 37.1160784)",,,,
346023591,False,,,residential,True,129.679,"LINESTRING (70.5790626 37.1156331, 70.5791168 37.1154321, 70.5792957 37.1151814, 70.5796318 37.1152527, 70.5798225 37.1148883)",,,,
346023513,False,,,residential,True,28.391,"LINESTRING (70.5823939 37.1157466, 70.5821283 37.115604)",,,,
338630948,True,2,NH93,primary,False,71.05099999999999,"LINESTRING (70.580616 37.1158517, 70.5804102 37.1160379, 70.580216 37.1161853, 70.5800552 37.1163073)",Fayzabab-Qala i Panjeh road,,,
346023530,False,,,residential,False,95.166,"LINESTRING (70.580616 37.1158517, 70.5809447 37.1160577, 70.5811562 37.1162219, 70.5814435 37.1163949)",,,,
346023569,False,,,residential,True,55.731,"LINESTRING (70.5837357 37.1159087, 70.5833562 37.1156623, 70.5832437 37.115597)",,,,
346023591,False,,,residential,True,53.70700000000001,"LINESTRING (70.5791602 37.1160784, 70.579049 37.1159833, 70.579068 37.115845, 70.5790815 37.1157066, 70.5790626 37.1156331)",,,,
628204363,False,,,residential,True,23.245,"LINESTRING (70.5814435 37.1163949, 70.5812956 37.1165675)",,,,
346023530,False,,,residential,True,95.166,"LINESTRING (70.5814435 37.1163949, 70.5811562 37.1162219, 70.5809447 37.1160577, 70.580616 37.1158517)",,,,
628204363,False,,,residential,False,113.042,"LINESTRING (70.5814435 37.1163949, 70.5815465 37.1161355, 70.5815921 37.1160354, 70.5816007 37.1159409, 70.5816927 37.115674, 70.5818117 37.115425)",,,,
628204363,False,,,residential,False,23.245,"LINESTRING (70.5812956 37.1165675, 70.5814435 37.1163949)",,,,
"[346023546, 693599786, 346023549]",False,,,residential,"[False, True]",304.466,"LINESTRING (70.5812956 37.1165675, 70.5814426 37.1166415, 70.5816007 37.1167073, 70.581823 37.116844, 70.582029 37.1170217, 70.5821297 37.1171291, 70.5821519 37.1171502, 70.582174 37.1171518, 70.5821934 37.1171443, 70.5822343 37.117109, 70.5823403 37.1170122, 70.5824268 37.1169336, 70.5824838 37.1168903, 70.5825093 37.1168556, 70.5825388 37.1168037, 70.5825689 37.1165962, 70.5827436 37.1162254, 70.5829116 37.115979, 70.5830634 37.1157542, 70.5832437 37.115597)",,,,
628204363,False,,,residential,True,87.157,"LINESTRING (70.5812956 37.1165675, 70.5811644 37.1167293, 70.580781 37.1171817, 70.5807724 37.1172263)",,,,
346023493,False,,,residential,True,202.78099999999998,"LINESTRING (70.5751 37.1170885, 70.5755715 37.1173728, 70.5759471 37.1175103, 70.576043 37.1175562, 70.576066 37.1176082, 70.5760698 37.1176693, 70.5761158 37.1177304, 70.57625 37.1178512, 70.5763995 37.1179765, 70.5764378 37.1180376, 70.5764378 37.1180804, 70.5764301 37.1181629, 70.5764493 37.1182394, 70.5765673 37.1183428)",,,,
628204363,False,,,residential,True,6.441,"LINESTRING (70.5807724 37.1172263, 70.5807325 37.1172747)",,,,
346023488,False,,,residential,False,291.482,"LINESTRING (70.5807724 37.1172263, 70.5811936 37.1173308, 70.5813509 37.1173783, 70.5814783 37.1173891, 70.5816544 37.1173653, 70.581958 37.1173308, 70.5820258 37.1173308, 70.5821152 37.117387, 70.582595 37.1176766, 70.5828878 37.1178192, 70.5830097 37.11791, 70.5832103 37.1180397, 70.5833215 37.1180765, 70.5836901 37.1181845)",,,,
628204363,False,,,residential,False,87.157,"LINESTRING (70.5807724 37.1172263, 70.580781 37.1171817, 70.5811644 37.1167293, 70.5812956 37.1165675)",,,,
628204363,False,,,residential,False,76.057,"LINESTRING (70.5802612 37.1178462, 70.5807325 37.1172747)",,,,
628204367,False,2,,residential,False,100.451,"LINESTRING (70.5802612 37.1178462, 70.5798227 37.1183983, 70.579645 37.1186041)",جاده جوزون از خیابان الی گزان,,,40
628204367,False,2,,residential,True,132.365,"LINESTRING (70.5802612 37.1178462, 70.581235 37.1183159, 70.5815462 37.1184517)",جاده جوزون از خیابان الی گزان,,,40
346023488,False,,,residential,False,32.804,"LINESTRING (70.5836901 37.1181845, 70.5839582 37.1183878)",,,,
346023488,False,,,residential,True,291.48199999999997,"LINESTRING (70.5836901 37.1181845, 70.5833215 37.1180765, 70.5832103 37.1180397, 70.5830097 37.11791, 70.5828878 37.1178192, 70.582595 37.1176766, 70.5821152 37.117387, 70.5820258 37.1173308, 70.581958 37.1173308, 70.5816544 37.1173653, 70.5814783 37.1173891, 70.5813509 37.1173783, 70.5811936 37.1173308, 70.5807724 37.1172263)",,,,
"[346023560, 346377202]",False,,,"['residential', 'unclassified']","[False, True]",160.056,"LINESTRING (70.5836901 37.1181845, 70.5834891 37.1183174, 70.5834737 37.1184122, 70.5834852 37.1185069, 70.5835389 37.1186659, 70.5836278 37.118851, 70.5837 37.1192264, 70.5836584 37.1194452, 70.5836164 37.119514)",,,,
346023493,False,,,residential,False,5.28,"LINESTRING (70.5766074 37.1183779, 70.5765673 37.1183428)",,,,
346023493,False,,,residential,True,14.974,"LINESTRING (70.5766074 37.1183779, 70.5766322 37.1185111)",,,,
338630948,True,2,NH93,primary,False,139.724,"LINESTRING (70.5766074 37.1183779, 70.5765318 37.1184355, 70.5763068 37.1186067, 70.5761214 37.1187008, 70.5752386 37.1189595)",Fayzabab-Qala i Panjeh road,,,
346023488,False,,,residential,True,32.804,"LINESTRING (70.5839582 37.1183878, 70.5836901 37.1181845)",,,,
346023594,False,2,V150112,residential,False,196.80300000000003,"LINESTRING (70.5839582 37.1183878, 70.5838702 37.1185111, 70.5838558 37.1185963, 70.5838297 37.1190228, 70.5838877 37.1193108, 70.5839376 37.1194362, 70.5840104 37.1195309, 70.5840602 37.1196043, 70.5840641 37.1196807, 70.5840219 37.1196899, 70.5839529 37.1196899, 70.5837919 37.1196532, 70.5836164 37.119514)",سرک جوزون از خیابان الی گزان,,,40
346023586,False,,,residential,True,124.60600000000001,"LINESTRING (70.5815462 37.1184517, 70.5814321 37.1186167, 70.5813395 37.1187986, 70.5812853 37.1188418, 70.5812365 37.1188829, 70.5811145 37.1191606, 70.5810711 37.1192644, 70.5810576 37.1193659, 70.5810549 37.1194783)",,,,
628204367,False,2,,residential,False,132.365,"LINESTRING (70.5815462 37.1184517, 70.581235 37.1183159, 70.5802612 37.1178462)",جاده جوزون از خیابان الی گزان,,,40
628204367,False,2,,residential,True,32.213,"LINESTRING (70.5815462 37.1184517, 70.5817219 37.1185283, 70.5818637 37.1185925)",جاده جوزون از خیابان الی گزان,,,40
346023493,False,,,residential,False,14.974,"LINESTRING (70.5766322 37.1185111, 70.5766074 37.1183779)",,,,
346023493,False,,,residential,True,97.014,"LINESTRING (70.5766322 37.1185111, 70.5766448 37.1185787, 70.5765106 37.1189669, 70.5764033 37.1192144, 70.5763409 37.1193448)",,,,
628204367,False,2,,residential,True,207.512,"LINESTRING (70.5766322 37.1185111, 70.5768173 37.1186642, 70.5769973 37.1188262, 70.5772236 37.1189363, 70.5776798 37.1191136, 70.5781168 37.1192389, 70.5786703 37.1193304)",جاده جوزون از خیابان الی گزان,,,40
"[628204361, 346023543]",False,,,residential,"[False, True]",225.504,"LINESTRING (70.5818637 37.1185925, 70.5817298 37.1188029, 70.5815346 37.1191833, 70.5815997 37.1192049, 70.5815839 37.1192497, 70.5817986 37.1193108, 70.5818407 37.1192466, 70.5826534 37.119372, 70.5831094 37.1193892)",,,,
628204367,False,2,,residential,True,172.74099999999996,"LINESTRING (70.5818637 37.1185925, 70.5822164 37.1186628, 70.5826534 37.1187515, 70.5827722 37.1187576, 70.5829754 37.1188248, 70.5830636 37.1188982, 70.5831556 37.118996, 70.5831901 37.1190908, 70.5831939 37.1191916, 70.5831671 37.1192925, 70.5831094 37.1193892)",جاده جوزون از خیابان الی گزان,,,40
628204367,False,2,,residential,False,32.213,"LINESTRING (70.5818637 37.1185925, 70.5817219 37.1185283, 70.5815462 37.1184517)",جاده جوزون از خیابان الی گزان,,,40
628204367,False,2,,residential,True,55.109,"LINESTRING (70.5792927 37.1190124, 70.579645 37.1186041)",جاده جوزون از خیابان الی گزان,,,40
346023588,False,,,residential,False,142.767,"LINESTRING (70.5792927 37.1190124, 70.5799652 37.1194124, 70.5801902 37.1195507, 70.5803637 37.1196696, 70.5805914 37.1197669)",,,,
628204367,False,2,,residential,False,69.706,"LINESTRING (70.5792927 37.1190124, 70.5792477 37.1190647, 70.5791173 37.1191992, 70.5789257 37.119297, 70.5787455 37.1193428, 70.5786703 37.1193304)",جاده جوزون از خیابان الی گزان,,,40
346023469,False,,,residential,False,234.07700000000003,"LINESTRING (70.5786703 37.1193304, 70.5788972 37.1194935, 70.5790572 37.1196296, 70.5791222 37.1196988, 70.579274 37.1198188, 70.5794827 37.1199398, 70.5796345 37.1200457, 70.579808 37.1202208, 70.580033 37.1204564, 70.5802254 37.1205839, 70.5805751 37.1207654)",,,,
628204367,False,2,,residential,False,207.51199999999997,"LINESTRING (70.5786703 37.1193304, 70.5781168 37.1192389, 70.5776798 37.1191136, 70.5772236 37.1189363, 70.5769973 37.1188262, 70.5768173 37.1186642, 70.5766322 37.1185111)",جاده جوزون از خیابان الی گزان,,,40
628204367,False,2,,residential,True,69.70599999999999,"LINESTRING (70.5786703 37.1193304, 70.5787455 37.1193428, 70.5789257 37.119297, 70.5791173 37.1191992, 70.5792477 37.1190647, 70.5792927 37.1190124)",جاده جوزون از خیابان الی گزان,,,40
346023478,True,,,residential,False,11.903000000000002,"LINESTRING (70.5763409 37.1193448, 70.5763638 37.1193644, 70.5763796 37.119388, 70.5763871 37.119414, 70.5763859 37.1194408)",,roundabout,,
346023493,False,,,residential,False,97.014,"LINESTRING (70.5763409 37.1193448, 70.5764033 37.1192144, 70.5765106 37.1189669, 70.5766448 37.1185787, 70.5766322 37.1185111)",,,,
346023468,False,,,residential,False,239.77599999999998,"LINESTRING (70.5763859 37.1194408, 70.5765068 37.119462, 70.5765835 37.1195385, 70.5766831 37.1197646, 70.576779 37.119948, 70.5769208 37.120269, 70.5769975 37.1203423, 70.5771923 37.1204866, 70.5774877 37.120653, 70.5777506 37.1207957, 70.5781003 37.1209751)",,,,
346023478,True,,,residential,False,24.880999999999997,"LINESTRING (70.5763859 37.1194408, 70.5763732 37.1194711, 70.5763493 37.1194968, 70.5763167 37.1195153, 70.5762785 37.119525, 70.5762384 37.1195247, 70.5762003 37.1195146, 70.5761681 37.1194956)",,roundabout,,
628204367,False,2,,residential,True,47.046,"LINESTRING (70.5831094 37.1193892, 70.5836164 37.119514)",جاده جوزون از خیابان الی گزان,,,40
"[628204361, 346023543]",False,,,residential,"[False, True]",225.50400000000002,"LINESTRING (70.5831094 37.1193892, 70.5826534 37.119372, 70.5818407 37.1192466, 70.5817986 37.1193108, 70.5815839 37.1192497, 70.5815997 37.1192049, 70.5815346 37.1191833, 70.5817298 37.1188029, 70.5818637 37.1185925)",,,,
628204367,False,2,,residential,False,172.74099999999999,"LINESTRING (70.5831094 37.1193892, 70.5831671 37.1192925, 70.5831939 37.1191916, 70.5831901 37.1190908, 70.5831556 37.118996, 70.5830636 37.1188982, 70.5829754 37.1188248, 70.5827722 37.1187576, 70.5826534 37.1187515, 70.5822164 37.1186628, 70.5818637 37.1185925)",جاده جوزون از خیابان الی گزان,,,40
346023477,False,,,residential,False,96.23799999999999,"LINESTRING (70.5810549 37.1194783, 70.5810928 37.1195151, 70.581204 37.1196167, 70.5813232 37.1197355, 70.5813639 37.1197809, 70.5814398 37.1199409, 70.5815265 37.1200749, 70.5815984 37.120217)",,,,50
346023477,False,,,residential,True,52.985,"LINESTRING (70.5810549 37.1194783, 70.5810196 37.1194783, 70.5809302 37.1195237, 70.5807052 37.119675, 70.5805914 37.1197669)",,,,50
346023586,False,,,residential,False,124.606,"LINESTRING (70.5810549 37.1194783, 70.5810576 37.1193659, 70.5810711 37.1192644, 70.5811145 37.1191606, 70.5812365 37.1188829, 70.5812853 37.1188418, 70.5813395 37.1187986, 70.5814321 37.1186167, 70.5815462 37.1184517)",,,,
346023477,False,,,residential,False,52.98500000000001,"LINESTRING (70.5805914 37.1197669, 70.5807052 37.119675, 70.5809302 37.1195237, 70.5810196 37.1194783, 70.5810549 37.1194783)",,,,50
346023588,False,,,residential,False,103.22800000000001,"LINESTRING (70.5805914 37.1197669, 70.5807079 37.1198706, 70.5808651 37.1199592, 70.5812094 37.1201808, 70.5815157 37.1203234)",,,,
346023588,False,,,residential,True,142.767,"LINESTRING (70.5805914 37.1197669, 70.5803637 37.1196696, 70.5801902 37.1195507, 70.5799652 37.1194124, 70.5792927 37.1190124)",,,,
338630944,False,,,residential,False,10.263,"LINESTRING (70.5755027 37.1198391, 70.5755444 37.1199252)",,,,
338630944,False,,,residential,True,84.986,"LINESTRING (70.5755027 37.1198391, 70.5750894 37.1191495)",,,,
346023517,False,,,residential,False,71.047,"LINESTRING (70.5755027 37.1198391, 70.5758743 37.1196913, 70.5761618 37.1195109, 70.5761681 37.1194956)",,,,
338630944,False,,,residential,True,10.263,"LINESTRING (70.5755444 37.1199252, 70.5755027 37.1198391)",,,,
338630944,False,,,residential,False,87.42,"LINESTRING (70.5755444 37.1199252, 70.5755769 37.1199925, 70.5758242 37.1206788)",,,,
346023507,False,,,tertiary,False,227.414,"LINESTRING (70.5755444 37.1199252, 70.5752226 37.1199771, 70.5746399 37.1200566, 70.5744253 37.1200993, 70.5742949 37.120136, 70.5742183 37.1201758, 70.5740304 37.1202766, 70.5737583 37.1204478, 70.5735589 37.1205578, 70.5734746 37.1206618, 70.5733979 37.1207229, 70.5732906 37.1207565)",,,,50
346023467,False,,,residential,False,74.112,"LINESTRING (70.5815984 37.120217, 70.5816295 37.1201873, 70.5816919 37.1201527, 70.5817596 37.1201246, 70.5818626 37.1201203, 70.581944 37.1201311, 70.582047 37.1201657, 70.5823316 37.1203105)",,,,
346023467,False,,,residential,True,13.959999999999999,"LINESTRING (70.5815984 37.120217, 70.5815753 37.1202391, 70.5815157 37.1203234)",,,,
346023477,False,,,residential,True,96.23800000000001,"LINESTRING (70.5815984 37.120217, 70.5815265 37.1200749, 70.5814398 37.1199409, 70.5813639 37.1197809, 70.5813232 37.1197355, 70.581204 37.1196167, 70.5810928 37.1195151, 70.5810549 37.1194783)",,,,50
346023467,False,,,residential,True,74.112,"LINESTRING (70.5823316 37.1203105, 70.582047 37.1201657, 70.581944 37.1201311, 70.5818626 37.1201203, 70.5817596 37.1201246, 70.5816919 37.1201527, 70.5816295 37.1201873, 70.5815984 37.120217)",,,,
346023467,False,,,residential,True,26.017,"LINESTRING (70.5815157 37.1203234, 70.5813801 37.1205309)",,,,
346023467,False,,,residential,False,13.959999999999999,"LINESTRING (70.5815157 37.1203234, 70.5815753 37.1202391, 70.5815984 37.120217)",,,,
346023588,False,,,residential,True,103.228,"LINESTRING (70.5815157 37.1203234, 70.5812094 37.1201808, 70.5808651 37.1199592, 70.5807079 37.1198706, 70.5805914 37.1197669)",,,,
346023467,False,,,residential,False,26.017,"LINESTRING (70.5813801 37.1205309, 70.5815157 37.1203234)",,,,
346023507,False,,,tertiary,True,227.414,"LINESTRING (70.5732906 37.1207565, 70.5733979 37.1207229, 70.5734746 37.1206618, 70.5735589 37.1205578, 70.5737583 37.1204478, 70.5740304 37.1202766, 70.5742183 37.1201758, 70.5742949 37.120136, 70.5744253 37.1200993, 70.5746399 37.1200566, 70.5752226 37.1199771, 70.5755444 37.1199252)",,,,50
346023469,False,,,residential,True,234.077,"LINESTRING (70.5805751 37.1207654, 70.5802254 37.1205839, 70.580033 37.1204564, 70.579808 37.1202208, 70.5796345 37.1200457, 70.5794827 37.1199398, 70.579274 37.1198188, 70.5791222 37.1196988, 70.5790572 37.1196296, 70.5788972 37.1194935, 70.5786703 37.1193304)",,,,
346023468,False,,,residential,True,239.776,"LINESTRING (70.5781003 37.1209751, 70.5777506 37.1207957, 70.5774877 37.120653, 70.5771923 37.1204866, 70.5769975 37.1203423, 70.5769208 37.120269, 70.576779 37.119948, 70.5766831 37.1197646, 70.5765835 37.1195385, 70.5765068 37.119462, 70.5763859 37.1194408)",,,,
346377141,False,,,residential,False,132.95,"LINESTRING (70.5781003 37.1209751, 70.5783876 37.1207822, 70.5784337 37.1206892, 70.5784879 37.1205552, 70.5786613 37.120365, 70.5787942 37.1202159, 70.5788898 37.120133, 70.5789595 37.1200214)",,,,
346377141,False,,,residential,True,67.55199999999999,"LINESTRING (70.5781003 37.1209751, 70.5779729 37.1210545, 70.5780325 37.1211388, 70.5778942 37.1213484, 70.5777538 37.1214405)",,,,
346377141,False,,,residential,True,132.95,"LINESTRING (70.5789595 37.1200214, 70.5788898 37.120133, 70.5787942 37.1202159, 70.5786613 37.120365, 70.5784879 37.1205552, 70.5784337 37.1206892, 70.5783876 37.1207822, 70.5781003 37.1209751)",,,,
346377141,False,,,residential,False,181.339,"LINESTRING (70.5764777 37.1206145, 70.576654 37.1208468, 70.5770054 37.1212489, 70.5772086 37.1214758, 70.5773982 37.1216553, 70.5777538 37.1214405)",,,,
338630944,False,,,residential,False,36.409,"LINESTRING (70.5758242 37.1206788, 70.5758559 37.1207668, 70.5759551 37.1209058, 70.5760356 37.1209464)",,,,
338630944,False,,,residential,True,87.42,"LINESTRING (70.5758242 37.1206788, 70.5755769 37.1199925, 70.5755444 37.1199252)",,,,
346377242,False,,,residential,True,183.18599999999998,"LINESTRING (70.5758242 37.1206788, 70.5757604 37.1207802, 70.5759444 37.1213686, 70.5755381 37.1215918, 70.5754959 37.121711, 70.5753924 37.1219249, 70.5753081 37.122093)",,,,
346377249,False,,,residential,True,256.798,"LINESTRING (70.5790571 37.1207098, 70.5795233 37.1209951, 70.5799028 37.1211939, 70.5804016 37.1214705, 70.5808518 37.1217159, 70.5807159 37.1218408, 70.5809904 37.1221686)",,,,
346377141,False,,,residential,False,67.552,"LINESTRING (70.5777538 37.1214405, 70.5778942 37.1213484, 70.5780325 37.1211388, 70.5779729 37.1210545, 70.5781003 37.1209751)",,,,
346377141,False,,,residential,True,181.339,"LINESTRING (70.5777538 37.1214405, 70.5773982 37.1216553, 70.5772086 37.1214758, 70.5770054 37.1212489, 70.576654 37.1208468, 70.5764777 37.1206145)",,,,
346377228,False,,,residential,False,108.464,"LINESTRING (70.5777538 37.1214405, 70.5779033 37.1215627, 70.5781256 37.121685, 70.5782444 37.1217828, 70.5782828 37.1218898, 70.5785703 37.1221435)",,,,
346377254,False,,,residential,False,141.86999999999998,"LINESTRING (70.5730272 37.122038, 70.5732725 37.1219799, 70.5735294 37.1219555, 70.5737019 37.121983, 70.5740392 37.122093, 70.5742539 37.1221389, 70.5744072 37.1221695, 70.5745146 37.122197, 70.5745452 37.1222306)",,,,
346377140,False,,,residential,False,50.199,"LINESTRING (70.5753081 37.122093, 70.5753617 37.1221786, 70.5753656 37.1222642, 70.5753617 37.1224262, 70.5753426 37.1225332)",,,,
346377140,False,,,residential,True,77.22,"LINESTRING (70.5753081 37.122093, 70.5751202 37.1219952, 70.5746794 37.1221817, 70.5745452 37.1222306)",,,,
346377242,False,,,residential,False,183.186,"LINESTRING (70.5753081 37.122093, 70.5753924 37.1219249, 70.5754959 37.121711, 70.5755381 37.1215918, 70.5759444 37.1213686, 70.5757604 37.1207802, 70.5758242 37.1206788)",,,,
346377228,False,,,residential,True,108.464,"LINESTRING (70.5785703 37.1221435, 70.5782828 37.1218898, 70.5782444 37.1217828, 70.5781256 37.121685, 70.5779033 37.1215627, 70.5777538 37.1214405)",,,,
346377202,False,,,unclassified,True,443.476,"LINESTRING (70.5809904 37.1221686, 70.5810759 37.1222247, 70.5814583 37.1220602, 70.5818131 37.1219579, 70.581725 37.1216209, 70.5817552 37.1215286, 70.5822448 37.1213495, 70.5828086 37.1209345, 70.5836296 37.1203745, 70.5837168 37.1203177, 70.5835887 37.119973, 70.5835762 37.1198312, 70.5836164 37.119514)",,,,
346377249,False,,,residential,False,256.798,"LINESTRING (70.5809904 37.1221686, 70.5807159 37.1218408, 70.5808518 37.1217159, 70.5804016 37.1214705, 70.5799028 37.1211939, 70.5795233 37.1209951, 70.5790571 37.1207098)",,,,
346377140,False,,,residential,False,77.22,"LINESTRING (70.5745452 37.1222306, 70.5746794 37.1221817, 70.5751202 37.1219952, 70.5753081 37.122093)",,,,
346377140,False,,,residential,True,85.96100000000001,"LINESTRING (70.5745452 37.1222306, 70.5744034 37.1223681, 70.574342 37.1224476, 70.5743305 37.1225454, 70.5742539 37.1226188, 70.5740682 37.1227377, 70.5740209 37.1227576, 70.5739587 37.1228144)",,,,
346377254,False,,,residential,True,141.86999999999998,"LINESTRING (70.5745452 37.1222306, 70.5745146 37.122197, 70.5744072 37.1221695, 70.5742539 37.1221389, 70.5740392 37.122093, 70.5737019 37.121983, 70.5735294 37.1219555, 70.5732725 37.1219799, 70.5730272 37.122038)",,,,
346377140,False,,,residential,True,50.199,"LINESTRING (70.5753426 37.1225332, 70.5753617 37.1224262, 70.5753656 37.1222642, 70.5753617 37.1221786, 70.5753081 37.122093)",,,,
346377140,False,,,residential,False,85.961,"LINESTRING (70.5739587 37.1228144, 70.5740209 37.1227576, 70.5740682 37.1227377, 70.5742539 37.1226188, 70.5743305 37.1225454, 70.574342 37.1224476, 70.5744034 37.1223681, 70.5745452 37.1222306)",,,,
628204367,False,2,,residential,False,47.046,"LINESTRING (70.5836164 37.119514, 70.5831094 37.1193892)",جاده جوزون از خیابان الی گزان,,,40
