osmid,oneway,ref,highway,reversed,length,geometry,junction,name,lanes,maxspeed,bridge
552393240,True,NH67,secondary,False,13.771,"LINESTRING (65.258025 34.5190627, 65.2578768 34.519042)",,,,,
552393249,True,NH67,secondary,False,184.351,"LINESTRING (65.258025 34.5190627, 65.2579145 34.5192548, 65.2578076 34.5194976, 65.2575976 34.5199375, 65.2573083 34.5206109)",,,,,
347630342,True,NH67,secondary,False,8.617999999999999,"LINESTRING (65.2573083 34.5206109, 65.2573343 34.5206432, 65.257347 34.5206805)",roundabout,,,,
347630342,True,NH67,secondary,False,9.483,"LINESTRING (65.257081 34.5207729, 65.2570558 34.5207357, 65.2570473 34.5206936)",roundabout,,,,
552393236,True,,tertiary,False,203.103,"LINESTRING (65.2507125 34.5190971, 65.2528795 34.5194823)",,,,,
553025174,False,,residential,True,12.087,"LINESTRING (65.2507125 34.5190971, 65.2506849 34.5192034)",,,,,
347630341,False,,unclassified,False,13.407,"LINESTRING (65.2528795 34.5194823, 65.2528396 34.5195983)",,,,,
347630341,False,,unclassified,True,273.669,"LINESTRING (65.2528795 34.5194823, 65.2531797 34.5186079, 65.2537976 34.5184224, 65.254904 34.5181388, 65.2549696 34.5181246)",,,,,
552393236,True,,tertiary,False,313.27900000000005,"LINESTRING (65.2528795 34.5194823, 65.2534443 34.5196588, 65.2539068 34.5198673, 65.2540898 34.5199047, 65.255514 34.5201954, 65.2556855 34.5202305, 65.2558206 34.5202581, 65.2561278 34.5203208)",,,,,
793402818,False,,unclassified,False,11.351,"LINESTRING (65.2561278 34.5203208, 65.2560923 34.5204186)",,Govt office & G-hous road,,,
552393236,True,,tertiary,False,93.405,"LINESTRING (65.2561278 34.5203208, 65.2565307 34.5204449, 65.2570828 34.5206149)",,,,,
932434918,False,,unclassified,True,169.20799999999997,"LINESTRING (65.2561278 34.5203208, 65.2562615 34.5200303, 65.256341 34.5198574, 65.2564112 34.5196985, 65.2564735 34.5195937, 65.2565851 34.5193724, 65.256771 34.5188957)",,,,,
347630342,True,NH67,secondary,False,13.021,"LINESTRING (65.2570828 34.5206149, 65.2571224 34.5205876, 65.257171 34.5205729, 65.2572093 34.5205682)",roundabout,,,,
552393237,True,,tertiary,False,92.683,"LINESTRING (65.2570473 34.5206936, 65.2560923 34.5204186)",,,,,
347630342,True,NH67,secondary,False,9.477,"LINESTRING (65.2570473 34.5206936, 65.2570567 34.5206517, 65.2570828 34.5206149)",roundabout,,,,
710003080,True,NH67,secondary,False,137.787,"LINESTRING (65.2572605 34.5208073, 65.2567414 34.5219703)",,,,,
347630342,True,NH67,secondary,False,18.096,"LINESTRING (65.2572605 34.5208073, 65.2572182 34.5208171, 65.2572152 34.5208178, 65.2571682 34.5208163, 65.25712 34.5208009, 65.257081 34.5207729)",roundabout,,,,
793402818,False,,unclassified,True,11.351,"LINESTRING (65.2560923 34.5204186, 65.2561278 34.5203208)",,Govt office & G-hous road,,,
552393237,True,,tertiary,False,313.29600000000005,"LINESTRING (65.2560923 34.5204186, 65.2547916 34.5201565, 65.2542252 34.5200614, 65.2538243 34.5199591, 65.2534147 34.5197616, 65.2528396 34.5195983)",,,,,
793402818,False,,unclassified,False,350.908,"LINESTRING (65.2560923 34.5204186, 65.255854 34.5209737, 65.2555332 34.5219344, 65.2556319 34.5219676, 65.2540623 34.5215443, 65.2541014 34.5214266)",,Govt office & G-hous road,,,
347630341,False,,unclassified,True,13.407,"LINESTRING (65.2528396 34.5195983, 65.2528795 34.5194823)",,,,,
552393237,True,,tertiary,False,13.436,"LINESTRING (65.2528396 34.5195983, 65.2526966 34.5195715)",,,,,
552393237,True,,tertiary,False,75.32,"LINESTRING (65.2514888 34.5193452, 65.2506849 34.5192034)",,,,,
