osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,maxspeed,junction,ref
1210854109,residential,False,False,68.151,"LINESTRING (69.0154411 34.0088481, 69.0158132 34.0090263, 69.0160967 34.0091295)",,,,,,
347940030,residential,False,True,215.227,"LINESTRING (69.0157295 34.0020476, 69.0158176 34.0039818)",,,,,,
"[347940025, 347940022]",residential,False,"[False, True]",35.298,"LINESTRING (69.0157295 34.0020476, 69.0155397 34.0020722, 69.0153489 34.002071)",دولایت سرک,yes,,,,
"[347940025, 347940022]",residential,False,"[False, True]",35.298,"LINESTRING (69.0153489 34.002071, 69.0155397 34.0020722, 69.0157295 34.0020476)",دولایت سرک,yes,,,,
347940023,residential,False,True,210.141,"LINESTRING (69.0153489 34.002071, 69.014952 34.0027967, 69.0148904 34.0028581, 69.0147994 34.0028482, 69.0138756 34.0024508, 69.013809 34.0024011)",,,,,,
347940012,secondary,False,False,102.545,"LINESTRING (69.0163075 34.0031608, 69.0158599 34.0038182, 69.0158176 34.0039818)",,,,,,
347940030,residential,False,False,215.227,"LINESTRING (69.0158176 34.0039818, 69.0157295 34.0020476)",,,,,,
347940012,secondary,False,False,63.653999999999996,"LINESTRING (69.0158176 34.0039818, 69.0158529 34.0041455, 69.0159045 34.0045494)",,,,,,
347940012,secondary,False,True,102.545,"LINESTRING (69.0158176 34.0039818, 69.0158599 34.0038182, 69.0163075 34.0031608)",,,,,,
347940050,tertiary,False,False,220.021,"LINESTRING (69.0112886 34.0041951, 69.0101044 34.0059131)",,,,,,
347940050,tertiary,False,True,101.67,"LINESTRING (69.0112886 34.0041951, 69.0122191 34.004686)",,,,,,
350103993,residential,False,False,94.117,"LINESTRING (69.0112886 34.0041951, 69.0106917 34.0035084)",,,,,,
347940059,secondary,False,False,13.804,"LINESTRING (69.0159045 34.0045494, 69.0160311 34.0046157)",,,,,,
347940012,secondary,False,True,63.653999999999996,"LINESTRING (69.0159045 34.0045494, 69.0158529 34.0041455, 69.0158176 34.0039818)",,,,,,
"[347940033, 347940018, 350103999]",residential,False,"[False, True]",188.596,"LINESTRING (69.0159045 34.0045494, 69.0157887 34.0045269, 69.0151831 34.0042563, 69.0145802 34.0039913, 69.0145182 34.0039593, 69.0144802 34.0039474, 69.0144332 34.0039729, 69.0142486 34.0042547)",,yes,,,,
347940059,secondary,False,True,13.804,"LINESTRING (69.0160311 34.0046157, 69.0159045 34.0045494)",,,,,,
347940047,secondary,True,False,151.21699999999998,"LINESTRING (69.0160311 34.0046157, 69.0158271 34.0048766, 69.0151542 34.005765)",دولایت سرک,,,,,
347940050,tertiary,False,False,101.67,"LINESTRING (69.0122191 34.004686, 69.0112886 34.0041951)",,,,,,
347944604,unclassified,False,False,149.084,"LINESTRING (69.0122191 34.004686, 69.0113696 34.0058269)",,,,,,
347944604,unclassified,False,True,92.722,"LINESTRING (69.0122191 34.004686, 69.012747 34.0039762)",,,,,,
347940058,residential,False,True,58.405,"LINESTRING (69.0062557 34.0047795, 69.0064546 34.0052782)",,,,,,
350103949,residential,False,True,92.847,"LINESTRING (69.0062557 34.0047795, 69.0072092 34.0045104)",,,,,,
347940047,secondary,True,False,28.662,"LINESTRING (69.0151542 34.005765, 69.0149847 34.0059811)",دولایت سرک,,,,,
347940041,residential,False,True,91.924,"LINESTRING (69.0101044 34.0059131, 69.0091458 34.006141)",,,,,,
347940050,tertiary,False,True,220.021,"LINESTRING (69.0101044 34.0059131, 69.0112886 34.0041951)",,,,,,
347940050,tertiary,False,False,354.86199999999997,"LINESTRING (69.0101044 34.0059131, 69.009759 34.0064274, 69.0081785 34.0086763)",,,,,,
347940041,residential,False,False,91.924,"LINESTRING (69.0091458 34.006141, 69.0101044 34.0059131)",,,,,,
347940041,residential,False,True,55.337,"LINESTRING (69.0091458 34.006141, 69.0085796 34.0063064)",,,,,,
350103995,residential,False,False,229.039,"LINESTRING (69.0091458 34.006141, 69.0083601 34.0041869)",,,,,,
347940037,secondary,True,False,85.759,"LINESTRING (69.0142605 34.0066752, 69.0146847 34.0061157, 69.014758 34.0060235)",,,2,,,
347944609,secondary,True,False,14.682,"LINESTRING (69.0142605 34.0066752, 69.0143 34.0066713, 69.014338 34.0066811, 69.014368 34.0067029, 69.0143846 34.0067329)",,,,30,roundabout,
347940041,residential,False,False,94.607,"LINESTRING (69.0070436 34.0067551, 69.0080116 34.0064723)",,,,,,
347940058,residential,False,False,115.439,"LINESTRING (69.0070436 34.0067551, 69.0066505 34.0057694)",,,,,,
347940058,residential,False,True,180.199,"LINESTRING (69.0070436 34.0067551, 69.0074117 34.0076779, 69.0076443 34.0082972)",,,,,,
347940026,secondary,True,False,178.815,"LINESTRING (69.0143851 34.0067659, 69.015317 34.0072299, 69.0160322 34.007615)",داطلاعاتواوفرهنګ سرک,,2,50,,
347944609,secondary,True,False,7.340999999999999,"LINESTRING (69.0143851 34.0067659, 69.0143694 34.0067962, 69.0143401 34.0068186)",,,,30,roundabout,
347940048,secondary,True,False,32.394,"LINESTRING (69.0143024 34.0068292, 69.0141269 34.0070816)",,,,,,
347944609,secondary,True,False,11.004999999999999,"LINESTRING (69.0143024 34.0068292, 69.0142628 34.0068261, 69.0142281 34.00681, 69.0142043 34.0067835)",,,,30,roundabout,
347944609,secondary,True,False,14.511999999999999,"LINESTRING (69.0142043 34.0067835, 69.0142033 34.006719, 69.0142263 34.006692, 69.0142605 34.0066752)",,,,30,roundabout,
347944609,secondary,True,False,3.67,"LINESTRING (69.0143401 34.0068186, 69.0143024 34.0068292)",,,,30,roundabout,
350103870,secondary,True,False,184.365,"LINESTRING (69.0166438 34.0069071, 69.0149847 34.0059811)",,,2,,,
347940045,secondary,True,False,32.91,"LINESTRING (69.0139952 34.0070234, 69.0142043 34.0067835)",,,2,60,,
587348518,secondary,False,True,13.757,"LINESTRING (69.0139952 34.0070234, 69.0141269 34.0070816)",,,,50,,
"[347944618, 347940043, 347940020]",unclassified,False,"[False, True]",276.228,"LINESTRING (69.0139952 34.0070234, 69.0134898 34.0068118, 69.0123127 34.006275, 69.0121787 34.0062107, 69.0113696 34.0058269)",,yes,,50,,
347940048,secondary,True,False,66.672,"LINESTRING (69.0141269 34.0070816, 69.0137266 34.007581)",,,,,,
587348518,secondary,False,False,13.757,"LINESTRING (69.0141269 34.0070816, 69.0139952 34.0070234)",,,,50,,
