osmid,lanes,highway,oneway,reversed,length,geometry,access
376166293,2,secondary,False,False,35.631,"LINESTRING (-11.4322054 18.5542635, -11.4324188 18.554015)",
376166293,2,secondary,False,True,22.054,"LINESTRING (-11.4322054 18.5542635, -11.4320724 18.5544166)",
448456060,,residential,False,True,102.017,"LINESTRING (-11.4322054 18.5542635, -11.4318378 18.5534148)",
376166301,2,unclassified,False,True,47.911,"LINESTRING (-11.4284419 18.5500198, -11.4288641 18.5501793)",
448331837,,residential,False,False,91.594,"LINESTRING (-11.4284419 18.5500198, -11.428351 18.550839)",
376166301,2,unclassified,False,False,6.345,"LINESTRING (-11.4314208 18.5513215, -11.4313689 18.5512926)",
376166301,2,unclassified,False,True,20.681,"LINESTRING (-11.4314208 18.5513215, -11.4315948 18.5514074)",
448457689,,residential,False,True,87.646,"LINESTRING (-11.4314208 18.5513215, -11.4317788 18.5506101)",
376166293,2,secondary,False,True,47.81,"LINESTRING (-11.4336669 18.5523852, -11.4334066 18.5527373)",
422710779,,primary,False,False,28.159,"LINESTRING (-11.4336669 18.5523852, -11.4337901 18.5521605)",
376166301,2,unclassified,False,False,77.518,"LINESTRING (-11.4336669 18.5523852, -11.4330421 18.5520887, -11.4330089 18.552074)",
448459768,,residential,False,True,90.507,"LINESTRING (-11.4336669 18.5523852, -11.4337252 18.5524814, -11.433803 18.5525297, -11.4338655 18.552563, -11.433964 18.552606, -11.4344027 18.5527616)",
376166295,,residential,False,True,91.691,"LINESTRING (-11.4291501 18.5502873, -11.4290185 18.5511024)",
376166301,2,unclassified,False,False,32.453,"LINESTRING (-11.4291501 18.5502873, -11.4288641 18.5501793)",
376166301,2,unclassified,False,True,45.437,"LINESTRING (-11.4291501 18.5502873, -11.429544 18.5504532)",
376166295,,residential,False,False,91.691,"LINESTRING (-11.4290185 18.5511024, -11.4291501 18.5502873)",
376166294,2,unclassified,False,True,46.446,"LINESTRING (-11.4341397 18.5516799, -11.4345205 18.55189)",
422710779,,primary,False,False,53.377,"LINESTRING (-11.4341397 18.5516799, -11.434433 18.5512886)",
422710779,,primary,False,True,64.94,"LINESTRING (-11.4341397 18.5516799, -11.4339794 18.5519145, -11.4337901 18.5521605)",
376166293,2,secondary,False,False,267.18100000000004,"LINESTRING (-11.4310776 18.5568258, -11.4311591 18.5566797, -11.4313791 18.5562493, -11.4314428 18.556112, -11.4314783 18.5560007, -11.4315098 18.5558119, -11.4315112 18.555789, -11.4315333 18.5554242, -11.4315467 18.5552474, -11.4315668 18.5551343, -11.4315776 18.5550555, -11.4316014 18.5549814, -11.4316245 18.554934, -11.4316493 18.5548946, -11.4319008 18.5546162)",
376166293,2,secondary,False,True,233.506,"LINESTRING (-11.4310776 18.5568258, -11.4310277 18.5569594, -11.4310022 18.5570534, -11.4309767 18.5572658, -11.4307863 18.5589033)",
448440974,2,residential,False,True,309.446,"LINESTRING (-11.4310776 18.5568258, -11.4308802 18.5565602, -11.4308266 18.5564864, -11.4307703 18.5564254, -11.4307158 18.5563795, -11.4306353 18.5563363, -11.4305066 18.5562753, -11.4304108 18.5562296, -11.4303781 18.5562099, -11.4303009 18.5561635, -11.4301802 18.5560593, -11.4300997 18.5559982, -11.4297502 18.5556447, -11.4297039 18.5556068, -11.4296724 18.5555811, -11.4295659 18.5555227, -11.4294801 18.5554846, -11.4293755 18.5554566, -11.429295 18.5554414, -11.4292138 18.5554387, -11.4289277 18.555459, -11.4287185 18.555459)",
448440176,,residential,False,True,53.769,"LINESTRING (-11.4307863 18.5589033, -11.4312906 18.5589759)",
376166293,2,secondary,False,False,233.50600000000003,"LINESTRING (-11.4307863 18.5589033, -11.4309767 18.5572658, -11.4310022 18.5570534, -11.4310277 18.5569594, -11.4310776 18.5568258)",
448442500,2,residential,False,True,133.933,"LINESTRING (-11.4307863 18.5589033, -11.4298198 18.5588344, -11.4295203 18.558803)",
448331837,,residential,False,True,91.594,"LINESTRING (-11.428351 18.550839, -11.4284419 18.5500198)",
376166301,2,unclassified,False,False,45.437,"LINESTRING (-11.429544 18.5504532, -11.4291501 18.5502873)",
376166301,2,unclassified,False,True,29.124,"LINESTRING (-11.429544 18.5504532, -11.4297965 18.5505595)",
448442500,2,residential,False,True,69.389,"LINESTRING (-11.4295203 18.558803, -11.4288711 18.5586998)",
448442500,2,residential,False,False,133.933,"LINESTRING (-11.4295203 18.558803, -11.4298198 18.5588344, -11.4307863 18.5589033)",
448442500,2,residential,False,False,33.037,"LINESTRING (-11.428562 18.5586507, -11.4288711 18.5586998)",
448442500,2,residential,False,True,5.963,"LINESTRING (-11.428562 18.5586507, -11.428506 18.5586431)",
448440176,,residential,False,False,53.769,"LINESTRING (-11.4312906 18.5589759, -11.4307863 18.5589033)",
448440747,,residential,False,True,50.674,"LINESTRING (-11.4312906 18.5589759, -11.4313086 18.5585205)",
448440747,,residential,False,False,50.674,"LINESTRING (-11.4313086 18.5585205, -11.4312906 18.5589759)",
448442500,2,residential,False,False,44.791,"LINESTRING (-11.4280854 18.5585859, -11.428506 18.5586431)",
448440974,2,residential,False,False,309.446,"LINESTRING (-11.4287185 18.555459, -11.4289277 18.555459, -11.4292138 18.5554387, -11.429295 18.5554414, -11.4293755 18.5554566, -11.4294801 18.5554846, -11.4295659 18.5555227, -11.4296724 18.5555811, -11.4297039 18.5556068, -11.4297502 18.5556447, -11.4300997 18.5559982, -11.4301802 18.5560593, -11.4303009 18.5561635, -11.4303781 18.5562099, -11.4304108 18.5562296, -11.4305066 18.5562753, -11.4306353 18.5563363, -11.4307158 18.5563795, -11.4307703 18.5564254, -11.4308266 18.5564864, -11.4308802 18.5565602, -11.4310776 18.5568258)",
448456687,,residential,False,False,347.323,"LINESTRING (-11.4287185 18.555459, -11.4290964 18.5552201, -11.4295846 18.5549607, -11.4298356 18.5547902, -11.4301829 18.5545285, -11.4303921 18.5543251, -11.4306931 18.5541073, -11.4307998 18.5540301, -11.4313869 18.5536416)",
448450026,,residential,False,True,74.703,"LINESTRING (-11.4292862 18.5578391, -11.4292387 18.558124, -11.4292279 18.5581445, -11.4292199 18.5581596, -11.4291931 18.5581723, -11.4291448 18.5581799, -11.4289732 18.5582028, -11.4289463 18.5582105, -11.4289303 18.5582384, -11.4289249 18.5582842)",yes
448442500,2,residential,False,False,5.963,"LINESTRING (-11.428506 18.5586431, -11.428562 18.5586507)",
448442500,2,residential,False,True,44.791,"LINESTRING (-11.428506 18.5586431, -11.4280854 18.5585859)",
448450031,,residential,False,False,42.726,"LINESTRING (-11.428506 18.5586431, -11.4285708 18.5582638)",
448450025,,residential,False,True,37.396,"LINESTRING (-11.4289249 18.5582842, -11.4285708 18.5582638)",
448450025,,residential,False,False,46.564,"LINESTRING (-11.4289249 18.5582842, -11.4289091 18.5584315, -11.4288711 18.5586998)",
448450026,,residential,False,False,74.703,"LINESTRING (-11.4289249 18.5582842, -11.4289303 18.5582384, -11.4289463 18.5582105, -11.4289732 18.5582028, -11.4291448 18.5581799, -11.4291931 18.5581723, -11.4292199 18.5581596, -11.4292279 18.5581445, -11.4292387 18.558124, -11.4292862 18.5578391)",yes
"[448450034, 448450036, 448450031]",,residential,False,"[False, True]",193.996,"LINESTRING (-11.4290033 18.5567376, -11.4289664 18.5570504, -11.4287732 18.5570363, -11.4287533 18.5572617, -11.4287184 18.5576561, -11.4287103 18.5577121, -11.4287023 18.5577578, -11.4286532 18.5579153, -11.4286272 18.5580299, -11.4285708 18.5582638)",yes
448442500,2,residential,False,False,69.389,"LINESTRING (-11.4288711 18.5586998, -11.4295203 18.558803)",
448442500,2,residential,False,True,33.037,"LINESTRING (-11.4288711 18.5586998, -11.428562 18.5586507)",
448450025,,residential,False,True,46.564,"LINESTRING (-11.4288711 18.5586998, -11.4289091 18.5584315, -11.4289249 18.5582842)",
448450025,,residential,False,False,37.396,"LINESTRING (-11.4285708 18.5582638, -11.4289249 18.5582842)",
448450031,,residential,False,True,42.726,"LINESTRING (-11.4285708 18.5582638, -11.428506 18.5586431)",
"[448450034, 448450036, 448450031]",,residential,False,"[False, True]",193.99599999999998,"LINESTRING (-11.4285708 18.5582638, -11.4286272 18.5580299, -11.4286532 18.5579153, -11.4287023 18.5577578, -11.4287103 18.5577121, -11.4287184 18.5576561, -11.4287533 18.5572617, -11.4287732 18.5570363, -11.4289664 18.5570504, -11.4290033 18.5567376)",yes
376166293,2,secondary,False,False,22.054,"LINESTRING (-11.4320724 18.5544166, -11.4322054 18.5542635)",
376166293,2,secondary,False,True,28.632,"LINESTRING (-11.4320724 18.5544166, -11.4319008 18.5546162)",
448454616,,residential,False,True,26.706,"LINESTRING (-11.4320724 18.5544166, -11.4320942 18.5545092, -11.4322233 18.5545875)",
448456060,,residential,False,False,102.017,"LINESTRING (-11.4318378 18.5534148, -11.4322054 18.5542635)",
"[448454613, 448456687]",,residential,False,"[False, True]",53.94800000000001,"LINESTRING (-11.4318378 18.5534148, -11.4317627 18.5534453, -11.4315722 18.5535317, -11.4314802 18.5535799, -11.4313869 18.5536416)",
"[448456049, 448454613]",,residential,False,"[False, True]",171.81699999999998,"LINESTRING (-11.4318378 18.5534148, -11.4319048 18.5533944, -11.432413 18.5532469, -11.4324667 18.5532189, -11.433052 18.5528679, -11.4331172 18.5528426, -11.4331597 18.5528327, -11.4332197 18.5528325, -11.433315 18.5528611)",
448456060,,residential,False,True,55.34700000000001,"LINESTRING (-11.4318378 18.5534148, -11.4317117 18.5531579, -11.4316822 18.5531173, -11.4316439 18.5530764, -11.4315696 18.5530248, -11.4315486 18.5530131)",
376166293,2,secondary,False,True,35.631,"LINESTRING (-11.4324188 18.554015, -11.4322054 18.5542635)",
376166293,2,secondary,False,False,126.291,"LINESTRING (-11.4324188 18.554015, -11.4326079 18.5538093, -11.4331344 18.5531054)",
448454606,,residential,False,True,264.118,"LINESTRING (-11.4324188 18.554015, -11.4328401 18.5543758, -11.4329911 18.5544955, -11.4335061 18.5549506, -11.4335765 18.5550043, -11.4336429 18.5550447, -11.4343406 18.5554274, -11.4343939 18.5554566)",
448454616,,residential,False,False,94.22,"LINESTRING (-11.4329858 18.5550296, -11.4322233 18.5545875)",
448454616,,residential,False,True,94.22,"LINESTRING (-11.4322233 18.5545875, -11.4329858 18.5550296)",
448454603,,residential,False,False,34.177,"LINESTRING (-11.4322233 18.5545875, -11.4321677 18.5545895, -11.4321221 18.5545921, -11.4320604 18.5546022, -11.4319008 18.5546162)",
448454616,,residential,False,False,26.706,"LINESTRING (-11.4322233 18.5545875, -11.4320942 18.5545092, -11.4320724 18.5544166)",
376166293,2,secondary,False,False,28.632,"LINESTRING (-11.4319008 18.5546162, -11.4320724 18.5544166)",
376166293,2,secondary,False,True,267.181,"LINESTRING (-11.4319008 18.5546162, -11.4316493 18.5548946, -11.4316245 18.554934, -11.4316014 18.5549814, -11.4315776 18.5550555, -11.4315668 18.5551343, -11.4315467 18.5552474, -11.4315333 18.5554242, -11.4315112 18.555789, -11.4315098 18.5558119, -11.4314783 18.5560007, -11.4314428 18.556112, -11.4313791 18.5562493, -11.4311591 18.5566797, -11.4310776 18.5568258)",
448454603,,residential,False,True,34.177,"LINESTRING (-11.4319008 18.5546162, -11.4320604 18.5546022, -11.4321221 18.5545921, -11.4321677 18.5545895, -11.4322233 18.5545875)",
448456053,,residential,False,False,71.529,"LINESTRING (-11.4336563 18.5535165, -11.4331344 18.5531054)",
448459089,,residential,False,False,68.527,"LINESTRING (-11.4336563 18.5535165, -11.4332559 18.554002)",
448459089,,residential,False,True,34.725,"LINESTRING (-11.4336563 18.5535165, -11.4338682 18.5532774)",
376166293,2,secondary,False,False,33.172,"LINESTRING (-11.4331344 18.5531054, -11.433315 18.5528611)",
448456053,,residential,False,True,71.529,"LINESTRING (-11.4331344 18.5531054, -11.4336563 18.5535165)",
376166293,2,secondary,False,True,126.291,"LINESTRING (-11.4331344 18.5531054, -11.4326079 18.5538093, -11.4324188 18.554015)",
