osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,maxspeed,junction
137474733,residential,False,False,11.612,"LINESTRING (-13.0505162 20.5210597, -13.0505747 20.5209708)",,,,,
226390536,residential,False,False,77.147,"LINESTRING (-13.0505162 20.5210597, -13.0498328 20.5207919)",,,,,
137474733,residential,False,True,91.72699999999999,"LINESTRING (-13.0505162 20.5210597, -13.0502397 20.5214504, -13.0501458 20.5215885, -13.0500427 20.521755)",,,,,
137474733,residential,False,False,25.619,"LINESTRING (-13.0512505 20.5199575, -13.0513613 20.5197518)",,,,,
137474733,residential,False,True,82.616,"LINESTRING (-13.0512505 20.5199575, -13.0508303 20.5205877)",,,,,
221409641,residential,False,True,41.341,"LINESTRING (-13.0512505 20.5199575, -13.0515875 20.520154)",,,,,
221409631,residential,False,False,79.526,"LINESTRING (-13.0512505 20.5199575, -13.0506474 20.5196141, -13.0505972 20.5195872)",,,,,
221409645,residential,True,False,36.796,"LINESTRING (-13.0529824 20.5195768, -13.0528099 20.5198656)",شارع السوق,,,,
226390519,residential,False,False,95.811,"LINESTRING (-13.0529824 20.5195768, -13.0521783 20.5191581)",,,,,
220910492,residential,False,False,64.754,"LINESTRING (-13.0529824 20.5195768, -13.0531184 20.5196426, -13.0535318 20.5198495)",,,,,
220957059,residential,False,False,45.235,"LINESTRING (-13.0500083 20.5191255, -13.0497416 20.5188044)",شارع أغنمريت,,,,
225685531,trunk,False,False,122.367,"LINESTRING (-13.0500083 20.5191255, -13.0511711 20.5189672)",طريق شوم,2,RN1,,
225713780,unclassified,False,True,125.697,"LINESTRING (-13.0500083 20.5191255, -13.0509296 20.5183952)",,,,,
221409631,residential,False,True,80.482,"LINESTRING (-13.0500083 20.5191255, -13.0501454 20.5192795, -13.050372 20.5194402, -13.0505972 20.5195872)",,,,,
220910492,residential,False,True,31.38,"LINESTRING (-13.0537871 20.5199994, -13.0535318 20.5198495)",,,,,
427142125,residential,False,True,4.91,"LINESTRING (-13.0537871 20.5199994, -13.0537612 20.5200363)",,,,,
251646306,residential,False,False,52.016999999999996,"LINESTRING (-13.0537871 20.5199994, -13.0539003 20.519816, -13.0540533 20.5196039)",,,,,
251657217,residential,False,True,27.657,"LINESTRING (-13.0567955 20.5182464, -13.0565337 20.5182882)",طريق الإقامة الولاية,,,,
251646495,residential,False,True,51.631,"LINESTRING (-13.0525799 20.5219742, -13.0523603 20.5223905)",,,,,
427141952,residential,False,False,50.441,"LINESTRING (-13.0525799 20.5219742, -13.0527951 20.5215678)",,,,,
449222103,residential,False,True,44.191,"LINESTRING (-13.0525799 20.5219742, -13.0522099 20.5217796)",شارع المستشفى,,,,
226718821,residential,False,False,42.571,"LINESTRING (-13.0525799 20.5219742, -13.0528597 20.5220547, -13.0529692 20.5220908)",,,,,
221409651,residential,False,True,126.644,"LINESTRING (-13.0518614 20.5215963, -13.0523652 20.5205597)",شارع المستشفى,,,,
226390532,residential,False,False,49.032,"LINESTRING (-13.0518614 20.5215963, -13.0514345 20.5214103)",,,,,
449222103,residential,False,False,41.624,"LINESTRING (-13.0518614 20.5215963, -13.0522099 20.5217796)",شارع المستشفى,,,,
221409641,residential,False,False,46.664,"LINESTRING (-13.0523652 20.5205597, -13.0519735 20.5203559)",,,,,
221409651,residential,False,False,126.644,"LINESTRING (-13.0523652 20.5205597, -13.0518614 20.5215963)",شارع المستشفى,,,,
427142123,residential,False,True,59.615,"LINESTRING (-13.0523652 20.5205597, -13.0528695 20.5208134)",,,,,
226718830,residential,False,False,86.219,"LINESTRING (-13.0573869 20.5159867, -13.0567904 20.5165244)",,,,,
221415303,unclassified,False,False,477.968,"LINESTRING (-13.0573869 20.5159867, -13.0578713 20.5164582, -13.057879 20.5166053, -13.0578792 20.5167823, -13.0579033 20.5169807, -13.0579827 20.51727, -13.0580004 20.5174331, -13.0579656 20.5177268, -13.0579752 20.5185992, -13.0578867 20.5190865, -13.0579188 20.5198653, -13.0578779 20.5200778)",,,,,
221415303,unclassified,False,True,295.029,"LINESTRING (-13.0573869 20.5159867, -13.0565517 20.5152373, -13.056363 20.5151008, -13.05614 20.514962, -13.0559602 20.5148741, -13.055775 20.5148012, -13.0555574 20.5147384, -13.0553359 20.5146885, -13.0550328 20.5146238)",,,,,
227027319,trunk,False,False,61.551,"LINESTRING (-13.0550328 20.5146238, -13.054892 20.5151614)",طريق نواكشوط,2,RN1,50,
251647399,residential,False,True,159.378,"LINESTRING (-13.0550328 20.5146238, -13.0537794 20.5154462)",,2,,,
221415303,unclassified,False,False,295.029,"LINESTRING (-13.0550328 20.5146238, -13.0553359 20.5146885, -13.0555574 20.5147384, -13.055775 20.5148012, -13.0559602 20.5148741, -13.05614 20.514962, -13.056363 20.5151008, -13.0565517 20.5152373, -13.0573869 20.5159867)",,,,,
251647399,residential,False,False,83.076,"LINESTRING (-13.0529422 20.5160566, -13.0535741 20.5156006)",,2,,,
225680885,residential,True,False,34.510000000000005,"LINESTRING (-13.0529422 20.5160566, -13.0528521 20.5160822, -13.0527705 20.5160932, -13.0526899 20.5160923, -13.0526163 20.5160837)",,1,,,
221918580,residential,False,False,15.905,"LINESTRING (-13.0511711 20.5189672, -13.0512547 20.5188475)",,,,,
225685531,trunk,False,False,14.016,"LINESTRING (-13.0511711 20.5189672, -13.0513046 20.5189512)",طريق شوم,2,RN1,,
225685531,trunk,False,True,122.367,"LINESTRING (-13.0511711 20.5189672, -13.0500083 20.5191255)",طريق شوم,2,RN1,,
251645922,residential,False,False,21.376,"LINESTRING (-13.0568594 20.5201064, -13.0569337 20.5199272)",شارع الولاية,,,,
225684247,residential,False,True,32.17,"LINESTRING (-13.0568594 20.5201064, -13.0568294 20.5200038, -13.0567317 20.5198454)",,,,,
251645922,residential,False,True,225.40299999999996,"LINESTRING (-13.0568594 20.5201064, -13.0567843 20.5203577, -13.0567414 20.5205335, -13.0567304 20.5205696, -13.056677 20.5207445, -13.0566587 20.520797, -13.0565893 20.5209957, -13.0565571 20.5211019, -13.0564767 20.5213675, -13.0563694 20.5215986, -13.0563245 20.5216915, -13.0563105 20.5217205, -13.0562747 20.5217945, -13.0561281 20.5220017)",شارع الولاية,,,,
427142125,residential,False,False,9.854,"LINESTRING (-13.0533624 20.5206043, -13.0534138 20.5205299)",,,,,
427142125,residential,False,True,43.956,"LINESTRING (-13.0533624 20.5206043, -13.0531305 20.5209346)",,,,,
427323705,residential,False,False,29.06,"LINESTRING (-13.0533624 20.5206043, -13.0531247 20.5204674)",,,,,
241986866,unclassified,False,True,18.149,"LINESTRING (-13.0580497 20.5201052, -13.0578779 20.5200778)",طريق آزوكي,2,,,
241986866,unclassified,False,False,34.653999999999996,"LINESTRING (-13.0580497 20.5201052, -13.0581443 20.520093, -13.0582508 20.5200626, -13.0583646 20.5200121)",طريق آزوكي,2,,,
226390520,residential,False,False,31.957,"LINESTRING (-13.0535959 20.5202717, -13.0533226 20.520141)",,,,,
427142125,residential,False,False,31.329,"LINESTRING (-13.0535959 20.5202717, -13.0537612 20.5200363)",,,,,
427142125,residential,False,True,34.408,"LINESTRING (-13.0535959 20.5202717, -13.0534138 20.5205299)",,,,,
427146282,residential,False,False,94.26299999999999,"LINESTRING (-13.0535959 20.5202717, -13.0543517 20.5206899, -13.0543749 20.5207034)",,,,,
137473553,tertiary,False,False,49.409,"LINESTRING (-13.0527543 20.5165038, -13.0530258 20.5168682)",شارع الولاية,,,,
422680938,tertiary,True,False,24.796000000000003,"LINESTRING (-13.0527543 20.5165038, -13.0527271 20.5164307, -13.0527137 20.5163596, -13.0526997 20.5162874)",شارع الولاية,,,,
227027319,trunk,False,True,7.777,"LINESTRING (-13.0540707 20.5181624, -13.0540935 20.5180958)",طريق نواكشوط,2,RN1,50,
225686403,trunk,True,False,32.034,"LINESTRING (-13.0540707 20.5181624, -13.053917 20.5182915, -13.0538578 20.5183683)",طريق نواكشوط,1,RN1,,
225680884,residential,False,True,113.746,"LINESTRING (-13.0522698 20.5165517, -13.0514135 20.5171867)",,2,,,
251647401,residential,True,False,30.024,"LINESTRING (-13.0522698 20.5165517, -13.0523622 20.5164831, -13.0524334 20.516447, -13.0525163 20.5164156)",,1,,,
225680886,tertiary,False,False,105.191,"LINESTRING (-13.0523209 20.5159909, -13.0517232 20.5152283)",شارع المدرسة الثانوية,2,,,
422680930,tertiary,True,False,20.15,"LINESTRING (-13.0523209 20.5159909, -13.0523505 20.5160543, -13.0523625 20.5161087, -13.0523654 20.5161651)",شارع المدرسة الثانوية,1,,,
225680886,tertiary,False,True,10.532,"LINESTRING (-13.0508133 20.5140435, -13.0508745 20.5141189)",شارع المدرسة الثانوية,2,,,
221415298,residential,False,True,95.907,"LINESTRING (-13.0520761 20.5162427, -13.0511637 20.5161256)",شارع المحطة الحافلات,2,,,
251647936,residential,True,False,32.58,"LINESTRING (-13.0520761 20.5162427, -13.0522111 20.5162721, -13.0522859 20.5162946, -13.0523707 20.5163361)",شارع محطة الحافلات,1,,,
251657217,residential,False,False,27.657,"LINESTRING (-13.0565337 20.5182882, -13.0567955 20.5182464)",طريق الإقامة الولاية,,,,
251657217,residential,False,True,41.291,"LINESTRING (-13.0565337 20.5182882, -13.0561427 20.5183498)",طريق الإقامة الولاية,,,,
225684246,residential,False,False,158.736,"LINESTRING (-13.0565337 20.5182882, -13.0565415 20.519161, -13.0565464 20.5197157)",,,,,
241986866,unclassified,False,False,24.091,"LINESTRING (-13.0565464 20.5197157, -13.0567317 20.5198454)",طريق آزوكي,2,,,
225684246,residential,False,True,158.736,"LINESTRING (-13.0565464 20.5197157, -13.0565415 20.519161, -13.0565337 20.5182882)",,,,,
241986866,unclassified,False,True,247.857,"LINESTRING (-13.0565464 20.5197157, -13.0562766 20.5194592, -13.0561884 20.5193754, -13.0559945 20.5193118, -13.0556954 20.5192138, -13.0549158 20.518976, -13.054882 20.5189657, -13.0544067 20.518846)",طريق آزوكي,2,,,
241986866,unclassified,False,False,22.918,"LINESTRING (-13.0567317 20.5198454, -13.0569337 20.5199272)",طريق آزوكي,2,,,
241986866,unclassified,False,True,24.091,"LINESTRING (-13.0567317 20.5198454, -13.0565464 20.5197157)",طريق آزوكي,2,,,
225684247,residential,False,False,32.17,"LINESTRING (-13.0567317 20.5198454, -13.0568294 20.5200038, -13.0568594 20.5201064)",,,,,
241986866,unclassified,False,False,99.745,"LINESTRING (-13.0569337 20.5199272, -13.0578779 20.5200778)",طريق آزوكي,2,,,
241986866,unclassified,False,True,22.918,"LINESTRING (-13.0569337 20.5199272, -13.0567317 20.5198454)",طريق آزوكي,2,,,
251645922,residential,False,True,21.376,"LINESTRING (-13.0569337 20.5199272, -13.0568594 20.5201064)",شارع الولاية,,,,
137474733,residential,False,True,7.717,"LINESTRING (-13.0518251 20.5188887, -13.0517918 20.5189507)",,,,,
225685531,trunk,False,False,54.818,"LINESTRING (-13.0518251 20.5188887, -13.0523472 20.5188259)",طريق شوم,2,RN1,,
225685531,trunk,False,True,54.649,"LINESTRING (-13.0518251 20.5188887, -13.0513046 20.5189512)",طريق شوم,2,RN1,,
225685531,trunk,False,True,62.138,"LINESTRING (-13.0532646 20.5187073, -13.0526731 20.5187807)",طريق شوم,2,RN1,,
251657219,trunk,True,False,19.077,"LINESTRING (-13.0532646 20.5187073, -13.0534477 20.5187126)",طريق شوم,2,RN1,,
221409645,residential,True,False,107.667,"LINESTRING (-13.0534477 20.5187126, -13.0533896 20.5188423, -13.053331 20.5189521, -13.0529824 20.5195768)",شارع السوق,,,,
251657219,trunk,True,False,40.4,"LINESTRING (-13.0534477 20.5187126, -13.053595 20.5187249, -13.053833 20.5187542)",طريق شوم,2,RN1,,
221918580,residential,False,True,135.44,"LINESTRING (-13.0545178 20.5166549, -13.053466 20.5173713)",,,,,
227027319,trunk,False,False,17.24,"LINESTRING (-13.0545178 20.5166549, -13.0544789 20.5168056)",طريق نواكشوط,2,RN1,50,
227027319,trunk,False,True,23.753,"LINESTRING (-13.0545178 20.5166549, -13.0545674 20.5164464)",طريق نواكشوط,2,RN1,50,
427531967,residential,False,True,246.82100000000003,"LINESTRING (-13.0545178 20.5166549, -13.0555738 20.5158942, -13.054892 20.5151614)",,,,,
225685531,trunk,False,False,62.138,"LINESTRING (-13.0526731 20.5187807, -13.0532646 20.5187073)",طريق شوم,2,RN1,,
225685531,trunk,False,True,34.31,"LINESTRING (-13.0526731 20.5187807, -13.0523472 20.5188259)",طريق شوم,2,RN1,,
226381507,residential,False,False,72.844,"LINESTRING (-13.0526731 20.5187807, -13.0522636 20.5182496)",,,,,
226381508,residential,False,False,42.612,"LINESTRING (-13.0528568 20.514937, -13.0532101 20.5151303)",,,,,
226381508,residential,False,True,60.797,"LINESTRING (-13.0528568 20.514937, -13.0522752 20.5149842)",,,,,
226381509,residential,False,False,28.132,"LINESTRING (-13.0528568 20.514937, -13.0528039 20.5151851)",,,,,
