osmid,highway,oneway,reversed,length,ref,junction,name,geometry
253581780,residential,False,True,86.417,,,,"LINESTRING (-7.5651903 9.5066662, -7.5652765 9.5074387)"
493956099,primary,False,False,87.069,A7;A12,,,"LINESTRING (-7.5651903 9.5066662, -7.5644027 9.5067649)"
513093035,primary,False,True,83.221,A12,,,"LINESTRING (-7.5651903 9.5066662, -7.5659409 9.5065562)"
880367847,primary,False,True,168.475,A7,,,"LINESTRING (-7.5651903 9.5066662, -7.5650314 9.5051592)"
319420752,primary,True,False,61.951,A12,,,"LINESTRING (-7.5627105 9.5068437, -7.5621499 9.5069123)"
493956097,primary,True,False,14.597,,roundabout,,"LINESTRING (-7.5627105 9.5068437, -7.5627258 9.5069741)"
493956203,residential,False,False,147.73,,,Rue Ousmane Sy Savané,"LINESTRING (-7.5630931 9.507657, -7.5617529 9.507791)"
493956203,residential,False,True,240.676,,,Rue Ousmane Sy Savané,"LINESTRING (-7.5630931 9.507657, -7.5652765 9.5074387)"
880367716,primary,False,False,81.892,A7,,,"LINESTRING (-7.5630931 9.507657, -7.5631676 9.5083898)"
880367716,primary,False,True,30.822,A7,,,"LINESTRING (-7.5630931 9.507657, -7.563065 9.5073812)"
493956179,residential,False,False,83.244,,,,"LINESTRING (-7.5617529 9.507791, -7.5616772 9.5070461)"
493956179,residential,False,True,82.037,,,,"LINESTRING (-7.5617529 9.507791, -7.5618275 9.5085251)"
493956203,residential,False,True,147.73,,,Rue Ousmane Sy Savané,"LINESTRING (-7.5617529 9.507791, -7.5630931 9.507657)"
493956173,residential,False,False,88.604,,,,"LINESTRING (-7.562075 9.5061189, -7.5621499 9.5069123)"
493956173,residential,False,True,152.783,,,,"LINESTRING (-7.562075 9.5061189, -7.5619459 9.5047508)"
493955771,residential,False,False,104.45800000000001,,,,"LINESTRING (-7.562075 9.5061189, -7.5624797 9.5064041, -7.5625218 9.5064646, -7.5626044 9.5066224, -7.562726 9.5067798)"
493956156,residential,False,False,67.215,,,,"LINESTRING (-7.5639872 9.5083071, -7.5645969 9.5082454)"
493956156,residential,False,True,90.353,,,,"LINESTRING (-7.5639872 9.5083071, -7.5631676 9.5083898)"
493956165,residential,False,False,57.667,,,,"LINESTRING (-7.5602724 9.5079542, -7.5597494 9.508008)"
493956165,residential,False,True,68.341,,,,"LINESTRING (-7.5602724 9.5079542, -7.5608922 9.5078904)"
493956165,residential,False,False,105.51,,,,"LINESTRING (-7.5588503 9.5081015, -7.5578933 9.508199)"
493956165,residential,False,True,60.568,,,,"LINESTRING (-7.5588503 9.5081015, -7.5593995 9.508044)"
880367612,residential,False,False,84.734,,,Rue Henri Bourgoin,"LINESTRING (-7.5588503 9.5081015, -7.5587912 9.5073417)"
880367612,residential,False,True,71.697,,,Rue Henri Bourgoin,"LINESTRING (-7.5588503 9.5081015, -7.5589003 9.5087444)"
493956165,residential,False,False,68.341,,,,"LINESTRING (-7.5608922 9.5078904, -7.5602724 9.5079542)"
493956166,residential,False,False,83.981,,,,"LINESTRING (-7.5608922 9.5078904, -7.560811 9.5071394)"
493956166,residential,False,True,80.637,,,,"LINESTRING (-7.5608922 9.5078904, -7.5609701 9.5086115)"
638244755,primary,True,False,31.857,A7,,,"LINESTRING (-7.5629012 9.5071446, -7.563065 9.5073812)"
493956097,primary,True,False,24.680999999999997,,roundabout,,"LINESTRING (-7.5629012 9.5071446, -7.5630127 9.5071598, -7.5631215 9.5071316)"
493956097,primary,True,False,27.685000000000002,,roundabout,,"LINESTRING (-7.5627258 9.5069741, -7.5627941 9.5070789, -7.5629012 9.5071446)"
493956097,primary,True,False,7.306,,roundabout,,"LINESTRING (-7.562726 9.5067798, -7.5627105 9.5068437)"
493955771,residential,False,True,104.458,,,,"LINESTRING (-7.562726 9.5067798, -7.5626044 9.5066224, -7.5625218 9.5064646, -7.5624797 9.5064041, -7.562075 9.5061189)"
253581780,residential,False,False,64.279,,,,"LINESTRING (-7.5654221 9.5087434, -7.5653579 9.5081688)"
493956145,residential,False,True,37.582,,,,"LINESTRING (-7.5645598 9.5079094, -7.5645969 9.5082454)"
493956145,residential,False,False,37.582,,,,"LINESTRING (-7.5645969 9.5082454, -7.5645598 9.5079094)"
493956156,residential,False,False,83.89,,,,"LINESTRING (-7.5645969 9.5082454, -7.5653579 9.5081688)"
493956156,residential,False,True,67.215,,,,"LINESTRING (-7.5645969 9.5082454, -7.5639872 9.5083071)"
638244753,primary,True,False,33.45,A7;A12,,,"LINESTRING (-7.5632668 9.5069699, -7.5635358 9.5068281)"
493956097,primary,True,False,24.344,,roundabout,,"LINESTRING (-7.5632668 9.5069699, -7.5632821 9.5068615, -7.5632547 9.5067554)"
493956097,primary,True,False,24.491,,roundabout,,"LINESTRING (-7.5631215 9.5071316, -7.5632104 9.5070649, -7.5632668 9.5069699)"
493956097,primary,True,False,24.628999999999998,,roundabout,,"LINESTRING (-7.5628753 9.5066201, -7.5627845 9.5066853, -7.562726 9.5067798)"
638244750,tertiary,True,False,29.463,,,,"LINESTRING (-7.5630937 9.5066111, -7.5629852 9.5063687)"
493956097,primary,True,False,24.436999999999998,,roundabout,,"LINESTRING (-7.5630937 9.5066111, -7.5629836 9.5065943, -7.5628753 9.5066201)"
493956097,primary,True,False,24.313000000000002,,roundabout,,"LINESTRING (-7.5632547 9.5067554, -7.5631886 9.5066677, -7.5630937 9.5066111)"
493956158,residential,False,False,73.457,,,,"LINESTRING (-7.5597494 9.508008, -7.5598054 9.5086663)"
493956165,residential,False,False,38.581,,,,"LINESTRING (-7.5597494 9.508008, -7.5593995 9.508044)"
493956165,residential,False,True,57.667,,,,"LINESTRING (-7.5597494 9.508008, -7.5602724 9.5079542)"
493956166,residential,False,False,63.651,,,,"LINESTRING (-7.56074 9.5064827, -7.5606785 9.5059135)"
493956166,residential,False,True,63.773,,,,"LINESTRING (-7.56074 9.5064827, -7.5608016 9.507053)"
493956172,residential,False,False,106.432,,,,"LINESTRING (-7.56074 9.5064827, -7.5597739 9.5065737)"
493956172,residential,False,True,96.012,,,,"LINESTRING (-7.56074 9.5064827, -7.5616115 9.5064005)"
319420752,primary,True,False,107.245,A12,,,"LINESTRING (-7.5608016 9.507053, -7.5598289 9.5071524)"
493956166,residential,False,False,63.773,,,,"LINESTRING (-7.5608016 9.507053, -7.56074 9.5064827)"
493956166,residential,False,True,9.662,,,,"LINESTRING (-7.5608016 9.507053, -7.560811 9.5071394)"
493956173,residential,False,False,10.52,,,,"LINESTRING (-7.5621499 9.5069123, -7.5621588 9.5070065)"
493956173,residential,False,True,88.604,,,,"LINESTRING (-7.5621499 9.5069123, -7.562075 9.5061189)"
319420752,primary,True,False,53.075,A12,,,"LINESTRING (-7.5621499 9.5069123, -7.5618345 9.506946, -7.5616683 9.5069589)"
493956173,residential,False,False,152.783,,,,"LINESTRING (-7.5619459 9.5047508, -7.562075 9.5061189)"
638275712,residential,False,False,96.453,,,,"LINESTRING (-7.5619459 9.5047508, -7.5628216 9.5046703)"
638275712,residential,False,True,54.794,,,,"LINESTRING (-7.5619459 9.5047508, -7.5614484 9.5047963)"
"[493956173, 493956175]",residential,False,True,203.083,,,,"LINESTRING (-7.5619459 9.5047508, -7.5618215 9.5034324, -7.561314 9.5034741)"
493956179,residential,False,False,58.603,,,,"LINESTRING (-7.561314 9.5034741, -7.5612607 9.5029497)"
493956179,residential,False,True,59.117,,,,"LINESTRING (-7.561314 9.5034741, -7.5613678 9.5040031)"
"[493956173, 493956175]",residential,False,False,203.083,,,,"LINESTRING (-7.561314 9.5034741, -7.5618215 9.5034324, -7.5619459 9.5047508)"
493956179,residential,False,False,178.525,,,,"LINESTRING (-7.5611333 9.5016963, -7.5609709 9.5000988)"
493956182,residential,False,True,268.578,,,,"LINESTRING (-7.5611333 9.5016963, -7.5586955 9.5019268)"
493956179,residential,False,True,108.53399999999999,,,,"LINESTRING (-7.5611333 9.5016963, -7.5612004 9.5023567, -7.561232 9.5026675)"
493956182,residential,False,False,268.578,,,,"LINESTRING (-7.5586955 9.5019268, -7.5611333 9.5016963)"
493956194,tertiary,False,False,34.248,,,,"LINESTRING (-7.5586955 9.5019268, -7.5587252 9.5022334)"
493956194,tertiary,False,True,49.584,,,,"LINESTRING (-7.5586955 9.5019268, -7.5586525 9.5014829)"
253581780,residential,False,False,81.673,,,,"LINESTRING (-7.5653579 9.5081688, -7.5652765 9.5074387)"
253581780,residential,False,True,64.279,,,,"LINESTRING (-7.5653579 9.5081688, -7.5654221 9.5087434)"
493956156,residential,False,False,80.508,,,,"LINESTRING (-7.5653579 9.5081688, -7.5660882 9.5080951)"
493956156,residential,False,True,83.89,,,,"LINESTRING (-7.5653579 9.5081688, -7.5645969 9.5082454)"
493956156,residential,False,False,90.353,,,,"LINESTRING (-7.5631676 9.5083898, -7.5639872 9.5083071)"
493956156,residential,False,True,147.733,,,,"LINESTRING (-7.5631676 9.5083898, -7.5618275 9.5085251)"
880367716,primary,False,True,81.892,A7,,,"LINESTRING (-7.5631676 9.5083898, -7.5630931 9.507657)"
493956157,residential,False,False,99.639,,,,"LINESTRING (-7.5598054 9.5086663, -7.5589003 9.5087444)"
