osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,junction
72065951,residential,False,True,73.222,"LINESTRING (-5.2751243 6.8203814, -5.2747085 6.8198684)",2,,,
72066069,tertiary,False,False,32.801,"LINESTRING (-5.2751243 6.8203814, -5.2748962 6.8205704)",2,,,
72066069,tertiary,False,True,61.71,"LINESTRING (-5.2751243 6.8203814, -5.275461 6.8201142, -5.2755609 6.8200349)",2,,,
72065932,residential,False,False,125.786,"LINESTRING (-5.2755927 6.8214656, -5.2748962 6.8205704)",2,,,
72066012,residential,False,True,33.782,"LINESTRING (-5.2755927 6.8214656, -5.2758317 6.8212759)",2,,,
72066012,residential,False,False,92.771,"LINESTRING (-5.2755927 6.8214656, -5.2752708 6.8217458, -5.2749481 6.8220004)",2,,,
72065967,residential,False,True,88.439,"LINESTRING (-5.2758426 6.8243858, -5.2764691 6.8238902)",2,,,
399614121,residential,False,True,30.571,"LINESTRING (-5.2758426 6.8243858, -5.2756646 6.8241752)",2,,,
90456780,residential,False,True,57.699,"LINESTRING (-5.2815713 6.8164806, -5.281983 6.816161)",2,,,
72066110,residential,False,False,148.92800000000003,"LINESTRING (-5.2815713 6.8164806, -5.2816115 6.8165592, -5.2816652 6.8166817, -5.2817188 6.8168242, -5.2817671 6.8169813, -5.2817886 6.8171065, -5.2817993 6.8172343, -5.2817993 6.8173755, -5.2817859 6.817498, -5.2817631 6.8176338, -5.2817349 6.8177749)",2,,,
72066110,residential,False,True,169.128,"LINESTRING (-5.2815713 6.8164806, -5.2814533 6.8163022, -5.2813406 6.8161624, -5.2811824 6.8160252, -5.2809732 6.8158747, -5.2807613 6.8157669, -5.2805561 6.8157056, -5.2803482 6.8156483)",2,,,
72065951,residential,False,True,126.464,"LINESTRING (-5.2758317 6.8212759, -5.2751243 6.8203814)",2,,,
72066012,residential,False,False,33.782,"LINESTRING (-5.2758317 6.8212759, -5.2755927 6.8214656)",2,,,
72065951,residential,False,False,65.607,"LINESTRING (-5.2758317 6.8212759, -5.2758611 6.8213125, -5.2761317 6.8216323, -5.276213 6.8217284)",2,,,
72065938,tertiary,False,False,203.84799999999998,"LINESTRING (-5.2794872 6.8155631, -5.2794172 6.8155864, -5.2789749 6.8157775, -5.2785618 6.8159767, -5.2782065 6.816161, -5.2778364 6.8163784)",2,,,
72066110,residential,False,False,95.57700000000001,"LINESTRING (-5.2794872 6.8155631, -5.2797849 6.8155844, -5.2800223 6.8156057, -5.280198 6.8156244, -5.2803482 6.8156483)",2,,,
72065938,tertiary,False,True,49.691,"LINESTRING (-5.2807573 6.821337, -5.2806312 6.8215847, -5.2805614 6.8217392)",2,,,
72066138,residential,False,False,115.207,"LINESTRING (-5.2807573 6.821337, -5.2804166 6.8209855, -5.2800143 6.82061)",2,,,
72065989,residential,False,False,73.431,"LINESTRING (-5.278045 6.8229982, -5.2775158 6.8233982)",2,,,
72065989,residential,False,True,73.57,"LINESTRING (-5.278045 6.8229982, -5.2785588 6.8225769)",2,,,
72065936,tertiary,False,False,129.44400000000002,"LINESTRING (-5.278045 6.8229982, -5.2780408 6.8231442, -5.2779975 6.823427, -5.2779332 6.8236788, -5.2778312 6.8239403, -5.2777512 6.8241149)",2,,,
72065936,tertiary,False,True,64.816,"LINESTRING (-5.278045 6.8229982, -5.2780432 6.8227838, -5.2779867 6.8224196)",2,,,
72066036,residential,False,True,73.195,"LINESTRING (-5.2755609 6.8200349, -5.2751475 6.8195203)",2,,,
72066069,tertiary,False,True,95.143,"LINESTRING (-5.2755609 6.8200349, -5.2762282 6.8194935)",2,,,
72066069,tertiary,False,False,61.71,"LINESTRING (-5.2755609 6.8200349, -5.275461 6.8201142, -5.2751243 6.8203814)",2,,,
90240934,residential,False,True,6.063,"LINESTRING (-5.2778618 6.8182125, -5.2778283 6.8182557)",2,,,
72066138,residential,False,True,265.834,"LINESTRING (-5.2778618 6.8182125, -5.2786133 6.8190541, -5.2794725 6.8199894)",2,,,
90240934,residential,False,False,213.92399999999998,"LINESTRING (-5.2778618 6.8182125, -5.2779007 6.8181288, -5.2779847 6.8179164, -5.2780288 6.8177949, -5.2780641 6.8176535, -5.2780964 6.8174702, -5.2781039 6.8173588, -5.2781026 6.8172679, -5.2780891 6.817054, -5.2780655 6.8169148, -5.2780178 6.8167482, -5.2778364 6.8163784)",2,,,
72065894,residential,False,True,82.687,"LINESTRING (-5.2744916 6.8227135, -5.273907 6.8231783)",2,,,
94206492,residential,False,False,103.277,"LINESTRING (-5.2744916 6.8227135, -5.2750749 6.8234396)",2,,,
94206492,residential,False,True,30.938,"LINESTRING (-5.2744916 6.8227135, -5.2743166 6.8224962)",2,,,
72066071,residential,False,False,66.731,"LINESTRING (-5.2732679 6.8199112, -5.273648 6.8203778)",2,,,
399601201,tertiary,False,True,127.758,"LINESTRING (-5.2732679 6.8199112, -5.2741707 6.8191925)",2,,Rue des Maquis,
72066012,residential,False,True,88.885,"LINESTRING (-5.2743166 6.8224962, -5.2749481 6.8220004)",2,,,
94206492,residential,False,False,30.938,"LINESTRING (-5.2743166 6.8224962, -5.2744916 6.8227135)",2,,,
94206492,residential,False,True,111.874,"LINESTRING (-5.2743166 6.8224962, -5.2736772 6.8217157)",2,,,
"[399614123, 72066012]",residential,False,False,113.375,"LINESTRING (-5.2743166 6.8224962, -5.2737543 6.8229373, -5.2737391 6.8229598, -5.2737393 6.8229856, -5.2737475 6.823001, -5.2737641 6.8230188, -5.273907 6.8231783)",2,,,
246734043,tertiary,True,False,138.238,"LINESTRING (-5.277413 6.8192745, -5.278256 6.8201937)",2,,,
72066002,residential,False,False,349.704,"LINESTRING (-5.277413 6.8192745, -5.2766383 6.8198911, -5.2759212 6.8204701, -5.2759118 6.8204808, -5.2759078 6.8204914, -5.2759092 6.8205064, -5.2759149 6.820518, -5.2762605 6.8209975, -5.2765062 6.8213297, -5.2766259 6.8214729)",2,,,
72065957,tertiary,False,False,87.415,"LINESTRING (-5.2756942 6.8229498, -5.2750749 6.8234396)",2,,Rue du Château d'Eau,
72065957,tertiary,False,True,129.863,"LINESTRING (-5.2756942 6.8229498, -5.2766081 6.8222146)",2,,Rue du Château d'Eau,
72066071,residential,False,False,71.101,"LINESTRING (-5.2756942 6.8229498, -5.2761054 6.8234419)",2,,,
72066071,residential,False,True,70.455,"LINESTRING (-5.2756942 6.8229498, -5.2753068 6.8224463)",2,,,
72066099,residential,False,True,75.971,"LINESTRING (-5.2735993 6.8216267, -5.2731702 6.8210926)",2,,,
94206492,residential,False,False,13.111,"LINESTRING (-5.2735993 6.8216267, -5.2736772 6.8217157)",2,,,
399614124,tertiary,False,True,27.402,"LINESTRING (-5.2735993 6.8216267, -5.2737988 6.8214801)",2,,,
72066036,residential,False,False,73.195,"LINESTRING (-5.2751475 6.8195203, -5.2755609 6.8200349)",2,,,
72066036,residential,False,True,95.646,"LINESTRING (-5.2751475 6.8195203, -5.2746162 6.8188409)",2,,,
72066126,residential,False,False,62.028,"LINESTRING (-5.2751475 6.8195203, -5.2747085 6.8198684)",2,,,
72066126,residential,False,True,98.357,"LINESTRING (-5.2751475 6.8195203, -5.2758351 6.8189579)",2,,,
72065957,tertiary,False,True,64.205,"LINESTRING (-5.274051 6.8242723, -5.2740889 6.8242321, -5.274509 6.8239177)",2,,Rue du Château d'Eau,
72065979,tertiary,True,False,37.464,"LINESTRING (-5.274051 6.8242723, -5.2739815 6.8242241, -5.2738988 6.8242054, -5.273815 6.8242191, -5.2737427 6.8242631)",2,,Rond-Point du Château d’Eau,roundabout
72066112,residential,False,False,20.378,"LINESTRING (-5.27781 6.8241843, -5.2776518 6.8242787)",2,,,
72066133,residential,False,True,10.084,"LINESTRING (-5.27781 6.8241843, -5.2777512 6.8241149)",2,,,
72066112,residential,False,True,179.382,"LINESTRING (-5.27781 6.8241843, -5.2778772 6.8241381, -5.2779362 6.8240915, -5.2790767 6.8231744)",2,,,
90456780,residential,False,False,57.699,"LINESTRING (-5.281983 6.816161, -5.2815713 6.8164806)",2,,,
90456780,residential,False,True,77.08999999999999,"LINESTRING (-5.281983 6.816161, -5.2821232 6.8160465, -5.2821674 6.8160039, -5.2821741 6.8159786, -5.2821661 6.8159466, -5.2819609 6.8157186, -5.2819026 6.8156537)",2,,,
72066112,residential,False,True,88.935,"LINESTRING (-5.2790767 6.8231744, -5.2797186 6.8226912)",2,,,
90358622,residential,False,False,87.657,"LINESTRING (-5.2790767 6.8231744, -5.2785588 6.8225769)",2,,,
72066112,residential,False,False,179.382,"LINESTRING (-5.2790767 6.8231744, -5.2779362 6.8240915, -5.2778772 6.8241381, -5.27781 6.8241843)",2,,,
72065957,tertiary,False,False,82.036,"LINESTRING (-5.2750749 6.8234396, -5.274509 6.8239177)",2,,Rue du Château d'Eau,
72065957,tertiary,False,True,87.415,"LINESTRING (-5.2750749 6.8234396, -5.2756942 6.8229498)",2,,Rue du Château d'Eau,
94206492,residential,False,True,103.277,"LINESTRING (-5.2750749 6.8234396, -5.2744916 6.8227135)",2,,,
399614121,residential,False,False,104.544,"LINESTRING (-5.2750749 6.8234396, -5.2756646 6.8241752)",2,,,
72066071,residential,False,False,70.455,"LINESTRING (-5.2753068 6.8224463, -5.2756942 6.8229498)",2,,,
72066071,residential,False,True,63.457,"LINESTRING (-5.2753068 6.8224463, -5.2749481 6.8220004)",2,,,
72065965,residential,False,True,127.99600000000001,"LINESTRING (-5.2753068 6.8224463, -5.2757831 6.8220721, -5.276213 6.8217284)",2,,,
246734040,trunk,False,False,40.176,"LINESTRING (-5.2795057 6.8210721, -5.2797815 6.8213078)",4,A3,Avenue Houphouët-Boigny,
157960335,tertiary,True,False,103.02600000000001,"LINESTRING (-5.2795057 6.8210721, -5.2794864 6.8208516, -5.2794782 6.8208197, -5.2794587 6.8207887, -5.2794001 6.8207236, -5.27902 6.8203257)",2,,,
246734041,trunk,False,True,349.44800000000004,"LINESTRING (-5.2795057 6.8210721, -5.2791882 6.8207964, -5.2788802 6.8205044, -5.2781186 6.8197055, -5.2777022 6.819253, -5.2772948 6.8188262)",4,A3,Avenue Houphouët-Boigny,
72065936,tertiary,False,False,115.052,"LINESTRING (-5.2777215 6.8213398, -5.2779734 6.8223438)",2,,,
72065957,tertiary,False,False,96.963,"LINESTRING (-5.2777215 6.8213398, -5.2770365 6.8218855)",2,,Rue du Château d'Eau,
72065957,tertiary,False,True,48.277,"LINESTRING (-5.2777215 6.8213398, -5.2780632 6.8210689)",2,,Rue du Château d'Eau,
72065916,residential,False,True,73.693,"LINESTRING (-5.2762282 6.8194935, -5.2758351 6.8189579)",2,,,
72066069,tertiary,False,False,95.143,"LINESTRING (-5.2762282 6.8194935, -5.2755609 6.8200349)",2,,,
72066069,tertiary,False,True,113.856,"LINESTRING (-5.2762282 6.8194935, -5.2762797 6.8194522, -5.27703 6.8188496)",2,,,
72066071,residential,False,False,104.304,"LINESTRING (-5.273648 6.8203778, -5.2742261 6.8211197)",2,,,
72066071,residential,False,True,66.731,"LINESTRING (-5.273648 6.8203778, -5.2732679 6.8199112)",2,,,
90358688,residential,False,True,93.795,"LINESTRING (-5.273648 6.8203778, -5.2739928 6.8201018, -5.2743084 6.8198472)",2,,,
72066012,residential,False,False,88.885,"LINESTRING (-5.2749481 6.8220004, -5.2743166 6.8224962)",2,,,
72066071,residential,False,False,63.457,"LINESTRING (-5.2749481 6.8220004, -5.2753068 6.8224463)",2,,,
72066071,residential,False,True,126.272,"LINESTRING (-5.2749481 6.8220004, -5.2742261 6.8211197)",2,,,
72066012,residential,False,True,92.771,"LINESTRING (-5.2749481 6.8220004, -5.2752708 6.8217458, -5.2755927 6.8214656)",2,,,
72065951,residential,False,True,28.223,"LINESTRING (-5.2775158 6.8233982, -5.2773565 6.8231997)",2,,,
72065989,residential,False,False,30.965,"LINESTRING (-5.2775158 6.8233982, -5.2773002 6.8235763)",2,,,
72065989,residential,False,True,73.431,"LINESTRING (-5.2775158 6.8233982, -5.278045 6.8229982)",2,,,
72065951,residential,False,False,73.222,"LINESTRING (-5.2747085 6.8198684, -5.2751243 6.8203814)",2,,,
72065951,residential,False,True,29.652,"LINESTRING (-5.2747085 6.8198684, -5.2745371 6.8196631)",2,,,
72066126,residential,False,True,62.028,"LINESTRING (-5.2747085 6.8198684, -5.2751475 6.8195203)",2,,,
72066069,tertiary,False,False,61.901,"LINESTRING (-5.2742261 6.8211197, -5.2737988 6.8214801)",2,,,
72066069,tertiary,False,True,95.94,"LINESTRING (-5.2742261 6.8211197, -5.2748962 6.8205704)",2,,,
72066071,residential,False,False,126.272,"LINESTRING (-5.2742261 6.8211197, -5.2749481 6.8220004)",2,,,
72066071,residential,False,True,104.304,"LINESTRING (-5.2742261 6.8211197, -5.273648 6.8203778)",2,,,
90358688,residential,False,True,32.506,"LINESTRING (-5.2743084 6.8198472, -5.2745371 6.8196631)",2,,,
72065932,residential,False,True,103.385,"LINESTRING (-5.2743084 6.8198472, -5.2743531 6.819914, -5.2744655 6.8200442, -5.2746774 6.8203057, -5.2748962 6.8205704)",2,,,
90358688,residential,False,False,93.795,"LINESTRING (-5.2743084 6.8198472, -5.2739928 6.8201018, -5.273648 6.8203778)",2,,,
72066138,residential,False,False,91.326,"LINESTRING (-5.2800143 6.82061, -5.2794725 6.8199894)",2,,,
72065993,residential,False,False,183.848,"LINESTRING (-5.2800143 6.82061, -5.281055 6.8197231, -5.2810161 6.8196805, -5.2809987 6.8196459, -5.280863 6.8195043)",2,,,
72066138,residential,False,True,115.207,"LINESTRING (-5.2800143 6.82061, -5.2804166 6.8209855, -5.2807573 6.821337)",2,,,
72065936,tertiary,False,True,8.556,"LINESTRING (-5.2779867 6.8224196, -5.2779734 6.8223438)",2,,,
90247806,residential,False,True,108.063,"LINESTRING (-5.2779867 6.8224196, -5.2772098 6.8230107)",2,,,
72065936,tertiary,False,False,64.816,"LINESTRING (-5.2779867 6.8224196, -5.2780432 6.8227838, -5.278045 6.8229982)",2,,,
72066036,residential,False,False,95.646,"LINESTRING (-5.2746162 6.8188409, -5.2751475 6.8195203)",2,,,
399601201,tertiary,False,False,62.832,"LINESTRING (-5.2746162 6.8188409, -5.2741707 6.8191925)",2,,Rue des Maquis,
399601201,tertiary,False,True,98.676,"LINESTRING (-5.2746162 6.8188409, -5.275098 6.8184561, -5.2753126 6.8182847)",2,,Rue des Maquis,
72065989,residential,False,False,63.267,"LINESTRING (-5.2789988 6.8222124, -5.2785588 6.8225769)",2,,,
72066104,residential,False,True,163.823,"LINESTRING (-5.2789988 6.8222124, -5.2780632 6.8210689)",,,,
"[94206442, 72065989]",residential,False,"[False, True]",126.29499999999999,"LINESTRING (-5.2789988 6.8222124, -5.2791882 6.8220508, -5.2792177 6.8220285, -5.2792438 6.8220238, -5.2792837 6.8220398, -5.2793263 6.8220907, -5.279493 6.8223461, -5.2797186 6.8226912)",2,,,
72065957,tertiary,False,False,59.802,"LINESTRING (-5.2770365 6.8218855, -5.2766081 6.8222146)",2,,Rue du Château d'Eau,
72065957,tertiary,False,True,96.963,"LINESTRING (-5.2770365 6.8218855, -5.2777215 6.8213398)",2,,Rue du Château d'Eau,
72066002,residential,False,True,65.285,"LINESTRING (-5.2770365 6.8218855, -5.276978 6.8218603, -5.2769257 6.8218204, -5.2768748 6.8217631, -5.2767862 6.821642, -5.2766259 6.8214729)",2,,,
399614117,residential,False,False,115.342,"LINESTRING (-5.2770365 6.8218855, -5.2773482 6.8220295, -5.2775668 6.8221466, -5.2779734 6.8223438)",2,,,
72065951,residential,False,False,69.467,"LINESTRING (-5.276213 6.8217284, -5.2766081 6.8222146)",2,,,
72065951,residential,False,True,65.607,"LINESTRING (-5.276213 6.8217284, -5.2761317 6.8216323, -5.2758611 6.8213125, -5.2758317 6.8212759)",2,,,
72065965,residential,False,False,127.99600000000001,"LINESTRING (-5.276213 6.8217284, -5.2757831 6.8220721, -5.2753068 6.8224463)",2,,,
246734041,trunk,False,False,116.532,"LINESTRING (-5.2765627 6.8180713, -5.2772948 6.8188262)",4,A3,Avenue Houphouët-Boigny,
246734041,trunk,False,True,67.883,"LINESTRING (-5.2765627 6.8180713, -5.2762896 6.8177969, -5.2761305 6.8176371)",4,A3,Avenue Houphouët-Boigny,
246734043,tertiary,True,False,107.57499999999999,"LINESTRING (-5.2765627 6.8180713, -5.2765436 6.818142, -5.2765344 6.8181881, -5.2765324 6.8182294, -5.2765345 6.8182767, -5.2765418 6.8183026, -5.2765512 6.8183209, -5.2765838 6.8183614, -5.27703 6.8188496)",2,,,
1209141689,residential,False,False,94.506,"LINESTRING (-5.2753126 6.8182847, -5.2758351 6.8189579)",2,,,
399601201,tertiary,False,False,98.676,"LINESTRING (-5.2753126 6.8182847, -5.275098 6.8184561, -5.2746162 6.8188409)",2,,Rue des Maquis,
399601201,tertiary,False,True,115.503,"LINESTRING (-5.2753126 6.8182847, -5.2759784 6.8177613, -5.2761305 6.8176371)",2,,Rue des Maquis,
72066138,residential,False,True,91.326,"LINESTRING (-5.2794725 6.8199894, -5.2800143 6.82061)",2,,,
72066110,residential,False,False,62.404999999999994,"LINESTRING (-5.2794725 6.8199894, -5.2790267 6.8203208, -5.27902 6.8203257)",2,,,
72066110,residential,False,True,155.48399999999998,"LINESTRING (-5.2794725 6.8199894, -5.2799099 6.8196256, -5.2802398 6.8193602, -5.2804998 6.8191475, -5.2805414 6.8190841)",2,,,
72066138,residential,False,False,265.834,"LINESTRING (-5.2794725 6.8199894, -5.2786133 6.8190541, -5.2778618 6.8182125)",2,,,
72065967,residential,False,False,88.439,"LINESTRING (-5.2764691 6.8238902, -5.2758426 6.8243858)",2,,,
72065967,residential,False,True,93.562,"LINESTRING (-5.2764691 6.8238902, -5.2771323 6.8233664)",2,,,
72066071,residential,False,True,64.01,"LINESTRING (-5.2764691 6.8238902, -5.2761054 6.8234419)",2,,,
72066009,residential,False,False,37.295,"LINESTRING (-5.2817349 6.8177749, -5.2819535 6.8180306)",2,,,
72066110,residential,False,False,201.028,"LINESTRING (-5.2817349 6.8177749, -5.2816853 6.8179054, -5.2816021 6.8180879, -5.281523 6.818241, -5.281397 6.8184048, -5.2812897 6.8185207, -5.2810379 6.8187137, -5.2805414 6.8190841)",2,,,
72066110,residential,False,True,148.928,"LINESTRING (-5.2817349 6.8177749, -5.2817631 6.8176338, -5.2817859 6.817498, -5.2817993 6.8173755, -5.2817993 6.8172343, -5.2817886 6.8171065, -5.2817671 6.8169813, -5.2817188 6.8168242, -5.2816652 6.8166817, -5.2816115 6.8165592, -5.2815713 6.8164806)",2,,,
72065989,residential,False,True,30.965,"LINESTRING (-5.2773002 6.8235763, -5.2775158 6.8233982)",2,,,
72066133,residential,False,False,77.886,"LINESTRING (-5.2773002 6.8235763, -5.2777512 6.8241149)",2,,,
72066133,residential,False,True,29.806,"LINESTRING (-5.2773002 6.8235763, -5.2771323 6.8233664)",2,,,
72066112,residential,False,False,88.935,"LINESTRING (-5.2797186 6.8226912, -5.2790767 6.8231744)",2,,,
"[94206442, 72065989]",residential,False,"[False, True]",126.295,"LINESTRING (-5.2797186 6.8226912, -5.279493 6.8223461, -5.2793263 6.8220907, -5.2792837 6.8220398, -5.2792438 6.8220238, -5.2792177 6.8220285, -5.2791882 6.8220508, -5.2789988 6.8222124)",2,,,
399614116,residential,False,True,35.861000000000004,"LINESTRING (-5.2797186 6.8226912, -5.2797854 6.8227827, -5.2798347 6.8228285, -5.2798867 6.8228562, -5.2799628 6.8228926)",2,,,
72066056,residential,False,True,126.851,"LINESTRING (-5.2761054 6.8234419, -5.2769979 6.8227235)",2,,,
72066071,residential,False,False,64.01,"LINESTRING (-5.2761054 6.8234419, -5.2764691 6.8238902)",2,,,
72066071,residential,False,True,71.101,"LINESTRING (-5.2761054 6.8234419, -5.2756942 6.8229498)",2,,,
72065916,residential,False,False,73.693,"LINESTRING (-5.2758351 6.8189579, -5.2762282 6.8194935)",2,,,
72066126,residential,False,False,98.357,"LINESTRING (-5.2758351 6.8189579, -5.2751475 6.8195203)",2,,,
1209141689,residential,False,True,94.506,"LINESTRING (-5.2758351 6.8189579, -5.2753126 6.8182847)",2,,,
72065936,tertiary,False,False,8.556,"LINESTRING (-5.2779734 6.8223438, -5.2779867 6.8224196)",2,,,
72065936,tertiary,False,True,115.052,"LINESTRING (-5.2779734 6.8223438, -5.2777215 6.8213398)",2,,,
399614117,residential,False,True,115.34199999999998,"LINESTRING (-5.2779734 6.8223438, -5.2775668 6.8221466, -5.2773482 6.8220295, -5.2770365 6.8218855)",2,,,
72065894,residential,False,False,65.976,"LINESTRING (-5.273431 6.823537, -5.273907 6.8231783)",2,,,
94206534,tertiary,False,False,87.92499999999998,"LINESTRING (-5.273431 6.823537, -5.2734965 6.8237339, -5.2735693 6.8239156, -5.2737086 6.824195, -5.2737427 6.8242631)",2,,,
94206534,tertiary,False,True,209.336,"LINESTRING (-5.273431 6.823537, -5.2733899 6.8233252, -5.273355 6.8230001, -5.2733564 6.8227783, -5.2733756 6.8225599, -5.2734293 6.8223152, -5.2734952 6.822132, -5.2735875 6.8219072, -5.2736772 6.8217157)",2,,,
399614121,residential,False,False,30.571,"LINESTRING (-5.2756646 6.8241752, -5.2758426 6.8243858)",2,,,
399614121,residential,False,True,104.544,"LINESTRING (-5.2756646 6.8241752, -5.2750749 6.8234396)",2,,,
72065883,residential,False,True,229.406,"LINESTRING (-5.2766259 6.8214729, -5.2773272 6.8209129, -5.278256 6.8201937)",2,,,
72066002,residential,False,False,65.285,"LINESTRING (-5.2766259 6.8214729, -5.2767862 6.821642, -5.2768748 6.8217631, -5.2769257 6.8218204, -5.276978 6.8218603, -5.2770365 6.8218855)",2,,,
72066002,residential,False,True,349.704,"LINESTRING (-5.2766259 6.8214729, -5.2765062 6.8213297, -5.2762605 6.8209975, -5.2759149 6.820518, -5.2759092 6.8205064, -5.2759078 6.8204914, -5.2759118 6.8204808, -5.2759212 6.8204701, -5.2766383 6.8198911, -5.277413 6.8192745)",2,,,
72065932,residential,False,True,125.786,"LINESTRING (-5.2748962 6.8205704, -5.2755927 6.8214656)",2,,,
72066069,tertiary,False,False,95.94,"LINESTRING (-5.2748962 6.8205704, -5.2742261 6.8211197)",2,,,
72066069,tertiary,False,True,32.801,"LINESTRING (-5.2748962 6.8205704, -5.2751243 6.8203814)",2,,,
72065932,residential,False,False,103.38499999999999,"LINESTRING (-5.2748962 6.8205704, -5.2746774 6.8203057, -5.2744655 6.8200442, -5.2743531 6.819914, -5.2743084 6.8198472)",2,,,
72065951,residential,False,False,28.223,"LINESTRING (-5.2773565 6.8231997, -5.2775158 6.8233982)",2,,,
72065951,residential,False,True,26.533,"LINESTRING (-5.2773565 6.8231997, -5.2772098 6.8230107)",2,,,
72065967,residential,False,False,30.924,"LINESTRING (-5.2773565 6.8231997, -5.2771323 6.8233664)",2,,,
72065993,residential,False,False,58.685,"LINESTRING (-5.280863 6.8195043, -5.2805414 6.8190841)",2,,,
72065993,residential,False,True,183.84799999999998,"LINESTRING (-5.280863 6.8195043, -5.2809987 6.8196459, -5.2810161 6.8196805, -5.281055 6.8197231, -5.2800143 6.82061)",2,,,
246734043,tertiary,True,False,139.189,"LINESTRING (-5.2787793 6.8207313, -5.2790884 6.8209927, -5.2791546 6.8210573, -5.279564 6.8213806, -5.2795912 6.821389, -5.2796166 6.8213876, -5.2796536 6.8213797, -5.2797815 6.8213078)",2,,,
1261821900,tertiary,False,False,39.153,"LINESTRING (-5.2787793 6.8207313, -5.2786472 6.820734, -5.2785638 6.8207416, -5.2784286 6.8207725)",2,,Rue du Château d'Eau,
72065951,residential,False,True,69.467,"LINESTRING (-5.2766081 6.8222146, -5.276213 6.8217284)",2,,,
