osmid,highway,oneway,reversed,length,bridge,geometry,name,lanes,ref,access
"[447656840, 725750745, 423690517]",secondary,False,True,68.734,yes,"LINESTRING (13.0544333 -5.851387, 13.0542551 -5.8513331, 13.053889 -5.8512124, 13.0538424 -5.851196)",,,,
717534162,residential,False,True,159.178,,"LINESTRING (13.0544333 -5.851387, 13.0543783 -5.8516678, 13.054328 -5.8518399, 13.0541425 -5.8523283, 13.0541094 -5.8524075, 13.0539532 -5.8527304)",Avenue Mobutu,,,
717534162,residential,False,False,159.178,,"LINESTRING (13.0539532 -5.8527304, 13.0541094 -5.8524075, 13.0541425 -5.8523283, 13.054328 -5.8518399, 13.0543783 -5.8516678, 13.0544333 -5.851387)",Avenue Mobutu,,,
483443129,trunk,False,True,26.434,,"LINESTRING (13.0515888 -5.8507379, 13.051381 -5.8508553)",,2,RN1,yes
483443129,trunk,False,False,56.725,,"LINESTRING (13.0515888 -5.8507379, 13.0516827 -5.8506979, 13.0517779 -5.8506645, 13.0519322 -5.8506231, 13.0520797 -5.8505965)",,2,RN1,yes
590976461,unclassified,True,False,28.755000000000003,,"LINESTRING (13.0515888 -5.8507379, 13.0514534 -5.8507272, 13.05133 -5.8507139)",,,,
107193226,unclassified,False,False,37.637,,"LINESTRING (13.0468547 -5.8488007, 13.0468534 -5.8486847, 13.0468386 -5.8485726, 13.0468091 -5.8484672)",,,,
107193253,unclassified,False,False,28.636,,"LINESTRING (13.0468547 -5.8488007, 13.046844 -5.8490115, 13.0468416 -5.8490579)",,,,
107193253,unclassified,False,True,263.829,,"LINESTRING (13.0468547 -5.8488007, 13.0469486 -5.8487967, 13.0470599 -5.8487874, 13.0471444 -5.8487741, 13.0474609 -5.8485886, 13.0475266 -5.8485673, 13.0475937 -5.8485593, 13.0481234 -5.8486193, 13.0482428 -5.8486313, 13.0487454 -5.8486376, 13.0488275 -5.8486513, 13.0488972 -5.8486873, 13.0489951 -5.848746, 13.0490635 -5.8488007, 13.0491118 -5.8488514)",,,,
589898772,residential,False,True,21.069,,"LINESTRING (13.0468547 -5.8488007, 13.0468038 -5.8488501, 13.0467736 -5.8488694, 13.0467263 -5.8488881, 13.0466938 -5.8488901)",,,,
107193226,unclassified,False,True,73.249,,"LINESTRING (13.0466469 -5.8456722, 13.0466859 -5.8463298)",,,,
107193252,residential,False,False,104.99199999999999,,"LINESTRING (13.0520797 -5.8505965, 13.0519415 -5.8503751, 13.0518731 -5.850291, 13.051798 -5.8502202, 13.0516358 -5.8500561, 13.0514486 -5.849901)",,,,
483443129,trunk,False,False,92.401,,"LINESTRING (13.0520797 -5.8505965, 13.0522084 -5.8505898, 13.0523117 -5.8505925, 13.0524525 -5.8506125, 13.0526242 -5.8506458, 13.0527771 -5.8507045, 13.0528839 -5.8507633)",,2,RN1,yes
483443129,trunk,False,True,56.725,,"LINESTRING (13.0520797 -5.8505965, 13.0519322 -5.8506231, 13.0517779 -5.8506645, 13.0516827 -5.8506979, 13.0515888 -5.8507379)",,2,RN1,yes
107193252,residential,False,True,64.66499999999999,,"LINESTRING (13.0507511 -5.8476972, 13.0507426 -5.8477761, 13.0507413 -5.8478522, 13.0507815 -5.8482764)",,,,
448818642,residential,False,False,157.15699999999998,,"LINESTRING (13.0507511 -5.8476972, 13.0513072 -5.8477281, 13.051611 -5.8477448, 13.0519174 -5.8477508, 13.05217 -5.8477359)",,,,
448818642,residential,False,True,132.45600000000002,,"LINESTRING (13.0507511 -5.8476972, 13.0502826 -5.8476374, 13.0500278 -5.8475787, 13.0495825 -5.8474506)",,,,
448818645,residential,False,True,62.150999999999996,,"LINESTRING (13.0507511 -5.8476972, 13.0509196 -5.8473652, 13.0509478 -5.8473065, 13.0509751 -5.8471876)",,,,
448818642,residential,False,True,157.15699999999998,,"LINESTRING (13.05217 -5.8477359, 13.0519174 -5.8477508, 13.051611 -5.8477448, 13.0513072 -5.8477281, 13.0507511 -5.8476972)",,,,
107193253,unclassified,False,False,164.869,,"LINESTRING (13.0495825 -5.8474506, 13.0495088 -5.8477081, 13.0493344 -5.8483712, 13.0492955 -5.8484832, 13.0491118 -5.8488514)",,,,
448818642,residential,False,False,132.45600000000002,,"LINESTRING (13.0495825 -5.8474506, 13.0500278 -5.8475787, 13.0502826 -5.8476374, 13.0507511 -5.8476972)",,,,
590976460,unclassified,False,False,141.22899999999998,,"LINESTRING (13.0495825 -5.8474506, 13.0488986 -5.8472118, 13.0486813 -5.8471304, 13.0483863 -5.8470077)",,,,
107193125,unclassified,False,True,69.393,,"LINESTRING (13.0491118 -5.8488514, 13.0491547 -5.8489061, 13.0492204 -5.8489822, 13.0495659 -5.8492794)",,2,,
107193253,unclassified,False,False,263.829,,"LINESTRING (13.0491118 -5.8488514, 13.0490635 -5.8488007, 13.0489951 -5.848746, 13.0488972 -5.8486873, 13.0488275 -5.8486513, 13.0487454 -5.8486376, 13.0482428 -5.8486313, 13.0481234 -5.8486193, 13.0475937 -5.8485593, 13.0475266 -5.8485673, 13.0474609 -5.8485886, 13.0471444 -5.8487741, 13.0470599 -5.8487874, 13.0469486 -5.8487967, 13.0468547 -5.8488007)",,,,
107193253,unclassified,False,True,164.86900000000003,,"LINESTRING (13.0491118 -5.8488514, 13.0492955 -5.8484832, 13.0493344 -5.8483712, 13.0495088 -5.8477081, 13.0495825 -5.8474506)",,,,
107193253,unclassified,False,False,34.17,,"LINESTRING (13.046935 -5.850096, 13.0470063 -5.850395)",,,,
107193253,unclassified,False,True,62.603,,"LINESTRING (13.046935 -5.850096, 13.0468486 -5.8495396)",,,,
448835566,residential,False,False,170.532,,"LINESTRING (13.046935 -5.850096, 13.0473503 -5.8501398, 13.0476567 -5.8501829, 13.0476996 -5.8501962, 13.0477452 -5.8502216, 13.0477707 -5.8502563, 13.0478632 -5.8504551, 13.0479102 -5.8505911, 13.0479611 -5.8507779, 13.0480054 -5.8508833)",,,,
107193226,unclassified,False,False,46.04,,"LINESTRING (13.0467227 -5.8471561, 13.0467084 -5.8467423)",,,,
107193226,unclassified,False,True,103.29499999999999,,"LINESTRING (13.0467227 -5.8471561, 13.0467434 -5.8474559, 13.0467555 -5.8477081, 13.0467528 -5.8480536, 13.0467545 -5.848084)",,,,
448822264,unclassified,False,False,125.975,,"LINESTRING (13.0467227 -5.8471561, 13.0475729 -5.8468949, 13.047821 -5.8468736)",,,,
107272823,residential,False,False,78.646,,"LINESTRING (13.0483863 -5.8470077, 13.0483648 -5.8467609, 13.0483769 -5.8466781, 13.0484895 -5.8463193)",,,,
448822264,unclassified,False,True,64.64699999999999,,"LINESTRING (13.0483863 -5.8470077, 13.0480651 -5.8469003, 13.047821 -5.8468736)",,,,
590976460,unclassified,False,True,141.22899999999998,,"LINESTRING (13.0483863 -5.8470077, 13.0486813 -5.8471304, 13.0488986 -5.8472118, 13.0495825 -5.8474506)",,,,
107272823,residential,False,True,8.155,,"LINESTRING (13.048503 -5.8462472, 13.0484895 -5.8463193)",,,,
448818648,residential,False,True,15.813,,"LINESTRING (13.048503 -5.8462472, 13.0486428 -5.8462769)",,,,
448511016,residential,False,True,88.985,,"LINESTRING (13.0476446 -5.8534755, 13.04748 -5.8533021, 13.0470874 -5.8528983)",,,,
483443129,trunk,False,False,122.965,,"LINESTRING (13.0476446 -5.8534755, 13.0479464 -5.853262, 13.0484694 -5.8529218, 13.0485673 -5.8528591)",,2,RN1,yes
483443129,trunk,False,True,164.657,,"LINESTRING (13.0476446 -5.8534755, 13.0471967 -5.8538077, 13.0469406 -5.8539985, 13.0467314 -5.8541452, 13.0464316 -5.8543324)",,2,RN1,yes
483443129,trunk,False,False,87.018,,"LINESTRING (13.0502102 -5.8516918, 13.0503725 -5.8515717, 13.0507245 -5.8513079, 13.0508398 -5.8512226)",,2,RN1,yes
483443129,trunk,False,True,223.40800000000002,,"LINESTRING (13.0502102 -5.8516918, 13.0494082 -5.8522694, 13.0492862 -5.8523602, 13.048916 -5.8526337, 13.048802 -5.852715, 13.0485673 -5.8528591)",,2,RN1,yes
589901545,residential,False,False,229.33800000000002,,"LINESTRING (13.0502102 -5.8516918, 13.0501485 -5.8515584, 13.0501096 -5.8515063, 13.0500036 -5.8514116, 13.0499312 -5.8513596, 13.049659 -5.8511848, 13.0495396 -5.8510834, 13.0491815 -5.8507632, 13.0491467 -5.8507392, 13.0490904 -5.8507205, 13.0490488 -5.8506939, 13.0488999 -5.8505404, 13.0488476 -5.8504804, 13.0487725 -5.8503843, 13.048739 -5.8503497, 13.0487018 -5.8503163)",,,,
107193253,unclassified,False,True,81.548,,"LINESTRING (13.0485673 -5.8528591, 13.0481555 -5.8522508)",,,,
483443129,trunk,False,False,223.40800000000002,,"LINESTRING (13.0485673 -5.8528591, 13.048802 -5.852715, 13.048916 -5.8526337, 13.0492862 -5.8523602, 13.0494082 -5.8522694, 13.0502102 -5.8516918)",,2,RN1,yes
483443129,trunk,False,True,122.965,,"LINESTRING (13.0485673 -5.8528591, 13.0484694 -5.8529218, 13.0479464 -5.853262, 13.0476446 -5.8534755)",,2,RN1,yes
448563040,trunk,False,False,14.567,,"LINESTRING (13.0537675 -5.8504817, 13.0537946 -5.8503535)",,,RN1,
423691940,trunk,True,False,49.736000000000004,,"LINESTRING (13.0537675 -5.8504817, 13.0537011 -5.8505687, 13.053685 -5.8505931, 13.0536441 -5.8506718, 13.0536059 -5.8507439, 13.0535348 -5.8508633)",,,RN1,
483443129,trunk,False,True,16.841,,"LINESTRING (13.0530097 -5.8508486, 13.0528839 -5.8507633)",,2,RN1,yes
423691939,trunk,True,False,57.144,,"LINESTRING (13.0530097 -5.8508486, 13.0530811 -5.8509061, 13.0531237 -5.8509387, 13.0531861 -5.8509674, 13.0534054 -5.8510514, 13.0534684 -5.8510748)",,,RN1,
423691937,trunk_link,True,False,24.482,,"LINESTRING (13.0535348 -5.8508633, 13.0534624 -5.8508986, 13.0533993 -5.8509227, 13.0533303 -5.8509467)",,,,
423691940,trunk,True,False,15.383,,"LINESTRING (13.0535348 -5.8508633, 13.0535053 -5.850932, 13.0534909 -5.850994)",,,RN1,
423691941,trunk,True,False,44.31400000000001,,"LINESTRING (13.0536883 -5.850872, 13.0537225 -5.8507379, 13.0537393 -5.8506565, 13.053752 -5.8505885, 13.0537675 -5.8504817)",,,RN1,
423691938,trunk,True,False,37.205,,"LINESTRING (13.0533303 -5.8509467, 13.0531311 -5.8508733, 13.0530097 -5.8508486)",,,RN1,
423691938,trunk,True,False,18.527,,"LINESTRING (13.0534909 -5.850994, 13.0533303 -5.8509467)",,,RN1,
423691940,trunk,True,False,9.345,,"LINESTRING (13.0534909 -5.850994, 13.0534831 -5.8510327, 13.0534684 -5.8510748)",,,RN1,
423691938,trunk,True,False,12.814,,"LINESTRING (13.0535985 -5.8510367, 13.0534909 -5.850994)",,,RN1,
423691941,trunk,True,False,20.971,,"LINESTRING (13.0535985 -5.8510367, 13.0536333 -5.8509914, 13.0536627 -5.8509371, 13.0536883 -5.850872)",,,RN1,
423691939,trunk,True,False,9.186,,"LINESTRING (13.0534684 -5.8510748, 13.0535455 -5.8511055)",,,RN1,
423691935,secondary,True,False,34.486000000000004,,"LINESTRING (13.0535455 -5.8511055, 13.0537225 -5.8511675, 13.0538096 -5.8511947, 13.0538424 -5.851196)",,,,
423691941,trunk,True,False,9.642,,"LINESTRING (13.0535455 -5.8511055, 13.0535723 -5.8510687, 13.0535985 -5.8510367)",,,RN1,
423691934,trunk_link,True,False,29.511000000000003,,"LINESTRING (13.053754 -5.8511264, 13.0537239 -5.8510594, 13.0537078 -5.8510201, 13.0536963 -5.8509625, 13.0536883 -5.850872)",,,,
423691936,secondary,True,False,19.886,,"LINESTRING (13.053754 -5.8511264, 13.0537287 -5.8511105, 13.0535985 -5.8510367)",,,,
423691936,secondary,True,False,12.47,,"LINESTRING (13.0538424 -5.851196, 13.053754 -5.8511264)",,,,
"[447656840, 725750745, 423690517]",secondary,False,False,68.73400000000001,yes,"LINESTRING (13.0538424 -5.851196, 13.053889 -5.8512124, 13.0542551 -5.8513331, 13.0544333 -5.851387)",,,,
107193253,unclassified,False,False,62.603,,"LINESTRING (13.0468486 -5.8495396, 13.046935 -5.850096)",,,,
448835565,residential,False,False,98.117,,"LINESTRING (13.0468486 -5.8495396, 13.0477204 -5.8497023)",,,,
107193253,unclassified,False,True,53.626,,"LINESTRING (13.0468486 -5.8495396, 13.0468333 -5.8492143, 13.0468416 -5.8490579)",,,,
448511531,residential,False,False,56.308,,"LINESTRING (13.0456386 -5.8506459, 13.0457765 -5.850918, 13.0458677 -5.8510981)",,,,
589898767,residential,False,False,121.167,,"LINESTRING (13.0456386 -5.8506459, 13.0454908 -5.8503043, 13.0454077 -5.8501135, 13.0454104 -5.8500828, 13.0454238 -5.8500415, 13.0456035 -5.8497173, 13.0456223 -5.8496759, 13.045631 -5.8496579)",,,,
589898770,residential,False,True,108.34100000000001,,"LINESTRING (13.0456386 -5.8506459, 13.0456907 -5.8506005, 13.045751 -5.8505805, 13.0458033 -5.8505671, 13.0458623 -5.8505591, 13.0459857 -5.8505524, 13.0460206 -5.8505458, 13.0460595 -5.8505311, 13.0461171 -5.8505084, 13.0462633 -5.8504804, 13.0463773 -5.8504671, 13.0465838 -5.8504577)",,,,
448511531,residential,False,True,8.031,,"LINESTRING (13.0458985 -5.8511635, 13.0458677 -5.8510981)",,,,
448511532,residential,False,True,45.666,,"LINESTRING (13.0458985 -5.8511635, 13.0455002 -5.8512715)",,,,
448511531,residential,False,False,50.712,,"LINESTRING (13.0458985 -5.8511635, 13.0460021 -5.8513756, 13.0461104 -5.8515677)",,,,
448511532,residential,False,False,45.666,,"LINESTRING (13.0455002 -5.8512715, 13.0458985 -5.8511635)",,,,
107193253,unclassified,False,True,14.421,,"LINESTRING (13.0475025 -5.8513329, 13.0474328 -5.8512233)",,,,
107193253,unclassified,False,False,125.045,,"LINESTRING (13.0475025 -5.8513329, 13.0477557 -5.8516836, 13.0480778 -5.852136, 13.0481555 -5.8522508)",,,,
448511031,residential,False,True,110.11500000000001,,"LINESTRING (13.0475025 -5.8513329, 13.0471538 -5.851565, 13.0470774 -5.8516091, 13.0468185 -5.8517812, 13.0467783 -5.8518185, 13.0466884 -5.8518994)",,,,
448511016,residential,False,False,54.814,,"LINESTRING (13.0461104 -5.8515677, 13.0461882 -5.8517398, 13.046214 -5.8517932, 13.0463481 -5.8519987)",,,,
448511531,residential,False,True,50.712,,"LINESTRING (13.0461104 -5.8515677, 13.0460021 -5.8513756, 13.0458985 -5.8511635)",,,,
589898776,residential,False,False,95.59599999999999,,"LINESTRING (13.0461104 -5.8515677, 13.0462781 -5.851423, 13.0462955 -5.851421, 13.0463102 -5.8514236, 13.0465322 -5.8516998, 13.0466884 -5.8518994)",,,,
589912393,residential,False,True,107.083,,"LINESTRING (13.0461104 -5.8515677, 13.0460662 -5.8516077, 13.0459911 -5.8516571, 13.0457658 -5.8518078, 13.0457483 -5.8518225, 13.0457389 -5.8518492, 13.0457443 -5.8519052, 13.0457725 -5.851992, 13.04581 -5.852064, 13.0458368 -5.8521054, 13.0459897 -5.8522574)",,,,
448511016,residential,False,False,16.667,,"LINESTRING (13.0463481 -5.8519987, 13.0464429 -5.8521152)",,,,
