osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,maxspeed,junction
184204273,residential,False,False,64.163,,,"LINESTRING (-57.7072318 -19.0198927, -57.7073047 -19.0193198)",,,
441083455,residential,False,True,125.335,,,"LINESTRING (-57.7072318 -19.0198927, -57.7084129 -19.0200465)",,,
184204273,residential,False,True,79.209,,,"LINESTRING (-57.7072318 -19.0198927, -57.7071559 -19.0205465, -57.7071685 -19.0205998)",,,
184204271,residential,False,False,11.49,,,"LINESTRING (-57.7117285 -19.0200326, -57.7118375 -19.0200402)",,,
184204271,residential,False,True,117.293,,,"LINESTRING (-57.7117285 -19.0200326, -57.7106217 -19.0198992)",,,
788640413,primary,True,False,126.47800000000001,2,Avenida Luis Salazar de la Vega,"LINESTRING (-57.7117285 -19.0200326, -57.7118616 -19.0191943, -57.7119264 -19.0189111)",,,
184204271,residential,False,False,87.536,,,"LINESTRING (-57.7129321 -19.0201873, -57.7137565 -19.0202981)",,,
184204271,residential,False,True,116.226,,,"LINESTRING (-57.7129321 -19.0201873, -57.7118375 -19.0200402)",,,
184204288,residential,False,False,121.476,,,"LINESTRING (-57.7129321 -19.0201873, -57.7131331 -19.0191115)",,,
184204288,residential,False,True,130.82,,,"LINESTRING (-57.7129321 -19.0201873, -57.712807 -19.0208125, -57.7127096 -19.0213448)",,,
184204271,residential,False,True,87.536,,,"LINESTRING (-57.7137565 -19.0202981, -57.7129321 -19.0201873)",,,
184204247,residential,False,False,131.789,,,"LINESTRING (-57.7137565 -19.0202981, -57.71373 -19.0209134, -57.7136962 -19.0214819)",,,
184204247,residential,False,True,120.063,,,"LINESTRING (-57.7137565 -19.0202981, -57.7138183 -19.0197752, -57.713829 -19.0192217)",,,
788640371,residential,False,True,49.012,,,"LINESTRING (-57.7051119 -19.0203687, -57.7055745 -19.0204236)",,,
184204262,residential,False,False,157.593,,,"LINESTRING (-57.7051119 -19.0203687, -57.7050528 -19.0206641, -57.7049549 -19.0212125, -57.7049834 -19.0213079, -57.7050729 -19.0213532, -57.7054481 -19.0214408)",,,
"[788640371, 884880732]",residential,False,False,227.337,,,"LINESTRING (-57.7051119 -19.0203687, -57.7049773 -19.0203486, -57.7044556 -19.0202041, -57.704405 -19.0201372, -57.7044582 -19.0200564, -57.7050541 -19.0198266, -57.705671 -19.0196288)",,,
788640364,residential,False,False,88.958,,,"LINESTRING (-57.7055745 -19.0204236, -57.705671 -19.0196288)",,,
788640364,residential,False,True,113.885,,,"LINESTRING (-57.7055745 -19.0204236, -57.7054481 -19.0214408)",,,
788640371,residential,False,False,49.012,,,"LINESTRING (-57.7055745 -19.0204236, -57.7051119 -19.0203687)",,,
788640371,residential,False,True,53.212,,,"LINESTRING (-57.7055745 -19.0204236, -57.7060749 -19.0204957)",,,
184204253,residential,False,False,123.281,,,"LINESTRING (-57.7060749 -19.0204957, -57.7059267 -19.0215955)",,,
184204253,residential,False,True,110.026,,,"LINESTRING (-57.7060749 -19.0204957, -57.7062172 -19.0195154)",,,
788640371,residential,False,False,53.212,,,"LINESTRING (-57.7060749 -19.0204957, -57.7055745 -19.0204236)",,,
788640371,residential,False,True,50.312,,,"LINESTRING (-57.7060749 -19.0204957, -57.7065503 -19.0205479)",,,
184204254,residential,False,False,123.593,,,"LINESTRING (-57.7065503 -19.0205479, -57.7063891 -19.0216489)",,,
184204254,residential,False,True,126.811,,,"LINESTRING (-57.7065503 -19.0205479, -57.7066968 -19.0194159)",,,
788640371,residential,False,False,50.312,,,"LINESTRING (-57.7065503 -19.0205479, -57.7060749 -19.0204957)",,,
788640371,residential,False,True,65.243,,,"LINESTRING (-57.7065503 -19.0205479, -57.7071685 -19.0205998)",,,
184204273,residential,False,True,125.264,,,"LINESTRING (-57.7071685 -19.0205998, -57.7070517 -19.0217209)",,,
788640371,residential,False,False,65.243,,,"LINESTRING (-57.7071685 -19.0205998, -57.7065503 -19.0205479)",,,
788640371,residential,False,True,119.321,,,"LINESTRING (-57.7071685 -19.0205998, -57.7082954 -19.0207282)",,,
184204273,residential,False,False,79.209,,,"LINESTRING (-57.7071685 -19.0205998, -57.7071559 -19.0205465, -57.7072318 -19.0198927)",,,
184204282,residential,False,False,130.163,,,"LINESTRING (-57.7082954 -19.0207282, -57.7081301 -19.0218883)",,,
184204282,residential,False,True,76.801,,,"LINESTRING (-57.7082954 -19.0207282, -57.7084129 -19.0200465)",,,
788640371,residential,False,False,119.321,,,"LINESTRING (-57.7082954 -19.0207282, -57.7071685 -19.0205998)",,,
788640371,residential,False,True,106.683,,,"LINESTRING (-57.7082954 -19.0207282, -57.7092974 -19.0208803)",,,
184204286,residential,False,False,75.934,,,"LINESTRING (-57.7092974 -19.0208803, -57.7094199 -19.0202073)",,,
788640371,residential,False,False,106.683,,,"LINESTRING (-57.7092974 -19.0208803, -57.7082954 -19.0207282)",,,
788640371,residential,False,True,123.225,,,"LINESTRING (-57.7092974 -19.0208803, -57.7104564 -19.0210461)",,,
184204286,residential,False,True,129.155,,,"LINESTRING (-57.7092974 -19.0208803, -57.7092493 -19.0214902, -57.7091497 -19.022032)",,,
184204283,residential,False,False,130.105,,,"LINESTRING (-57.7104564 -19.0210461, -57.7102428 -19.0221986)",,,
184204283,residential,False,True,128.708,,,"LINESTRING (-57.7104564 -19.0210461, -57.7106217 -19.0198992)",,,
788640371,residential,False,False,123.225,,,"LINESTRING (-57.7104564 -19.0210461, -57.7092974 -19.0208803)",,,
788640371,residential,False,True,115.098,,,"LINESTRING (-57.7104564 -19.0210461, -57.711382 -19.0211831, -57.7115381 -19.0212062)",,,
184204233,residential,False,False,112.011,,,"LINESTRING (-57.7127096 -19.0213448, -57.7116554 -19.0211984)",,,
184204233,residential,False,True,104.829,,,"LINESTRING (-57.7127096 -19.0213448, -57.7136962 -19.0214819)",,,
184204288,residential,False,True,131.554,,,"LINESTRING (-57.7127096 -19.0213448, -57.7124964 -19.0225106)",,,
184204288,residential,False,False,130.82,,,"LINESTRING (-57.7127096 -19.0213448, -57.712807 -19.0208125, -57.7129321 -19.0201873)",,,
184204246,residential,False,False,7.16,,,"LINESTRING (-57.7054364 -19.0215346, -57.705503 -19.0215481)",,,
788640364,residential,False,False,10.502,,,"LINESTRING (-57.7054364 -19.0215346, -57.7054481 -19.0214408)",,,
184204233,residential,False,False,104.829,,,"LINESTRING (-57.7136962 -19.0214819, -57.7127096 -19.0213448)",,,
184204247,residential,False,False,134.574,,,"LINESTRING (-57.7136962 -19.0214819, -57.7136842 -19.0226921)",,,
184204247,residential,False,True,131.789,,,"LINESTRING (-57.7136962 -19.0214819, -57.71373 -19.0209134, -57.7137565 -19.0202981)",,,
184204246,residential,False,False,34.157,,,"LINESTRING (-57.7059267 -19.0215955, -57.7062494 -19.0216314)",,,
184204246,residential,False,True,44.852,,,"LINESTRING (-57.7059267 -19.0215955, -57.705503 -19.0215481)",,,
184204253,residential,False,True,123.281,,,"LINESTRING (-57.7059267 -19.0215955, -57.7060749 -19.0204957)",,,
184204246,residential,False,False,14.814,,,"LINESTRING (-57.7062494 -19.0216314, -57.7063891 -19.0216489)",,,
184204246,residential,False,True,34.157,,,"LINESTRING (-57.7062494 -19.0216314, -57.7059267 -19.0215955)",,,
184204267,residential,False,False,110.751,,,"LINESTRING (-57.7062494 -19.0216314, -57.7061136 -19.0226191)",,,
184204246,residential,False,False,70.113,,,"LINESTRING (-57.7063891 -19.0216489, -57.7070517 -19.0217209)",,,
184204246,residential,False,True,14.814,,,"LINESTRING (-57.7063891 -19.0216489, -57.7062494 -19.0216314)",,,
184204254,residential,False,True,123.593,,,"LINESTRING (-57.7063891 -19.0216489, -57.7065503 -19.0205479)",,,
184204246,residential,False,False,114.883,,,"LINESTRING (-57.7070517 -19.0217209, -57.7081301 -19.0218883)",,,
184204246,residential,False,True,70.113,,,"LINESTRING (-57.7070517 -19.0217209, -57.7063891 -19.0216489)",,,
184204273,residential,False,False,125.264,,,"LINESTRING (-57.7070517 -19.0217209, -57.7071685 -19.0205998)",,,
184204273,residential,False,True,113.552,,,"LINESTRING (-57.7070517 -19.0217209, -57.7068929 -19.022731)",,,
184204246,residential,False,False,108.368,,,"LINESTRING (-57.7081301 -19.0218883, -57.7091497 -19.022032)",,,
184204246,residential,False,True,114.883,,,"LINESTRING (-57.7081301 -19.0218883, -57.7070517 -19.0217209)",,,
184204282,residential,False,False,109.372,,,"LINESTRING (-57.7081301 -19.0218883, -57.7079821 -19.0228619)",,,
184204282,residential,False,True,130.163,,,"LINESTRING (-57.7081301 -19.0218883, -57.7082954 -19.0207282)",,,
184204246,residential,False,False,116.394,,,"LINESTRING (-57.7091497 -19.022032, -57.7102428 -19.0221986)",,,
184204246,residential,False,True,108.368,,,"LINESTRING (-57.7091497 -19.022032, -57.7081301 -19.0218883)",,,
184204286,residential,False,True,109.146,,,"LINESTRING (-57.7091497 -19.022032, -57.7090058 -19.0230041)",,,
184204286,residential,False,False,129.155,,,"LINESTRING (-57.7091497 -19.022032, -57.7092493 -19.0214902, -57.7092974 -19.0208803)",,,
184204246,residential,False,False,118.77,,,"LINESTRING (-57.7102428 -19.0221986, -57.7113622 -19.0223433)",,,
184204246,residential,False,True,116.394,,,"LINESTRING (-57.7102428 -19.0221986, -57.7091497 -19.022032)",,,
184204283,residential,False,False,107.398,,,"LINESTRING (-57.7102428 -19.0221986, -57.7101025 -19.0231553)",,,
184204283,residential,False,True,130.105,,,"LINESTRING (-57.7102428 -19.0221986, -57.7104564 -19.0210461)",,,
184204246,residential,False,False,11.094,,,"LINESTRING (-57.7113622 -19.0223433, -57.7114672 -19.0223533)",,,
184204246,residential,False,True,118.77,,,"LINESTRING (-57.7113622 -19.0223433, -57.7102428 -19.0221986)",,,
788640413,primary,True,False,127.785,2,Avenida Luis Salazar de la Vega,"LINESTRING (-57.7113622 -19.0223433, -57.7115381 -19.0212062)",,,
184204246,residential,False,False,126.485,,,"LINESTRING (-57.7124964 -19.0225106, -57.7136842 -19.0226921)",,,
184204246,residential,False,True,109.597,,,"LINESTRING (-57.7124964 -19.0225106, -57.7114672 -19.0223533)",,,
184204288,residential,False,False,131.554,,,"LINESTRING (-57.7124964 -19.0225106, -57.7127096 -19.0213448)",,,
184204288,residential,False,True,108.634,,,"LINESTRING (-57.7124964 -19.0225106, -57.7123235 -19.0234738)",,,
184204232,residential,False,True,82.862,,,"LINESTRING (-57.7061136 -19.0226191, -57.7068929 -19.022731)",,,
184204267,residential,False,True,110.751,,,"LINESTRING (-57.7061136 -19.0226191, -57.7062494 -19.0216314)",,,
184204232,residential,False,False,178.465,,,"LINESTRING (-57.7061136 -19.0226191, -57.7055599 -19.0225551, -57.7054486 -19.0225021, -57.7054226 -19.0223711, -57.705503 -19.0215481)",,,
184204267,residential,False,False,105.34200000000001,,,"LINESTRING (-57.7061136 -19.0226191, -57.7059858 -19.0233624, -57.7059974 -19.0235564)",,,
184204246,residential,False,True,126.485,,,"LINESTRING (-57.7136842 -19.0226921, -57.7124964 -19.0225106)",,,
184204247,residential,False,False,108.884,,,"LINESTRING (-57.7136842 -19.0226921, -57.7135827 -19.0236666)",,,
184204247,residential,False,True,134.574,,,"LINESTRING (-57.7136842 -19.0226921, -57.7136962 -19.0214819)",,,
184204246,residential,False,False,31.480999999999998,,,"LINESTRING (-57.7136842 -19.0226921, -57.7138495 -19.0226745, -57.7139826 -19.0226767)",,,
184204232,residential,False,False,82.862,,,"LINESTRING (-57.7068929 -19.022731, -57.7061136 -19.0226191)",,,
184204232,residential,False,True,115.421,,,"LINESTRING (-57.7068929 -19.022731, -57.7079821 -19.0228619)",,,
184204273,residential,False,False,113.552,,,"LINESTRING (-57.7068929 -19.022731, -57.7070517 -19.0217209)",,,
184204273,residential,False,True,114.78,,,"LINESTRING (-57.7068929 -19.022731, -57.7067702 -19.0237567)",,,
184204232,residential,False,False,115.421,,,"LINESTRING (-57.7079821 -19.0228619, -57.7068929 -19.022731)",,,
184204232,residential,False,True,108.769,,,"LINESTRING (-57.7079821 -19.0228619, -57.7090058 -19.0230041)",,,
184204282,residential,False,False,114.995,,,"LINESTRING (-57.7079821 -19.0228619, -57.7077997 -19.0238816)",,,
184204282,residential,False,True,109.372,,,"LINESTRING (-57.7079821 -19.0228619, -57.7081301 -19.0218883)",,,
184204232,residential,False,False,108.769,,,"LINESTRING (-57.7090058 -19.0230041, -57.7079821 -19.0228619)",,,
184204232,residential,False,True,116.507,,,"LINESTRING (-57.7090058 -19.0230041, -57.7101025 -19.0231553)",,,
184204286,residential,False,False,109.146,,,"LINESTRING (-57.7090058 -19.0230041, -57.7091497 -19.022032)",,,
184204286,residential,False,True,115.699,,,"LINESTRING (-57.7090058 -19.0230041, -57.708844 -19.0240333)",,,
184204228,residential,False,True,67.027,,,"LINESTRING (-57.7055173 -19.0231726, -57.7058323 -19.0234751, -57.7059054 -19.0235272, -57.7059974 -19.0235564)",,,
184204232,residential,False,False,116.507,,,"LINESTRING (-57.7101025 -19.0231553, -57.7090058 -19.0230041)",,,
184204232,residential,False,True,119.242,,,"LINESTRING (-57.7101025 -19.0231553, -57.7112258 -19.0233044)",,,
184204283,residential,False,False,115.697,,,"LINESTRING (-57.7101025 -19.0231553, -57.7099298 -19.0241829)",,,
184204283,residential,False,True,107.398,,,"LINESTRING (-57.7101025 -19.0231553, -57.7102428 -19.0221986)",,,
184204232,residential,False,False,105.874,,,"LINESTRING (-57.7123235 -19.0234738, -57.7113293 -19.0233216)",,,
184204232,residential,False,True,134.095,,,"LINESTRING (-57.7123235 -19.0234738, -57.7135827 -19.0236666)",,,
184204288,residential,False,False,108.634,,,"LINESTRING (-57.7123235 -19.0234738, -57.7124964 -19.0225106)",,,
184204288,residential,False,True,114.787,,,"LINESTRING (-57.7123235 -19.0234738, -57.7121436 -19.024492)",,,
184204228,residential,False,True,19.11,,,"LINESTRING (-57.7059974 -19.0235564, -57.7061265 -19.0236774)",,,
184204228,residential,False,False,67.027,,,"LINESTRING (-57.7059974 -19.0235564, -57.7059054 -19.0235272, -57.7058323 -19.0234751, -57.7055173 -19.0231726)",,,
184204267,residential,False,True,105.34200000000001,,,"LINESTRING (-57.7059974 -19.0235564, -57.7059858 -19.0233624, -57.7061136 -19.0226191)",,,
184204232,residential,False,False,134.095,,,"LINESTRING (-57.7135827 -19.0236666, -57.7123235 -19.0234738)",,,
184204247,residential,False,False,111.789,,,"LINESTRING (-57.7135827 -19.0236666, -57.7135646 -19.0246718)",,,
184204247,residential,False,True,108.884,,,"LINESTRING (-57.7135827 -19.0236666, -57.7136842 -19.0226921)",,,
184204228,residential,False,False,19.11,,,"LINESTRING (-57.7061265 -19.0236774, -57.7059974 -19.0235564)",,,
184204228,residential,False,True,68.239,,,"LINESTRING (-57.7061265 -19.0236774, -57.7067702 -19.0237567)",,,
184204229,residential,False,True,240.168,,,"LINESTRING (-57.7061265 -19.0236774, -57.7061853 -19.0237887, -57.7065111 -19.0244271, -57.7066777 -19.0247057, -57.7067487 -19.024766, -57.7069059 -19.0248635, -57.7070679 -19.0249558, -57.7076529 -19.0250427)",,,
184204228,residential,False,False,68.239,,,"LINESTRING (-57.7067702 -19.0237567, -57.7061265 -19.0236774)",,,
184204228,residential,False,True,109.111,,,"LINESTRING (-57.7067702 -19.0237567, -57.7077997 -19.0238816)",,,
184204273,residential,False,False,114.78,,,"LINESTRING (-57.7067702 -19.0237567, -57.7068929 -19.022731)",,,
184204273,residential,False,True,33.528,,,"LINESTRING (-57.7067702 -19.0237567, -57.7067315 -19.024056)",,,
184204228,residential,False,False,109.111,,,"LINESTRING (-57.7077997 -19.0238816, -57.7067702 -19.0237567)",,,
184204228,residential,False,True,111.067,,,"LINESTRING (-57.7077997 -19.0238816, -57.708844 -19.0240333)",,,
184204282,residential,False,False,130.028,,,"LINESTRING (-57.7077997 -19.0238816, -57.7076529 -19.0250427)",,,
184204282,residential,False,True,114.995,,,"LINESTRING (-57.7077997 -19.0238816, -57.7079821 -19.0228619)",,,
184204228,residential,False,False,111.067,,,"LINESTRING (-57.708844 -19.0240333, -57.7077997 -19.0238816)",,,
184204228,residential,False,True,115.347,,,"LINESTRING (-57.708844 -19.0240333, -57.7099298 -19.0241829)",,,
184204286,residential,False,False,115.699,,,"LINESTRING (-57.708844 -19.0240333, -57.7090058 -19.0230041)",,,
184204286,residential,False,True,132.662,,,"LINESTRING (-57.708844 -19.0240333, -57.7086495 -19.0252121)",,,
184204273,residential,False,False,33.528,,,"LINESTRING (-57.7067315 -19.024056, -57.7067702 -19.0237567)",,,
184204228,residential,False,False,115.347,,,"LINESTRING (-57.7099298 -19.0241829, -57.708844 -19.0240333)",,,
184204228,residential,False,True,122.688,,,"LINESTRING (-57.7099298 -19.0241829, -57.7110838 -19.0243478)",,,
184204283,residential,False,False,127.512,,,"LINESTRING (-57.7099298 -19.0241829, -57.7097589 -19.0253182)",,,
184204283,residential,False,True,115.697,,,"LINESTRING (-57.7099298 -19.0241829, -57.7101025 -19.0231553)",,,
184204228,residential,False,False,122.688,,,"LINESTRING (-57.7110838 -19.0243478, -57.7099298 -19.0241829)",,,
184204228,residential,False,True,10.614,,,"LINESTRING (-57.7110838 -19.0243478, -57.7111819 -19.0243704)",,,
788640413,primary,True,False,116.977,2,Avenida Luis Salazar de la Vega,"LINESTRING (-57.7110838 -19.0243478, -57.7112258 -19.0233044)",,,
184204228,residential,False,False,101.996,,,"LINESTRING (-57.7121436 -19.024492, -57.7111819 -19.0243704)",,,
184204228,residential,False,True,150.71,,,"LINESTRING (-57.7121436 -19.024492, -57.7135646 -19.0246718)",,,
184204288,residential,False,False,114.787,,,"LINESTRING (-57.7121436 -19.024492, -57.7123235 -19.0234738)",,,
184204228,residential,False,False,150.71,,,"LINESTRING (-57.7135646 -19.0246718, -57.7121436 -19.024492)",,,
184204247,residential,False,False,137.512,,,"LINESTRING (-57.7135646 -19.0246718, -57.7135325 -19.0259081)",,,
184204247,residential,False,True,111.789,,,"LINESTRING (-57.7135646 -19.0246718, -57.7135827 -19.0236666)",,,
184204256,residential,False,False,74.388,,,"LINESTRING (-57.7117283 -19.025634, -57.7117489 -19.0263027)",,,
184204229,residential,False,True,9.633,,,"LINESTRING (-57.7076529 -19.0250427, -57.70772 -19.0251017)",,,
184204282,residential,False,True,130.028,,,"LINESTRING (-57.7076529 -19.0250427, -57.7077997 -19.0238816)",,,
184204229,residential,False,False,240.168,,,"LINESTRING (-57.7076529 -19.0250427, -57.7070679 -19.0249558, -57.7069059 -19.0248635, -57.7067487 -19.024766, -57.7066777 -19.0247057, -57.7065111 -19.0244271, -57.7061853 -19.0237887, -57.7061265 -19.0236774)",,,
184204229,residential,False,False,39.514,,,"LINESTRING (-57.708092 -19.0251527, -57.70772 -19.0251017)",,,
184204229,residential,False,True,58.976,,,"LINESTRING (-57.708092 -19.0251527, -57.7086495 -19.0252121)",,,
355042927,residential,False,True,122.309,,,"LINESTRING (-57.708092 -19.0251527, -57.7081977 -19.0262481)",,,
184204229,residential,False,False,58.976,,,"LINESTRING (-57.7086495 -19.0252121, -57.708092 -19.0251527)",,,
184204229,residential,False,True,9.073,,,"LINESTRING (-57.7086495 -19.0252121, -57.7087357 -19.0252163)",,,
184204286,residential,False,False,132.662,,,"LINESTRING (-57.7086495 -19.0252121, -57.708844 -19.0240333)",,,
184204229,residential,False,False,108.155,,,"LINESTRING (-57.7097589 -19.0253182, -57.7087357 -19.0252163)",,,
184204229,residential,False,True,120.874,,,"LINESTRING (-57.7097589 -19.0253182, -57.7108996 -19.0254551)",,,
184204283,residential,False,True,127.512,,,"LINESTRING (-57.7097589 -19.0253182, -57.7099298 -19.0241829)",,,
184204229,residential,False,False,120.874,,,"LINESTRING (-57.7108996 -19.0254551, -57.7097589 -19.0253182)",,,
184204229,residential,False,True,10.626,,,"LINESTRING (-57.7108996 -19.0254551, -57.7109998 -19.0254677)",,,
788640413,primary,True,False,124.64,2,Avenida Luis Salazar de la Vega,"LINESTRING (-57.7108996 -19.0254551, -57.7110838 -19.0243478)",,,
184204247,residential,False,False,80.828,,,"LINESTRING (-57.7135325 -19.0259081, -57.7135315 -19.026635)",,,
184204247,residential,False,True,137.512,,,"LINESTRING (-57.7135325 -19.0259081, -57.7135646 -19.0246718)",,,
184204259,residential,False,False,192.608,,,"LINESTRING (-57.7135325 -19.0259081, -57.7130499 -19.0259972, -57.7117489 -19.0263027)",,,
353975990,residential,True,False,32.848,,Calle 12 de Octubre,"LINESTRING (-57.7085078 -19.0262117, -57.7081977 -19.0262481)",,,
355042927,residential,False,False,122.309,,,"LINESTRING (-57.7081977 -19.0262481, -57.708092 -19.0251527)",,,
184204256,residential,False,False,111.695,,,"LINESTRING (-57.7117489 -19.0263027, -57.7116741 -19.0273047)",,,
184204256,residential,False,True,74.388,,,"LINESTRING (-57.7117489 -19.0263027, -57.7117283 -19.025634)",,,
184204259,residential,False,False,99.041,,,"LINESTRING (-57.7117489 -19.0263027, -57.7108304 -19.0265011)",,,
184204259,residential,False,True,192.608,,,"LINESTRING (-57.7117489 -19.0263027, -57.7130499 -19.0259972, -57.7135325 -19.0259081)",,,
184204259,residential,False,True,9.696,,,"LINESTRING (-57.7107384 -19.0265074, -57.7108304 -19.0265011)",,,
788640413,primary,True,False,51.93,2,Avenida Luis Salazar de la Vega,"LINESTRING (-57.7107384 -19.0265074, -57.71082 -19.0260468)",,,
147973091,residential,False,False,7.353,,,"LINESTRING (-57.7135315 -19.026635, -57.7135474 -19.0266994)",,,
184204247,residential,False,True,80.828,,,"LINESTRING (-57.7135315 -19.026635, -57.7135325 -19.0259081)",,,
