osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,name,ref
"[180775730, 499387114]",residential,False,True,157.787,"LINESTRING (-67.1284355 -17.3960804, -67.1283717 -17.3960045, -67.1282532 -17.3959085, -67.1281509 -17.3958369, -67.1278066 -17.3956312, -67.1274663 -17.3953619, -67.1273876 -17.3953129, -67.1273101 -17.3952993, -67.1272293 -17.3953107)",,,,,
180775737,residential,False,False,30.054000000000002,"LINESTRING (-67.1284355 -17.3960804, -67.1283949 -17.3962686, -67.1283925 -17.3963467)",,,,,
180775737,residential,False,True,45.698,"LINESTRING (-67.1284355 -17.3960804, -67.1284503 -17.3959807, -67.1284358 -17.3959217, -67.1284046 -17.3958507, -67.1283743 -17.3958122, -67.1282903 -17.3957169)",,,,,
499387120,trunk,False,False,412.01000000000005,"LINESTRING (-67.1292971 -17.3962418, -67.1292833 -17.3961396, -67.1292653 -17.3960068, -67.1292246 -17.3957329, -67.1291922 -17.3956075, -67.129125 -17.3954603, -67.1289141 -17.395252, -67.1285474 -17.3949384, -67.1280106 -17.394398, -67.1277012 -17.3941562, -67.1271601 -17.3938772, -67.126957 -17.3937683, -67.1268659 -17.3937226, -67.1268523 -17.3936735, -67.1268765 -17.3936203)",2,80,,RN44: Caracollo-Colquiri,F44
180775724,residential,False,False,45.586,"LINESTRING (-67.1240564 -17.3902859, -67.1239384 -17.3898917)",,,,,
180775727,residential,False,True,11.266,"LINESTRING (-67.1238512 -17.3898339, -67.1239384 -17.3898917)",,,,,
424541148,residential,False,False,183.57800000000003,"LINESTRING (-67.1238512 -17.3898339, -67.1239062 -17.3897893, -67.1238901 -17.3897177, -67.1237882 -17.3896204, -67.1237278 -17.3895113, -67.1237064 -17.3893885, -67.1237278 -17.3892861, -67.1238257 -17.3890931, -67.1238257 -17.3890112, -67.1238137 -17.3889329, -67.1234928 -17.3883669)",2,,,,
590863689,tertiary,False,True,330.756,"LINESTRING (-67.1238512 -17.3898339, -67.1237613 -17.3898354, -67.123465 -17.3896547, -67.1234073 -17.3895743, -67.1232182 -17.3892861, -67.1231659 -17.3892569, -67.1230854 -17.3892774, -67.1230465 -17.3893834, -67.1230854 -17.390076, -67.1230626 -17.3902423, -67.1232467 -17.3906385, -67.1235242 -17.3908679, -67.1236648 -17.3910435)",2,80,,,
180775739,residential,False,True,190.112,"LINESTRING (-67.1277822 -17.3937308, -67.1278006 -17.3938363, -67.127849 -17.3939256, -67.128073 -17.3941186, -67.1284177 -17.3943454, -67.1289595 -17.394975)",,,,,
499387120,trunk,False,False,336.014,"LINESTRING (-67.1277822 -17.3937308, -67.127779 -17.3936172, -67.1275137 -17.393376, -67.1273542 -17.3932646, -67.1265572 -17.3926394, -67.125405 -17.3917966)",2,80,,RN44: Caracollo-Colquiri,F44
499387120,trunk,False,True,98.72000000000001,"LINESTRING (-67.1277822 -17.3937308, -67.1276813 -17.3937434, -67.1272317 -17.3936945, -67.1270951 -17.393671, -67.1269815 -17.3936187, -67.1269212 -17.3936024, -67.1268765 -17.3936203)",2,80,,RN44: Caracollo-Colquiri,F44
590863689,tertiary,False,False,348.558,"LINESTRING (-67.1277822 -17.3937308, -67.1279053 -17.3937901, -67.128002 -17.3936671, -67.1280089 -17.3935094, -67.1277675 -17.3931425, -67.1276403 -17.3930144, -67.1273055 -17.3928367, -67.1267493 -17.3922568, -67.1267064 -17.3921493, -67.1266957 -17.3919701, -67.1265938 -17.3916629, -67.1264597 -17.3915196, -67.1263436 -17.3914705)",2,80,,,
180775741,trunk,True,False,16.785,"LINESTRING (-67.125405 -17.3917966, -67.1253848 -17.3918198, -67.1253584 -17.3918364, -67.125328 -17.3918448, -67.1252963 -17.3918443, -67.1252663 -17.3918348)",2,80,roundabout,,
499387120,trunk,False,True,336.01400000000007,"LINESTRING (-67.125405 -17.3917966, -67.1265572 -17.3926394, -67.1273542 -17.3932646, -67.1275137 -17.393376, -67.127779 -17.3936172, -67.1277822 -17.3937308)",2,80,,RN44: Caracollo-Colquiri,F44
180775728,secondary,False,True,34.416,"LINESTRING (-67.1240873 -17.3925992, -67.1238502 -17.392388)",,,,,
180775728,secondary,False,False,95.936,"LINESTRING (-67.1240873 -17.3925992, -67.1242482 -17.3925503, -67.1246037 -17.3923872, -67.1247947 -17.3922483, -67.1248664 -17.3921809)",,,,,
180775742,residential,False,True,287.474,"LINESTRING (-67.1240873 -17.3925992, -67.1240427 -17.392612, -67.123963 -17.3925992, -67.1238329 -17.3924994, -67.1234863 -17.3924416, -67.1228914 -17.392484, -67.1225689 -17.392466, -67.1223488 -17.3923906, -67.1221568 -17.3923214, -67.1219871 -17.3923435, -67.1217194 -17.3924251, -67.1216057 -17.3924558, -67.1214743 -17.3924314)",,,,,
180775742,residential,False,False,237.289,"LINESTRING (-67.1235248 -17.3929661, -67.1233827 -17.3929093, -67.1233005 -17.392876, -67.1232246 -17.3928177, -67.1231122 -17.3927774, -67.1227635 -17.392761, -67.1225627 -17.3927113, -67.1222907 -17.3925596, -67.1221347 -17.3925183, -67.1217805 -17.3926472, -67.1216312 -17.3926641, -67.1214864 -17.3926027, -67.121435 -17.392587)",,,,,
1168872112,residential,False,False,17.797,"LINESTRING (-67.1214743 -17.3924314, -67.121435 -17.392587)",,,,,
180775742,residential,False,True,83.00300000000001,"LINESTRING (-67.1214743 -17.3924314, -67.121415 -17.3924204, -67.1213352 -17.3923973, -67.1212305 -17.3923825, -67.1211334 -17.3924543, -67.1211276 -17.39254, -67.1211731 -17.3925656, -67.121339 -17.3925576, -67.121435 -17.392587)",,,,,
180775742,residential,False,False,287.474,"LINESTRING (-67.1214743 -17.3924314, -67.1216057 -17.3924558, -67.1217194 -17.3924251, -67.1219871 -17.3923435, -67.1221568 -17.3923214, -67.1223488 -17.3923906, -67.1225689 -17.392466, -67.1228914 -17.392484, -67.1234863 -17.3924416, -67.1238329 -17.3924994, -67.123963 -17.3925992, -67.1240427 -17.392612, -67.1240873 -17.3925992)",,,,,
180775725,residential,False,False,42.792,"LINESTRING (-67.1228172 -17.3887895, -67.1230197 -17.3891223)",,,,,
180775725,residential,False,True,103.728,"LINESTRING (-67.1228172 -17.3887895, -67.1223183 -17.3879873)",,,,,
180775722,residential,False,False,85.724,"LINESTRING (-67.1228172 -17.3887895, -67.1231659 -17.3885658, -67.1234928 -17.3883669)",,,,,
"[499387113, 180775731]",residential,False,False,144.329,"LINESTRING (-67.1272293 -17.3953107, -67.1272224 -17.3952571, -67.1272338 -17.3952184, -67.1272657 -17.3951865, -67.127309 -17.395174, -67.1273489 -17.3951774, -67.127465 -17.3951797, -67.1275368 -17.3951865, -67.1275926 -17.3952002, -67.1276404 -17.3952275, -67.1279398 -17.39547, -67.1282903 -17.3957169)",,,,,
"[499387114, 180775730]",residential,False,False,157.78699999999998,"LINESTRING (-67.1272293 -17.3953107, -67.1273101 -17.3952993, -67.1273876 -17.3953129, -67.1274663 -17.3953619, -67.1278066 -17.3956312, -67.1281509 -17.3958369, -67.1282532 -17.3959085, -67.1283717 -17.3960045, -67.1284355 -17.3960804)",,,,,
499387114,residential,False,True,34.637,"LINESTRING (-67.1272293 -17.3953107, -67.1271575 -17.3953653, -67.1271438 -17.3953927, -67.1271222 -17.3954428, -67.1271154 -17.395582)",,,,,
499387115,residential,False,True,86.179,"LINESTRING (-67.1273363 -17.3947039, -67.127399 -17.3947289, -67.1274457 -17.3947369, -67.1274947 -17.3947369, -67.1275425 -17.3947369, -67.1275937 -17.3947494, -67.127645 -17.3947847, -67.1276837 -17.3948291, -67.1277042 -17.394869, -67.1277008 -17.3948986, -67.1276837 -17.3949168, -67.1276655 -17.3949157, -67.1276256 -17.3948895, -67.1275801 -17.3948599, -67.1275391 -17.3948496, -67.127506 -17.3948531, -67.1274696 -17.3948747, -67.1274491 -17.3948998, -67.1274183 -17.3949328)",,,,,
"[499387112, 180775737]",residential,False,False,147.54,"LINESTRING (-67.1274183 -17.3949328, -67.1274696 -17.3949371, -67.1275322 -17.394953, -67.1275789 -17.3949769, -67.127645 -17.3950225, -67.1280554 -17.3953077, -67.1283719 -17.3955067, -67.1283808 -17.3955268, -67.1283873 -17.3955584, -67.1283827 -17.3955902, -67.1283622 -17.3956312, -67.1282903 -17.3957169)",,,,,
499387115,residential,False,False,86.17899999999999,"LINESTRING (-67.1274183 -17.3949328, -67.1274491 -17.3948998, -67.1274696 -17.3948747, -67.127506 -17.3948531, -67.1275391 -17.3948496, -67.1275801 -17.3948599, -67.1276256 -17.3948895, -67.1276655 -17.3949157, -67.1276837 -17.3949168, -67.1277008 -17.3948986, -67.1277042 -17.394869, -67.1276837 -17.3948291, -67.127645 -17.3947847, -67.1275937 -17.3947494, -67.1275425 -17.3947369, -67.1274947 -17.3947369, -67.1274457 -17.3947369, -67.127399 -17.3947289, -67.1273363 -17.3947039)",,,,,
499387115,residential,False,True,93.78399999999999,"LINESTRING (-67.1274183 -17.3949328, -67.1273432 -17.3949727, -67.1271746 -17.3950524, -67.1271336 -17.3950809, -67.127088 -17.3951378, -67.127047 -17.3952449, -67.127047 -17.395336, -67.1270516 -17.3953964, -67.1270744 -17.3954909, -67.1271154 -17.395582)",,,,,
499387114,residential,False,False,34.637,"LINESTRING (-67.1271154 -17.395582, -67.1271222 -17.3954428, -67.1271438 -17.3953927, -67.1271575 -17.3953653, -67.1272293 -17.3953107)",,,,,
499387115,residential,False,False,93.784,"LINESTRING (-67.1271154 -17.395582, -67.1270744 -17.3954909, -67.1270516 -17.3953964, -67.127047 -17.395336, -67.127047 -17.3952449, -67.127088 -17.3951378, -67.1271336 -17.3950809, -67.1271746 -17.3950524, -67.1273432 -17.3949727, -67.1274183 -17.3949328)",,,,,
499387115,residential,False,True,71.73599999999999,"LINESTRING (-67.1271154 -17.395582, -67.1272532 -17.3957973, -67.127301 -17.3958474, -67.1273648 -17.3958873, -67.1274707 -17.3959089, -67.1275448 -17.3959135, -67.1276256 -17.395926)",,,,,
499387115,residential,False,False,71.73599999999999,"LINESTRING (-67.1276256 -17.395926, -67.1275448 -17.3959135, -67.1274707 -17.3959089, -67.1273648 -17.3958873, -67.127301 -17.3958474, -67.1272532 -17.3957973, -67.1271154 -17.395582)",,,,,
499387115,residential,False,True,101.953,"LINESTRING (-67.1276256 -17.395926, -67.1277259 -17.3959807, -67.1278227 -17.3960274, -67.1281109 -17.3960832, -67.1282145 -17.3961003, -67.1282851 -17.3961447, -67.1283125 -17.3961834, -67.1283284 -17.3962392, -67.1283409 -17.3963007, -67.1283592 -17.3963383, -67.1283925 -17.3963467)",,,,,
1168872112,residential,False,True,909.0010000000001,"LINESTRING (-67.1276256 -17.395926, -67.1275183 -17.3961042, -67.1273969 -17.3962273, -67.1271957 -17.3963685, -67.1270705 -17.3963939, -67.1268732 -17.3963758, -67.1266265 -17.3963287, -67.1264178 -17.3962418, -67.1262547 -17.3961947, -67.1261367 -17.3961398, -67.1260915 -17.3961187, -67.1258942 -17.3960535, -67.1257082 -17.3960354, -67.1254236 -17.3960064, -67.1253765 -17.395896, -67.1253175 -17.3956759, -67.12506 -17.3954249, -67.1247166 -17.3953225, -67.1244751 -17.3953379, -67.1243785 -17.3953276, -67.1241425 -17.3952047, -67.1240781 -17.3951331, -67.1239654 -17.3949333, -67.1238688 -17.394621, -67.1237991 -17.3944725, -67.1236327 -17.3942472, -67.1234557 -17.3940935, -67.1232786 -17.3940219, -67.1228547 -17.393945, -67.1225167 -17.393858, -67.1224094 -17.3937965, -67.1223021 -17.3937146, -67.1222216 -17.3936276, -67.1220875 -17.3935405, -67.1218782 -17.3934432, -67.1215509 -17.3933408, -67.1214221 -17.393264, -67.1213417 -17.3931769, -67.1213095 -17.3930848, -67.121435 -17.392587)",,,,,
"[180775728, 180849539]",secondary,False,False,495.25399999999996,"LINESTRING (-67.1206726 -17.3897215, -67.1207035 -17.3898751, -67.1207356 -17.390076, -67.1208188 -17.3903192, -67.1208805 -17.3904932, -67.1209931 -17.3906801, -67.1210468 -17.3909437, -67.1211366 -17.3911113, -67.1212586 -17.3912866, -67.121469 -17.3914445, -67.1217939 -17.3916031, -67.1221809 -17.391726, -67.1224366 -17.3917926, -67.1226101 -17.3918158, -67.1229345 -17.391919, -67.123127 -17.3921068, -67.1233562 -17.3922864, -67.1234457 -17.392325, -67.1236641 -17.3923794, -67.1238502 -17.392388)",,50,,Camino Caluyo-Colquiri,
499387131,unclassified,False,True,499.4949999999999,"LINESTRING (-67.1206726 -17.3897215, -67.1207374 -17.389763, -67.1207579 -17.3897756, -67.1208513 -17.3899179, -67.1208752 -17.389976, -67.1208912 -17.3901116, -67.1209196 -17.3901924, -67.1209549 -17.3902596, -67.1210632 -17.3903963, -67.1211121 -17.390451, -67.1211452 -17.3904966, -67.1211714 -17.3905501, -67.1211941 -17.3906799, -67.1212169 -17.3907654, -67.1212579 -17.3908417, -67.1213092 -17.3908884, -67.121373 -17.3909203, -67.1214447 -17.3909169, -67.1214812 -17.3908952, -67.1215005 -17.3908405, -67.1214948 -17.3907859, -67.1214812 -17.3907039, -67.1214823 -17.3906332, -67.1215039 -17.3904214, -67.1215199 -17.3903325, -67.1215404 -17.390279, -67.1215848 -17.390205, -67.12166 -17.39, -67.1216588 -17.3899487, -67.1216383 -17.3898963, -67.1215939 -17.3898359, -67.1215711 -17.3897995, -67.1215563 -17.3897539, -67.1215655 -17.3893456, -67.1215746 -17.3893012, -67.1215894 -17.3892693, -67.1216304 -17.389226, -67.121693 -17.3891873, -67.12175 -17.3891611, -67.1218206 -17.3891189, -67.1218889 -17.3890563, -67.1219003 -17.3890517, -67.1219242 -17.389054, -67.1219447 -17.3890734, -67.121947 -17.3891007, -67.121939 -17.3891383, -67.1219482 -17.3891725, -67.1220427 -17.389349, -67.1222807 -17.3896657, -67.1223263 -17.3897158, -67.1223707 -17.3897477, -67.1224088 -17.3897617)",,,,,
180775749,residential,False,False,218.53900000000002,"LINESTRING (-67.1224088 -17.3897617, -67.1224544 -17.3898529, -67.1226335 -17.390231, -67.1228849 -17.3907514, -67.1230626 -17.3908909, -67.1233546 -17.3910091, -67.1235719 -17.3911216, -67.1236648 -17.3910435)",,,,,
499387131,unclassified,False,False,499.49499999999995,"LINESTRING (-67.1224088 -17.3897617, -67.1223707 -17.3897477, -67.1223263 -17.3897158, -67.1222807 -17.3896657, -67.1220427 -17.389349, -67.1219482 -17.3891725, -67.121939 -17.3891383, -67.121947 -17.3891007, -67.1219447 -17.3890734, -67.1219242 -17.389054, -67.1219003 -17.3890517, -67.1218889 -17.3890563, -67.1218206 -17.3891189, -67.12175 -17.3891611, -67.121693 -17.3891873, -67.1216304 -17.389226, -67.1215894 -17.3892693, -67.1215746 -17.3893012, -67.1215655 -17.3893456, -67.1215563 -17.3897539, -67.1215711 -17.3897995, -67.1215939 -17.3898359, -67.1216383 -17.3898963, -67.1216588 -17.3899487, -67.12166 -17.39, -67.1215848 -17.390205, -67.1215404 -17.390279, -67.1215199 -17.3903325, -67.1215039 -17.3904214, -67.1214823 -17.3906332, -67.1214812 -17.3907039, -67.1214948 -17.3907859, -67.1215005 -17.3908405, -67.1214812 -17.3908952, -67.1214447 -17.3909169, -67.121373 -17.3909203, -67.1213092 -17.3908884, -67.1212579 -17.3908417, -67.1212169 -17.3907654, -67.1211941 -17.3906799, -67.1211714 -17.3905501, -67.1211452 -17.3904966, -67.1211121 -17.390451, -67.1210632 -17.3903963, -67.1209549 -17.3902596, -67.1209196 -17.3901924, -67.1208912 -17.3901116, -67.1208752 -17.389976, -67.1208513 -17.3899179, -67.1207579 -17.3897756, -67.1207374 -17.389763, -67.1206726 -17.3897215)",,,,,
499387138,residential,False,True,153.11900000000003,"LINESTRING (-67.1272143 -17.3923706, -67.1271824 -17.3923069, -67.1271471 -17.3922567, -67.127089 -17.3921873, -67.1270389 -17.3921383, -67.1269842 -17.3920825, -67.1267849 -17.3917863, -67.1267678 -17.3917556, -67.1267451 -17.3917066, -67.1267234 -17.3916371, -67.1267041 -17.3915745, -67.1266699 -17.391509, -67.1266403 -17.3914725, -67.1265981 -17.3914446, -67.1265474 -17.3914224, -67.1264871 -17.3914133, -67.1264347 -17.3914162, -67.1263954 -17.3914287, -67.1263436 -17.3914705)",,,,,
499387138,residential,False,False,153.119,"LINESTRING (-67.1263436 -17.3914705, -67.1263954 -17.3914287, -67.1264347 -17.3914162, -67.1264871 -17.3914133, -67.1265474 -17.3914224, -67.1265981 -17.3914446, -67.1266403 -17.3914725, -67.1266699 -17.391509, -67.1267041 -17.3915745, -67.1267234 -17.3916371, -67.1267451 -17.3917066, -67.1267678 -17.3917556, -67.1267849 -17.3917863, -67.1269842 -17.3920825, -67.1270389 -17.3921383, -67.127089 -17.3921873, -67.1271471 -17.3922567, -67.1271824 -17.3923069, -67.1272143 -17.3923706)",,,,,
590863689,tertiary,False,False,464.895,"LINESTRING (-67.1263436 -17.3914705, -67.1262866 -17.3914464, -67.1261163 -17.3914326, -67.1258749 -17.3913609, -67.1257312 -17.3912534, -67.1256369 -17.3911253, -67.1256353 -17.3910404, -67.1258256 -17.3907455, -67.1259268 -17.39054, -67.1260718 -17.3903846, -67.1260114 -17.3903197, -67.1259474 -17.3903146, -67.1256471 -17.3904334, -67.1253715 -17.3904785, -67.1251395 -17.3905518, -67.124849 -17.3907144, -67.1242012 -17.3910538, -67.1240702 -17.3911116, -67.123886 -17.3911102, -67.1236648 -17.3910435)",2,80,,,
590863689,tertiary,False,True,348.55800000000005,"LINESTRING (-67.1263436 -17.3914705, -67.1264597 -17.3915196, -67.1265938 -17.3916629, -67.1266957 -17.3919701, -67.1267064 -17.3921493, -67.1267493 -17.3922568, -67.1273055 -17.3928367, -67.1276403 -17.3930144, -67.1277675 -17.3931425, -67.1280089 -17.3935094, -67.128002 -17.3936671, -67.1279053 -17.3937901, -67.1277822 -17.3937308)",2,80,,,
