osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,junction
168400745,False,2,F19,RN19: Viacha,trunk,False,83.267,,"LINESTRING (-68.3002364 -16.6532432, -68.3010123 -16.6531528)",
1268950060,False,,,,secondary,False,53.981,,"LINESTRING (-68.3002364 -16.6532432, -68.2997297 -16.6532395)",
424957133,False,2,F19,RN19: Viacha,trunk,True,110.251,80,"LINESTRING (-68.3002364 -16.6532432, -68.3001872 -16.6530484, -68.2997345 -16.6523868)",
93838447,False,,,Calle Morales,residential,False,26.41,,"LINESTRING (-68.2990912 -16.6515574, -68.2988527 -16.6516222)",
93838447,False,,,Calle Morales,residential,True,150.477,,"LINESTRING (-68.2990912 -16.6515574, -68.3004292 -16.6511237)",
424957133,False,2,F19,RN19: Viacha,trunk,False,55.859,80,"LINESTRING (-68.2990912 -16.6515574, -68.2994274 -16.6519429)",
424957133,False,2,F19,RN19: Viacha,trunk,True,83.555,80,"LINESTRING (-68.2990912 -16.6515574, -68.2985974 -16.6509736)",
94385269,False,,,Avenida del Ejercito,residential,False,44.513,,"LINESTRING (-68.2985974 -16.6509736, -68.2982823 -16.6512365)",
94385269,False,,,Avenida del Ejercito,residential,True,193.481,,"LINESTRING (-68.2985974 -16.6509736, -68.3001947 -16.6501455)",
424957133,False,2,F19,RN19: Viacha,trunk,False,83.555,80,"LINESTRING (-68.2985974 -16.6509736, -68.2990912 -16.6515574)",
424957133,False,2,F19,RN19: Viacha,trunk,True,129.882,80,"LINESTRING (-68.2985974 -16.6509736, -68.2977765 -16.65011)",
93838455,False,,,Calle Illimani,residential,True,87.707,,"LINESTRING (-68.302133 -16.6519646, -68.3029454 -16.6518367)",
94385194,False,,,Calle Pisagua,residential,False,81.531,,"LINESTRING (-68.302133 -16.6519646, -68.3024574 -16.6526287)",
94385194,False,,,Calle Pisagua,residential,True,117.065,,"LINESTRING (-68.302133 -16.6519646, -68.3018756 -16.6509411)",
93838455,False,,,Calle Illimani,residential,False,150.929,,"LINESTRING (-68.302133 -16.6519646, -68.3011642 -16.6520794, -68.3007343 -16.6521717)",
44945816,False,2,F43,Av. Antofagasta,trunk,True,33.12,40,"LINESTRING (-68.302515 -16.6529214, -68.3024574 -16.6526287)",
168400745,False,2,F19,RN19: Viacha,trunk,True,63.698,,"LINESTRING (-68.302515 -16.6529214, -68.3019287 -16.6530338)",
424957131,False,2,F19,RN19: Viacha-Caquiaviri,trunk,False,94.506,60,"LINESTRING (-68.302515 -16.6529214, -68.3027218 -16.6537479)",
757420695,False,,,Calle Simon Bolivar,residential,True,165.345,,"LINESTRING (-68.302515 -16.6529214, -68.3031736 -16.6527828, -68.3040418 -16.6526589)",
424957131,False,2,F19,RN19: Viacha-Caquiaviri,trunk,True,94.506,60,"LINESTRING (-68.3027218 -16.6537479, -68.302515 -16.6529214)",
709355972,False,2,F19,RN19: Viacha-Caquiaviri,trunk,False,109.404,60,"LINESTRING (-68.3027218 -16.6537479, -68.3029425 -16.6547088)",
709355973,False,,,Calle Sucre,residential,False,68.527,,"LINESTRING (-68.3027218 -16.6537479, -68.302079 -16.6537711)",
88931902,False,,,,residential,True,145.695,,"LINESTRING (-68.3027218 -16.6537479, -68.3032813 -16.6537196, -68.3037387 -16.6537503, -68.3040691 -16.6538575)",
88931108,False,,,Calle Batallón Independencia,residential,False,154.825,,"LINESTRING (-68.3029425 -16.6547088, -68.3014984 -16.6548656)",
88931108,False,,,Calle Batallón Independencia,residential,True,99.313,,"LINESTRING (-68.3029425 -16.6547088, -68.3038559 -16.6545301)",
709355972,False,2,F19,RN19: Viacha-Caquiaviri,trunk,False,90.617,60,"LINESTRING (-68.3029425 -16.6547088, -68.3031318 -16.6555033)",
709355972,False,2,F19,RN19: Viacha-Caquiaviri,trunk,True,109.404,60,"LINESTRING (-68.3029425 -16.6547088, -68.3027218 -16.6537479)",
94385278,False,,,Pasaje Letanias,residential,False,92.696,,"LINESTRING (-68.2997297 -16.6532395, -68.2996543 -16.652409)",
1268950060,False,,,,secondary,False,157.469,,"LINESTRING (-68.2997297 -16.6532395, -68.2982605 -16.6530839)",
1268950060,False,,,,secondary,True,53.981,,"LINESTRING (-68.2997297 -16.6532395, -68.3002364 -16.6532432)",
88940111,False,,,Calle Letanías,residential,False,112.048,,"LINESTRING (-68.2997297 -16.6532395, -68.2997138 -16.6538913, -68.2997352 -16.6542464)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,False,24.118,,"LINESTRING (-68.3010123 -16.6531528, -68.300964 -16.6529409)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,True,92.657,,"LINESTRING (-68.3010123 -16.6531528, -68.3012049 -16.6539654)",
168400745,False,2,F19,RN19: Viacha,trunk,False,20.548,,"LINESTRING (-68.3010123 -16.6531528, -68.301203 -16.6531805)",
168400745,False,2,F19,RN19: Viacha,trunk,True,83.267,,"LINESTRING (-68.3010123 -16.6531528, -68.3002364 -16.6532432)",
44945816,False,2,F43,Av. Antofagasta,trunk,False,33.12,40,"LINESTRING (-68.3024574 -16.6526287, -68.302515 -16.6529214)",
94385194,False,,,Calle Pisagua,residential,True,81.531,,"LINESTRING (-68.3024574 -16.6526287, -68.302133 -16.6519646)",
94385300,False,,,Calle Jose Manuel Lanza,residential,True,162.838,,"LINESTRING (-68.3024574 -16.6526287, -68.300964 -16.6529409)",
44945816,False,2,F43,Av. Antofagasta,trunk,True,64.553,40,"LINESTRING (-68.3024574 -16.6526287, -68.3026105 -16.6525027, -68.3029753 -16.6523361)",
44945816,False,2,F43,Av. Antofagasta,trunk,False,11.953,40,"LINESTRING (-68.3045205 -16.6519728, -68.3044127 -16.6520026)",
44945816,False,2,F43,Av. Antofagasta,trunk,True,137.361,40,"LINESTRING (-68.3045205 -16.6519728, -68.3057139 -16.6515051)",
93838472,False,,,Calle Tihuanacu,residential,True,66.078,,"LINESTRING (-68.3045205 -16.6519728, -68.3046478 -16.6525544)",
44945816,False,2,F43,Av. Antofagasta,trunk,True,106.866,40,"LINESTRING (-68.3029753 -16.6523361, -68.3039459 -16.6520933)",
44945816,False,2,F43,Av. Antofagasta,trunk,False,64.553,40,"LINESTRING (-68.3029753 -16.6523361, -68.3026105 -16.6525027, -68.3024574 -16.6526287)",
93838450,False,,,Calle Avaroa,residential,False,55.798,,"LINESTRING (-68.3029753 -16.6523361, -68.3029601 -16.6522085, -68.3029377 -16.6520498, -68.3029454 -16.6518367)",
88931108,False,,,Calle Batallón Independencia,residential,False,69.402,,"LINESTRING (-68.3044842 -16.6543651, -68.3038559 -16.6545301)",
88931902,False,,,,residential,False,71.703,,"LINESTRING (-68.3044842 -16.6543651, -68.3040691 -16.6538575)",
88931902,False,,,,residential,True,29.107,,"LINESTRING (-68.3044842 -16.6543651, -68.304637 -16.6545821)",
88931108,False,,,Calle Batallón Independencia,residential,True,102.22999999999999,,"LINESTRING (-68.3044842 -16.6543651, -68.3049329 -16.6541021, -68.3053202 -16.6539153)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,False,104.867,,"LINESTRING (-68.3014984 -16.6548656, -68.3012049 -16.6539654)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,True,117.222,,"LINESTRING (-68.3014984 -16.6548656, -68.3017599 -16.6558896)",
88931108,False,,,Calle Batallón Independencia,residential,False,111.497,,"LINESTRING (-68.3014984 -16.6548656, -68.3004692 -16.6550478)",
88931108,False,,,Calle Batallón Independencia,residential,True,154.825,,"LINESTRING (-68.3014984 -16.6548656, -68.3029425 -16.6547088)",
88931108,False,,,Calle Batallón Independencia,residential,False,66.438,,"LINESTRING (-68.3004692 -16.6550478, -68.2998576 -16.6551647)",
88931108,False,,,Calle Batallón Independencia,residential,True,111.497,,"LINESTRING (-68.3004692 -16.6550478, -68.3014984 -16.6548656)",
709355974,False,,,Avenida José Manuel Pando,residential,True,104.362,,"LINESTRING (-68.3004692 -16.6550478, -68.300342 -16.6541172)",
709355974,False,,,Avenida José Manuel Pando,residential,False,121.149,,"LINESTRING (-68.3004692 -16.6550478, -68.3005454 -16.655563, -68.3006516 -16.656123)",
88931108,False,,,Calle Batallón Independencia,residential,False,150.487,,"LINESTRING (-68.2998576 -16.6551647, -68.2984699 -16.6554178)",
88931108,False,,,Calle Batallón Independencia,residential,True,66.438,,"LINESTRING (-68.2998576 -16.6551647, -68.3004692 -16.6550478)",
88940111,False,,,Calle Letanías,residential,False,31.627,,"LINESTRING (-68.2998576 -16.6551647, -68.2998718 -16.6554488)",
88940111,False,,,Calle Letanías,residential,True,102.94,,"LINESTRING (-68.2998576 -16.6551647, -68.2997352 -16.6542464)",
88931108,False,,,Calle Batallón Independencia,residential,False,96.602,,"LINESTRING (-68.2984699 -16.6554178, -68.2975794 -16.6555818)",
88931108,False,,,Calle Batallón Independencia,residential,True,150.487,,"LINESTRING (-68.2984699 -16.6554178, -68.2998576 -16.6551647)",
757437349,False,,,Calle Mejillones,residential,False,95.941,,"LINESTRING (-68.2984699 -16.6554178, -68.2982961 -16.6545712)",
757437349,False,,,Calle Mejillones,residential,True,48.169,,"LINESTRING (-68.2984699 -16.6554178, -68.2985264 -16.6558476)",
88931108,False,,,Calle Batallón Independencia,residential,True,96.602,,"LINESTRING (-68.2975794 -16.6555818, -68.2984699 -16.6554178)",
709355975,False,,,,residential,True,89.78,,"LINESTRING (-68.2975794 -16.6555818, -68.2979849 -16.654874)",
88931902,False,,,,residential,False,64.045,,"LINESTRING (-68.3049845 -16.6550521, -68.304637 -16.6545821)",
88934808,False,,,Calle Pinilla,residential,False,102.257,,"LINESTRING (-68.3049845 -16.6550521, -68.3043961 -16.6552101, -68.3040556 -16.6552826)",
93838449,False,,,,residential,False,83.032,,"LINESTRING (-68.3049845 -16.6550521, -68.3053425 -16.6549569, -68.3057408 -16.6548727)",
88931902,False,,,,residential,True,71.703,,"LINESTRING (-68.3040691 -16.6538575, -68.3044842 -16.6543651)",
88931902,False,,,,residential,False,145.695,,"LINESTRING (-68.3040691 -16.6538575, -68.3037387 -16.6537503, -68.3032813 -16.6537196, -68.3027218 -16.6537479)",
93838463,False,,,Calle Ayacucho,residential,False,107.288,,"LINESTRING (-68.3040691 -16.6538575, -68.3041131 -16.6536339, -68.304124 -16.653377, -68.3040899 -16.6528979)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,False,92.657,,"LINESTRING (-68.3012049 -16.6539654, -68.3010123 -16.6531528)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,True,104.867,,"LINESTRING (-68.3012049 -16.6539654, -68.3014984 -16.6548656)",
709355973,False,,,Calle Sucre,residential,False,93.462,,"LINESTRING (-68.3012049 -16.6539654, -68.300342 -16.6541172)",
709355973,False,,,Calle Sucre,residential,True,17.817,,"LINESTRING (-68.3012049 -16.6539654, -68.301364 -16.653916)",
88939816,True,,,Avenida José Manuel Pando,residential,False,97.833,,"LINESTRING (-68.300342 -16.6541172, -68.3002364 -16.6532432)",
709355973,False,,,Calle Sucre,residential,True,93.462,,"LINESTRING (-68.300342 -16.6541172, -68.3012049 -16.6539654)",
709355974,False,,,Avenida José Manuel Pando,residential,False,104.362,,"LINESTRING (-68.300342 -16.6541172, -68.3004692 -16.6550478)",
709355975,False,,,,residential,False,66.22,,"LINESTRING (-68.300342 -16.6541172, -68.2997352 -16.6542464)",
88940111,False,,,Calle Letanías,residential,False,102.94,,"LINESTRING (-68.2997352 -16.6542464, -68.2998576 -16.6551647)",
709355975,False,,,,residential,False,157.505,,"LINESTRING (-68.2997352 -16.6542464, -68.2982961 -16.6545712)",
709355975,False,,,,residential,True,66.22,,"LINESTRING (-68.2997352 -16.6542464, -68.300342 -16.6541172)",
88940111,False,,,Calle Letanías,residential,True,112.048,,"LINESTRING (-68.2997352 -16.6542464, -68.2997138 -16.6538913, -68.2997297 -16.6532395)",
709355975,False,,,,residential,True,157.505,,"LINESTRING (-68.2982961 -16.6545712, -68.2997352 -16.6542464)",
757437349,False,,,Calle Mejillones,residential,True,95.941,,"LINESTRING (-68.2982961 -16.6545712, -68.2984699 -16.6554178)",
709355975,False,,,,residential,False,49.028,,"LINESTRING (-68.2982961 -16.6545712, -68.2981364 -16.6546496, -68.2980616 -16.6547326, -68.2979849 -16.654874)",
757437349,False,,,Calle Mejillones,residential,False,59.697,,"LINESTRING (-68.2982961 -16.6545712, -68.2982656 -16.6542307, -68.2981679 -16.6540595)",
709355975,False,,,,residential,False,89.78,,"LINESTRING (-68.2979849 -16.654874, -68.2975794 -16.6555818)",
709355975,False,,,,residential,True,49.028,,"LINESTRING (-68.2979849 -16.654874, -68.2980616 -16.6547326, -68.2981364 -16.6546496, -68.2982961 -16.6545712)",
88934808,False,,,Calle Pinilla,residential,False,152.33,,"LINESTRING (-68.3031318 -16.6555033, -68.3017599 -16.6558896)",
709355972,False,2,F19,RN19: Viacha-Caquiaviri,trunk,False,228.384,60,"LINESTRING (-68.3031318 -16.6555033, -68.3036166 -16.657504)",
709355972,False,2,F19,RN19: Viacha-Caquiaviri,trunk,True,90.617,60,"LINESTRING (-68.3031318 -16.6555033, -68.3029425 -16.6547088)",
88934808,False,,,Calle Pinilla,residential,True,101.436,,"LINESTRING (-68.3031318 -16.6555033, -68.3032415 -16.6554747, -68.3039972 -16.6552936, -68.3040556 -16.6552826)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,False,117.222,,"LINESTRING (-68.3017599 -16.6558896, -68.3014984 -16.6548656)",
44945726,False,,,Avenida Pedro Domingo Murillo,residential,True,25.125,,"LINESTRING (-68.3017599 -16.6558896, -68.3017749 -16.6561151)",
88934808,False,,,Calle Pinilla,residential,False,120.886,,"LINESTRING (-68.3017599 -16.6558896, -68.3006516 -16.656123)",
88934808,False,,,Calle Pinilla,residential,True,152.33,,"LINESTRING (-68.3017599 -16.6558896, -68.3031318 -16.6555033)",
88934808,False,,,Calle Pinilla,residential,False,85.08,,"LINESTRING (-68.3006516 -16.656123, -68.299876 -16.6563055)",
88934808,False,,,Calle Pinilla,residential,True,120.886,,"LINESTRING (-68.3006516 -16.656123, -68.3017599 -16.6558896)",
"[1268950062, 709355974]",False,,,Avenida José Manuel Pando,residential,False,75.99199999999999,,"LINESTRING (-68.3006516 -16.656123, -68.3006879 -16.6564071, -68.3005552 -16.6567834)",
709355974,False,,,Avenida José Manuel Pando,residential,True,121.149,,"LINESTRING (-68.3006516 -16.656123, -68.3005454 -16.655563, -68.3004692 -16.6550478)",
88934808,False,,,Calle Pinilla,residential,True,85.08,,"LINESTRING (-68.299876 -16.6563055, -68.3006516 -16.656123)",
88940111,False,,,Calle Letanías,residential,False,30.37,,"LINESTRING (-68.299876 -16.6563055, -68.2998644 -16.6565784)",
88940111,False,,,Calle Letanías,residential,True,95.262,,"LINESTRING (-68.299876 -16.6563055, -68.2998718 -16.6554488)",
88934808,False,,,Calle Pinilla,residential,False,132.719,,"LINESTRING (-68.299876 -16.6563055, -68.2992113 -16.6564562, -68.2986645 -16.6565838)",
88934808,False,,,Calle Pinilla,residential,False,31.828,,"LINESTRING (-68.2986645 -16.6565838, -68.2983686 -16.6566234)",
757437349,False,,,Calle Mejillones,residential,False,83.173,,"LINESTRING (-68.2986645 -16.6565838, -68.2985264 -16.6558476)",
757437349,False,,,Calle Mejillones,residential,True,55.389,,"LINESTRING (-68.2986645 -16.6565838, -68.2987662 -16.6570723)",
88934808,False,,,Calle Pinilla,residential,True,132.719,,"LINESTRING (-68.2986645 -16.6565838, -68.2992113 -16.6564562, -68.299876 -16.6563055)",
