osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge
281226479,Calle Nacián Urquidi,residential,False,False,125.133,,,,"LINESTRING (-63.3310313 -17.893393, -63.3307443 -17.8944847)",
525988959,RN7: La Guardia-Samaipata,trunk,False,True,40.015,2,F7,80,"LINESTRING (-63.3310313 -17.893393, -63.3314042 -17.8934528)",
174153489,RN7: Doble Vía Santa Cruz-La Guardia,trunk,True,False,98.29,2,F7,80,"LINESTRING (-63.3310313 -17.893393, -63.3303893 -17.8933256, -63.3301065 -17.8933161)",
415290888,RN7: Doble Vía Santa Cruz-La Guardia,trunk,True,False,3.772,2,F7,80,"LINESTRING (-63.3280623 -17.892976, -63.3280272 -17.8929701)",
196904598,Calle 26 de Febrero,residential,False,False,113.59299999999999,,,,"LINESTRING (-63.3280623 -17.892976, -63.3276507 -17.8938523, -63.3276307 -17.893911)",
351672497,Calle 24 de Septiembre,residential,False,False,108.61,,,,"LINESTRING (-63.3280885 -17.896024, -63.3284138 -17.8950976)",
549970226,Calle Junín,residential,False,False,100.136,,,,"LINESTRING (-63.3280885 -17.896024, -63.3271574 -17.8958631)",
549970226,Calle Junín,residential,False,True,114.502,,,,"LINESTRING (-63.3280885 -17.896024, -63.3291502 -17.896223)",
196904598,Calle 26 de Febrero,residential,False,False,104.304,,,,"LINESTRING (-63.3273827 -17.8949499, -63.3271574 -17.8958631)",
196904598,Calle 26 de Febrero,residential,False,True,118.464,,,,"LINESTRING (-63.3273827 -17.8949499, -63.3276307 -17.893911)",
549970254,Calle Warnes,residential,False,True,110.336,,,,"LINESTRING (-63.3273827 -17.8949499, -63.3284138 -17.8950976)",
549970254,Calle Warnes,residential,False,False,96.697,,,,"LINESTRING (-63.3273827 -17.8949499, -63.3267081 -17.8948359, -63.3264799 -17.8948219)",
549970225,Calle 6 de Agosto,residential,False,False,110.344,,,,"LINESTRING (-63.3291502 -17.896223, -63.3294431 -17.8952706)",
