osmid,name,highway,width,oneway,reversed,length,lanes,geometry,ref,maxspeed,bridge
150586248,,secondary,,False,False,101.486,2,"LINESTRING (-65.9351868 -17.5900181, -65.9351355 -17.5898516, -65.9350886 -17.589754, -65.9349626 -17.5896144, -65.9346914 -17.589415, -65.9345899 -17.5893421)",,,
150586248,,secondary,,False,True,133.332,2,"LINESTRING (-65.9351868 -17.5900181, -65.9353877 -17.5904756, -65.9355717 -17.5908113, -65.935744 -17.591091)",,,
67551775,,residential,,False,True,64.536,,"LINESTRING (-65.9345899 -17.5893421, -65.9346253 -17.5887627)",,,
67551860,Calle Baptista,residential,,False,False,57.056,,"LINESTRING (-65.9345899 -17.5893421, -65.9347587 -17.5890736, -65.9348887 -17.5889165)",,,
150586248,,secondary,,False,True,101.48600000000002,2,"LINESTRING (-65.9345899 -17.5893421, -65.9346914 -17.589415, -65.9349626 -17.5896144, -65.9350886 -17.589754, -65.9351355 -17.5898516, -65.9351868 -17.5900181)",,,
701171448,,primary,,True,False,51.055,2,"LINESTRING (-65.9345899 -17.5893421, -65.9345692 -17.5897387, -65.9345472 -17.5897971)",D4305,40,
67551804,Calle Gualberto Villaroel,residential,,False,True,80.35,,"LINESTRING (-65.9339965 -17.5887326, -65.9332432 -17.5886519)",,,
150586245,Avenida Monseñor Walter Rosales,primary,,False,False,54.319,4,"LINESTRING (-65.9339965 -17.5887326, -65.9339606 -17.5882453)",D4305,,
701171447,,primary,,True,False,19.16,,"LINESTRING (-65.9339965 -17.5887326, -65.9340761 -17.5888873)",D4305,,
67551804,Calle Gualberto Villaroel,residential,,False,False,66.735,,"LINESTRING (-65.9339965 -17.5887326, -65.9341212 -17.5887386, -65.9346253 -17.5887627)",,,
150586245,Avenida Monseñor Walter Rosales,primary,,False,True,6.871,4,"LINESTRING (-65.9339524 -17.588184, -65.9339606 -17.5882453)",D4305,,
69281739,Avenida Monseñor Walter Rosales,primary,,True,False,62.905,2,"LINESTRING (-65.9339524 -17.588184, -65.9339145 -17.5879774, -65.9339011 -17.5878614, -65.9338863 -17.5877373, -65.9338699 -17.587624)",D4305,,
1034663360,,residential,,True,False,33.903,1,"LINESTRING (-65.9339524 -17.588184, -65.933835 -17.5879596, -65.9338263 -17.5879061)",,,
67551803,Calle Orguila,residential,4,False,False,111.314,,"LINESTRING (-65.9364019 -17.5924655, -65.936597 -17.5931804, -65.9366482 -17.5934382)",,,
67551857,Calle Saturnino Juñez,residential,,False,False,44.911,,"LINESTRING (-65.9364019 -17.5924655, -65.9366448 -17.5923865, -65.9368085 -17.5923547)",,,
67551857,Calle Saturnino Juñez,residential,,False,True,43.129,,"LINESTRING (-65.9364019 -17.5924655, -65.9362011 -17.5925355, -65.9360223 -17.592605)",,,
67551800,Calle Francisco del Rivero,secondary,,False,True,22.611,2,"LINESTRING (-65.9326838 -17.5959505, -65.9325279 -17.5960893)",D4305,,
67551837,Calle Avaroa,residential,4,False,True,72.867,,"LINESTRING (-65.9326838 -17.5959505, -65.9326357 -17.5952968)",,,
67551800,Calle Francisco del Rivero,secondary,,False,False,243.85,2,"LINESTRING (-65.9326838 -17.5959505, -65.9336497 -17.594797, -65.9338296 -17.5944247, -65.9339291 -17.5941325)",D4305,,
67551848,,residential,,False,False,83.052,,"LINESTRING (-65.9338947 -17.59072, -65.9331133 -17.5906648)",,,
67551866,Avenida Monseñor Walter Rosales,primary,,True,False,106.505,2,"LINESTRING (-65.9338947 -17.59072, -65.9339474 -17.5897635)",D4305,40,
67551800,Calle Francisco del Rivero,secondary,,False,True,73.989,2,"LINESTRING (-65.934112 -17.5922477, -65.9340249 -17.5929079)",D4305,,
150586244,,primary,,True,False,29.716,2,"LINESTRING (-65.934112 -17.5922477, -65.9338319 -17.5922363)",D4305,40,
67551785,,residential,,False,False,76.153,,"LINESTRING (-65.9344654 -17.5950512, -65.9344287 -17.594913, -65.9344277 -17.5943707)",,,
67551785,,residential,,False,True,63.347,,"LINESTRING (-65.9344654 -17.5950512, -65.9344923 -17.595151, -65.934614 -17.595603)",,,
67551805,,residential,,False,False,113.67399999999999,,"LINESTRING (-65.9344654 -17.5950512, -65.9342469 -17.5953069, -65.9342002 -17.5953616, -65.9341421 -17.5954374, -65.9341182 -17.5955331, -65.9341757 -17.5957661, -65.9342196 -17.5959518)",,,
67551788,Calle 6 de Agosto,primary,,False,False,85.662,2,"LINESTRING (-65.9382168 -17.5935804, -65.9374115 -17.5935154)",,,
67551853,,residential,,False,True,58.263999999999996,,"LINESTRING (-65.9382168 -17.5935804, -65.938161 -17.5937545, -65.9380736 -17.5939329, -65.9379497 -17.5940171)",,,
67551804,Calle Gualberto Villaroel,residential,,False,True,37.869,,"LINESTRING (-65.9349796 -17.5888065, -65.9346253 -17.5887627)",,,
67551860,Calle Baptista,residential,,False,True,15.571,,"LINESTRING (-65.9349796 -17.5888065, -65.9348887 -17.5889165)",,,
67551860,Calle Baptista,residential,,False,False,67.863,,"LINESTRING (-65.9349796 -17.5888065, -65.9350798 -17.5886945, -65.9352332 -17.5885158, -65.9354007 -17.5883472)",,,
69289410,,primary,4,True,False,68.557,2,"LINESTRING (-65.9344673 -17.5916415, -65.9343427 -17.5922465)",D4305,40,
42651075,Avenida Santa Cruz,residential,,False,False,64.774,2,"LINESTRING (-65.9344673 -17.5916415, -65.9341399 -17.5916422, -65.9338562 -17.5916428)",,,
42651075,Avenida Santa Cruz,residential,,False,True,155.524,2,"LINESTRING (-65.9344673 -17.5916415, -65.934747 -17.5916209, -65.9355447 -17.5915234, -65.9356898 -17.591524, -65.9359264 -17.5915428)",,,
"[477910336, 67551746]",,residential,,False,"[False, True]",100.05399999999999,"['1', '2']","LINESTRING (-65.9344673 -17.5916415, -65.9350091 -17.5918209, -65.9351158 -17.5918627, -65.9350513 -17.5920979)",,,
67551837,Calle Avaroa,residential,4,False,False,137.296,,"LINESTRING (-65.9325714 -17.5940636, -65.9326049 -17.594649, -65.9326357 -17.5952968)",,,
67551837,Calle Avaroa,residential,4,False,True,48.911,,"LINESTRING (-65.9325714 -17.5940636, -65.9325606 -17.5938409, -65.9326972 -17.5936674)",,,
69143206,Calle Sucre,secondary,,False,False,233.04299999999998,,"LINESTRING (-65.9325714 -17.5940636, -65.9321708 -17.5941698, -65.9317879 -17.5942878, -65.9315284 -17.5943363, -65.9312944 -17.5943567, -65.9310354 -17.5943467, -65.9306725 -17.5943327, -65.9304162 -17.5942999)",,,
69143206,Calle Sucre,secondary,,False,True,147.663,,"LINESTRING (-65.9325714 -17.5940636, -65.9329255 -17.5939811, -65.9332973 -17.5938977, -65.9339334 -17.5937868)",,,
436055147,Calle Avaroa,residential,4,False,True,18.309,,"LINESTRING (-65.9330242 -17.5927531, -65.9328665 -17.5928203)",,,
436055148,Calle Avaroa,residential,4,False,False,86.41,,"LINESTRING (-65.9330242 -17.5927531, -65.9338289 -17.5928776)",,,
69143192,,residential,,False,False,63.696,,"LINESTRING (-65.9330242 -17.5927531, -65.9331641 -17.5925983, -65.933305 -17.5924425, -65.9334377 -17.59234)",,,
67551775,,residential,,False,False,64.536,,"LINESTRING (-65.9346253 -17.5887627, -65.9345899 -17.5893421)",,,
67551775,,residential,,False,True,52.801,,"LINESTRING (-65.9346253 -17.5887627, -65.9346514 -17.5882885)",,,
67551804,Calle Gualberto Villaroel,residential,,False,False,37.869,,"LINESTRING (-65.9346253 -17.5887627, -65.9349796 -17.5888065)",,,
67551804,Calle Gualberto Villaroel,residential,,False,True,66.735,,"LINESTRING (-65.9346253 -17.5887627, -65.9341212 -17.5887386, -65.9339965 -17.5887326)",,,
150586243,,primary,,False,False,68.477,2,"LINESTRING (-65.9359837 -17.5921562, -65.9359264 -17.5915428)",,,
150586243,,primary,,False,True,50.072,2,"LINESTRING (-65.9359837 -17.5921562, -65.9360223 -17.592605)",,,
67551731,,residential,,False,False,70.681,1,"LINESTRING (-65.9359837 -17.5921562, -65.9358579 -17.5921696, -65.9353191 -17.5921319)",,,
67551747,,residential,4,False,True,77.136,,"LINESTRING (-65.9358338 -17.5911214, -65.936529 -17.5909163)",,,
67551811,Calle Rosales,primary,,False,False,10.101,2,"LINESTRING (-65.9358338 -17.5911214, -65.935744 -17.591091)",,,
150586243,,primary,,False,True,48.134,2,"LINESTRING (-65.9358338 -17.5911214, -65.9358602 -17.5911777, -65.9358893 -17.5912782, -65.9359264 -17.5915428)",,,
790600549,,residential,,False,True,33.718,2,"LINESTRING (-65.934311 -17.5936284, -65.9344112 -17.5939162)",,,
436055152,Calle Sucre,residential,,False,False,43.789,2,"LINESTRING (-65.934311 -17.5936284, -65.9341074 -17.5937251, -65.9339334 -17.5937868)",,,
436055152,Calle Sucre,residential,,False,True,113.15800000000002,2,"LINESTRING (-65.934311 -17.5936284, -65.9346463 -17.5934608, -65.9351791 -17.5930444)",,,
67551794,,residential,,False,True,29.051,,"LINESTRING (-65.9328866 -17.5931118, -65.9326126 -17.5931182)",,,
67551837,Calle Avaroa,residential,4,False,True,32.483,,"LINESTRING (-65.9328866 -17.5931118, -65.9328665 -17.5928203)",,,
67551837,Calle Avaroa,residential,4,False,False,67.007,,"LINESTRING (-65.9328866 -17.5931118, -65.9329134 -17.5931891, -65.9328855 -17.5932694, -65.9326972 -17.5936674)",,,
150586243,,primary,,False,False,64.973,2,"LINESTRING (-65.9360585 -17.5931883, -65.9360223 -17.592605)",,,
150586243,,primary,,False,True,12.774,2,"LINESTRING (-65.9360585 -17.5931883, -65.9360669 -17.5933029)",,,
1034410355,,residential,,False,False,65.117,4,"LINESTRING (-65.9360585 -17.5931883, -65.9354462 -17.593236)",,,
67551739,Calle Guzmán,residential,,False,True,17.391,,"LINESTRING (-65.9332432 -17.5886519, -65.933233 -17.588808)",,,
67551804,Calle Gualberto Villaroel,residential,,False,False,80.35,,"LINESTRING (-65.9332432 -17.5886519, -65.9339965 -17.5887326)",,,
67551804,Calle Gualberto Villaroel,residential,,False,True,240.95399999999998,,"LINESTRING (-65.9332432 -17.5886519, -65.9316703 -17.5885631, -65.9309747 -17.5885133)",,,
436055153,Calle Valibiana,residential,,False,True,54.023,,"LINESTRING (-65.9324755 -17.5920133, -65.9325088 -17.5915285)",,,
69143205,Calle 16 de julio,residential,,False,False,95.364,,"LINESTRING (-65.9324755 -17.5920133, -65.9325089 -17.5927156, -65.9325604 -17.5928622)",,,
69287260,Calle Ballivián,residential,,False,False,108.786,2,"LINESTRING (-65.9324755 -17.5920133, -65.9327296 -17.5921452, -65.9334377 -17.59234)",,,
69287260,Calle Ballivián,residential,,False,True,136.736,2,"LINESTRING (-65.9324755 -17.5920133, -65.9323125 -17.5918842, -65.9316393 -17.5915671, -65.9313526 -17.5914168)",,,
67551748,Calle Orihuela,residential,4,False,True,71.274,,"LINESTRING (-65.936813 -17.5916355, -65.936745 -17.5909978)",,,
67551748,Calle Orihuela,residential,4,False,False,79.985,,"LINESTRING (-65.936813 -17.5916355, -65.9368039 -17.592075, -65.9368085 -17.5923547)",,,
67551757,Calle Aroma,residential,,False,False,94.62299999999999,,"LINESTRING (-65.936813 -17.5916355, -65.9364435 -17.5916147, -65.9359264 -17.5915428)",,,
67551757,Calle Aroma,residential,,False,True,66.397,,"LINESTRING (-65.936813 -17.5916355, -65.937156 -17.5915971, -65.9374356 -17.5915698)",,,
67551811,Calle Rosales,primary,,False,True,177.749,2,"LINESTRING (-65.9308745 -17.5907751, -65.9325477 -17.5908819)",,,
150586239,Avenida Circunvalación,primary,,False,False,63.975,,"LINESTRING (-65.9308745 -17.5907751, -65.9309423 -17.5913468)",,,
"[327807594, 67551732, 327807535]",,residential,,False,False,167.28199999999998,,"LINESTRING (-65.9308745 -17.5907751, -65.9307366 -17.5907183, -65.9306729 -17.5906931, -65.9302701 -17.5904936, -65.929912 -17.590306, -65.9294674 -17.5900954)",,,yes
67551840,Avenida Circunvalación,residential,,False,True,129.326,,"LINESTRING (-65.9308745 -17.5907751, -65.9308552 -17.5905514, -65.930858 -17.5896128)",,,
67551861,,residential,,False,False,47.026,2,"LINESTRING (-65.9351791 -17.5930444, -65.934812 -17.5928069)",,,
67551861,,residential,,False,True,35.432,2,"LINESTRING (-65.9351791 -17.5930444, -65.9354462 -17.593236)",,,
436055152,Calle Sucre,residential,,False,False,113.15800000000002,2,"LINESTRING (-65.9351791 -17.5930444, -65.9346463 -17.5934608, -65.934311 -17.5936284)",,,
67551796,,residential,,False,False,82.748,2,"LINESTRING (-65.9339474 -17.5897635, -65.9331676 -17.5897283)",,,
67551796,,residential,,False,True,63.686,2,"LINESTRING (-65.9339474 -17.5897635, -65.9345472 -17.5897971)",,,
67551866,Avenida Monseñor Walter Rosales,primary,,True,False,98.201,2,"LINESTRING (-65.9339474 -17.5897635, -65.9339828 -17.588881)",D4305,40,
67551737,,residential,,False,False,111.539,4,"LINESTRING (-65.93548 -17.5943649, -65.9344277 -17.5943707)",,,
67551737,,residential,,False,True,70.808,4,"LINESTRING (-65.93548 -17.5943649, -65.936148 -17.5943582)",,,
67551761,,residential,4,False,True,178.315,,"LINESTRING (-65.93548 -17.5943649, -65.935468 -17.5948057, -65.9351132 -17.5955894, -65.9349527 -17.595858)",,,
67551763,,residential,,False,False,69.516,,"LINESTRING (-65.9380126 -17.5908133, -65.9378124 -17.591119, -65.9377065 -17.5913638)",,,
69143194,Calle Fernandez,residential,,False,False,75.41300000000001,,"LINESTRING (-65.9380126 -17.5908133, -65.9380779 -17.5910104, -65.938145 -17.591174, -65.9382742 -17.591443)",,,
69143194,Calle Fernandez,residential,,False,True,67.80799999999999,,"LINESTRING (-65.9380126 -17.5908133, -65.9378982 -17.590398, -65.937847 -17.5902243)",,,
67551800,Calle Francisco del Rivero,secondary,,False,False,73.989,2,"LINESTRING (-65.9340249 -17.5929079, -65.934112 -17.5922477)",D4305,,
436055148,Calle Avaroa,residential,4,False,True,21.046,,"LINESTRING (-65.9340249 -17.5929079, -65.9338289 -17.5928776)",,,
67551800,Calle Francisco del Rivero,secondary,,False,True,98.313,2,"LINESTRING (-65.9340249 -17.5929079, -65.9339347 -17.5936106, -65.9339334 -17.5937868)",D4305,,
67551752,,residential,4,False,False,53.036,,"LINESTRING (-65.9344272 -17.5941779, -65.9339291 -17.5941325)",,,
67551785,,residential,,False,True,21.438,,"LINESTRING (-65.9344272 -17.5941779, -65.9344277 -17.5943707)",,,
790600549,,residential,,False,False,29.228,2,"LINESTRING (-65.9344272 -17.5941779, -65.9344183 -17.5939386, -65.9344112 -17.5939162)",,,
67551804,Calle Gualberto Villaroel,residential,,False,True,16.868,,"LINESTRING (-65.9309747 -17.5885133, -65.9308157 -17.588507)",,,
67551804,Calle Gualberto Villaroel,residential,,False,False,240.95399999999998,,"LINESTRING (-65.9309747 -17.5885133, -65.9316703 -17.5885631, -65.9332432 -17.5886519)",,,
67551840,Avenida Circunvalación,residential,,False,False,123.36599999999999,,"LINESTRING (-65.9309747 -17.5885133, -65.9309402 -17.5888383, -65.9308601 -17.5891858, -65.930858 -17.5896128)",,,
67551784,Calle 25 de Agosto,residential,,False,False,59.89,,"LINESTRING (-65.9374121 -17.5929768, -65.9374115 -17.5935154)",,,
"[67551784, 67551771, 1268858997]",Calle 25 de Agosto,residential,,False,True,133.328,,"LINESTRING (-65.9374121 -17.5929768, -65.9374326 -17.592742, -65.9374605 -17.5925516, -65.9372657 -17.5925227, -65.9372548 -17.5929542, -65.9374121 -17.5929768)",,,
"[67551784, 67551771, 1268858997]",Calle 25 de Agosto,residential,,False,False,133.328,,"LINESTRING (-65.9374121 -17.5929768, -65.9372548 -17.5929542, -65.9372657 -17.5925227, -65.9374605 -17.5925516, -65.9374326 -17.592742, -65.9374121 -17.5929768)",,,
150586239,Avenida Circunvalación,primary,,False,True,63.975,,"LINESTRING (-65.9309423 -17.5913468, -65.9308745 -17.5907751)",,,
1141930402,Avenida Santa Cruz,residential,,False,True,44.181,2,"LINESTRING (-65.9309423 -17.5913468, -65.9313526 -17.5914168)",,,
150586240,Avenida Circunvalación,residential,,False,False,346.84700000000004,,"LINESTRING (-65.9309423 -17.5913468, -65.9311141 -17.591852, -65.9311458 -17.5920401, -65.9311461 -17.592184, -65.9311233 -17.5924051, -65.9310603 -17.5929272, -65.930998 -17.5931291, -65.9306676 -17.5937756, -65.9304162 -17.5942999)",,,
67551737,,residential,,False,True,111.539,4,"LINESTRING (-65.9344277 -17.5943707, -65.93548 -17.5943649)",,,
67551785,,residential,,False,False,21.438,,"LINESTRING (-65.9344277 -17.5943707, -65.9344272 -17.5941779)",,,
67551785,,residential,,False,True,76.153,,"LINESTRING (-65.9344277 -17.5943707, -65.9344287 -17.594913, -65.9344654 -17.5950512)",,,
67551747,,residential,4,False,False,77.136,,"LINESTRING (-65.936529 -17.5909163, -65.9358338 -17.5911214)",,,
67551747,,residential,4,False,True,24.623,,"LINESTRING (-65.936529 -17.5909163, -65.936745 -17.5909978)",,,
790600550,,residential,,False,True,166.905,,"LINESTRING (-65.936529 -17.5909163, -65.936567 -17.5908188, -65.9366658 -17.5907445, -65.9368775 -17.5905968, -65.9371739 -17.5904159, -65.9376113 -17.5901539, -65.9378029 -17.5900748)",,,
67551746,,residential,,False,True,82.817,2,"LINESTRING (-65.934812 -17.5928069, -65.9350513 -17.5920979)",,,
67551861,,residential,,False,True,47.026,2,"LINESTRING (-65.934812 -17.5928069, -65.9351791 -17.5930444)",,,
67551861,,residential,,False,False,82.554,2,"LINESTRING (-65.934812 -17.5928069, -65.9345637 -17.5926594, -65.9343427 -17.5922465)",,,
150586243,,primary,,False,False,50.072,2,"LINESTRING (-65.9360223 -17.592605, -65.9359837 -17.5921562)",,,
150586243,,primary,,False,True,64.973,2,"LINESTRING (-65.9360223 -17.592605, -65.9360585 -17.5931883)",,,
67551857,Calle Saturnino Juñez,residential,,False,False,43.129,,"LINESTRING (-65.9360223 -17.592605, -65.9362011 -17.5925355, -65.9364019 -17.5924655)",,,
67551818,,residential,,False,False,105.413,,"LINESTRING (-65.931595 -17.5904986, -65.9325098 -17.5905603, -65.93257 -17.5906067)",,,
67551748,Calle Orihuela,residential,4,False,True,79.985,,"LINESTRING (-65.9368085 -17.5923547, -65.9368039 -17.592075, -65.936813 -17.5916355)",,,
67551857,Calle Saturnino Juñez,residential,,False,False,68.244,,"LINESTRING (-65.9368085 -17.5923547, -65.9372049 -17.592293, -65.937442 -17.5922459)",,,
67551857,Calle Saturnino Juñez,residential,,False,True,44.911,,"LINESTRING (-65.9368085 -17.5923547, -65.9366448 -17.5923865, -65.9364019 -17.5924655)",,,
747982895,,secondary,,False,False,128.025,2,"LINESTRING (-65.9362236 -17.5955073, -65.936148 -17.5943582)",,,
67551853,,residential,,False,False,248.916,,"LINESTRING (-65.9362236 -17.5955073, -65.9363572 -17.5954548, -65.9372951 -17.5947343, -65.9377175 -17.5943167, -65.9379497 -17.5940171)",,,
67551800,Calle Francisco del Rivero,secondary,,False,True,38.443,2,"LINESTRING (-65.9339334 -17.5937868, -65.9339291 -17.5941325)",D4305,,
67551800,Calle Francisco del Rivero,secondary,,False,False,98.313,2,"LINESTRING (-65.9339334 -17.5937868, -65.9339347 -17.5936106, -65.9340249 -17.5929079)",D4305,,
69143206,Calle Sucre,secondary,,False,False,147.663,,"LINESTRING (-65.9339334 -17.5937868, -65.9332973 -17.5938977, -65.9329255 -17.5939811, -65.9325714 -17.5940636)",,,
436055152,Calle Sucre,residential,,False,True,43.789,2,"LINESTRING (-65.9339334 -17.5937868, -65.9341074 -17.5937251, -65.934311 -17.5936284)",,,
67551761,,residential,4,False,False,178.315,,"LINESTRING (-65.9349527 -17.595858, -65.9351132 -17.5955894, -65.935468 -17.5948057, -65.93548 -17.5943649)",,,
1268859002,,residential,4,False,True,46.814,,"LINESTRING (-65.9349527 -17.595858, -65.9348076 -17.5957036, -65.9346766 -17.5956157, -65.934614 -17.595603)",,,
67551815,,residential,,False,True,192.244,,"LINESTRING (-65.9303866 -17.588464, -65.9303834 -17.5885681, -65.9304883 -17.5887667, -65.9305115 -17.5888891, -65.9305246 -17.5889976, -65.9305107 -17.5891708, -65.9304893 -17.5893287, -65.9303477 -17.5901536)",,,
"[67551804, 436055149, 436055150]",Calle Gualberto Villaroel,residential,,False,False,45.795,,"LINESTRING (-65.9303866 -17.588464, -65.9304949 -17.5884841, -65.9305646 -17.58849, -65.9308157 -17.588507)",,,yes
67551811,Calle Rosales,primary,,False,False,62.558,2,"LINESTRING (-65.9344774 -17.5909943, -65.9338882 -17.5909616)",,,
67551811,Calle Rosales,primary,,False,True,40.661,2,"LINESTRING (-65.9344774 -17.5909943, -65.93486 -17.5910208)",,,
701171448,,primary,,True,False,71.973,2,"LINESTRING (-65.9344774 -17.5909943, -65.9344673 -17.5916415)",D4305,40,
67551800,Calle Francisco del Rivero,secondary,,False,False,22.611,2,"LINESTRING (-65.9325279 -17.5960893, -65.9326838 -17.5959505)",D4305,,
"[1268859003, 67551805]",,residential,,False,True,218.438,,"LINESTRING (-65.9325279 -17.5960893, -65.932866 -17.5962022, -65.9332654 -17.596312, -65.9336181 -17.5963471, -65.9340489 -17.5963312, -65.9341851 -17.5962734, -65.934236 -17.5961933, -65.9342196 -17.5959518)",,,
67551811,Calle Rosales,primary,,False,False,142.363,2,"LINESTRING (-65.9338882 -17.5909616, -65.9325477 -17.5908819)",,,
67551811,Calle Rosales,primary,,False,True,62.558,2,"LINESTRING (-65.9338882 -17.5909616, -65.9344774 -17.5909943)",,,
67551866,Avenida Monseñor Walter Rosales,primary,,True,False,26.873,2,"LINESTRING (-65.9338882 -17.5909616, -65.9338907 -17.5908689, -65.9338947 -17.59072)",D4305,40,
67551772,,residential,,False,True,77.77799999999999,,"LINESTRING (-65.9302587 -17.594268, -65.9304212 -17.5937826, -65.9305071 -17.5936112)",,,
"[327807497, 327807498, 69143206]",Calle Sucre,secondary,5,False,True,17.12,,"LINESTRING (-65.9302587 -17.594268, -65.930314 -17.5942755, -65.9303658 -17.5942839, -65.9304162 -17.5942999)",,,yes
67551735,,residential,4,False,True,32.778,,"LINESTRING (-65.9328665 -17.5928203, -65.9325604 -17.5928622)",,,
67551837,Calle Avaroa,residential,4,False,False,32.483,,"LINESTRING (-65.9328665 -17.5928203, -65.9328866 -17.5931118)",,,
436055147,Calle Avaroa,residential,4,False,False,18.309,,"LINESTRING (-65.9328665 -17.5928203, -65.9330242 -17.5927531)",,,
67551739,Calle Guzmán,residential,,False,False,102.567,,"LINESTRING (-65.9331676 -17.5897283, -65.933233 -17.588808)",,,
67551739,Calle Guzmán,residential,,False,True,104.293,,"LINESTRING (-65.9331676 -17.5897283, -65.9331133 -17.5906648)",,,
67551796,,residential,,False,False,245.145,2,"LINESTRING (-65.9331676 -17.5897283, -65.930858 -17.5896128)",,,
67551796,,residential,,False,True,82.748,2,"LINESTRING (-65.9331676 -17.5897283, -65.9339474 -17.5897635)",,,
67551811,Calle Rosales,primary,,False,False,40.661,2,"LINESTRING (-65.93486 -17.5910208, -65.9344774 -17.5909943)",,,
67551811,Calle Rosales,primary,,False,True,94.024,2,"LINESTRING (-65.93486 -17.5910208, -65.935744 -17.591091)",,,
67551758,Calle Belzu,residential,,False,True,116.779,2,"LINESTRING (-65.93486 -17.5910208, -65.935052 -17.5904696, -65.9351868 -17.5900181)",,,
67551745,Calle Litoral,residential,4,False,False,226.25,,"LINESTRING (-65.9326357 -17.5952968, -65.9305139 -17.5955191)",,,
67551837,Calle Avaroa,residential,4,False,False,72.867,,"LINESTRING (-65.9326357 -17.5952968, -65.9326838 -17.5959505)",,,
67551837,Calle Avaroa,residential,4,False,True,137.296,,"LINESTRING (-65.9326357 -17.5952968, -65.9326049 -17.594649, -65.9325714 -17.5940636)",,,
69143194,Calle Fernandez,residential,,False,False,13.605,,"LINESTRING (-65.9377682 -17.589957, -65.9378029 -17.5900748)",,,
69143194,Calle Fernandez,residential,,False,True,34.905,,"LINESTRING (-65.9377682 -17.589957, -65.9376837 -17.5896536)",,,
436055151,Calle Gualberto Villaroel,residential,,False,False,7.859,,"LINESTRING (-65.9377682 -17.589957, -65.9378018 -17.5899602, -65.9378416 -17.5899537)",,,
436055151,Calle Gualberto Villaroel,residential,,False,True,331.978,,"LINESTRING (-65.9377682 -17.589957, -65.9375952 -17.5899468, -65.9372312 -17.5899198, -65.9369344 -17.5898781, -65.9367698 -17.5898509, -65.9366669 -17.5898183, -65.9360319 -17.5895349, -65.935604 -17.5893457, -65.9348887 -17.5889165)",,,
69289410,,primary,4,True,False,24.453,2,"LINESTRING (-65.9343427 -17.5922465, -65.934112 -17.5922477)",D4305,40,
67551861,,residential,,False,True,82.554,2,"LINESTRING (-65.9343427 -17.5922465, -65.9345637 -17.5926594, -65.934812 -17.5928069)",,,
67551731,,residential,,False,False,28.636,1,"LINESTRING (-65.9353191 -17.5921319, -65.9350513 -17.5920979)",,,
67551806,,residential,,False,False,123.507,2,"LINESTRING (-65.9353191 -17.5921319, -65.9354462 -17.593236)",,,
67551731,,residential,,False,True,70.681,1,"LINESTRING (-65.9353191 -17.5921319, -65.9358579 -17.5921696, -65.9359837 -17.5921562)",,,
67551794,,residential,,False,False,29.051,,"LINESTRING (-65.9326126 -17.5931182, -65.9328866 -17.5931118)",,,
69143205,Calle 16 de julio,residential,,False,True,28.999,,"LINESTRING (-65.9326126 -17.5931182, -65.9325604 -17.5928622)",,,
436055236,,residential,,False,True,101.527,,"LINESTRING (-65.9326126 -17.5931182, -65.9325377 -17.5931505, -65.9323616 -17.5933196, -65.9322064 -17.5934575, -65.9320331 -17.5935103, -65.9318049 -17.5935478)",,,
67551747,,residential,4,False,False,35.055,,"LINESTRING (-65.938015 -17.5914774, -65.9377065 -17.5913638)",,,
67551757,Calle Aroma,residential,,False,False,62.267,,"LINESTRING (-65.938015 -17.5914774, -65.9374356 -17.5915698)",,,
