osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry
615273000,True,2,F11,Avenida Benemérito Luis Torres Mendizábal,trunk,80,False,10.14,,"LINESTRING (-63.4686349 -21.2560069, -63.46854 -21.2560291)"
755026199,True,2,,Rotonda Periférica,primary,,False,12.337,roundabout,"LINESTRING (-63.4686349 -21.2560069, -63.4685953 -21.256008, -63.4685575 -21.2559965, -63.4685262 -21.2559738)"
40882003,True,,,Avenida Ingavi,primary,,False,124.25,,"LINESTRING (-63.4700719 -21.2621737, -63.4698123 -21.2610828)"
755371772,True,,,Avenida Héroes del Chaco,primary,,False,19.999,,"LINESTRING (-63.4700719 -21.2621737, -63.4701684 -21.2621507, -63.4702584 -21.2621275)"
755371773,True,,,Avenida Héroes del Chaco,primary,,False,123.2,,"LINESTRING (-63.4725035 -21.2616391, -63.4736579 -21.2613742)"
615272994,True,,,Calle Potosi,residential,,False,23.799,,"LINESTRING (-63.4725035 -21.2616391, -63.4725243 -21.2617325, -63.472551 -21.2618485)"
322254338,True,,,Avenida Héroes del Chaco,primary,,False,116.763,,"LINESTRING (-63.472551 -21.2618485, -63.4714537 -21.2620871)"
615272994,True,,,Calle Potosi,residential,,False,122.819,,"LINESTRING (-63.472551 -21.2618485, -63.4728121 -21.2629259)"
40882003,True,,,Avenida Ingavi,primary,,False,23.361,,"LINESTRING (-63.4701231 -21.2623783, -63.4700719 -21.2621737)"
755371774,True,,,Avenida Héroes del Chaco,primary,,False,119.535,,"LINESTRING (-63.4701231 -21.2623783, -63.4690009 -21.2626271)"
183860563,False,,,Calle 24 de Julio,residential,,True,130.932,,"LINESTRING (-63.4763801 -21.2604697, -63.4770432 -21.2594674)"
322255228,True,2,,,primary,,False,34.047,roundabout,"LINESTRING (-63.4763801 -21.2604697, -63.4765054 -21.2605687, -63.4765952 -21.2606969)"
183873466,False,,,Calle Juana Azurduy,residential,,True,135.436,,"LINESTRING (-63.4757926 -21.2613809, -63.475101 -21.2624144)"
322255228,True,2,,,primary,,False,32.75,roundabout,"LINESTRING (-63.4757926 -21.2613809, -63.475668 -21.2612903, -63.4755748 -21.2611714)"
681745084,True,2,,Calle Tarija,residential,20,False,120.411,,"LINESTRING (-63.4767907 -21.2584104, -63.4770432 -21.2594674)"
322255223,True,,,Avenida Ayacucho,primary,,False,121.415,,"LINESTRING (-63.4753924 -21.2587155, -63.4751147 -21.2576547)"
49837825,True,2,,Calle Sub Teniente Villanueva,residential,20,False,23.957,,"LINESTRING (-63.4753924 -21.2587155, -63.4755097 -21.2586899, -63.4756175 -21.2586664)"
615272994,True,,,Calle Potosi,residential,,False,122.646,,"LINESTRING (-63.4719885 -21.2594581, -63.4722453 -21.2605348)"
49837825,True,2,,Calle Sub Teniente Villanueva,residential,20,False,120.083,,"LINESTRING (-63.4719885 -21.2594581, -63.472383 -21.2593721, -63.4731168 -21.259212)"
322255223,True,,,Avenida Ayacucho,primary,,False,9.432,,"LINESTRING (-63.4747567 -21.2562441, -63.4747733 -21.2561607)"
615273000,True,2,F11,Avenida Benemérito Luis Torres Mendizábal,trunk,80,False,142.646,,"LINESTRING (-63.4747567 -21.2562441, -63.4734557 -21.2558251)"
322255228,True,2,,,primary,,False,33.336,roundabout,"LINESTRING (-63.4765472 -21.2612222, -63.4764381 -21.2613324, -63.4763004 -21.2614098)"
322255224,True,,,Avenida Ayacucho,primary,,False,80.811,,"LINESTRING (-63.4763004 -21.2614098, -63.4764634 -21.2621205)"
322255228,True,2,,,primary,,False,22.998,roundabout,"LINESTRING (-63.4763004 -21.2614098, -63.4761945 -21.2614407, -63.4760842 -21.261452)"
615272997,True,2,F11,Avenida Benemérito Luis Torres Mendizábal,trunk,80,False,11.533,,"LINESTRING (-63.4685843 -21.2557965, -63.4686927 -21.255773)"
755026199,True,2,,Rotonda Periférica,primary,,False,15.189,roundabout,"LINESTRING (-63.4685843 -21.2557965, -63.4686208 -21.2557938, -63.4686564 -21.2558018, -63.4686876 -21.2558198, -63.4687111 -21.255846)"
755026197,True,,,Avenida Ingavi,primary,,False,23.644,,"LINESTRING (-63.4702584 -21.2621275, -63.4703178 -21.2623328)"
755371773,True,,,Avenida Héroes del Chaco,primary,,False,121.933,,"LINESTRING (-63.4702584 -21.2621275, -63.4714044 -21.2618788)"
755371774,True,,,Avenida Héroes del Chaco,primary,,False,20.801,,"LINESTRING (-63.4703178 -21.2623328, -63.4701231 -21.2623783)"
322255228,True,2,,,primary,,False,39.22,roundabout,"LINESTRING (-63.4755091 -21.2609639, -63.4755252 -21.2607882, -63.475602 -21.260627)"
322254360,True,,,Calle Sargento Tejerina,residential,,False,22.548000000000002,,"LINESTRING (-63.4678773 -21.2628609, -63.4678531 -21.2627595, -63.4678173 -21.2626664)"
49839465,True,,,Avenida Héroes del Chaco,primary,,False,120.296,,"LINESTRING (-63.4678173 -21.2626664, -63.4689497 -21.2624283)"
322254360,True,,,Calle Sargento Tejerina,residential,,False,127.001,,"LINESTRING (-63.4678173 -21.2626664, -63.4675408 -21.2615537)"
49838811,True,2,,Calle Coronel Aguirre,residential,20,False,119.93,,"LINESTRING (-63.4678744 -21.2581087, -63.4690032 -21.2578708)"
272515169,True,,,Calle Ismael Montes,residential,,False,119.724,,"LINESTRING (-63.4678744 -21.2581087, -63.4681343 -21.2591578)"
49838190,False,,,Calle Cochabamba,residential,,False,118.805,,"LINESTRING (-63.4716944 -21.2631638, -63.4728121 -21.2629259)"
272515155,True,,,Calle Oruro,residential,,False,122.294,,"LINESTRING (-63.4716944 -21.2631638, -63.4714537 -21.2620871)"
