osmid,highway,oneway,reversed,length,geometry,name,access
142344590,residential,False,False,103.815,"LINESTRING (-65.988894 -19.799201, -65.9885785 -19.7993762, -65.9884438 -19.7994661, -65.9883512 -19.7995442, -65.9881035 -19.7997584)",Calle Ayacucho,
1151643565,residential,False,False,17.242,"LINESTRING (-65.9874839 -19.7993999, -65.9873539 -19.7993046)",Calle Santa Rosa,
1151643566,residential,False,False,49.309,"LINESTRING (-65.9874839 -19.7993999, -65.9877652 -19.7990441)",,
142344585,residential,False,True,37.19,"LINESTRING (-65.9874839 -19.7993999, -65.9876933 -19.7995211, -65.9877867 -19.7995751)",Calle Santa Rosa,
142344595,residential,False,False,148.123,"LINESTRING (-65.990321 -19.7996275, -65.9901421 -19.7995382, -65.9899245 -19.799494, -65.9899209 -19.7994932, -65.9898048 -19.7994776, -65.9896828 -19.7994452, -65.9895086 -19.799383, -65.9893509 -19.7993339, -65.9892173 -19.799287, -65.9891466 -19.7992935, -65.9890524 -19.7993306, -65.9889867 -19.7993641)",,
142344585,residential,False,False,38.909,"LINESTRING (-65.9881035 -19.7997584, -65.9879685 -19.7996803, -65.9877867 -19.7995751)",Calle Santa Rosa,
142344585,residential,False,True,134.157,"LINESTRING (-65.9881035 -19.7997584, -65.9881619 -19.7997932, -65.9887094 -19.8000163, -65.9888928 -19.8001077, -65.9892498 -19.8002955)",Calle Santa Rosa,
142344590,residential,False,True,103.815,"LINESTRING (-65.9881035 -19.7997584, -65.9883512 -19.7995442, -65.9884438 -19.7994661, -65.9885785 -19.7993762, -65.988894 -19.799201)",Calle Ayacucho,
142344585,residential,False,False,40.393,"LINESTRING (-65.9899763 -19.8002554, -65.9897809 -19.8005687)",Calle Santa Rosa,
40883584,residential,False,False,36.995999999999995,"LINESTRING (-65.9899763 -19.8002554, -65.9901177 -19.8003276, -65.9902723 -19.8004359)",,
40883584,residential,False,True,138.63799999999998,"LINESTRING (-65.9899763 -19.8002554, -65.989284 -19.7999213, -65.989239 -19.7998098, -65.989177 -19.7996949, -65.9891035 -19.7995838, -65.9890409 -19.7994615)",,
142344588,residential,False,True,39.737,"LINESTRING (-65.9902723 -19.8004359, -65.9900763 -19.8001298)",,
40883584,residential,False,True,36.995999999999995,"LINESTRING (-65.9902723 -19.8004359, -65.9901177 -19.8003276, -65.9899763 -19.8002554)",,
142344588,residential,False,False,103.914,"LINESTRING (-65.9902723 -19.8004359, -65.990439 -19.8006168, -65.9905276 -19.8007591, -65.9906574 -19.8010544, -65.9906776 -19.8012185, -65.9906338 -19.8012376)",,
142344585,residential,False,True,40.393,"LINESTRING (-65.9897809 -19.8005687, -65.9899763 -19.8002554)",Calle Santa Rosa,
142344585,residential,False,False,63.545,"LINESTRING (-65.9897809 -19.8005687, -65.9896226 -19.8004621, -65.989522 -19.8004173, -65.9894134 -19.8003687, -65.9892498 -19.8002955)",Calle Santa Rosa,
142344588,residential,False,True,123.12600000000002,"LINESTRING (-65.9897809 -19.8005687, -65.989863 -19.8006752, -65.9900705 -19.8007624, -65.9902044 -19.8008494, -65.9903857 -19.8009619, -65.9904812 -19.8010921, -65.9905825 -19.80126, -65.9906338 -19.8012376)",,
404330930,residential,False,False,30.316,"LINESTRING (-65.9835379 -19.7997767, -65.9834551 -19.7999059, -65.9833748 -19.8000014)",,
404330930,residential,False,True,238.11,"LINESTRING (-65.9835379 -19.7997767, -65.983793 -19.7992764, -65.9839486 -19.7988362, -65.9840676 -19.7985996, -65.9841328 -19.7984985, -65.9842696 -19.7983184, -65.9843655 -19.7981829, -65.9843737 -19.7981591, -65.9844115 -19.79805, -65.9844396 -19.7979592, -65.9844741 -19.7979005, -65.9845236 -19.7978677)",,
1151641809,residential,False,False,30.192,"LINESTRING (-65.9835379 -19.7997767, -65.983532 -19.7998971, -65.9835317 -19.8000481)",,
404330930,residential,False,True,30.809,"LINESTRING (-65.9831645 -19.8001953, -65.983249 -19.8001144, -65.9833748 -19.8000014)",,
1151641806,unclassified,False,False,446.6939999999999,"LINESTRING (-65.9831645 -19.8001953, -65.9832018 -19.800252, -65.9832485 -19.8003335, -65.9832962 -19.8004224, -65.9833523 -19.8004945, -65.9834289 -19.8005329, -65.9835412 -19.8005713, -65.9836407 -19.8006193, -65.9837274 -19.8006625, -65.9838627 -19.8007178, -65.9839188 -19.8007351, -65.9839954 -19.8007586, -65.9841357 -19.8008018, -65.9843195 -19.8008666, -65.9844445 -19.8009314, -65.9845619 -19.8009963, -65.9846997 -19.8010443, -65.9849319 -19.8010323, -65.985085 -19.8010371, -65.9852024 -19.8010707, -65.9852917 -19.8011211, -65.9853835 -19.8011979, -65.9854677 -19.801282, -65.9855953 -19.8013588, -65.9857561 -19.8014716, -65.9859398 -19.8015509, -65.9862384 -19.8016925, -65.986491 -19.8018102, -65.9866824 -19.8019086, -65.9867743 -19.8019734, -65.9868202 -19.8020166)",,
341636376,residential,False,False,42.301,"LINESTRING (-65.9877867 -19.7995751, -65.9880134 -19.7992601)",,
142344585,residential,False,False,37.19,"LINESTRING (-65.9877867 -19.7995751, -65.9876933 -19.7995211, -65.9874839 -19.7993999)",Calle Santa Rosa,
142344585,residential,False,True,38.909,"LINESTRING (-65.9877867 -19.7995751, -65.9879685 -19.7996803, -65.9881035 -19.7997584)",Calle Santa Rosa,
341636376,residential,False,True,42.301,"LINESTRING (-65.9880134 -19.7992601, -65.9877867 -19.7995751)",,
341636378,residential,False,True,26.934,"LINESTRING (-65.9875741 -19.7985796, -65.9876637 -19.7986517, -65.9877894 -19.7987087)",Pasaje Sucre,
1151643565,residential,False,True,17.242,"LINESTRING (-65.9873539 -19.7993046, -65.9874839 -19.7993999)",Calle Santa Rosa,
"[404330921, 404330922]",residential,False,False,167.24800000000002,"LINESTRING (-65.9873539 -19.7993046, -65.9871791 -19.7994795, -65.9868728 -19.7996249, -65.9867237 -19.7996759, -65.98675 -19.7993705, -65.9867982 -19.7992065, -65.986879 -19.7989004)",,
1151643565,residential,False,False,67.643,"LINESTRING (-65.9873539 -19.7993046, -65.9870357 -19.7990712, -65.986912 -19.7989626, -65.986879 -19.7989004)",Calle Santa Rosa,
406840209,residential,False,True,54.222,"LINESTRING (-65.9856731 -19.7978392, -65.9855405 -19.7983106)",,no
"[404330930, 142344583]",residential,False,False,124.349,"LINESTRING (-65.9856731 -19.7978392, -65.9853977 -19.7977794, -65.9851535 -19.7977414, -65.9851041 -19.7977402, -65.9849112 -19.7977356, -65.9847834 -19.7977573, -65.9845649 -19.7978404, -65.9845236 -19.7978677)",,
142344583,residential,False,True,25.029,"LINESTRING (-65.9856731 -19.7978392, -65.9858803 -19.7978812, -65.9859068 -19.7978873)",,
142344584,residential,False,True,364.6409999999999,"LINESTRING (-65.9855823 -19.7952272, -65.9856111 -19.7954336, -65.9856043 -19.7955423, -65.9855975 -19.795651, -65.9855483 -19.7958888, -65.9855092 -19.7960664, -65.9854897 -19.7961579, -65.985465 -19.7962681, -65.9854277 -19.7964161, -65.9853867 -19.7965906, -65.9853674 -19.7966948, -65.9853663 -19.7967452, -65.9853768 -19.7967743, -65.9854 -19.7967961, -65.9854298 -19.7968158, -65.98549 -19.796834, -65.9856352 -19.7968637, -65.9857815 -19.7968777, -65.985886 -19.7969083, -65.985959 -19.7969963, -65.9860732 -19.7971241, -65.9861158 -19.7971587, -65.9862112 -19.797202, -65.9863542 -19.7972522, -65.9866448 -19.797485, -65.9867723 -19.7975736, -65.9868887 -19.7976154)",Avenida El Estudiante,
406840212,residential,False,False,98.94800000000001,"LINESTRING (-65.9855823 -19.7952272, -65.9850963 -19.7956953, -65.9849158 -19.7955322)",,
406840212,residential,False,True,18.982,"LINESTRING (-65.9847849 -19.795414, -65.9849158 -19.7955322)",,
406840206,residential,False,True,56.079,"LINESTRING (-65.9859068 -19.7978873, -65.9857817 -19.7983777)",,no
142344583,residential,False,False,25.029,"LINESTRING (-65.9859068 -19.7978873, -65.9858803 -19.7978812, -65.9856731 -19.7978392)",,
142344583,residential,False,True,123.68599999999999,"LINESTRING (-65.9859068 -19.7978873, -65.9861792 -19.7979476, -65.9863333 -19.797986, -65.9864365 -19.7980287, -65.9865404 -19.7980775, -65.9868985 -19.7982007, -65.9869995 -19.7982229, -65.9870286 -19.7982232)",,
406840209,residential,False,False,54.222,"LINESTRING (-65.9855405 -19.7983106, -65.9856731 -19.7978392)",,no
406840210,residential,False,False,26.315,"LINESTRING (-65.9855405 -19.7983106, -65.9857817 -19.7983777)",,
406840210,residential,False,True,51.834,"LINESTRING (-65.9855405 -19.7983106, -65.9853817 -19.7982582, -65.9851806 -19.7982608, -65.9851028 -19.7983541)",,
406840206,residential,False,False,56.079,"LINESTRING (-65.9857817 -19.7983777, -65.9859068 -19.7978873)",,no
406840210,residential,False,False,29.224,"LINESTRING (-65.9857817 -19.7983777, -65.9860539 -19.7984367)",,
406840210,residential,False,True,26.315,"LINESTRING (-65.9857817 -19.7983777, -65.9855405 -19.7983106)",,
406840210,residential,False,False,51.834,"LINESTRING (-65.9851028 -19.7983541, -65.9851806 -19.7982608, -65.9853817 -19.7982582, -65.9855405 -19.7983106)",,
406840210,residential,False,True,101.196,"LINESTRING (-65.9851028 -19.7983541, -65.9850947 -19.7984475, -65.9851376 -19.7985485, -65.9852288 -19.7986974, -65.9852602 -19.7987847, -65.9852483 -19.7988923, -65.9851839 -19.799074, -65.9851206 -19.7991695, -65.9850886 -19.7991781)",,
1151641810,residential,False,False,108.722,"LINESTRING (-65.9851028 -19.7983541, -65.9849669 -19.7985082, -65.9848152 -19.7987394, -65.9846088 -19.7990449, -65.9845198 -19.7991618)",,
406840210,residential,False,True,29.224,"LINESTRING (-65.9860539 -19.7984367, -65.9857817 -19.7983777)",,
406840210,residential,False,False,21.882,"LINESTRING (-65.9845198 -19.7991618, -65.9847282 -19.7991785)",,
406840210,residential,False,True,150.14,"LINESTRING (-65.9845198 -19.7991618, -65.9844168 -19.7991891, -65.9841781 -19.7993985, -65.9841443 -19.7994279, -65.9839447 -19.7996015, -65.98382 -19.7997428, -65.9837476 -19.7998235, -65.9836939 -19.7999472, -65.9836644 -19.8000267, -65.9836376 -19.8000532, -65.9835317 -19.8000481)",,
1151641810,residential,False,True,108.72200000000001,"LINESTRING (-65.9845198 -19.7991618, -65.9846088 -19.7990449, -65.9848152 -19.7987394, -65.9849669 -19.7985082, -65.9851028 -19.7983541)",,
406840210,residential,False,True,21.882,"LINESTRING (-65.9847282 -19.7991785, -65.9845198 -19.7991618)",,
1151641817,residential,False,False,87.132,"LINESTRING (-65.9847282 -19.7991785, -65.9843556 -19.7998793)",,
406840210,residential,False,False,38.127,"LINESTRING (-65.9847282 -19.7991785, -65.9850088 -19.7991994, -65.9850886 -19.7991781)",,
404330930,residential,False,False,30.809,"LINESTRING (-65.9833748 -19.8000014, -65.983249 -19.8001144, -65.9831645 -19.8001953)",,
404330930,residential,False,True,30.316,"LINESTRING (-65.9833748 -19.8000014, -65.9834551 -19.7999059, -65.9835379 -19.7997767)",,
406840210,residential,False,False,17.224,"LINESTRING (-65.9833748 -19.8000014, -65.9834311 -19.8000204, -65.9835317 -19.8000481)",,
1151641805,residential,False,True,284.095,"LINESTRING (-65.9833748 -19.8000014, -65.9832477 -19.7999087, -65.9831533 -19.7997718, -65.9830334 -19.7996109, -65.9829236 -19.7994813, -65.9829134 -19.7994021, -65.9829568 -19.799306, -65.9830385 -19.7992148, -65.9831125 -19.7990587, -65.9832018 -19.7989051, -65.9832579 -19.7987466, -65.9832936 -19.7986194, -65.9833421 -19.7984633, -65.9834263 -19.7982112, -65.9834774 -19.7980263, -65.9834748 -19.7978871, -65.9834774 -19.797767, -65.9834646 -19.7977156)",,
406840210,residential,False,False,150.14000000000001,"LINESTRING (-65.9835317 -19.8000481, -65.9836376 -19.8000532, -65.9836644 -19.8000267, -65.9836939 -19.7999472, -65.9837476 -19.7998235, -65.98382 -19.7997428, -65.9839447 -19.7996015, -65.9841443 -19.7994279, -65.9841781 -19.7993985, -65.9844168 -19.7991891, -65.9845198 -19.7991618)",,
406840210,residential,False,True,17.224,"LINESTRING (-65.9835317 -19.8000481, -65.9834311 -19.8000204, -65.9833748 -19.8000014)",,
1151641809,residential,False,True,30.192,"LINESTRING (-65.9835317 -19.8000481, -65.983532 -19.7998971, -65.9835379 -19.7997767)",,
142344585,residential,False,False,134.15699999999998,"LINESTRING (-65.9892498 -19.8002955, -65.9888928 -19.8001077, -65.9887094 -19.8000163, -65.9881619 -19.7997932, -65.9881035 -19.7997584)",Calle Santa Rosa,
142344585,residential,False,True,63.545,"LINESTRING (-65.9892498 -19.8002955, -65.9894134 -19.8003687, -65.989522 -19.8004173, -65.9896226 -19.8004621, -65.9897809 -19.8005687)",Calle Santa Rosa,
406840211,residential,False,True,41.25,"LINESTRING (-65.9892498 -19.8002955, -65.98918 -19.8004646, -65.9891693 -19.8006539)",,
406840211,residential,False,False,41.25,"LINESTRING (-65.9891693 -19.8006539, -65.98918 -19.8004646, -65.9892498 -19.8002955)",,
408278661,residential,False,True,45.236000000000004,"LINESTRING (-65.9919855 -19.7969036, -65.9919778 -19.796947, -65.9919486 -19.7969962, -65.9919286 -19.7970323, -65.9919317 -19.7970685, -65.9919471 -19.7971351, -65.991964 -19.7971828, -65.9919794 -19.7972204, -65.9919655 -19.7972522, -65.9919624 -19.7972884)",,
408278659,residential,False,True,63.699000000000005,"LINESTRING (-65.9915581 -19.7969282, -65.9915596 -19.7969499, -65.9915489 -19.7969629, -65.9915504 -19.7969947, -65.9915781 -19.797028, -65.9916165 -19.7970483, -65.9916719 -19.7970786, -65.9917226 -19.7971047, -65.9917595 -19.7971278, -65.9918164 -19.7971553, -65.991864 -19.7971886, -65.9918963 -19.7972334, -65.9919302 -19.7972869, -65.9919624 -19.7972884)",,
408278659,residential,False,False,63.699,"LINESTRING (-65.9919624 -19.7972884, -65.9919302 -19.7972869, -65.9918963 -19.7972334, -65.991864 -19.7971886, -65.9918164 -19.7971553, -65.9917595 -19.7971278, -65.9917226 -19.7971047, -65.9916719 -19.7970786, -65.9916165 -19.7970483, -65.9915781 -19.797028, -65.9915504 -19.7969947, -65.9915489 -19.7969629, -65.9915596 -19.7969499, -65.9915581 -19.7969282)",,
408278661,residential,False,False,45.236,"LINESTRING (-65.9919624 -19.7972884, -65.9919655 -19.7972522, -65.9919794 -19.7972204, -65.991964 -19.7971828, -65.9919471 -19.7971351, -65.9919317 -19.7970685, -65.9919286 -19.7970323, -65.9919486 -19.7969962, -65.9919778 -19.796947, -65.9919855 -19.7969036)",,
408278661,residential,False,True,59.97699999999999,"LINESTRING (-65.9919624 -19.7972884, -65.9919778 -19.7973506, -65.9920255 -19.7974576, -65.9920639 -19.7975314, -65.9920901 -19.797611, -65.9921093 -19.7976573, -65.9921077 -19.7976761, -65.9920947 -19.7977021, -65.9920739 -19.7977188, -65.9920509 -19.7977397, -65.992018 -19.7977664)",,
407754301,residential,False,False,96.23000000000003,"LINESTRING (-65.9909288 -19.7985349, -65.9908519 -19.7985392, -65.9907996 -19.7985392, -65.9907212 -19.7985436, -65.9906886 -19.79854, -65.9906689 -19.7985313, -65.990632 -19.7985226, -65.9906044 -19.7985002, -65.9905569 -19.7984512, -65.9904773 -19.798387, -65.9904221 -19.7983193, -65.9904173 -19.7982543, -65.9903903 -19.7982346, -65.9903784 -19.7982213, -65.9903711 -19.7982126, -65.9903622 -19.7982006, -65.9903457 -19.7981851, -65.9903227 -19.7981717, -65.990307 -19.7981621, -65.9902878 -19.7981368, -65.9902828 -19.7981278, -65.9902705 -19.7980777)",Calle 16 de Julio,
407754301,residential,False,True,147.87600000000003,"LINESTRING (-65.9909288 -19.7985349, -65.9909805 -19.7985328, -65.9910022 -19.7985295, -65.9910491 -19.7985183, -65.9910674 -19.798498, -65.9911148 -19.798464, -65.9911355 -19.7984514, -65.991144 -19.7984478, -65.9911548 -19.7984362, -65.9911748 -19.7983823, -65.9911917 -19.79837, -65.9912052 -19.7983281, -65.9912191 -19.7983137, -65.991236 -19.7982975, -65.9913208 -19.7981895, -65.991648 -19.7979502, -65.9918725 -19.7978338, -65.9919271 -19.7977896, -65.992018 -19.7977664)",Calle 16 de Julio,
484268757,residential,False,True,57.22500000000001,"LINESTRING (-65.9909288 -19.7985349, -65.9908609 -19.7986314, -65.9908108 -19.7986668, -65.9907299 -19.798685, -65.9905625 -19.7986724, -65.9905101 -19.7986759, -65.9904574 -19.7986979)",,
408446289,residential,False,True,127.79500000000002,"LINESTRING (-65.9907193 -19.7962882, -65.990607 -19.7963174, -65.9905316 -19.7963441, -65.9903917 -19.7963805, -65.9903794 -19.796387, -65.9901872 -19.7964369, -65.9899927 -19.7964904, -65.9898667 -19.7965411, -65.9898067 -19.7965787, -65.9897329 -19.7966539, -65.9897141 -19.7967054, -65.9896784 -19.7967804)",,
"[408446291, 408446294]",residential,False,"[False, True]",226.13899999999998,"LINESTRING (-65.9907193 -19.7962882, -65.990677 -19.7962535, -65.9906363 -19.7961385, -65.9906148 -19.7960546, -65.9904933 -19.7958629, -65.990491 -19.7958532, -65.9904737 -19.7958705, -65.9903653 -19.7959342, -65.9902615 -19.7959852, -65.9901309 -19.7960419, -65.9899556 -19.7961099, -65.9898357 -19.7961721, -65.9897265 -19.7962589, -65.9896489 -19.7963125, -65.9896073 -19.7963674, -65.989532 -19.7964687, -65.9894305 -19.7965425, -65.9893506 -19.7966032, -65.9891909 -19.79675)",,
408446294,residential,False,True,40.233000000000004,"LINESTRING (-65.9907193 -19.7962882, -65.9907624 -19.7963273, -65.9908977 -19.796605)",,
408446286,residential,False,True,125.67299999999997,"LINESTRING (-65.9908977 -19.796605, -65.9906901 -19.7966468, -65.9905425 -19.7966801, -65.9905325 -19.7966909, -65.9903619 -19.7967097, -65.9902604 -19.7967763, -65.9902573 -19.7967857, -65.9901282 -19.7968479, -65.9901205 -19.7968573, -65.9899606 -19.7969188, -65.9898599 -19.7969405, -65.9897787 -19.7969525)",,
408446294,residential,False,False,40.233000000000004,"LINESTRING (-65.9908977 -19.796605, -65.9907624 -19.7963273, -65.9907193 -19.7962882)",,
408446294,residential,False,True,200.30900000000003,"LINESTRING (-65.9908977 -19.796605, -65.9909161 -19.7966434, -65.9909376 -19.7967533, -65.9909376 -19.7969269, -65.9909177 -19.7971468, -65.9908685 -19.7974752, -65.9908162 -19.7975388, -65.9907132 -19.7977992, -65.9906517 -19.7978961, -65.9905763 -19.7980119, -65.9904825 -19.7980741, -65.9903672 -19.798103, -65.9902705 -19.7980777)",,
407754301,residential,False,False,7.298,"LINESTRING (-65.9897743 -19.797018, -65.9897787 -19.7969525)",Calle 16 de Julio,
