osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,bridge,access,ref
"[238946554, 7556836]",,"['Schoenmaker', 'Wagenmaker']",residential,30,False,"[False, True]",111.828,"LINESTRING (4.3347592 51.8445457, 4.3353161 51.8443261, 4.3351995 51.844217, 4.3346426 51.8444364, 4.3346886 51.8444878)",,,,,
238946554,,Wagenmaker,residential,30,False,False,98.923,"LINESTRING (4.3347592 51.8445457, 4.3351093 51.8448908, 4.3355276 51.8452981)",,,,,
"[1103003939, 7556788]",,Schoutstraat,residential,30,False,False,59.015,"LINESTRING (4.3316813 51.8447404, 4.331785 51.8447244, 4.3320776 51.8446094, 4.3324112 51.8444671)",,,,,
"[7556786, 7556788]",,"['Schoutstraat', 'Anthonis van der Nootstraat']",residential,30,False,True,75.538,"LINESTRING (4.3316813 51.8447404, 4.3315724 51.844717, 4.3314242 51.8446461, 4.3313478 51.8446329, 4.3308374 51.8446067, 4.3307181 51.844604, 4.3306322 51.8446016)",,,,,
7556909,,P.J. Bliekstraat,residential,30,False,False,151.382,"LINESTRING (4.3316813 51.8447404, 4.3317287 51.844869, 4.332 51.8451, 4.3325947 51.8456451, 4.3328541 51.8458829)",,,,,
7556827,,Barbier,residential,30,False,False,18.785,"LINESTRING (4.3340603 51.8447554, 4.3338344 51.8448506)",,,,,
7556827,,Barbier,residential,30,False,True,52.425,"LINESTRING (4.3340603 51.8447554, 4.3346886 51.8444878)",,,,,
7556900,,,residential,30,False,False,52.435,"LINESTRING (4.3340603 51.8447554, 4.3344841 51.8451476)",,,,,
7556827,,Barbier,residential,30,False,False,19.855,"LINESTRING (4.3338344 51.8448506, 4.3335975 51.8449529)",,,,,
7556827,,Barbier,residential,30,False,True,18.785,"LINESTRING (4.3338344 51.8448506, 4.3340603 51.8447554)",,,,,
7556819,,Hoefsmid,residential,30,False,True,103.798,"LINESTRING (4.3338344 51.8448506, 4.333607 51.844631, 4.3334059 51.8444367, 4.3331925 51.8442305, 4.3330244 51.8440626)",,,,,
7556827,,Barbier,residential,30,False,False,11.893,"LINESTRING (4.3335975 51.8449529, 4.3334554 51.845014)",,,,,
7556827,,Barbier,residential,30,False,True,19.855,"LINESTRING (4.3335975 51.8449529, 4.3338344 51.8448506)",,,,,
"[7556817, 7556914]",,"['Veerman', 'Wolwever']","['living_street', 'residential']","['15', '30']",False,"[False, True]",196.46800000000002,"LINESTRING (4.3335975 51.8449529, 4.3344852 51.845759, 4.3348637 51.8455917, 4.3355276 51.8452981)",,,,,
7556529,,Randweg,residential,30,False,True,116.905,"LINESTRING (4.3282957 51.8450118, 4.3275418 51.8448196, 4.3274452 51.8447959, 4.3273362 51.844769, 4.3267162 51.8446206)",,,,,
7556784,,Breeweg,residential,30,False,False,77.493,"LINESTRING (4.3282957 51.8450118, 4.32803 51.8453807, 4.3278381 51.8456488)",,,,,
7556784,,Breeweg,residential,30,False,True,83.283,"LINESTRING (4.3282957 51.8450118, 4.3283758 51.8449101, 4.328407 51.8446973, 4.3284237 51.8445669, 4.3284485 51.8442759)",,,,,
7556827,,Barbier,residential,30,False,True,11.893,"LINESTRING (4.3334554 51.845014, 4.3335975 51.8449529)",,,,,
"[7556827, 1103003940]",,Barbier,residential,30,False,False,14.913,"LINESTRING (4.3334554 51.845014, 4.3334178 51.8450368, 4.3332697 51.8450809)",,,,,
130992237,,Schrijnwerker,residential,30,False,True,229.655,"LINESTRING (4.3334554 51.845014, 4.3331 51.8447, 4.3323453 51.8440253, 4.3328084 51.843833, 4.333487 51.8435299)",,,,,
1094971639,,C. van Boshuizenstraat,residential,30,False,True,59.574000000000005,"LINESTRING (4.3293139 51.8450632, 4.3293528 51.8447474, 4.3294568 51.8446499, 4.3294609 51.8445953, 4.3294632 51.8445477)",,,,,
1103003940,,Barbier,residential,30,False,True,6.386,"LINESTRING (4.3331943 51.8451145, 4.3332697 51.8450809)",,,,,
135913866,1,Ruwaard van Puttenweg,tertiary,50,True,False,89.902,"LINESTRING (4.3331943 51.8451145, 4.332952 51.8449282, 4.332813 51.8448083, 4.3326939 51.8447007, 4.332513 51.8445494, 4.3324606 51.8445071, 4.3324112 51.8444671)",,,,,
7556900,,,residential,30,False,True,52.435,"LINESTRING (4.3344841 51.8451476, 4.3340603 51.8447554)",,,,,
7556929,,Industriestraat,residential,30,False,False,140.563,"LINESTRING (4.3259872 51.8451268, 4.3260962 51.8451765, 4.3262372 51.8452355, 4.326425 51.8452556, 4.3265806 51.8452989, 4.3267946 51.8453584, 4.3269876 51.8454121, 4.3271998 51.8454712, 4.3278381 51.8456488)",,,,,
7556817,,Veerman,residential,30,False,False,15.438,"LINESTRING (4.3357146 51.8452211, 4.3355276 51.8452981)",,,,,
7556906,,Sluiswachter,residential,30,False,False,34.803,"LINESTRING (4.3357146 51.8452211, 4.3359969 51.845481)",,,,,
7556817,,Veerman,residential,30,False,True,15.438,"LINESTRING (4.3355276 51.8452981, 4.3357146 51.8452211)",,,,,
"[7556817, 7556914]",,"['Veerman', 'Wolwever']","['residential', 'living_street']","['15', '30']",False,"[False, True]",196.46800000000002,"LINESTRING (4.3355276 51.8452981, 4.3348637 51.8455917, 4.3344852 51.845759, 4.3335975 51.8449529)",,,,,
238946554,,Wagenmaker,residential,30,False,True,98.923,"LINESTRING (4.3355276 51.8452981, 4.3351093 51.8448908, 4.3347592 51.8445457)",,,,,
136699258,,Reigerplein,residential,30,False,False,55.289,"LINESTRING (4.325328 51.8455066, 4.3251802 51.8456102, 4.3255931 51.845863)",,,,,
7556906,,Sluiswachter,residential,30,False,True,34.803,"LINESTRING (4.3359969 51.845481, 4.3357146 51.8452211)",,,,,
7556784,,Breeweg,residential,30,False,False,64.557,"LINESTRING (4.3278381 51.8456488, 4.3277217 51.8458167, 4.3274633 51.8461812)",,,,,
7556784,,Breeweg,residential,30,False,True,77.493,"LINESTRING (4.3278381 51.8456488, 4.32803 51.8453807, 4.3282957 51.8450118)",,,,,
7556929,,Industriestraat,residential,30,False,True,140.56300000000002,"LINESTRING (4.3278381 51.8456488, 4.3271998 51.8454712, 4.3269876 51.8454121, 4.3267946 51.8453584, 4.3265806 51.8452989, 4.326425 51.8452556, 4.3262372 51.8452355, 4.3260962 51.8451765, 4.3259872 51.8451268)",,,,,
7557062,,De Ritte,residential,,False,True,39.612,"LINESTRING (4.3231608 51.8458789, 4.3235121 51.8455964)",,,,,
7557062,,De Ritte,residential,,False,False,122.158,"LINESTRING (4.3231608 51.8458789, 4.32255 51.8463527, 4.322073 51.8467478)",,,,,
"[1103003936, 846683668]",,De Ritte,unclassified,,True,False,29.713,"LINESTRING (4.3231608 51.8458789, 4.3232656 51.8458903, 4.3233843 51.8459448, 4.3235241 51.8460131)",,,,,
7557064,,Zwaluwstraat,residential,30,False,False,17.119,"LINESTRING (4.3255931 51.845863, 4.3254378 51.8459834)",,,,,
"[7557064, 136699259]",,"['Kievitspad', 'Zwaluwstraat']",residential,30,False,"[False, True]",89.923,"LINESTRING (4.3255931 51.845863, 4.3260555 51.8455778, 4.3265311 51.8458566)",,,,,
136699258,,Reigerplein,residential,30,False,True,55.289,"LINESTRING (4.3255931 51.845863, 4.3251802 51.8456102, 4.325328 51.8455066)",,,,,
7556810,,Spechtstraat,residential,30,False,False,64.017,"LINESTRING (4.3265311 51.8458566, 4.3259005 51.8462805)",,,,,
136699259,,Kievitspad,residential,30,False,False,32.492,"LINESTRING (4.3265311 51.8458566, 4.3268688 51.8460612)",,,,,
"[7557064, 136699259]",,"['Kievitspad', 'Zwaluwstraat']",residential,30,False,"[False, True]",89.923,"LINESTRING (4.3265311 51.8458566, 4.3260555 51.8455778, 4.3255931 51.845863)",,,,,
7556537,,Merelstraat,residential,30,False,False,45.844,"LINESTRING (4.3254378 51.8459834, 4.3259005 51.8462805)",,,,,
7557064,,Zwaluwstraat,residential,30,False,True,17.119,"LINESTRING (4.3254378 51.8459834, 4.3255931 51.845863)",,,,,
7557064,,Zwaluwstraat,residential,30,False,False,57.120999999999995,"LINESTRING (4.3254378 51.8459834, 4.3253236 51.845932, 4.3248255 51.8462272)",,,,,
7556771,,Koekoekstraat,residential,30,False,False,63.742,"LINESTRING (4.3268688 51.8460612, 4.3262134 51.846467)",,,,,
136699259,,Kievitspad,residential,30,False,True,32.492,"LINESTRING (4.3268688 51.8460612, 4.3265311 51.8458566)",,,,,
"[136699259, 7556669]",,"['Kievitspad', 'Groene Kruisstraat']",residential,30,False,False,79.72800000000001,"LINESTRING (4.3268688 51.8460612, 4.3272976 51.8463191, 4.3269116 51.8465716)",,,,,
137454724,,De Ritte,unclassified,,True,False,9.567,"LINESTRING (4.3235887 51.8460959, 4.323455 51.8460718)",,,,,
846683669,1,Hekelingseweg,tertiary,50,True,False,85.46000000000001,"LINESTRING (4.3235887 51.8460959, 4.3232089 51.8464019, 4.3230232 51.8465458, 4.322976 51.846582, 4.322926 51.846617, 4.3227732 51.8466647)",,,,,
7556784,,Breeweg,residential,30,False,True,64.557,"LINESTRING (4.3274633 51.8461812, 4.3277217 51.8458167, 4.3278381 51.8456488)",,,,,
7556537,,Merelstraat,residential,30,False,False,14.958,"LINESTRING (4.3259005 51.8462805, 4.3260572 51.8463739)",,,,,
7556537,,Merelstraat,residential,30,False,True,45.844,"LINESTRING (4.3259005 51.8462805, 4.3254378 51.8459834)",,,,,
7556810,,Spechtstraat,residential,30,False,True,64.017,"LINESTRING (4.3259005 51.8462805, 4.3265311 51.8458566)",,,,,
7557064,,Zwaluwstraat,residential,30,False,True,12.091,"LINESTRING (4.3247022 51.8463048, 4.3248255 51.8462272)",,,,,
7557215,,Kwartelplein,residential,30,False,False,13.031,"LINESTRING (4.3247022 51.8463048, 4.3245723 51.8463902)",,,,,
7557215,,Kwartelplein,residential,30,False,True,65.435,"LINESTRING (4.3247022 51.8463048, 4.3244442 51.8461355, 4.324307 51.8462219, 4.3245723 51.8463902)",,,,,
7557215,,Kwartelplein,residential,30,False,True,13.031,"LINESTRING (4.3245723 51.8463902, 4.3247022 51.8463048)",,,,,
7557215,,Kwartelplein,residential,30,False,False,65.435,"LINESTRING (4.3245723 51.8463902, 4.324307 51.8462219, 4.3244442 51.8461355, 4.3247022 51.8463048)",,,,,
7557263,,Nachtegaalstraat,residential,30,False,False,101.209,"LINESTRING (4.3245723 51.8463902, 4.3243 51.8466, 4.3250576 51.8470384)",,,,,
7556537,,Merelstraat,residential,30,False,False,14.91,"LINESTRING (4.3260572 51.8463739, 4.3262134 51.846467)",,,,,
7556537,,Merelstraat,residential,30,False,True,14.958,"LINESTRING (4.3260572 51.8463739, 4.3259005 51.8462805)",,,,,
7557246,,Lijsterstraat,residential,30,False,False,100.869,"LINESTRING (4.3260572 51.8463739, 4.3250576 51.8470384)",,,,,
7556537,,Merelstraat,residential,30,False,False,41.937,"LINESTRING (4.3262134 51.846467, 4.3266527 51.8467289)",,,,,
7556537,,Merelstraat,residential,30,False,True,14.91,"LINESTRING (4.3262134 51.846467, 4.3260572 51.8463739)",,,,,
7556771,,Koekoekstraat,residential,30,False,True,63.742,"LINESTRING (4.3262134 51.846467, 4.3268688 51.8460612)",,,,,
7557062,,De Ritte,residential,,False,True,122.158,"LINESTRING (4.322073 51.8467478, 4.32255 51.8463527, 4.3231608 51.8458789)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,False,24.944,"LINESTRING (4.3269116 51.8465716, 4.3266527 51.8467289)",,,,,
"[136699259, 7556669]",,"['Kievitspad', 'Groene Kruisstraat']",residential,30,False,True,79.72800000000001,"LINESTRING (4.3269116 51.8465716, 4.3272976 51.8463191, 4.3268688 51.8460612)",,,,,
7556703,,Breestraat,residential,30,False,False,85.876,"LINESTRING (4.3269116 51.8465716, 4.3275483 51.8469229, 4.3277321 51.8470215, 4.3278465 51.8470843)",,,,,
7556537,,Merelstraat,residential,30,False,True,41.937,"LINESTRING (4.3266527 51.8467289, 4.3262134 51.846467)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,False,22.489,"LINESTRING (4.3266527 51.8467289, 4.3264207 51.8468716)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,True,24.944,"LINESTRING (4.3266527 51.8467289, 4.3269116 51.8465716)",,,,,
135815036,1,Groenewoudlaan,unclassified,50,True,False,18.92,"LINESTRING (4.3355662 51.8467218, 4.3355439 51.8467886, 4.3355263 51.8468003, 4.3354926 51.8468245, 4.3354272 51.8468604)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,False,79.78,"LINESTRING (4.3264207 51.8468716, 4.3256258 51.8473947)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,True,22.489,"LINESTRING (4.3264207 51.8468716, 4.3266527 51.8467289)",,,,,
7556638,,Tuinstraat,residential,30,False,True,135.992,"LINESTRING (4.3264207 51.8468716, 4.3274 51.8474, 4.3275773 51.8472902, 4.3278465 51.8470843)",,,,,
7556657,,D C Meesstraat,living_street,15,False,False,111.785,"LINESTRING (4.3333452 51.8465936, 4.3335718 51.8468186, 4.3335077 51.8468615, 4.3337984 51.8471365, 4.3334134 51.8473108, 4.3333368 51.8473454)",,,,,
334542399,1,Ruwaard van Puttenweg,unclassified,50,True,False,8.341,"LINESTRING (4.3352687 51.8468518, 4.3353707 51.8468111)",,,,,
135768300,1,Ruwaard van Puttenweg,tertiary,50,True,False,26.448,"LINESTRING (4.3352687 51.8468518, 4.335163 51.8467602, 4.3351195 51.8467224, 4.3350395 51.8466608)",,,,,
7557246,,Lijsterstraat,residential,30,False,True,100.869,"LINESTRING (4.3250576 51.8470384, 4.3260572 51.8463739)",,,,,
7557263,,Nachtegaalstraat,residential,30,False,False,55.615,"LINESTRING (4.3250576 51.8470384, 4.3256258 51.8473947)",,,,,
7557263,,Nachtegaalstraat,residential,30,False,True,101.209,"LINESTRING (4.3250576 51.8470384, 4.3243 51.8466, 4.3245723 51.8463902)",,,,,
7557266,,Eksterlaan,residential,30,False,False,55.104,"LINESTRING (4.3250576 51.8470384, 4.3248 51.8472, 4.3251021 51.8473934)",,,,,
152095549,,Hoeklaan,unclassified,50,True,False,9.103,"LINESTRING (4.3223 51.8471, 4.3221694 51.8470861)",,,,,
846684914,1,Hekelingseweg,tertiary,50,True,False,26.516,"LINESTRING (4.3223 51.8471, 4.322129 51.8472189, 4.3220187 51.8472597)",,,,,
7556638,,Tuinstraat,residential,30,False,False,135.992,"LINESTRING (4.3278465 51.8470843, 4.3275773 51.8472902, 4.3274 51.8474, 4.3264207 51.8468716)",,,,,
"[1103023645, 7556703]",,Breestraat,residential,30,False,False,82.36000000000001,"LINESTRING (4.3278465 51.8470843, 4.3280209 51.8471686, 4.3283193 51.8473304, 4.328408 51.8473768, 4.3285444 51.8474698, 4.3285651 51.847496, 4.3285853 51.8475308, 4.3286255 51.8476227)",,,,,
7556703,,Breestraat,residential,30,False,True,85.876,"LINESTRING (4.3278465 51.8470843, 4.3277321 51.8470215, 4.3275483 51.8469229, 4.3269116 51.8465716)",,,,,
135913869,,,busway,50,True,False,13.226,"LINESTRING (4.3347206 51.8470717, 4.3346733 51.847187)",,,,,
"[7556705, 722438774, 135815039]",2,Centrumlaan,unclassified,50,True,False,44.897999999999996,"LINESTRING (4.3347206 51.8470717, 4.3348874 51.8470036, 4.3349603 51.8469739, 4.3350174 51.8469501, 4.3350775 51.8469272, 4.3352687 51.8468518)",,,,,
7556657,,D C Meesstraat,living_street,15,False,False,58.258,"LINESTRING (4.3333368 51.8473454, 4.3326835 51.8476795)",,,,,
"[131138971, 7556655]",,"['P. Kwakstraat', 'J C Sterrenburgstraat']",living_street,15,False,True,202.99599999999998,"LINESTRING (4.3333368 51.8473454, 4.3327939 51.8469262, 4.3325035 51.8468326, 4.331414 51.847617, 4.3313582 51.847657)",,,,,
7556657,,D C Meesstraat,living_street,15,False,True,111.785,"LINESTRING (4.3333368 51.8473454, 4.3334134 51.8473108, 4.3337984 51.8471365, 4.3335077 51.8468615, 4.3335718 51.8468186, 4.3333452 51.8465936)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,False,55.49,"LINESTRING (4.3256258 51.8473947, 4.3250877 51.8477669)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,True,79.78,"LINESTRING (4.3256258 51.8473947, 4.3264207 51.8468716)",,,,,
7557263,,Nachtegaalstraat,residential,30,False,True,55.615,"LINESTRING (4.3256258 51.8473947, 4.3250576 51.8470384)",,,,,
7556946,1,Raadhuislaan,residential,50,True,False,149.868,"LINESTRING (4.3286255 51.8476227, 4.328742 51.8476132, 4.3288176 51.847637, 4.3288439 51.8476472, 4.3288876 51.8476685, 4.3289473 51.8476977, 4.3292117 51.8478361, 4.3293777 51.8479307, 4.3294868 51.8479901, 4.3295348 51.8480162, 4.3303099 51.8484397)",,,,,
7556958,,Marrewijklaan,unclassified,30,False,False,320.86500000000007,"LINESTRING (4.3286255 51.8476227, 4.3284863 51.8476854, 4.3277116 51.8482587, 4.3275963 51.8483378, 4.3274249 51.8484409, 4.3272145 51.8485099, 4.3264859 51.8486818, 4.3261969 51.848781, 4.3261423 51.8488029, 4.3257577 51.8489375, 4.3255529 51.849051, 4.3254996 51.8490762, 4.3254014 51.8490892, 4.3252995 51.8490958, 4.325115 51.8490657, 4.3248511 51.8489966)",,,,,
"[1103023645, 7556703]",,Breestraat,residential,30,False,True,82.36,"LINESTRING (4.3286255 51.8476227, 4.3285853 51.8475308, 4.3285651 51.847496, 4.3285444 51.8474698, 4.328408 51.8473768, 4.3283193 51.8473304, 4.3280209 51.8471686, 4.3278465 51.8470843)",,,,,
"[7556802, 270181164, 270181165]",,D.C. Meesstraat,living_street,15,False,False,60.444,"LINESTRING (4.3313582 51.847657, 4.3314304 51.847699, 4.3315154 51.8477484, 4.3319989 51.8480296)",,,,,
"[131138971, 7556655]",,"['P. Kwakstraat', 'J C Sterrenburgstraat']",living_street,15,False,False,202.99599999999998,"LINESTRING (4.3313582 51.847657, 4.331414 51.847617, 4.3325035 51.8468326, 4.3327939 51.8469262, 4.3333368 51.8473454)",,,,,
131138971,,J C Sterrenburgstraat,living_street,15,False,True,92.23,"LINESTRING (4.3313582 51.847657, 4.3310798 51.8477579, 4.3309024 51.8478222, 4.3306393 51.8478125, 4.3304762 51.8477837, 4.3302359 51.8476787, 4.3301651 51.8476478)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,False,55.683,"LINESTRING (4.3250877 51.8477669, 4.3247599 51.8482249)",,,,,
7556669,,Groene Kruisstraat,residential,30,False,True,55.49,"LINESTRING (4.3250877 51.8477669, 4.3256258 51.8473947)",,,,,
241008725,,Eerste Kooistraat,residential,30,False,False,22.216,"LINESTRING (4.3250877 51.8477669, 4.3253742 51.8478596)",,,,,
"[7556562, 7556805]",,"['Troelstrapad', 'Thorbeckelaan']",residential,30,False,"[False, True]",78.979,"LINESTRING (4.3350856 51.8477078, 4.3353158 51.8475458, 4.335411 51.847532, 4.3354777 51.8475489, 4.335773 51.8477049, 4.335964 51.8477971)",,,,,
7556687,,Thorbeckelaan,residential,30,False,False,63.237,"LINESTRING (4.3350856 51.8477078, 4.3345402 51.8480806, 4.3344358 51.8480956)",,,,,
7556803,,Thorbeckelaan,living_street,15,False,False,55.384,"LINESTRING (4.3350856 51.8477078, 4.3353999 51.8478791, 4.3356965 51.8480328)",,,,,
7556807,,Schaepmanstraat,residential,30,False,False,41.931999999999995,"LINESTRING (4.3340695 51.8478057, 4.3341973 51.8479356, 4.3343968 51.8480301, 4.3344358 51.8480956)",,,,,
241008725,,Eerste Kooistraat,residential,30,False,True,22.216,"LINESTRING (4.3253742 51.8478596, 4.3250877 51.8477669)",,,,,
7556535,,Tweede Kooistraat,residential,30,False,False,115.785,"LINESTRING (4.3253742 51.8478596, 4.3256697 51.8477176, 4.3258036 51.847722, 4.3262626 51.8478671, 4.3267432 51.8481479)",,,,,
7556535,,Tweede Kooistraat,residential,30,False,True,59.641000000000005,"LINESTRING (4.3253742 51.8478596, 4.3250636 51.8480799, 4.3249056 51.8481914, 4.3247599 51.8482249)",,,,,
241008725,,Eerste Kooistraat,residential,30,False,False,85.245,"LINESTRING (4.3253742 51.8478596, 4.3255158 51.8479169, 4.3258958 51.8481536, 4.3262832 51.8483789)",,,,,
7556657,,D C Meesstraat,living_street,15,False,False,71.517,"LINESTRING (4.3319989 51.8480296, 4.3312377 51.8484684)",,,,,
7556657,,D C Meesstraat,living_street,15,False,True,61.049,"LINESTRING (4.3319989 51.8480296, 4.3326835 51.8476795)",,,,,
"[7556802, 270181164, 270181165]",,D.C. Meesstraat,living_street,15,False,True,60.444,"LINESTRING (4.3319989 51.8480296, 4.3315154 51.8477484, 4.3314304 51.847699, 4.3313582 51.847657)",,,,,
7556803,,Thorbeckelaan,living_street,15,False,True,55.384,"LINESTRING (4.3356965 51.8480328, 4.3353999 51.8478791, 4.3350856 51.8477078)",,,,,
"[388769873, 388769874, 238046875]",,Mackaystraat,residential,30,False,False,32.009,"LINESTRING (4.3356965 51.8480328, 4.3357316 51.8480017, 4.3358592 51.8478892, 4.335964 51.8477971)",building_passage,,,,
7556669,,Groene Kruisstraat,residential,30,False,True,55.683,"LINESTRING (4.3247599 51.8482249, 4.3250877 51.8477669)",,,,,
7556535,,Tweede Kooistraat,residential,30,False,False,59.641,"LINESTRING (4.3247599 51.8482249, 4.3249056 51.8481914, 4.3250636 51.8480799, 4.3253742 51.8478596)",,,,,
"[1103023644, 7556669]",,Groene Kruisstraat,residential,30,False,False,71.986,"LINESTRING (4.3247599 51.8482249, 4.324366 51.8487584, 4.324349 51.8488185)",,,,,
7556535,,Tweede Kooistraat,residential,30,False,True,115.785,"LINESTRING (4.3267432 51.8481479, 4.3262626 51.8478671, 4.3258036 51.847722, 4.3256697 51.8477176, 4.3253742 51.8478596)",,,,,
241008727,,Vermaatstraat,residential,30,False,False,41.157000000000004,"LINESTRING (4.3267432 51.8481479, 4.326366 51.8483615, 4.3262832 51.8483789)",,,,,
241008727,,Vermaatstraat,residential,30,False,True,43.224999999999994,"LINESTRING (4.3267432 51.8481479, 4.3268244 51.8481864, 4.3272895 51.8481947, 4.3273511 51.8481958)",,,,,
241008727,,Vermaatstraat,residential,30,False,False,43.224999999999994,"LINESTRING (4.3273511 51.8481958, 4.3272895 51.8481947, 4.3268244 51.8481864, 4.3267432 51.8481479)",,,,,
7556683,,Wibautstraat,residential,30,False,False,54.321,"LINESTRING (4.3333125 51.8480977, 4.3335579 51.8483031, 4.3338262 51.8484672)",,,,,
