osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
"[743685364, 1080130242, 430502851, 1080130340]","['1', '2']",Dorpsstraat,residential,"['30', '50']",False,True,168.13000000000002,"LINESTRING (5.9684802 52.2872941, 5.9684894 52.287141, 5.9685132 52.2868458, 5.9685511 52.2865926, 5.9686299 52.286262, 5.9686629 52.2861577, 5.9686807 52.2861053, 5.9686892 52.2860496, 5.9687085 52.2859579, 5.96873 52.2858691, 5.9687389 52.2857923)",,
6843262,1,Marijkeweg,residential,30,False,False,49.622,"LINESTRING (5.9677508 52.2872943, 5.9682718 52.287298, 5.9684802 52.2872941)",,
6843262,1,Marijkeweg,residential,30,False,True,161.935,"LINESTRING (5.9677508 52.2872943, 5.9669362 52.2872874, 5.9666174 52.287283, 5.9653703 52.2872735)",,
6843623,1,Torenstraat,residential,30,True,False,122.47700000000002,"LINESTRING (5.9677508 52.2872943, 5.9677474 52.2873794, 5.9677158 52.2875001, 5.9675401 52.288235, 5.9675125 52.2883327, 5.967466 52.2883765)",,
6844048,,Beatrixweg,residential,,False,False,92.16300000000001,"LINESTRING (5.9643034 52.2873717, 5.9641947 52.2878693, 5.9641485 52.2881949)",,
6844079,,Marijkeweg,residential,,False,False,126.39099999999999,"LINESTRING (5.9643034 52.2873717, 5.9641342 52.2873635, 5.96388 52.28737, 5.9634766 52.2874248, 5.9631671 52.2874667, 5.96248 52.28756)",,
6844159,,Beatrixweg,residential,,False,True,21.609,"LINESTRING (5.9643034 52.2873717, 5.9643301 52.2872703, 5.964367 52.2871815)",,
6843323,,Wagenmakersstraat,residential,30,False,False,41.812,"LINESTRING (5.9720434 52.2874033, 5.9719851 52.2875556, 5.971996 52.2877751)",,
425609723,,Stationsstraat,residential,30,False,False,58.260999999999996,"LINESTRING (5.9720434 52.2874033, 5.9721809 52.287426, 5.9723711 52.2874469, 5.9725456 52.2874555, 5.9726913 52.2874542, 5.9728911 52.2874474)",,
425609723,,Stationsstraat,residential,30,False,True,62.409,"LINESTRING (5.9720434 52.2874033, 5.9719051 52.2873753, 5.971774 52.2873373, 5.9713438 52.2871942, 5.9712271 52.2871502)",,
425609723,,Stationsstraat,residential,30,False,True,13.569,"LINESTRING (5.973085 52.2874187, 5.9728911 52.2874474)",,
6843350,,de Pirk,residential,30,False,True,80.881,"LINESTRING (5.973085 52.2874187, 5.9728354 52.2867951, 5.9728021 52.2867122)",,
"[425609723, 1035317037]",,Stationsstraat,residential,"['30', '50']",False,False,55.538999999999994,"LINESTRING (5.973085 52.2874187, 5.9736762 52.2873047, 5.9738655 52.2872721)",,
425609723,,Stationsstraat,residential,30,False,False,13.569,"LINESTRING (5.9728911 52.2874474, 5.973085 52.2874187)",,
425609723,,Stationsstraat,residential,30,False,True,58.260999999999996,"LINESTRING (5.9728911 52.2874474, 5.9726913 52.2874542, 5.9725456 52.2874555, 5.9723711 52.2874469, 5.9721809 52.287426, 5.9720434 52.2874033)",,
483463870,1,Stationsstraat,residential,30,False,False,153.62099999999998,"LINESTRING (5.9728911 52.2874474, 5.9729999 52.2877447, 5.9730498 52.2878453, 5.9730951 52.288017, 5.97324 52.2888099)",,
6844043,,Dokter Windemullerweg,residential,,False,False,83.421,"LINESTRING (5.96248 52.28756, 5.96251 52.28831)",,
6844079,,Marijkeweg,residential,,False,True,126.391,"LINESTRING (5.96248 52.28756, 5.9631671 52.2874667, 5.9634766 52.2874248, 5.96388 52.28737, 5.9641342 52.2873635, 5.9643034 52.2873717)",,
6844219,,Dokter Windemullerweg,residential,,False,True,106.66,"LINESTRING (5.96248 52.28756, 5.96241 52.28738, 5.96214 52.28688, 5.962171 52.2867405, 5.9622245 52.2866388)",,
6843311,1,Houtzagersstraat,residential,30,False,False,57.399,"LINESTRING (5.9704975 52.287601, 5.970472 52.2877151, 5.9704113 52.2879751, 5.9704129 52.2881135)",5.4,
6843311,1,Houtzagersstraat,residential,30,False,True,36.738,"LINESTRING (5.9704975 52.287601, 5.9705026 52.2873742, 5.9704833 52.2872713)",5.4,
6843515,1,Houtzagersstraat,residential,30,False,False,62.289,"LINESTRING (5.9704975 52.287601, 5.9707176 52.2875923, 5.9709289 52.2875865, 5.9710138 52.2875888, 5.9714125 52.287591)",,
6843515,1,Houtzagersstraat,residential,30,False,True,62.289,"LINESTRING (5.9714125 52.287591, 5.9710138 52.2875888, 5.9709289 52.2875865, 5.9707176 52.2875923, 5.9704975 52.287601)",,
6843570,,Wagenmakersstraat,residential,30,False,False,19.439,"LINESTRING (5.971996 52.2877751, 5.9722818 52.2877753)",,
"[6843323, 841974732]",,"['Wagenmakersstraat', 'Houtzagersstraat']",residential,30,False,False,130.40200000000002,"LINESTRING (5.971996 52.2877751, 5.9719983 52.2878998, 5.9719982 52.2879325, 5.9715618 52.2879408, 5.971476 52.2880065, 5.9711873 52.288006, 5.9710642 52.2880265, 5.9710459 52.2880296, 5.9706422 52.2881012, 5.9704129 52.2881135)",,
6843323,,Wagenmakersstraat,residential,30,False,True,41.812,"LINESTRING (5.971996 52.2877751, 5.9719851 52.2875556, 5.9720434 52.2874033)",,
6843570,,Wagenmakersstraat,residential,30,False,True,19.439,"LINESTRING (5.9722818 52.2877753, 5.971996 52.2877751)",,
345429075,,Laan van Fasna,secondary,50,False,False,170.25,"LINESTRING (5.9740451 52.2876192, 5.9744853 52.2887147, 5.9746182 52.2891094)",,
1080731472,,Laan van Fasna,secondary,50,True,False,40.535,"LINESTRING (5.9740451 52.2876192, 5.9739317 52.2874304, 5.9738655 52.2872721)",,
6843375,,Brunholdplaats,residential,,False,False,88.385,"LINESTRING (5.9669027 52.2876003, 5.9668239 52.2883937)",,
6843311,1,Houtzagersstraat,residential,30,False,False,33.62,"LINESTRING (5.9704129 52.2881135, 5.9704038 52.2884158)",5.4,
6843311,1,Houtzagersstraat,residential,30,False,True,57.399,"LINESTRING (5.9704129 52.2881135, 5.9704113 52.2879751, 5.970472 52.2877151, 5.9704975 52.287601)",5.4,
"[6843323, 841974732]",,"['Wagenmakersstraat', 'Houtzagersstraat']",residential,30,False,True,130.402,"LINESTRING (5.9704129 52.2881135, 5.9706422 52.2881012, 5.9710459 52.2880296, 5.9710642 52.2880265, 5.9711873 52.288006, 5.971476 52.2880065, 5.9715618 52.2879408, 5.9719982 52.2879325, 5.9719983 52.2878998, 5.971996 52.2877751)",,
6843263,1,Kerkweg,residential,30,False,False,123.759,"LINESTRING (5.9641485 52.2881949, 5.9655947 52.2882875, 5.9657155 52.2882952, 5.9657704 52.2883043, 5.9658148 52.2883225, 5.9658723 52.2883963)",,
6843263,1,Kerkweg,residential,30,False,True,112.327,"LINESTRING (5.9641485 52.2881949, 5.96376 52.2882, 5.96251 52.28831)",,
6844048,,Beatrixweg,residential,,False,True,92.16300000000001,"LINESTRING (5.9641485 52.2881949, 5.9641947 52.2878693, 5.9643034 52.2873717)",,
6844127,,Beatrixweg,residential,,False,False,108.084,"LINESTRING (5.9641485 52.2881949, 5.9640793 52.2884305, 5.9640273 52.2889016, 5.9639989 52.2891615)",,
6843981,,Kerkweg,residential,,False,False,6.222,"LINESTRING (5.96251 52.28831, 5.96242 52.28832)",,
6844043,,Dokter Windemullerweg,residential,,False,True,83.421,"LINESTRING (5.96251 52.28831, 5.96248 52.28756)",,
6843263,1,Kerkweg,residential,30,False,False,112.327,"LINESTRING (5.96251 52.28831, 5.96376 52.2882, 5.9641485 52.2881949)",,
6843981,,Kerkweg,residential,,False,True,6.222,"LINESTRING (5.96242 52.28832, 5.96251 52.28831)",,
6844002,,Prins Clausstraat,residential,,False,False,178.65500000000003,"LINESTRING (5.96242 52.28832, 5.96243 52.28892, 5.96246 52.28896, 5.9639989 52.2891615)",,
6843375,,Brunholdplaats,residential,,False,True,88.385,"LINESTRING (5.9668239 52.2883937, 5.9669027 52.2876003)",,
371780267,1,Kerkweg,residential,30,False,False,43.715,"LINESTRING (5.9668239 52.2883937, 5.967466 52.2883765)",,
371780270,1,Kerkweg,residential,30,False,True,64.725,"LINESTRING (5.9668239 52.2883937, 5.9658723 52.2883963)",,
371780267,1,Kerkweg,residential,30,False,True,43.715,"LINESTRING (5.967466 52.2883765, 5.9668239 52.2883937)",,
371780272,1,Torenstraat,residential,30,False,True,40.461,"LINESTRING (5.967466 52.2883765, 5.9674579 52.2885619, 5.9673942 52.288736)",,
6843311,1,Houtzagersstraat,residential,30,False,True,33.62,"LINESTRING (5.9704038 52.2884158, 5.9704129 52.2881135)",5.4,
"[6843425, 371780247]",1,"['Jan Mulderstraat', 'Dorpsstraat']",residential,30,True,False,248.75300000000001,"LINESTRING (5.9704038 52.2884158, 5.97027 52.28838, 5.97002 52.28835, 5.9691931 52.288356, 5.9685109 52.2883611, 5.9685114 52.2881992, 5.9685128 52.2878704, 5.9684854 52.287761, 5.9684763 52.2877248, 5.9684756 52.2873713, 5.9684802 52.2872941)",4.4,
6843488,1,Molenstraat,residential,30,False,False,108.32900000000001,"LINESTRING (5.9704038 52.2884158, 5.9703328 52.2886181, 5.970313 52.2888232, 5.9703154 52.2889621, 5.9703435 52.2893847)",,
6843495,1,Jan Mulderstraat,residential,30,False,False,202.597,"LINESTRING (5.9704038 52.2884158, 5.970888 52.2885963, 5.97112 52.28869, 5.97137 52.28873, 5.9716425 52.2887516, 5.971931 52.2887636, 5.97256 52.28879, 5.97324 52.2888099)",,
371780270,1,Kerkweg,residential,30,False,False,64.725,"LINESTRING (5.9658723 52.2883963, 5.9668239 52.2883937)",,
6843263,1,Kerkweg,residential,30,False,True,123.759,"LINESTRING (5.9658723 52.2883963, 5.9658148 52.2883225, 5.9657704 52.2883043, 5.9657155 52.2882952, 5.9655947 52.2882875, 5.9641485 52.2881949)",,
6843550,,Margrietweg,residential,30,False,False,138.626,"LINESTRING (5.9658723 52.2883963, 5.9658408 52.288635, 5.9658328 52.2887301, 5.9658019 52.2890876, 5.9657778 52.2892289, 5.9657541 52.2892873, 5.9656819 52.2893991, 5.9656318 52.2896286)",,
294318126,1,Marktplein,residential,30,False,False,75.899,"LINESTRING (5.9685097 52.2887189, 5.9684149 52.2887209, 5.9681201 52.288723, 5.9673942 52.288736)",,
6843326,1,Stationsstraat,residential,30,False,False,156.278,"LINESTRING (5.97324 52.2888099, 5.97327 52.28895, 5.97402 52.28985, 5.9740817 52.2899206, 5.9740982 52.290008, 5.9741059 52.2900938)",,
6843495,1,Jan Mulderstraat,residential,30,False,True,202.59699999999998,"LINESTRING (5.97324 52.2888099, 5.97256 52.28879, 5.971931 52.2887636, 5.9716425 52.2887516, 5.97137 52.28873, 5.97112 52.28869, 5.970888 52.2885963, 5.9704038 52.2884158)",,
"[24470652, 24470653]",,Jan Mulderstraat,residential,30,False,"[False, True]",36.693,"LINESTRING (5.97324 52.2888099, 5.97348 52.2888137, 5.9734498 52.2886315)",,
483463870,1,Stationsstraat,residential,30,False,True,153.62099999999998,"LINESTRING (5.97324 52.2888099, 5.9730951 52.288017, 5.9730498 52.2878453, 5.9729999 52.2877447, 5.9728911 52.2874474)",,
6843360,,Boxhofstede,unclassified,30,False,False,47.131,"LINESTRING (5.975303 52.2890446, 5.9746182 52.2891094)",,
6843360,,Boxhofstede,unclassified,30,False,True,5.396,"LINESTRING (5.975303 52.2890446, 5.9753814 52.2890372)",,
6843360,,Boxhofstede,unclassified,30,False,False,5.396,"LINESTRING (5.9753814 52.2890372, 5.975303 52.2890446)",,
6843360,,Boxhofstede,unclassified,30,False,True,47.131,"LINESTRING (5.9746182 52.2891094, 5.975303 52.2890446)",,
345429075,,Laan van Fasna,secondary,50,False,False,98.669,"LINESTRING (5.9746182 52.2891094, 5.9746778 52.2894442, 5.9747185 52.2899467, 5.9747223 52.2899941)",,
345429075,,Laan van Fasna,secondary,50,False,True,170.25,"LINESTRING (5.9746182 52.2891094, 5.9744853 52.2887147, 5.9740451 52.2876192)",,
6844029,,Beatrixweg,residential,30,False,False,36.794,"LINESTRING (5.9639989 52.2891615, 5.9639694 52.2894919)",,
6844002,,Prins Clausstraat,residential,,False,True,178.65500000000003,"LINESTRING (5.9639989 52.2891615, 5.96246 52.28896, 5.96243 52.28892, 5.96242 52.28832)",,
6844127,,Beatrixweg,residential,,False,True,108.084,"LINESTRING (5.9639989 52.2891615, 5.9640273 52.2889016, 5.9640793 52.2884305, 5.9641485 52.2881949)",,
371780245,1,Dorpsstraat,residential,30,True,False,29.145,"LINESTRING (5.9685713 52.2891617, 5.9686172 52.2894223)",,
371780274,1,ter Heerdtspad,residential,30,False,True,16.01,"LINESTRING (5.9685713 52.2891617, 5.9683361 52.2891675)",,
6843435,1,Torenstraat,residential,30,True,False,64.297,"LINESTRING (5.9668301 52.2892, 5.9673942 52.288736)",,
6843525,1,ter Heerdtspad,residential,30,True,False,102.495,"LINESTRING (5.9668301 52.2892, 5.9683361 52.2891675)",,
6843560,,Smedenstraat,residential,,False,False,138.643,"LINESTRING (5.9714986 52.2894086, 5.9720038 52.2894066, 5.9721682 52.2894574, 5.97265 52.28946, 5.97271 52.28951, 5.9727172 52.2899784)",,
6843329,1,Vicarieweg,residential,30,True,False,117.489,"LINESTRING (5.9703435 52.2893847, 5.9686172 52.2894223)",,
6843488,1,Molenstraat,residential,30,False,False,83.033,"LINESTRING (5.9703435 52.2893847, 5.9703545 52.2901314)",,
6843488,1,Molenstraat,residential,30,False,True,108.32900000000001,"LINESTRING (5.9703435 52.2893847, 5.9703154 52.2889621, 5.970313 52.2888232, 5.9703328 52.2886181, 5.9704038 52.2884158)",,
371780245,1,Dorpsstraat,residential,30,True,False,89.04299999999999,"LINESTRING (5.9686172 52.2894223, 5.968706 52.2900387, 5.9687279 52.2902202)",,
6844029,,Beatrixweg,residential,30,False,True,36.794,"LINESTRING (5.9639694 52.2894919, 5.9639989 52.2891615)",,
6844188,,Beatrixweg,residential,30,False,False,62.444,"LINESTRING (5.9639694 52.2894919, 5.9638817 52.2900509)",,
6843265,,Ireneweg,residential,30,False,False,114.088,"LINESTRING (5.9639694 52.2894919, 5.9646381 52.2895464, 5.9650241 52.2895802, 5.9652284 52.2895983, 5.9656318 52.2896286)",,
6843265,,Ireneweg,residential,30,False,False,65.84,"LINESTRING (5.9656318 52.2896286, 5.9665929 52.2896993)",,
6843550,,Margrietweg,residential,30,False,False,87.135,"LINESTRING (5.9656318 52.2896286, 5.9656092 52.2904121)",,
6843265,,Ireneweg,residential,30,False,True,114.08800000000001,"LINESTRING (5.9656318 52.2896286, 5.9652284 52.2895983, 5.9650241 52.2895802, 5.9646381 52.2895464, 5.9639694 52.2894919)",,
6843550,,Margrietweg,residential,30,False,True,138.62599999999998,"LINESTRING (5.9656318 52.2896286, 5.9656819 52.2893991, 5.9657541 52.2892873, 5.9657778 52.2892289, 5.9658019 52.2890876, 5.9658328 52.2887301, 5.9658408 52.288635, 5.9658723 52.2883963)",,
6843265,,Ireneweg,residential,30,False,True,65.84,"LINESTRING (5.9665929 52.2896993, 5.9656318 52.2896286)",,
6843309,,Torenstraat,residential,30,False,False,72.739,"LINESTRING (5.9665929 52.2896993, 5.9665786 52.2903534)",,
6843435,1,Torenstraat,residential,30,True,False,57.927,"LINESTRING (5.9665929 52.2896993, 5.9667438 52.2893304, 5.9668301 52.2892)",,
6843679,1,Deventerstraat,secondary,30,False,True,78.153,"LINESTRING (5.9727172 52.2899784, 5.9715745 52.2900523)",,
6843560,,Smedenstraat,residential,,False,True,138.643,"LINESTRING (5.9727172 52.2899784, 5.97271 52.28951, 5.97265 52.28946, 5.9721682 52.2894574, 5.9720038 52.2894066, 5.9714986 52.2894086)",,
6843679,1,Deventerstraat,secondary,30,False,False,38.805,"LINESTRING (5.9727172 52.2899784, 5.97291 52.28998, 5.9732844 52.2900106)",,
6843718,,,secondary,50,True,False,36.072,"LINESTRING (5.9747223 52.2899941, 5.974772 52.2899987, 5.9748176 52.2900117, 5.9748553 52.2900319, 5.9748824 52.2900578, 5.974895 52.2900818, 5.9748983 52.290107, 5.974892 52.2901319, 5.9748766 52.2901552, 5.9748528 52.2901757, 5.974822 52.2901924, 5.9747856 52.2902042, 5.9747459 52.2902107)",,roundabout
345429075,,Laan van Fasna,secondary,50,False,True,98.66900000000001,"LINESTRING (5.9747223 52.2899941, 5.9747185 52.2899467, 5.9746778 52.2894442, 5.9746182 52.2891094)",,
6843292,,Jasmijnstraat,residential,,False,False,94.823,"LINESTRING (5.9732844 52.2900106, 5.9733392 52.2908627)",,
6843679,1,Deventerstraat,secondary,30,False,False,56.634,"LINESTRING (5.9732844 52.2900106, 5.9741059 52.2900938)",,
6843679,1,Deventerstraat,secondary,30,False,True,38.805,"LINESTRING (5.9732844 52.2900106, 5.97291 52.28998, 5.9727172 52.2899784)",,
6843679,1,Deventerstraat,secondary,30,False,False,78.153,"LINESTRING (5.9715745 52.2900523, 5.9727172 52.2899784)",,
6843679,1,Deventerstraat,secondary,30,False,True,83.442,"LINESTRING (5.9715745 52.2900523, 5.9703545 52.2901314)",,
6843494,,Hoveniersstraat,residential,,False,False,45.961999999999996,"LINESTRING (5.9715745 52.2900523, 5.971639 52.2903642, 5.9716546 52.2904627)",,
6843679,1,Deventerstraat,secondary,30,False,True,56.634,"LINESTRING (5.9741059 52.2900938, 5.9732844 52.2900106)",,
6843326,1,Stationsstraat,residential,30,False,True,156.27800000000002,"LINESTRING (5.9741059 52.2900938, 5.9740982 52.290008, 5.9740817 52.2899206, 5.97402 52.28985, 5.97327 52.28895, 5.97324 52.2888099)",,
"[345338877, 483463869]",1,Deventerstraat,secondary,"['30', '50']",False,False,29.775999999999996,"LINESTRING (5.9741059 52.2900938, 5.9744665 52.2901089, 5.9745428 52.2901106)",,
6844188,,Beatrixweg,residential,30,False,True,62.444,"LINESTRING (5.9638817 52.2900509, 5.9639694 52.2894919)",,
6844302,1,Julianalaan,tertiary,30,False,False,126.07400000000001,"LINESTRING (5.9638817 52.2900509, 5.9646262 52.290287, 5.9648679 52.2903454, 5.9649769 52.2903708, 5.9651332 52.2903905, 5.9651956 52.2903961, 5.9653786 52.2904138, 5.9656092 52.2904121)",,
339924223,,,secondary,50,True,False,19.961,"LINESTRING (5.9745428 52.2901106, 5.974544 52.2900882, 5.9745528 52.2900663, 5.9745686 52.2900461, 5.9745908 52.2900283, 5.9746186 52.2900136, 5.9746507 52.2900028, 5.9746858 52.2899962, 5.9747223 52.2899941)",,roundabout
"[345338877, 483463869]",1,Deventerstraat,secondary,"['50', '30']",False,True,29.775999999999996,"LINESTRING (5.9745428 52.2901106, 5.9744665 52.2901089, 5.9741059 52.2900938)",,
6843488,1,Molenstraat,residential,30,False,True,83.033,"LINESTRING (5.9703545 52.2901314, 5.9703435 52.2893847)",,
6843679,1,Deventerstraat,secondary,30,False,False,83.442,"LINESTRING (5.9703545 52.2901314, 5.9715745 52.2900523)",,
483463871,1,Deventerstraat,secondary,30,False,True,111.072,"LINESTRING (5.9703545 52.2901314, 5.9693222 52.2901866, 5.9687279 52.2902202)",,
339924220,,,secondary,50,True,False,19.841,"LINESTRING (5.9747459 52.2902107, 5.9746972 52.2902109, 5.9746503 52.290203, 5.9746087 52.2901877, 5.9745754 52.2901661, 5.9745529 52.2901397, 5.9745428 52.2901106)",,roundabout
6843309,,Torenstraat,residential,30,False,True,72.739,"LINESTRING (5.9665786 52.2903534, 5.9665929 52.2896993)",,
"[6843691, 6844302]",1,Julianalaan,tertiary,30,False,"[False, True]",66.256,"LINESTRING (5.9665786 52.2903534, 5.9662418 52.290375, 5.9656092 52.2904121)",,
6843691,,Julianalaan,tertiary,30,False,True,146.94799999999998,"LINESTRING (5.9665786 52.2903534, 5.967789 52.2902688, 5.9683981 52.2902363, 5.968647 52.290223, 5.9687279 52.2902202)",,
6843280,,Hoveniersstraat,residential,,False,False,63.872,"LINESTRING (5.9716546 52.2904627, 5.9717906 52.2905154, 5.97219 52.2905, 5.97223 52.29052, 5.9722635 52.2907185)",,
6843464,,Hoveniersstraat,residential,,False,False,35.534,"LINESTRING (5.9716546 52.2904627, 5.9714722 52.2905121, 5.97142 52.29058, 5.9714241 52.2907025)",,
6843494,,Hoveniersstraat,residential,,False,True,45.961999999999996,"LINESTRING (5.9716546 52.2904627, 5.971639 52.2903642, 5.9715745 52.2900523)",,
6843424,,Hoveniersstraat,residential,,False,False,52.318,"LINESTRING (5.9714241 52.2907025, 5.9706575 52.2907414)",,
6843284,,Hoveniersstraat,residential,,False,False,62.336999999999996,"LINESTRING (5.9714241 52.2907025, 5.9715 52.29077, 5.97154 52.29078, 5.9718709 52.2907662, 5.9721503 52.2907546, 5.9722635 52.2907185)",,
6843464,,Hoveniersstraat,residential,,False,True,35.534,"LINESTRING (5.9714241 52.2907025, 5.97142 52.29058, 5.9714722 52.2905121, 5.9716546 52.2904627)",,
6843280,,Hoveniersstraat,residential,,False,True,63.872,"LINESTRING (5.9722635 52.2907185, 5.97223 52.29052, 5.97219 52.2905, 5.9717906 52.2905154, 5.9716546 52.2904627)",,
6843284,,Hoveniersstraat,residential,,False,True,62.336999999999996,"LINESTRING (5.9722635 52.2907185, 5.9721503 52.2907546, 5.9718709 52.2907662, 5.97154 52.29078, 5.9715 52.29077, 5.9714241 52.2907025)",,
6843546,,Hoveniersstraat,residential,,False,False,34.908,"LINESTRING (5.9722635 52.2907185, 5.9725 52.29087, 5.97267 52.29088)",,
6843424,,Hoveniersstraat,residential,,False,True,52.318,"LINESTRING (5.9706575 52.2907414, 5.9714241 52.2907025)",,
6843546,,Hoveniersstraat,residential,,False,True,34.908,"LINESTRING (5.97267 52.29088, 5.9725 52.29087, 5.9722635 52.2907185)",,
6843292,,Jasmijnstraat,residential,,False,False,83.694,"LINESTRING (5.9733392 52.2908627, 5.9733728 52.2916151)",,
6843292,,Jasmijnstraat,residential,,False,True,94.823,"LINESTRING (5.9733392 52.2908627, 5.9732844 52.2900106)",,
6843335,,Heggerenkweg,residential,,False,False,94.36899999999999,"LINESTRING (5.9733392 52.2908627, 5.9734775 52.2908561, 5.9738541 52.2907102, 5.9739199 52.2906928, 5.9739885 52.2906823, 5.9741727 52.2906819, 5.9742029 52.2906865, 5.9742253 52.2907, 5.97429 52.29095)",,
6843335,,Heggerenkweg,residential,,False,True,94.369,"LINESTRING (5.97429 52.29095, 5.9742253 52.2907, 5.9742029 52.2906865, 5.9741727 52.2906819, 5.9739885 52.2906823, 5.9739199 52.2906928, 5.9738541 52.2907102, 5.9734775 52.2908561, 5.9733392 52.2908627)",,
6843338,,de Teije,residential,,False,True,72.62100000000001,"LINESTRING (5.97007 52.29105, 5.97019 52.29102, 5.9705 52.291, 5.97058 52.29138)",,
6843724,2,Dorpsstraat,secondary,50,False,False,73.128,"LINESTRING (5.9689572 52.2913152, 5.9690734 52.291969)",,
6843415,,Parkweg,residential,30,True,False,110.963,"LINESTRING (5.9689572 52.2913152, 5.9690276 52.2913139, 5.9693914 52.2913145, 5.96996 52.29132, 5.970315 52.2913441, 5.97058 52.29138)",,
6843724,2,Dorpsstraat,secondary,50,False,True,122.977,"LINESTRING (5.9689572 52.2913152, 5.9689067 52.2910227, 5.9688358 52.2908686, 5.9687279 52.2902202)",,
6843338,,de Teije,residential,,False,False,72.62100000000001,"LINESTRING (5.97058 52.29138, 5.9705 52.291, 5.97019 52.29102, 5.97007 52.29105)",,
