osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[244342574, 244342575, 132259601, 249763130, 249763131, 7198751]","['Moleneind', 'Gijselstraat']",unclassified,60,False,False,764.5319999999999,yes,"LINESTRING (5.1763646 51.4520725, 5.17637 51.45229, 5.17643 51.45236, 5.1775527 51.452826, 5.1776836 51.4528746, 5.1779272 51.4529826, 5.1779645 51.4529977, 5.1781477 51.4530689, 5.1785901 51.4532533, 5.1789611 51.4534174, 5.17861 51.45415, 5.17849 51.45444, 5.1784451 51.4546709, 5.1784779 51.454833, 5.1791458 51.4564112, 5.1791954 51.4565741, 5.1792142 51.4567145, 5.17918 51.45684, 5.1790948 51.4569593, 5.178801 51.4573085, 5.1785625 51.4576614, 5.17849 51.4577985, 5.1784819 51.4578169, 5.1784471 51.457896)"
7198871,Brakenweg,residential,60,False,False,158.534,,"LINESTRING (5.17531 51.4577, 5.17525 51.45785, 5.17489 51.4584, 5.17469 51.45882, 5.1746557 51.4590581)"
7199096,Esbeeksedijk,tertiary,60,False,False,219.24499999999998,,"LINESTRING (5.17531 51.4577, 5.17553 51.45772, 5.17615 51.45771, 5.17761 51.45778, 5.1784471 51.457896)"
"[7199016, 1263710122, 262828358]",Esbeeksedijk,tertiary,"['60', '30']",False,False,282.0470000000001,,"LINESTRING (5.1784471 51.457896, 5.1786172 51.4579287, 5.1790225 51.4580111, 5.1792769 51.4580708, 5.17967 51.45819, 5.18031 51.45842, 5.1808017 51.4586257, 5.18159 51.45896, 5.1818931 51.4590912, 5.1819785 51.459128)"
7199096,Esbeeksedijk,tertiary,60,False,True,219.245,,"LINESTRING (5.1784471 51.457896, 5.17761 51.45778, 5.17615 51.45771, 5.17553 51.45772, 5.17531 51.4577)"
"[244342574, 244342575, 132259601, 249763130, 249763131, 7198751]","['Moleneind', 'Gijselstraat']",unclassified,60,False,True,764.5319999999999,yes,"LINESTRING (5.1784471 51.457896, 5.1784819 51.4578169, 5.17849 51.4577985, 5.1785625 51.4576614, 5.178801 51.4573085, 5.1790948 51.4569593, 5.17918 51.45684, 5.1792142 51.4567145, 5.1791954 51.4565741, 5.1791458 51.4564112, 5.1784779 51.454833, 5.1784451 51.4546709, 5.17849 51.45444, 5.17861 51.45415, 5.1789611 51.4534174, 5.1785901 51.4532533, 5.1781477 51.4530689, 5.1779645 51.4529977, 5.1779272 51.4529826, 5.1776836 51.4528746, 5.1775527 51.452826, 5.17643 51.45236, 5.17637 51.45229, 5.1763646 51.4520725)"
"[519962478, 7199102, 7199103]",Baarschotsestraat,tertiary,30,False,False,159.32,yes,"LINESTRING (5.1832799 51.4579954, 5.1831361 51.4580266, 5.18299 51.45808, 5.1828647 51.4581364, 5.1827701 51.4582153, 5.1822046 51.4588632, 5.1820882 51.4589902, 5.1820727 51.4590096, 5.1819785 51.459128)"
"[7199016, 1263710122, 262828358]",Esbeeksedijk,tertiary,"['60', '30']",False,True,282.047,,"LINESTRING (5.1819785 51.459128, 5.1818931 51.4590912, 5.18159 51.45896, 5.1808017 51.4586257, 5.18031 51.45842, 5.17967 51.45819, 5.1792769 51.4580708, 5.1790225 51.4580111, 5.1786172 51.4579287, 5.1784471 51.457896)"
"[7199102, 519962478, 7199103]",Baarschotsestraat,tertiary,30,False,True,159.32,yes,"LINESTRING (5.1819785 51.459128, 5.1820727 51.4590096, 5.1820882 51.4589902, 5.1822046 51.4588632, 5.1827701 51.4582153, 5.1828647 51.4581364, 5.18299 51.45808, 5.1831361 51.4580266, 5.1832799 51.4579954)"
7198871,Brakenweg,residential,60,False,True,158.534,,"LINESTRING (5.1746557 51.4590581, 5.17469 51.45882, 5.17489 51.4584, 5.17525 51.45785, 5.17531 51.4577)"
