osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,tunnel
"[141976232, 633762157]",True,"['1', '2']",Westerval,primary,50,False,121.47800000000001,"LINESTRING (6.8656533 52.2189476, 6.8651183 52.2190375, 6.8642206 52.2191523, 6.8641339 52.2191653, 6.8639179 52.2191971)",,
6653531,False,,Parkweg,secondary,50,False,10.415,"LINESTRING (6.8638384 52.2191171, 6.8639179 52.2191971)",,
6653431,False,,Wethouder Nijhuisstraat,unclassified,50,True,25.919999999999998,"LINESTRING (6.8638384 52.2191171, 6.8637492 52.2190089, 6.8637245 52.2189569, 6.8637068 52.2189002)",,
326376597,True,1,Westerval,primary,50,False,125.07300000000001,"LINESTRING (6.8638384 52.2191171, 6.8640898 52.219098, 6.8645875 52.2190502, 6.8651146 52.2189989, 6.8656533 52.2189476)",,
6653531,False,,Parkweg,secondary,50,True,10.415,"LINESTRING (6.8639179 52.2191971, 6.8638384 52.2191171)",,
633761207,False,2,Parkweg,secondary,50,False,41.13,"LINESTRING (6.8639179 52.2191971, 6.8639907 52.2192647, 6.8640518 52.2193088, 6.8641118 52.2193374, 6.8641589 52.2193577, 6.8641932 52.2193716, 6.8643684 52.2194337)",,
252596226,True,1,Hendrik ter Kuilestraat,tertiary,50,False,19.908,"LINESTRING (6.8665417 52.2203218, 6.8662625 52.2203747)",,
633761201,True,1,Parkweg,secondary,50,False,12.352,"LINESTRING (6.8665417 52.2203218, 6.8664537 52.2203161, 6.8664095 52.2203046, 6.8663696 52.2202921)",,
252596222,True,1,Parkweg,secondary,50,False,17.408,"LINESTRING (6.8683537 52.2203422, 6.8680999 52.2203239)",,
633766809,True,1,,tertiary,50,False,10.187,"LINESTRING (6.8683537 52.2203422, 6.8683916 52.2203295, 6.8684382 52.2203219, 6.8684957 52.2203167)",,
633766810,True,1,Lambertus Buddestraat,tertiary,50,False,10.572000000000001,"LINESTRING (6.8683537 52.2203422, 6.8683769 52.2203595, 6.868393 52.2203812, 6.868401 52.2204077, 6.8683976 52.2204295)",,
633761204,True,1,Hendrik ter Kuilestraat,tertiary,50,False,71.667,"LINESTRING (6.8659287 52.2204476, 6.8652085 52.2206509, 6.864953 52.2206772)",,
633761232,True,,IJsbaanweg,unclassified,,False,5.044,"LINESTRING (6.8659287 52.2204476, 6.8659243 52.2204367, 6.8659344 52.2204186, 6.8659493 52.2204067)",,
"[941729572, 6653334]",False,,IJsbaanweg,unclassified,,False,78.481,"LINESTRING (6.8659287 52.2204476, 6.8659508 52.2204765, 6.8659904 52.2205384, 6.8660577 52.2206115, 6.86647 52.22107)",,
252753996,True,,Parkweg,secondary,50,False,11.898,"LINESTRING (6.8744896 52.2204797, 6.874561 52.2204492, 6.8746373 52.2204228)",,
226930410,False,,Parkweg,secondary,50,False,58.808,"LINESTRING (6.8726875 52.2206201, 6.8735504 52.220636)",,
"[6653528, 6653529]",False,2,Parkweg,secondary,50,True,264.312,"LINESTRING (6.8726875 52.2206201, 6.8722797 52.2206121, 6.8719894 52.2206041, 6.8717245 52.2205894, 6.8711029 52.2205498, 6.8708247 52.220531, 6.8702984 52.2204884, 6.8700762 52.2204715, 6.8699223 52.2204595, 6.8694957 52.2204216, 6.8693875 52.220412, 6.8688322 52.2203662)",,
226930410,False,,Parkweg,secondary,50,True,58.808,"LINESTRING (6.8735504 52.220636, 6.8726875 52.2206201)",,
6653228,True,2,Parkweg,secondary,50,False,70.507,"LINESTRING (6.8735504 52.220636, 6.8741308 52.220617, 6.8742545 52.2206112, 6.8743459 52.2205912, 6.8743925 52.2205636, 6.8744896 52.2204797)",,
226930414,True,2,Parkweg,primary,50,False,64.96,"LINESTRING (6.8755335 52.2206875, 6.8751365 52.2206294, 6.8747558 52.2205573, 6.8747019 52.2205477, 6.8746184 52.2205258)",RING,
1039562984,True,,Parkweg,secondary,50,False,78.94599999999998,"LINESTRING (6.8755335 52.2206875, 6.8749534 52.2206514, 6.8748399 52.2206455, 6.8747242 52.2206436, 6.8746608 52.2206453, 6.874576 52.2206487, 6.8744845 52.220654, 6.8743791 52.2206599)",,
6653335,False,,,unclassified,,False,16.13,"LINESTRING (6.8666924 52.2210202, 6.86647 52.22107)",,
6653335,False,,,unclassified,,True,16.13,"LINESTRING (6.86647 52.22107, 6.8666924 52.2210202)",,
"[941729572, 6653334]",False,,IJsbaanweg,unclassified,,True,78.48100000000001,"LINESTRING (6.86647 52.22107, 6.8660577 52.2206115, 6.8659904 52.2205384, 6.8659508 52.2204765, 6.8659287 52.2204476)",,
"[6653032, 6653066]",False,,Goolkatenweg,unclassified,50,False,302.451,"LINESTRING (6.8734046 52.2211875, 6.8734784 52.221739, 6.8736174 52.2227773, 6.8736302 52.2228764, 6.8736544 52.2230642, 6.8736649 52.2231801, 6.87373 52.2239)",,
"[375383252, 6653333, 6653500]",False,,Spoordijkstraat,unclassified,50,False,470.65400000000005,"LINESTRING (6.8734046 52.2211875, 6.8728719 52.2211634, 6.872577 52.2211612, 6.8721875 52.2211635, 6.8718787 52.2211682, 6.8714232 52.2211767, 6.8710504 52.2212018, 6.8706675 52.2212379, 6.8702893 52.2212737, 6.8700782 52.2212937, 6.8693468 52.2213771, 6.8691729 52.221414, 6.8690636 52.2214618, 6.8689692 52.2215085, 6.8688738 52.2215769, 6.8688085 52.2216633, 6.8687776 52.2217695, 6.8687758 52.2218588, 6.8688604 52.2223693, 6.8688717 52.2224707, 6.8688745 52.2225623, 6.8688675 52.2226711, 6.8688478 52.2227648, 6.8688352 52.2228319, 6.8688401 52.2229325)",,
6653498,False,,Toekomststraat,residential,30,False,80.336,"LINESTRING (6.8642429 52.2226076, 6.8647173 52.2230372, 6.8647659 52.2231009, 6.8647743 52.2232343)",,
314696911,False,,Spoordijkstraat,unclassified,30,False,268.549,"LINESTRING (6.8642429 52.2226076, 6.8645828 52.2224717, 6.8647516 52.2224036, 6.8649373 52.2223437, 6.8651034 52.2222978, 6.8652342 52.2222837, 6.8653977 52.2222803, 6.8655535 52.2222871, 6.8656988 52.2223091, 6.8670603 52.2225636, 6.8677184 52.2226877, 6.8677684 52.2226976, 6.8679358 52.2227298)",,
6653499,False,,Spoordijkstraat,unclassified,,False,65.614,"LINESTRING (6.8679358 52.2227298, 6.8681143 52.2227642, 6.8683446 52.2228203, 6.868515 52.2228595, 6.8686762 52.2228966, 6.8688401 52.2229325)",,
"[93799922, 6661667, 279791613]",False,,Lambertus Buddestraat,tertiary,50,False,193.20999999999998,"LINESTRING (6.8679358 52.2227298, 6.8678638 52.2228581, 6.8678119 52.2229767, 6.8677874 52.2230563, 6.8677768 52.2231427, 6.8677818 52.223227, 6.8677923 52.2233074, 6.8678386 52.223472, 6.8678905 52.2236345, 6.8679344 52.2238316, 6.8680084 52.2241547, 6.868066 52.2244412)",,
279791613,False,,Lambertus Buddestraat,tertiary,50,True,118.506,"LINESTRING (6.8679358 52.2227298, 6.8680077 52.2225975, 6.8681642 52.2223099, 6.8682386 52.2221483, 6.8682892 52.2219832, 6.8683257 52.2218314, 6.868343 52.221698)",,
314696911,False,,Spoordijkstraat,unclassified,30,True,268.549,"LINESTRING (6.8679358 52.2227298, 6.8677684 52.2226976, 6.8677184 52.2226877, 6.8670603 52.2225636, 6.8656988 52.2223091, 6.8655535 52.2222871, 6.8653977 52.2222803, 6.8652342 52.2222837, 6.8651034 52.2222978, 6.8649373 52.2223437, 6.8647516 52.2224036, 6.8645828 52.2224717, 6.8642429 52.2226076)",,
6653465,False,,Rigtersbleek-Aalten,unclassified,,False,200.82999999999998,"LINESTRING (6.8688401 52.2229325, 6.8688618 52.2230442, 6.8688724 52.2231006, 6.8691301 52.2237177, 6.8695345 52.2246864)",,
6653499,False,,Spoordijkstraat,unclassified,,True,65.61399999999999,"LINESTRING (6.8688401 52.2229325, 6.8686762 52.2228966, 6.868515 52.2228595, 6.8683446 52.2228203, 6.8681143 52.2227642, 6.8679358 52.2227298)",,
"[375383252, 6653500, 6653333]",False,,Spoordijkstraat,unclassified,50,True,470.654,"LINESTRING (6.8688401 52.2229325, 6.8688352 52.2228319, 6.8688478 52.2227648, 6.8688675 52.2226711, 6.8688745 52.2225623, 6.8688717 52.2224707, 6.8688604 52.2223693, 6.8687758 52.2218588, 6.8687776 52.2217695, 6.8688085 52.2216633, 6.8688738 52.2215769, 6.8689692 52.2215085, 6.8690636 52.2214618, 6.8691729 52.221414, 6.8693468 52.2213771, 6.8700782 52.2212937, 6.8702893 52.2212737, 6.8706675 52.2212379, 6.8710504 52.2212018, 6.8714232 52.2211767, 6.8718787 52.2211682, 6.8721875 52.2211635, 6.872577 52.2211612, 6.8728719 52.2211634, 6.8734046 52.2211875)",,
