osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction
7185648,Dorpstraat,tertiary,50,False,False,94.18699999999998,"LINESTRING (5.39677 51.40327, 5.3966254 51.4035979, 5.3965614 51.40377, 5.3965617 51.4038326, 5.3966037 51.403909, 5.3966716 51.4039569, 5.3967483 51.4039843, 5.3968532 51.4040022)",,,
7177295,Goorstraat,unclassified,,False,False,294.478,"LINESTRING (5.3885341 51.4033501, 5.3885333 51.4033849, 5.38856 51.40355, 5.38863 51.40373, 5.3886672 51.403787, 5.38878 51.40396, 5.38898 51.40415, 5.38997 51.40475, 5.3911233 51.4053325)",,,
964323389,Nieuwstraat,tertiary,50,False,True,155.723,"LINESTRING (5.3885341 51.4033501, 5.3883702 51.4033296, 5.3862969 51.4032449)",,,
"[964323394, 7185717]",Nieuwstraat,tertiary,,False,False,308.613,"LINESTRING (5.3885341 51.4033501, 5.388692 51.4033722, 5.3888187 51.4033771, 5.3901739 51.4034291, 5.3903536 51.4034526, 5.3912549 51.4034977, 5.3915266 51.4034965, 5.3926947 51.4035807, 5.3929139 51.4036759)",,,
680331700,De Plank,tertiary,50,False,True,9.328,"LINESTRING (5.3929139 51.4036759, 5.392979 51.4036025)",,,
7185707,Kromstraat,tertiary,50,False,False,137.638,"LINESTRING (5.3929139 51.4036759, 5.3928264 51.4037459, 5.3924257 51.4040972, 5.3922486 51.4042386, 5.3920703 51.4044117, 5.3918926 51.4045623, 5.3917613 51.4046828)",,,
"[964323394, 7185717]",Nieuwstraat,tertiary,,False,True,308.613,"LINESTRING (5.3929139 51.4036759, 5.3926947 51.4035807, 5.3915266 51.4034965, 5.3912549 51.4034977, 5.3903536 51.4034526, 5.3901739 51.4034291, 5.3888187 51.4033771, 5.388692 51.4033722, 5.3885341 51.4033501)",,,
7185648,Dorpstraat,tertiary,50,False,False,7.247,"LINESTRING (5.3968532 51.4040022, 5.3969566 51.4040115)",,,
7185648,Dorpstraat,tertiary,50,False,True,94.187,"LINESTRING (5.3968532 51.4040022, 5.3967483 51.4039843, 5.3966716 51.4039569, 5.3966037 51.403909, 5.3965617 51.4038326, 5.3965614 51.40377, 5.3966254 51.4035979, 5.39677 51.40327)",,,
298637932,Rapportstraat,residential,30,False,False,50.183,"LINESTRING (5.3968532 51.4040022, 5.3968514 51.404046, 5.3968835 51.404453)",,,
