osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge,ref
"[1046892880, 1046892881, 7040470, 7040471]",Overdiemerweg,unclassified,"['30', '50']",False,True,569.55,"LINESTRING (4.9838862 52.3373954, 4.9836846 52.3372608, 4.9834936 52.3371402, 4.9833898 52.3370767, 4.9833431 52.3370477, 4.9832598 52.3369951, 4.9830829 52.3368847, 4.9829977 52.3368268, 4.982919 52.3367774, 4.9828133 52.3367182, 4.9826718 52.3366453, 4.9825916 52.3366087, 4.9825072 52.3365721, 4.9823357 52.3365, 4.9821025 52.3364015, 4.9818794 52.3363128, 4.9818257 52.3362937, 4.9817611 52.3362721, 4.9814743 52.3361885, 4.9810796 52.3360805, 4.9809254 52.3360361, 4.9808127 52.3360027, 4.9806849 52.3359609, 4.9806402 52.335945, 4.9805863 52.3359234, 4.9805085 52.3358866, 4.9804165 52.3358373, 4.9803469 52.3357936, 4.9802769 52.3357422, 4.9802184 52.3356943, 4.9801882 52.3356652, 4.9801567 52.3356332, 4.9801308 52.3355984, 4.9801095 52.3355549, 4.9800953 52.3355151, 4.980093 52.3354606, 4.9800963 52.3354091, 4.9801015 52.3353802, 4.9801165 52.3353185, 4.9801486 52.3352186, 4.9801804 52.3351386, 4.9802141 52.3349777, 4.9802151 52.3349289, 4.9802128 52.3349016, 4.9802053 52.3348629, 4.9801967 52.3348353, 4.9801854 52.3348091, 4.9801616 52.3347596, 4.9800765 52.3346053, 4.9800161 52.3344799, 4.9799991 52.3344295, 4.9799888 52.3343784, 4.979985 52.3343241, 4.9799902 52.3342266, 4.9799941 52.3341645, 4.980003 52.3340636, 4.9800142 52.3339991, 4.9800103 52.3338342, 4.9800336 52.3337122, 4.9800372 52.3336736, 4.9800413 52.3335839, 4.9800368 52.3335043, 4.980053 52.3334651)",2,"['3.25', '5', '4.25', '2.75']",,
7040510,Weteringweg,secondary,50,True,False,32.538,"LINESTRING (4.9895364 52.3379427, 4.9898125 52.3381818)",3,,,S114
7040589,,secondary_link,50,True,False,10.548,"LINESTRING (4.9895364 52.3379427, 4.9893976 52.3379852)",,,,
153630922,Weteringweg,secondary,50,True,False,5.532,"LINESTRING (4.9899604 52.3384113, 4.989879 52.3384102)",3,,,S114
153630883,Diemerpolderweg,secondary,,True,False,200.16600000000005,"LINESTRING (4.9899604 52.3384113, 4.989962 52.338443, 4.9899543 52.3384876, 4.9898711 52.338566, 4.989776 52.3386163, 4.9896799 52.3386576, 4.9894761 52.3387428, 4.9891423 52.3388699, 4.9887135 52.3390164, 4.9885453 52.3390704, 4.9883628 52.3391242, 4.9880587 52.3392061, 4.9879859 52.3392249, 4.9878878 52.3392474, 4.9877746 52.3392687, 4.9876539 52.3392917, 4.9875191 52.3393137)",1,2.75,,
"[775980353, 629492398]",Diemerpolderweg,secondary,,True,False,55.536,"LINESTRING (4.9868209 52.3394956, 4.986838 52.3394629, 4.987021 52.3393652, 4.9871184 52.3393346, 4.9872372 52.3392997, 4.9874307 52.3392554, 4.9874976 52.3392423)","['1', '2']",2.75,,
"[7040472, 7040466]",Muiderstraatweg,unclassified,30,False,True,194.52400000000003,"LINESTRING (4.9895663 52.3332542, 4.9873515 52.3333206, 4.9872672 52.3333235, 4.9872125 52.3333232, 4.9871592 52.333316, 4.9871187 52.3333074, 4.9870601 52.3332889, 4.9869818 52.3332523, 4.986888 52.3332062, 4.9868017 52.3331519)",,5,,
9651576,,unclassified,,False,False,26.023000000000003,"LINESTRING (4.9895663 52.3332542, 4.9895589 52.3331055, 4.9895552 52.3330658, 4.9895551 52.3330203)",,,,
856945793,Provincialeweg,secondary,50,True,False,9.948,"LINESTRING (4.9775369 52.333913, 4.9773927 52.3338975)",1,3.5,,
7040205,Muiderstraatweg,unclassified,50,False,True,111.23100000000001,"LINESTRING (4.9816323 52.3329634, 4.9816031 52.3330033, 4.981568 52.3330351, 4.9815258 52.3330592, 4.9814835 52.3330753, 4.9814201 52.3330921, 4.9813161 52.3331033, 4.9807449 52.3331512, 4.9803981 52.3331788, 4.9801041 52.333184)",,4,,
845404104,Muiderstraatweg,unclassified,50,False,True,12.972,"LINESTRING (4.9854105 52.3332244, 4.9856012 52.3332189)",2,5.5,,
153630902,Muiderstraatweg,unclassified,30,True,False,47.5,"LINESTRING (4.9854105 52.3332244, 4.9852958 52.3332404, 4.9850412 52.3332465, 4.9849398 52.3332443, 4.9848036 52.3332357, 4.9847157 52.333231)",1,,,
320572376,Muiderstraatweg,secondary,50,True,False,9.743,"LINESTRING (4.9839658 52.3333294, 4.9840724 52.333388)",1,4,,
"[784790852, 153630903]",Muiderstraatweg,unclassified,"['50', '30']",True,False,55.849000000000004,"LINESTRING (4.9839658 52.3333294, 4.9840522 52.3332791, 4.9841263 52.333242, 4.9842213 52.3332093, 4.984279 52.333197, 4.9843413 52.3331872, 4.9844268 52.333178, 4.984551 52.3331745, 4.9847112 52.3331854)",1,4,,
383848393,Weteringweg,secondary,70,False,False,146.53,"LINESTRING (4.9868412 52.3356141, 4.9852577 52.3347195)",2,,,
"[1022327105, 741005282, 383848395, 322774230]",Weteringweg,secondary,"['70', '50']",True,False,200.79399999999998,"LINESTRING (4.9868412 52.3356141, 4.9869522 52.3356474, 4.98721 52.3357822, 4.9873299 52.3358494, 4.9873988 52.3358886, 4.987456 52.3359239, 4.9875723 52.3360044, 4.9876822 52.3360834, 4.9878881 52.3362361, 4.9879639 52.3363017, 4.988095 52.3364244, 4.9881935 52.3365289, 4.9882936 52.3366438, 4.9886085 52.3370281)","['2', '3']","['7', '4', '5']",,
153630942,,motorway_link,100,True,False,115.22,"LINESTRING (4.9887974 52.337274, 4.9890633 52.3371347, 4.9899283 52.3366902, 4.9901027 52.336613)",1,,,A1
"[7040520, 741005285, 741005286]",Weteringweg,secondary,50,True,False,89.77099999999999,"LINESTRING (4.9887974 52.337274, 4.9889512 52.3374322, 4.9893553 52.3377911, 4.9894254 52.3378498, 4.9895364 52.3379427)",3,,,S114
153630943,,motorway_link,100,True,False,18.509999999999998,"LINESTRING (4.9893976 52.3379852, 4.9893495 52.3380451, 4.9893125 52.3380845, 4.989277 52.3381343)",1,,,A1
"[741005288, 153630921]",Weteringweg,secondary,50,True,False,87.902,"LINESTRING (4.9893976 52.3379852, 4.9892481 52.3378466, 4.9888103 52.3374827, 4.988674 52.3373312)",2,,,S114
"[75333000, 383848404, 75332996]",,motorway_link,100,True,False,319.331,"LINESTRING (4.9857689 52.3395314, 4.9857533 52.3394387, 4.9861109 52.3391574, 4.9862377 52.3390571, 4.9866355 52.3387424, 4.9869096 52.3385101, 4.9873946 52.3380576, 4.9875757 52.3379284, 4.9876994 52.3378404, 4.9878145 52.337767, 4.9879777 52.3376703, 4.9881567 52.3375776, 4.9884959 52.3374154, 4.9885723 52.3373789, 4.9886356 52.3373499, 4.988674 52.3373312)","['1', '2', '4']",,yes,A1
"[7040240, 845337596]",Muiderstraatweg,unclassified,50,False,False,207.105,"LINESTRING (4.9846999 52.3329689, 4.9845793 52.3329732, 4.9836008 52.3330024, 4.983308 52.3330131, 4.9832462 52.3330131, 4.9831941 52.3330119, 4.9831175 52.3330088, 4.9830444 52.3330007, 4.9830163 52.3329947, 4.9829293 52.332971, 4.9828523 52.3329422, 4.9826833 52.332881, 4.9824652 52.332797, 4.9823707 52.332764, 4.9822848 52.3327364, 4.9821431 52.3326952, 4.9820287 52.3326869, 4.9819788 52.3326926, 4.981949 52.3326825, 4.981925 52.3326677, 4.9819087 52.3326493, 4.9818967 52.3326319, 4.9818932 52.3326238, 4.981882 52.3325979)",2,4.75,yes,
7040240,Muiderstraatweg,unclassified,50,False,True,59.894,"LINESTRING (4.9846999 52.3329689, 4.9854162 52.3329449, 4.9855803 52.3329443)",2,4.75,,
322774220,Muiderstraatweg,unclassified,50,False,True,24.086,"LINESTRING (4.9846999 52.3329689, 4.9847078 52.3331172, 4.9847112 52.3331854)",2,5.5,,
322774220,Muiderstraatweg,unclassified,50,False,True,5.08,"LINESTRING (4.9847112 52.3331854, 4.9847157 52.333231)",2,5.5,,
153630903,Muiderstraatweg,unclassified,30,True,False,47.937,"LINESTRING (4.9847112 52.3331854, 4.9848169 52.3331998, 4.9848832 52.3332088, 4.9849383 52.3332131, 4.9849808 52.3332148, 4.9851016 52.3332144, 4.9852958 52.3332132, 4.9854105 52.3332244)",1,,,
322774220,Muiderstraatweg,unclassified,50,False,False,24.086,"LINESTRING (4.9847112 52.3331854, 4.9847078 52.3331172, 4.9846999 52.3329689)",2,5.5,,
322774220,Muiderstraatweg,unclassified,50,False,False,5.08,"LINESTRING (4.9847157 52.333231, 4.9847112 52.3331854)",2,5.5,,
"[153630902, 761335031]",Muiderstraatweg,unclassified,"['30', '50']",True,False,50.721000000000004,"LINESTRING (4.9847157 52.333231, 4.984442 52.3332302, 4.9843946 52.3332315, 4.9843577 52.3332354, 4.9843187 52.3332435, 4.984285 52.3332527, 4.9842512 52.3332655, 4.9842291 52.3332768, 4.9841989 52.3332909, 4.9841791 52.3333082, 4.9841325 52.3333435, 4.9840724 52.333388)","['1', '2']",5,,
322774146,Diemerpolderweg,secondary,70,True,False,29.128,"LINESTRING (4.9898125 52.3381818, 4.9898902 52.3382104, 4.9899349 52.3382146, 4.9900181 52.3382202, 4.990093 52.3382112, 4.9901573 52.3381924, 4.9902089 52.338172)",2,,,S114
322774228,Weteringweg,secondary,50,True,False,22.905,"LINESTRING (4.9898125 52.3381818, 4.9898194 52.3382211, 4.9899071 52.3383101, 4.9899417 52.338369)",1,,,
322777594,Weteringweg,secondary,50,True,False,17.076,"LINESTRING (4.9897389 52.3383586, 4.9897157 52.3382951, 4.989644 52.3382182)",3,,,S114
444716489,,busway,100,True,False,186.33,"LINESTRING (4.9897389 52.3383586, 4.9895227 52.3383692, 4.9894666 52.3383737, 4.9894192 52.3383786, 4.9893557 52.3383855, 4.9893022 52.3383922, 4.9892107 52.3384068, 4.9891125 52.3384244, 4.9890379 52.3384405, 4.9889719 52.3384568, 4.9888905 52.3384794, 4.9888211 52.3385008, 4.9886829 52.3385546, 4.9885619 52.3386107, 4.9883918 52.3387025, 4.9882119 52.3387886, 4.9880242 52.3388598, 4.9878537 52.338928, 4.9875967 52.3390192, 4.9874441 52.3390684, 4.9873235 52.3390792)",1,,,
626003731,Diemerpolderweg,busway,70,True,False,13.827,"LINESTRING (4.9899417 52.338369, 4.9897389 52.3383586)",1,,,
1132668269,Weteringweg,secondary,50,True,False,4.872,"LINESTRING (4.9899417 52.338369, 4.9899458 52.3383776, 4.9899604 52.3384113)",1,,,
1132668347,Diemerpolderweg,secondary,,True,False,28.538999999999998,"LINESTRING (4.9899417 52.338369, 4.9900805 52.3382818, 4.9901186 52.3382524, 4.9902089 52.338172)",1,,,
383848393,Weteringweg,secondary,70,False,True,146.53,"LINESTRING (4.9852577 52.3347195, 4.9868412 52.3356141)",2,,,
"[322774229, 383848398]",Weteringweg,secondary,"['70', '50']",True,False,177.422,"LINESTRING (4.9852577 52.3347195, 4.9851693 52.3346964, 4.9849652 52.3345828, 4.9847953 52.3344869, 4.9846644 52.3344125, 4.9845936 52.3343704, 4.9845606 52.3343506, 4.9845325 52.334332, 4.9844873 52.3343017, 4.9844559 52.3342785, 4.9844201 52.33425, 4.9843757 52.3342101, 4.9843479 52.3341825, 4.984329 52.3341615, 4.9843121 52.3341428, 4.9842901 52.3341176, 4.9842583 52.3340765, 4.9842305 52.334038, 4.9841899 52.3339634, 4.9841824 52.3339457, 4.9841762 52.3339206, 4.984168 52.3338626, 4.9841587 52.333794, 4.984139 52.333703, 4.9841303 52.3336763, 4.9841225 52.3336543, 4.9841097 52.3336284, 4.9840815 52.3335759, 4.9840461 52.3335317, 4.9840046 52.3334888, 4.9839878 52.3334719, 4.9839671 52.3334549, 4.9839423 52.3334413, 4.9839163 52.3334276)","['1', '2']","['3.5', '6']",,
386677232,,motorway_link,80,True,False,149.65200000000002,"LINESTRING (4.9911698 52.3370528, 4.9909822 52.3371111, 4.9904864 52.3374014, 4.9899775 52.3377089, 4.9896902 52.3378914, 4.9896084 52.337921, 4.9895364 52.3379427)",2,,,A1
386677223,Weteringweg,secondary,50,True,False,30.286,"LINESTRING (4.9886085 52.3370281, 4.9886854 52.3371516, 4.9887276 52.3371969, 4.9887974 52.337274)",2,5,,
386677231,,motorway_link,100,True,False,119.965,"LINESTRING (4.9886085 52.3370281, 4.988766 52.3370709, 4.9887801 52.337077, 4.9887991 52.337083, 4.9888353 52.3370917, 4.9888674 52.3370959, 4.9888957 52.3370966, 4.988923 52.3370963, 4.9889523 52.3370925, 4.9889834 52.3370882, 4.9890211 52.3370775, 4.9890908 52.3370497, 4.989691 52.336766, 4.9901027 52.336613)",1,3.25,,
386677224,Weteringweg,secondary,50,True,False,30.903,"LINESTRING (4.989644 52.3382182, 4.9894829 52.3380515, 4.9893976 52.3379852)",2,,,S114
386677225,,motorway_link,100,True,False,28.607,"LINESTRING (4.989644 52.3382182, 4.9895189 52.3381424, 4.989472 52.3381348, 4.9893562 52.3381276, 4.989277 52.3381343)",2,,,
"[386677233, 626002047]",,motorway_link,100,True,False,170.048,"LINESTRING (4.989277 52.3381343, 4.9891403 52.3381846, 4.9885297 52.3385476, 4.9882547 52.3386959, 4.9879732 52.3388192, 4.9877134 52.3389074, 4.9875172 52.3389874, 4.9874007 52.3390413, 4.9873235 52.3390792)","['1', '2']",,,A1
153630922,Weteringweg,secondary,50,True,False,11.114,"LINESTRING (4.989879 52.3384102, 4.9897389 52.3383586)",3,,,S114
1132668347,Diemerpolderweg,secondary,,True,False,6.256,"LINESTRING (4.989879 52.3384102, 4.9899417 52.338369)",1,,,
386677211,Diemerpolderweg,secondary,,True,False,17.863,"LINESTRING (4.9896686 52.3385046, 4.9897617 52.3384737, 4.9898057 52.3384462, 4.989879 52.3384102)",1,,,
626001401,Diemerpolderweg,secondary,,True,False,17.023,"LINESTRING (4.9896686 52.3385046, 4.9896895 52.3384508, 4.9897241 52.3384046, 4.9897322 52.3383874, 4.9897389 52.3383586)",2,,,
"[7040240, 845337596]",Muiderstraatweg,unclassified,50,False,True,207.105,"LINESTRING (4.981882 52.3325979, 4.9818932 52.3326238, 4.9818967 52.3326319, 4.9819087 52.3326493, 4.981925 52.3326677, 4.981949 52.3326825, 4.9819788 52.3326926, 4.9820287 52.3326869, 4.9821431 52.3326952, 4.9822848 52.3327364, 4.9823707 52.332764, 4.9824652 52.332797, 4.9826833 52.332881, 4.9828523 52.3329422, 4.9829293 52.332971, 4.9830163 52.3329947, 4.9830444 52.3330007, 4.9831175 52.3330088, 4.9831941 52.3330119, 4.9832462 52.3330131, 4.983308 52.3330131, 4.9836008 52.3330024, 4.9845793 52.3329732, 4.9846999 52.3329689)",2,4.75,yes,
9651576,,unclassified,,False,True,26.023000000000003,"LINESTRING (4.9895551 52.3330203, 4.9895552 52.3330658, 4.9895589 52.3331055, 4.9895663 52.3332542)",,,,
144321258,Overdiemerweg,unclassified,30,False,True,8.073,"LINESTRING (4.9875191 52.3393137, 4.9874976 52.3392423)",,,,
153630883,Diemerpolderweg,secondary,,True,False,52.205,"LINESTRING (4.9875191 52.3393137, 4.9872846 52.3393532, 4.9872137 52.33937, 4.9871348 52.3393917, 4.9869968 52.3394374, 4.9868956 52.3394807, 4.9868719 52.3394928, 4.9868209 52.3394956)",1,2.75,,
144321258,Overdiemerweg,unclassified,30,False,False,8.073,"LINESTRING (4.9874976 52.3392423, 4.9875191 52.3393137)",,,,
