osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel,bridge
7247098,Laan van Europa,unclassified,30,False,False,604.1449999999999,"LINESTRING (4.4524547 51.5293699, 4.4523731 51.5299027, 4.4522873 51.5304627, 4.4522422 51.5307576, 4.4509277 51.5306905, 4.4508765 51.5306637, 4.4509057 51.5302325, 4.4506227 51.5299313, 4.4506168 51.5298694, 4.4506263 51.5298086, 4.4507268 51.5291526, 4.4507576 51.5289669, 4.4508076 51.5289369, 4.4524264 51.529016, 4.4524764 51.529036, 4.4524964 51.529066, 4.4524547 51.5293699)",,,,
7247098,Laan van Europa,unclassified,30,False,True,604.1450000000001,"LINESTRING (4.4524547 51.5293699, 4.4524964 51.529066, 4.4524764 51.529036, 4.4524264 51.529016, 4.4508076 51.5289369, 4.4507576 51.5289669, 4.4507268 51.5291526, 4.4506263 51.5298086, 4.4506168 51.5298694, 4.4506227 51.5299313, 4.4509057 51.5302325, 4.4508765 51.5306637, 4.4509277 51.5306905, 4.4522422 51.5307576, 4.4522873 51.5304627, 4.4523731 51.5299027, 4.4524547 51.5293699)",,,,
7247310,Laan van Brabant,tertiary,50,True,False,8.141,"LINESTRING (4.4533934 51.5293745, 4.4533782 51.5294471)",,,,
7244638,Laan van Limburg,secondary,50,True,False,146.197,"LINESTRING (4.4533934 51.5293745, 4.4535529 51.5293796, 4.4553182 51.5294612, 4.455436 51.5294664, 4.4554729 51.5294686, 4.4555011 51.5294706)",RING,,,
7247322,Laan van Limburg,tertiary,50,True,False,12.009,"LINESTRING (4.4533782 51.5294471, 4.4532157 51.5294091)",,,,
7247327,Laan van Brabant,secondary,50,True,False,42.794,"LINESTRING (4.4533782 51.5294471, 4.453358 51.5295529, 4.453313 51.5298298)",RING,,,
7245005,Laan van België,secondary,50,True,False,89.934,"LINESTRING (4.4557396 51.5294245, 4.4557773 51.5293802, 4.4558386 51.5292886, 4.4559669 51.5290518, 4.4561958 51.5286678)",RING,,,
551331437,Laan van Luxemburg,tertiary,50,True,False,6.979,"LINESTRING (4.4557731 51.5294837, 4.4557396 51.5294245)",,1,,
7245017,Laan van België,secondary,50,True,False,15.773,"LINESTRING (4.4557731 51.5294837, 4.4556819 51.5295248, 4.4555685 51.5295381)",RING,,,
7244640,Laan van Limburg,secondary,50,True,False,151.933,"LINESTRING (4.4555685 51.5295381, 4.4554618 51.5295431, 4.4554238 51.5295418, 4.4544433 51.5294975, 4.4536545 51.5294597, 4.453548 51.5294549, 4.4533782 51.5294471)",RING,,,
7244742,Laan van België,unclassified,,True,False,127.60399999999998,"LINESTRING (4.4555685 51.5295381, 4.4555443 51.5296039, 4.4554456 51.5299365, 4.4552229 51.5306653)",,,,
7244767,Laan van Luxemburg,tertiary,30,True,False,102.211,"LINESTRING (4.4572116 51.5296915, 4.4567822 51.5296297, 4.45598 51.5295198, 4.4558606 51.5295038, 4.4557731 51.5294837)",,1,,
7244856,Doctor van Dregtstraat,unclassified,,False,False,117.245,"LINESTRING (4.4572116 51.5296915, 4.4571907 51.5297307, 4.4571315 51.529949, 4.4571291 51.5300039, 4.4571543 51.5302244, 4.4572383 51.5307375)",,,,
7244767,Laan van Luxemburg,tertiary,30,True,False,114.96000000000001,"LINESTRING (4.4588539 51.5298011, 4.4587946 51.529795, 4.45849 51.5298138, 4.4584107 51.5298123, 4.4574566 51.5297322, 4.4572116 51.5296915)",,1,,
7244792,Nispensestraat,unclassified,,False,True,48.891999999999996,"LINESTRING (4.4588539 51.5298011, 4.4588742 51.529756, 4.4588762 51.5296767, 4.4589 51.5295874, 4.4589356 51.5295134, 4.4590107 51.5293753)",,,,
7244932,Dokter Heijptstraat,unclassified,30,True,False,70.057,"LINESTRING (4.4610019 51.530159, 4.4600235 51.5303217)",,,,
7244679,Fortuinstraat,unclassified,30,True,False,161.495,"LINESTRING (4.4610019 51.530159, 4.4606286 51.5293163, 4.4605916 51.5292857, 4.4605209 51.5292758, 4.4597274 51.5293105)",,,,
7247326,Laan van Brabant,secondary,50,True,False,101.38000000000001,"LINESTRING (4.4530805 51.5303167, 4.45317 51.52981, 4.4531875 51.5296051, 4.4531957 51.5295423, 4.4532157 51.5294091)",RING,,,
7247300,,unclassified,,True,False,10.481,"LINESTRING (4.4532314 51.5303252, 4.4530805 51.5303167)",,,,
774754662,,unclassified,,False,False,9.014,"LINESTRING (4.4532314 51.5303252, 4.4533612 51.5303324)",,,,
"[724676008, 7247296]",Laan van Brabant,secondary,50,True,False,149.457,"LINESTRING (4.4532314 51.5303252, 4.4532129 51.5304013, 4.4531728 51.5306464, 4.4531334 51.5308872, 4.4530518 51.5313874, 4.4530413 51.5314517, 4.45303 51.53152, 4.4530134 51.5315732, 4.4529938 51.5316162, 4.4529635 51.5316557)",RING,"['2', '3']",,
7244700,Dokter Heijptstraat,unclassified,30,True,False,114.47,"LINESTRING (4.4600235 51.5303217, 4.45978 51.52964, 4.4597274 51.5293105)",,,,
7244786,Burgerhoutsestraat,unclassified,30,False,False,92.061,"LINESTRING (4.4628918 51.5305273, 4.4623493 51.5306812, 4.4619957 51.5307815, 4.4616809 51.5308708)",,,,
7244805,Emmastraat,unclassified,30,False,False,87.282,"LINESTRING (4.4628918 51.5305273, 4.462929 51.5306766, 4.46302 51.53105, 4.46311 51.5313)",,,,
7244919,Vrouwenhoflaan,unclassified,30,False,True,133.615,"LINESTRING (4.4628918 51.5305273, 4.4628072 51.5304092, 4.4626262 51.530148, 4.4622065 51.5295682, 4.4620996 51.5294315)",,,,
7244959,Nispensestraat,tertiary,30,True,False,88.33099999999999,"LINESTRING (4.4591775 51.5305638, 4.4590344 51.5302108, 4.4589079 51.5298739, 4.4589022 51.5298504, 4.4588895 51.5298198, 4.4588539 51.5298011)",,1,,
"[7244742, 7244743]","['Expeditiestraat', 'Laan van België']",unclassified,,True,False,202.84900000000002,"LINESTRING (4.4552229 51.5306653, 4.4550888 51.5311007, 4.4554106 51.5311067, 4.4558873 51.5311101, 4.4563786 51.5310949, 4.4571786 51.5310515, 4.4573 51.53103)",,,,
7244856,Doctor van Dregtstraat,unclassified,,False,False,32.803,"LINESTRING (4.4572383 51.5307375, 4.4573 51.53103)",,,,
7244711,Torenstraat,unclassified,,True,False,140.608,"LINESTRING (4.4572383 51.5307375, 4.4568647 51.5307591, 4.4565603 51.530772, 4.4563321 51.5307725, 4.4560973 51.5307612, 4.4559038 51.530749, 4.4556778 51.5307244, 4.455309 51.5306758, 4.4552229 51.5306653)",,,,
7244755,Torenstraat,unclassified,,True,False,136.32999999999998,"LINESTRING (4.4572383 51.5307375, 4.4584398 51.5306788, 4.4588245 51.5306471, 4.4591275 51.5305765, 4.4591775 51.5305638)",,,,
7244856,Doctor van Dregtstraat,unclassified,,False,True,117.245,"LINESTRING (4.4572383 51.5307375, 4.4571543 51.5302244, 4.4571291 51.5300039, 4.4571315 51.529949, 4.4571907 51.5297307, 4.4572116 51.5296915)",,,,
7244959,Nispensestraat,tertiary,30,True,False,26.208,"LINESTRING (4.4593011 51.5307866, 4.4591775 51.5305638)",,1,,
7244941,Dokter Heijptstraat,unclassified,30,True,False,97.365,"LINESTRING (4.4593011 51.5307866, 4.4598848 51.5306747, 4.460167 51.5306206, 4.4600235 51.5303217)",,,,
7244753,Raadhuisstraat,unclassified,30,False,False,26.563,"LINESTRING (4.4616809 51.5308708, 4.4613335 51.5309726)",,,,
7244786,Burgerhoutsestraat,unclassified,30,False,True,92.061,"LINESTRING (4.4616809 51.5308708, 4.4619957 51.5307815, 4.4623493 51.5306812, 4.4628918 51.5305273)",,,,
7244753,Raadhuisstraat,unclassified,30,False,True,26.563,"LINESTRING (4.4613335 51.5309726, 4.4616809 51.5308708)",,,,
7244771,Raadhuisstraat,unclassified,30,False,False,39.951,"LINESTRING (4.4613335 51.5309726, 4.4608081 51.5311218)",,,,
7244751,Fortuinstraat,unclassified,30,True,False,93.331,"LINESTRING (4.4613335 51.5309726, 4.4610653 51.5303114, 4.4610019 51.530159)",,,,
7244856,Doctor van Dregtstraat,unclassified,,False,True,32.803,"LINESTRING (4.4573 51.53103, 4.4572383 51.5307375)",,,,
7244770,Nieuwe Markt,unclassified,,False,False,127.97999999999999,"LINESTRING (4.4573 51.53103, 4.4573963 51.5310101, 4.4575093 51.531005, 4.4588073 51.5309596, 4.4588573 51.5309679, 4.4589563 51.5311332)",,,,
7244707,Sophiastraat,residential,30,True,False,183.634,"LINESTRING (4.4608081 51.5311218, 4.46159 51.5327)",,,,
7244771,Raadhuisstraat,unclassified,30,False,True,39.951,"LINESTRING (4.4608081 51.5311218, 4.4613335 51.5309726)",,,,
7244723,Raadhuisstraat,unclassified,30,False,False,84.277,"LINESTRING (4.4608081 51.5311218, 4.4604317 51.5312396, 4.4600831 51.5313735, 4.4597655 51.5315114)",,,,
7244804,Frederik Hendrikstraat,unclassified,30,False,False,85.267,"LINESTRING (4.46311 51.5313, 4.46192 51.5315)",,,,
7244805,Emmastraat,unclassified,30,False,True,87.282,"LINESTRING (4.46311 51.5313, 4.46302 51.53105, 4.462929 51.5306766, 4.4628918 51.5305273)",,,,
7244723,Raadhuisstraat,unclassified,30,False,True,84.277,"LINESTRING (4.4597655 51.5315114, 4.4600831 51.5313735, 4.4604317 51.5312396, 4.4608081 51.5311218)",,,,
"[746366878, 7244959]",Nispensestraat,tertiary,30,True,False,87.031,"LINESTRING (4.4597655 51.5315114, 4.4596269 51.5313587, 4.4594577 51.5310941, 4.4594275 51.5310344, 4.4593011 51.5307866)",,1,,
7244801,Damstraat,unclassified,30,True,False,71.892,"LINESTRING (4.46192 51.5315, 4.4616809 51.5308708)",,,,
7244804,Frederik Hendrikstraat,unclassified,30,False,True,85.267,"LINESTRING (4.46192 51.5315, 4.46311 51.5313)",,,,
7247280,Laan van Brabant,secondary,50,True,False,8.626,"LINESTRING (4.4529635 51.5316557, 4.4528875 51.5317172)",RING,,,
7247282,,busway,50,True,False,11.379,"LINESTRING (4.4529635 51.5316557, 4.4528031 51.531633)",,,,
7247256,Burgemeester Freijterslaan,secondary,50,True,False,13.184,"LINESTRING (4.4528875 51.5317172, 4.4527095 51.5317596)",,2,,
48586091,,busway,50,True,False,16.827,"LINESTRING (4.4528875 51.5317172, 4.4530336 51.5318382)",,,,
215646447,Burgemeester Freijterslaan,secondary,50,False,True,11.034,"LINESTRING (4.4528875 51.5317172, 4.4528031 51.531633)",RING,,,
384351826,Hendrik Gerard Dirckxstraat,secondary,50,False,True,15.354,"LINESTRING (4.4528875 51.5317172, 4.452851 51.5318534)",RING,,,
"[7247256, 7247261, 7247302]",Burgemeester Freijterslaan,secondary,50,True,False,269.358,"LINESTRING (4.4527095 51.5317596, 4.4514839 51.5320017, 4.4509163 51.5321181, 4.4493895 51.5324253, 4.4490121 51.5325181)",,2,,
7244770,Nieuwe Markt,unclassified,,False,True,127.98,"LINESTRING (4.4589563 51.5311332, 4.4588573 51.5309679, 4.4588073 51.5309596, 4.4575093 51.531005, 4.4573963 51.5310101, 4.4573 51.53103)",,,,
7247083,Dokter Brabersstraat,busway,50,True,False,119.663,"LINESTRING (4.4530336 51.5318382, 4.453622 51.5318483, 4.4537206 51.5318491, 4.4537748 51.5318259, 4.4538101 51.5317979, 4.4538243 51.531755, 4.4538107 51.5316877, 4.4531711 51.5316752, 4.4531479 51.5316748, 4.4530708 51.5316733)",,,,
7247263,Burgemeester Freijterslaan,residential,,False,False,11.303,"LINESTRING (4.448926 51.5324317, 4.4490121 51.5325181)",,,,
"[7247304, 7247260, 7247288]",Burgemeester Freijterslaan,secondary,50,True,False,282.731,"LINESTRING (4.448926 51.5324317, 4.4508675 51.5320326, 4.4514451 51.5319244, 4.4525415 51.5317027, 4.4527113 51.5316684, 4.4528031 51.531633)",,3,,
7247263,Burgemeester Freijterslaan,residential,,False,True,11.303,"LINESTRING (4.4490121 51.5325181, 4.448926 51.5324317)",,,,
289424175,Burgemeester Freijterslaan,residential,30,False,True,148.322,"LINESTRING (4.4490121 51.5325181, 4.4490659 51.5325881, 4.4492124 51.5327849, 4.4508039 51.5324683)",,,,
7244878,Damstraat,unclassified,30,True,False,127.462,"LINESTRING (4.46238 51.53261, 4.46192 51.5315)",,,,
7244888,Nieuwstraat,residential,30,False,False,55.554,"LINESTRING (4.46238 51.53261, 4.46159 51.5327)",,,,
7243310,Damstraat,unclassified,30,True,False,156.54199999999997,"LINESTRING (4.46238 51.53261, 4.4625467 51.5330268, 4.46258 51.53311, 4.46263 51.5333, 4.46263 51.53349, 4.4626 51.53365, 4.462448 51.5339859)",,,,
7244888,Nieuwstraat,residential,30,False,True,55.554,"LINESTRING (4.46159 51.5327, 4.46238 51.53261)",,,,
7244888,Nieuwstraat,residential,30,False,False,25.015,"LINESTRING (4.46159 51.5327, 4.4614772 51.5327125, 4.4612367 51.5327477)",,,,
"[487126404, 401974486, 7243630]",Nieuwstraat,"['residential', 'unclassified']","['50', '5']",False,False,208.69799999999998,"LINESTRING (4.4609894 51.5327797, 4.4609354 51.5327897, 4.46071 51.53283, 4.4604084 51.5328718, 4.4600216 51.5329255, 4.459771 51.5329603, 4.4597287 51.5329662, 4.4594383 51.5330064, 4.458846 51.5330947, 4.458655 51.5331237, 4.4585788 51.5331056, 4.4585425 51.533067, 4.4584706 51.5329629, 4.4583427 51.5328065)",,,building_passage,
7244980,Burgemeester Prinsensingel,tertiary,30,True,False,165.70299999999997,"LINESTRING (4.4609894 51.5327797, 4.4609575 51.5326953, 4.4609023 51.5325881, 4.4607899 51.53244, 4.4606554 51.5322921, 4.4604623 51.5321099, 4.4602491 51.5319268, 4.45982 51.53156, 4.4597655 51.5315114)",,1,,
436544666,Markt,unclassified,50,False,False,6.156,"LINESTRING (4.4526703 51.5336162, 4.4525986 51.533649)",,2,,
1021008308,Hendrik Gerard Dirckxstraat,secondary,50,False,False,7.021,"LINESTRING (4.4526703 51.5336162, 4.4526741 51.5335531)",RING,2,,
1021008296,Stationsstraat,secondary,50,False,False,11.921,"LINESTRING (4.4526703 51.5336162, 4.4526684 51.5336848, 4.4526688 51.5337234)",RING,2,,
"[7248137, 1021008293]",Markt,residential,50,True,False,31.253999999999998,"LINESTRING (4.4523982 51.5337284, 4.4523344 51.5337522, 4.452294 51.5337703, 4.4522438 51.5337856, 4.452192 51.5337991, 4.4521402 51.5338137, 4.4519956 51.5338544)",,1,,
1021008304,Badhuisstraat,unclassified,50,False,True,5.211,"LINESTRING (4.4519956 51.5338544, 4.4519701 51.5338103)",,,,
1021008306,Kade,residential,50,True,False,9.312,"LINESTRING (4.4519956 51.5338544, 4.4519345 51.5338689, 4.4518666 51.5338773)",,1,,
721013363,Bloemenmarkt,unclassified,50,True,False,15.404,"LINESTRING (4.4573988 51.533995, 4.4572702 51.5338819)",,,,
7243409,Dominéstraat,unclassified,50,True,False,126.81500000000003,"LINESTRING (4.4573988 51.533995, 4.4573446 51.5340059, 4.4572896 51.5340326, 4.45724 51.5340693, 4.4572 51.53412, 4.4571474 51.5342345, 4.4571142 51.5343494, 4.4570872 51.5344615, 4.4570695 51.5345329, 4.457022 51.5347241, 4.4569468 51.5350274, 4.45694 51.5350626)",,,,
7243719,Damstraat,unclassified,30,True,False,82.575,"LINESTRING (4.462448 51.5339859, 4.46221 51.53446, 4.4620938 51.5346509, 4.46207 51.53469)",,,,
7248259,Kadeplein,unclassified,50,True,False,121.89300000000001,"LINESTRING (4.45149 51.534, 4.4515167 51.5340596, 4.4515205 51.5341159, 4.4514721 51.5343221, 4.4514486 51.5344256, 4.4513449 51.5348958, 4.4513086 51.5349562, 4.4512578 51.535001, 4.4512014 51.5350629)",,,,
480021978,Kade,residential,50,False,True,29.439,"LINESTRING (4.45149 51.534, 4.4515805 51.5339726, 4.45174 51.5339137, 4.4518666 51.5338773)",,,,
7248296,Turfberg,unclassified,,False,False,45.979,"LINESTRING (4.45004 51.53423, 4.4499384 51.5344055, 4.4499106 51.5344338, 4.4498513 51.5344614, 4.4496195 51.5344935)",,,,
480021979,Kade,residential,50,True,False,104.556,"LINESTRING (4.45004 51.53423, 4.4501329 51.5342316, 4.4503179 51.5342348, 4.4509116 51.5341401, 4.451079 51.5340995, 4.45149 51.534)",,1,,
7248281,Turfberg,unclassified,,False,False,45.644,"LINESTRING (4.4496195 51.5344935, 4.4497517 51.5348103, 4.44979 51.53489)",,,,
7248296,Turfberg,unclassified,,False,True,45.979,"LINESTRING (4.4496195 51.5344935, 4.4498513 51.5344614, 4.4499106 51.5344338, 4.4499384 51.5344055, 4.45004 51.53423)",,,,
7243557,Dunantstraat,tertiary,50,False,False,58.581,"LINESTRING (4.46207 51.53469, 4.4628482 51.5348979)",,,,
7243557,Dunantstraat,tertiary,50,False,True,27.265,"LINESTRING (4.46207 51.53469, 4.4618891 51.5346428, 4.4617073 51.534594)",,,,
7243478,Molenstraat,unclassified,30,False,False,45.52,"LINESTRING (4.46018 51.53471, 4.46004 51.53511)",,,,
7243531,Molenstraat,unclassified,30,True,False,108.106,"LINESTRING (4.46018 51.53471, 4.459733 51.5346002, 4.4596015 51.5345679, 4.4587263 51.5343529)",,,,
"[7248235, 7248253]",Turfberg,"['unclassified', 'residential']",,False,False,94.22399999999999,"LINESTRING (4.44979 51.53489, 4.4498289 51.5349607, 4.4499 51.53509, 4.4500123 51.5353538, 4.4500761 51.5355123, 4.4501037 51.5356015, 4.4501202 51.5357099)",,,,
7248281,Turfberg,unclassified,,False,True,45.644,"LINESTRING (4.44979 51.53489, 4.4497517 51.5348103, 4.4496195 51.5344935)",,,,
"[294689910, 7248286]",Lage Brug,"['unclassified', 'residential']",,False,False,47.456,"LINESTRING (4.44979 51.53489, 4.4493984 51.5349637, 4.4491333 51.5350136)",,,,
7243544,Molenstraat,unclassified,30,True,False,59.316,"LINESTRING (4.4609782 51.534905, 4.4609266 51.5348921, 4.46018 51.53471)",,,,
7244980,Burgemeester Prinsensingel,tertiary,30,True,False,49.334,"LINESTRING (4.4609782 51.534905, 4.461117 51.5345051, 4.4611313 51.5344717)",,1,,
7243557,Dunantstraat,tertiary,50,False,True,58.581,"LINESTRING (4.4628482 51.5348979, 4.46207 51.53469)",,,,
"[402784824, 774754651]",,unclassified,,False,False,7.782,"LINESTRING (4.4628482 51.5348979, 4.4628677 51.5348441, 4.4628756 51.5348301)",,,,
7243584,Ludwigstraat,residential,30,True,False,100.819,"LINESTRING (4.4556341 51.5350192, 4.4555 51.53568, 4.4554339 51.5359171)",,,,
746349325,Vughtstraat,tertiary,30,True,False,90.509,"LINESTRING (4.4556341 51.5350192, 4.4559433 51.5350301, 4.456442 51.5350378, 4.4566888 51.5350437, 4.45694 51.5350626)",,1,,
7248335,Lage Brug,residential,,False,False,34.549,"LINESTRING (4.4491333 51.5350136, 4.4492633 51.5353136)",,,,
"[7248286, 294689910]",Lage Brug,"['residential', 'unclassified']",,False,True,47.456,"LINESTRING (4.4491333 51.5350136, 4.4493984 51.5349637, 4.44979 51.53489)",,,,
577210457,Kloosterstraat,tertiary,30,True,False,46.189,"LINESTRING (4.45694 51.5350626, 4.4571733 51.5350875, 4.4575761 51.535183)",,1,,
7248307,Oostelijke Havendijk,unclassified,,False,False,102.059,"LINESTRING (4.4512014 51.5350629, 4.4511943 51.5350942, 4.4512061 51.5351266, 4.4513213 51.5352453, 4.4514428 51.5353771, 4.451563 51.535557, 4.4516003 51.5357232, 4.4515924 51.535802, 4.4515804 51.5359226)",,,,
7243478,Molenstraat,unclassified,30,False,True,45.52,"LINESTRING (4.46004 51.53511, 4.46018 51.53471)",,,,
7243499,Stadserf,unclassified,,False,False,71.188,"LINESTRING (4.4575761 51.535183, 4.4573553 51.5358083)",,,,
577210457,Kloosterstraat,tertiary,30,True,False,238.96099999999998,"LINESTRING (4.4575761 51.535183, 4.4578538 51.5352705, 4.4580993 51.5353349, 4.4589002 51.5355177, 4.4598581 51.53573, 4.4601388 51.5357946, 4.4602261 51.5358216, 4.460417 51.5358711, 4.4606377 51.5359278, 4.4606826 51.5359346, 4.4607343 51.5359322, 4.4607987 51.5359214)",,1,,
"[436544680, 7248198, 436544671]","['Uniestede', 'Stationsstraat']",residential,"['30', '50']",False,False,106.50500000000002,"LINESTRING (4.4540621 51.535189, 4.4540103 51.5355773, 4.4539553 51.5360119, 4.4539298 51.5360461, 4.4538733 51.536076, 4.4538014 51.5360945)",,,,
39121014,Stationsstraat,secondary,50,False,False,99.801,"LINESTRING (4.45336 51.53524, 4.4538014 51.5360945)",RING,,,
"[7243484, 746349326]",Vughtstraat,tertiary,30,True,False,161.491,"LINESTRING (4.45336 51.53524, 4.4534709 51.5352067, 4.4546685 51.5350071, 4.4547047 51.5350011, 4.4548848 51.5349831, 4.4553811 51.5350007, 4.4555453 51.5350145, 4.4556341 51.5350192)",,1,,
39121014,Stationsstraat,secondary,50,False,True,137.98,"LINESTRING (4.45336 51.53524, 4.4533202 51.5351609, 4.4528163 51.5341581, 4.4527655 51.5340555)",RING,,,
7248335,Lage Brug,residential,,False,True,34.549,"LINESTRING (4.4492633 51.5353136, 4.4491333 51.5350136)",,,,
7243479,Molenstraat,unclassified,30,True,False,89.623,"LINESTRING (4.462735 51.5356324, 4.4616737 51.53517)",,,,
7248235,Turfberg,residential,,False,False,132.37699999999998,"LINESTRING (4.4501202 51.5357099, 4.4501163 51.5358451, 4.4500857 51.5369002)",,,,
"[7248235, 7248253]",Turfberg,"['residential', 'unclassified']",,False,True,94.22399999999999,"LINESTRING (4.4501202 51.5357099, 4.4501037 51.5356015, 4.4500761 51.5355123, 4.4500123 51.5353538, 4.4499 51.53509, 4.4498289 51.5349607, 4.44979 51.53489)",,,,
7243499,Stadserf,unclassified,,False,True,71.188,"LINESTRING (4.4573553 51.5358083, 4.4575761 51.535183)",,,,
7248307,Oostelijke Havendijk,unclassified,,False,True,102.059,"LINESTRING (4.4515804 51.5359226, 4.4515924 51.535802, 4.4516003 51.5357232, 4.451563 51.535557, 4.4514428 51.5353771, 4.4513213 51.5352453, 4.4512061 51.5351266, 4.4511943 51.5350942, 4.4512014 51.5350629)",,,,
"[296015208, 296015209, 846875378, 7248429]","['Wethouder Lanenstraat', 'Oostelijke Havendijk']","['unclassified', 'residential']",,False,False,209.31099999999998,"LINESTRING (4.4515804 51.5359226, 4.4515355 51.53671, 4.4515249 51.5369091, 4.4513387 51.5369067, 4.4511416 51.5369042, 4.451029 51.5369028, 4.4509757 51.5369025, 4.4506546 51.5369005, 4.4500857 51.5369002)",,,,yes
746349322,Burgemeester Prinsensingel,tertiary,30,True,False,114.821,"LINESTRING (4.4607987 51.5359214, 4.4608386 51.5358972, 4.4608609 51.5358646, 4.4609106 51.5353649, 4.4609401 51.5351254, 4.4609782 51.534905)",,1,,
294395374,Sint Jansstraat,living_street,15,False,False,36.333,"LINESTRING (4.4623142 51.5360429, 4.4622619 51.536084, 4.46199 51.5363)",,,,
7243686,Oliemolen,residential,,False,False,33.508,"LINESTRING (4.46199 51.5363, 4.4624153 51.5364443)",,,,
7243609,Oliemolen,residential,30,False,True,89.904,"LINESTRING (4.46199 51.5363, 4.4612267 51.5360647, 4.4609204 51.5360029, 4.4607973 51.5359864)",,,,
294395374,Sint Jansstraat,living_street,15,False,True,36.333,"LINESTRING (4.46199 51.5363, 4.4622619 51.536084, 4.4623142 51.5360429)",,,,
39121014,Stationsstraat,secondary,50,False,True,99.801,"LINESTRING (4.4538014 51.5360945, 4.45336 51.53524)",RING,,,
39121014,Stationsstraat,secondary,50,False,False,177.178,"LINESTRING (4.4538014 51.5360945, 4.45421 51.53693, 4.4542396 51.5369929, 4.4543 51.537055, 4.4543858 51.5371306, 4.45447 51.53719, 4.4549258 51.5374865)",RING,,,
"[436544680, 7248198, 436544671]","['Uniestede', 'Stationsstraat']",residential,"['50', '30']",False,True,106.505,"LINESTRING (4.4538014 51.5360945, 4.4538733 51.536076, 4.4539298 51.5360461, 4.4539553 51.5360119, 4.4540103 51.5355773, 4.4540621 51.535189)",,,,
7243686,Oliemolen,residential,,False,True,33.508,"LINESTRING (4.4624153 51.5364443, 4.46199 51.5363)",,,,
"[846875377, 296015206]",Wethouder Lanenstraat,residential,,False,True,82.023,"LINESTRING (4.4489525 51.5367178, 4.4491741 51.536747, 4.4493468 51.5367778, 4.4494009 51.536795, 4.4496558 51.5368763, 4.4497696 51.5368872, 4.4498608 51.536896, 4.4499414 51.5368993, 4.4500857 51.5369002)",,,,
7248235,Turfberg,residential,,False,True,132.37699999999998,"LINESTRING (4.4500857 51.5369002, 4.4501163 51.5358451, 4.4501202 51.5357099)",,,,
"[846875377, 296015206]",Wethouder Lanenstraat,residential,,False,False,82.023,"LINESTRING (4.4500857 51.5369002, 4.4499414 51.5368993, 4.4498608 51.536896, 4.4497696 51.5368872, 4.4496558 51.5368763, 4.4494009 51.536795, 4.4493468 51.5367778, 4.4491741 51.536747, 4.4489525 51.5367178)",,,,
