osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,width
6535779,Van Kleffensstraat,unclassified,30,False,False,21.501,"LINESTRING (5.9922084 53.3224972, 5.9921973 53.3225113, 5.9921926 53.3225255, 5.9921882 53.3225418, 5.9921873 53.3225563, 5.9921858 53.3225843, 5.9921848 53.3226371, 5.9921803 53.3226885)",,,,
6535779,Van Kleffensstraat,unclassified,30,False,True,49.565,"LINESTRING (5.9922084 53.3224972, 5.9922256 53.3224839, 5.992249 53.3224656, 5.9922587 53.3224576, 5.9922655 53.322448, 5.9922709 53.3224396, 5.9922735 53.3224291, 5.9923338 53.3221291, 5.9923448 53.3220656)",,,,
"[6535635, 830008908]",Bronlaan,residential,30,False,False,32.547,"LINESTRING (6.0023181 53.3224798, 6.00258 53.3224748, 6.0028079 53.3224709)",,,,
6535635,Bronlaan,residential,30,False,True,38.105,"LINESTRING (6.0023181 53.3224798, 6.0022129 53.3224436, 6.0021224 53.3223718, 6.0020752 53.3223043, 6.0020644 53.3222889, 6.0020395 53.3221997)",,,,
6535636,Olivier van Keulenlaan,residential,30,False,False,171.90500000000003,"LINESTRING (6.0023181 53.3224798, 6.0022973 53.3231018, 6.0015501 53.3230927, 6.0013009 53.3229457, 6.0010871 53.3228703, 6.0009026 53.3228229)",,,,
6535895,Bronlaan,residential,30,False,True,81.832,"LINESTRING (6.0028079 53.3224709, 6.0028554 53.3224641, 6.002928 53.3224382, 6.0029675 53.3224012, 6.0030072 53.3223475, 6.0030399 53.3222823, 6.0030393 53.3222224, 6.0030356 53.3221752, 6.0029824 53.3220894, 6.0029134 53.3220307, 6.0028237 53.321983, 6.0027181 53.3219488, 6.0026022 53.32193)",,,,
"[6535635, 830008908]",Bronlaan,residential,30,False,True,32.547,"LINESTRING (6.0028079 53.3224709, 6.00258 53.3224748, 6.0023181 53.3224798)",,,,
6535570,Allert Jacob van der Poortstraat,residential,30,False,False,123.493,"LINESTRING (5.9921803 53.3226885, 5.9923176 53.3227049, 5.992557 53.3227359, 5.9925815 53.3227418, 5.9925989 53.3227479, 5.9926194 53.3227562, 5.9926344 53.322766, 5.9926414 53.3227759, 5.9926468 53.3227861, 5.9926527 53.3227993, 5.9926546 53.3228099, 5.992655 53.3228198, 5.9926574 53.3228718, 5.9926286 53.3229506, 5.9926354 53.3231898, 5.9926397 53.3233168, 5.9926409 53.323351, 5.992677 53.3234201, 5.9926805 53.3235157, 5.9926825 53.3235836)",,,,
6535779,Van Kleffensstraat,unclassified,30,False,False,107.41900000000001,"LINESTRING (5.9921803 53.3226885, 5.9921768 53.3227509, 5.9921764 53.3227938, 5.9921771 53.322804, 5.9921804 53.3228123, 5.9921865 53.3228211, 5.9921928 53.3228292, 5.9922193 53.3228614, 5.9922259 53.3228714, 5.9922301 53.3228809, 5.9922339 53.3228938, 5.9922332 53.3229055, 5.992224 53.323102, 5.992223 53.3231242, 5.9921517 53.3232455, 5.9921445 53.3233505, 5.9921443 53.3233635, 5.9921417 53.323375, 5.9921375 53.3233852, 5.9921308 53.3233952, 5.9921228 53.3234072, 5.9921165 53.3234161, 5.9921103 53.3234268, 5.9921087 53.3234376, 5.9921052 53.3235698, 5.9921173 53.3236364)",,,,
6535779,Van Kleffensstraat,unclassified,30,False,True,21.501,"LINESTRING (5.9921803 53.3226885, 5.9921848 53.3226371, 5.9921858 53.3225843, 5.9921873 53.3225563, 5.9921882 53.3225418, 5.9921926 53.3225255, 5.9921973 53.3225113, 5.9922084 53.3224972)",,,,
6535588,Kapellaan,residential,30,False,False,69.563,"LINESTRING (6.0059637 53.3227143, 6.0064823 53.3231393, 6.0065854 53.3232177)",,,,
6535588,Kapellaan,residential,30,False,True,181.826,"LINESTRING (6.0059637 53.3227143, 6.0056633 53.3224442, 6.0056535 53.3224361, 6.0055527 53.3223526, 6.0055011 53.3222962, 6.0054606 53.3222323, 6.0052399 53.3215821, 6.0051823 53.3213981, 6.0051915 53.3211834)",,,,
6535638,Carpentier Altingstraat,residential,30,False,False,59.284000000000006,"LINESTRING (6.0059637 53.3227143, 6.0057917 53.3227942, 6.0056501 53.3228497, 6.0056275 53.3228585, 6.0051769 53.3229544)",,,,
6535636,Olivier van Keulenlaan,residential,30,False,True,171.90500000000003,"LINESTRING (6.0009026 53.3228229, 6.0010871 53.3228703, 6.0013009 53.3229457, 6.0015501 53.3230927, 6.0022973 53.3231018, 6.0023181 53.3224798)",,,,
6535968,Woudweg,tertiary,30,False,False,94.017,"LINESTRING (6.0009026 53.3228229, 6.0006925 53.3230374, 6.000171 53.3235467)",,,,
6535968,Woudweg,tertiary,30,False,True,72.88,"LINESTRING (6.0009026 53.3228229, 6.0010118 53.3227015, 6.001123 53.3225083, 6.0011225 53.322455, 6.001121 53.3222782, 6.0011203 53.322195)",,,,
6535638,Carpentier Altingstraat,residential,30,False,True,59.284000000000006,"LINESTRING (6.0051769 53.3229544, 6.0056275 53.3228585, 6.0056501 53.3228497, 6.0057917 53.3227942, 6.0059637 53.3227143)",,,,
6535755,Carpentier Altingstraat,residential,30,False,False,172.35399999999998,"LINESTRING (6.0051769 53.3229544, 6.0050794 53.3229716, 6.0047817 53.3230203, 6.0045686 53.3230558, 6.0042334 53.3231257, 6.0041858 53.3231845, 6.0042034 53.3234099, 6.0042917 53.3237628, 6.0043854 53.3240027, 6.0044269 53.3240645)",,,,
6535875,Potterstraat,residential,30,False,False,81.458,"LINESTRING (6.0051769 53.3229544, 6.0052747 53.3233929, 6.0053182 53.3234856, 6.0054183 53.3235887, 6.0054899 53.32365)",,,,
6535600,Hoedemakersweg,unclassified,30,False,False,93.936,"LINESTRING (5.9946982 53.3231223, 5.9946917 53.3231735, 5.9946744 53.3233103, 5.9946605 53.3234202, 5.9937546 53.3234935)",,,,
6535600,Hoedemakersweg,unclassified,30,False,True,112.141,"LINESTRING (5.9946982 53.3231223, 5.9947056 53.322965, 5.9946329 53.3228288, 5.9946512 53.3225889, 5.994709 53.322481, 5.994732 53.3224158, 5.9947387 53.3221277)",,,,
6535873,De Omloop,residential,30,False,True,161.329,"LINESTRING (5.9946982 53.3231223, 5.994939 53.3230802, 5.9950951 53.3228073, 5.9951432 53.3226248, 5.9951445 53.3224122, 5.9951044 53.3222493, 5.9950396 53.3220697, 5.9949309 53.3219435, 5.9947324 53.321904)",,,,
6535936,Strobosserweg,tertiary,50,False,False,87.204,"LINESTRING (6.0065854 53.3232177, 6.0054899 53.32365)",,,,
6535588,Kapellaan,residential,30,False,True,69.563,"LINESTRING (6.0065854 53.3232177, 6.0064823 53.3231393, 6.0059637 53.3227143)",,,,
6535600,Hoedemakersweg,unclassified,30,False,False,72.289,"LINESTRING (5.9937546 53.3234935, 5.9929964 53.3235553, 5.9927905 53.3235563, 5.9926825 53.3235836)",,,,
6535600,Hoedemakersweg,unclassified,30,False,True,93.93599999999999,"LINESTRING (5.9937546 53.3234935, 5.9946605 53.3234202, 5.9946744 53.3233103, 5.9946917 53.3231735, 5.9946982 53.3231223)",,,,
6535888,Gosling Posthumastraat,residential,30,False,True,154.794,"LINESTRING (5.9937546 53.3234935, 5.99375 53.3234494, 5.9937092 53.3230565, 5.9937385 53.3229979, 5.9937273 53.3227613, 5.9936918 53.322702, 5.9936721 53.3226461, 5.993646 53.3223616, 5.9936437 53.3223216, 5.993633 53.3221414, 5.9936418 53.3221108)",,,,
6535570,Allert Jacob van der Poortstraat,residential,30,False,True,123.49299999999998,"LINESTRING (5.9926825 53.3235836, 5.9926805 53.3235157, 5.992677 53.3234201, 5.9926409 53.323351, 5.9926397 53.3233168, 5.9926354 53.3231898, 5.9926286 53.3229506, 5.9926574 53.3228718, 5.992655 53.3228198, 5.9926546 53.3228099, 5.9926527 53.3227993, 5.9926468 53.3227861, 5.9926414 53.3227759, 5.9926344 53.322766, 5.9926194 53.3227562, 5.9925989 53.3227479, 5.9925815 53.3227418, 5.992557 53.3227359, 5.9923176 53.3227049, 5.9921803 53.3226885)",,,,
6535600,Hoedemakersweg,unclassified,30,False,False,38.211,"LINESTRING (5.9926825 53.3235836, 5.9926279 53.3235976, 5.9925646 53.3236038, 5.9922129 53.3236374, 5.9921173 53.3236364)",,,,
6535600,Hoedemakersweg,unclassified,30,False,True,72.289,"LINESTRING (5.9926825 53.3235836, 5.9927905 53.3235563, 5.9929964 53.3235553, 5.9937546 53.3234935)",,,,
6535968,Woudweg,tertiary,30,False,True,94.017,"LINESTRING (6.000171 53.3235467, 6.0006925 53.3230374, 6.0009026 53.3228229)",,,,
"[6535977, 6535978, 780630607]",Keppelstraat,tertiary,30,False,False,48.50399999999999,"LINESTRING (6.000171 53.3235467, 6.0000692 53.3236262, 5.9998224 53.3238101, 5.9998067 53.3238223, 5.9997201 53.3238898)",,,movable,
"[780630606, 830008899, 6535958]",Strobosserweg,tertiary,"['30', '50']",False,False,208.249,"LINESTRING (6.000171 53.3235467, 6.0003159 53.3236155, 6.0007428 53.3237714, 6.0012211 53.3239483, 6.0016872 53.3241191, 6.0018754 53.3241881, 6.0021472 53.3242793, 6.0023753 53.3243481, 6.0025507 53.3243931, 6.0027335 53.3244357, 6.0028914 53.3244652)",,,,
6535914,Molensteeg,residential,30,False,False,26.865,"LINESTRING (5.9976881 53.3235826, 5.9976893 53.3238242)",,,,
6535647,Molensteeg,residential,30,False,True,51.272999999999996,"LINESTRING (5.9976881 53.3235826, 5.9976899 53.3234824, 5.9977342 53.3233886, 5.9978138 53.3232883, 5.9979124 53.3231897, 5.9979282 53.3231533)",,,,
"[6535584, 6535718]",Wortelhaven,residential,30,False,False,100.77199999999999,"LINESTRING (5.9976881 53.3235826, 5.99741 53.3235742, 5.9973819 53.3236588, 5.9973021 53.3238701, 5.997142 53.3242966)",,,,
6535600,Hoedemakersweg,unclassified,30,False,True,38.211,"LINESTRING (5.9921173 53.3236364, 5.9922129 53.3236374, 5.9925646 53.3236038, 5.9926279 53.3235976, 5.9926825 53.3235836)",,,,
6535779,Van Kleffensstraat,unclassified,30,False,False,46.690999999999995,"LINESTRING (5.9921173 53.3236364, 5.9921305 53.3237074, 5.9922172 53.324052)",,,,
6535779,Van Kleffensstraat,unclassified,30,False,True,107.41900000000001,"LINESTRING (5.9921173 53.3236364, 5.9921052 53.3235698, 5.9921087 53.3234376, 5.9921103 53.3234268, 5.9921165 53.3234161, 5.9921228 53.3234072, 5.9921308 53.3233952, 5.9921375 53.3233852, 5.9921417 53.323375, 5.9921443 53.3233635, 5.9921445 53.3233505, 5.9921517 53.3232455, 5.992223 53.3231242, 5.992224 53.323102, 5.9922332 53.3229055, 5.9922339 53.3228938, 5.9922301 53.3228809, 5.9922259 53.3228714, 5.9922193 53.3228614, 5.9921928 53.3228292, 5.9921865 53.3228211, 5.9921804 53.3228123, 5.9921771 53.322804, 5.9921764 53.3227938, 5.9921768 53.3227509, 5.9921803 53.3226885)",,,,
