osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,junction
6643561,Kruiszwin,residential,False,False,38.716,"LINESTRING (4.740797 52.8863152, 4.7412075 52.8865599)",,,,
6643551,Doorzwin,residential,False,True,61.971,"LINESTRING (4.7453316 52.8863387, 4.7462531 52.8863009)",,,,
6643537,Doorzwin,residential,False,False,67.118,"LINESTRING (4.7453316 52.8863387, 4.7453545 52.8865206, 4.7453143 52.8865823, 4.7453532 52.8869364)",,,,
6643540,Kruiszwin,residential,False,False,125.141,"LINESTRING (4.7385724 52.8863096, 4.7384948 52.8863202, 4.7384533 52.8863212, 4.738256 52.8863261, 4.738035 52.8863316, 4.7377141 52.8865396, 4.73762 52.8866, 4.73762 52.8866503, 4.73762 52.8867, 4.73767 52.88681, 4.7379214 52.8869674)",,,,
6643560,Kruiszwin,residential,False,False,36.278999999999996,"LINESTRING (4.7385724 52.8863096, 4.7386095 52.8863891, 4.7389001 52.8865583)",,,,
6643551,Doorzwin,residential,False,False,61.971,"LINESTRING (4.7462531 52.8863009, 4.7453316 52.8863387)",,,,
6643554,Doorzwin,unclassified,False,False,71.421,"LINESTRING (4.7462531 52.8863009, 4.7463328 52.8869414)",,,,
6643523,Kruiszwin,unclassified,False,False,25.432,"LINESTRING (4.7389001 52.8865583, 4.73921 52.88669)",,,,
6643534,Kruiszwin,unclassified,False,False,35.871,"LINESTRING (4.7389001 52.8865583, 4.73894 52.88688)",,,,
6643560,Kruiszwin,residential,False,True,36.278999999999996,"LINESTRING (4.7389001 52.8865583, 4.7386095 52.8863891, 4.7385724 52.8863096)",,,,
6643519,Kruiszwin,unclassified,False,False,58.205,"LINESTRING (4.7412075 52.8865599, 4.7420749 52.8865684)",,,,
6643561,Kruiszwin,residential,False,True,38.716,"LINESTRING (4.7412075 52.8865599, 4.740797 52.8863152)",,,,
"[6643530, 6643531]",Kruiszwin,residential,False,"[False, True]",86.5,"LINESTRING (4.7412075 52.8865599, 4.7408462 52.8867933, 4.7407437 52.8867998, 4.7405981 52.8867998, 4.7401886 52.8866151)",,,,
6643519,Kruiszwin,unclassified,False,True,58.205,"LINESTRING (4.7420749 52.8865684, 4.7412075 52.8865599)",,,,
6643805,Kruiszwin,unclassified,False,False,93.72,"LINESTRING (4.7420749 52.8865684, 4.7422891 52.886688, 4.7425205 52.8867983, 4.7425541 52.8868881, 4.7426121 52.8872833)",,,,
6643524,Kruiszwin,residential,False,False,66.81700000000001,"LINESTRING (4.7401886 52.8866151, 4.73929 52.88666, 4.73921 52.88669)",,,,
6643524,Kruiszwin,residential,False,True,43.108000000000004,"LINESTRING (4.7401886 52.8866151, 4.7404853 52.8864088, 4.7406097 52.8863223)",,,,
"[6643530, 6643531]",Kruiszwin,residential,False,"[False, True]",86.5,"LINESTRING (4.7401886 52.8866151, 4.7405981 52.8867998, 4.7407437 52.8867998, 4.7408462 52.8867933, 4.7412075 52.8865599)",,,,
6643532,Doorzwin,residential,False,False,61.576,"LINESTRING (4.7497522 52.8866496, 4.7497809 52.886928, 4.7502348 52.8869052)",,,,
6643533,Doorzwin,residential,False,False,61.717999999999996,"LINESTRING (4.7497522 52.8866496, 4.7496034 52.886662, 4.7494287 52.8867117, 4.7489879 52.8869359)",,,,
6643526,Kruiszwin,unclassified,False,False,147.574,"LINESTRING (4.74399 52.88664, 4.74341 52.88668, 4.74318 52.88671, 4.74315 52.88671, 4.74313 52.88669, 4.7431848 52.886661, 4.7435428 52.8864012, 4.74358 52.88637, 4.74395 52.88658, 4.74399 52.88664)",,,,
6643526,Kruiszwin,unclassified,False,True,147.574,"LINESTRING (4.74399 52.88664, 4.74395 52.88658, 4.74358 52.88637, 4.7435428 52.8864012, 4.7431848 52.886661, 4.74313 52.88669, 4.74315 52.88671, 4.74318 52.88671, 4.74341 52.88668, 4.74399 52.88664)",,,,
6643526,Kruiszwin,unclassified,False,True,68.80799999999999,"LINESTRING (4.74399 52.88664, 4.74402 52.8871, 4.74397 52.88717, 4.7438985 52.88724)",,,,
6643523,Kruiszwin,unclassified,False,True,25.432,"LINESTRING (4.73921 52.88669, 4.7389001 52.8865583)",,,,
6643535,Kruiszwin,residential,False,False,27.83,"LINESTRING (4.73921 52.88669, 4.73894 52.88688)",,,,
6643524,Kruiszwin,residential,False,True,66.81700000000001,"LINESTRING (4.73921 52.88669, 4.73929 52.88666, 4.7401886 52.8866151)",,,,
6643532,Doorzwin,residential,False,True,61.576,"LINESTRING (4.7502348 52.8869052, 4.7497809 52.886928, 4.7497522 52.8866496)",,,,
6643802,Doorzwin,residential,False,False,57.041,"LINESTRING (4.7489879 52.8869359, 4.7483094 52.887245)",,,,
6643873,Doorzwin,residential,False,False,68.976,"LINESTRING (4.7489879 52.8869359, 4.7496213 52.8874245)",,,,
6643533,Doorzwin,residential,False,True,61.718,"LINESTRING (4.7489879 52.8869359, 4.7494287 52.8867117, 4.7496034 52.886662, 4.7497522 52.8866496)",,,,
6643534,Kruiszwin,unclassified,False,True,35.871,"LINESTRING (4.73894 52.88688, 4.7389001 52.8865583)",,,,
6643535,Kruiszwin,residential,False,True,27.83,"LINESTRING (4.73894 52.88688, 4.73921 52.88669)",,,,
6643793,Kruiszwin,unclassified,False,False,26.721,"LINESTRING (4.73894 52.88688, 4.73896 52.88712)",,,,
6643537,Doorzwin,residential,False,True,67.118,"LINESTRING (4.7453532 52.8869364, 4.7453143 52.8865823, 4.7453545 52.8865206, 4.7453316 52.8863387)",,,,
6643540,Kruiszwin,residential,False,True,125.14099999999999,"LINESTRING (4.7379214 52.8869674, 4.73767 52.88681, 4.73762 52.8867, 4.73762 52.8866503, 4.73762 52.8866, 4.7377141 52.8865396, 4.738035 52.8863316, 4.738256 52.8863261, 4.7384533 52.8863212, 4.7384948 52.8863202, 4.7385724 52.8863096)",,,,
6643795,Kruiszwin,unclassified,False,False,38.788,"LINESTRING (4.7379214 52.8869674, 4.7380778 52.8870437, 4.7381494 52.887104, 4.738196 52.8871411, 4.7382742 52.8871502, 4.73837 52.88714)",,,,
6643816,Kruiszwin,residential,False,False,63.598,"LINESTRING (4.7379214 52.8869674, 4.7377933 52.8870598, 4.7377417 52.8870899, 4.7377733 52.8871261, 4.738166 52.8873028, 4.7382825 52.8873169)",,,,
6643554,Doorzwin,unclassified,False,True,71.421,"LINESTRING (4.7463328 52.8869414, 4.7462531 52.8863009)",,,,
6643792,Doorzwin,living_street,False,False,26.187,"LINESTRING (4.7463328 52.8869414, 4.7463608 52.8871763)",15,,,
6643554,Doorzwin,unclassified,False,False,147.124,"LINESTRING (4.7463328 52.8869414, 4.7466659 52.886926, 4.7471939 52.8868999, 4.747576 52.8869009, 4.7478678 52.8869732, 4.7480357 52.8870652, 4.7483094 52.887245)",,,,
6643856,Kruiszwin,living_street,False,False,115.713,"LINESTRING (4.7418674 52.8870971, 4.7417131 52.8870262, 4.7416915 52.8870793, 4.74171 52.88731, 4.7418102 52.8873629, 4.7418601 52.8879197)",15,,,
6643762,Doorzwin,living_street,False,False,59.392,"LINESTRING (4.7463608 52.8871763, 4.7469013 52.8875993)",15,,,
6643792,Doorzwin,living_street,False,True,26.187,"LINESTRING (4.7463608 52.8871763, 4.7463328 52.8869414)",15,,,
6643770,Doorzwin,living_street,False,False,113.42399999999999,"LINESTRING (4.7463608 52.8871763, 4.7452942 52.8872225, 4.7453156 52.8875971)",15,,,
6643793,Kruiszwin,unclassified,False,True,26.721,"LINESTRING (4.73896 52.88712, 4.73894 52.88688)",,,,
6643797,Kruiszwin,unclassified,False,False,39.648,"LINESTRING (4.73896 52.88712, 4.73837 52.88714)",,,,
6643818,Kruiszwin,unclassified,False,False,38.438,"LINESTRING (4.73896 52.88712, 4.7389974 52.8873082, 4.7391792 52.8874193)",,,,
6643797,Kruiszwin,unclassified,False,True,39.648,"LINESTRING (4.73837 52.88714, 4.73896 52.88712)",,,,
6643795,Kruiszwin,unclassified,False,True,38.788,"LINESTRING (4.73837 52.88714, 4.7382742 52.8871502, 4.738196 52.8871411, 4.7381494 52.887104, 4.7380778 52.8870437, 4.7379214 52.8869674)",,,,
6643814,Kruiszwin,residential,False,False,22.447,"LINESTRING (4.73837 52.88714, 4.7384057 52.8871843, 4.7383408 52.8872677, 4.7382825 52.8873169)",,,,
6643807,Kruiszwin,unclassified,False,False,86.443,"LINESTRING (4.7438985 52.88724, 4.7426121 52.8872833)",,,,
6643526,Kruiszwin,unclassified,False,False,68.80799999999999,"LINESTRING (4.7438985 52.88724, 4.74397 52.88717, 4.74402 52.8871, 4.74399 52.88664)",,,,
