osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
7150406,Roggeveenstraat,residential,30,False,False,60.145999999999994,"LINESTRING (5.5511067 51.6089681, 5.5510386 51.609052, 5.5509957 51.6091048, 5.5507849 51.6093645, 5.5507146 51.6094511)",,,,
6915715,Wolgastraat,residential,30,False,False,188.212,"LINESTRING (5.5422106 51.6090208, 5.5413355 51.6095431, 5.5409903 51.6097491, 5.5412056 51.6098846, 5.5417159 51.6102058)",,,,
7150430,Wolgastraat,residential,30,False,True,68.78,"LINESTRING (5.5422106 51.6090208, 5.5428426 51.6094415, 5.5429032 51.6094627)",,,,
"[7150410, 448535550]",Donauring,residential,30,False,False,162.59900000000002,"LINESTRING (5.5441251 51.6090254, 5.5449723 51.6095573, 5.5450132 51.6096189, 5.5450159 51.6096789, 5.544975 51.6097363, 5.5443865 51.6101128)",,,,
7150430,Wolgastraat,residential,30,False,False,89.42699999999999,"LINESTRING (5.5441251 51.6090254, 5.5440118 51.60896, 5.5438961 51.6089184, 5.5437683 51.608985, 5.543184 51.6093596)",,,,
7150605,Trompstraat,tertiary,30,False,False,59.455999999999996,"LINESTRING (5.5460966 51.6090736, 5.5461873 51.6090742, 5.5462912 51.6091091, 5.5465311 51.6091808, 5.546701 51.6092316, 5.5468788 51.6092848)",,,,
6914774,Van Riebeeckstraat,residential,30,False,False,123.392,"LINESTRING (5.5500454 51.6092449, 5.5492701 51.6102447)",,,,
7150388,Jan van Galenstraat,residential,30,False,False,51.587,"LINESTRING (5.5500454 51.6092449, 5.5505437 51.6093991, 5.5507146 51.6094511)",,,,
7150428,Het Sloe,residential,30,False,False,11.213,"LINESTRING (5.539079 51.6092575, 5.5389561 51.6093234)",,,,
7150428,Het Sloe,residential,30,False,True,39.138000000000005,"LINESTRING (5.539079 51.6092575, 5.5391827 51.6092, 5.5392655 51.6092016, 5.5395301 51.6090642)",,,,
7150605,Trompstraat,tertiary,30,False,False,46.326,"LINESTRING (5.5468788 51.6092848, 5.5470893 51.6093477, 5.5472886 51.6095894)",,,,
7150605,Trompstraat,tertiary,30,False,True,59.455999999999996,"LINESTRING (5.5468788 51.6092848, 5.546701 51.6092316, 5.5465311 51.6091808, 5.5462912 51.6091091, 5.5461873 51.6090742, 5.5460966 51.6090736)",,,,
6915682,Maasstraat,residential,30,False,False,9.462,"LINESTRING (5.5389561 51.6093234, 5.5390523 51.609384)",,,,
7150428,Het Sloe,residential,30,False,True,11.213,"LINESTRING (5.5389561 51.6093234, 5.539079 51.6092575)",,,,
7150282,Theemsstraat,residential,30,False,False,69.39699999999999,"LINESTRING (5.543184 51.6093596, 5.5435303 51.6095811, 5.5438951 51.6098005)",,,,
7150430,Wolgastraat,residential,30,False,False,23.774,"LINESTRING (5.543184 51.6093596, 5.5430294 51.6094514, 5.542966 51.6094656, 5.5429032 51.6094627)",,,,
7150430,Wolgastraat,residential,30,False,True,89.427,"LINESTRING (5.543184 51.6093596, 5.5437683 51.608985, 5.5438961 51.6089184, 5.5440118 51.60896, 5.5441251 51.6090254)",,,,
6915682,Maasstraat,residential,30,False,True,9.462,"LINESTRING (5.5390523 51.609384, 5.5389561 51.6093234)",,,,
6915682,Maasstraat,residential,30,False,False,76.331,"LINESTRING (5.5390523 51.609384, 5.5396096 51.6097698, 5.5397034 51.6098132, 5.5398113 51.6098813)",,,,
7150280,Markhof,unclassified,30,False,False,53.895,"LINESTRING (5.5390523 51.609384, 5.5389318 51.6094391, 5.5386834 51.6095672, 5.5385457 51.6095612, 5.538423 51.6094882)",,,,
7150388,Jan van Galenstraat,residential,30,False,False,26.978,"LINESTRING (5.5507146 51.6094511, 5.5510646 51.6095589)",,,,
7150388,Jan van Galenstraat,residential,30,False,True,51.587,"LINESTRING (5.5507146 51.6094511, 5.5505437 51.6093991, 5.5500454 51.6092449)",,,,
7150406,Roggeveenstraat,residential,30,False,True,60.146,"LINESTRING (5.5507146 51.6094511, 5.5507849 51.6093645, 5.5509957 51.6091048, 5.5510386 51.609052, 5.5511067 51.6089681)",,,,
6915623,Seinehof,residential,30,False,False,116.402,"LINESTRING (5.5429032 51.6094627, 5.5417159 51.6102058)",,,,
7150430,Wolgastraat,residential,30,False,False,68.78,"LINESTRING (5.5429032 51.6094627, 5.5428426 51.6094415, 5.5422106 51.6090208)",,,,
7150430,Wolgastraat,residential,30,False,True,23.774,"LINESTRING (5.5429032 51.6094627, 5.542966 51.6094656, 5.5430294 51.6094514, 5.543184 51.6093596)",,,,
7150280,Markhof,unclassified,30,False,True,53.894999999999996,"LINESTRING (5.538423 51.6094882, 5.5385457 51.6095612, 5.5386834 51.6095672, 5.5389318 51.6094391, 5.5390523 51.609384)",,,,
6914776,Van Wassenaerstraat,residential,30,False,False,123.036,"LINESTRING (5.5510646 51.6095589, 5.550264 51.6105474)",,,,
7150388,Jan van Galenstraat,residential,30,False,True,26.978,"LINESTRING (5.5510646 51.6095589, 5.5507146 51.6094511)",,,,
7150605,Trompstraat,tertiary,30,False,False,80.31099999999999,"LINESTRING (5.5472886 51.6095894, 5.5473462 51.6096628, 5.5477393 51.6097817, 5.5482736 51.6099433)",,,,
7150605,Trompstraat,tertiary,30,False,True,46.326,"LINESTRING (5.5472886 51.6095894, 5.5470893 51.6093477, 5.5468788 51.6092848)",,,,
6915682,Maasstraat,residential,30,False,False,20.907,"LINESTRING (5.5398113 51.6098813, 5.5399294 51.6099759, 5.5399968 51.6100299)",,,,
6915682,Maasstraat,residential,30,False,True,76.331,"LINESTRING (5.5398113 51.6098813, 5.5397034 51.6098132, 5.5396096 51.6097698, 5.5390523 51.609384)",,,,
163787915,De Leest,unclassified,30,False,False,94.095,"LINESTRING (5.5398113 51.6098813, 5.5396238 51.6100566, 5.5394871 51.6101777, 5.5390364 51.6105773)",,,,
7150605,Trompstraat,tertiary,30,False,False,3.709,"LINESTRING (5.5482736 51.6099433, 5.5483219 51.6099579)",,,,
7150605,Trompstraat,tertiary,30,False,True,80.311,"LINESTRING (5.5482736 51.6099433, 5.5477393 51.6097817, 5.5473462 51.6096628, 5.5472886 51.6095894)",,,,
7150605,Trompstraat,tertiary,30,False,True,3.709,"LINESTRING (5.5483219 51.6099579, 5.5482736 51.6099433)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,False,28.989,"LINESTRING (5.5483219 51.6099579, 5.5481301 51.6101898)",,,,
7150605,Trompstraat,tertiary,30,False,False,72.83,"LINESTRING (5.5483219 51.6099579, 5.5484398 51.6099936, 5.5492701 51.6102447)",,,,
6915682,Maasstraat,residential,30,False,True,20.907,"LINESTRING (5.5399968 51.6100299, 5.5399294 51.6099759, 5.5398113 51.6098813)",,,,
"[850251450, 6915891]",De Leest,tertiary,50,True,False,110.371,"LINESTRING (5.5399968 51.6100299, 5.5398492 51.6101946, 5.5397752 51.6102608, 5.5393817 51.6106082, 5.5392724 51.6107023, 5.5391002 51.6108505)",1,,,
448535550,Donauring,residential,30,False,True,125.71099999999998,"LINESTRING (5.5399968 51.6100299, 5.5400859 51.6101099, 5.5401549 51.6101646, 5.5408644 51.6107367, 5.5409945 51.6108511, 5.5411048 51.6109262)",,,,
7150282,Theemsstraat,residential,30,False,True,48.553,"LINESTRING (5.5443865 51.6101128, 5.5438951 51.6098005)",,,,
448535550,Donauring,residential,30,False,False,21.284,"LINESTRING (5.5443865 51.6101128, 5.5445979 51.6102521)",,,,
"[7150410, 448535550]",Donauring,residential,30,False,True,162.59900000000002,"LINESTRING (5.5443865 51.6101128, 5.544975 51.6097363, 5.5450159 51.6096789, 5.5450132 51.6096189, 5.5449723 51.6095573, 5.5441251 51.6090254)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,False,45.379,"LINESTRING (5.5481301 51.6101898, 5.5478221 51.6105503)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,True,28.989,"LINESTRING (5.5481301 51.6101898, 5.5483219 51.6099579)",,,,
"[713472839, 307939599]",Doctor de Quaystraat,residential,30,False,True,104.22300000000001,"LINESTRING (5.5481301 51.6101898, 5.5475692 51.6102166, 5.5470266 51.6102424, 5.5468587 51.6102501, 5.5466252 51.6102614)",,,,
6915623,Seinehof,residential,30,False,True,116.402,"LINESTRING (5.5417159 51.6102058, 5.5429032 51.6094627)",,,,
6915715,Wolgastraat,residential,30,False,False,27.828,"LINESTRING (5.5417159 51.6102058, 5.5420024 51.6103818)",,,,
6915715,Wolgastraat,residential,30,False,True,188.212,"LINESTRING (5.5417159 51.6102058, 5.5412056 51.6098846, 5.5409903 51.6097491, 5.5413355 51.6095431, 5.5422106 51.6090208)",,,,
6914774,Van Riebeeckstraat,residential,30,False,True,123.392,"LINESTRING (5.5492701 51.6102447, 5.5500454 51.6092449)",,,,
7150605,Trompstraat,tertiary,30,False,False,60.499,"LINESTRING (5.5492701 51.6102447, 5.5500578 51.6104829)",,,,
7150605,Trompstraat,tertiary,30,False,True,72.83,"LINESTRING (5.5492701 51.6102447, 5.5484398 51.6099936, 5.5483219 51.6099579)",,,,
6914824,Tiberhof,residential,30,False,False,116.851,"LINESTRING (5.5445979 51.6102521, 5.5434121 51.6110018)",,,,
448535550,Donauring,residential,30,False,True,21.284,"LINESTRING (5.5445979 51.6102521, 5.5443865 51.6101128)",,,,
448535550,Donauring,residential,30,False,False,181.34099999999998,"LINESTRING (5.5445979 51.6102521, 5.5451862 51.6106716, 5.5452291 51.6107291, 5.5452311 51.6107869, 5.5451775 51.6108407, 5.544464 51.6112612, 5.5442513 51.6113868, 5.5441381 51.6114536)",,,,
7150282,Theemsstraat,residential,30,False,False,48.553,"LINESTRING (5.5438951 51.6098005, 5.5443865 51.6101128)",,,,
6914917,Oderstraat,residential,30,False,False,117.393,"LINESTRING (5.5438951 51.6098005, 5.5435494 51.6100163, 5.5430215 51.6103459, 5.5426962 51.610549)",,,,
7150282,Theemsstraat,residential,30,False,True,69.39699999999999,"LINESTRING (5.5438951 51.6098005, 5.5435303 51.6095811, 5.543184 51.6093596)",,,,
6915715,Wolgastraat,residential,30,False,True,27.828,"LINESTRING (5.5420024 51.6103818, 5.5417159 51.6102058)",,,,
6915732,Elbestraat,residential,30,False,False,86.648,"LINESTRING (5.5420024 51.6103818, 5.5415201 51.6106824, 5.5411048 51.6109262)",,,,
6915732,Elbestraat,residential,30,False,True,62.93,"LINESTRING (5.5420024 51.6103818, 5.542105 51.6103134, 5.5421714 51.6102939, 5.5422431 51.6102927, 5.5423028 51.6103114, 5.5425707 51.6104732, 5.5426962 51.610549)",,,,
6915164,Trompstraat,tertiary,30,False,False,15.943,"LINESTRING (5.5500578 51.6104829, 5.550264 51.6105474)",,,,
7150605,Trompstraat,tertiary,30,False,True,60.499,"LINESTRING (5.5500578 51.6104829, 5.5492701 51.6102447)",,,,
6915141,Doctor Schaepmanlaan,tertiary,30,False,False,74.235,"LINESTRING (5.5500578 51.6104829, 5.5497874 51.610822, 5.5495808 51.6110812)",,,,
6914927,van Limburg Stirumstraat,residential,30,False,False,135.03,"LINESTRING (5.5478221 51.6105503, 5.5495808 51.6110812)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,False,7.404,"LINESTRING (5.5478221 51.6105503, 5.5477756 51.6106103)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,True,45.379,"LINESTRING (5.5478221 51.6105503, 5.5481301 51.6101898)",,,,
6914776,Van Wassenaerstraat,residential,30,False,True,123.036,"LINESTRING (5.550264 51.6105474, 5.5510646 51.6095589)",,,,
6915164,Trompstraat,tertiary,30,False,True,15.943,"LINESTRING (5.550264 51.6105474, 5.5500578 51.6104829)",,,,
6915164,Trompstraat,tertiary,30,False,False,83.22099999999999,"LINESTRING (5.550264 51.6105474, 5.5512164 51.6108451, 5.5513405 51.6108839)",,,,
6915732,Elbestraat,residential,30,False,True,26.281,"LINESTRING (5.5426962 51.610549, 5.5429591 51.6107199)",,,,
6914917,Oderstraat,residential,30,False,True,117.393,"LINESTRING (5.5426962 51.610549, 5.5430215 51.6103459, 5.5435494 51.6100163, 5.5438951 51.6098005)",,,,
6915732,Elbestraat,residential,30,False,False,62.93,"LINESTRING (5.5426962 51.610549, 5.5425707 51.6104732, 5.5423028 51.6103114, 5.5422431 51.6102927, 5.5421714 51.6102939, 5.542105 51.6103134, 5.5420024 51.6103818)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,False,52.941,"LINESTRING (5.5477756 51.6106103, 5.547454 51.6110425)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,True,7.404,"LINESTRING (5.5477756 51.6106103, 5.5478221 51.6105503)",,,,
6915099,Professor Zijlstrastraat,residential,30,False,False,74.02799999999999,"LINESTRING (5.5477756 51.6106103, 5.547497 51.6106218, 5.5470983 51.6106382, 5.5467061 51.6106562)",,,,
6915099,Professor Zijlstrastraat,residential,30,False,True,74.02799999999999,"LINESTRING (5.5467061 51.6106562, 5.5470983 51.6106382, 5.547497 51.6106218, 5.5477756 51.6106103)",,,,
6914782,Rembrandtlaan,secondary_link,50,True,False,14.209,"LINESTRING (5.5389302 51.6107785, 5.5391002 51.6108505)",1,,,
6915853,De Leest,tertiary,50,True,False,112.27,"LINESTRING (5.5389302 51.6107785, 5.5390159 51.61075, 5.539087 51.6107175, 5.5391642 51.6106542, 5.5392773 51.6105646, 5.5394744 51.6103898, 5.5396843 51.6102037, 5.5397616 51.6101565, 5.5399968 51.6100299)",,,,
6915929,,secondary_link,50,True,False,25.695999999999998,"LINESTRING (5.5389302 51.6107785, 5.5389449 51.6108899, 5.5389006 51.611006)",,,,
6915081,Taaghof,residential,30,False,False,33.09,"LINESTRING (5.5429591 51.6107199, 5.5426215 51.6109311)",,,,
6915732,Elbestraat,residential,30,False,False,26.281,"LINESTRING (5.5429591 51.6107199, 5.5426962 51.610549)",,,,
6915732,Elbestraat,residential,30,False,True,44.284,"LINESTRING (5.5429591 51.6107199, 5.5433098 51.6109381, 5.5434121 51.6110018)",,,,
6915163,Professor Struyckenstraat,unclassified,30,False,False,13.564,"LINESTRING (5.5514492 51.6107823, 5.5513405 51.6108839)",,,,
850251449,De Leest,tertiary,50,True,False,22.112,"LINESTRING (5.5391002 51.6108505, 5.5389006 51.611006)",,,,
"[6914782, 266801431]",Rembrandtlaan,secondary_link,50,True,False,412.771,"LINESTRING (5.5391002 51.6108505, 5.539226 51.6109098, 5.5396566 51.6111138, 5.5400768 51.6113347, 5.5404548 51.6115613, 5.5411828 51.6120013, 5.541798 51.6123117, 5.542291 51.6124945, 5.5430432 51.6127588, 5.5438945 51.613028)",1,,,
6915163,Professor Struyckenstraat,unclassified,30,False,True,13.564,"LINESTRING (5.5513405 51.6108839, 5.5514492 51.6107823)",,,,
6915132,Professor Struyckenstraat,tertiary,30,False,False,67.661,"LINESTRING (5.5513405 51.6108839, 5.5511383 51.6114055, 5.5511262 51.6114771)",,,,
6915164,Trompstraat,tertiary,30,False,True,83.22099999999999,"LINESTRING (5.5513405 51.6108839, 5.5512164 51.6108451, 5.550264 51.6105474)",,,,
6915732,Elbestraat,residential,30,False,True,86.648,"LINESTRING (5.5411048 51.6109262, 5.5415201 51.6106824, 5.5420024 51.6103818)",,,,
448535550,Donauring,residential,30,False,False,125.711,"LINESTRING (5.5411048 51.6109262, 5.5409945 51.6108511, 5.5408644 51.6107367, 5.5401549 51.6101646, 5.5400859 51.6101099, 5.5399968 51.6100299)",,,,
448535550,Donauring,residential,30,False,True,22.112,"LINESTRING (5.5411048 51.6109262, 5.5412205 51.6109893, 5.5413517 51.6110527)",,,,
6915081,Taaghof,residential,30,False,True,33.09,"LINESTRING (5.5426215 51.6109311, 5.5429591 51.6107199)",,,,
6914824,Tiberhof,residential,30,False,True,116.851,"LINESTRING (5.5434121 51.6110018, 5.5445979 51.6102521)",,,,
6915732,Elbestraat,residential,30,False,True,70.972,"LINESTRING (5.5434121 51.6110018, 5.5441381 51.6114536)",,,,
6915732,Elbestraat,residential,30,False,False,44.284,"LINESTRING (5.5434121 51.6110018, 5.5433098 51.6109381, 5.5429591 51.6107199)",,,,
6914807,Professor Oudstraat,residential,30,False,False,79.92999999999999,"LINESTRING (5.5462996 51.6110744, 5.5463852 51.6110695, 5.547096 51.6110415, 5.5473849 51.6110347, 5.547454 51.6110425)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,False,4.631,"LINESTRING (5.547454 51.6110425, 5.5474226 51.6110793)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,True,52.941,"LINESTRING (5.547454 51.6110425, 5.5477756 51.6106103)",,,,
6914807,Professor Oudstraat,residential,30,False,True,79.93,"LINESTRING (5.547454 51.6110425, 5.5473849 51.6110347, 5.547096 51.6110415, 5.5463852 51.6110695, 5.5462996 51.6110744)",,,,
6915793,Moezelhof,residential,30,False,False,38.701,"LINESTRING (5.5413517 51.6110527, 5.5409541 51.611298)",,,,
448535550,Donauring,residential,30,False,False,22.112,"LINESTRING (5.5413517 51.6110527, 5.5412205 51.6109893, 5.5411048 51.6109262)",,,,
448535550,Donauring,residential,30,False,True,71.355,"LINESTRING (5.5413517 51.6110527, 5.5420082 51.6113226, 5.54221 51.61141)",,,,
6914794,van der Duyn van Maasdamstraat,residential,30,False,False,133.652,"LINESTRING (5.5474226 51.6110793, 5.5491643 51.6116036)",,,,
713472843,G.K. van Hogendorplaan,residential,30,False,False,44.337,"LINESTRING (5.5474226 51.6110793, 5.5471363 51.6114362)",,,,
