osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
6472888,Dominee Talmastraat,residential,30,False,False,14.699,"LINESTRING (6.0051627 52.8718333, 6.0050332 52.8719399)",,
"[1218845139, 1218845140, 6473278]",Sportlaan,residential,"['50', '30']",False,False,95.33099999999999,"LINESTRING (6.0005967 52.871868, 6.0005224 52.8719483, 6.0005065 52.8719656, 6.0004945 52.8719771, 6.0004725 52.8719952, 6.0004521 52.8720111, 6.0003299 52.8721015, 6.0002773 52.8721442, 6.0002191 52.872199, 5.9999543 52.872489, 5.9998474 52.8725941)",,
"[6472844, 1218845143]",Oranje Nassaulaan,unclassified,50,False,False,60.682,"LINESTRING (6.0005967 52.871868, 6.0007561 52.8719263, 6.001257 52.8721015, 6.0013787 52.8721418)",,
6473370,Bernhardlaan,residential,30,False,False,19.081,"LINESTRING (5.9970374 52.8718785, 5.9968428 52.8720036)",,
6473267,Bernhardlaan,residential,30,False,False,118.036,"LINESTRING (5.9970374 52.8718785, 5.9975307 52.8722782, 5.9974518 52.8723302, 5.9967572 52.8720716)",,
6472888,Dominee Talmastraat,residential,30,False,True,14.699,"LINESTRING (6.0050332 52.8719399, 6.0051627 52.8718333)",,
"[6472888, 1218845167, 1218845168]",Dominee Talmastraat,residential,30,False,False,128.24599999999998,"LINESTRING (6.0050332 52.8719399, 6.00434 52.87258, 6.0040694 52.8728312, 6.0040421 52.8728565, 6.0040162 52.8728807, 6.0040064 52.8729101)",,
6473370,Bernhardlaan,residential,30,False,False,9.496,"LINESTRING (5.9968428 52.8720036, 5.9967572 52.8720716)",,
6473370,Bernhardlaan,residential,30,False,True,19.081,"LINESTRING (5.9968428 52.8720036, 5.9970374 52.8718785)",,
6473370,Bernhardlaan,residential,30,False,False,44.919,"LINESTRING (5.9967572 52.8720716, 5.9963101 52.8723722)",,
6473370,Bernhardlaan,residential,30,False,True,9.496,"LINESTRING (5.9967572 52.8720716, 5.9968428 52.8720036)",,
6473267,Bernhardlaan,residential,30,False,True,118.036,"LINESTRING (5.9967572 52.8720716, 5.9974518 52.8723302, 5.9975307 52.8722782, 5.9970374 52.8718785)",,
6472844,Oranje Nassaulaan,unclassified,50,False,True,2.196,"LINESTRING (6.0014072 52.8721515, 6.0013787 52.8721418)",,
6472844,Oranje Nassaulaan,unclassified,50,False,False,62.647000000000006,"LINESTRING (6.0014072 52.8721515, 6.0021104 52.8723963, 6.0021532 52.8724112, 6.0022163 52.8724324)",,
6473370,Bernhardlaan,residential,30,False,False,21.388,"LINESTRING (5.9963101 52.8723722, 5.9961013 52.8725175)",,
