osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,lanes
328835315,Maasveld,residential,30,False,False,92.813,"LINESTRING (5.8837992 51.7276443, 5.8831741 51.7275148, 5.8825224 51.7273774)",,
6896332,Kruishout,residential,30,False,True,104.65,"LINESTRING (5.8751765 51.7276707, 5.8751079 51.7277133, 5.8750561 51.7277664, 5.875007 51.727902, 5.8749655 51.7279674, 5.8748875 51.7282395, 5.8748506 51.7282643, 5.8746559 51.7282481, 5.8743778 51.7282035)",,
6896457,Stationsstraat,residential,30,False,True,68.543,"LINESTRING (5.8751765 51.7276707, 5.8750168 51.7275664, 5.874804 51.7274276, 5.8746607 51.7273341, 5.8745765 51.7272959, 5.8744544 51.7272515)",,
6895978,Kaneelstraat,residential,30,False,True,176.328,"LINESTRING (5.8803128 51.72765, 5.8803665 51.727583, 5.8807831 51.7271185, 5.8816325 51.7262922)",,
6896012,Kaneelstraat,residential,30,True,False,130.109,"LINESTRING (5.8803128 51.72765, 5.8799834 51.7282023, 5.8797477 51.7286994, 5.879713 51.7287434, 5.8797029 51.7287562)",,
6896076,Fraterstraat,residential,30,False,False,136.864,"LINESTRING (5.8803128 51.72765, 5.8808142 51.7278059, 5.8809334 51.7278396, 5.8810387 51.7278694, 5.8818321 51.728106, 5.8819969 51.7281412, 5.8821191 51.7281558)",,
6896332,Kruishout,residential,30,False,False,30.317,"LINESTRING (5.8739603 51.7281175, 5.874331 51.7281966, 5.8743778 51.7282035)",,
6896447,Parallelweg,residential,30,False,False,106.34900000000002,"LINESTRING (5.8739603 51.7281175, 5.8737709 51.7284322, 5.8735327 51.7288567, 5.8734816 51.7289394, 5.8734447 51.7289871, 5.8734185 51.729012)",,
6896450,Parallelweg,residential,30,False,True,102.13399999999999,"LINESTRING (5.8739603 51.7281175, 5.8740998 51.7278746, 5.8743311 51.7274635, 5.874379 51.7273779, 5.8744544 51.7272515)",,
6896075,Grotestraat,residential,30,False,False,30.638,"LINESTRING (5.8821191 51.7281558, 5.8820199 51.7284244)",,
6896076,Fraterstraat,residential,30,False,True,136.864,"LINESTRING (5.8821191 51.7281558, 5.8819969 51.7281412, 5.8818321 51.728106, 5.8810387 51.7278694, 5.8809334 51.7278396, 5.8808142 51.7278059, 5.8803128 51.72765)",,
350047695,Grotestraat,residential,30,False,False,90.99700000000001,"LINESTRING (5.8821191 51.7281558, 5.8821683 51.7280233, 5.8822434 51.7278602, 5.8825224 51.7273774)",,
6896075,Grotestraat,residential,30,False,True,30.638,"LINESTRING (5.8820199 51.7284244, 5.8821191 51.7281558)",,
6896014,Maasstraat,residential,30,False,False,79.299,"LINESTRING (5.8820199 51.7284244, 5.8824669 51.7284831, 5.8825477 51.7285537, 5.8831004 51.728583)",,
6896013,Louis Jansenplein,residential,30,False,True,66.402,"LINESTRING (5.8787995 51.7285522, 5.8795086 51.7286929, 5.8796592 51.7287419, 5.8797029 51.7287562)",,
6896118,Jan van Cuijkstraat,tertiary,30,False,True,144.207,"LINESTRING (5.8787995 51.7285522, 5.8788205 51.7284733, 5.8788558 51.7283538, 5.8789827 51.7273525, 5.8790003 51.7272621)",,
6896119,Louis Jansenplein,tertiary,30,False,False,58.714,"LINESTRING (5.8787995 51.7285522, 5.8787569 51.7286294, 5.8787304 51.7287482, 5.8787341 51.7288088, 5.8787731 51.7289011, 5.8787865 51.7289372, 5.8788116 51.7290037, 5.8788273 51.7290681)",,
143016164,Stationsstraat,residential,30,True,False,270.66200000000003,"LINESTRING (5.8787995 51.7285522, 5.8786828 51.7285318, 5.8767161 51.7281917, 5.8761041 51.7280427, 5.8759247 51.7279873, 5.875694 51.7279071, 5.8754181 51.7277945, 5.8752707 51.7277226, 5.8751765 51.7276707)",,
6896014,Maasstraat,residential,30,False,True,35.359,"LINESTRING (5.8836138 51.7285837, 5.8831004 51.728583)",,
"[1237633008, 6896042, 988923882, 6896040]","['Maasstraat', 'Waaistraat']","['residential', 'unclassified']",30,False,False,356.7699999999999,"LINESTRING (5.8836138 51.7285837, 5.8836661 51.7285871, 5.8838744 51.7285997, 5.8840844 51.7286099, 5.8840751 51.7287158, 5.8839815 51.7293368, 5.8839411 51.7294983, 5.8839199 51.7295833, 5.8836975 51.7303164, 5.8836149 51.7305736, 5.8834633 51.7309298, 5.8833615 51.7311756, 5.8832209 51.7314693)",yes,
6896048,Maasveld,residential,30,False,True,105.96600000000001,"LINESTRING (5.8836138 51.7285837, 5.883598 51.728557, 5.8835953 51.7285389, 5.8836015 51.728517, 5.8836206 51.7284722, 5.883648 51.7281076, 5.8837463 51.7277812, 5.8837992 51.7276443)",,
306582939,Castellum,residential,30,False,False,27.972,"LINESTRING (5.8836138 51.7285837, 5.88362 51.7286127, 5.8836012 51.7288347)",,
6896013,Louis Jansenplein,residential,30,False,False,66.402,"LINESTRING (5.8797029 51.7287562, 5.8796592 51.7287419, 5.8795086 51.7286929, 5.8787995 51.7285522)",,
23902645,Korte Molenstraat,residential,30,False,False,146.283,"LINESTRING (5.8797029 51.7287562, 5.8797892 51.7288069, 5.8799853 51.7288322, 5.8807798 51.728902, 5.8816429 51.7290717, 5.8817351 51.7290898)",,
6895944,Kerkstraat,residential,30,True,False,44.297,"LINESTRING (5.8818811 51.7288091, 5.8822444 51.7288621, 5.8823586 51.7288794, 5.8824262 51.7288943, 5.8824917 51.7289234)",,
6895981,Grotestraat,residential,30,True,False,43.867999999999995,"LINESTRING (5.8818811 51.7288091, 5.8819853 51.7285552, 5.8820199 51.7284244)",,
6895944,Kerkstraat,residential,30,True,False,167.48699999999997,"LINESTRING (5.8824917 51.7289234, 5.8825124 51.7289908, 5.8823858 51.7292556, 5.8824267 51.7294602, 5.8825008 51.7296135, 5.8824821 51.7297151, 5.8824546 51.7298463, 5.8823625 51.7300543, 5.8823437 51.7300925, 5.8821998 51.7303843)",,
467615304,Muur van Toebes,residential,30,False,True,57.803000000000004,"LINESTRING (5.8824917 51.7289234, 5.8826057 51.7288388, 5.8828632 51.728734, 5.8829004 51.728719, 5.8830603 51.7286476, 5.8831004 51.728583)",,
6896119,Louis Jansenplein,tertiary,30,False,True,58.714,"LINESTRING (5.8788273 51.7290681, 5.8788116 51.7290037, 5.8787865 51.7289372, 5.8787731 51.7289011, 5.8787341 51.7288088, 5.8787304 51.7287482, 5.8787569 51.7286294, 5.8787995 51.7285522)",,
688535781,Zwaanstraat,tertiary,30,False,False,102.74000000000001,"LINESTRING (5.8788273 51.7290681, 5.878816 51.7291405, 5.8787941 51.7292802, 5.8788082 51.7295524, 5.8787386 51.7299888)",,
989225026,Molenstraat,tertiary,30,False,True,32.214,"LINESTRING (5.8788273 51.7290681, 5.8786479 51.7290558, 5.878361 51.7290645)",,
989225026,Molenstraat,tertiary,30,False,False,32.214,"LINESTRING (5.878361 51.7290645, 5.8786479 51.7290558, 5.8788273 51.7290681)",,
989225027,Oude Werf,residential,30,True,False,26.258,"LINESTRING (5.878361 51.7290645, 5.8783527 51.7291773, 5.8783291 51.7292323, 5.8782368 51.7292659)",,
6895942,Zandberg,residential,30,True,False,177.538,"LINESTRING (5.8782368 51.7292659, 5.8779932 51.7292817, 5.8776788 51.7293781, 5.8773765 51.7294564, 5.8771722 51.7295084, 5.8759565 51.7296855, 5.8758965 51.729717, 5.8758404 51.7297727)",,
467616902,Oude Werf,residential,30,False,True,98.19200000000001,"LINESTRING (5.8782368 51.7292659, 5.8782418 51.7293268, 5.8781199 51.7301454)",,
6895996,De Zwaan,residential,30,False,False,94.696,"LINESTRING (5.8797114 51.7294689, 5.8796343 51.7299705, 5.87971 51.73007, 5.87976 51.73012, 5.87979 51.73019, 5.8798313 51.7302934)",,
"[1084442129, 6895919]",Smidstraat,tertiary,30,True,False,149.923,"LINESTRING (5.8755854 51.7297328, 5.8754182 51.7296997, 5.8749913 51.7296257, 5.8745482 51.7295374, 5.8743015 51.7294654, 5.8741345 51.7294024, 5.8739058 51.7293039, 5.8738195 51.7292616, 5.8736771 51.7291942, 5.8736316 51.7291735)",,1
6896000,Zandberg,residential,30,False,False,67.202,"LINESTRING (5.8755854 51.7297328, 5.8751424 51.7302096, 5.87511 51.73026)",,
6895919,Smidstraat,tertiary,30,True,False,18.114,"LINESTRING (5.8758404 51.7297727, 5.8755854 51.7297328)",,1
6895974,Doctor van de Broekstraat,residential,30,False,False,148.369,"LINESTRING (5.8770606 51.7301554, 5.8771203 51.7314892)",,
6896246,Haagsestraat,residential,30,True,False,29.474,"LINESTRING (5.8770606 51.7301554, 5.876634 51.7301765)",,
6896246,Haagsestraat,residential,30,True,False,105.368,"LINESTRING (5.876634 51.7301765, 5.87511 51.73026)",,
6895948,Haagsestraat,residential,30,False,False,83.184,"LINESTRING (5.876634 51.7301765, 5.8766521 51.7305208, 5.8760042 51.730564)",,
6895936,Grotestraat,residential,30,True,False,126.57000000000001,"LINESTRING (5.8811422 51.7301669, 5.8813004 51.7299042, 5.8813959 51.7297385, 5.88155 51.72946, 5.8817351 51.7290898)",,
6895972,Deken van den Ackerhof,residential,30,False,False,76.745,"LINESTRING (5.8811422 51.7301669, 5.8812445 51.7301894, 5.8821998 51.7303843)",,
143016169,Smidstraat,tertiary,30,False,False,8.546,"LINESTRING (5.8788026 51.7302422, 5.8786866 51.7302149)",,
"[111412010, 6895946]",Smidstraat,residential,30,True,False,71.075,"LINESTRING (5.8788026 51.7302422, 5.8788966 51.7302469, 5.8792343 51.7302637, 5.8798313 51.7302934)",,
"[805555697, 688535783]",Zwaanstraat,tertiary,30,True,False,39.225,"LINESTRING (5.8788026 51.7302422, 5.8788084 51.7304024, 5.878812 51.7305012, 5.8787767 51.7305923)",,1
6896246,Haagsestraat,residential,30,True,False,78.883,"LINESTRING (5.87511 51.73026, 5.873969 51.730322)",,
6896000,Zandberg,residential,30,False,True,67.202,"LINESTRING (5.87511 51.73026, 5.8751424 51.7302096, 5.8755854 51.7297328)",,
6896273,Bernhardstraat,residential,30,False,False,146.679,"LINESTRING (5.87511 51.73026, 5.8751022 51.7314989, 5.8751017 51.7315791)",,
6895946,Smidstraat,residential,30,True,False,82.834,"LINESTRING (5.8798313 51.7302934, 5.8802738 51.730314, 5.8804683 51.730323, 5.8806485 51.7303111, 5.8810176 51.7303738)",,
6895996,De Zwaan,residential,30,False,True,94.696,"LINESTRING (5.8798313 51.7302934, 5.87979 51.73019, 5.87976 51.73012, 5.87971 51.73007, 5.8796343 51.7299705, 5.8797114 51.7294689)",,
6896405,Margrietstraat,residential,30,False,True,155.149,"LINESTRING (5.873969 51.730322, 5.8739038 51.7317167)",,
6895972,Deken van den Ackerhof,residential,30,False,False,59.473,"LINESTRING (5.8821998 51.7303843, 5.882394 51.7304239, 5.8826607 51.7304786, 5.8829077 51.7305312, 5.8830207 51.7305499)",,
6895972,Deken van den Ackerhof,residential,30,False,True,76.745,"LINESTRING (5.8821998 51.7303843, 5.8812445 51.7301894, 5.8811422 51.7301669)",,
614710740,Cantheelen,residential,30,False,True,68.645,"LINESTRING (5.8821998 51.7303843, 5.8819651 51.7308384, 5.8818568 51.7309619)",,
6895935,Vorstendom,residential,30,False,False,108.315,"LINESTRING (5.8810176 51.7303738, 5.8809254 51.7305523, 5.88072 51.73095, 5.880413 51.7312664)",,
6895936,Grotestraat,residential,30,True,False,24.554,"LINESTRING (5.8810176 51.7303738, 5.8811095 51.7302212, 5.8811422 51.7301669)",,
6895948,Haagsestraat,residential,30,False,True,83.184,"LINESTRING (5.8760042 51.730564, 5.8766521 51.7305208, 5.876634 51.7301765)",,
6896277,Wilhelminastraat,residential,30,False,False,64.049,"LINESTRING (5.8745291 51.7311544, 5.8745112 51.7317303)",,
614710740,Cantheelen,residential,30,False,True,18.692,"LINESTRING (5.8818568 51.7309619, 5.8817293 51.7311103)",,
614710741,Cantheelen,residential,30,False,True,14.665,"LINESTRING (5.8818568 51.7309619, 5.8820543 51.7310112)",,
614710740,Cantheelen,residential,30,False,False,68.645,"LINESTRING (5.8818568 51.7309619, 5.8819651 51.7308384, 5.8821998 51.7303843)",,
6895973,Cantheelen,residential,30,False,False,57.343,"LINESTRING (5.8820543 51.7310112, 5.8817528 51.7314919)",,
614710741,Cantheelen,residential,30,False,False,14.665,"LINESTRING (5.8820543 51.7310112, 5.8818568 51.7309619)",,
"[314159386, 614710741]",Cantheelen,residential,30,False,True,83.739,"LINESTRING (5.8820543 51.7310112, 5.882232 51.7310487, 5.8823177 51.7310701, 5.8824241 51.7310962, 5.8823826 51.7311709, 5.8822641 51.7313642, 5.8821474 51.7315751)",,
6895935,Vorstendom,residential,30,False,False,66.959,"LINESTRING (5.880413 51.7312664, 5.88012 51.73158, 5.880036 51.7316148, 5.8799694 51.7316207, 5.8797532 51.7315993)",,
6895935,Vorstendom,residential,30,False,True,108.315,"LINESTRING (5.880413 51.7312664, 5.88072 51.73095, 5.8809254 51.7305523, 5.8810176 51.7303738)",,
6895967,Lage Weidjes,residential,30,False,False,119.716,"LINESTRING (5.880413 51.7312664, 5.8808432 51.7313948, 5.8809049 51.731415, 5.8809195 51.7314297, 5.8808129 51.7317491, 5.8808067 51.7317677, 5.8808107 51.7318045, 5.8808727 51.7318301, 5.8813327 51.731895)",,
6895973,Cantheelen,residential,30,False,True,57.343,"LINESTRING (5.8817528 51.7314919, 5.8820543 51.7310112)",,
"[6896124, 1203506159]",Waaistraat,tertiary,"['30', '80']",False,False,20.374000000000002,"LINESTRING (5.8835038 51.7315228, 5.8833654 51.7314983, 5.8832209 51.7314693)",,
6895974,Doctor van de Broekstraat,residential,30,False,True,148.369,"LINESTRING (5.8771203 51.7314892, 5.8770606 51.7301554)",,
6895995,Wilhelminastraat,residential,30,False,False,30.851,"LINESTRING (5.8771203 51.7314892, 5.8768726 51.731489, 5.8767075 51.7315592)",,
6895995,Wilhelminastraat,residential,30,False,True,115.028,"LINESTRING (5.8771203 51.7314892, 5.8779456 51.7314961, 5.8782569 51.7314987, 5.8787121 51.7315103, 5.87879 51.7315125)",,
"[6896040, 988923882, 1237633008, 6896042]","['Maasstraat', 'Waaistraat']","['unclassified', 'residential']",30,False,True,356.77,"LINESTRING (5.8832209 51.7314693, 5.8833615 51.7311756, 5.8834633 51.7309298, 5.8836149 51.7305736, 5.8836975 51.7303164, 5.8839199 51.7295833, 5.8839411 51.7294983, 5.8839815 51.7293368, 5.8840751 51.7287158, 5.8840844 51.7286099, 5.8838744 51.7285997, 5.8836661 51.7285871, 5.8836138 51.7285837)",yes,
"[6896124, 1203506159]",Waaistraat,tertiary,"['30', '80']",False,True,20.374000000000002,"LINESTRING (5.8832209 51.7314693, 5.8833654 51.7314983, 5.8835038 51.7315228)",,
"[29247424, 6896127]",Waaistraat,tertiary,30,False,False,191.529,"LINESTRING (5.8832209 51.7314693, 5.8831581 51.7315885, 5.8829148 51.7320343, 5.8826788 51.7325823, 5.8825944 51.7328176, 5.8825301 51.7330753, 5.8824372 51.7330741)",,
6895966,Mariaplein,residential,30,False,False,67.032,"LINESTRING (5.87879 51.7315125, 5.878847 51.7315176, 5.8789533 51.7315272, 5.8795704 51.7315828, 5.8797532 51.7315993)",,
6895995,Wilhelminastraat,residential,30,False,False,115.02799999999999,"LINESTRING (5.87879 51.7315125, 5.8787121 51.7315103, 5.8782569 51.7314987, 5.8779456 51.7314961, 5.8771203 51.7314892)",,
688535782,Zwaanstraat,tertiary,30,False,True,102.358,"LINESTRING (5.87879 51.7315125, 5.878803 51.7312135, 5.8787937 51.7309343, 5.8787767 51.7305923)",,
805555700,Sint Annastraat,tertiary,30,False,True,98.87800000000001,"LINESTRING (5.87879 51.7315125, 5.8786924 51.7319018, 5.8786552 51.7320501, 5.8785697 51.7323912)",,
6896273,Bernhardstraat,residential,30,False,False,18.303,"LINESTRING (5.8751017 51.7315791, 5.8751015 51.7317437)",,
6895925,Wilhelminastraat,residential,30,False,False,115.952,"LINESTRING (5.8751017 51.7315791, 5.8752357 51.731543, 5.8753963 51.7314998, 5.8756931 51.7314931, 5.8762474 51.7314806, 5.8765449 51.7314739, 5.8767075 51.7315592)",,
6896273,Bernhardstraat,residential,30,False,True,146.679,"LINESTRING (5.8751017 51.7315791, 5.8751022 51.7314989, 5.87511 51.73026)",,
6895925,Wilhelminastraat,residential,30,False,True,115.952,"LINESTRING (5.8767075 51.7315592, 5.8765449 51.7314739, 5.8762474 51.7314806, 5.8756931 51.7314931, 5.8753963 51.7314998, 5.8752357 51.731543, 5.8751017 51.7315791)",,
6895995,Wilhelminastraat,residential,30,False,False,35.952,"LINESTRING (5.8767075 51.7315592, 5.8763713 51.7317199, 5.8762953 51.7317234, 5.8762742 51.7317243)",,
6895995,Wilhelminastraat,residential,30,False,True,30.851,"LINESTRING (5.8767075 51.7315592, 5.8768726 51.731489, 5.8771203 51.7314892)",,
"[314159386, 614710741]",Cantheelen,residential,30,False,False,83.739,"LINESTRING (5.8821474 51.7315751, 5.8822641 51.7313642, 5.8823826 51.7311709, 5.8824241 51.7310962, 5.8823177 51.7310701, 5.882232 51.7310487, 5.8820543 51.7310112)",,
6895952,Vorstendom,residential,30,False,False,29.404,"LINESTRING (5.8797532 51.7315993, 5.8797043 51.731862)",,
6895935,Vorstendom,residential,30,False,True,66.959,"LINESTRING (5.8797532 51.7315993, 5.8799694 51.7316207, 5.880036 51.7316148, 5.88012 51.73158, 5.880413 51.7312664)",,
6895966,Mariaplein,residential,30,False,True,67.032,"LINESTRING (5.8797532 51.7315993, 5.8795704 51.7315828, 5.8789533 51.7315272, 5.878847 51.7315176, 5.87879 51.7315125)",,
6895926,Wilhelminastraat,residential,30,False,False,41.858,"LINESTRING (5.8739038 51.7317167, 5.8745112 51.7317303)",,
6896405,Margrietstraat,residential,30,False,False,155.149,"LINESTRING (5.8739038 51.7317167, 5.873969 51.730322)",,
6896405,Margrietstraat,residential,30,False,True,41.743,"LINESTRING (5.8739038 51.7317167, 5.8738893 51.732092)",,
6895926,Wilhelminastraat,residential,30,False,False,40.68,"LINESTRING (5.8745112 51.7317303, 5.8751015 51.7317437)",,
6895926,Wilhelminastraat,residential,30,False,True,41.858,"LINESTRING (5.8745112 51.7317303, 5.8739038 51.7317167)",,
6896277,Wilhelminastraat,residential,30,False,True,64.049,"LINESTRING (5.8745112 51.7317303, 5.8745291 51.7311544)",,
6895926,Wilhelminastraat,residential,30,False,True,40.68,"LINESTRING (5.8751015 51.7317437, 5.8745112 51.7317303)",,
6896273,Bernhardstraat,residential,30,False,True,18.303,"LINESTRING (5.8751015 51.7317437, 5.8751017 51.7315791)",,
6896394,Bernhardstraat,residential,30,False,False,44.082,"LINESTRING (5.8751015 51.7317437, 5.8750921 51.7321401)",,
6895926,Wilhelminastraat,residential,30,False,False,80.79,"LINESTRING (5.8751015 51.7317437, 5.8756108 51.7317353, 5.8762742 51.7317243)",,
6896062,Beatrixstraat,residential,30,False,False,105.158,"LINESTRING (5.8762742 51.7317243, 5.87627 51.73267)",,
6895926,Wilhelminastraat,residential,30,False,True,80.79,"LINESTRING (5.8762742 51.7317243, 5.8756108 51.7317353, 5.8751015 51.7317437)",,
6895995,Wilhelminastraat,residential,30,False,True,35.952,"LINESTRING (5.8762742 51.7317243, 5.8762953 51.7317234, 5.8763713 51.7317199, 5.8767075 51.7315592)",,
6895952,Vorstendom,residential,30,False,True,29.404,"LINESTRING (5.8797043 51.731862, 5.8797532 51.7315993)",,
6896080,Graafschap,residential,30,False,False,31.771,"LINESTRING (5.8797043 51.731862, 5.8798674 51.731892, 5.8800126 51.7319174, 5.8800057 51.7320042)",,
6896080,Graafschap,residential,30,False,True,145.94,"LINESTRING (5.8797043 51.731862, 5.8792874 51.7322122, 5.8790459 51.7324366, 5.8789077 51.7325887, 5.8788933 51.7326045, 5.8786606 51.7328804, 5.8785885 51.7328975, 5.8785004 51.7329098)",,
6896066,Vorstendom,residential,30,False,False,177.636,"LINESTRING (5.8800057 51.7320042, 5.879842 51.7335985)",,
6896032,De Wiel,residential,30,False,False,90.28899999999999,"LINESTRING (5.8800057 51.7320042, 5.8802415 51.7320147, 5.8803231 51.7320054, 5.8806713 51.7320612, 5.8807353 51.7321322, 5.8812223 51.7322043)",,
6896080,Graafschap,residential,30,False,True,31.771,"LINESTRING (5.8800057 51.7320042, 5.8800126 51.7319174, 5.8798674 51.731892, 5.8797043 51.731862)",,
6896392,,residential,30,False,True,83.006,"LINESTRING (5.8738893 51.732092, 5.8750921 51.7321401)",,
