osmid,oneway,lanes,name,highway,maxspeed,reversed,length,tunnel,geometry,width,bridge,junction
6670877,True,,,residential,30,False,13.771,,"LINESTRING (6.7944779 52.2685379, 6.7945023 52.2685338, 6.7945276 52.2685334, 6.7945522 52.2685369, 6.7945747 52.268544, 6.7945938 52.2685542, 6.7946081 52.2685669, 6.794617 52.2685814, 6.7946198 52.2685968)",,,roundabout
61294508,False,,Eikstraat,residential,30,False,57.747,,"LINESTRING (6.7944779 52.2685379, 6.7944302 52.2684881, 6.7944552 52.2683931, 6.7945092 52.2682851, 6.7946029 52.2680895, 6.7946299 52.2680438)",,,
6670874,False,,Canadian Grenadier,residential,30,False,48.106,,"LINESTRING (6.7879002 52.2687518, 6.7875308 52.2690841, 6.7875043 52.2691102)",,,
90142699,False,,Oude Molenweg,secondary,50,False,7.148,,"LINESTRING (6.7997475 52.2687867, 6.7996918 52.2688412)",,,
"[533267294, 6670510]",False,,Ingenieur M. Schefferlaan,residential,30,False,35.611000000000004,,"LINESTRING (6.7973564 52.2688569, 6.7973163 52.2689256, 6.7973012 52.2689868, 6.797237 52.269168)",,,
"[6670456, 533267292, 6670511]",False,,Ingenieur M. Schefferlaan,residential,30,True,56.879999999999995,,"LINESTRING (6.7973564 52.2688569, 6.7974011 52.2687758, 6.7974334 52.2687153, 6.797491 52.2686093, 6.7976131 52.2684097, 6.7976345 52.2683746)",,,
"[6670507, 533267293]",False,,Jan van Galenstraat,residential,30,False,121.014,,"LINESTRING (6.7973564 52.2688569, 6.7975487 52.2689288, 6.7981357 52.2691483, 6.7985923 52.2693188, 6.7987095 52.2693756, 6.7988273 52.2694595)",,,
97080899,False,,Algonquin,residential,30,True,11.247,,"LINESTRING (6.7872237 52.2689345, 6.787359 52.2689926)",,,
"[6670884, 135087814]",False,,"['Coldstream', 'Canadian Grenadier']",residential,30,True,184.129,,"LINESTRING (6.7872237 52.2689345, 6.7874974 52.2686921, 6.7879212 52.2683168, 6.7880305 52.268223, 6.7881589 52.2681097, 6.7879352 52.2680131, 6.7874491 52.2678021, 6.7872884 52.2677338)",,,
97080899,False,,Algonquin,residential,30,False,73.57300000000001,,"LINESTRING (6.7872237 52.2689345, 6.7870323 52.2688521, 6.7865442 52.2686419, 6.7863395 52.2685537)",,,
"[6670876, 6670886, 377965111]",False,,Dennenbosweg,residential,30,True,140.765,,"LINESTRING (6.7930906 52.2690404, 6.7928143 52.2688658, 6.7926219 52.2687507, 6.7923055 52.2685614, 6.7921073 52.2684302, 6.791818 52.2682602, 6.7916887 52.2681797, 6.7916111 52.2681627)",,,
6670910,False,,Dennenbosweg,residential,30,False,144.13799999999998,,"LINESTRING (6.7930906 52.2690404, 6.7933258 52.2691989, 6.7934867 52.2693071, 6.7936288 52.2694215, 6.7937556 52.2695236, 6.7938688 52.2696223, 6.7939965 52.269753, 6.7943243 52.2700887)",,,
44933243,False,,Eikstraat,residential,30,True,103.38799999999999,,"LINESTRING (6.7930906 52.2690404, 6.7931538 52.2690035, 6.7940682 52.2687845, 6.794197 52.2687536, 6.7942941 52.2687247, 6.7944435 52.2686399)",,,
"[135087816, 135087818, 6670868]",False,,Hampshire,residential,30,False,183.62900000000002,,"LINESTRING (6.7875043 52.2691102, 6.787434 52.2691709, 6.7872293 52.2693474, 6.7871703 52.2693901, 6.7871204 52.2694194, 6.7870751 52.2694459, 6.7869866 52.2694881, 6.7869041 52.2695214, 6.7867827 52.2695616, 6.7866433 52.2695993, 6.7865376 52.2696192, 6.7865078 52.2696248, 6.7863925 52.2696371, 6.7862584 52.2696469, 6.7861176 52.2696478, 6.7859808 52.2696428, 6.7858589 52.269625, 6.7856207 52.2695902, 6.7855263 52.2695741, 6.7853413 52.2695425, 6.7852905 52.2695338, 6.7851815 52.2695135)",,yes,
"[6670873, 466756972]",False,,Wessex,residential,30,"[False, True]",121.919,,"LINESTRING (6.7875043 52.2691102, 6.7885699 52.2691239, 6.7885374 52.2691959, 6.7883716 52.2693544, 6.7883207 52.2694, 6.7882028 52.2695034)",,,
6670874,False,,Canadian Grenadier,residential,30,True,48.106,,"LINESTRING (6.7875043 52.2691102, 6.7875308 52.2690841, 6.7879002 52.2687518)",,,
6670504,False,,Ingenieur M. Schefferlaan,residential,30,False,51.99,,"LINESTRING (6.797237 52.269168, 6.7971691 52.2693925, 6.7971087 52.269553, 6.7970682 52.2696233)",,,
"[6670510, 533267294]",False,,Ingenieur M. Schefferlaan,residential,30,True,35.611000000000004,,"LINESTRING (6.797237 52.269168, 6.7973012 52.2689868, 6.7973163 52.2689256, 6.7973564 52.2688569)",,,
205117799,False,,Piet Heinstraat,residential,30,False,30.458,,"LINESTRING (6.7992669 52.2692269, 6.7996017 52.2690451)",,,
6670505,False,,Piet Heinstraat,residential,30,True,39.565,,"LINESTRING (6.7992669 52.2692269, 6.7989207 52.2694162, 6.7988273 52.2694595)",,,
6670943,False,3,Beukweg,tertiary,50,False,40.541,,"LINESTRING (6.7908372 52.2693678, 6.7909004 52.2694156, 6.7910607 52.2694955, 6.7912777 52.2696119)",,,
"[6670956, 6670957]",True,1,Bornsestraat,primary,50,False,144.53199999999998,,"LINESTRING (6.7908372 52.2693678, 6.7908557 52.2693086, 6.7909058 52.2692432, 6.7909784 52.2691668, 6.7911374 52.2690011, 6.7912089 52.2688976, 6.7913407 52.2685729, 6.7915097 52.2681454)",,,
"[427007801, 6670999]",False,3,Bornsestraat,primary,50,False,155.438,,"LINESTRING (6.7908372 52.2693678, 6.7907187 52.2694387, 6.7906149 52.2694981, 6.7903328 52.2696667, 6.7902101 52.2697402, 6.78996 52.26989, 6.7890983 52.2702683)",,,
6670867,False,,Bankastraat,tertiary,50,False,15.78,,"LINESTRING (6.7852389 52.269376, 6.7851815 52.2695135)",,,
6670867,False,,Bankastraat,tertiary,50,True,123.933,,"LINESTRING (6.7852389 52.269376, 6.7857138 52.2683)",,,
6670505,False,,Piet Heinstraat,residential,30,False,39.565,,"LINESTRING (6.7988273 52.2694595, 6.7989207 52.2694162, 6.7992669 52.2692269)",,,
"[6670507, 533267293]",False,,Jan van Galenstraat,residential,30,True,121.01400000000001,,"LINESTRING (6.7988273 52.2694595, 6.7987095 52.2693756, 6.7985923 52.2693188, 6.7981357 52.2691483, 6.7975487 52.2689288, 6.7973564 52.2688569)",,,
6670867,False,,Bankastraat,tertiary,50,True,15.78,,"LINESTRING (6.7851815 52.2695135, 6.7852389 52.269376)",,,
"[135087816, 135087818, 6670868]",False,,Hampshire,residential,30,True,183.62899999999996,,"LINESTRING (6.7851815 52.2695135, 6.7852905 52.2695338, 6.7853413 52.2695425, 6.7855263 52.2695741, 6.7856207 52.2695902, 6.7858589 52.269625, 6.7859808 52.2696428, 6.7861176 52.2696478, 6.7862584 52.2696469, 6.7863925 52.2696371, 6.7865078 52.2696248, 6.7865376 52.2696192, 6.7866433 52.2695993, 6.7867827 52.2695616, 6.7869041 52.2695214, 6.7869866 52.2694881, 6.7870751 52.2694459, 6.7871204 52.2694194, 6.7871703 52.2693901, 6.7872293 52.2693474, 6.787434 52.2691709, 6.7875043 52.2691102)",,yes,
6670913,False,,Walnootstraat,residential,30,False,173.709,,"LINESTRING (6.7912777 52.2696119, 6.7914333 52.2695045, 6.791506 52.2694468, 6.791622 52.2693175, 6.7916654 52.2692852, 6.7917745 52.2692572, 6.7919035 52.2692389, 6.7920326 52.2692331, 6.792146 52.2692446, 6.7922625 52.269261, 6.7923884 52.2692947, 6.7924747 52.2693296, 6.7925784 52.2693977, 6.7926246 52.2694364, 6.7926869 52.2694993, 6.7927233 52.2695433, 6.7928095 52.2695765, 6.7928267 52.2695835, 6.7928858 52.2696058, 6.793078 52.2698282)",,,
6670943,False,3,Beukweg,tertiary,50,True,40.541,,"LINESTRING (6.7912777 52.2696119, 6.7910607 52.2694955, 6.7909004 52.2694156, 6.7908372 52.2693678)",,,
6670945,False,2,Beukweg,tertiary,50,False,73.565,,"LINESTRING (6.7912777 52.2696119, 6.7913947 52.2696777, 6.7914884 52.2697315, 6.7916305 52.2698612, 6.7919283 52.2701358)",,,
6670477,False,,Ingenieur M. Schefferlaan,residential,30,False,90.404,,"LINESTRING (6.7970682 52.2696233, 6.7970286 52.2696869, 6.796972 52.2697545, 6.7968918 52.2698283, 6.7968135 52.2698912, 6.7962702 52.2702664)",,,
6670501,True,,Cornelis Evertsenstraat,residential,30,False,41.934,,"LINESTRING (6.7970682 52.2696233, 6.7974078 52.2696921, 6.7975313 52.2697256, 6.7976379 52.2697637)",,,
6670504,False,,Ingenieur M. Schefferlaan,residential,30,True,51.99,,"LINESTRING (6.7970682 52.2696233, 6.7971087 52.269553, 6.7971691 52.2693925, 6.797237 52.269168)",,,
6670478,True,,Cornelis Evertsenstraat,residential,30,False,41.265,,"LINESTRING (6.7976379 52.2697637, 6.7978077 52.2698907, 6.7978888 52.2699824, 6.7979237 52.2700829)",,,
6670502,True,,Cornelis Evertsenstraat,residential,30,False,79.534,,"LINESTRING (6.7976379 52.2697637, 6.7981161 52.2697469, 6.7981142 52.2700471, 6.7979237 52.2700829)",,,
6670904,False,,Plataanstraat,residential,30,False,60.656,,"LINESTRING (6.793078 52.2698282, 6.7934564 52.2703221)",,,
6670906,False,,Plataanstraat,residential,30,False,85.511,,"LINESTRING (6.793078 52.2698282, 6.7920012 52.2701045, 6.7919283 52.2701358)",,,
6670913,False,,Walnootstraat,residential,30,True,173.70900000000006,,"LINESTRING (6.793078 52.2698282, 6.7928858 52.2696058, 6.7928267 52.2695835, 6.7928095 52.2695765, 6.7927233 52.2695433, 6.7926869 52.2694993, 6.7926246 52.2694364, 6.7925784 52.2693977, 6.7924747 52.2693296, 6.7923884 52.2692947, 6.7922625 52.269261, 6.792146 52.2692446, 6.7920326 52.2692331, 6.7919035 52.2692389, 6.7917745 52.2692572, 6.7916654 52.2692852, 6.791622 52.2693175, 6.791506 52.2694468, 6.7914333 52.2695045, 6.7912777 52.2696119)",,,
6670905,False,,Iepweg,residential,30,False,64.507,,"LINESTRING (6.7943243 52.2700887, 6.7938276 52.2702223, 6.7934564 52.2703221)",,,
6670910,False,,Dennenbosweg,residential,30,True,144.13799999999998,,"LINESTRING (6.7943243 52.2700887, 6.7939965 52.269753, 6.7938688 52.2696223, 6.7937556 52.2695236, 6.7936288 52.2694215, 6.7934867 52.2693071, 6.7933258 52.2691989, 6.7930906 52.2690404)",,,
6670906,False,,Plataanstraat,residential,30,True,85.511,,"LINESTRING (6.7919283 52.2701358, 6.7920012 52.2701045, 6.793078 52.2698282)",,,
6670945,False,2,Beukweg,tertiary,50,True,73.565,,"LINESTRING (6.7919283 52.2701358, 6.7916305 52.2698612, 6.7914884 52.2697315, 6.7913947 52.2696777, 6.7912777 52.2696119)",,,
210611958,False,,Elzenstraat,residential,30,True,34.378,,"LINESTRING (6.7919283 52.2701358, 6.7917776 52.2701925, 6.7916503 52.2702295, 6.7915663 52.2702462, 6.7914701 52.2702607)",,,
"[427007801, 6670999]",False,3,Bornsestraat,primary,50,True,155.43799999999996,,"LINESTRING (6.7890983 52.2702683, 6.78996 52.26989, 6.7902101 52.2697402, 6.7903328 52.2696667, 6.7906149 52.2694981, 6.7907187 52.2694387, 6.7908372 52.2693678)",,,
6670477,False,,Ingenieur M. Schefferlaan,residential,30,True,90.404,,"LINESTRING (6.7962702 52.2702664, 6.7968135 52.2698912, 6.7968918 52.2698283, 6.796972 52.2697545, 6.7970286 52.2696869, 6.7970682 52.2696233)",,,
6670902,False,,Iepweg,residential,30,False,11.446,,"LINESTRING (6.7934564 52.2703221, 6.7933 52.27036)",,,
6670904,False,,Plataanstraat,residential,30,True,60.656,,"LINESTRING (6.7934564 52.2703221, 6.793078 52.2698282)",,,
6670905,False,,Iepweg,residential,30,True,64.507,,"LINESTRING (6.7934564 52.2703221, 6.7938276 52.2702223, 6.7943243 52.2700887)",,,
6670902,False,,Iepweg,residential,30,True,11.446,,"LINESTRING (6.7933 52.27036, 6.7934564 52.2703221)",,,
856953387,True,1,Deldenerstraat,primary,50,False,6.555,,"LINESTRING (6.7858215 52.2662395, 6.7857258 52.2662328)",,,
112613331,True,2,Deldenerstraat,primary,50,False,17.614,,"LINESTRING (6.7917315 52.2669721, 6.7919687 52.2670355)",,,
856888352,False,,,unclassified,,False,19.241,,"LINESTRING (6.7917315 52.2669721, 6.7919316 52.2669963, 6.7919526 52.2669955, 6.7919752 52.2669883, 6.7919981 52.2669744)",,,
61294508,False,,Eikstraat,residential,30,True,57.747,,"LINESTRING (6.7946299 52.2680438, 6.7946029 52.2680895, 6.7945092 52.2682851, 6.7944552 52.2683931, 6.7944302 52.2684881, 6.7944779 52.2685379)",,,
6670877,True,,,residential,30,False,11.617,,"LINESTRING (6.7945954 52.2686366, 6.7945776 52.2686468, 6.7945563 52.2686541, 6.7945328 52.2686581, 6.7945084 52.2686586, 6.7944845 52.2686556, 6.7944625 52.2686493, 6.7944435 52.2686399)",,,roundabout
6670877,True,,,residential,30,False,7.961,,"LINESTRING (6.7944435 52.2686399, 6.7944221 52.26862, 6.7944143 52.2685966, 6.7944213 52.2685731)",,,roundabout
44933243,False,,Eikstraat,residential,30,False,103.38799999999999,,"LINESTRING (6.7944435 52.2686399, 6.7942941 52.2687247, 6.794197 52.2687536, 6.7940682 52.2687845, 6.7931538 52.2690035, 6.7930906 52.2690404)",,,
6670877,True,,,residential,30,False,5.606999999999999,,"LINESTRING (6.7944213 52.2685731, 6.7944437 52.2685519, 6.7944779 52.2685379)",,,roundabout
"[6670937, 61278167, 513395239]",False,,"['Kastanjeplein', 'Sparweg']","['residential', 'living_street']","['15', '30']",True,151.137,,"LINESTRING (6.7944213 52.2685731, 6.794309 52.2685082, 6.7931661 52.2682823, 6.7932813 52.2680781, 6.7934452 52.2677809)",,,
6670907,False,,Wessex,residential,30,False,113.07000000000001,,"LINESTRING (6.7869579 52.2701485, 6.7870369 52.2701308, 6.787212 52.2700795, 6.7872576 52.2700661, 6.7874708 52.2699819, 6.7876878 52.2698826, 6.7878406 52.2697914, 6.7878751 52.269768, 6.7879641 52.2697077, 6.7882028 52.2695034)",,,
6670907,False,,Wessex,residential,30,True,61.01500000000001,,"LINESTRING (6.7869579 52.2701485, 6.786753 52.2701845, 6.7865634 52.2702104, 6.7864002 52.2702231, 6.7862295 52.2702289, 6.7860758 52.270226)",,,
46780581,False,,Wessex,residential,30,True,120.01,,"LINESTRING (6.7869579 52.2701485, 6.7868247 52.2702341, 6.786329 52.2704596, 6.78615 52.2705411, 6.7860285 52.2705606, 6.7859688 52.2705463, 6.785956 52.2705228, 6.7860206 52.2703629, 6.7860758 52.270226)",,,
6670907,False,,Wessex,residential,30,False,61.015,,"LINESTRING (6.7860758 52.270226, 6.7862295 52.2702289, 6.7864002 52.2702231, 6.7865634 52.2702104, 6.786753 52.2701845, 6.7869579 52.2701485)",,,
46780581,False,,Wessex,residential,30,False,120.00999999999999,,"LINESTRING (6.7860758 52.270226, 6.7860206 52.2703629, 6.785956 52.2705228, 6.7859688 52.2705463, 6.7860285 52.2705606, 6.78615 52.2705411, 6.786329 52.2704596, 6.7868247 52.2702341, 6.7869579 52.2701485)",,,
60209705,False,,de la Reystraat,residential,30,False,32.38,,"LINESTRING (6.7974318 52.2662193, 6.7972739 52.2659446)",,,
"[6670937, 513395239, 61278167]",False,,"['Kastanjeplein', 'Sparweg']","['living_street', 'residential']","['15', '30']",False,151.137,,"LINESTRING (6.7934452 52.2677809, 6.7932813 52.2680781, 6.7931661 52.2682823, 6.794309 52.2685082, 6.7944213 52.2685731)",,,
856953375,True,2,Marskant,secondary,50,False,10.691,,"LINESTRING (6.7876868 52.2663836, 6.7876137 52.2664687)",,,
1098848604,True,2,Marskant,secondary,50,False,15.869,,"LINESTRING (6.7876868 52.2663836, 6.7876953 52.2664286, 6.7877118 52.2664476, 6.7877316 52.2664616, 6.7877944 52.2665042)",,,
6670415,False,,Bataafse Kamp,unclassified,30,True,90.467,,"LINESTRING (6.7979886 52.2645249, 6.7979332 52.2644639, 6.7975519 52.2640909, 6.7974913 52.2640455, 6.7973066 52.2639168, 6.797232 52.2638587)",,,
6670820,False,,Dennenbosweg,residential,30,True,7.163,,"LINESTRING (6.7916111 52.2681627, 6.7915627 52.2681544, 6.7915097 52.2681454)",,,
"[6670876, 6670886, 377965111]",False,,Dennenbosweg,residential,30,False,140.765,,"LINESTRING (6.7916111 52.2681627, 6.7916887 52.2681797, 6.791818 52.2682602, 6.7921073 52.2684302, 6.7923055 52.2685614, 6.7926219 52.2687507, 6.7928143 52.2688658, 6.7930906 52.2690404)",,,
"[427007802, 377965110]",True,2,Bornsestraat,primary,50,False,147.599,,"LINESTRING (6.7916111 52.2681627, 6.7914428 52.2685926, 6.7913527 52.268841, 6.7913221 52.2689071, 6.7912867 52.2689891, 6.7912527 52.2690422, 6.7911438 52.2691744, 6.79104 52.2692575, 6.7909985 52.2692869, 6.7909447 52.269325, 6.7908372 52.2693678)",,,
90142699,False,,Oude Molenweg,secondary,50,True,7.148,,"LINESTRING (6.7996918 52.2688412, 6.7997475 52.2687867)",,,
"[377320918, 526591974]",True,1,Oldenzaalsestraat,primary,50,False,149.475,,"LINESTRING (6.7996918 52.2688412, 6.7995727 52.2688008, 6.7988507 52.2686447, 6.798649 52.2686116, 6.7983387 52.2685391, 6.7976345 52.2683746)",,,
"[6670456, 533267292, 6670511]",False,,Ingenieur M. Schefferlaan,residential,30,False,56.879999999999995,,"LINESTRING (6.7976345 52.2683746, 6.7976131 52.2684097, 6.797491 52.2686093, 6.7974334 52.2687153, 6.7974011 52.2687758, 6.7973564 52.2688569)",,,
6670456,False,,Ingenieur M. Schefferlaan,residential,30,True,9.843,,"LINESTRING (6.7976345 52.2683746, 6.7976554 52.2683431, 6.7976856 52.2682918)",,,
"[526591976, 377320918]",True,"['1', '2']",Oldenzaalsestraat,primary,50,False,199.71200000000002,,"LINESTRING (6.7976345 52.2683746, 6.7963627 52.2681016, 6.7952261 52.2678531, 6.7948629 52.2677844)",,,
"[97080899, 135087804, 135087806]",False,,Algonquin,residential,"['30', '50']",False,51.12599999999999,,"LINESTRING (6.7863395 52.2685537, 6.7860654 52.2684361, 6.7860363 52.2684236, 6.7858921 52.2683642, 6.7858135 52.2683318, 6.7857138 52.2683)",,yes,
97080899,False,,Algonquin,residential,30,True,73.57300000000001,,"LINESTRING (6.7863395 52.2685537, 6.7865442 52.2686419, 6.7870323 52.2688521, 6.7872237 52.2689345)",,,
97080900,False,,Somerset,residential,30,False,111.71800000000002,,"LINESTRING (6.7863395 52.2685537, 6.7866293 52.2683033, 6.7869988 52.2679824, 6.7872884 52.2677338)",,,
97080900,False,,Somerset,residential,30,True,111.718,,"LINESTRING (6.7872884 52.2677338, 6.7869988 52.2679824, 6.7866293 52.2683033, 6.7863395 52.2685537)",,,
"[6670884, 135087814]",False,,"['Coldstream', 'Canadian Grenadier']",residential,30,False,184.129,,"LINESTRING (6.7872884 52.2677338, 6.7874491 52.2678021, 6.7879352 52.2680131, 6.7881589 52.2681097, 6.7880305 52.268223, 6.7879212 52.2683168, 6.7874974 52.2686921, 6.7872237 52.2689345)",,,
"[6670864, 135087813, 135087814, 1110308294]",False,,Coldstream,residential,"['30', '50']",True,81.673,,"LINESTRING (6.7872884 52.2677338, 6.7870062 52.267613, 6.786958 52.2675924, 6.7866317 52.2674527, 6.7864533 52.2673772, 6.7864153 52.2673638, 6.7862925 52.2673252)",,yes,
104674210,False,,Dorset,residential,30,True,62.077,,"LINESTRING (6.7882028 52.2695034, 6.7887291 52.2699594)",,,
6670907,False,,Wessex,residential,30,True,113.07,,"LINESTRING (6.7882028 52.2695034, 6.7879641 52.2697077, 6.7878751 52.269768, 6.7878406 52.2697914, 6.7876878 52.2698826, 6.7874708 52.2699819, 6.7872576 52.2700661, 6.787212 52.2700795, 6.7870369 52.2701308, 6.7869579 52.2701485)",,,
"[6670873, 466756972]",False,,Wessex,residential,30,"[False, True]",121.919,,"LINESTRING (6.7882028 52.2695034, 6.7883207 52.2694, 6.7883716 52.2693544, 6.7885374 52.2691959, 6.7885699 52.2691239, 6.7875043 52.2691102)",,,
"[426992626, 856953389, 112613333]",True,"['1', '2']",Deldenerstraat,primary,50,False,136.189,,"LINESTRING (6.7918256 52.2670816, 6.7917572 52.2670605, 6.7916832 52.2670408, 6.7911527 52.2669041, 6.7910099 52.2668598, 6.7908523 52.2667954, 6.7907202 52.2667229, 6.7905914 52.2666525, 6.7904537 52.2665801, 6.7903063 52.2665024, 6.7902354 52.2664686, 6.7901485 52.2664351)",,,
426992623,True,1,Bornsestraat,primary,50,False,11.332,,"LINESTRING (6.7918256 52.2670816, 6.7918607 52.2670583, 6.7919016 52.2670463, 6.7919687 52.2670355)",,,
426992625,False,1,Bornsestraat,primary,50,False,8.442,,"LINESTRING (6.7919687 52.2670355, 6.7919403 52.2671094)",,,
765051134,False,1,Bornsestraat,unclassified,50,True,7.082,,"LINESTRING (6.7919687 52.2670355, 6.7919981 52.2669744)",,,
"[111560544, 526591973]",True,"['1', '2']",Oldenzaalsestraat,primary,50,False,214.07999999999998,,"LINESTRING (6.7919687 52.2670355, 6.792118 52.267079, 6.7928271 52.2672678, 6.7931239 52.2673334, 6.7936433 52.2674536, 6.7943328 52.2676019, 6.7945786 52.2676424, 6.794613 52.2676479, 6.7947266 52.2676661, 6.7949183 52.2676966)",,,
6670877,True,,,residential,30,False,4.798,,"LINESTRING (6.7946198 52.2685968, 6.7946133 52.268618, 6.7945954 52.2686366)",,,roundabout
"[6670885, 6670295]",True,,Leusveenweg,residential,30,False,189.835,,"LINESTRING (6.7946198 52.2685968, 6.79473 52.26859, 6.7970736 52.2691303, 6.797237 52.269168)",,,
6670976,False,,Marskant,secondary,50,True,9.117,,"LINESTRING (6.7879716 52.2659052, 6.7880462 52.2658371)",,,
856953375,True,2,Marskant,secondary,50,False,56.869,,"LINESTRING (6.7879716 52.2659052, 6.7878843 52.2660158, 6.7878327 52.2660769, 6.7877481 52.2662264, 6.7876868 52.2663836)",,,
"[6670458, 534322819]",False,,Paul Krugerstraat,residential,30,True,99.95499999999998,,"LINESTRING (6.7984095 52.2683439, 6.7985826 52.2680717, 6.7986421 52.267978, 6.7988301 52.2676661, 6.798888 52.2675733, 6.7989315 52.2675037)",,,
97080899,False,,Algonquin,residential,30,False,11.247,,"LINESTRING (6.787359 52.2689926, 6.7872237 52.2689345)",,,
6670844,False,,Prinses Beatrixstraat,unclassified,30,False,164.92100000000002,,"LINESTRING (6.7911704 52.262723, 6.791094 52.2627121, 6.7909679 52.2627075, 6.790857 52.2627229, 6.7907201 52.2627573, 6.7903422 52.2628521, 6.7898167 52.2629838, 6.7891902 52.2631415, 6.7889097 52.2632119)",,,
162919746,True,,Spoorstraat,secondary,50,False,89.93200000000002,,"LINESTRING (6.7911704 52.262723, 6.7911859 52.262691, 6.7912086 52.2626631, 6.7912404 52.2626366, 6.7912908 52.2626114, 6.7913471 52.2625929, 6.7914116 52.2625785, 6.7920538 52.2624782, 6.7920838 52.2624714, 6.7921168 52.2624605, 6.7921516 52.2624461, 6.7921953 52.2624195, 6.7922368 52.262387, 6.7922657 52.2623539)",,,
789856872,True,,Stationsplein,busway,30,False,19.306,,"LINESTRING (6.7954839 52.2619553, 6.7955073 52.2619597, 6.7955308 52.2619665, 6.795549 52.2619744, 6.795561 52.2619808, 6.7955731 52.2619884, 6.7956529 52.2620278, 6.7957045 52.2620612)",,,
789856873,False,,Stationsplein,busway,30,False,12.803,,"LINESTRING (6.7954839 52.2619553, 6.7955281 52.2619852, 6.7955516 52.2620074, 6.7955683 52.2620347, 6.795573 52.2620537)",,,
"[1128101037, 1128101038, 1128101039, 6670637, 862501688, 862501689]",False,,Stationsplein,busway,30,False,90.812,,"LINESTRING (6.7954839 52.2619553, 6.7954575 52.2619541, 6.7954331 52.261956, 6.7952685 52.2619776, 6.7950112 52.2620114, 6.7948966 52.2620265, 6.7947627 52.2620441, 6.794645 52.2620596, 6.7944682 52.2620829, 6.7944448 52.2620883, 6.7944255 52.2620968, 6.7944062 52.2621081, 6.7943938 52.2621207, 6.7943823 52.262135, 6.7943758 52.2621494, 6.7943736 52.2621579, 6.7943725 52.262162, 6.7943722 52.2621721, 6.7943732 52.2621801, 6.7943925 52.2622376)",,,
379411022,True,,Emmaweg,residential,,False,8.794,,"LINESTRING (6.7874703 52.263404, 6.7875176 52.2633304)",,,
"[6670809, 6670814]",False,,Vondelstraat,residential,30,False,46.934,,"LINESTRING (6.7874703 52.263404, 6.7874184 52.2634069, 6.7871098 52.263425, 6.7867997 52.2634895)",,,
205117799,False,,Piet Heinstraat,residential,30,True,30.458,,"LINESTRING (6.7996017 52.2690451, 6.7992669 52.2692269)",,,
210611958,False,,Elzenstraat,residential,30,False,34.378,,"LINESTRING (6.7914701 52.2702607, 6.7915663 52.2702462, 6.7916503 52.2702295, 6.7917776 52.2701925, 6.7919283 52.2701358)",,,
6670752,False,,Willemstraat,unclassified,30,False,73.927,,"LINESTRING (6.7881926 52.2644218, 6.788201 52.2644389, 6.7882113 52.2644511, 6.7882326 52.2644619, 6.7883331 52.2644964, 6.7887681 52.2646263, 6.7891351 52.2647351)",,,
"[6670761, 6670764]",False,,Dorpsmatenstraat,"['unclassified', 'residential']",30,True,45.939,,"LINESTRING (6.7881926 52.2644218, 6.7881933 52.2644063, 6.7882021 52.2643923, 6.7884958 52.2641902, 6.7886056 52.2641004)",,,
221112723,False,,Dorpsmatenstraat,unclassified,50,True,7.17,,"LINESTRING (6.7881926 52.2644218, 6.7881255 52.2644288, 6.7880913 52.2644379)",,,
6671237,True,,Industrieplein,secondary,50,False,8.913,,"LINESTRING (6.7920477 52.2615563, 6.7920591 52.2615148, 6.7920789 52.2614787)",,,
230163957,False,,Stationsplein,busway,50,True,8.675,,"LINESTRING (6.7922657 52.2623539, 6.7923835 52.2623837)",,,
"[230163954, 230163955, 230163956]",True,"['1', '2']",Spoorstraat,secondary,50,False,90.701,yes,"LINESTRING (6.7922657 52.2623539, 6.7922862 52.2623124, 6.7922891 52.2622946, 6.7922918 52.2622709, 6.7922893 52.262242, 6.7922814 52.2622031, 6.7922716 52.2621761, 6.7920878 52.2616529, 6.7920714 52.2616063, 6.7920477 52.2615563)",,,
6670662,False,,Smutsstraat,unclassified,,False,24.547,,"LINESTRING (6.7962188 52.265213, 6.796043 52.2652744, 6.7959055 52.2653224)",,,
6670697,False,,de Wetstraat,unclassified,,False,50.453,,"LINESTRING (6.7962188 52.265213, 6.7962504 52.2652457, 6.7964767 52.2656377)",,,
6670662,False,,Smutsstraat,unclassified,,False,56.550000000000004,,"LINESTRING (6.7959055 52.2653224, 6.7958452 52.2653435, 6.7956439 52.2654138, 6.795443 52.265484, 6.7952492 52.2655517, 6.7951838 52.2655745)",,,
241043217,False,,Smutsstraat,residential,,True,110.94200000000001,,"LINESTRING (6.7959055 52.2653224, 6.7957033 52.2651085, 6.7956835 52.2650991, 6.7956533 52.2650945, 6.7956228 52.2650982, 6.7951562 52.2652619, 6.7951072 52.2652841, 6.7950637 52.2653115, 6.7950362 52.2653423, 6.7950237 52.2653709, 6.7950285 52.2653961, 6.7950401 52.2654168, 6.7951838 52.2655745)",,,
6670662,False,,Smutsstraat,unclassified,,True,24.547,,"LINESTRING (6.7959055 52.2653224, 6.796043 52.2652744, 6.7962188 52.265213)",,,
24213682,False,,Wemenstraat,residential,,True,10.467,,"LINESTRING (6.7948629 52.2677844, 6.7948971 52.2677283, 6.7949183 52.2676966)",,,
