osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,junction
7564452,False,,Fenacoliuslaan,residential,30,True,7.997,"LINESTRING (4.2518967 51.9191951, 4.2519883 51.9192396)",,,
7564367,False,,Havenstraat,residential,30,False,57.599,"LINESTRING (4.2518967 51.9191951, 4.2517211 51.9193855, 4.2515809 51.9194739, 4.2515053 51.9195586, 4.2514009 51.9196037)",,,
7564327,False,,Witte de Withstraat,living_street,15,False,34.114,"LINESTRING (4.2530525 51.9192407, 4.2528148 51.9195102)",,,
7564311,False,,Cortenaerstraat,living_street,15,True,60.919,"LINESTRING (4.2530525 51.9192407, 4.2526002 51.9190865, 4.252777 51.918885)",,,
"[1121015957, 7564327]",False,,"['Karel Doormanstraat', 'Witte de Withstraat']",living_street,15,True,101.682,"LINESTRING (4.2530525 51.9192407, 4.2532675 51.9189824, 4.2534528 51.918774, 4.2534968 51.9187274, 4.2534241 51.9187031, 4.2530193 51.9185731)",,,
7564327,False,,Witte de Withstraat,living_street,15,True,34.114,"LINESTRING (4.2528148 51.9195102, 4.2530525 51.9192407)",,,
7564452,False,,Fenacoliuslaan,residential,30,False,64.174,"LINESTRING (4.2528148 51.9195102, 4.2519883 51.9192396)",,,
7564452,False,,Fenacoliuslaan,residential,30,True,108.63900000000001,"LINESTRING (4.2528148 51.9195102, 4.2537289 51.9198151, 4.254207 51.9199763)",,,
7564400,False,,Johan Evertsenlaan,residential,30,False,56.431,"LINESTRING (4.2547296 51.9195843, 4.254207 51.9199763)",,,
1097962451,False,,Fenacoliusplein,residential,30,False,51.2,"LINESTRING (4.2547296 51.9195843, 4.2540759 51.9193619)",,,
7564204,False,,Johan Evertsenlaan,residential,30,True,86.274,"LINESTRING (4.2547296 51.9195843, 4.2548142 51.9195202, 4.2551218 51.9192872, 4.2554857 51.9189649)",,,
7564217,False,,Constantijn Huygensstraat,residential,30,False,56.486999999999995,"LINESTRING (4.2575473 51.9194691, 4.2573685 51.9196888, 4.2572273 51.9198508, 4.2571423 51.9199089)",,,
7564217,False,,Constantijn Huygensstraat,residential,30,True,50.486000000000004,"LINESTRING (4.2575473 51.9194691, 4.2577029 51.9192745, 4.2578729 51.9190619)",,,
7564195,False,,Vondellaan,residential,30,True,122.215,"LINESTRING (4.2594756 51.9195424, 4.2594213 51.9195261, 4.2593141 51.919494, 4.2578729 51.9190619)",,,
7564367,False,,Havenstraat,residential,30,False,4.818,"LINESTRING (4.2514009 51.9196037, 4.2513713 51.919643)",,,
7564367,False,,Havenstraat,residential,30,True,57.599,"LINESTRING (4.2514009 51.9196037, 4.2515053 51.9195586, 4.2515809 51.9194739, 4.2517211 51.9193855, 4.2518967 51.9191951)",,,
7564455,False,,Zandpad,residential,30,False,169.51,"LINESTRING (4.2514009 51.9196037, 4.2521256 51.9198435, 4.2529761 51.9202591, 4.25347 51.9204273)",,,
7564155,False,,Zuiddijk,residential,30,False,89.773,"LINESTRING (4.2558997 51.9197242, 4.255135 51.9202882, 4.2550601 51.9203436)",,,
7564235,False,,Zuiddijk,residential,30,True,148.551,"LINESTRING (4.2558997 51.9197242, 4.2569075 51.9188971, 4.2570068 51.9188155, 4.2570576 51.9187773, 4.2571447 51.9187025, 4.2571959 51.9186541)",,,
7564395,False,,Zuiddijk,residential,30,False,86.697,"LINESTRING (4.2558997 51.9197242, 4.2557648 51.9198903, 4.2553227 51.9203265, 4.2553203 51.9203799, 4.2553237 51.9204059)",,,
7564304,False,,Vondellaan,residential,30,False,37.161,"LINESTRING (4.2601508 51.9197648, 4.2606322 51.9199182)",,,
7564121,False,,Govert van Wijnkade,unclassified,30,True,129.18200000000002,"LINESTRING (4.2502793 51.9197987, 4.2495377 51.9191159, 4.2492624 51.9188758, 4.2492162 51.9188399)",,,
"[7564178, 272131860, 7564245]",False,,"['Govert van Wijnkade', 'Hellinggatbrug']",residential,30,False,150.14600000000002,"LINESTRING (4.2502793 51.9197987, 4.2513137 51.9205923, 4.2514882 51.9207726, 4.2515897 51.9208774)",yes,,
7568371,False,,Keucheniusstraat,unclassified,30,False,219.57099999999997,"LINESTRING (4.2502793 51.9197987, 4.2484793 51.920581, 4.2476912 51.9209603)",,,
572825105,True,,Havenstraat,residential,30,False,25.314,"LINESTRING (4.2511287 51.9198136, 4.251242 51.9197476, 4.2513713 51.919643)",,,
7564337,False,,Van Embdenstraat,residential,30,False,60.094,"LINESTRING (4.2559919 51.9198725, 4.2567467 51.920147)",,,
"[7564468, 7564127]",True,,"['Vondellaan', 'Van der Horststraat']",residential,30,False,187.202,"LINESTRING (4.2559919 51.9198725, 4.2567 51.9193, 4.2571928 51.9189098, 4.2572144 51.9188994, 4.2572554 51.9188834, 4.2573144 51.9188897, 4.2578729 51.9190619)",,,
7564217,False,,Constantijn Huygensstraat,residential,30,True,56.486999999999995,"LINESTRING (4.2571423 51.9199089, 4.2572273 51.9198508, 4.2573685 51.9196888, 4.2575473 51.9194691)",,,
7564407,False,,Damstraat,residential,30,False,39.772,"LINESTRING (4.2571423 51.9199089, 4.2570219 51.9199368, 4.2568609 51.9201078, 4.2567467 51.920147)",,,
7564431,False,,G.A. Brederolaan,residential,30,False,146.76100000000002,"LINESTRING (4.2571423 51.9199089, 4.2573094 51.9199776, 4.2580357 51.9202061, 4.2586431 51.9203946, 4.2589122 51.9204929, 4.2590222 51.9205369)",,,
7564400,False,,Johan Evertsenlaan,residential,30,True,56.431,"LINESTRING (4.254207 51.9199763, 4.2547296 51.9195843)",,,
"[7564176, 7564455]",False,,"['Taanstraat', 'Zandpad']",residential,30,"[False, True]",81.55799999999999,"LINESTRING (4.254207 51.9199763, 4.2539315 51.9202363, 4.2537696 51.9203834, 4.2536858 51.9204588, 4.2536622 51.9204704, 4.2536339 51.9204799, 4.2536018 51.9204766, 4.2535848 51.9204713, 4.25347 51.9204273)",,,
7564452,False,,Fenacoliuslaan,residential,30,False,108.63900000000001,"LINESTRING (4.254207 51.9199763, 4.2537289 51.9198151, 4.2528148 51.9195102)",,,
7564452,False,,Fenacoliuslaan,residential,30,True,71.351,"LINESTRING (4.254207 51.9199763, 4.2546402 51.9201628, 4.2550601 51.9203436)",,,
737097525,False,,P.C. Hooftlaan,tertiary,50,True,63.864,"LINESTRING (4.2594573 51.9200291, 4.2590222 51.9205369)",,,
7564310,True,,Jacob Catsstraat,residential,30,False,145.039,"LINESTRING (4.2594573 51.9200291, 4.259352 51.9199971, 4.2590037 51.9198952, 4.2589764 51.9198872, 4.2575473 51.9194691)",,,
737097525,False,,P.C. Hooftlaan,tertiary,50,False,56.23599999999999,"LINESTRING (4.2594573 51.9200291, 4.2596906 51.9197266, 4.2597381 51.9196639, 4.2597592 51.9196387, 4.2598095 51.9195724)",,,
7564283,False,,Pieter Schimstraat,residential,30,False,63.85,"LINESTRING (4.2556839 51.9201349, 4.2564961 51.9204156)",,,
7564468,True,,Van der Horststraat,residential,30,False,36.021,"LINESTRING (4.2556839 51.9201349, 4.2559919 51.9198725)",,,
425101717,False,,Van der Horststraat,residential,30,False,39.067,"LINESTRING (4.2556839 51.9201349, 4.2555076 51.9202875, 4.2553237 51.9204059)",,,
7564337,False,,Van Embdenstraat,residential,30,True,60.094,"LINESTRING (4.2567467 51.920147, 4.2559919 51.9198725)",,,
7564407,False,,Damstraat,residential,30,False,35.398,"LINESTRING (4.2567467 51.920147, 4.2565794 51.9203828, 4.2564961 51.9204156)",,,
7564407,False,,Damstraat,residential,30,True,39.772,"LINESTRING (4.2567467 51.920147, 4.2568609 51.9201078, 4.2570219 51.9199368, 4.2571423 51.9199089)",,,
7564155,False,,Zuiddijk,residential,30,True,89.773,"LINESTRING (4.2550601 51.9203436, 4.255135 51.9202882, 4.2558997 51.9197242)",,,
7564296,True,,Zuiddijk,residential,30,False,171.798,"LINESTRING (4.2550601 51.9203436, 4.2550505 51.9203506, 4.2545361 51.9207359, 4.2541011 51.9210652, 4.2539782 51.9211572, 4.2538305 51.9212462, 4.2535828 51.9214278, 4.2535249 51.9214722, 4.2535051 51.9214818, 4.2534801 51.9214873, 4.2534165 51.9214882)",,,
7564452,False,,Fenacoliuslaan,residential,30,False,71.351,"LINESTRING (4.2550601 51.9203436, 4.2546402 51.9201628, 4.254207 51.9199763)",,,
"[7564176, 7564455]",False,,"['Taanstraat', 'Zandpad']",residential,30,"[False, True]",81.55799999999999,"LINESTRING (4.25347 51.9204273, 4.2535848 51.9204713, 4.2536018 51.9204766, 4.2536339 51.9204799, 4.2536622 51.9204704, 4.2536858 51.9204588, 4.2537696 51.9203834, 4.2539315 51.9202363, 4.254207 51.9199763)",,,
7564455,False,,Zandpad,residential,30,True,169.51,"LINESTRING (4.25347 51.9204273, 4.2529761 51.9202591, 4.2521256 51.9198435, 4.2514009 51.9196037)",,,
1120844984,False,,Zure Vischsteeg,residential,30,False,70.537,"LINESTRING (4.25347 51.9204273, 4.2534136 51.9204602, 4.2531764 51.9205987, 4.2531206 51.9206364, 4.2529773 51.9207351, 4.2529068 51.920781, 4.2530599 51.920882)",,,
7564395,False,,Zuiddijk,residential,30,True,86.697,"LINESTRING (4.2553237 51.9204059, 4.2553203 51.9203799, 4.2553227 51.9203265, 4.2557648 51.9198903, 4.2558997 51.9197242)",,,
7564421,False,,Patijnestraat,residential,30,False,76.413,"LINESTRING (4.2553237 51.9204059, 4.2558303 51.9205698, 4.2558396 51.9206008, 4.2558538 51.9206397, 4.2562358 51.9207565)",,,
7564423,False,,Jokweg,residential,30,False,46.20700000000001,"LINESTRING (4.2553237 51.9204059, 4.2552478 51.9204346, 4.2550816 51.920564, 4.2548813 51.9207156)",,,
425101717,False,,Van der Horststraat,residential,30,True,39.067,"LINESTRING (4.2553237 51.9204059, 4.2555076 51.9202875, 4.2556839 51.9201349)",,,
7564283,False,,Pieter Schimstraat,residential,30,True,63.85,"LINESTRING (4.2564961 51.9204156, 4.2556839 51.9201349)",,,
7564407,False,,Damstraat,residential,30,False,43.153999999999996,"LINESTRING (4.2564961 51.9204156, 4.2563882 51.9205522, 4.2563825 51.9206211, 4.2563047 51.9207244, 4.2562358 51.9207565)",,,
7564407,False,,Damstraat,residential,30,True,35.398,"LINESTRING (4.2564961 51.9204156, 4.2565794 51.9203828, 4.2567467 51.920147)",,,
7564262,False,,Roemer Visscherstraat,residential,30,False,88.36600000000001,"LINESTRING (4.2571086 51.9202867, 4.2569979 51.9204187, 4.2572081 51.9204848, 4.2575702 51.9205975, 4.2579358 51.9207064)",,,
737097525,False,,P.C. Hooftlaan,tertiary,50,False,63.864,"LINESTRING (4.2590222 51.9205369, 4.2594573 51.9200291)",,,
737097525,False,,P.C. Hooftlaan,tertiary,50,True,51.192,"LINESTRING (4.2590222 51.9205369, 4.2586578 51.9209387)",,,
7564431,False,,G.A. Brederolaan,residential,30,False,63.32900000000001,"LINESTRING (4.2590222 51.9205369, 4.2591289 51.9205712, 4.2591968 51.920593, 4.2596488 51.9207383, 4.2598411 51.9208001)",,,
7564431,False,,G.A. Brederolaan,residential,30,True,146.761,"LINESTRING (4.2590222 51.9205369, 4.2589122 51.9204929, 4.2586431 51.9203946, 4.2580357 51.9202061, 4.2573094 51.9199776, 4.2571423 51.9199089)",,,
425101710,False,,Landstraat,residential,30,False,27.998,"LINESTRING (4.2579358 51.9207064, 4.2577453 51.9209291)",,,
7564262,False,,Roemer Visscherstraat,residential,30,False,55.848,"LINESTRING (4.2579358 51.9207064, 4.2585456 51.9209038, 4.2586578 51.9209387)",,,
7564262,False,,Roemer Visscherstraat,residential,30,True,88.36599999999999,"LINESTRING (4.2579358 51.9207064, 4.2575702 51.9205975, 4.2572081 51.9204848, 4.2569979 51.9204187, 4.2571086 51.9202867)",,,
"[7564409, 7564250]",False,,"['Ankerstraat', 'Hellingkade']",residential,30,False,85.65100000000001,"LINESTRING (4.2515897 51.9208774, 4.2512536 51.9210061, 4.2511828 51.9210332, 4.2507943 51.9211644, 4.2507552 51.9212229, 4.2507702 51.9212653, 4.250877 51.9213338)",,,
7564469,True,,Haringkade,residential,30,False,110.94800000000001,"LINESTRING (4.2515897 51.9208774, 4.252 51.9214, 4.2515992 51.921736)",,,
"[7564178, 272131860, 7564245]",False,,"['Govert van Wijnkade', 'Hellinggatbrug']",residential,30,True,150.14600000000002,"LINESTRING (4.2515897 51.9208774, 4.2514882 51.9207726, 4.2513137 51.9205923, 4.2502793 51.9197987)",yes,,
7564407,False,,Damstraat,residential,30,False,16.173,"LINESTRING (4.2562358 51.9207565, 4.256131 51.9208868)",,,
7564407,False,,Damstraat,residential,30,True,43.153999999999996,"LINESTRING (4.2562358 51.9207565, 4.2563047 51.9207244, 4.2563825 51.9206211, 4.2563882 51.9205522, 4.2564961 51.9204156)",,,
7564421,False,,Patijnestraat,residential,30,True,76.413,"LINESTRING (4.2562358 51.9207565, 4.2558538 51.9206397, 4.2558396 51.9206008, 4.2558303 51.9205698, 4.2553237 51.9204059)",,,
7564431,False,,G.A. Brederolaan,residential,30,False,6.982,"LINESTRING (4.2598411 51.9208001, 4.2599314 51.9208291)",,,
7564320,False,,Van Lennepstraat,residential,30,True,112.07000000000001,"LINESTRING (4.2598411 51.9208001, 4.2599635 51.9206638, 4.2606322 51.9199182)",,,
7564431,False,,G.A. Brederolaan,residential,30,True,63.32900000000001,"LINESTRING (4.2598411 51.9208001, 4.2596488 51.9207383, 4.2591968 51.920593, 4.2591289 51.9205712, 4.2590222 51.9205369)",,,
7568371,False,,Keucheniusstraat,unclassified,30,False,27.247,"LINESTRING (4.2476912 51.9209603, 4.2475832 51.9210218, 4.2474199 51.9211388)",,,
7568371,False,,Keucheniusstraat,unclassified,30,True,219.57099999999997,"LINESTRING (4.2476912 51.9209603, 4.2484793 51.920581, 4.2502793 51.9197987)",,,
619877344,True,,Mackayplein,unclassified,30,False,78.951,"LINESTRING (4.2476912 51.9209603, 4.2481398 51.9213314, 4.248129 51.9214058, 4.2479279 51.9215256)",,,
425101710,False,,Landstraat,residential,30,True,27.998,"LINESTRING (4.2577453 51.9209291, 4.2579358 51.9207064)",,,
737097525,False,,P.C. Hooftlaan,tertiary,50,False,51.192,"LINESTRING (4.2586578 51.9209387, 4.2590222 51.9205369)",,,
7564262,False,,Roemer Visscherstraat,residential,30,True,55.848,"LINESTRING (4.2586578 51.9209387, 4.2585456 51.9209038, 4.2579358 51.9207064)",,,
737097525,False,,P.C. Hooftlaan,tertiary,50,True,126.611,"LINESTRING (4.2586578 51.9209387, 4.2582315 51.9214088, 4.2581358 51.9215252, 4.2577879 51.9219428)",,,
7564370,False,,G.A. Brederolaan,residential,30,False,54.93,"LINESTRING (4.2606879 51.9209914, 4.2599314 51.9208291)",,,
"[7564304, 7564253]",False,,"['Vondellaan', 'Bosboom Toussaintstraat']",residential,30,True,271.275,"LINESTRING (4.2606879 51.9209914, 4.2609986 51.9206441, 4.2616499 51.9208418, 4.2617039 51.9208477, 4.2617701 51.9208291, 4.2618004 51.9208037, 4.2620883 51.9204327, 4.2621042 51.9203859, 4.2620612 51.9203504, 4.2606322 51.9199182)",,,
7564482,False,,G.A. Brederolaan,residential,30,True,13.115,"LINESTRING (4.2606879 51.9209914, 4.2607528 51.9210081, 4.2608657 51.9210348)",,,
7564242,False,,Guido Gezellestraat,residential,30,False,33.727,"LINESTRING (4.2608657 51.9210348, 4.2606227 51.9212985)",,,
7564482,False,,G.A. Brederolaan,residential,30,False,13.115,"LINESTRING (4.2608657 51.9210348, 4.2607528 51.9210081, 4.2606879 51.9209914)",,,
7568492,False,,Mackayplein,unclassified,30,False,55.35,"LINESTRING (4.2474199 51.9211388, 4.2479279 51.9215256)",,,
7568371,False,,Keucheniusstraat,unclassified,30,True,27.247,"LINESTRING (4.2474199 51.9211388, 4.2475832 51.9210218, 4.2476912 51.9209603)",,,
7564265,True,,Haven,residential,30,False,198.185,"LINESTRING (4.2529317 51.9212028, 4.2526077 51.9209994, 4.2525451 51.9209549, 4.2523813 51.9208492, 4.2522176 51.9207177, 4.2519083 51.9204664, 4.2511287 51.9198136)",,,
"[701771072, 309957351]",False,,"['Taanstraat', 'De Put']",residential,30,"[False, True]",101.464,"LINESTRING (4.2529317 51.9212028, 4.2531148 51.9210737, 4.2533366 51.9211908, 4.2535517 51.9210289, 4.2537081 51.9211149, 4.2534757 51.9212849)",,,
7564360,False,,Olivierstraat,residential,30,False,52.824999999999996,"LINESTRING (4.2498152 51.921343, 4.2498717 51.9214398, 4.2501023 51.9216607, 4.2502248 51.9217399)",,,
7564358,False,,Breugomslop,residential,30,False,37.169,"LINESTRING (4.250877 51.9213338, 4.2505398 51.9215955)",,,
7564409,False,,Ankerstraat,residential,30,False,66.731,"LINESTRING (4.250877 51.9213338, 4.2515992 51.921736)",,,
"[7564409, 7564250]",False,,"['Ankerstraat', 'Hellingkade']",residential,30,True,85.65100000000001,"LINESTRING (4.250877 51.9213338, 4.2507702 51.9212653, 4.2507552 51.9212229, 4.2507943 51.9211644, 4.2511828 51.9210332, 4.2512536 51.9210061, 4.2515897 51.9208774)",,,
"[388769872, 7564227, 388769871]",False,,Landstraat,residential,30,False,49.269000000000005,"LINESTRING (4.2571794 51.9212726, 4.2569686 51.9215451, 4.2569286 51.9215972, 4.2568704 51.9216726)",,building_passage,
7564242,False,,Guido Gezellestraat,residential,30,True,33.727,"LINESTRING (4.2606227 51.9212985, 4.2608657 51.9210348)",,,
7564242,False,,Guido Gezellestraat,residential,30,False,48.592,"LINESTRING (4.2606227 51.9212985, 4.2603711 51.9215758, 4.2602798 51.9216809)",,,
7564426,False,,Anne de Vriesstraat,residential,30,False,35.725,"LINESTRING (4.255902 51.9213887, 4.2556721 51.921677)",,,
7564226,False,,Boogertstraat,residential,30,False,137.163,"LINESTRING (4.255902 51.9213887, 4.2559384 51.9213358, 4.2553909 51.9211662, 4.2552173 51.9211124, 4.2549417 51.9214451, 4.2549306 51.9214646, 4.255346 51.9215874)",,,
7564260,False,,Arthur van Schendelstraat,residential,30,False,73.533,"LINESTRING (4.255902 51.9213887, 4.2562118 51.921479, 4.2568704 51.9216726)",,,
"[370425030, 814013354, 814013355, 7564150, 7564215]",False,,"['Wip', 'Noorddijk', 'Hoogstraat']",residential,30,False,94.79200000000002,"LINESTRING (4.2534165 51.9214882, 4.2534159 51.9215555, 4.2533831 51.9215764, 4.2533493 51.9215979, 4.2531255 51.9217716, 4.2527936 51.9220685, 4.2527779 51.9220847, 4.2527446 51.9221187, 4.2527289 51.9221353, 4.2526576 51.9221843)",yes,,
7564265,True,,Haven,residential,30,False,46.18,"LINESTRING (4.2534165 51.9214882, 4.2533896 51.9214824, 4.2533679 51.9214734, 4.2533195 51.9214455, 4.2531799 51.9213562, 4.2529317 51.9212028)",,,
