osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
418181661,Eyso de Wendtstraat,tertiary,30,False,False,59.071,"LINESTRING (6.1545108 53.2753655, 6.1541782 53.2758581)",
6531920,Julianastraat,residential,30,False,False,54.373,"LINESTRING (6.1522631 53.2754119, 6.1520148 53.2758778)",
6531991,Beatrixstraat,residential,30,False,False,136.66199999999998,"LINESTRING (6.1522631 53.2754119, 6.1523501 53.2754309, 6.1541782 53.2758581)",
418181661,Eyso de Wendtstraat,tertiary,30,False,False,62.182,"LINESTRING (6.1541782 53.2758581, 6.1538312 53.2763774)",
418181661,Eyso de Wendtstraat,tertiary,30,False,True,59.071,"LINESTRING (6.1541782 53.2758581, 6.1545108 53.2753655)",
6531991,Beatrixstraat,residential,30,False,True,136.66199999999998,"LINESTRING (6.1541782 53.2758581, 6.1523501 53.2754309, 6.1522631 53.2754119)",
6532307,Johannes Bogermanstraat,tertiary,30,False,False,142.52599999999998,"LINESTRING (6.1479251 53.2759951, 6.148116 53.2760285, 6.1497949 53.2763581, 6.1499645 53.2763896)",
700096135,Van Scheltingalaan,tertiary,30,False,False,117.729,"LINESTRING (6.1479251 53.2759951, 6.1478573 53.2761376, 6.1474287 53.2770114)",
6531920,Julianastraat,residential,30,False,False,81.209,"LINESTRING (6.1519388 53.2760204, 6.1515746 53.2767175)",
6531920,Julianastraat,residential,30,False,True,5.474,"LINESTRING (6.1519388 53.2760204, 6.1519638 53.2759735)",
6532204,De Tunen,residential,30,False,False,59.364999999999995,"LINESTRING (6.1519388 53.2760204, 6.1519737 53.276027, 6.1526822 53.2761629, 6.152789 53.2761834)",
6531881,De Tunen,residential,30,False,False,83.66799999999999,"LINESTRING (6.152789 53.2761834, 6.1526671 53.2764145, 6.1526106 53.2765097, 6.1525921 53.2765275, 6.1525734 53.2765403, 6.1524625 53.2765947, 6.1524398 53.2766116, 6.1524207 53.2766322, 6.1523112 53.2768341, 6.1522971 53.2768607)",
6532204,De Tunen,residential,30,False,False,75.441,"LINESTRING (6.152789 53.2761834, 6.1528015 53.2761715, 6.1528231 53.2761631, 6.1528536 53.2761557, 6.1528779 53.2761525, 6.1529053 53.276152, 6.152932 53.2761554, 6.1537047 53.2763454, 6.1538312 53.2763774)",
6532204,De Tunen,residential,30,False,True,59.364999999999995,"LINESTRING (6.152789 53.2761834, 6.1526822 53.2761629, 6.1519737 53.276027, 6.1519388 53.2760204)",
418181661,Eyso de Wendtstraat,tertiary,30,False,True,62.182,"LINESTRING (6.1538312 53.2763774, 6.1541782 53.2758581)",
6532204,De Tunen,residential,30,False,True,75.44099999999999,"LINESTRING (6.1538312 53.2763774, 6.1537047 53.2763454, 6.152932 53.2761554, 6.1529053 53.276152, 6.1528779 53.2761525, 6.1528536 53.2761557, 6.1528231 53.2761631, 6.1528015 53.2761715, 6.152789 53.2761834)",
418181661,Eyso de Wendtstraat,tertiary,30,False,False,90.091,"LINESTRING (6.1538312 53.2763774, 6.1535837 53.2767471, 6.1533719 53.2770624, 6.1533218 53.2771281)",
6531949,Eskesstraat,residential,30,False,False,50.057,"LINESTRING (6.1499645 53.2763896, 6.1499162 53.2765069, 6.1497721 53.2768248)",
6532307,Johannes Bogermanstraat,tertiary,30,False,False,113.126,"LINESTRING (6.1499645 53.2763896, 6.1501597 53.2764277, 6.1503054 53.2764616, 6.1505111 53.2765097, 6.150897 53.276584, 6.1511202 53.2766269, 6.1515265 53.2767076, 6.1515746 53.2767175)",
6532307,Johannes Bogermanstraat,tertiary,30,False,True,142.52599999999998,"LINESTRING (6.1499645 53.2763896, 6.1497949 53.2763581, 6.148116 53.2760285, 6.1479251 53.2759951)",
6531920,Julianastraat,residential,30,False,True,81.209,"LINESTRING (6.1515746 53.2767175, 6.1519388 53.2760204)",
6532307,Johannes Bogermanstraat,tertiary,30,False,False,50.609,"LINESTRING (6.1515746 53.2767175, 6.1517243 53.2767481, 6.1522971 53.2768607)",
