osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,width,bridge,junction
7496423,True,Hortensiastraat,residential,30,False,98.06899999999999,"LINESTRING (4.2674879 52.0713242, 4.2673189 52.0713215, 4.2662285 52.0709264)",,,,,
134584255,False,Kamperfoeliestraat,tertiary,50,False,84.416,"LINESTRING (4.2674879 52.0713242, 4.2675245 52.0716269, 4.2675767 52.0720814)",2,,,,
"[7496756, 134584255]",False,Kamperfoeliestraat,tertiary,50,True,84.405,"LINESTRING (4.2674879 52.0713242, 4.2674747 52.0712049, 4.2674837 52.0711225, 4.2677246 52.070813, 4.2677562 52.0707754, 4.2677857 52.0707402, 4.2678123 52.0707146, 4.2678828 52.0706228)",2,,,,
129481650,True,Valkenboskade,residential,30,False,49.128,"LINESTRING (4.2732289 52.0712599, 4.2728483 52.0716347)",,,,,
7496350,False,Weigeliaplein,living_street,15,False,90.138,"LINESTRING (4.2650277 52.0713848, 4.266173 52.0717867)",,,,,
7496382,False,Weigeliaplein,living_street,15,False,65.539,"LINESTRING (4.2650277 52.0713848, 4.2644 52.0715, 4.2641317 52.0715876)",,,,,
7496417,False,Weigeliaplein,living_street,15,True,83.384,"LINESTRING (4.2650277 52.0713848, 4.2653 52.0711, 4.2659 52.0713)",,,,,
7496667,True,Boksdoornstraat,residential,30,False,29.718,"LINESTRING (4.2693557 52.0714636, 4.269139 52.0716953)",,,,,
7496414,True,Gagelplein,residential,,False,146.35399999999998,"LINESTRING (4.2685678 52.071494, 4.2683441 52.0717276, 4.2682894 52.0717291, 4.2682318 52.0717081, 4.268222 52.0716035, 4.2682043 52.0714175, 4.2682267 52.0713868, 4.268275 52.0713528, 4.2685204 52.0712748, 4.2686478 52.071239, 4.2686969 52.0712308, 4.2687349 52.0712331, 4.2687485 52.071253, 4.2687513 52.0712728, 4.2685678 52.071494)",,,,,
"[267781745, 7496428, 267781742]",False,Gagelplein,residential,,False,45.003,"LINESTRING (4.2685678 52.071494, 4.2689056 52.0716131, 4.2690504 52.0716641, 4.269139 52.0716953)",,building_passage,,,
7496383,False,Vlierboomstraat,residential,,False,131.275,"LINESTRING (4.2641317 52.0715876, 4.2657956 52.0721773)",,,,,
7496383,False,Vlierboomstraat,residential,,True,63.11,"LINESTRING (4.2641317 52.0715876, 4.2633332 52.0713026)",,,,,
7496382,False,Weigeliaplein,living_street,15,True,65.539,"LINESTRING (4.2641317 52.0715876, 4.2644 52.0715, 4.2650277 52.0713848)",,,,,
7496667,True,Boksdoornstraat,residential,30,False,16.667,"LINESTRING (4.269139 52.0716953, 4.2690165 52.0718249)",,,,,
"[267781745, 7496428, 267781742]",False,Gagelplein,residential,,True,45.003,"LINESTRING (4.269139 52.0716953, 4.2690504 52.0716641, 4.2689056 52.0716131, 4.2685678 52.071494)",,building_passage,,,
7496350,False,Weigeliaplein,living_street,15,True,90.138,"LINESTRING (4.266173 52.0717867, 4.2650277 52.0713848)",,,,,
7496657,False,Lijsterbesstraat,living_street,15,False,50.515,"LINESTRING (4.266173 52.0717867, 4.2657956 52.0721773)",,,,,
7496426,False,Weigeliaplein,living_street,15,True,164.659,"LINESTRING (4.266173 52.0717867, 4.2667092 52.0719792, 4.2667273 52.0719593, 4.2669571 52.0717071, 4.266974 52.0716886, 4.2659 52.0713)",1,,,,
7496667,True,Boksdoornstraat,residential,30,False,64.61,"LINESTRING (4.2690165 52.0718249, 4.2685413 52.0723272)",,,,,
7496666,True,3e Braamstraat,residential,,False,116.851,"LINESTRING (4.2690165 52.0718249, 4.2693054 52.0719308, 4.2704848 52.0723632)",,,,,
7496669,False,Maagdepalmstraat,residential,,False,60.16,"LINESTRING (4.2708342 52.071991, 4.2715927 52.0722655)",,,,,
7496672,True,Maagdepalmstraat,residential,30,False,116.837,"LINESTRING (4.2708342 52.071991, 4.2696247 52.0715596, 4.2693557 52.0714636)",,,,,
"[7494363, 1104945399]",True,Boylestraat,residential,,False,164.386,"LINESTRING (4.2753795 52.0719142, 4.2752959 52.0719089, 4.2732289 52.0712599)",,,,,
129481653,True,Valkenboslaan,tertiary,50,False,57.693,"LINESTRING (4.2753795 52.0719142, 4.2753809 52.0716717, 4.2753999 52.0713956)",1,,,,
7496668,True,Verlengde 2e Braamstraat,residential,,False,73.505,"LINESTRING (4.2675767 52.0720814, 4.2678567 52.0720783, 4.2685413 52.0723272)",,,,,
134584255,False,Kamperfoeliestraat,tertiary,50,False,70.28,"LINESTRING (4.2675767 52.0720814, 4.2675827 52.0721619, 4.2675638 52.0722222, 4.2672194 52.072571, 4.2671598 52.0726444)",2,,,,
134584255,False,Kamperfoeliestraat,tertiary,50,True,84.416,"LINESTRING (4.2675767 52.0720814, 4.2675245 52.0716269, 4.2674879 52.0713242)",2,,,,
7496383,False,Vlierboomstraat,residential,,False,106.73,"LINESTRING (4.2657956 52.0721773, 4.2671598 52.0726444)",,,,,
7496383,False,Vlierboomstraat,residential,,True,131.275,"LINESTRING (4.2657956 52.0721773, 4.2641317 52.0715876)",,,,,
7496657,False,Lijsterbesstraat,living_street,15,True,50.515,"LINESTRING (4.2657956 52.0721773, 4.266173 52.0717867)",,,,,
7496642,True,Lijsterbesstraat,residential,30,False,105.70500000000001,"LINESTRING (4.2657956 52.0721773, 4.265512 52.0726425, 4.2652428 52.0730651)",,,4,,
7496669,False,Maagdepalmstraat,residential,,True,60.16,"LINESTRING (4.2715927 52.0722655, 4.2708342 52.071991)",,,,,
144078264,True,Valkenboskade,residential,,False,61.995,"LINESTRING (4.2715927 52.0722655, 4.2720778 52.0717944)",,,,,
7496635,False,Boksdoornstraat,residential,,False,65.09100000000001,"LINESTRING (4.2685413 52.0723272, 4.2682761 52.0726039, 4.268058 52.0728316)",,,,,
211793719,True,Maretakstraat,residential,,False,47.782,"LINESTRING (4.2704848 52.0723632, 4.2708342 52.071991)",,,,,
7496355,True,Valkenboskade,residential,,False,197.041,"LINESTRING (4.2718675 52.0726066, 4.2717037 52.0727682, 4.2711197 52.0733447, 4.2703435 52.0741108)",,,,,
7497811,False,Druivenstraat,residential,,True,7.092,"LINESTRING (4.2625514 52.0726012, 4.2624543 52.0725787)",,,,,
7496383,False,Vlierboomstraat,residential,,True,106.73,"LINESTRING (4.2671598 52.0726444, 4.2657956 52.0721773)",,,,,
7496741,False,Kamperfoelieplein,tertiary,50,False,15.432,"LINESTRING (4.2671598 52.0726444, 4.2671554 52.0726605, 4.2671427 52.0727074, 4.2671595 52.0727816)",2,,,,
134584255,False,Kamperfoeliestraat,tertiary,50,True,70.28,"LINESTRING (4.2671598 52.0726444, 4.2672194 52.072571, 4.2675638 52.0722222, 4.2675827 52.0721619, 4.2675767 52.0720814)",2,,,,
7496741,False,Kamperfoelieplein,tertiary,50,False,37.413,"LINESTRING (4.2671595 52.0727816, 4.2672493 52.0731135)",2,,,,
7496673,False,Kamperfoelieplein,residential,,False,35.83,"LINESTRING (4.2671595 52.0727816, 4.2669907 52.07281, 4.2667599 52.0729711)",,,,,
7496741,False,Kamperfoelieplein,tertiary,50,True,15.432,"LINESTRING (4.2671595 52.0727816, 4.2671427 52.0727074, 4.2671554 52.0726605, 4.2671598 52.0726444)",2,,,,
7496664,True,1e Braamstraat,residential,,False,117.648,"LINESTRING (4.268058 52.0728316, 4.2695398 52.07337)",,,,,
7496398,False,Kamperfoelieplein,residential,,False,54.087,"LINESTRING (4.268058 52.0728316, 4.2679502 52.0729444, 4.2676784 52.0732583)",,,,,
7496635,False,Boksdoornstraat,residential,,True,65.09100000000001,"LINESTRING (4.268058 52.0728316, 4.2682761 52.0726039, 4.2685413 52.0723272)",,,,,
7496402,False,2e Braamstraat,residential,,False,57.42,"LINESTRING (4.2700213 52.0728569, 4.2707444 52.0731198)",,,,,
211793719,True,Maretakstraat,residential,,False,63.382,"LINESTRING (4.2700213 52.0728569, 4.2704848 52.0723632)",,,,,
7496370,True,Hendrik van Deventerstraat,residential,,False,131.207,"LINESTRING (4.2725248 52.0728552, 4.2733703 52.0720124, 4.273518 52.0718457)",,,,,
7496661,True,Frederik Ruyschstraat,residential,,False,52.748000000000005,"LINESTRING (4.2725248 52.0728552, 4.2721046 52.0726963, 4.2718675 52.0726066)",,,,,
360589333,False,Weimarstraat,residential,30,False,51.725,"LINESTRING (4.2761038 52.0728859, 4.2766127 52.0732302)",,,,,
445714956,False,Weimarstraat,residential,30,True,37.653,"LINESTRING (4.2761038 52.0728859, 4.2757324 52.0726358)",,,,,
"[7496674, 7496636]",False,Vlierboomplein,residential,,"[False, True]",130.242,"LINESTRING (4.2667599 52.0729711, 4.266164 52.0727593, 4.2660586 52.0728074, 4.2660385 52.0728986, 4.2666283 52.0731039, 4.2667168 52.0730458, 4.2667599 52.0729711)",,,,,
"[7496674, 7496636]",False,Vlierboomplein,residential,,"[False, True]",130.242,"LINESTRING (4.2667599 52.0729711, 4.2667168 52.0730458, 4.2666283 52.0731039, 4.2660385 52.0728986, 4.2660586 52.0728074, 4.266164 52.0727593, 4.2667599 52.0729711)",,,,,
7496673,False,Kamperfoelieplein,residential,,True,35.83,"LINESTRING (4.2667599 52.0729711, 4.2669907 52.07281, 4.2671595 52.0727816)",,,,,
7496642,True,Lijsterbesstraat,residential,30,False,137.167,"LINESTRING (4.2652428 52.0730651, 4.2648819 52.0736778, 4.26495 52.07397, 4.2649833 52.0741518, 4.2649554 52.0742002, 4.2649165 52.0742469)",,,4,,
7496400,False,Kamperfoelieplein,residential,,False,33.457,"LINESTRING (4.2672493 52.0731135, 4.2676784 52.0732583)",,,,,
7496741,False,Kamperfoelieplein,tertiary,50,True,37.413,"LINESTRING (4.2672493 52.0731135, 4.2671595 52.0727816)",2,,,,
7496733,False,Goudenregenstraat,tertiary,50,False,63.202,"LINESTRING (4.2672493 52.0731135, 4.267206 52.0731868, 4.2668116 52.0736131)",2,,,,
7496661,True,Frederik Ruyschstraat,residential,,False,47.759,"LINESTRING (4.273118 52.0730822, 4.2725248 52.0728552)",,,,,
7496402,False,2e Braamstraat,residential,,True,57.42,"LINESTRING (4.2707444 52.0731198, 4.2700213 52.0728569)",,,,,
144078264,True,Valkenboskade,residential,,False,111.29,"LINESTRING (4.2707444 52.0731198, 4.2715927 52.0722655)",,,,,
360589333,False,Weimarstraat,residential,30,True,51.725,"LINESTRING (4.2766127 52.0732302, 4.2761038 52.0728859)",,,,,
7496400,False,Kamperfoelieplein,residential,,True,33.457,"LINESTRING (4.2676784 52.0732583, 4.2672493 52.0731135)",,,,,
7496660,False,Copernicuslaan,residential,,False,116.401,"LINESTRING (4.2676784 52.0732583, 4.269149 52.0737863)",,,,,
7496398,False,Kamperfoelieplein,residential,,True,54.087,"LINESTRING (4.2676784 52.0732583, 4.2679502 52.0729444, 4.268058 52.0728316)",,,,,
7496492,True,Govert Bidloostraat,residential,,False,193.341,"LINESTRING (4.2737362 52.0733187, 4.2722522 52.074799)",,,,,
7496661,True,Frederik Ruyschstraat,residential,,False,49.767,"LINESTRING (4.2737362 52.0733187, 4.273118 52.0730822)",,,,,
7496665,False,Maretakstraat,residential,,True,53.444,"LINESTRING (4.2695398 52.07337, 4.269149 52.0737863)",,,,,
211793719,True,Maretakstraat,residential,,False,65.865,"LINESTRING (4.2695398 52.07337, 4.2700213 52.0728569)",,,,,
7496639,True,Ribesstraat,residential,30,False,232.861,"LINESTRING (4.2629742 52.0735572, 4.2641317 52.0715876)",,,,,
510585251,True,Laan van Meerdervoort,tertiary,50,False,153.31099999999998,"LINESTRING (4.2629742 52.0735572, 4.2641094 52.0739612, 4.2643877 52.0740597, 4.2645076 52.0741022, 4.2645245 52.0741088, 4.2646209 52.0741423, 4.2648593 52.0742267, 4.2649165 52.0742469)",1,,,,
7496362,True,Hazelaarstraat,residential,30,False,201.438,"LINESTRING (4.2668116 52.0736131, 4.2693482 52.0745356)",,,,,
7496638,True,Hazelaarstraat,residential,,False,123.327,"LINESTRING (4.2668116 52.0736131, 4.2652428 52.0730651)",,,,,
7496733,False,Goudenregenstraat,tertiary,50,False,61.985,"LINESTRING (4.2668116 52.0736131, 4.2663588 52.0740961)",2,,,,
7496733,False,Goudenregenstraat,tertiary,50,True,63.202,"LINESTRING (4.2668116 52.0736131, 4.267206 52.0731868, 4.2672493 52.0731135)",2,,,,
7496661,True,Frederik Ruyschstraat,residential,,False,53.599,"LINESTRING (4.2744018 52.0735736, 4.2737362 52.0733187)",,,,,
"[360588160, 1052321642]",False,Fahrenheitstraat,residential,"['30', '50']",False,92.436,"LINESTRING (4.2744018 52.0735736, 4.2749322 52.0730343, 4.2749655 52.0730004, 4.2749929 52.0729828, 4.2750271 52.0729675, 4.2750941 52.0729588, 4.2751228 52.0729544, 4.2752051 52.0729489)",,,,,
360588160,False,Fahrenheitstraat,residential,30,True,191.899,"LINESTRING (4.2744018 52.0735736, 4.2737852 52.0741944, 4.2729388 52.0750466)",,,,,
7496660,False,Copernicuslaan,residential,,False,53.641,"LINESTRING (4.269149 52.0737863, 4.2698287 52.0740275)",,,,,
7496660,False,Copernicuslaan,residential,,True,116.401,"LINESTRING (4.269149 52.0737863, 4.2676784 52.0732583)",,,,,
7496665,False,Maretakstraat,residential,,False,53.444,"LINESTRING (4.269149 52.0737863, 4.2695398 52.07337)",,,,,
7496368,False,Vogelkersstraat,residential,30,False,80.079,"LINESTRING (4.2633522 52.073807, 4.2632327 52.0739774, 4.2634027 52.0745017)",,,,,
7496733,False,Goudenregenstraat,tertiary,50,True,61.985,"LINESTRING (4.2663588 52.0740961, 4.2668116 52.0736131)",2,,,,
7496733,False,Goudenregenstraat,tertiary,50,False,62.230999999999995,"LINESTRING (4.2663588 52.0740961, 4.2659986 52.0744896, 4.2659739 52.0745156, 4.2659099 52.074583)",2,,,,
7496660,False,Copernicuslaan,residential,,True,53.641,"LINESTRING (4.2698287 52.0740275, 4.269149 52.0737863)",,,,,
144078264,True,Valkenboskade,residential,,False,118.76,"LINESTRING (4.2698287 52.0740275, 4.2707444 52.0731198)",,,,,
"[144078272, 7496660, 144078271]",False,Copernicuslaan,residential,,False,34.977,"LINESTRING (4.2698287 52.0740275, 4.2699391 52.0740692, 4.2701909 52.074163, 4.2702661 52.0741908)",,,,yes,
7496375,False,Valkenboskade,residential,,False,10.35,"LINESTRING (4.2703435 52.0741108, 4.2702661 52.0741908)",,,,,
7496514,True,Copernicuslaan,residential,,False,54.148,"LINESTRING (4.2703435 52.0741108, 4.2705444 52.0741832, 4.2708089 52.0742786, 4.271028 52.074356)",,,,,
"[7496353, 370206674]",False,Ampèrestraat,residential,,False,18.007,"LINESTRING (4.2749819 52.0740108, 4.2751613 52.0740118, 4.2752452 52.0740149)",,,,,
7494384,True,Marconistraat,residential,30,False,114.27199999999999,"LINESTRING (4.2763343 52.0741962, 4.2763791 52.0733854, 4.2763926 52.0733536, 4.2764398 52.0733199, 4.2766127 52.0732302)",,,,,
510585251,True,Laan van Meerdervoort,tertiary,50,False,77.501,"LINESTRING (4.2649165 52.0742469, 4.2656851 52.0745076, 4.2657119 52.0745168, 4.2657267 52.0745218, 4.2659099 52.074583)",1,,,,
7496343,True,Valkenboskade,residential,30,False,179.895,"LINESTRING (4.2702038 52.0742568, 4.2688079 52.0756284)",,,,,
7496375,False,Valkenboskade,residential,,True,8.485,"LINESTRING (4.2702038 52.0742568, 4.2702661 52.0741908)",,,,,
7496367,False,Magnoliastraat,residential,30,False,66.1,"LINESTRING (4.2643488 52.0743785, 4.2639149 52.074438, 4.2634027 52.0745017)",,,,,
7496371,False,Lijsterbesplein,residential,30,False,38.489,"LINESTRING (4.2643488 52.0743785, 4.2644235 52.0743722, 4.2648475 52.0745204)",,,,,
7496371,False,Lijsterbesplein,residential,30,True,21.336,"LINESTRING (4.2643488 52.0743785, 4.2643459 52.0743403, 4.26443 52.0742484, 4.2644685 52.0742064)",,,,,
7496371,False,Lijsterbesplein,residential,30,False,21.336,"LINESTRING (4.2644685 52.0742064, 4.26443 52.0742484, 4.2643459 52.0743403, 4.2643488 52.0743785)",,,,,
204305335,True,Laan van Meerdervoort,tertiary,50,False,88.279,"LINESTRING (4.2644685 52.0742064, 4.2640642 52.0740618, 4.2639346 52.0740164, 4.2633522 52.073807)",1,,,,
7496370,True,Hendrik van Deventerstraat,residential,,False,195.742,"LINESTRING (4.271028 52.074356, 4.2725248 52.0728552)",,,,,
7496514,True,Copernicuslaan,residential,,False,48.9,"LINESTRING (4.271028 52.074356, 4.271644 52.0745797)",,,,,
7496367,False,Magnoliastraat,residential,30,False,61.437,"LINESTRING (4.2634027 52.0745017, 4.2625222 52.074613)",,,,,
327977899,True,Vogelkersstraat,residential,30,False,125.108,"LINESTRING (4.2634027 52.0745017, 4.2638 52.0756)",,,,,
7496367,False,Magnoliastraat,residential,30,True,66.1,"LINESTRING (4.2634027 52.0745017, 4.2639149 52.074438, 4.2643488 52.0743785)",,,,,
7496368,False,Vogelkersstraat,residential,30,True,80.079,"LINESTRING (4.2634027 52.0745017, 4.2632327 52.0739774, 4.2633522 52.073807)",,,,,
204305335,True,Laan van Meerdervoort,tertiary,50,False,40.249,"LINESTRING (4.2649744 52.0743917, 4.2644685 52.0742064)",1,,,,
7496330,True,Lijsterbesstraat,residential,30,False,16.733999999999998,"LINESTRING (4.2649744 52.0743917, 4.2649386 52.074428, 4.2648475 52.0745204)",,,,,
7496367,False,Magnoliastraat,residential,30,True,61.437,"LINESTRING (4.2625222 52.074613, 4.2634027 52.0745017)",,,,,
"[856082939, 1029637036]",False,Azaleastraat,residential,30,False,160.037,"LINESTRING (4.2625222 52.074613, 4.2627167 52.0752124, 4.2628811 52.0756919, 4.2629387 52.07586, 4.2629956 52.0760225)",,,,,
7496330,True,Lijsterbesstraat,residential,30,False,139.772,"LINESTRING (4.2648475 52.0745204, 4.2638 52.0756)",,,,,
7496371,False,Lijsterbesplein,residential,30,True,38.489,"LINESTRING (4.2648475 52.0745204, 4.2644235 52.0743722, 4.2643488 52.0743785)",,,,,
7496733,False,Goudenregenstraat,tertiary,50,True,62.230999999999995,"LINESTRING (4.2659099 52.074583, 4.2659739 52.0745156, 4.2659986 52.0744896, 4.2663588 52.0740961)",2,,,,
7496750,True,Laan van Meerdervoort,tertiary,50,False,199.69100000000003,"LINESTRING (4.2659099 52.074583, 4.2660488 52.0746321, 4.2660702 52.0746397, 4.266666 52.0748525, 4.2677219 52.0752305, 4.2684319 52.0754898)",1,,,,
682662372,False,Goudenregenstraat,tertiary,50,False,15.371,"LINESTRING (4.2659099 52.074583, 4.2658601 52.0746294, 4.265815 52.0746714, 4.2657861 52.0746984)",2,,,,
7496329,True,Valkenboskade,residential,30,False,65.349,"LINESTRING (4.2693482 52.0745356, 4.2698287 52.0740275)",,,,,
7496489,True,Copernicuslaan,residential,,False,66.723,"LINESTRING (4.2710429 52.0745635, 4.2706623 52.0744225, 4.2704065 52.0743301, 4.2702038 52.0742568)",,,,,
7496502,True,Nicolaas Tulpstraat,residential,,False,194.617,"LINESTRING (4.271644 52.0745797, 4.273118 52.0730822)",,,,,
7496514,True,Copernicuslaan,residential,,False,48.192,"LINESTRING (4.271644 52.0745797, 4.2718305 52.0746469, 4.2722522 52.074799)",,,,,
7496514,True,Copernicuslaan,residential,,False,54.406,"LINESTRING (4.2722522 52.074799, 4.2726463 52.0749411, 4.2727269 52.0749702, 4.2729388 52.0750466)",,,,,
"[7494560, 614201503]",True,Galileïstraat,residential,,False,74.04599999999999,"LINESTRING (4.2753695 52.0747291, 4.2754402 52.0747343, 4.2755103 52.0747559, 4.2762878 52.0750738)",,,,,
694359235,True,Valkenboslaan,tertiary,50,False,133.031,"LINESTRING (4.2753695 52.0747291, 4.2752928 52.0758733, 4.2752941 52.0759245)",1,,,,
7496331,True,Anton de Haenstraat,residential,30,False,179.815,"LINESTRING (4.2719348 52.0748806, 4.2705603 52.0762595)",,,,,
7496489,True,Copernicuslaan,residential,,False,70.419,"LINESTRING (4.2719348 52.0748806, 4.2718953 52.0748666, 4.2717113 52.0748011, 4.2715018 52.0747266, 4.2710429 52.0745635)",,,,,
"[144078433, 691675663]",True,Laan van Meerdervoort,tertiary,50,False,68.532,"LINESTRING (4.2666389 52.075021, 4.2665434 52.074985, 4.2664519 52.07494, 4.266042 52.0747962, 4.2659475 52.0747628, 4.2659315 52.0747575, 4.265827 52.0747136, 4.2657861 52.0746984)","['1', '2']",,,,
7496329,True,Valkenboskade,residential,30,False,61.176,"LINESTRING (4.2688924 52.0750091, 4.2693482 52.0745356)",,,,,
7496490,True,Ligusterstraat,residential,30,False,200.724,"LINESTRING (4.2688924 52.0750091, 4.268286 52.0747905, 4.2671877 52.0743948, 4.2663588 52.0740961)",,,,,
360588160,False,Fahrenheitstraat,residential,30,True,9.213,"LINESTRING (4.2729388 52.0750466, 4.2728685 52.0751173)",,,,,
360588160,False,Fahrenheitstraat,residential,30,False,191.899,"LINESTRING (4.2729388 52.0750466, 4.2737852 52.0741944, 4.2744018 52.0735736)",,,,,
7494384,True,Marconistraat,residential,30,False,97.637,"LINESTRING (4.2762878 52.0750738, 4.2763343 52.0741962)",,,,,
360588160,False,Fahrenheitstraat,residential,30,False,9.184,"LINESTRING (4.2727985 52.0751878, 4.2728685 52.0751173)",,,,,
7496489,True,Copernicuslaan,residential,,False,68.19999999999999,"LINESTRING (4.2727985 52.0751878, 4.2725914 52.0751141, 4.2725194 52.0750885, 4.2719348 52.0748806)",,,,,
360588160,False,Fahrenheitstraat,residential,30,True,180.97500000000002,"LINESTRING (4.2727985 52.0751878, 4.2727425 52.0752441, 4.2725742 52.0754136, 4.2721259 52.075865, 4.2719826 52.0760092, 4.2717419 52.0762515, 4.2716534 52.0763406, 4.2714943 52.0765008, 4.2714826 52.0765126, 4.2714472 52.0765644, 4.2714351 52.0765821)",,,,,
7496365,False,Egelantierstraat,residential,30,False,200.96,"LINESTRING (4.2674901 52.0753178, 4.2659634 52.0768624)",,,,,
144078433,True,Laan van Meerdervoort,tertiary,50,False,66.883,"LINESTRING (4.2674901 52.0753178, 4.2666389 52.075021)",1,,,,
7496546,True,Ampèrestraat,residential,,False,179.37,"LINESTRING (4.2736016 52.0753828, 4.2749819 52.0740108)",,,,,
7496488,False,Copernicusstraat,residential,,True,58.153999999999996,"LINESTRING (4.2736016 52.0753828, 4.2733003 52.0752737, 4.2728685 52.0751173)",,,,,
"[7496330, 211777358]",True,Lijsterbesstraat,residential,30,False,77.831,"LINESTRING (4.2638 52.0756, 4.2634324 52.0759548, 4.2634008 52.0759698, 4.2633605 52.075978, 4.2632618 52.075988, 4.2629956 52.0760225)",,,,,
7496413,True,Thomas Schwenckestraat,residential,30,False,179.367,"LINESTRING (4.2697137 52.0759544, 4.2710429 52.0745635)",,,,,
7496743,True,Laan van Meerdervoort,tertiary,50,False,67.071,"LINESTRING (4.2697137 52.0759544, 4.2705603 52.0762595)",1,,,,
694359230,False,Copernicusplein,busway,50,False,10.139,"LINESTRING (4.2751803 52.0760063, 4.2753286 52.0760038)",,,,,
694359231,False,Edisonstraat,busway,50,True,34.622,"LINESTRING (4.2751803 52.0760063, 4.2750625 52.076011, 4.2750218 52.0760143, 4.2746789 52.0760489)",,,,,
694359232,True,Copernicusplein,tertiary,50,False,8.677,"LINESTRING (4.2751803 52.0760063, 4.275175 52.0759915, 4.2751529 52.0759301)",1,,,,
694359230,False,Copernicusplein,busway,50,True,10.139,"LINESTRING (4.2753286 52.0760038, 4.2751803 52.0760063)",,,,,
212108981,False,Edisonstraat,busway,50,False,32.714,"LINESTRING (4.2753286 52.0760038, 4.2754508 52.0760006, 4.2755034 52.076, 4.2756814 52.0760007, 4.275807 52.0760046)",,,,,
694359234,True,Copernicusplein,tertiary,50,False,9.692,"LINESTRING (4.2753286 52.0760038, 4.2753356 52.0760178, 4.275377 52.0760857)",1,,,,
7496328,False,Goudenregenplein,residential,30,False,17.492,"LINESTRING (4.2630316 52.0762267, 4.262897 52.0763605)",,,,,
856082939,False,Azaleastraat,residential,30,True,23.110999999999997,"LINESTRING (4.2630316 52.0762267, 4.263045 52.0761746, 4.2630385 52.0761529, 4.2629956 52.0760225)",,,,,
"[1207365202, 7496380]",True,Goudenregenplein,residential,30,False,72.53599999999999,"LINESTRING (4.2630316 52.0762267, 4.2638169 52.0765097, 4.2639038 52.076548, 4.2639394 52.076564)",,,,,
694358200,False,Edisonstraat,residential,50,True,73.207,"LINESTRING (4.2737056 52.0762024, 4.272675 52.0763819)",,,,,
7494358,True,Columbusstraat,residential,30,False,165.27,"LINESTRING (4.2737056 52.0762024, 4.2737181 52.0762159, 4.2738 52.0763, 4.2743 52.0765, 4.2755329 52.0769266, 4.2756755 52.0769284, 4.275755 52.0769293)",,,,,
694358200,False,Edisonstraat,residential,50,False,68.673,"LINESTRING (4.2737056 52.0762024, 4.2740203 52.0761512, 4.2746789 52.0760489)",,,,,
7496352,True,Valkenboskade,residential,30,False,68.528,"LINESTRING (4.2682466 52.0762265, 4.2677289 52.0767543)",,,,,
7496328,False,Goudenregenplein,residential,30,True,17.492,"LINESTRING (4.262897 52.0763605, 4.2630316 52.0762267)",,,,,
7496381,False,Goudenregenplein,residential,30,False,23.015,"LINESTRING (4.262897 52.0763605, 4.2627164 52.0765352)",,,,,
7496381,False,Goudenregenplein,residential,30,True,23.015,"LINESTRING (4.2627164 52.0765352, 4.262897 52.0763605)",,,,,
