osmid,oneway,highway,reversed,length,geometry,lanes
302395178,False,residential,False,30.525,"LINESTRING (43.1235611 36.491542, 43.1239025 36.4915475)",
302395178,False,residential,True,87.748,"LINESTRING (43.1235611 36.491542, 43.1225816 36.4915934)",
302395185,False,residential,True,125.867,"LINESTRING (43.1235611 36.491542, 43.1235741 36.4904101)",
302395122,False,residential,False,49.626,"LINESTRING (43.1241182 36.4937658, 43.124621 36.493955)",
302395122,False,residential,True,78.319,"LINESTRING (43.1241182 36.4937658, 43.1233243 36.4934679)",
302395302,False,residential,True,69.985,"LINESTRING (43.1241182 36.4937658, 43.1237878 36.4943364)",
302401566,False,residential,False,48.061,"LINESTRING (43.1154915 36.4911533, 43.1160242 36.4912117)",
302401630,False,residential,False,105.109,"LINESTRING (43.1154915 36.4911533, 43.1156992 36.4920837)",
302401630,False,residential,True,36.979,"LINESTRING (43.1154915 36.4911533, 43.1154768 36.4910951, 43.1154809 36.4910283, 43.1155084 36.4908232)",
302401630,False,residential,True,54.389,"LINESTRING (43.1158027 36.4925657, 43.1156992 36.4920837)",
520133354,False,residential,False,95.848,"LINESTRING (43.1158027 36.4925657, 43.1168506 36.4923832)",
520133354,False,residential,True,36.971,"LINESTRING (43.1158027 36.4925657, 43.1153956 36.4926243)",
302401630,False,residential,False,51.653,"LINESTRING (43.1155774 36.490362, 43.1155084 36.4908232)",
307090310,False,residential,False,50.14,"LINESTRING (43.1155774 36.490362, 43.1161363 36.4903998)",
307090310,False,residential,True,34.019,"LINESTRING (43.1155774 36.490362, 43.1152005 36.4903198)",
302401630,False,residential,False,54.389,"LINESTRING (43.1156992 36.4920837, 43.1158027 36.4925657)",
302401630,False,residential,True,105.109,"LINESTRING (43.1156992 36.4920837, 43.1154915 36.4911533)",
302401643,False,residential,False,50.946,"LINESTRING (43.1156992 36.4920837, 43.1151391 36.4921683)",
302401566,False,residential,True,56.712,"LINESTRING (43.1166528 36.4912805, 43.1160242 36.4912117)",
223429697,True,primary,False,93.80099999999999,"LINESTRING (43.1166528 36.4912805, 43.1166492 36.4911215, 43.1167181 36.4904392)",
302401548,False,residential,True,48.447,"LINESTRING (43.115041 36.4917398, 43.1151391 36.4921683)",
307090301,False,residential,True,123.43,"LINESTRING (43.1237972 36.4889312, 43.1250081 36.4883979)",
11177337,True,secondary,False,73.16499999999999,"LINESTRING (43.1237972 36.4889312, 43.1240759 36.4892164, 43.1242042 36.4894931)",
307090302,False,residential,False,75.035,"LINESTRING (43.123708 36.4868648, 43.1243706 36.487279)",
453040025,False,secondary,False,43.227,"LINESTRING (43.123708 36.4868648, 43.1239192 36.4865151)",
453040025,False,secondary,True,7.632,"LINESTRING (43.123708 36.4868648, 43.1236706 36.4869265)",
307090301,False,residential,False,48.24,"LINESTRING (43.1254932 36.4882079, 43.1250081 36.4883979)",
307090301,False,residential,True,51.836,"LINESTRING (43.1254932 36.4882079, 43.1260166 36.4880073)",
307090302,False,residential,False,54.653,"LINESTRING (43.1254932 36.4882079, 43.1256503 36.4886829)",
307090302,False,residential,True,52.428,"LINESTRING (43.1254932 36.4882079, 43.1253445 36.4879845, 43.1251791 36.4878116)",
307090302,False,residential,False,19.2,"LINESTRING (43.1256503 36.4886829, 43.1256999 36.4888509)",
307090302,False,residential,True,54.653,"LINESTRING (43.1256503 36.4886829, 43.1254932 36.4882079)",
453101044,False,residential,False,35.448,"LINESTRING (43.1256503 36.4886829, 43.1260177 36.488563)",
307090302,False,residential,True,49.211,"LINESTRING (43.1259961 36.4909107, 43.1259659 36.4904688)",
307090302,False,residential,False,160.42399999999998,"LINESTRING (43.1259961 36.4909107, 43.1259317 36.491825, 43.1258725 36.4923498)",
520133346,False,residential,False,23.322,"LINESTRING (43.1258725 36.4923498, 43.125623 36.4922885)",
307090302,False,residential,True,160.42399999999998,"LINESTRING (43.1258725 36.4923498, 43.1259317 36.491825, 43.1259961 36.4909107)",
307090302,False,residential,False,49.211,"LINESTRING (43.1259659 36.4904688, 43.1259961 36.4909107)",
307090302,False,residential,True,8.062,"LINESTRING (43.1259659 36.4904688, 43.125961 36.4903964)",
307090306,False,residential,True,51.771,"LINESTRING (43.125623 36.4922885, 43.125371 36.4927077)",
520133346,False,residential,False,88.209,"LINESTRING (43.125623 36.4922885, 43.1247029 36.4920019)",
520133346,False,residential,True,23.322,"LINESTRING (43.125623 36.4922885, 43.1258725 36.4923498)",
223429697,True,primary,False,39.177,"LINESTRING (43.1167709 36.4899828, 43.1168319 36.4896339)",
307090309,False,residential,True,133.019,"LINESTRING (43.1167709 36.4899828, 43.1152913 36.4898561)",
223429697,True,primary,False,50.968,"LINESTRING (43.1167181 36.4904392, 43.1167709 36.4899828)",
307090310,False,residential,True,52.195,"LINESTRING (43.1167181 36.4904392, 43.1161363 36.4903998)",
453110162,False,residential,False,22.722,"LINESTRING (43.1153504 36.4894012, 43.1153826 36.4891985)",
453110162,False,residential,True,50.861000000000004,"LINESTRING (43.1153504 36.4894012, 43.1153237 36.489583, 43.1152913 36.4898561)",
453110162,False,residential,True,22.722,"LINESTRING (43.1153826 36.4891985, 43.1153504 36.4894012)",
453110177,False,residential,False,135.381,"LINESTRING (43.1153826 36.4891985, 43.1168896 36.4893185)",
"[453110162, 520133358]",False,residential,False,203.31599999999997,"LINESTRING (43.1153826 36.4891985, 43.1154637 36.488604, 43.1169788 36.4887775)",
223429697,True,primary,False,60.683,"LINESTRING (43.1168896 36.4893185, 43.1169788 36.4887775)",
453110177,False,residential,True,135.381,"LINESTRING (43.1168896 36.4893185, 43.1153826 36.4891985)",
307090313,False,residential,True,101.925,"LINESTRING (43.1229808 36.4904213, 43.1230003 36.4895048)",
453102534,False,residential,False,53.053,"LINESTRING (43.1229808 36.4904213, 43.1235741 36.4904101)",
453102534,False,residential,True,63.994,"LINESTRING (43.1229808 36.4904213, 43.1224988 36.4904567, 43.1222799 36.4903953)",
302395185,False,residential,False,125.867,"LINESTRING (43.1235741 36.4904101, 43.1235611 36.491542)",
302395185,False,residential,True,100.553,"LINESTRING (43.1235741 36.4904101, 43.1236213 36.4895066)",
453102534,False,residential,False,57.754,"LINESTRING (43.1235741 36.4904101, 43.12422 36.4903992)",
453102534,False,residential,True,53.053,"LINESTRING (43.1235741 36.4904101, 43.1229808 36.4904213)",
11177337,True,secondary,False,156.498,"LINESTRING (43.1243301 36.490411, 43.1243164 36.4909125, 43.1242296 36.4911793, 43.1239201 36.4917581)",
631687122,False,residential,False,145.90699999999998,"LINESTRING (43.1243301 36.490411, 43.1250484 36.490429, 43.125961 36.4903964)",
307090306,False,residential,False,3.2,"LINESTRING (43.1248734 36.4935352, 43.124889 36.4935093)",
307090306,False,residential,True,51.847,"LINESTRING (43.1248734 36.4935352, 43.124621 36.493955)",
223429697,True,primary,False,81.39099999999999,"LINESTRING (43.1172884 36.4930235, 43.1171888 36.4929131, 43.11699 36.4925988, 43.1168506 36.4923832)",
307090386,False,residential,True,124.068,"LINESTRING (43.1172884 36.4930235, 43.1162999 36.4934034, 43.1161038 36.4935776)",
307090387,False,residential,False,123.468,"LINESTRING (43.1161038 36.4935776, 43.1153956 36.4926243)",
307090386,False,residential,False,124.068,"LINESTRING (43.1161038 36.4935776, 43.1162999 36.4934034, 43.1172884 36.4930235)",
307090386,False,residential,True,64.166,"LINESTRING (43.1161038 36.4935776, 43.1159942 36.4936751, 43.1156203 36.4940041)",
307090387,False,residential,True,123.468,"LINESTRING (43.1153956 36.4926243, 43.1161038 36.4935776)",
520133354,False,residential,False,36.971,"LINESTRING (43.1153956 36.4926243, 43.1158027 36.4925657)",
307090386,False,residential,True,18.047,"LINESTRING (43.1156203 36.4940041, 43.1154841 36.4941239)",
307090386,False,residential,False,64.166,"LINESTRING (43.1156203 36.4940041, 43.1159942 36.4936751, 43.1161038 36.4935776)",
307090386,False,residential,False,35.594,"LINESTRING (43.1152155 36.4943602, 43.1154841 36.4941239)",
307090386,False,residential,True,23.814,"LINESTRING (43.1152155 36.4943602, 43.1150358 36.4945183)",
453040029,True,secondary,False,140.215,"LINESTRING (43.1225438 36.4882606, 43.1210074 36.4880071)",
453040031,False,secondary_link,False,8.983,"LINESTRING (43.1225438 36.4882606, 43.1225742 36.4881836)",
453040028,False,residential,False,101.751,"LINESTRING (43.1218632 36.4894648, 43.1230003 36.4895048)",
453040028,False,residential,True,113.599,"LINESTRING (43.1218632 36.4894648, 43.1206841 36.4890839)",
453102540,False,residential,False,82.271,"LINESTRING (43.1218632 36.4894648, 43.1217767 36.4902014)",
453102540,False,residential,True,79.28,"LINESTRING (43.1218632 36.4894648, 43.1219327 36.4892125, 43.1220215 36.4889619, 43.1221443 36.4887949)",
11177337,True,secondary,False,92.991,"LINESTRING (43.1231188 36.4882997, 43.1232228 36.488368, 43.1237972 36.4889312)",
11177337,True,secondary,False,24.568,"LINESTRING (43.1225742 36.4881836, 43.1228465 36.4882134)",
453040031,False,secondary_link,True,8.983,"LINESTRING (43.1225742 36.4881836, 43.1225438 36.4882606)",
302395178,False,residential,True,30.525,"LINESTRING (43.1239025 36.4915475, 43.1235611 36.491542)",
453040029,True,secondary,False,133.259,"LINESTRING (43.1239025 36.4915475, 43.1241224 36.4911822, 43.1242136 36.4909062, 43.12422 36.4903992)",
453040028,False,residential,False,9.952,"LINESTRING (43.1240933 36.4895009, 43.1242042 36.4894931)",
453040028,False,residential,True,42.2,"LINESTRING (43.1240933 36.4895009, 43.1236213 36.4895066)",
453040029,True,secondary,False,183.122,"LINESTRING (43.1240933 36.4895009, 43.1239554 36.4892445, 43.1233918 36.4886872, 43.123142 36.4884635, 43.1229575 36.488354, 43.1227625 36.488305)",
453040029,True,secondary,False,141.397,"LINESTRING (43.1228803 36.4933077, 43.1235699 36.4921633)",
"[591886836, 591886837]",False,residential,True,66.106,"LINESTRING (43.1228803 36.4933077, 43.1224003 36.4932182, 43.1224652 36.4930268)",
223429695,True,primary,False,9.944,"LINESTRING (43.1221696 36.494554, 43.1222747 36.4945833)",
453040029,True,secondary,False,67.558,"LINESTRING (43.1221696 36.494554, 43.1224782 36.4939994)",
453040028,False,residential,False,113.599,"LINESTRING (43.1206841 36.4890839, 43.1218632 36.4894648)",
453040028,False,residential,True,6.487,"LINESTRING (43.1206841 36.4890839, 43.1206145 36.4890674)",
453105447,False,residential,True,38.335,"LINESTRING (43.1206841 36.4890839, 43.1207757 36.4887471)",
453040028,False,residential,False,28.378,"LINESTRING (43.1187584 36.4887824, 43.1190553 36.4886921)",
453103843,False,residential,False,31.89,"LINESTRING (43.1187584 36.4887824, 43.1186619 36.4890585)",
453040028,False,residential,True,103.295,"LINESTRING (43.1187584 36.4887824, 43.11839 36.4886857, 43.1179194 36.4887283, 43.1176273 36.4886992)",
453102534,False,residential,True,57.754,"LINESTRING (43.12422 36.4903992, 43.1235741 36.4904101)",
453040029,True,secondary,False,101.52799999999999,"LINESTRING (43.12422 36.4903992, 43.1242317 36.4899153, 43.1240933 36.4895009)",
453040029,True,secondary,False,20.165,"LINESTRING (43.1227625 36.488305, 43.1225438 36.4882606)",
453102540,False,residential,False,77.6,"LINESTRING (43.1227625 36.488305, 43.1221443 36.4887949)",
223429695,True,primary,False,183.387,"LINESTRING (43.1173242 36.4873752, 43.1173071 36.4875295, 43.1170477 36.4890092)",
453040029,True,secondary,False,11.213000000000001,"LINESTRING (43.1173242 36.4873752, 43.1172653 36.4873673, 43.1172003 36.4873595)",
307090313,False,residential,False,101.925,"LINESTRING (43.1230003 36.4895048, 43.1229808 36.4904213)",
453040028,False,residential,False,55.516,"LINESTRING (43.1230003 36.4895048, 43.1236213 36.4895066)",
453040028,False,residential,True,101.751,"LINESTRING (43.1230003 36.4895048, 43.1218632 36.4894648)",
453040029,True,secondary,False,336.688,"LINESTRING (43.1210074 36.4880071, 43.1173242 36.4873752)",
453105447,False,residential,False,46.682,"LINESTRING (43.1210074 36.4880071, 43.1208774 36.4884137)",
453040029,True,secondary,False,74.651,"LINESTRING (43.1235699 36.4921633, 43.1239025 36.4915475)",
453102536,False,residential,True,84.92699999999999,"LINESTRING (43.1235699 36.4921633, 43.1234481 36.4921491, 43.122622 36.4921793)",
453040025,False,secondary,False,27.375,"LINESTRING (43.122989 36.4880401, 43.1231211 36.487818)",
453040027,True,secondary,False,31.394,"LINESTRING (43.122989 36.4880401, 43.123013 36.4881341, 43.1230601 36.4882173, 43.1231188 36.4882997)",
223429697,True,primary,False,57.91,"LINESTRING (43.1221259 36.4946359, 43.1215107 36.4944727)",
453104952,True,primary,False,9.909,"LINESTRING (43.1221259 36.4946359, 43.1221696 36.494554)",
453040025,False,secondary,False,7.632,"LINESTRING (43.1236706 36.4869265, 43.123708 36.4868648)",
453040025,False,secondary,True,48.419,"LINESTRING (43.1236706 36.4869265, 43.1234353 36.4873187)",
453101049,False,residential,False,45.196,"LINESTRING (43.1236706 36.4869265, 43.1231697 36.4868715)",
453101032,False,residential,True,78.565,"LINESTRING (43.1231697 36.4868715, 43.123302 36.486173)",
453101049,False,residential,False,51.577,"LINESTRING (43.1231697 36.4868715, 43.122593 36.4868585)",
453101049,False,residential,True,45.196,"LINESTRING (43.1231697 36.4868715, 43.1236706 36.4869265)",
453101032,False,residential,False,111.461,"LINESTRING (43.1231697 36.4868715, 43.1230088 36.4877535, 43.1231211 36.487818)",
453101022,False,residential,True,66.184,"LINESTRING (43.1216838 36.4867982, 43.1217581 36.486206)",
453101049,False,residential,False,33.039,"LINESTRING (43.1216838 36.4867982, 43.1213144 36.4867893)",
453101049,False,residential,True,81.559,"LINESTRING (43.1216838 36.4867982, 43.122593 36.4868585)",
453101044,False,residential,True,35.448,"LINESTRING (43.1260177 36.488563, 43.1256503 36.4886829)",
453101022,False,residential,False,66.184,"LINESTRING (43.1217581 36.486206, 43.1216838 36.4867982)",
453101046,False,residential,False,85.373,"LINESTRING (43.1217581 36.486206, 43.122712 36.48617)",
453101046,False,residential,True,71.043,"LINESTRING (43.1217581 36.486206, 43.1209644 36.4862374)",
307090301,False,residential,False,51.836,"LINESTRING (43.1260166 36.4880073, 43.1254932 36.4882079)",
11177337,True,secondary,False,47.069,"LINESTRING (43.1200248 36.4877579, 43.1205414 36.4878396)",
453101045,False,residential,True,49.548,"LINESTRING (43.1200248 36.4877579, 43.1201541 36.4873246)",
453101027,False,residential,False,47.153,"LINESTRING (43.1211717 36.4875205, 43.1212734 36.4871044)",
453101039,False,residential,False,115.057,"LINESTRING (43.1211717 36.4875205, 43.1224321 36.4877298)",
453101039,False,residential,True,47.77,"LINESTRING (43.1211717 36.4875205, 43.1206484 36.4874336)",
11177337,True,secondary,False,18.033,"LINESTRING (43.1223762 36.4881526, 43.1225742 36.4881836)",
453101034,False,residential,True,47.278,"LINESTRING (43.1223762 36.4881526, 43.1224321 36.4877298)",
453040025,False,secondary,False,62.221,"LINESTRING (43.1231211 36.487818, 43.1234353 36.4873187)",
453040025,False,secondary,True,27.375,"LINESTRING (43.1231211 36.487818, 43.122989 36.4880401)",
453101032,False,residential,True,111.461,"LINESTRING (43.1231211 36.487818, 43.1230088 36.4877535, 43.1231697 36.4868715)",
453101045,False,residential,False,122.441,"LINESTRING (43.1204161 36.4862438, 43.1201541 36.4873246)",
453101046,False,residential,False,49.024,"LINESTRING (43.1204161 36.4862438, 43.1209644 36.4862374)",
453040025,False,secondary,False,18.3,"LINESTRING (43.1239192 36.4865151, 43.12401 36.4863676)",
453040025,False,secondary,True,43.227,"LINESTRING (43.1239192 36.4865151, 43.123708 36.4868648)",
453101046,False,residential,True,40.734,"LINESTRING (43.1239192 36.4865151, 43.1235485 36.4863021)",
453101034,False,residential,False,50.715,"LINESTRING (43.122593 36.4868585, 43.122526 36.4873114)",
453101034,False,residential,True,77.293,"LINESTRING (43.122593 36.4868585, 43.122712 36.48617)",
453101049,False,residential,False,81.559,"LINESTRING (43.122593 36.4868585, 43.1216838 36.4867982)",
453101049,False,residential,True,51.577,"LINESTRING (43.122593 36.4868585, 43.1231697 36.4868715)",
453101023,False,residential,False,71.694,"LINESTRING (43.1208281 36.4868715, 43.1208469 36.4866752, 43.1209644 36.4862374)",
453101049,False,residential,True,45.498000000000005,"LINESTRING (43.1208281 36.4868715, 43.1210588 36.4867874, 43.1213144 36.4867893)",
520133365,False,residential,False,64.853,"LINESTRING (43.1208281 36.4868715, 43.1207665 36.4869728, 43.1206484 36.4874336)",
453101027,False,residential,True,35.229,"LINESTRING (43.1213144 36.4867893, 43.1212734 36.4871044)",
453101049,False,residential,True,33.039,"LINESTRING (43.1213144 36.4867893, 43.1216838 36.4867982)",
453101049,False,residential,False,45.498000000000005,"LINESTRING (43.1213144 36.4867893, 43.1210588 36.4867874, 43.1208281 36.4868715)",
453101027,False,residential,False,35.229,"LINESTRING (43.1212734 36.4871044, 43.1213144 36.4867893)",
453101027,False,residential,True,47.153,"LINESTRING (43.1212734 36.4871044, 43.1211717 36.4875205)",
453101047,False,residential,False,114.323,"LINESTRING (43.1212734 36.4871044, 43.122526 36.4873114)",
11177337,True,secondary,False,167.681,"LINESTRING (43.1205414 36.4878396, 43.1223762 36.4881526)",
520133365,False,residential,True,46.148,"LINESTRING (43.1205414 36.4878396, 43.1206484 36.4874336)",
11177337,True,secondary,False,150.728,"LINESTRING (43.1183787 36.4874647, 43.1200248 36.4877579)",
"[453101025, 520133364]",False,residential,True,152.21,"LINESTRING (43.1183787 36.4874647, 43.1184992 36.4870334, 43.1196253 36.4872316)",
453101034,False,residential,False,77.293,"LINESTRING (43.122712 36.48617, 43.122593 36.4868585)",
453101046,False,residential,False,52.748,"LINESTRING (43.122712 36.48617, 43.123302 36.486173)",
453101046,False,residential,True,85.373,"LINESTRING (43.122712 36.48617, 43.1217581 36.486206)",
453101046,False,residential,False,40.734,"LINESTRING (43.1235485 36.4863021, 43.1239192 36.4865151)",
453101046,False,residential,True,26.301,"LINESTRING (43.1235485 36.4863021, 43.123302 36.486173)",
453101046,False,residential,False,71.043,"LINESTRING (43.1209644 36.4862374, 43.1217581 36.486206)",
453101046,False,residential,True,49.024,"LINESTRING (43.1209644 36.4862374, 43.1204161 36.4862438)",
453101023,False,residential,True,71.694,"LINESTRING (43.1209644 36.4862374, 43.1208469 36.4866752, 43.1208281 36.4868715)",
453101034,False,residential,False,47.278,"LINESTRING (43.1224321 36.4877298, 43.1223762 36.4881526)",
453101034,False,residential,True,47.275,"LINESTRING (43.1224321 36.4877298, 43.122526 36.4873114)",
453101039,False,residential,True,115.057,"LINESTRING (43.1224321 36.4877298, 43.1211717 36.4875205)",
453101034,False,residential,False,47.275,"LINESTRING (43.122526 36.4873114, 43.1224321 36.4877298)",
453101034,False,residential,True,50.715,"LINESTRING (43.122526 36.4873114, 43.122593 36.4868585)",
453101047,False,residential,True,114.323,"LINESTRING (43.122526 36.4873114, 43.1212734 36.4871044)",
453101025,False,residential,False,48.392,"LINESTRING (43.1201541 36.4873246, 43.1196253 36.4872316)",
453101045,False,residential,False,49.548,"LINESTRING (43.1201541 36.4873246, 43.1200248 36.4877579)",
453101045,False,residential,True,122.441,"LINESTRING (43.1201541 36.4873246, 43.1204161 36.4862438)",
453101032,False,residential,False,78.565,"LINESTRING (43.123302 36.486173, 43.1231697 36.4868715)",
453101046,False,residential,False,26.301,"LINESTRING (43.123302 36.486173, 43.1235485 36.4863021)",
453101046,False,residential,True,52.748,"LINESTRING (43.123302 36.486173, 43.122712 36.48617)",
453101039,False,residential,False,47.77,"LINESTRING (43.1206484 36.4874336, 43.1211717 36.4875205)",
520133365,False,residential,False,46.148,"LINESTRING (43.1206484 36.4874336, 43.1205414 36.4878396)",
520133365,False,residential,True,64.853,"LINESTRING (43.1206484 36.4874336, 43.1207665 36.4869728, 43.1208281 36.4868715)",
453105441,False,residential,True,100.815,"LINESTRING (43.1224652 36.4930268, 43.1214499 36.4926321)",
591886837,False,residential,True,31.295,"LINESTRING (43.1224652 36.4930268, 43.1225657 36.4927572)",
"[591886836, 591886837]",False,residential,False,66.106,"LINESTRING (43.1224652 36.4930268, 43.1224003 36.4932182, 43.1228803 36.4933077)",
223429695,True,primary,False,139.403,"LINESTRING (43.1206981 36.4941389, 43.1221696 36.494554)",
453102539,False,residential,False,55.979,"LINESTRING (43.1206981 36.4941389, 43.1208088 36.4936434)",
453102539,False,residential,True,68.873,"LINESTRING (43.1210032 36.4926141, 43.1209148 36.4932294)",
453105441,False,residential,False,13.078,"LINESTRING (43.1210032 36.4926141, 43.1211495 36.4926148)",
453105441,False,residential,True,70.618,"LINESTRING (43.1210032 36.4926141, 43.1202268 36.4927313)",
302395185,False,residential,False,100.553,"LINESTRING (43.1236213 36.4895066, 43.1235741 36.4904101)",
453040028,False,residential,False,42.2,"LINESTRING (43.1236213 36.4895066, 43.1240933 36.4895009)",
453040028,False,residential,True,55.516,"LINESTRING (43.1236213 36.4895066, 43.1230003 36.4895048)",
453102537,False,residential,False,16.281,"LINESTRING (43.1215893 36.4908202, 43.1214099 36.490795)",
453102537,False,residential,True,80.309,"LINESTRING (43.1215893 36.4908202, 43.1218888 36.4907374, 43.1221017 36.49059, 43.1222799 36.4903953)",
453102538,False,residential,False,36.22,"LINESTRING (43.1215893 36.4908202, 43.1217288 36.4910838, 43.1217363 36.4911226)",
453102538,False,residential,False,6.141,"LINESTRING (43.1217754 36.4913246, 43.1217829 36.4913795)",
453102538,False,residential,True,22.732,"LINESTRING (43.1217754 36.4913246, 43.1217363 36.4911226)",
453102542,False,residential,True,78.022,"LINESTRING (43.1217754 36.4913246, 43.1225816 36.4915934)",
453102540,False,residential,True,77.6,"LINESTRING (43.1221443 36.4887949, 43.1227625 36.488305)",
453102540,False,residential,False,79.28,"LINESTRING (43.1221443 36.4887949, 43.1220215 36.4889619, 43.1219327 36.4892125, 43.1218632 36.4894648)",
"[453105444, 520133350, 520133351]",False,residential,False,143.228,"LINESTRING (43.1221443 36.4887949, 43.1216886 36.488701, 43.1215662 36.4889294, 43.1207757 36.4887471)",
453103841,False,residential,True,11.409,"LINESTRING (43.119511 36.4895115, 43.1194637 36.4896068)",
453102534,False,residential,False,95.86,"LINESTRING (43.119511 36.4895115, 43.1196209 36.4895528, 43.1200855 36.4895765, 43.1202861 36.4895947, 43.1205399 36.4896964)",
453102534,False,residential,True,102.128,"LINESTRING (43.119511 36.4895115, 43.1193675 36.4893728, 43.1191915 36.4891388, 43.1190881 36.4889373, 43.1190553 36.4886921)",
453102541,False,residential,False,65.249,"LINESTRING (43.122622 36.4921793, 43.1225816 36.4915934)",
453102541,False,residential,True,7.139,"LINESTRING (43.122622 36.4921793, 43.1226211 36.4922435)",
453102536,False,residential,False,84.92699999999999,"LINESTRING (43.122622 36.4921793, 43.1234481 36.4921491, 43.1235699 36.4921633)",
453102534,False,residential,False,47.566,"LINESTRING (43.1208074 36.4898812, 43.1212875 36.4900656)",
453102534,False,residential,True,31.53,"LINESTRING (43.1208074 36.4898812, 43.1205399 36.4896964)",
453103838,False,residential,True,52.566,"LINESTRING (43.1208074 36.4898812, 43.1207096 36.4899539, 43.1205433 36.4900272, 43.1202831 36.4900682)",
453102534,False,residential,False,46.266,"LINESTRING (43.1212875 36.4900656, 43.1217767 36.4902014)",
453102534,False,residential,True,47.566,"LINESTRING (43.1212875 36.4900656, 43.1208074 36.4898812)",
