osmid,oneway,highway,reversed,length,geometry,name,maxspeed,bridge
48013548,False,residential,False,92.995,"LINESTRING (47.8078321 30.4962954, 47.8086878 30.4959007)",,,
48013548,False,residential,True,92.995,"LINESTRING (47.8086878 30.4959007, 47.8078321 30.4962954)",,,
753835214,False,residential,False,77.09400000000001,"LINESTRING (47.8086878 30.4959007, 47.8087516 30.4960479, 47.8087918 30.4961438, 47.8087972 30.4962432, 47.8087798 30.4963194, 47.8087087 30.4964489, 47.8086567 30.4965535)",,,
753835214,False,residential,True,78.388,"LINESTRING (47.8086878 30.4959007, 47.8086698 30.4957936, 47.8086738 30.495618, 47.8086711 30.4955094, 47.8086604 30.4953591, 47.808651 30.4952956, 47.8086058 30.4952058)",,,
"[936670261, 936670262, 753835215]",False,residential,False,35.512,"LINESTRING (47.8086878 30.4959007, 47.8087516 30.4958641, 47.8089581 30.4957717, 47.8090134 30.4957489)",,,yes
48013524,False,residential,False,57.19,"LINESTRING (47.8075671 30.4956457, 47.8073681 30.4951608)",,,
48013524,False,residential,True,76.575,"LINESTRING (47.8075671 30.4956457, 47.8078321 30.4962954)",,,
48013534,False,residential,False,110.893,"LINESTRING (47.8075671 30.4956457, 47.8086058 30.4952058)",,,
48013525,False,residential,False,53.715,"LINESTRING (47.8074972 30.4969559, 47.8076462 30.4974216)",,,
48013546,False,residential,False,55.064,"LINESTRING (47.8074972 30.4969559, 47.8080303 30.4967709)",,,
48013525,False,residential,True,190.79399999999998,"LINESTRING (47.8074972 30.4969559, 47.8071024 30.4959024, 47.8069231 30.4956332, 47.8066484 30.4954515)",,,
48013524,False,residential,False,56.18,"LINESTRING (47.8080303 30.4967709, 47.8078321 30.4962954)",,,
48013524,False,residential,True,56.128,"LINESTRING (47.8080303 30.4967709, 47.8082269 30.4972464)",,,
48013546,False,residential,False,64.702,"LINESTRING (47.8080303 30.4967709, 47.8086567 30.4965535)",,,
48013546,False,residential,True,55.064,"LINESTRING (47.8080303 30.4967709, 47.8074972 30.4969559)",,,
176880299,False,residential,False,14.364,"LINESTRING (47.8117684 30.4955225, 47.8118734 30.4954303)",,,
727058455,False,residential,True,123.583,"LINESTRING (47.8117684 30.4955225, 47.8108757 30.4947203)",,,
"[516648011, 176880299]",False,residential,"[False, True]",171.382,"LINESTRING (47.8117684 30.4955225, 47.8114102 30.4958399, 47.8105155 30.4950573)",,,
176841303,True,primary,False,71.571,"LINESTRING (47.8119568 30.4967067, 47.8124684 30.4971757)",طريق بصرة عشار,40,
48013521,False,residential,False,98.957,"LINESTRING (47.8119568 30.4967067, 47.8123296 30.496382, 47.8126741 30.4960665)",,,
48013543,False,residential,False,61.7,"LINESTRING (47.8105357 30.4964786, 47.8100296 30.4968217)",,,
753835217,False,residential,True,52.687,"LINESTRING (47.8105357 30.4964786, 47.8101919 30.4961088)",,,
817632256,False,residential,True,41.769,"LINESTRING (47.8105357 30.4964786, 47.8108108 30.49677)",,,
48013541,False,residential,False,60.516,"LINESTRING (47.8093602 30.497796, 47.8098484 30.4974507)",,,
48013539,False,residential,True,73.216,"LINESTRING (47.811863 30.4967551, 47.8112859 30.4971867)",,,
425871675,True,primary,False,36.349,"LINESTRING (47.811863 30.4967551, 47.8115988 30.4965205)",,40,
48013539,False,residential,False,73.216,"LINESTRING (47.8112859 30.4971867, 47.811863 30.4967551)",,,
48013539,False,residential,True,40.732,"LINESTRING (47.8112859 30.4971867, 47.8109683 30.4974302)",,,
48013540,False,residential,False,41.081,"LINESTRING (47.8112859 30.4971867, 47.811564 30.4974679)",,,
48013540,False,residential,True,36.505,"LINESTRING (47.8112859 30.4971867, 47.8110406 30.4969355)",,,
48013523,False,residential,False,74.486,"LINESTRING (47.811564 30.4974679, 47.8121124 30.4969931)",,,
48013523,False,residential,True,71.444,"LINESTRING (47.811564 30.4974679, 47.8110552 30.4979376)",,,
48013540,False,residential,True,41.081,"LINESTRING (47.811564 30.4974679, 47.8112859 30.4971867)",,,
48013542,False,residential,False,43.058,"LINESTRING (47.8100296 30.4968217, 47.8103199 30.4971173)",,,
48013543,False,residential,True,61.7,"LINESTRING (47.8100296 30.4968217, 47.8105357 30.4964786)",,,
"[757757924, 757757926]",False,residential,False,73.393,"LINESTRING (47.8100296 30.4968217, 47.8097998 30.496983, 47.8097909 30.4970221, 47.8098111 30.4970579, 47.8100808 30.4972851)",,,
48013541,False,residential,False,28.894,"LINESTRING (47.8098484 30.4974507, 47.8100808 30.4972851)",,,
48013541,False,residential,True,60.516,"LINESTRING (47.8098484 30.4974507, 47.8093602 30.497796)",,,
48013529,False,residential,False,126.652,"LINESTRING (47.8098484 30.4974507, 47.8101377 30.4977152, 47.8106498 30.498353)",,,
48013551,False,residential,False,37.369,"LINESTRING (47.8079599 30.4982215, 47.8083486 30.4981938)",,,
548173985,False,residential,True,25.868,"LINESTRING (47.8079599 30.4982215, 47.8079552 30.4984541)",,,
48013525,False,residential,True,42.019000000000005,"LINESTRING (47.8079599 30.4982215, 47.8078442 30.4980878, 47.8077834 30.4978833)",,,
48013551,False,residential,True,38.387,"LINESTRING (47.8091957 30.4981422, 47.8087957 30.4981619)",,,
753835214,False,residential,False,27.025,"LINESTRING (47.8091957 30.4981422, 47.8092597 30.4983789)",,,
753835214,False,residential,True,184.41,"LINESTRING (47.8091957 30.4981422, 47.8088281 30.4971746, 47.8087614 30.4969703, 47.8086688 30.496683, 47.8086567 30.4965535)",,,
48013524,False,residential,False,57.901,"LINESTRING (47.8086068 30.4981754, 47.8084059 30.4976843)",,,
48013551,False,residential,False,18.161,"LINESTRING (47.8086068 30.4981754, 47.8087957 30.4981619)",,,
48013551,False,residential,True,5.076,"LINESTRING (47.8086068 30.4981754, 47.808554 30.4981791)",,,
48013523,False,residential,False,71.444,"LINESTRING (47.8110552 30.4979376, 47.811564 30.4974679)",,,
48013523,False,residential,True,60.351,"LINESTRING (47.8110552 30.4979376, 47.8106498 30.498353)",,,
48015088,False,residential,False,39.118,"LINESTRING (47.8110552 30.4979376, 47.811331 30.498197)",,,
48013523,False,residential,False,60.351,"LINESTRING (47.8106498 30.498353, 47.8110552 30.4979376)",,,
48013554,False,residential,True,10.454,"LINESTRING (47.8106498 30.498353, 47.8107162 30.4984276)",,,
48013529,False,residential,True,126.652,"LINESTRING (47.8106498 30.498353, 47.8101377 30.4977152, 47.8098484 30.4974507)",,,
48013522,False,residential,False,66.78,"LINESTRING (47.8114018 30.4989896, 47.8116463 30.4984272)",,,
48013522,False,residential,True,74.093,"LINESTRING (47.8114018 30.4989896, 47.8110946 30.4996011)",,,
48013554,False,residential,False,43.338,"LINESTRING (47.8114018 30.4989896, 47.8110081 30.4987977)",,,
48015074,False,residential,True,14.67,"LINESTRING (47.8114018 30.4989896, 47.8115406 30.4990453)",,,
48013528,False,residential,False,58.491,"LINESTRING (47.8101299 30.4987563, 47.8103371 30.4992511)",,,
48013555,False,residential,False,67.018,"LINESTRING (47.8101299 30.4987563, 47.8107162 30.4984276)",,,
48013528,False,residential,True,136.577,"LINESTRING (47.8101299 30.4987563, 47.8098327 30.4978701, 47.8098097 30.4978436, 47.8097709 30.4978355, 47.8095013 30.4978887)",,,
48013554,False,residential,False,10.454,"LINESTRING (47.8107162 30.4984276, 47.8106498 30.498353)",,,
48013554,False,residential,True,38.785,"LINESTRING (47.8107162 30.4984276, 47.8109369 30.49872)",,,
48013555,False,residential,True,67.018,"LINESTRING (47.8107162 30.4984276, 47.8101299 30.4987563)",,,
48013521,False,residential,False,113.492,"LINESTRING (47.8130745 30.4956991, 47.8138332 30.4949153)",,,
48013521,False,residential,True,56.042,"LINESTRING (47.8130745 30.4956991, 47.8126741 30.4960665)",,,
727058450,False,residential,False,71.585,"LINESTRING (47.8130745 30.4956991, 47.8136277 30.4961318)",,,
727058450,False,residential,True,49.902,"LINESTRING (47.8130745 30.4956991, 47.8126882 30.4953981)",,,
176880273,False,tertiary,False,15.678,"LINESTRING (47.8136277 30.4961318, 47.8137408 30.4960299)",,,
727058450,False,residential,True,71.585,"LINESTRING (47.8136277 30.4961318, 47.8130745 30.4956991)",,,
176880273,False,tertiary,True,113.07799999999999,"LINESTRING (47.8136277 30.4961318, 47.8128594 30.4968236, 47.8128117 30.4968665)",,,
176880273,False,tertiary,True,15.678,"LINESTRING (47.8137408 30.4960299, 47.8136277 30.4961318)",,,
176880273,False,tertiary,False,33.421,"LINESTRING (47.8137408 30.4960299, 47.813872 30.4959118, 47.8139819 30.4958127)",,,
48013522,False,residential,True,31.938,"LINESTRING (47.8119728 30.4980168, 47.8117502 30.4982306)",,,
48015075,False,residential,False,18.928,"LINESTRING (47.8119728 30.4980168, 47.8121069 30.4981418)",,,
757757940,False,residential,True,31.439,"LINESTRING (47.8119728 30.4980168, 47.8117601 30.4978015)",,,
48013522,False,residential,False,90.226,"LINESTRING (47.8119728 30.4980168, 47.8120263 30.4979589, 47.8121608 30.4978383, 47.8123585 30.4976619, 47.8126127 30.4974219)",,,
48013522,False,residential,False,24.021,"LINESTRING (47.8116463 30.4984272, 47.8117502 30.4982306)",,,
48013522,False,residential,True,66.78,"LINESTRING (47.8116463 30.4984272, 47.8114018 30.4989896)",,,
48015088,False,residential,True,39.595,"LINESTRING (47.8116463 30.4984272, 47.811331 30.498197)",,,
48015082,False,residential,False,53.29,"LINESTRING (47.8098164 30.4996336, 47.8102668 30.4993524)",,,
762441854,False,residential,True,135.234,"LINESTRING (47.8098164 30.4996336, 47.8098325 30.499488, 47.8098111 30.4993505, 47.8097641 30.4991529, 47.8097164 30.4990411, 47.8096662 30.4989564, 47.8096068 30.4988413, 47.8095549 30.4986883, 47.8095105 30.4984616)",,,
48015077,False,residential,True,59.08,"LINESTRING (47.8133509 30.4979609, 47.8129279 30.4983475)",,,
425871675,True,primary,False,92.707,"LINESTRING (47.8133509 30.4979609, 47.8126127 30.4974219)",,40,
48015077,False,residential,False,35.491,"LINESTRING (47.8126701 30.4985767, 47.8129279 30.4983475)",,,
48015075,False,residential,True,72.511,"LINESTRING (47.8126701 30.4985767, 47.812389 30.4983757, 47.8122135 30.498227, 47.8121069 30.4981418)",,,
"[48015077, 48015087]",False,residential,"[False, True]",97.65799999999999,"LINESTRING (47.8126701 30.4985767, 47.8125754 30.4986746, 47.8124672 30.4987717, 47.8124407 30.4987798, 47.8124115 30.4987738, 47.8121441 30.4985205, 47.8119467 30.4983752)",,,
48015102,False,residential,True,38.707,"LINESTRING (47.8131052 30.4984657, 47.8128478 30.498734)",,,
817632254,False,residential,True,7.023,"LINESTRING (47.8131052 30.4984657, 47.8131719 30.4984919)",,,
817632254,False,residential,False,21.496,"LINESTRING (47.8131052 30.4984657, 47.8131008 30.4984642, 47.8129279 30.4983475)",,,
48015099,False,residential,False,24.207,"LINESTRING (47.8131286 30.4994601, 47.8133407 30.4995784)",,,
757757931,False,residential,True,30.966,"LINESTRING (47.8131286 30.4994601, 47.8128673 30.4992962)",,,
936667722,False,tertiary,False,90.949,"LINESTRING (47.8131286 30.4994601, 47.8137523 30.4988435)",,,
48015102,False,residential,False,37.242,"LINESTRING (47.8123607 30.4994108, 47.8125246 30.4991071)",,,
48015074,False,residential,False,85.656,"LINESTRING (47.8123607 30.4994108, 47.8121638 30.4992546, 47.811987 30.4991636, 47.8115833 30.4990624)",,,
48015074,False,residential,True,26.127000000000002,"LINESTRING (47.8123607 30.4994108, 47.8123892 30.4994392, 47.8125239 30.4995989)",,,
425871675,True,primary,False,70.626,"LINESTRING (47.8140873 30.4985124, 47.8135329 30.4980938)",,40,
936667722,False,tertiary,True,48.843,"LINESTRING (47.8140873 30.4985124, 47.8137523 30.4988435)",,,
48015074,False,residential,False,26.127000000000002,"LINESTRING (47.8125239 30.4995989, 47.8123892 30.4994392, 47.8123607 30.4994108)",,,
48015094,False,residential,False,54.702,"LINESTRING (47.8135869 30.4997158, 47.8139445 30.4993323)",,,
48015099,False,residential,True,28.104,"LINESTRING (47.8135869 30.4997158, 47.8133407 30.4995784)",,,
48015366,False,tertiary,False,70.92,"LINESTRING (47.8040923 30.4978134, 47.8047744 30.4980611)",,,
48015375,False,residential,True,49.268,"LINESTRING (47.8054057 30.4965843, 47.8052177 30.4969967)",,,
48015376,False,residential,False,53.497,"LINESTRING (47.8054057 30.4965843, 47.8059242 30.4967628)",,,
48015376,False,residential,True,58.242,"LINESTRING (47.8054057 30.4965843, 47.8048447 30.4963826)",,,
48015368,False,residential,False,24.126,"LINESTRING (47.8061184 30.4978318, 47.8061971 30.4976257)",,,
48015368,False,residential,True,19.726,"LINESTRING (47.8061184 30.4978318, 47.806054 30.4980003)",,,
48015374,False,residential,True,56.212,"LINESTRING (47.8061184 30.4978318, 47.8055743 30.4976427)",,,
48015373,False,residential,False,103.425,"LINESTRING (47.8055743 30.4976427, 47.8059242 30.4967628)",,,
48015374,False,residential,False,56.212,"LINESTRING (47.8055743 30.4976427, 47.8061184 30.4978318)",,,
48015374,False,residential,True,58.356,"LINESTRING (47.8055743 30.4976427, 47.80501 30.4974452)",,,
48015373,False,residential,True,103.425,"LINESTRING (47.8059242 30.4967628, 47.8055743 30.4976427)",,,
48015376,False,residential,True,53.497,"LINESTRING (47.8059242 30.4967628, 47.8054057 30.4965843)",,,
561102906,False,residential,False,54.886,"LINESTRING (47.8059242 30.4967628, 47.8064614 30.4969342)",,,
48015374,False,residential,False,58.356,"LINESTRING (47.80501 30.4974452, 47.8055743 30.4976427)",,,
48015375,False,residential,False,53.695,"LINESTRING (47.80501 30.4974452, 47.8052177 30.4969967)",,,
48015365,False,residential,True,108.156,"LINESTRING (47.8047744 30.4980611, 47.804451 30.498993)",,,
48015366,False,tertiary,False,70.457,"LINESTRING (47.8047744 30.4980611, 47.805452 30.4983073)",,,
48015366,False,tertiary,True,70.92,"LINESTRING (47.8047744 30.4980611, 47.8040923 30.4978134)",,,
48015369,False,residential,False,59.41,"LINESTRING (47.8070154 30.4974067, 47.8071518 30.4979279)",,,
48015369,False,residential,True,121.238,"LINESTRING (47.8070154 30.4974067, 47.8066829 30.4963547)",,,
753835210,False,residential,True,66.85,"LINESTRING (47.8070154 30.4974067, 47.8063554 30.4972117)",,,
48015369,False,residential,False,52.468,"LINESTRING (47.8071518 30.4979279, 47.8071933 30.4983984)",,,
48015369,False,residential,True,59.41,"LINESTRING (47.8071518 30.4979279, 47.8070154 30.4974067)",,,
753835211,False,residential,True,97.448,"LINESTRING (47.8071518 30.4979279, 47.8061971 30.4976257)",,,
48015366,False,tertiary,False,55.067,"LINESTRING (47.8058768 30.4984615, 47.8064064 30.4986539)",,,
48015366,False,tertiary,True,44.165,"LINESTRING (47.8058768 30.4984615, 47.805452 30.4983073)",,,
48015368,False,residential,False,54.02,"LINESTRING (47.8058768 30.4984615, 47.806054 30.4980003)",,,
48015368,False,residential,True,100.428,"LINESTRING (47.8058768 30.4984615, 47.8055498 30.4993196)",,,
48015368,False,residential,False,100.428,"LINESTRING (47.8055498 30.4993196, 47.8058768 30.4984615)",,,
48015368,False,residential,True,46.77,"LINESTRING (47.8055498 30.4993196, 47.8053971 30.4997191)",,,
48015395,False,residential,True,41.953,"LINESTRING (47.8055498 30.4993196, 47.8051358 30.4991967)",,,
48015366,False,tertiary,False,80.475,"LINESTRING (47.8064064 30.4986539, 47.8071804 30.498935)",,,
48015366,False,tertiary,True,55.067,"LINESTRING (47.8064064 30.4986539, 47.8058768 30.4984615)",,,
48015393,False,residential,True,54.194,"LINESTRING (47.8064064 30.4986539, 47.8062301 30.499117)",,,
48015390,False,residential,True,47.098,"LINESTRING (47.8045276 30.4990158, 47.8043814 30.4994202)",,,
48015395,False,residential,False,47.934,"LINESTRING (47.8045276 30.4990158, 47.8050005 30.4991565)",,,
48015395,False,residential,True,7.765,"LINESTRING (47.8045276 30.4990158, 47.804451 30.498993)",,,
48015395,False,residential,False,13.712,"LINESTRING (47.8050005 30.4991565, 47.8051358 30.4991967)",,,
48015395,False,residential,True,47.934,"LINESTRING (47.8050005 30.4991565, 47.8045276 30.4990158)",,,
48015392,False,residential,False,103.433,"LINESTRING (47.8051358 30.4991967, 47.805452 30.4983073)",,,
48015395,False,residential,False,41.953,"LINESTRING (47.8051358 30.4991967, 47.8055498 30.4993196)",,,
48015395,False,residential,True,13.712,"LINESTRING (47.8051358 30.4991967, 47.8050005 30.4991565)",,,
48015366,False,tertiary,False,44.165,"LINESTRING (47.805452 30.4983073, 47.8058768 30.4984615)",,,
48015366,False,tertiary,True,70.457,"LINESTRING (47.805452 30.4983073, 47.8047744 30.4980611)",,,
48015392,False,residential,True,103.433,"LINESTRING (47.805452 30.4983073, 47.8051358 30.4991967)",,,
48015365,False,residential,False,108.156,"LINESTRING (47.804451 30.498993, 47.8047744 30.4980611)",,,
48015395,False,residential,False,7.765,"LINESTRING (47.804451 30.498993, 47.8045276 30.4990158)",,,
48015380,False,residential,False,93.326,"LINESTRING (47.8062301 30.499117, 47.8071306 30.499437)",,,
48015393,False,residential,False,54.194,"LINESTRING (47.8062301 30.499117, 47.8064064 30.4986539)",,,
48015393,False,residential,True,49.995,"LINESTRING (47.8062301 30.499117, 47.8060667 30.499544)",,,
48015368,False,residential,False,46.77,"LINESTRING (47.8053971 30.4997191, 47.8055498 30.4993196)",,,
48015393,False,residential,False,49.995,"LINESTRING (47.8060667 30.499544, 47.8062301 30.499117)",,,
48015369,False,residential,False,59.68,"LINESTRING (47.8071933 30.4983984, 47.8071804 30.498935)",,,
48015369,False,residential,True,52.468,"LINESTRING (47.8071933 30.4983984, 47.8071518 30.4979279)",,,
753835212,False,residential,True,117.791,"LINESTRING (47.8071933 30.4983984, 47.806054 30.4980003)",,,
48015366,False,tertiary,True,80.475,"LINESTRING (47.8071804 30.498935, 47.8064064 30.4986539)",,,
48015369,False,residential,False,56.023,"LINESTRING (47.8071804 30.498935, 47.8071306 30.499437)",,,
48015369,False,residential,True,59.68,"LINESTRING (47.8071804 30.498935, 47.8071933 30.4983984)",,,
48015369,False,residential,True,56.023,"LINESTRING (47.8071306 30.499437, 47.8071804 30.498935)",,,
48015380,False,residential,True,93.326,"LINESTRING (47.8071306 30.499437, 47.8062301 30.499117)",,,
48013541,False,residential,False,34.168,"LINESTRING (47.8105352 30.496965, 47.8108108 30.49677)",,,
48013541,False,residential,True,26.689,"LINESTRING (47.8105352 30.496965, 47.8103199 30.4971173)",,,
48015403,False,residential,True,66.315,"LINESTRING (47.8105352 30.496965, 47.8109683 30.4974302)",,,
425871675,True,primary,False,67.61,"LINESTRING (47.8126127 30.4974219, 47.8121124 30.4969931)",,40,
48013522,False,residential,True,90.22600000000001,"LINESTRING (47.8126127 30.4974219, 47.8123585 30.4976619, 47.8121608 30.4978383, 47.8120263 30.4979589, 47.8119728 30.4980168)",,,
48013523,False,residential,True,74.486,"LINESTRING (47.8121124 30.4969931, 47.811564 30.4974679)",,,
425871675,True,primary,False,35.656,"LINESTRING (47.8121124 30.4969931, 47.811863 30.4967551)",,40,
48013541,False,residential,True,68.248,"LINESTRING (47.8113855 30.4963356, 47.8108512 30.4967415)",,,
425871675,True,primary,False,78.594,"LINESTRING (47.8113855 30.4963356, 47.8107899 30.4958496)",,40,
48013544,False,residential,True,64.137,"LINESTRING (47.8107899 30.4958496, 47.8101919 30.4961088)",,,
425871675,True,primary,False,46.493,"LINESTRING (47.8107899 30.4958496, 47.8104451 30.4955554)",,40,
48013533,False,residential,True,116.71,"LINESTRING (47.8100827 30.4952462, 47.8090134 30.4957489)",,,
425871675,True,primary,False,110.826,"LINESTRING (47.8100827 30.4952462, 47.8094844 30.4947498, 47.8092435 30.4945604)",,40,
176841303,True,primary,False,24.672,"LINESTRING (47.8064588 30.4912362, 47.8066044 30.4914192)",طريق بصرة عشار,40,
176841303,True,primary,False,27.092,"LINESTRING (47.8089573 30.4941257, 47.8091578 30.4942975)",طريق بصرة عشار,40,
408711656,True,secondary,False,41.687,"LINESTRING (47.8089573 30.4941257, 47.8093155 30.4939129)",,,
176841303,True,primary,False,26.2,"LINESTRING (47.8091578 30.4942975, 47.8093469 30.4944677)",طريق بصرة عشار,40,
727058456,True,secondary,False,16.483,"LINESTRING (47.8091578 30.4942975, 47.8090171 30.4943828)",,,
176880273,False,tertiary,False,47.581,"LINESTRING (47.8124684 30.4971757, 47.8128117 30.4968665)",,,
176841303,True,primary,False,137.068,"LINESTRING (47.8124684 30.4971757, 47.8126468 30.4973191, 47.8128518 30.4974764, 47.8135415 30.4979907)",طريق بصرة عشار,40,
176841303,True,primary,False,74.529,"LINESTRING (47.8135415 30.4979907, 47.8141287 30.4984303)",طريق بصرة عشار,40,
176880256,False,residential,False,107.251,"LINESTRING (47.8135415 30.4979907, 47.8138161 30.4976084, 47.8140786 30.4971458)",,,
528579209,True,secondary,False,11.136,"LINESTRING (47.8138036 30.4908962, 47.8137102 30.4909558)",طريق حي الرسالة موفقية,40,
425871675,True,primary,False,27.862,"LINESTRING (47.8090171 30.4943828, 47.8088083 30.4942084)",,40,
727058456,True,secondary,False,40.836,"LINESTRING (47.8090171 30.4943828, 47.8086598 30.494583)",,,
48015369,False,residential,False,91.995,"LINESTRING (47.8064693 30.4955481, 47.8066829 30.4963547)",,,
727058457,True,secondary,False,112.495,"LINESTRING (47.8064693 30.4955481, 47.8054572 30.4960609)",طريق حي الرسالة موفقية,,
48015378,False,residential,False,122.337,"LINESTRING (47.8054572 30.4960609, 47.8066258 30.4965042)",,,
