osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
25842313,Morris Street,residential,,False,False,121.359,"LINESTRING (175.3755148 -40.0699327, 175.3769013 -40.0701884)",,
25842313,Morris Street,residential,,False,True,114.138,"LINESTRING (175.3755148 -40.0699327, 175.3742095 -40.0696964)",,
25842315,Blackwell Street,residential,,False,False,155.344,"LINESTRING (175.3755148 -40.0699327, 175.375533 -40.0698665, 175.3757018 -40.0685434)",,
25842315,Blackwell Street,residential,,False,True,194.448,"LINESTRING (175.3755148 -40.0699327, 175.3755007 -40.0699806, 175.3750111 -40.0716384)",,
25846935,High Street,secondary,50,False,False,81.125,"LINESTRING (175.3757018 -40.0685434, 175.3747742 -40.068375)",,
25846935,High Street,secondary,50,False,True,26.65,"LINESTRING (175.3757018 -40.0685434, 175.3760058 -40.068601)",,
25842315,Blackwell Street,residential,,False,True,155.344,"LINESTRING (175.3757018 -40.0685434, 175.375533 -40.0698665, 175.3755148 -40.0699327)",,
1119080800,Wellington Road,secondary,,False,True,123.09,"LINESTRING (175.3788539 -40.0744639, 175.3786641 -40.0733665)",,
25846514,Beaven Street,residential,,False,False,226.533,"LINESTRING (175.3788539 -40.0744639, 175.3787736 -40.0744842, 175.3782068 -40.074547, 175.3781163 -40.0745418, 175.378021 -40.0745257, 175.3769853 -40.074288, 175.3763916 -40.0741758, 175.3762703 -40.0741564)",,
167262036,Lower Beaven Street,residential,,False,True,122.44,"LINESTRING (175.3788539 -40.0744639, 175.3789305 -40.074443, 175.3802758 -40.0743031)",,
1119080800,Wellington Road,secondary,,False,False,115.595,"LINESTRING (175.3788539 -40.0744639, 175.3790204 -40.0754361, 175.379031 -40.0754946)",,
1119080800,Wellington Road,secondary,,False,True,42.205,"LINESTRING (175.3782996 -40.0704206, 175.3783348 -40.070042)",,
25842313,Morris Street,residential,,False,True,121.844,"LINESTRING (175.3782996 -40.0704206, 175.3782257 -40.0704172, 175.3781577 -40.0704087, 175.3769013 -40.0701884)",,
1119080800,Wellington Road,secondary,,False,False,201.664,"LINESTRING (175.3782996 -40.0704206, 175.3783811 -40.071879, 175.3784389 -40.0722301)",,
25846514,Beaven Street,residential,,False,False,242.256,"LINESTRING (175.3762703 -40.0741564, 175.3761447 -40.0741363, 175.3734974 -40.0736623)",,
25846514,Beaven Street,residential,,False,True,226.53300000000002,"LINESTRING (175.3762703 -40.0741564, 175.3763916 -40.0741758, 175.3769853 -40.074288, 175.378021 -40.0745257, 175.3781163 -40.0745418, 175.3782068 -40.074547, 175.3787736 -40.0744842, 175.3788539 -40.0744639)",,
25846635,Ross Street,residential,,False,False,136.26,"LINESTRING (175.3762703 -40.0741564, 175.3762852 -40.0741058, 175.376622 -40.0730255, 175.3766411 -40.0729643)",,
25846635,Ross Street,residential,,False,True,113.631,"LINESTRING (175.3762703 -40.0741564, 175.3762543 -40.0742071, 175.3759729 -40.0750896, 175.3759539 -40.0751492)",,
25842273,Cuba Street,residential,,False,True,48.134,"LINESTRING (175.3769448 -40.0719828, 175.3763943 -40.0718832)",,
25842273,Cuba Street,residential,,False,False,130.57,"LINESTRING (175.3769448 -40.0719828, 175.3781491 -40.0722091, 175.3783547 -40.0722393, 175.3784389 -40.0722301)",,
25846635,Ross Street,residential,,False,True,112.15599999999999,"LINESTRING (175.3769448 -40.0719828, 175.3766607 -40.0729008, 175.3766411 -40.0729643)",,
25846635,Ross Street,residential,,False,False,113.631,"LINESTRING (175.3759539 -40.0751492, 175.3759729 -40.0750896, 175.3762543 -40.0742071, 175.3762703 -40.0741564)",,
25846635,Ross Street,residential,,False,True,127.99300000000001,"LINESTRING (175.3759539 -40.0751492, 175.3759359 -40.0752085, 175.375614 -40.0762705)",,
25846734,Russell Street,residential,,False,True,267.857,"LINESTRING (175.3759539 -40.0751492, 175.3781544 -40.0755561, 175.3782527 -40.0755666, 175.3783364 -40.0755675, 175.3784099 -40.0755634, 175.3789537 -40.0755034, 175.379031 -40.0754946)",,
25842273,Cuba Street,residential,,False,False,120.804,"LINESTRING (175.3750111 -40.0716384, 175.3763943 -40.0718832)",,
25842273,Cuba Street,residential,,False,True,73.288,"LINESTRING (175.3750111 -40.0716384, 175.374174 -40.0714833)",,
25842315,Blackwell Street,residential,,False,False,194.448,"LINESTRING (175.3750111 -40.0716384, 175.3755007 -40.0699806, 175.3755148 -40.0699327)",,
25846935,High Street,secondary,50,False,False,93.843,"LINESTRING (175.3770783 -40.0687975, 175.3760058 -40.068601)",,
25842309,Stewart Street,residential,,False,False,155.488,"LINESTRING (175.3770783 -40.0687975, 175.3770664 -40.0688534, 175.3769188 -40.0701378, 175.3769013 -40.0701884)",,
25846935,High Street,secondary,50,False,True,111.28500000000001,"LINESTRING (175.3770783 -40.0687975, 175.3782219 -40.0690062, 175.3783144 -40.0690231, 175.3783504 -40.0690297)",,
25842273,Cuba Street,residential,,False,False,42.597,"LINESTRING (175.3736862 -40.0713972, 175.374174 -40.0714833)",,
25846750,Robert Street,residential,,False,False,194.29299999999998,"LINESTRING (175.3736862 -40.0713972, 175.3741946 -40.0697412, 175.3742095 -40.0696964)",,
25842313,Morris Street,residential,,False,False,114.138,"LINESTRING (175.3742095 -40.0696964, 175.3755148 -40.0699327)",,
25846750,Robert Street,residential,,False,False,154.08599999999998,"LINESTRING (175.3742095 -40.0696964, 175.3742245 -40.0696471, 175.3746208 -40.0683469)",,
25846750,Robert Street,residential,,False,True,194.29299999999998,"LINESTRING (175.3742095 -40.0696964, 175.3741946 -40.0697412, 175.3736862 -40.0713972)",,
25846935,High Street,secondary,50,False,False,97.254,"LINESTRING (175.3746208 -40.0683469, 175.3735102 -40.0681405)",,
25846935,High Street,secondary,50,False,True,13.422,"LINESTRING (175.3746208 -40.0683469, 175.3747742 -40.068375)",,
25846750,Robert Street,residential,,False,True,154.08599999999998,"LINESTRING (175.3746208 -40.0683469, 175.3742245 -40.0696471, 175.3742095 -40.0696964)",,
25774332,Lower High Street,residential,,False,False,70.47,"LINESTRING (175.3805883 -40.0694391, 175.3797828 -40.0692919)",,
25846635,Ross Street,residential,,False,False,127.99300000000001,"LINESTRING (175.375614 -40.0762705, 175.3759359 -40.0752085, 175.3759539 -40.0751492)",,
25846935,High Street,secondary,50,False,False,13.422,"LINESTRING (175.3747742 -40.068375, 175.3746208 -40.0683469)",,
25846935,High Street,secondary,50,False,True,81.125,"LINESTRING (175.3747742 -40.068375, 175.3757018 -40.0685434)",,
1119080800,Wellington Road,secondary,,False,False,42.205,"LINESTRING (175.3783348 -40.070042, 175.3782996 -40.0704206)",,
"[833823323, 833823324, 167262037]",Hereford Street,residential,,False,True,338.263,"LINESTRING (175.3783348 -40.070042, 175.3783916 -40.0700516, 175.3801999 -40.0703824, 175.3808145 -40.0704954, 175.3816377 -40.0706505, 175.3818293 -40.0706837, 175.3819343 -40.0707042, 175.3820266 -40.0707213, 175.3821249 -40.0707243, 175.3822033 -40.070713)",,yes
1119080800,Wellington Road,secondary,,False,True,103.777,"LINESTRING (175.3783348 -40.070042, 175.3783586 -40.0697852, 175.3784184 -40.0691415, 175.3784257 -40.0691115)",,
167262036,Lower Beaven Street,residential,,False,False,122.44,"LINESTRING (175.3802758 -40.0743031, 175.3789305 -40.074443, 175.3788539 -40.0744639)",,
1119080800,Wellington Road,secondary,,False,False,24.746,"LINESTRING (175.3786238 -40.0731461, 175.3786641 -40.0733665)",,
1119080800,Wellington Road,secondary,,False,True,103.063,"LINESTRING (175.3786238 -40.0731461, 175.3784389 -40.0722301)",,
167262033,Harris Street,residential,,False,True,171.977,"LINESTRING (175.3786238 -40.0731461, 175.3785429 -40.0731514, 175.3780263 -40.0731991, 175.3779663 -40.0731961, 175.3779062 -40.073188, 175.3766411 -40.0729643)",,
"[167262035, 167262037]","['Hereford Street', 'Bredins Line']",residential,,False,False,63.38,"LINESTRING (175.3825293 -40.0702272, 175.3824548 -40.0704405, 175.3824128 -40.0705472, 175.382359 -40.0706213, 175.3822835 -40.0706835, 175.3822033 -40.070713)",,
167262033,Harris Street,residential,,False,False,242.459,"LINESTRING (175.373868 -40.0724629, 175.3766411 -40.0729643)",,
25842280,Lyon Street,residential,,False,False,111.995,"LINESTRING (175.373868 -40.0724629, 175.3738969 -40.0723704, 175.374174 -40.0714833)",,
25842280,Lyon Street,residential,,False,True,137.045,"LINESTRING (175.373868 -40.0724629, 175.373846 -40.072534, 175.3734974 -40.0736623)",,
25774332,Lower High Street,residential,,False,True,70.47,"LINESTRING (175.3797828 -40.0692919, 175.3805883 -40.0694391)",,
25774332,Lower High Street,residential,,False,False,110.59299999999999,"LINESTRING (175.3797828 -40.0692919, 175.3786874 -40.0690907, 175.3785596 -40.0690659, 175.3785191 -40.0690597)",,
"[833823323, 833823324, 167262037]",Hereford Street,residential,,False,False,338.263,"LINESTRING (175.3822033 -40.070713, 175.3821249 -40.0707243, 175.3820266 -40.0707213, 175.3819343 -40.0707042, 175.3818293 -40.0706837, 175.3816377 -40.0706505, 175.3808145 -40.0704954, 175.3801999 -40.0703824, 175.3783916 -40.0700516, 175.3783348 -40.070042)",,yes
"[167262035, 167262037]","['Hereford Street', 'Bredins Line']",residential,,False,True,63.379999999999995,"LINESTRING (175.3822033 -40.070713, 175.3822835 -40.0706835, 175.382359 -40.0706213, 175.3824128 -40.0705472, 175.3824548 -40.0704405, 175.3825293 -40.0702272)",,
1001552001,Hereford Street,residential,,False,False,92.17,"LINESTRING (175.3822033 -40.070713, 175.3822797 -40.0707778, 175.3825381 -40.0708224, 175.3827422 -40.0708654, 175.3829214 -40.070916, 175.3830619 -40.0709732, 175.3831812 -40.0710327)",,
167262033,Harris Street,residential,,False,True,242.459,"LINESTRING (175.3766411 -40.0729643, 175.373868 -40.0724629)",,
25846635,Ross Street,residential,,False,False,112.15599999999999,"LINESTRING (175.3766411 -40.0729643, 175.3766607 -40.0729008, 175.3769448 -40.0719828)",,
25846635,Ross Street,residential,,False,True,136.26000000000002,"LINESTRING (175.3766411 -40.0729643, 175.376622 -40.0730255, 175.3762852 -40.0741058, 175.3762703 -40.0741564)",,
167262033,Harris Street,residential,,False,False,171.977,"LINESTRING (175.3766411 -40.0729643, 175.3779062 -40.073188, 175.3779663 -40.0731961, 175.3780263 -40.0731991, 175.3785429 -40.0731514, 175.3786238 -40.0731461)",,
25846935,High Street,secondary,50,False,False,26.65,"LINESTRING (175.3760058 -40.068601, 175.3757018 -40.0685434)",,
25846935,High Street,secondary,50,False,True,93.843,"LINESTRING (175.3760058 -40.068601, 175.3770783 -40.0687975)",,
25842309,Stewart Street,residential,,False,False,95.283,"LINESTRING (175.3766464 -40.0710483, 175.3763943 -40.0718832)",,
167452229,Willis Street,residential,,False,False,99.67,"LINESTRING (175.3766464 -40.0710483, 175.3777876 -40.0712503)",,
25842309,Stewart Street,residential,,False,True,98.046,"LINESTRING (175.3766464 -40.0710483, 175.3768859 -40.0702403, 175.3769013 -40.0701884)",,
167452229,Willis Street,residential,,False,True,99.67,"LINESTRING (175.3777876 -40.0712503, 175.3766464 -40.0710483)",,
1119080800,Wellington Road,secondary,,False,False,123.09,"LINESTRING (175.3786641 -40.0733665, 175.3788539 -40.0744639)",,
1119080800,Wellington Road,secondary,,False,True,24.746,"LINESTRING (175.3786641 -40.0733665, 175.3786238 -40.0731461)",,
167452220,Cobber Kain Avenue,residential,,False,False,109.33300000000001,"LINESTRING (175.3786641 -40.0733665, 175.3795393 -40.0732762, 175.3797661 -40.0733059, 175.3799378 -40.0733059)",,
167452220,Cobber Kain Avenue,residential,,False,True,109.333,"LINESTRING (175.3799378 -40.0733059, 175.3797661 -40.0733059, 175.3795393 -40.0732762, 175.3786641 -40.0733665)",,
25774332,Lower High Street,residential,,False,True,110.59299999999999,"LINESTRING (175.3785191 -40.0690597, 175.3785596 -40.0690659, 175.3786874 -40.0690907, 175.3797828 -40.0692919)",,
814471610,,secondary,50,True,False,10.702,"LINESTRING (175.3785191 -40.0690597, 175.3785102 -40.0690777, 175.378495 -40.069093, 175.3784746 -40.0691043, 175.3784509 -40.0691106, 175.3784257 -40.0691115)",roundabout,
814471610,,secondary,50,True,False,12.547,"LINESTRING (175.3784257 -40.0691115, 175.3783973 -40.0691054, 175.3783732 -40.0690924, 175.3783562 -40.0690739, 175.3783483 -40.0690522, 175.3783504 -40.0690297)",roundabout,
1119080800,Wellington Road,secondary,,False,False,103.777,"LINESTRING (175.3784257 -40.0691115, 175.3784184 -40.0691415, 175.3783586 -40.0697852, 175.3783348 -40.070042)",,
814471610,,secondary,50,True,False,11.973,"LINESTRING (175.3784478 -40.06898, 175.3784745 -40.0689868, 175.378497 -40.0689997, 175.3785129 -40.0690174, 175.3785206 -40.0690382, 175.3785191 -40.0690597)",roundabout,
991366293,Oldfield Lane,residential,,False,False,181.86299999999994,"LINESTRING (175.3831812 -40.0710327, 175.3831486 -40.0710733, 175.3829481 -40.0713731, 175.3828095 -40.0716546, 175.3827295 -40.071908, 175.3827073 -40.0721225, 175.3827025 -40.0722886, 175.3827297 -40.072348, 175.3827836 -40.07239, 175.3830024 -40.0724721)",,
1001552001,Hereford Street,residential,,False,False,71.748,"LINESTRING (175.3831812 -40.0710327, 175.3833405 -40.0711312, 175.3835092 -40.0712742, 175.3836201 -40.0714138, 175.3836935 -40.0715338)",,
1001552001,Hereford Street,residential,,False,True,92.17,"LINESTRING (175.3831812 -40.0710327, 175.3830619 -40.0709732, 175.3829214 -40.070916, 175.3827422 -40.0708654, 175.3825381 -40.0708224, 175.3822797 -40.0707778, 175.3822033 -40.070713)",,
991366293,Oldfield Lane,residential,,False,True,181.863,"LINESTRING (175.3830024 -40.0724721, 175.3827836 -40.07239, 175.3827297 -40.072348, 175.3827025 -40.0722886, 175.3827073 -40.0721225, 175.3827295 -40.071908, 175.3828095 -40.0716546, 175.3829481 -40.0713731, 175.3831486 -40.0710733, 175.3831812 -40.0710327)",,
1001552001,Hereford Street,residential,,False,False,51.902,"LINESTRING (175.3844283 -40.0721687, 175.3849601 -40.0723973)",,
1001552002,Kereru Court,residential,,False,True,67.433,"LINESTRING (175.3844283 -40.0721687, 175.384013 -40.0726852)",,
1001552001,Hereford Street,residential,,False,True,97.045,"LINESTRING (175.3844283 -40.0721687, 175.3842187 -40.0720648, 175.3840257 -40.0719544, 175.383927 -40.07188, 175.3838221 -40.0717614, 175.383731 -40.0715951, 175.3836935 -40.0715338)",,
1001552001,Hereford Street,residential,,False,True,51.902,"LINESTRING (175.3849601 -40.0723973, 175.3844283 -40.0721687)",,
1001552002,Kereru Court,residential,,False,False,67.433,"LINESTRING (175.384013 -40.0726852, 175.3844283 -40.0721687)",,
1001552001,Hereford Street,residential,,False,False,97.045,"LINESTRING (175.3836935 -40.0715338, 175.383731 -40.0715951, 175.3838221 -40.0717614, 175.383927 -40.07188, 175.3840257 -40.0719544, 175.3842187 -40.0720648, 175.3844283 -40.0721687)",,
1001552001,Hereford Street,residential,,False,True,71.74799999999999,"LINESTRING (175.3836935 -40.0715338, 175.3836201 -40.0714138, 175.3835092 -40.0712742, 175.3833405 -40.0711312, 175.3831812 -40.0710327)",,
