osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,lanes,geometry
435243511,SH 12,Broadway,primary,50,False,False,109.485,,,"LINESTRING (173.8022253 -35.4064453, 173.8011978 -35.4069631)"
89801893,,Wihongi Street,residential,,False,True,114.37,,,"LINESTRING (173.8022253 -35.4064453, 173.8021933 -35.4064015, 173.8019036 -35.4060048, 173.8015927 -35.4055554)"
435243511,SH 12,Broadway,primary,50,False,True,103.603,,,"LINESTRING (173.8022253 -35.4064453, 173.8028938 -35.4061563, 173.8032029 -35.4059673)"
89802272,,Tawa Street,residential,,False,True,222.712,,,"LINESTRING (173.8056842 -35.4073011, 173.8078943 -35.4064255)"
89802276,,Purdy Street,residential,,False,False,147.34900000000002,,,"LINESTRING (173.8056842 -35.4073011, 173.8052989 -35.4066738, 173.8052574 -35.4065956, 173.8052364 -35.406522, 173.8052344 -35.4064585, 173.8052455 -35.406406, 173.8052656 -35.4063563, 173.8052959 -35.4063061, 173.805333 -35.4062642, 173.8053959 -35.4062091, 173.8054394 -35.4061615, 173.8054678 -35.4061155)"
89802276,,Purdy Street,residential,,False,True,278.58699999999993,,,"LINESTRING (173.8056842 -35.4073011, 173.8063183 -35.4083516, 173.8063435 -35.4084044, 173.8063561 -35.4084402, 173.8063521 -35.4084739, 173.8063192 -35.408516, 173.8062684 -35.408551, 173.8062015 -35.4085907, 173.805913 -35.4087657, 173.8054094 -35.4090225, 173.8051951 -35.4091061, 173.8051254 -35.4091364)"
138360350,SH 12;SH 15,Broadway,primary,50,False,True,48.324,,,"LINESTRING (173.8047978 -35.4051381, 173.8052485 -35.4049059)"
89802277,,Kowhai Avenue,residential,,False,False,125.261,,,"LINESTRING (173.8047978 -35.4051381, 173.8048287 -35.4051799, 173.8054268 -35.4059888, 173.8054565 -35.4060391, 173.8054679 -35.4060801, 173.8054678 -35.4061155)"
138360350,SH 12;SH 15,Broadway,primary,50,False,False,171.457,,,"LINESTRING (173.8047978 -35.4051381, 173.8042347 -35.4054312, 173.8041278 -35.4054904, 173.8032029 -35.4059673)"
89802276,,Purdy Street,residential,,False,True,147.349,,,"LINESTRING (173.8054678 -35.4061155, 173.8054394 -35.4061615, 173.8053959 -35.4062091, 173.805333 -35.4062642, 173.8052959 -35.4063061, 173.8052656 -35.4063563, 173.8052455 -35.406406, 173.8052344 -35.4064585, 173.8052364 -35.406522, 173.8052574 -35.4065956, 173.8052989 -35.4066738, 173.8056842 -35.4073011)"
89802277,,Kowhai Avenue,residential,,False,True,125.261,,,"LINESTRING (173.8054678 -35.4061155, 173.8054679 -35.4060801, 173.8054565 -35.4060391, 173.8054268 -35.4059888, 173.8048287 -35.4051799, 173.8047978 -35.4051381)"
138360362,,Kowhai Avenue,residential,,False,False,178.5,,,"LINESTRING (173.8054678 -35.4061155, 173.8055812 -35.4060813, 173.80629 -35.4056805, 173.8065782 -35.4054728, 173.8070705 -35.4051915)"
89802279,,Cameron Street,residential,,False,True,95.27,,,"LINESTRING (173.8050463 -35.4090146, 173.8041355 -35.4094424)"
346879737,SH 15,Mangakahia Road,primary,,False,False,144.582,,,"LINESTRING (173.8050463 -35.4090146, 173.8043393 -35.407849)"
346879737,SH 15,Mangakahia Road,primary,,False,True,15.324,,,"LINESTRING (173.8050463 -35.4090146, 173.8051254 -35.4091364)"
346879737,SH 15,Mangakahia Road,primary,,False,False,15.324,,,"LINESTRING (173.8051254 -35.4091364, 173.8050463 -35.4090146)"
346879737,SH 15,Mangakahia Road,primary,,False,True,64.783,,,"LINESTRING (173.8051254 -35.4091364, 173.8054132 -35.4096697)"
89802276,,Purdy Street,residential,,False,False,278.587,,,"LINESTRING (173.8051254 -35.4091364, 173.8051951 -35.4091061, 173.8054094 -35.4090225, 173.805913 -35.4087657, 173.8062015 -35.4085907, 173.8062684 -35.408551, 173.8063192 -35.408516, 173.8063521 -35.4084739, 173.8063561 -35.4084402, 173.8063435 -35.4084044, 173.8063183 -35.4083516, 173.8056842 -35.4073011)"
89802279,,Cameron Street,residential,,False,False,95.27,,,"LINESTRING (173.8041355 -35.4094424, 173.8050463 -35.4090146)"
89802272,,Tawa Street,residential,,False,False,222.712,,,"LINESTRING (173.8078943 -35.4064255, 173.8056842 -35.4073011)"
138360362,,Kowhai Avenue,residential,,False,True,178.5,,,"LINESTRING (173.8070705 -35.4051915, 173.8065782 -35.4054728, 173.80629 -35.4056805, 173.8055812 -35.4060813, 173.8054678 -35.4061155)"
138360350,SH 12;SH 15,Broadway,primary,50,False,True,171.457,,,"LINESTRING (173.8032029 -35.4059673, 173.8041278 -35.4054904, 173.8042347 -35.4054312, 173.8047978 -35.4051381)"
346879737,SH 15,Mangakahia Road,primary,,False,True,233.249,,,"LINESTRING (173.8032029 -35.4059673, 173.8032322 -35.4060119, 173.8034809 -35.4063912, 173.8043393 -35.407849)"
435243511,SH 12,Broadway,primary,50,False,False,103.603,,,"LINESTRING (173.8032029 -35.4059673, 173.8028938 -35.4061563, 173.8022253 -35.4064453)"
89803172,,Guerin Street,residential,,False,False,92.45,,,"LINESTRING (173.8034318 -35.4082287, 173.8043393 -35.407849)"
89803172,,Guerin Street,residential,,False,True,92.45,,,"LINESTRING (173.8043393 -35.407849, 173.8034318 -35.4082287)"
346879737,SH 15,Mangakahia Road,primary,,False,True,144.582,,,"LINESTRING (173.8043393 -35.407849, 173.8050463 -35.4090146)"
346879737,SH 15,Mangakahia Road,primary,,False,False,233.249,,,"LINESTRING (173.8043393 -35.407849, 173.8034809 -35.4063912, 173.8032322 -35.4060119, 173.8032029 -35.4059673)"
346879737,SH 15,Mangakahia Road,primary,,False,False,64.783,,,"LINESTRING (173.8054132 -35.4096697, 173.8051254 -35.4091364)"
89801889,,Recreation Road,residential,,False,True,225.393,,,"LINESTRING (173.8054132 -35.4096697, 173.8053612 -35.4096913, 173.8032251 -35.4106332)"
138360356,,Dickeson Street,unclassified,,False,True,97.492,,,"LINESTRING (173.7994607 -35.407869, 173.80006 -35.4085971)"
435243511,SH 12,Broadway,primary,50,False,True,42.708,,,"LINESTRING (173.7994607 -35.407869, 173.7997199 -35.4077312, 173.7998555 -35.4076593)"
138360356,,Dickeson Street,unclassified,,False,False,97.492,,,"LINESTRING (173.80006 -35.4085971, 173.7994607 -35.407869)"
138360363,,Marino Place,unclassified,,False,False,115.73,,,"LINESTRING (173.8001502 -35.4087058, 173.8008057 -35.409599)"
138360363,,Marino Place,unclassified,,False,True,115.73,,,"LINESTRING (173.8008057 -35.409599, 173.8001502 -35.4087058)"
32358378,,Memorial Avenue,residential,,False,False,139.51,,,"LINESTRING (173.8008057 -35.409599, 173.8015038 -35.4092982, 173.8020983 -35.4090315, 173.8021611 -35.4090043)"
814929187,,Cottage Court,living_street,,False,True,84.25399999999999,,,"LINESTRING (173.802451 -35.4077546, 173.8022909 -35.407821, 173.8020885 -35.4079085, 173.8016261 -35.408104)"
32358379,,Raihara Street,residential,,False,True,111.233,,,"LINESTRING (173.8016261 -35.408104, 173.8021611 -35.4090043)"
32358379,,Raihara Street,residential,,False,False,128.315,,,"LINESTRING (173.8016261 -35.408104, 173.8014329 -35.4078071, 173.8009716 -35.4071373, 173.8009417 -35.4070939)"
814929187,,Cottage Court,living_street,,False,False,84.254,,,"LINESTRING (173.8016261 -35.408104, 173.8020885 -35.4079085, 173.8022909 -35.407821, 173.802451 -35.4077546)"
