osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes
19138666,Wensley Road,tertiary,False,False,130.253,"LINESTRING (173.1853856 -41.3420809, 173.1852607 -41.3421125, 173.1851571 -41.3421369, 173.1850376 -41.3421609, 173.1845925 -41.342244, 173.1843706 -41.3422797, 173.1842527 -41.3423011, 173.1838766 -41.3423765)",,,,
19138660,,tertiary,True,False,15.546999999999999,"LINESTRING (173.1855645 -41.3419912, 173.1855795 -41.3420115, 173.1855862 -41.3420343, 173.1855839 -41.3420576, 173.185573 -41.3420794, 173.1855541 -41.3420979, 173.1855291 -41.3421117)",,,roundabout,
19138662,Wensley Road,residential,False,True,130.343,"LINESTRING (173.1855645 -41.3419912, 173.1856477 -41.3419469, 173.1859154 -41.3417772, 173.1860202 -41.3417115, 173.1866847 -41.3412908, 173.1867643 -41.3412415)",,50,,
97536133,McIndoe Place,unclassified,False,False,88.008,"LINESTRING (173.1824946 -41.3372799, 173.1826277 -41.3371955, 173.1829521 -41.336991, 173.1832193 -41.3368226, 173.1833016 -41.3367707)",,,,
"[910323712, 393287678]",Queen Street,secondary,False,False,95.15799999999999,"LINESTRING (173.1824946 -41.3372799, 173.1824148 -41.3372174, 173.1823742 -41.3371822, 173.1823195 -41.3371299, 173.182269 -41.3370776, 173.1821324 -41.3369497, 173.1818878 -41.3367187, 173.181778 -41.336615)",,,,
393287678,Queen Street,secondary,False,True,183.024,"LINESTRING (173.1824946 -41.3372799, 173.1829042 -41.3376528, 173.1835136 -41.3382076, 173.1838857 -41.338552)",,,,
19691448,Lower Queen Street,secondary,False,False,44.303,"LINESTRING (173.181778 -41.336615, 173.1816447 -41.3365005, 173.1814288 -41.336315)",,,,
910323711,Richmond Deviation,trunk,True,False,32.385,"LINESTRING (173.181778 -41.336615, 173.1818975 -41.3364706, 173.182018 -41.3363899)",SH 6,50,,
"[910323712, 393287678]",Queen Street,secondary,False,True,95.158,"LINESTRING (173.181778 -41.336615, 173.1818878 -41.3367187, 173.1821324 -41.3369497, 173.182269 -41.3370776, 173.1823195 -41.3371299, 173.1823742 -41.3371822, 173.1824148 -41.3372174, 173.1824946 -41.3372799)",,,,
393287692,,secondary,True,False,14.767,"LINESTRING (173.1881245 -41.3425006, 173.1881031 -41.3424795, 173.1880921 -41.3424542, 173.1880929 -41.3424277, 173.1881053 -41.3424028, 173.188128 -41.3423824)",,,roundabout,
"[19791707, 818530491]",Oxford Street,tertiary,False,False,254.45200000000008,"LINESTRING (173.1881245 -41.3425006, 173.1878593 -41.3426547, 173.1876265 -41.3427996, 173.1874136 -41.3429295, 173.1873488 -41.3429626, 173.1872712 -41.3429873, 173.1871895 -41.3430044, 173.1871316 -41.3430111, 173.1870517 -41.3430128, 173.1869891 -41.3430107, 173.1869095 -41.3430008, 173.1868331 -41.342982, 173.1867589 -41.342956, 173.1866878 -41.3429238, 173.1865542 -41.3428619, 173.1864404 -41.3428039, 173.1863744 -41.3427688, 173.1862756 -41.3427188, 173.1862234 -41.3426878, 173.1861699 -41.3426494, 173.1861197 -41.3426054, 173.1860447 -41.3425358, 173.1859163 -41.3424288, 173.1856859 -41.3422433)",,,,
19791707,Oxford Street,tertiary,False,True,19.634,"LINESTRING (173.1855291 -41.3421117, 173.1856859 -41.3422433)",,,,
19138660,,tertiary,True,False,13.7,"LINESTRING (173.1855291 -41.3421117, 173.185498 -41.3421197, 173.1854652 -41.3421204, 173.1854336 -41.3421136, 173.1854063 -41.3421, 173.1853856 -41.3420809)",,,roundabout,
818530492,,secondary,True,False,12.654,"LINESTRING (173.188264 -41.3425039, 173.1882309 -41.3425177, 173.1881934 -41.342522, 173.1881564 -41.342516, 173.1881245 -41.3425006)",,,roundabout,
845520086,Salisbury Road,secondary,False,False,63.504,"LINESTRING (173.191991 -41.3400808, 173.1914092 -41.3404487)",,,,
20271511,Sundial Square,living_street,True,False,121.77099999999999,"LINESTRING (173.1845568 -41.3391524, 173.1846236 -41.3391094, 173.1849868 -41.3388752, 173.1851386 -41.3387778, 173.1855323 -41.3385255, 173.185665 -41.3384404)",,,,1
813834004,Queen Street,secondary,False,True,290.433,"LINESTRING (173.1845568 -41.3391524, 173.1845846 -41.3391778, 173.1852993 -41.3398297, 173.1857921 -41.3402769, 173.1861712 -41.3406179, 173.1867123 -41.3410971, 173.1867772 -41.3411629)",,,,
837938771,Queen Street,secondary,False,False,87.157,"LINESTRING (173.1845568 -41.3391524, 173.1844237 -41.3390341, 173.1838857 -41.338552)",,,,
410116828,D'Arcy Street,living_street,False,False,56.846,"LINESTRING (173.1901449 -41.3356718, 173.1897104 -41.3352782)",,,,
21746863,D'Arcy Street,residential,False,True,114.03399999999999,"LINESTRING (173.1901449 -41.3356718, 173.1901733 -41.3356824, 173.190211 -41.335702, 173.1902453 -41.3357276, 173.1903099 -41.3357841, 173.1910392 -41.3364427)",,,,
28570508,Croucher Street,residential,False,True,173.157,"LINESTRING (173.1901449 -41.3356718, 173.1901129 -41.3356682, 173.1900852 -41.3356687, 173.1900544 -41.3356737, 173.1900219 -41.3356853, 173.1899912 -41.3356995, 173.1885299 -41.3366234)",,,,
153738096,Sundial Square,residential,False,True,46.853,"LINESTRING (173.1858221 -41.3380575, 173.1858214 -41.3381502, 173.1858212 -41.3381929, 173.1858185 -41.338228, 173.1858092 -41.3382751, 173.1858024 -41.3382998, 173.1857749 -41.3383537, 173.1857307 -41.3383969, 173.185665 -41.3384404)",,,,2
1126850746,Croucher Street,residential,False,False,56.885000000000005,"LINESTRING (173.1858221 -41.3380575, 173.1858621 -41.3380565, 173.1859265 -41.3380511, 173.1860353 -41.3380365, 173.1863312 -41.3379927, 173.1864039 -41.3379847, 173.1864497 -41.3379836, 173.1864937 -41.3379911)",,,,
1126850747,McGlashen Avenue,residential,False,True,53.690000000000005,"LINESTRING (173.1858221 -41.3380575, 173.1857806 -41.3380547, 173.1857315 -41.3380438, 173.1856716 -41.3380253, 173.1856245 -41.3380026, 173.1855788 -41.3379735, 173.1855386 -41.3379409, 173.185453 -41.3378594, 173.1853411 -41.3377612)",,,,
410116828,D'Arcy Street,living_street,False,True,56.846,"LINESTRING (173.1897104 -41.3352782, 173.1901449 -41.3356718)",,,,
19138666,Wensley Road,tertiary,False,True,130.253,"LINESTRING (173.1838766 -41.3423765, 173.1842527 -41.3423011, 173.1843706 -41.3422797, 173.1845925 -41.342244, 173.1850376 -41.3421609, 173.1851571 -41.3421369, 173.1852607 -41.3421125, 173.1853856 -41.3420809)",,,,
21750110,Dorset Street,residential,False,False,335.736,"LINESTRING (173.1838766 -41.3423765, 173.1838435 -41.342324, 173.1838096 -41.342278, 173.1837741 -41.3422426, 173.1837181 -41.3421869, 173.1836521 -41.342123, 173.1830938 -41.3416126, 173.1827035 -41.3412662, 173.1824855 -41.3410648, 173.1824389 -41.3410167, 173.1823789 -41.3409472, 173.1823142 -41.3408637, 173.1822381 -41.3407472, 173.1821884 -41.3406574, 173.1821527 -41.3405709, 173.18212 -41.3404773, 173.1820366 -41.3402168, 173.182017 -41.3401631, 173.1819974 -41.3401265, 173.1819726 -41.3400921, 173.1819446 -41.3400617, 173.1817341 -41.339871)",,,,
22694407,Talbot Street,residential,False,False,107.163,"LINESTRING (173.1864937 -41.3379911, 173.1865405 -41.3380072, 173.1865813 -41.3380255, 173.1866338 -41.3380583, 173.1866772 -41.3380911, 173.1868372 -41.338235, 173.1873478 -41.3387023)",,,,
28570508,Croucher Street,residential,False,False,62.687,"LINESTRING (173.1864937 -41.3379911, 173.1865284 -41.3379131, 173.1865416 -41.3378895, 173.1865566 -41.3378713, 173.1866074 -41.3378316, 173.1867297 -41.3377558, 173.1869968 -41.3375897)",,,,
1126850746,Croucher Street,residential,False,True,56.885,"LINESTRING (173.1864937 -41.3379911, 173.1864497 -41.3379836, 173.1864039 -41.3379847, 173.1863312 -41.3379927, 173.1860353 -41.3380365, 173.1859265 -41.3380511, 173.1858621 -41.3380565, 173.1858221 -41.3380575)",,,,
"[1126850745, 831691711]",Talbot Street,residential,False,True,250.647,"LINESTRING (173.1902109 -41.3412017, 173.1897675 -41.3408046, 173.1896393 -41.3406932, 173.1895119 -41.3405835, 173.1892918 -41.3404179, 173.1892276 -41.3403696, 173.1889465 -41.3401326, 173.1882394 -41.3395029)",,,,
845520086,Salisbury Road,secondary,False,False,208.78599999999997,"LINESTRING (173.1902109 -41.3412017, 173.1887441 -41.3421248, 173.1886388 -41.3421894, 173.1885208 -41.3422597, 173.1883842 -41.342336, 173.1883369 -41.3423635, 173.1882849 -41.342399)",,,,
845520086,Salisbury Road,secondary,False,True,130.45999999999998,"LINESTRING (173.1902109 -41.3412017, 173.1905944 -41.3409637, 173.1908038 -41.3408325, 173.1909809 -41.3407215, 173.1912079 -41.3405793, 173.1912623 -41.3405452, 173.1914092 -41.3404487)",,,,
21746863,D'Arcy Street,residential,False,True,120.562,"LINESTRING (173.1910392 -41.3364427, 173.1919629 -41.3372761)",,,,
22759914,Elizabeth Street,residential,False,False,261.295,"LINESTRING (173.1910392 -41.3364427, 173.188645 -41.3379561)",,,,
21746863,D'Arcy Street,residential,False,False,114.03399999999999,"LINESTRING (173.1910392 -41.3364427, 173.1903099 -41.3357841, 173.1902453 -41.3357276, 173.190211 -41.335702, 173.1901733 -41.3356824, 173.1901449 -41.3356718)",,,,
22694407,Talbot Street,residential,False,False,78.846,"LINESTRING (173.1873478 -41.3387023, 173.1874878 -41.3388281, 173.1876484 -41.3389721, 173.1879542 -41.3392459)",,,,
22694407,Talbot Street,residential,False,True,107.16300000000001,"LINESTRING (173.1873478 -41.3387023, 173.1868372 -41.338235, 173.1866772 -41.3380911, 173.1866338 -41.3380583, 173.1865813 -41.3380255, 173.1865405 -41.3380072, 173.1864937 -41.3379911)",,,,
22759914,Elizabeth Street,residential,False,True,136.499,"LINESTRING (173.1873478 -41.3387023, 173.1877141 -41.3385075, 173.1880176 -41.3383408, 173.188645 -41.3379561)",,,,
22759914,Elizabeth Street,residential,False,True,261.295,"LINESTRING (173.188645 -41.3379561, 173.1910392 -41.3364427)",,,,
22759915,Florence Street,residential,False,False,119.933,"LINESTRING (173.188645 -41.3379561, 173.189564 -41.3387851)",,,,
22759914,Elizabeth Street,residential,False,False,136.499,"LINESTRING (173.188645 -41.3379561, 173.1880176 -41.3383408, 173.1877141 -41.3385075, 173.1873478 -41.3387023)",,,,
845520086,Salisbury Road,secondary,False,True,63.504,"LINESTRING (173.1914092 -41.3404487, 173.191991 -41.3400808)",,,,
22759915,Florence Street,residential,False,True,105.757,"LINESTRING (173.1914092 -41.3404487, 173.1912227 -41.3402838, 173.1905969 -41.3397189)",,,,
845520086,Salisbury Road,secondary,False,False,130.45999999999998,"LINESTRING (173.1914092 -41.3404487, 173.1912623 -41.3405452, 173.1912079 -41.3405793, 173.1909809 -41.3407215, 173.1908038 -41.3408325, 173.1905944 -41.3409637, 173.1902109 -41.3412017)",,,,
22759915,Florence Street,residential,False,True,16.028,"LINESTRING (173.1905969 -41.3397189, 173.1904754 -41.3396073)",,,,
22759915,Florence Street,residential,False,False,105.757,"LINESTRING (173.1905969 -41.3397189, 173.1912227 -41.3402838, 173.1914092 -41.3404487)",,,,
22759917,Linden Court,residential,False,False,115.713,"LINESTRING (173.1905969 -41.3397189, 173.1902089 -41.3399719, 173.1901151 -41.340042, 173.1900379 -41.3401026, 173.1899587 -41.3401739, 173.1896333 -41.3404633)",,,,
22759915,Florence Street,residential,False,False,16.028,"LINESTRING (173.1904754 -41.3396073, 173.1905969 -41.3397189)",,,,
22759915,Florence Street,residential,False,True,118.946,"LINESTRING (173.1904754 -41.3396073, 173.189564 -41.3387851)",,,,
22759919,Herbert Street,residential,False,False,261.189,"LINESTRING (173.1904754 -41.3396073, 173.1928727 -41.3380981)",,,,
21746863,D'Arcy Street,residential,False,False,118.844,"LINESTRING (173.1928727 -41.3380981, 173.1919629 -41.3372761)",,,,
22759919,Herbert Street,residential,False,True,261.189,"LINESTRING (173.1928727 -41.3380981, 173.1904754 -41.3396073)",,,,
21746863,D'Arcy Street,residential,False,False,120.562,"LINESTRING (173.1919629 -41.3372761, 173.1910392 -41.3364427)",,,,
21746863,D'Arcy Street,residential,False,True,118.844,"LINESTRING (173.1919629 -41.3372761, 173.1928727 -41.3380981)",,,,
22759920,Fauchelle Avenue,residential,False,False,261.279,"LINESTRING (173.1919629 -41.3372761, 173.189564 -41.3387851)",,,,
22759915,Florence Street,residential,False,False,118.946,"LINESTRING (173.189564 -41.3387851, 173.1904754 -41.3396073)",,,,
22759915,Florence Street,residential,False,True,119.933,"LINESTRING (173.189564 -41.3387851, 173.188645 -41.3379561)",,,,
22759920,Fauchelle Avenue,residential,False,True,261.279,"LINESTRING (173.189564 -41.3387851, 173.1919629 -41.3372761)",,,,
19791707,Oxford Street,tertiary,False,False,19.634,"LINESTRING (173.1856859 -41.3422433, 173.1855291 -41.3421117)",,,,
"[19791707, 818530491]",Oxford Street,tertiary,False,True,254.45199999999997,"LINESTRING (173.1856859 -41.3422433, 173.1859163 -41.3424288, 173.1860447 -41.3425358, 173.1861197 -41.3426054, 173.1861699 -41.3426494, 173.1862234 -41.3426878, 173.1862756 -41.3427188, 173.1863744 -41.3427688, 173.1864404 -41.3428039, 173.1865542 -41.3428619, 173.1866878 -41.3429238, 173.1867589 -41.342956, 173.1868331 -41.342982, 173.1869095 -41.3430008, 173.1869891 -41.3430107, 173.1870517 -41.3430128, 173.1871316 -41.3430111, 173.1871895 -41.3430044, 173.1872712 -41.3429873, 173.1873488 -41.3429626, 173.1874136 -41.3429295, 173.1876265 -41.3427996, 173.1878593 -41.3426547, 173.1881245 -41.3425006)",,,,
22881802,Cambridge Street,residential,False,False,88.237,"LINESTRING (173.1817341 -41.339871, 173.182551 -41.3393675)",,,,
21750110,Dorset Street,residential,False,True,335.73600000000005,"LINESTRING (173.1817341 -41.339871, 173.1819446 -41.3400617, 173.1819726 -41.3400921, 173.1819974 -41.3401265, 173.182017 -41.3401631, 173.1820366 -41.3402168, 173.18212 -41.3404773, 173.1821527 -41.3405709, 173.1821884 -41.3406574, 173.1822381 -41.3407472, 173.1823142 -41.3408637, 173.1823789 -41.3409472, 173.1824389 -41.3410167, 173.1824855 -41.3410648, 173.1827035 -41.3412662, 173.1830938 -41.3416126, 173.1836521 -41.342123, 173.1837181 -41.3421869, 173.1837741 -41.3422426, 173.1838096 -41.342278, 173.1838435 -41.342324, 173.1838766 -41.3423765)",,,,
22881802,Cambridge Street,residential,False,True,88.237,"LINESTRING (173.182551 -41.3393675, 173.1817341 -41.339871)",,,,
21749965,Oxford Street,tertiary,False,True,375.89,"LINESTRING (173.182551 -41.3393675, 173.1826524 -41.3394583, 173.182873 -41.3396598, 173.1844994 -41.3411534, 173.1851734 -41.3417636, 173.1852757 -41.3418558, 173.1853489 -41.3419173, 173.1854201 -41.3419723)",,,,
"[834587656, 22881802]",Cambridge Street,residential,False,False,143.989,"LINESTRING (173.182551 -41.3393675, 173.1831854 -41.3389678, 173.1832136 -41.338955, 173.1832682 -41.3389366, 173.1833315 -41.3389099, 173.1835056 -41.3388031, 173.1837811 -41.3386197, 173.1838857 -41.338552)",,30,,
393287678,Queen Street,secondary,False,False,183.024,"LINESTRING (173.1838857 -41.338552, 173.1835136 -41.3382076, 173.1829042 -41.3376528, 173.1824946 -41.3372799)",,,,
"[834587656, 22881802]",Cambridge Street,residential,False,True,143.989,"LINESTRING (173.1838857 -41.338552, 173.1837811 -41.3386197, 173.1835056 -41.3388031, 173.1833315 -41.3389099, 173.1832682 -41.3389366, 173.1832136 -41.338955, 173.1831854 -41.3389678, 173.182551 -41.3393675)",,30,,
837938771,Queen Street,secondary,False,True,87.157,"LINESTRING (173.1838857 -41.338552, 173.1844237 -41.3390341, 173.1845568 -41.3391524)",,,,
66257948,Chisnall Street,residential,False,False,191.638,"LINESTRING (173.1854162 -41.3363496, 173.1859545 -41.3367911, 173.1861001 -41.3369137, 173.1861604 -41.336958, 173.1862091 -41.3369842, 173.1863846 -41.3370697, 173.1864436 -41.3371058, 173.1864904 -41.3371386, 173.1866245 -41.3372548, 173.1867458 -41.3373654, 173.1869968 -41.3375897)",,,,
28570508,Croucher Street,residential,False,False,167.119,"LINESTRING (173.1869968 -41.3375897, 173.1880117 -41.3369474, 173.1885299 -41.3366234)",,,,
28570508,Croucher Street,residential,False,True,62.687000000000005,"LINESTRING (173.1869968 -41.3375897, 173.1867297 -41.3377558, 173.1866074 -41.3378316, 173.1865566 -41.3378713, 173.1865416 -41.3378895, 173.1865284 -41.3379131, 173.1864937 -41.3379911)",,,,
66257948,Chisnall Street,residential,False,True,191.638,"LINESTRING (173.1869968 -41.3375897, 173.1867458 -41.3373654, 173.1866245 -41.3372548, 173.1864904 -41.3371386, 173.1864436 -41.3371058, 173.1863846 -41.3370697, 173.1862091 -41.3369842, 173.1861604 -41.336958, 173.1861001 -41.3369137, 173.1859545 -41.3367911, 173.1854162 -41.3363496)",,,,
868220244,McGlashen Avenue,residential,False,True,24.054,"LINESTRING (173.184003 -41.3366106, 173.1838008 -41.3364565)",,,,
"[66257955, 66257949]",Doran Street,residential,False,False,362.081,"LINESTRING (173.184003 -41.3366106, 173.184057 -41.3365732, 173.1844296 -41.3363156, 173.1845251 -41.3362307, 173.1846035 -41.3361672, 173.1848325 -41.336006, 173.1850403 -41.3358619, 173.1850855 -41.3358369, 173.1851432 -41.3358115, 173.1852046 -41.3357983, 173.1870233 -41.3354374, 173.1870873 -41.3354292, 173.1871369 -41.3354279, 173.1871799 -41.3354341, 173.1872121 -41.3354472, 173.1872547 -41.3354769, 173.1876214 -41.33581)",,,,
868220244,McGlashen Avenue,residential,False,False,169.88,"LINESTRING (173.184003 -41.3366106, 173.1841625 -41.3367475, 173.1844542 -41.3370009, 173.184852 -41.3373288, 173.184983 -41.3374374, 173.1851305 -41.3375708, 173.1853411 -41.3377612)",,,,
66257955,Doran Street,residential,False,True,118.042,"LINESTRING (173.1885299 -41.3366234, 173.1876214 -41.33581)",,,,
28570508,Croucher Street,residential,False,False,173.15699999999998,"LINESTRING (173.1885299 -41.3366234, 173.1899912 -41.3356995, 173.1900219 -41.3356853, 173.1900544 -41.3356737, 173.1900852 -41.3356687, 173.1901129 -41.3356682, 173.1901449 -41.3356718)",,,,
28570508,Croucher Street,residential,False,True,167.119,"LINESTRING (173.1885299 -41.3366234, 173.1880117 -41.3369474, 173.1869968 -41.3375897)",,,,
66257955,Doran Street,residential,False,False,118.042,"LINESTRING (173.1876214 -41.33581, 173.1885299 -41.3366234)",,,,
"[66257955, 66257949]",Doran Street,residential,False,True,362.0810000000001,"LINESTRING (173.1876214 -41.33581, 173.1872547 -41.3354769, 173.1872121 -41.3354472, 173.1871799 -41.3354341, 173.1871369 -41.3354279, 173.1870873 -41.3354292, 173.1870233 -41.3354374, 173.1852046 -41.3357983, 173.1851432 -41.3358115, 173.1850855 -41.3358369, 173.1850403 -41.3358619, 173.1848325 -41.336006, 173.1846035 -41.3361672, 173.1845251 -41.3362307, 173.1844296 -41.3363156, 173.184057 -41.3365732, 173.184003 -41.3366106)",,,,
66257959,Bird Street,residential,False,True,119.731,"LINESTRING (173.1876214 -41.33581, 173.1885577 -41.3352145, 173.1885962 -41.3351948, 173.1886508 -41.3351739, 173.1886997 -41.3351597, 173.1887452 -41.3351518)",,,,
66257959,Bird Street,residential,False,False,119.731,"LINESTRING (173.1887452 -41.3351518, 173.1886997 -41.3351597, 173.1886508 -41.3351739, 173.1885962 -41.3351948, 173.1885577 -41.3352145, 173.1876214 -41.33581)",,,,
868220244,McGlashen Avenue,residential,False,False,24.054,"LINESTRING (173.1838008 -41.3364565, 173.184003 -41.3366106)",,,,
97536133,McIndoe Place,unclassified,False,True,54.437999999999995,"LINESTRING (173.1838008 -41.3364565, 173.1837449 -41.3364916, 173.1835903 -41.3365889, 173.1835678 -41.3366039, 173.1835305 -41.3366346, 173.1834986 -41.336655, 173.1833016 -41.3367707)",,,,
"[1177132536, 1177132537]",McGlashen Avenue,residential,False,True,71.992,"LINESTRING (173.1838008 -41.3364565, 173.1834884 -41.336204, 173.183214 -41.3359821)",,,,
19138660,,tertiary,True,False,13.408,"LINESTRING (173.1854201 -41.3419723, 173.1854493 -41.3419623, 173.1854812 -41.3419593, 173.1855128 -41.3419634, 173.1855414 -41.3419744, 173.1855645 -41.3419912)",,,roundabout,
21749965,Oxford Street,tertiary,False,False,375.89,"LINESTRING (173.1854201 -41.3419723, 173.1853489 -41.3419173, 173.1852757 -41.3418558, 173.1851734 -41.3417636, 173.1844994 -41.3411534, 173.182873 -41.3396598, 173.1826524 -41.3394583, 173.182551 -41.3393675)",,,,
97536133,McIndoe Place,unclassified,False,False,54.438,"LINESTRING (173.1833016 -41.3367707, 173.1834986 -41.336655, 173.1835305 -41.3366346, 173.1835678 -41.3366039, 173.1835903 -41.3365889, 173.1837449 -41.3364916, 173.1838008 -41.3364565)",,,,
97536133,McIndoe Place,unclassified,False,True,88.008,"LINESTRING (173.1833016 -41.3367707, 173.1832193 -41.3368226, 173.1829521 -41.336991, 173.1826277 -41.3371955, 173.1824946 -41.3372799)",,,,
141595145,,unclassified,False,False,256.00399999999996,"LINESTRING (173.1833016 -41.3367707, 173.1833448 -41.3368098, 173.1834427 -41.3368985, 173.1835336 -41.336981, 173.1835671 -41.3370113, 173.1837173 -41.3371472, 173.1839364 -41.3373455, 173.1839975 -41.3374004, 173.1842575 -41.337634, 173.1843467 -41.3377142, 173.1844333 -41.337792, 173.1844619 -41.3378252, 173.1844763 -41.3378419, 173.1845157 -41.3379022, 173.1845491 -41.3379423, 173.1845609 -41.3379527, 173.1847332 -41.3381042, 173.1847481 -41.3381129, 173.1847648 -41.3381144, 173.1847816 -41.338112, 173.1848026 -41.3381001, 173.1852305 -41.33783, 173.1853411 -41.3377612)",,,,
153738096,Sundial Square,residential,False,False,46.852999999999994,"LINESTRING (173.185665 -41.3384404, 173.1857307 -41.3383969, 173.1857749 -41.3383537, 173.1858024 -41.3382998, 173.1858092 -41.3382751, 173.1858185 -41.338228, 173.1858212 -41.3381929, 173.1858214 -41.3381502, 173.1858221 -41.3380575)",,,,2
22759917,Linden Court,residential,False,True,115.713,"LINESTRING (173.1896333 -41.3404633, 173.1899587 -41.3401739, 173.1900379 -41.3401026, 173.1901151 -41.340042, 173.1902089 -41.3399719, 173.1905969 -41.3397189)",,,,
19278127,Queen Street,secondary,False,True,164.38,"LINESTRING (173.1868681 -41.3412465, 173.1869383 -41.3413066, 173.1872383 -41.3415811, 173.187369 -41.341701, 173.1876892 -41.3419924, 173.1877912 -41.3420828, 173.1879351 -41.3422104, 173.188051 -41.3423098, 173.188128 -41.3423824)",,30,,
813834003,,secondary,True,False,9.672,"LINESTRING (173.1868681 -41.3412465, 173.1868522 -41.3412548, 173.186834 -41.3412596, 173.1868148 -41.3412606, 173.1867958 -41.3412578, 173.1867786 -41.3412512, 173.1867643 -41.3412415)",,,roundabout,
813834003,,secondary,True,False,18.105,"LINESTRING (173.1867772 -41.3411629, 173.1867965 -41.3411555, 173.1868178 -41.3411527, 173.1868392 -41.3411548, 173.1868589 -41.3411616, 173.186875 -41.3411724, 173.1868846 -41.3411839, 173.1868901 -41.3411969, 173.1868911 -41.3412105, 173.1868876 -41.3412238, 173.1868798 -41.3412361, 173.1868681 -41.3412465)",,,roundabout,
813834004,Queen Street,secondary,False,False,290.433,"LINESTRING (173.1867772 -41.3411629, 173.1867123 -41.3410971, 173.1861712 -41.3406179, 173.1857921 -41.3402769, 173.1852993 -41.3398297, 173.1845846 -41.3391778, 173.1845568 -41.3391524)",,,,
831691710,,residential,True,False,9.286000000000001,"LINESTRING (173.1880297 -41.3393665, 173.1880344 -41.339353, 173.1880445 -41.3393413, 173.1880587 -41.3393324, 173.1880759 -41.3393272, 173.1880944 -41.3393262, 173.1881124 -41.3393294)",,,roundabout,
831691709,Talbot Street,residential,True,False,16.174,"LINESTRING (173.1881124 -41.3393294, 173.1880715 -41.3393032, 173.1880206 -41.3392795, 173.1879542 -41.3392459)",,,,
831691710,,residential,True,False,5.827,"LINESTRING (173.1881124 -41.3393294, 173.1881274 -41.3393361, 173.1881393 -41.3393457, 173.1881469 -41.3393575, 173.1881498 -41.3393704)",,,roundabout,
831691707,Talbot Street,residential,True,False,16.539,"LINESTRING (173.1881498 -41.3393704, 173.1881835 -41.3394144, 173.188209 -41.3394517, 173.1882394 -41.3395029)",,,,
831691710,,residential,True,False,8.394,"LINESTRING (173.1881498 -41.3393704, 173.1881469 -41.3393853, 173.1881375 -41.3393987, 173.1881229 -41.339409, 173.1881045 -41.3394151, 173.1880844 -41.3394164)",,,roundabout,
831691710,,residential,True,False,7.980999999999999,"LINESTRING (173.1880844 -41.3394164, 173.1880677 -41.3394134, 173.1880527 -41.3394071, 173.1880407 -41.3393978, 173.1880336 -41.3393881, 173.1880299 -41.3393775, 173.1880297 -41.3393665)",,,roundabout,
22694407,Talbot Street,residential,False,True,78.846,"LINESTRING (173.1879542 -41.3392459, 173.1876484 -41.3389721, 173.1874878 -41.3388281, 173.1873478 -41.3387023)",,,,
831691708,Talbot Street,residential,True,False,14.833999999999998,"LINESTRING (173.1879542 -41.3392459, 173.1879914 -41.3393125, 173.1880115 -41.3393419, 173.1880297 -41.3393665)",,,,
