osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction
32359261,2,Redoubt Street,unclassified,50,False,False,223.92199999999997,"LINESTRING (176.0700289 -38.6837707, 176.0699473 -38.6837816, 176.0696938 -38.6838536, 176.0692356 -38.6839837, 176.0683157 -38.6842448, 176.067598 -38.6844419)",
87296170,2,Tongariro Street,secondary,50,False,True,164.554,"LINESTRING (176.0700289 -38.6837707, 176.0698964 -38.6835902, 176.0698446 -38.6835035, 176.0697949 -38.6834071, 176.0697579 -38.6832868, 176.0697431 -38.6831776, 176.0697406 -38.683026, 176.0697635 -38.6829086, 176.0698221 -38.6827596, 176.0700348 -38.682382)",
"[682343626, 190139036]",2,Tongariro Street,secondary,50,True,False,67.53399999999999,"LINESTRING (176.0700289 -38.6837707, 176.0701162 -38.6838581, 176.0701803 -38.6839248, 176.0702887 -38.6840436, 176.0703732 -38.6841237, 176.0704341 -38.6841859, 176.0704474 -38.6842051, 176.0704855 -38.6842611)",
377803724,2,Spa Road,secondary,50,False,False,64.322,"LINESTRING (176.0741221 -38.6835252, 176.0734103 -38.6836861)",
"[950218213, 950218214, 950218215]","['2', '3']",Spa Road,secondary,50,False,True,71.001,"LINESTRING (176.0741221 -38.6835252, 176.0741998 -38.6835079, 176.0743559 -38.6834732, 176.0746562 -38.6834065, 176.0749088 -38.6833503)",
23814497,2,Ruapehu Street,unclassified,50,False,True,109.15599999999999,"LINESTRING (176.0716021 -38.689101, 176.0715659 -38.6892066, 176.0714638 -38.6895011, 176.0713291 -38.6898899, 176.0712718 -38.6900482)",
32359251,2,Tūwharetoa Street,residential,50,False,True,229.62499999999997,"LINESTRING (176.0716021 -38.689101, 176.0716894 -38.6891195, 176.0723296 -38.6892505, 176.0723697 -38.68926, 176.0730634 -38.689407, 176.0736509 -38.6895299, 176.0741077 -38.6896295, 176.0741555 -38.6896413)",
377803723,2,Ruapehu Street,unclassified,50,False,True,101.703,"LINESTRING (176.0716021 -38.689101, 176.0716446 -38.6889736, 176.0717746 -38.6886076, 176.0719088 -38.6882437, 176.0719157 -38.6882198)",
"[377803729, 754105762]",2,Tūwharetoa Street,residential,50,False,False,235.941,"LINESTRING (176.0716021 -38.689101, 176.071518 -38.6890828, 176.0714571 -38.6890708, 176.0705218 -38.6888773, 176.0703718 -38.6888462, 176.0699428 -38.6887486, 176.0698931 -38.6887354, 176.0698545 -38.6887216, 176.0698139 -38.6887046, 176.069744 -38.6886783, 176.0696829 -38.6886594, 176.0691981 -38.6885404, 176.0691891 -38.6885383, 176.0691737 -38.6885342, 176.0691517 -38.6885271, 176.0691281 -38.6885171, 176.0690856 -38.6884957, 176.0690196 -38.6884615)",
377803724,2,Spa Road,secondary,50,False,True,64.322,"LINESTRING (176.0734103 -38.6836861, 176.0741221 -38.6835252)",
"[950218210, 950218211]",3,Spa Road,secondary,50,False,False,45.846000000000004,"LINESTRING (176.0734103 -38.6836861, 176.0731419 -38.6837475, 176.0729029 -38.6838006)",
"[950218212, 835242518]",3,Ruapehu Street,tertiary,50,False,True,129.35,"LINESTRING (176.0734103 -38.6836861, 176.0734285 -38.6837586, 176.0734422 -38.6838195, 176.0734311 -38.6838881, 176.0734162 -38.6839305, 176.0731055 -38.6848122)",
190139933,2,Tongariro Street,unclassified,50,False,True,81.083,"LINESTRING (176.0690196 -38.6884615, 176.0689407 -38.68868, 176.068862 -38.6889058, 176.0687696 -38.6891641)",
754105758,1,Tongariro Street,unclassified,50,True,False,98.265,"LINESTRING (176.0690196 -38.6884615, 176.0690236 -38.6884204, 176.0690289 -38.6883842, 176.0690343 -38.6883542, 176.0690587 -38.6882652, 176.0690791 -38.6882016, 176.0692274 -38.6877707, 176.0692366 -38.6877439, 176.0692458 -38.6877118, 176.0692566 -38.6876646, 176.0692619 -38.6876284, 176.0692614 -38.6876004)",
"[377803729, 754105762]",2,Tūwharetoa Street,residential,50,False,True,235.94099999999997,"LINESTRING (176.0690196 -38.6884615, 176.0690856 -38.6884957, 176.0691281 -38.6885171, 176.0691517 -38.6885271, 176.0691737 -38.6885342, 176.0691891 -38.6885383, 176.0691981 -38.6885404, 176.0696829 -38.6886594, 176.069744 -38.6886783, 176.0698139 -38.6887046, 176.0698545 -38.6887216, 176.0698931 -38.6887354, 176.0699428 -38.6887486, 176.0703718 -38.6888462, 176.0705218 -38.6888773, 176.0714571 -38.6890708, 176.071518 -38.6890828, 176.0716021 -38.689101)",
377803727,2,Tamamutu Street,tertiary,50,False,False,72.431,"LINESTRING (176.0739072 -38.6864829, 176.0731031 -38.6863087)",
110224597,,Taniwha Street,residential,50,False,True,160.65900000000002,"LINESTRING (176.0739072 -38.6864829, 176.07392 -38.6864342, 176.074116 -38.6858054, 176.0741705 -38.6856471, 176.0742031 -38.6855526, 176.0743671 -38.6851387, 176.0743887 -38.6850885)",
110477947,2,Tamamutu Street,tertiary,50,False,True,115.103,"LINESTRING (176.0739072 -38.6864829, 176.0741771 -38.6865425, 176.075024 -38.6867236, 176.0751856 -38.6867581)",
23814497,2,Ruapehu Street,unclassified,50,False,False,109.15599999999999,"LINESTRING (176.0712718 -38.6900482, 176.0713291 -38.6898899, 176.0714638 -38.6895011, 176.0715659 -38.6892066, 176.0716021 -38.689101)",
38094715,2,Roberts Street,unclassified,50,False,False,229.83499999999998,"LINESTRING (176.0712718 -38.6900482, 176.0713308 -38.6900619, 176.0717273 -38.6901458, 176.0718218 -38.6901668, 176.0719526 -38.6901959, 176.0722547 -38.6902623, 176.0723607 -38.6902856, 176.0725877 -38.6903356, 176.0727809 -38.6903781, 176.0729113 -38.6904068, 176.073031 -38.6904331, 176.0737664 -38.6905891, 176.0738231 -38.6906018)",
1177154914,1,Ruapehu Street,unclassified,50,True,False,26.195,"LINESTRING (176.0712718 -38.6900482, 176.0712716 -38.690143, 176.0712593 -38.690178, 176.07124 -38.6902331, 176.0711907 -38.6902607)",
32359261,2,Redoubt Street,unclassified,50,False,False,292.1769999999999,"LINESTRING (176.067598 -38.6844419, 176.0673465 -38.6845171, 176.0672442 -38.6845732, 176.0671776 -38.6846294, 176.067133 -38.6846969, 176.0671122 -38.6847691, 176.0671067 -38.6848124, 176.0670179 -38.6853996, 176.0669576 -38.6855981, 176.0667603 -38.6860711, 176.0667282 -38.6861271, 176.0666588 -38.6861843, 176.0666075 -38.6862268, 176.0665667 -38.6862554, 176.0665104 -38.6862817, 176.0664301 -38.6863114, 176.0662305 -38.686378, 176.0660756 -38.6864386, 176.0659754 -38.686484)",
32359261,2,Redoubt Street,unclassified,50,False,True,223.922,"LINESTRING (176.067598 -38.6844419, 176.0683157 -38.6842448, 176.0692356 -38.6839837, 176.0696938 -38.6838536, 176.0699473 -38.6837816, 176.0700289 -38.6837707)",
128234705,2,Story Place,unclassified,,False,True,302.568,"LINESTRING (176.067598 -38.6844419, 176.0676286 -38.6846028, 176.0676137 -38.6846704, 176.0675691 -38.68471, 176.0673837 -38.6848326, 176.0673651 -38.684889, 176.0674105 -38.6852818, 176.0674341 -38.6853554, 176.0674897 -38.685428, 176.0677491 -38.6855858, 176.0678327 -38.6856288, 176.0679197 -38.6857047, 176.0679773 -38.6858231, 176.0680663 -38.6859795, 176.0680878 -38.6860282, 176.0681155 -38.6860968, 176.0681235 -38.6861262, 176.0681275 -38.6861586, 176.0681263 -38.686185, 176.0681195 -38.6862202, 176.0681052 -38.6862657, 176.0680694 -38.6863657, 176.0680615 -38.686387, 176.0680374 -38.6864537, 176.0680131 -38.6865297, 176.0679972 -38.6865874, 176.0679915 -38.6866114, 176.0679845 -38.6866511, 176.0679811 -38.6866992, 176.0679828 -38.686742, 176.0679878 -38.6867779, 176.0679946 -38.6868177, 176.0680037 -38.6868576)",
