osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
259910460,True,SH 93,Bridge Street,primary,False,27.694,"LINESTRING (168.8687364 -46.1948543, 168.8686883 -46.1948672, 168.8686292 -46.1948724, 168.8685804 -46.1948683, 168.8685315 -46.1948553, 168.8684046 -46.1948038)",,,
821101813,False,,Kana Street,secondary,True,46.478,"LINESTRING (168.8687364 -46.1948543, 168.8687367 -46.1949143, 168.8687329 -46.1949563, 168.8686528 -46.1952673)",,,
821101815,False,SH 93,Kana Street,primary,True,28.066,"LINESTRING (168.8687364 -46.1948543, 168.8687764 -46.194829, 168.8688086 -46.1947974, 168.8689025 -46.1946336)",,,
819927827,False,SH 1,Main Street,trunk,True,31.766,"LINESTRING (168.8654865 -46.1939053, 168.8657496 -46.1936852)",2,50,
1031052089,False,SH 1,Main Street,trunk,False,29.529,"LINESTRING (168.8654865 -46.1939053, 168.8652378 -46.1941075)",3,50,
788697556,True,SH 93,Bridge Street,primary,False,21.215000000000003,"LINESTRING (168.8654865 -46.1939053, 168.8655637 -46.1939108, 168.8656268 -46.1939215, 168.865688 -46.1939378, 168.8657495 -46.193957)",1,,
86608764,False,,Lodge Street,residential,False,68.534,"LINESTRING (168.8653975 -46.1950913, 168.8661 -46.19547)",,,
821101814,False,SH 93,Kana Street,primary,False,148.398,"LINESTRING (168.8698515 -46.1934719, 168.8689025 -46.1946336)",,,
86608502,False,,Nuffield Street,residential,False,134.088,"LINESTRING (168.86157 -46.1947744, 168.86259 -46.1956599, 168.862656 -46.1957173)",,,
86608774,False,,Oakland Street,residential,False,38.427,"LINESTRING (168.86157 -46.1947744, 168.8617578 -46.1946375, 168.8619008 -46.1945159)",,,
86608774,False,,Oakland Street,residential,True,87.589,"LINESTRING (168.86157 -46.1947744, 168.8608678 -46.1952514, 168.8607565 -46.1953252)",,,
86608502,False,,Nuffield Street,residential,True,134.088,"LINESTRING (168.862656 -46.1957173, 168.86259 -46.1956599, 168.86157 -46.1947744)",,,
"[1031052093, 1031052094]",False,SH 1,Main Street,trunk,True,225.416,"LINESTRING (168.862656 -46.1957173, 168.8629018 -46.1955806, 168.864501 -46.194691, 168.8646351 -46.1946001, 168.8647573 -46.1945092, 168.8648848 -46.1944074)","['2', '3']",50,
"[1031052096, 1031052095]",False,SH 1,Main Street,trunk,False,245.232,"LINESTRING (168.862656 -46.1957173, 168.8605502 -46.1968604, 168.8601488 -46.1970782)","['2', '3']",50,
86608668,False,,Mcconnell Street,residential,False,157.928,"LINESTRING (168.8604738 -46.1927497, 168.8614184 -46.1917438, 168.861592 -46.1915589)",,,
86608725,False,,Carlyle Street,residential,False,201.697,"LINESTRING (168.8604738 -46.1927497, 168.8626103 -46.193545, 168.8627785 -46.1936127)",,,
819927830,False,SH 1,Main Street,trunk,False,120.458,"LINESTRING (168.8686668 -46.1911737, 168.8676863 -46.192018)",2,50,
86608704,False,,Bangor Street,residential,True,232.28199999999998,"LINESTRING (168.8686668 -46.1911737, 168.8686155 -46.1911443, 168.8668697 -46.1901438, 168.8664983 -46.1899389, 168.8663248 -46.1898574)",,,
86608774,False,,Oakland Street,residential,True,40.337,"LINESTRING (168.8666069 -46.1895517, 168.8663248 -46.1898574)",,,
"[821101812, 86608686]",False,,Kana Street,secondary,False,173.66899999999998,"LINESTRING (168.8681041 -46.1967648, 168.8682709 -46.1966055, 168.8683096 -46.1965332, 168.8686528 -46.1952673)",,,
86608733,False,,Ely Street,residential,True,42.23,"LINESTRING (168.86482 -46.1961038, 168.8644031 -46.1958569)",,,
86608691,False,,River Street,residential,False,122.62299999999999,"LINESTRING (168.86482 -46.1961038, 168.8657614 -46.195728, 168.8659022 -46.1956473, 168.8661 -46.19547)",,,
