osmid,name,highway,oneway,reversed,length,geometry,ref,access,bridge,lanes
88774329,Blencowe Street,unclassified,False,True,138.317,"LINESTRING (173.2607152 -35.112501, 173.2607724 -35.1124618, 173.2614065 -35.1120269, 173.2618334 -35.1117275, 173.2618761 -35.1116976)",,,,
88774330,Puckey Avenue,unclassified,False,False,227.512,"LINESTRING (173.2607152 -35.112501, 173.2600774 -35.1118889, 173.2600194 -35.1118472, 173.2599672 -35.1118182, 173.2598936 -35.1117915, 173.2597464 -35.111776, 173.2595991 -35.111773, 173.2586699 -35.1117737, 173.2585977 -35.1117738)",,,,
"[29280364, 1135000535]",South Road,secondary,False,False,82.692,"LINESTRING (173.2667904 -35.1169574, 173.2669277 -35.1170151, 173.2670382 -35.1170615, 173.2673703 -35.117206, 173.267442 -35.1172414, 173.2675149 -35.1172877, 173.2675691 -35.117334)",,,,
29280364,South Road,secondary,False,True,114.50400000000002,"LINESTRING (173.2667904 -35.1169574, 173.2663503 -35.1167782, 173.2660443 -35.1166537, 173.2657513 -35.1165371, 173.2656685 -35.1164917)",,,,
1135000527,Commerce Street,tertiary,False,False,129.006,"LINESTRING (173.2618761 -35.1116976, 173.2609867 -35.1107939)",,,,
88774329,Blencowe Street,unclassified,False,False,138.317,"LINESTRING (173.2618761 -35.1116976, 173.2618334 -35.1117275, 173.2614065 -35.1120269, 173.2607724 -35.1124618, 173.2607152 -35.112501)",,,,
1135000527,Commerce Street,tertiary,False,True,110.144,"LINESTRING (173.2618761 -35.1116976, 173.2623973 -35.1121835, 173.2626747 -35.1124422)",,,,
88774330,Puckey Avenue,unclassified,False,False,284.27799999999996,"LINESTRING (173.263566 -35.115639, 173.2635183 -35.1155979, 173.2634398 -35.115516, 173.263379 -35.1154402, 173.2627384 -35.1145228, 173.262532 -35.114293, 173.2624407 -35.1141913, 173.2623432 -35.114097, 173.2619131 -35.1136809, 173.2617798 -35.1135519)",,,,
366606552,Bank Street,unclassified,False,False,116.673,"LINESTRING (173.263566 -35.115639, 173.263599 -35.1156149, 173.264037 -35.1152954, 173.2645762 -35.1150619, 173.2646129 -35.115046)",,,,
"[366606552, 89514646, 366606551]",Bank Street,unclassified,False,True,221.961,"LINESTRING (173.263566 -35.115639, 173.2632513 -35.1158686, 173.263116 -35.1159674, 173.2628463 -35.1161587, 173.262679 -35.1162915, 173.262468 -35.1164408, 173.2620757 -35.1167183, 173.2618088 -35.1169201, 173.2617456 -35.1169679)",,,yes,
45610929,Pukepoto Road,tertiary,False,False,89.457,"LINESTRING (173.2586007 -35.1109693, 173.2585977 -35.1117738)",,,,
45610929,Pukepoto Road,tertiary,False,True,75.661,"LINESTRING (173.2586007 -35.1109693, 173.2586092 -35.1102889)",,,,
29280060,Commerce Street,tertiary,False,False,116.092,"LINESTRING (173.2646129 -35.115046, 173.2642594 -35.1145175, 173.2642507 -35.1145045, 173.2640016 -35.1141295)",,,,
29280060,Commerce Street,tertiary,False,True,187.59300000000002,"LINESTRING (173.2646129 -35.115046, 173.2649246 -35.1154964, 173.265249 -35.1159778, 173.2655405 -35.1163658, 173.2655941 -35.1164287, 173.2656285 -35.1164613, 173.2656685 -35.1164917)",,,,
366606552,Bank Street,unclassified,False,True,116.673,"LINESTRING (173.2646129 -35.115046, 173.2645762 -35.1150619, 173.264037 -35.1152954, 173.263599 -35.1156149, 173.263566 -35.115639)",,,,
"[366606552, 89514646, 366606551]",Bank Street,unclassified,False,False,221.96099999999998,"LINESTRING (173.2617456 -35.1169679, 173.2618088 -35.1169201, 173.2620757 -35.1167183, 173.262468 -35.1164408, 173.262679 -35.1162915, 173.2628463 -35.1161587, 173.263116 -35.1159674, 173.2632513 -35.1158686, 173.263566 -35.115639)",,,yes,
224222271,Dominion Road,residential,False,True,41.266,"LINESTRING (173.2617456 -35.1169679, 173.2616974 -35.1169038, 173.2616413 -35.1168429, 173.2615453 -35.1167764, 173.2614821 -35.1167554, 173.2614109 -35.1167376)",,,,2
89796649,Taaffe Street,unclassified,False,False,44.535,"LINESTRING (173.2613861 -35.11379, 173.2617798 -35.1135519)",,,,
1135000527,Commerce Street,tertiary,False,False,41.285,"LINESTRING (173.2629607 -35.1127305, 173.2626747 -35.1124422)",,,,
89796649,Taaffe Street,unclassified,False,True,140.998,"LINESTRING (173.2629607 -35.1127305, 173.2629068 -35.1127684, 173.2624127 -35.1131158, 173.2621309 -35.11331, 173.2618415 -35.1135094, 173.2617798 -35.1135519)",,,,
1135000527,Commerce Street,tertiary,False,True,182.537,"LINESTRING (173.2629607 -35.1127305, 173.2631063 -35.1128659, 173.2632485 -35.1130338, 173.2635211 -35.1134304, 173.2635382 -35.1134552, 173.2638607 -35.1139236, 173.2639259 -35.1140192, 173.2640016 -35.1141295)",,,,
89796658,Tangonge Crescent,residential,False,False,113.596,"LINESTRING (173.2590468 -35.1169994, 173.2591327 -35.1169237, 173.2593192 -35.1167406, 173.2598139 -35.1162551, 173.2598515 -35.1162183)",,,,2
89796651,Dominion Road,residential,False,True,110.613,"LINESTRING (173.2608225 -35.1168041, 173.2607302 -35.1167838, 173.2606518 -35.1167505, 173.2605504 -35.1166968, 173.2598792 -35.1162382, 173.2598515 -35.1162183)",,,,2
224222271,Dominion Road,residential,False,False,54.916999999999994,"LINESTRING (173.2608225 -35.1168041, 173.2608954 -35.1168102, 173.2609654 -35.1168117, 173.2610355 -35.1168002, 173.2611775 -35.1167592, 173.2612388 -35.1167403, 173.261317 -35.1167325, 173.2614109 -35.1167376)",,,,2
88774330,Puckey Avenue,unclassified,False,False,151.764,"LINESTRING (173.2617798 -35.1135519, 173.2607152 -35.112501)",,,,
89796649,Taaffe Street,unclassified,False,True,44.535,"LINESTRING (173.2617798 -35.1135519, 173.2613861 -35.11379)",,,,
88774330,Puckey Avenue,unclassified,False,True,284.278,"LINESTRING (173.2617798 -35.1135519, 173.2619131 -35.1136809, 173.2623432 -35.114097, 173.2624407 -35.1141913, 173.262532 -35.114293, 173.2627384 -35.1145228, 173.263379 -35.1154402, 173.2634398 -35.115516, 173.2635183 -35.1155979, 173.263566 -35.115639)",,,,
89796649,Taaffe Street,unclassified,False,False,140.99800000000002,"LINESTRING (173.2617798 -35.1135519, 173.2618415 -35.1135094, 173.2621309 -35.11331, 173.2624127 -35.1131158, 173.2629068 -35.1127684, 173.2629607 -35.1127305)",,,,
89796651,Dominion Road,residential,False,False,110.61299999999999,"LINESTRING (173.2598515 -35.1162183, 173.2598792 -35.1162382, 173.2605504 -35.1166968, 173.2606518 -35.1167505, 173.2607302 -35.1167838, 173.2608225 -35.1168041)",,,,2
89796658,Tangonge Crescent,residential,False,True,113.596,"LINESTRING (173.2598515 -35.1162183, 173.2598139 -35.1162551, 173.2593192 -35.1167406, 173.2591327 -35.1169237, 173.2590468 -35.1169994)",,,,2
89797508,Ward Street,residential,False,True,126.69800000000001,"LINESTRING (173.2624444 -35.1112784, 173.2623562 -35.1112282, 173.2622955 -35.1111781, 173.2615024 -35.1104423)",,,,
89797508,Ward Street,residential,False,False,126.69800000000001,"LINESTRING (173.2615024 -35.1104423, 173.2622955 -35.1111781, 173.2623562 -35.1112282, 173.2624444 -35.1112784)",,,,
89797519,Allen Bell Drive,residential,False,False,110.81500000000001,"LINESTRING (173.2615024 -35.1104423, 173.262379 -35.1098259, 173.2624299 -35.1097965)",,,,
89797519,Allen Bell Drive,residential,False,True,61.065,"LINESTRING (173.2615024 -35.1104423, 173.2610511 -35.11075, 173.2609867 -35.1107939)",,,,
89797519,Allen Bell Drive,residential,False,True,110.81500000000001,"LINESTRING (173.2624299 -35.1097965, 173.262379 -35.1098259, 173.2615024 -35.1104423)",,,,
138510420,Matthews Avenue,trunk,False,True,238.421,"LINESTRING (173.2624299 -35.1097965, 173.2624879 -35.1098529, 173.263432 -35.1107665, 173.263688 -35.1110224, 173.2641186 -35.1114363)",SH 1,yes,,
1135000527,Commerce Street,tertiary,False,True,123.891,"LINESTRING (173.2601131 -35.1099391, 173.2609867 -35.1107939)",,,,
89797505,Te Reinga Street,unclassified,False,True,150.343,"LINESTRING (173.2601131 -35.1099391, 173.260054 -35.1099784, 173.259765 -35.1101761, 173.2596755 -35.1102321, 173.2596 -35.1102701, 173.2594791 -35.1102986, 173.2593601 -35.110305, 173.2586891 -35.1103057, 173.2586092 -35.1102889)",,,,
45610929,Pukepoto Road,tertiary,False,True,48.010000000000005,"LINESTRING (173.2586124 -35.1122048, 173.2585948 -35.1120676, 173.2585977 -35.1117738)",,,,
1135000527,Commerce Street,tertiary,False,True,41.285,"LINESTRING (173.2626747 -35.1124422, 173.2629607 -35.1127305)",,,,
89797513,Empire Street,unclassified,False,False,172.51199999999997,"LINESTRING (173.2626747 -35.1124422, 173.2627303 -35.1124035, 173.2640656 -35.1114742, 173.2641186 -35.1114363)",,,,
1135000527,Commerce Street,tertiary,False,False,110.144,"LINESTRING (173.2626747 -35.1124422, 173.2623973 -35.1121835, 173.2618761 -35.1116976)",,,,
138510420,Matthews Avenue,trunk,False,True,61.87,"LINESTRING (173.2641186 -35.1114363, 173.2645544 -35.1118635)",SH 1,yes,,
89797507,Empire Street,residential,False,False,158.366,"LINESTRING (173.2641186 -35.1114363, 173.2641651 -35.1114066, 173.2653879 -35.1105486, 173.2654466 -35.1105159)",,,,
89797513,Empire Street,unclassified,False,True,172.51199999999997,"LINESTRING (173.2641186 -35.1114363, 173.2640656 -35.1114742, 173.2627303 -35.1124035, 173.2626747 -35.1124422)",,,,
138510420,Matthews Avenue,trunk,False,False,238.421,"LINESTRING (173.2641186 -35.1114363, 173.263688 -35.1110224, 173.263432 -35.1107665, 173.2624879 -35.1098529, 173.2624299 -35.1097965)",SH 1,yes,,
1135000527,Commerce Street,tertiary,False,False,123.891,"LINESTRING (173.2609867 -35.1107939, 173.2601131 -35.1099391)",,,,
1135000527,Commerce Street,tertiary,False,True,129.006,"LINESTRING (173.2609867 -35.1107939, 173.2618761 -35.1116976)",,,,
89797519,Allen Bell Drive,residential,False,False,61.065,"LINESTRING (173.2609867 -35.1107939, 173.2610511 -35.11075, 173.2615024 -35.1104423)",,,,
45610929,Pukepoto Road,tertiary,False,False,75.661,"LINESTRING (173.2586092 -35.1102889, 173.2586007 -35.1109693)",,,,
89797505,Te Reinga Street,unclassified,False,False,150.343,"LINESTRING (173.2586092 -35.1102889, 173.2586891 -35.1103057, 173.2593601 -35.110305, 173.2594791 -35.1102986, 173.2596 -35.1102701, 173.2596755 -35.1102321, 173.259765 -35.1101761, 173.260054 -35.1099784, 173.2601131 -35.1099391)",,,,
89797507,Empire Street,residential,False,True,121.03500000000001,"LINESTRING (173.2664606 -35.1098128, 173.2655056 -35.110489, 173.2654466 -35.1105159)",,,,
29280060,Commerce Street,tertiary,False,True,116.09200000000001,"LINESTRING (173.2640016 -35.1141295, 173.2642507 -35.1145045, 173.2642594 -35.1145175, 173.2646129 -35.115046)",,,,
138510421,Melba Street,unclassified,False,True,59.928999999999995,"LINESTRING (173.2640016 -35.1141295, 173.2640629 -35.1140972, 173.2645755 -35.113865)",,,,
1135000527,Commerce Street,tertiary,False,False,182.537,"LINESTRING (173.2640016 -35.1141295, 173.2639259 -35.1140192, 173.2638607 -35.1139236, 173.2635382 -35.1134552, 173.2635211 -35.1134304, 173.2632485 -35.1130338, 173.2631063 -35.1128659, 173.2629607 -35.1127305)",,,,
89797675,Eden Terrace,residential,False,True,237.107,"LINESTRING (173.2614109 -35.1167376, 173.2614307 -35.1166716, 173.261466 -35.116456, 173.2614865 -35.1162919, 173.2615315 -35.1159038, 173.2615338 -35.115884, 173.2615316 -35.1155546, 173.2615417 -35.1153247, 173.2615865 -35.1149771, 173.261561 -35.1146145)",,,,
224222271,Dominion Road,residential,False,False,41.266,"LINESTRING (173.2614109 -35.1167376, 173.2614821 -35.1167554, 173.2615453 -35.1167764, 173.2616413 -35.1168429, 173.2616974 -35.1169038, 173.2617456 -35.1169679)",,,,2
224222271,Dominion Road,residential,False,True,54.916999999999994,"LINESTRING (173.2614109 -35.1167376, 173.261317 -35.1167325, 173.2612388 -35.1167403, 173.2611775 -35.1167592, 173.2610355 -35.1168002, 173.2609654 -35.1168117, 173.2608954 -35.1168102, 173.2608225 -35.1168041)",,,,2
89797664,Dunn Street,residential,False,False,63.098,"LINESTRING (173.2654466 -35.1105159, 173.2658945 -35.1109492)",,,,
89797507,Empire Street,residential,False,False,121.03500000000001,"LINESTRING (173.2654466 -35.1105159, 173.2655056 -35.110489, 173.2664606 -35.1098128)",,,,
89797507,Empire Street,residential,False,True,158.36599999999999,"LINESTRING (173.2654466 -35.1105159, 173.2653879 -35.1105486, 173.2641651 -35.1114066, 173.2641186 -35.1114363)",,,,
138510420,Matthews Avenue,trunk,False,False,64.367,"LINESTRING (173.265639 -35.1133584, 173.2653022 -35.1128493)",SH 1,yes,,
89797670,Melba Street,unclassified,False,True,79.167,"LINESTRING (173.265639 -35.1133584, 173.265699 -35.113328, 173.2663952 -35.113006)",,,,
138510420,Matthews Avenue,trunk,False,True,435.70000000000005,"LINESTRING (173.265639 -35.1133584, 173.2658281 -35.1136307, 173.2660255 -35.1139085, 173.2662861 -35.1142996, 173.2663405 -35.1143926, 173.2663649 -35.1144674, 173.2663681 -35.1145502, 173.266329 -35.1147365, 173.266295 -35.1148593, 173.2662872 -35.1149614, 173.2663084 -35.115039, 173.2663403 -35.1151168, 173.2664049 -35.1151977, 173.266521 -35.1153087, 173.2667102 -35.1154369, 173.2668776 -35.1155323, 173.2669706 -35.1155927, 173.267152 -35.1157425, 173.2673106 -35.1158693, 173.2675674 -35.1160905, 173.2677251 -35.1162359, 173.2678442 -35.1163736, 173.2678998 -35.1164626, 173.267926 -35.1165251, 173.2679406 -35.1165861)",SH 1,yes,,
138510421,Melba Street,unclassified,False,False,111.95500000000001,"LINESTRING (173.265639 -35.1133584, 173.265567 -35.11339, 173.2652036 -35.1135616, 173.2651798 -35.1135728, 173.2649197 -35.1136936, 173.2645755 -35.113865)",,,,
89797670,Melba Street,unclassified,False,False,79.167,"LINESTRING (173.2663952 -35.113006, 173.265699 -35.113328, 173.265639 -35.1133584)",,,,
89797664,Dunn Street,residential,False,True,63.098,"LINESTRING (173.2658945 -35.1109492, 173.2654466 -35.1105159)",,,,
138510430,Water Lane,residential,False,False,158.729,"LINESTRING (173.2658945 -35.1109492, 173.2645544 -35.1118635)",,,,
89797664,Dunn Street,residential,False,False,126.06200000000001,"LINESTRING (173.2658945 -35.1109492, 173.2665852 -35.1116217, 173.2666911 -35.1117172, 173.2667555 -35.1117797, 173.2667783 -35.1118203)",,,,
138510420,Matthews Avenue,trunk,False,False,61.87,"LINESTRING (173.2645544 -35.1118635, 173.2641186 -35.1114363)",SH 1,yes,,
138510430,Water Lane,residential,False,True,158.729,"LINESTRING (173.2645544 -35.1118635, 173.2658945 -35.1109492)",,,,
138510420,Matthews Avenue,trunk,False,True,129.16199999999998,"LINESTRING (173.2645544 -35.1118635, 173.2646841 -35.1120057, 173.2648205 -35.1121645, 173.2653022 -35.1128493)",SH 1,yes,,
138510412,Brent Lane,unclassified,False,True,125.918,"LINESTRING (173.2653022 -35.1128493, 173.2640999 -35.1134106)",,,,
138510420,Matthews Avenue,trunk,False,True,64.367,"LINESTRING (173.2653022 -35.1128493, 173.265639 -35.1133584)",SH 1,yes,,
138510420,Matthews Avenue,trunk,False,False,129.162,"LINESTRING (173.2653022 -35.1128493, 173.2648205 -35.1121645, 173.2646841 -35.1120057, 173.2645544 -35.1118635)",SH 1,yes,,
138510412,Brent Lane,unclassified,False,False,125.918,"LINESTRING (173.2640999 -35.1134106, 173.2653022 -35.1128493)",,,,
138510415,East Lane,unclassified,False,True,163.209,"LINESTRING (173.2645755 -35.113865, 173.2646168 -35.1139218, 173.2648432 -35.1142402, 173.2649473 -35.1143895, 173.2652152 -35.1147531, 173.2654987 -35.1151234)",,,,
138510421,Melba Street,unclassified,False,False,59.928999999999995,"LINESTRING (173.2645755 -35.113865, 173.2640629 -35.1140972, 173.2640016 -35.1141295)",,,,
138510421,Melba Street,unclassified,False,True,111.955,"LINESTRING (173.2645755 -35.113865, 173.2649197 -35.1136936, 173.2651798 -35.1135728, 173.2652036 -35.1135616, 173.265567 -35.11339, 173.265639 -35.1133584)",,,,
89797675,Eden Terrace,residential,False,False,237.10699999999994,"LINESTRING (173.261561 -35.1146145, 173.2615865 -35.1149771, 173.2615417 -35.1153247, 173.2615316 -35.1155546, 173.2615338 -35.115884, 173.2615315 -35.1159038, 173.2614865 -35.1162919, 173.261466 -35.116456, 173.2614307 -35.1166716, 173.2614109 -35.1167376)",,,,
89797664,Dunn Street,residential,False,True,126.06200000000001,"LINESTRING (173.2667783 -35.1118203, 173.2667555 -35.1117797, 173.2666911 -35.1117172, 173.2665852 -35.1116217, 173.2658945 -35.1109492)",,,,
138510415,East Lane,unclassified,False,False,163.209,"LINESTRING (173.2654987 -35.1151234, 173.2652152 -35.1147531, 173.2649473 -35.1143895, 173.2648432 -35.1142402, 173.2646168 -35.1139218, 173.2645755 -35.113865)",,,,
