osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes
143176362,True,Roebuck Road,secondary,False,3.211,"LINESTRING (178.0173954 -38.6568965, 178.0173716 -38.6569186)",,,
96292072,False,Aberdeen Road,residential,False,221.708,"LINESTRING (178.0224048 -38.6585376, 178.0242666 -38.6599021)",,,
96292072,False,Aberdeen Road,residential,True,220.279,"LINESTRING (178.0224048 -38.6585376, 178.0212638 -38.6577027, 178.0205537 -38.657183)",,,
96292095,False,Carnarvon Street,residential,False,88.63,"LINESTRING (178.0224048 -38.6585376, 178.022371 -38.6585813, 178.0217229 -38.6591294)",,,
96293089,False,Carnarvon Street,residential,True,118.05900000000001,"LINESTRING (178.0224048 -38.6585376, 178.02244 -38.6584974, 178.0233232 -38.6577554)",,,
96292071,False,Carnarvon Street,unclassified,False,161.881,"LINESTRING (178.0177812 -38.6624236, 178.0178538 -38.6623649, 178.0185256 -38.6617989, 178.0189656 -38.6614281, 178.0190504 -38.6613572)",50,,
96292071,False,Carnarvon Street,unclassified,True,370.512,"LINESTRING (178.0177812 -38.6624236, 178.0177282 -38.6624714, 178.0175106 -38.6626649, 178.015754 -38.6641358, 178.015609 -38.6650691, 178.0155997 -38.6651287)",50,,
204989308,False,Childers Road,tertiary,False,245.221,"LINESTRING (178.0177812 -38.6624236, 178.0176858 -38.6623941, 178.0174898 -38.6623429, 178.0156926 -38.661903, 178.0150908 -38.6617534)",,,
204989308,False,Childers Road,tertiary,True,222.176,"LINESTRING (178.0177812 -38.6624236, 178.017872 -38.6624571, 178.0179673 -38.6625002, 178.0180523 -38.6625515, 178.0184518 -38.6628439, 178.0185711 -38.6629312, 178.0196873 -38.6637481)",,,
96292072,False,Aberdeen Road,residential,True,221.708,"LINESTRING (178.0242666 -38.6599021, 178.0224048 -38.6585376)",,,
"[96292072, 96292073]",False,"['Derby Street', 'Aberdeen Road']",residential,"[False, True]",320.183,"LINESTRING (178.0242666 -38.6599021, 178.0260431 -38.6612043, 178.0260824 -38.6612319, 178.0260969 -38.6612607, 178.0260937 -38.6612875, 178.0260827 -38.6613139, 178.0260507 -38.6613429, 178.0257633 -38.6615838, 178.0253422 -38.6619368)",,,
96292113,False,Cobden Street,residential,False,92.60300000000001,"LINESTRING (178.0242666 -38.6599021, 178.0242212 -38.6599403, 178.0235408 -38.6605123)",,,
"[143176355, 96293108]",False,"['Thomson Street', 'Cobden Street']",residential,True,228.255,"LINESTRING (178.0242666 -38.6599021, 178.0243146 -38.6598681, 178.0248808 -38.6593976, 178.024915 -38.6593572, 178.0249337 -38.6593217, 178.0249376 -38.659287, 178.024934 -38.6592362, 178.0249102 -38.659195, 178.024871 -38.6591514, 178.0248203 -38.6591102, 178.0241198 -38.6585301, 178.0239419 -38.6583455)",,,
96292096,False,Cobden Street,unclassified,False,117.031,"LINESTRING (178.0174939 -38.6655919, 178.0175389 -38.665557, 178.0184104 -38.6648202)",50,,
96292120,False,Kahutia Street,residential,True,173.46800000000002,"LINESTRING (178.0174939 -38.6655919, 178.0163373 -38.6652274, 178.0161877 -38.6651882, 178.0160242 -38.6651708, 178.0155997 -38.6651287)",,,
761585278,False,Roebuck Road,secondary,True,5.34,"LINESTRING (178.0161958 -38.6579062, 178.0162391 -38.6578721)",,,
96292117,False,Leith Street,unclassified,False,222.005,"LINESTRING (178.0161958 -38.6579062, 178.0162537 -38.6579475, 178.016553 -38.6581865, 178.0180552 -38.6592761)",,,
"[761585273, 761585278]",False,Roebuck Road,secondary,False,103.75099999999999,"LINESTRING (178.0161958 -38.6579062, 178.0160003 -38.6580668, 178.0154183 -38.6585457, 178.0153737 -38.6585833)",50,,
96292071,False,Carnarvon Street,unclassified,True,161.88100000000003,"LINESTRING (178.0190504 -38.6613572, 178.0189656 -38.6614281, 178.0185256 -38.6617989, 178.0178538 -38.6623649, 178.0177812 -38.6624236)",50,,
96292108,False,Carnarvon Street,unclassified,False,176.18,"LINESTRING (178.0190504 -38.6613572, 178.019136 -38.6612888, 178.0203992 -38.6602348, 178.0204388 -38.6602018)",50,,
"[410801648, 859094726]",False,Gladstone Road,secondary,True,222.12800000000001,"LINESTRING (178.0190504 -38.6613572, 178.0193786 -38.6615961, 178.0204409 -38.6623782, 178.0209153 -38.6627247)",50,,
"[859094725, 859094727]",False,Gladstone Road,secondary,False,221.31300000000002,"LINESTRING (178.0190504 -38.6613572, 178.0187707 -38.6611489, 178.0184826 -38.6609417, 178.0176852 -38.6603537, 178.0171928 -38.6599944)",50,,
96292117,False,Leith Street,unclassified,True,222.005,"LINESTRING (178.0180552 -38.6592761, 178.016553 -38.6581865, 178.0162537 -38.6579475, 178.0161958 -38.6579062)",,,
143176357,False,Disraeli Street,unclassified,False,109.489,"LINESTRING (178.0180552 -38.6592761, 178.0175943 -38.6596668, 178.0172761 -38.6599264, 178.0171928 -38.6599944)",50,,
143176357,False,Disraeli Street,unclassified,True,67.003,"LINESTRING (178.0180552 -38.6592761, 178.0185378 -38.658868, 178.0185787 -38.6588334)",50,,
96292096,False,Cobden Street,unclassified,False,162.796,"LINESTRING (178.0184104 -38.6648202, 178.0189033 -38.6644041, 178.019635 -38.6637915, 178.0196873 -38.6637481)",50,,
96292096,False,Cobden Street,unclassified,True,117.031,"LINESTRING (178.0184104 -38.6648202, 178.0175389 -38.665557, 178.0174939 -38.6655919)",50,,
96292099,False,Palmerston Road,tertiary,False,221.897,"LINESTRING (178.0204388 -38.6602018, 178.0185787 -38.6588334)",,,
96292099,False,Palmerston Road,tertiary,True,220.648,"LINESTRING (178.0204388 -38.6602018, 178.022263 -38.6615833)",,,
96292095,False,Carnarvon Street,residential,True,64.093,"LINESTRING (178.0204388 -38.6602018, 178.0204783 -38.6601686, 178.0209416 -38.6597798)",,,
96292108,False,Carnarvon Street,unclassified,True,176.18,"LINESTRING (178.0204388 -38.6602018, 178.0203992 -38.6602348, 178.019136 -38.6612888, 178.0190504 -38.6613572)",50,,
96292099,False,Palmerston Road,tertiary,False,220.648,"LINESTRING (178.022263 -38.6615833, 178.0204388 -38.6602018)",,,
96292081,False,Cobden Street,unclassified,True,172.63,"LINESTRING (178.022263 -38.6615833, 178.0222196 -38.6616202, 178.0209873 -38.6626656, 178.0209153 -38.6627247)",50,,
96292099,False,Palmerston Road,tertiary,True,216.789,"LINESTRING (178.022263 -38.6615833, 178.0240672 -38.662861, 178.0241122 -38.6628933)",,,
96292113,False,Cobden Street,residential,True,162.764,"LINESTRING (178.022263 -38.6615833, 178.022305 -38.6615476, 178.0227065 -38.6612067, 178.0235408 -38.6605123)",,,
96292055,False,Attlee Place,residential,True,91.797,"LINESTRING (178.0225122 -38.660249, 178.0224794 -38.6602848, 178.0224562 -38.6603163, 178.0224378 -38.6603519, 178.0223821 -38.6604665, 178.0223624 -38.6605061, 178.0223312 -38.6605375, 178.0223013 -38.6605611, 178.0222678 -38.6605783, 178.0222316 -38.6605867, 178.0221944 -38.6605862, 178.0221545 -38.660583, 178.0220361 -38.6605511, 178.0219872 -38.660532, 178.0219513 -38.6605139, 178.0219017 -38.660483, 178.0217864 -38.6603974)",,,
96292099,False,Palmerston Road,tertiary,False,216.789,"LINESTRING (178.0241122 -38.6628933, 178.0240672 -38.662861, 178.022263 -38.6615833)",,,
814875342,True,,tertiary,False,8.536000000000001,"LINESTRING (178.0241122 -38.6628933, 178.024128 -38.6628843, 178.0241466 -38.6628793, 178.0241663 -38.6628789, 178.0241852 -38.6628832, 178.0242017 -38.6628916)",,roundabout,
96294589,False,Disraeli Street,unclassified,True,267.52099999999996,"LINESTRING (178.0171928 -38.6599944, 178.0171089 -38.6600647, 178.0166782 -38.6604257, 178.0151528 -38.6617041, 178.0150908 -38.6617534)",50,,
143176357,False,Disraeli Street,unclassified,True,109.489,"LINESTRING (178.0171928 -38.6599944, 178.0172761 -38.6599264, 178.0175943 -38.6596668, 178.0180552 -38.6592761)",50,,
859094725,False,Gladstone Road,secondary,False,167.706,"LINESTRING (178.0171928 -38.6599944, 178.0167716 -38.6596898, 178.0162595 -38.6593096, 178.0160815 -38.6591708, 178.0157916 -38.6589565)",50,,
"[859094725, 859094727]",False,Gladstone Road,secondary,True,221.31300000000002,"LINESTRING (178.0171928 -38.6599944, 178.0176852 -38.6603537, 178.0184826 -38.6609417, 178.0187707 -38.6611489, 178.0190504 -38.6613572)",50,,
96292065,False,Temple Street,residential,False,141.26,"LINESTRING (178.0248022 -38.6610351, 178.0244992 -38.6612771, 178.0253422 -38.6619368)",,,
96292055,False,Attlee Place,residential,True,61.271,"LINESTRING (178.0217864 -38.6603974, 178.0212714 -38.6600207)",,,
