osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,bridge,junction
"[83998491, 968641548]",True,Don Street,tertiary,30,False,246.431,1,,"LINESTRING (168.3506055 -46.4107675, 168.3504933 -46.4107674, 168.349932 -46.4107669, 168.3495361 -46.4107666, 168.349475 -46.4107519, 168.3493933 -46.4107407, 168.3493071 -46.4107418, 168.3492383 -46.4107469, 168.3492164 -46.4107512, 168.3491695 -46.4107603, 168.3490812 -46.4107774, 168.3486514 -46.4107746, 168.3478812 -46.4107696, 168.3476012 -46.4107659, 168.3475682 -46.4107654, 168.3474031 -46.4107628)",,
381184957,False,Kelvin Street,tertiary,30,False,120.69200000000001,2,,"LINESTRING (168.3506055 -46.4107675, 168.3506059 -46.4108495, 168.3506084 -46.4113181, 168.3506108 -46.4117767, 168.3506121 -46.4118529)",,
"[1217429354, 1265466731]",False,Kelvin Street,"['residential', 'tertiary']","['30', '50']",True,121.18499999999999,2,,"LINESTRING (168.3506055 -46.4107675, 168.3506036 -46.4106891, 168.3506013 -46.4105896, 168.3505819 -46.4097596, 168.35058 -46.4096778)",,
83078668,False,Spey Street,residential,50,True,243.983,2,,"LINESTRING (168.35058 -46.4096778, 168.3504869 -46.4096779, 168.3485209 -46.4096796, 168.3482594 -46.4096798, 168.3475687 -46.4096804, 168.3473977 -46.4096805)",,
"[1217429354, 1265466731]",False,Kelvin Street,"['residential', 'tertiary']","['50', '30']",False,121.18499999999999,2,,"LINESTRING (168.35058 -46.4096778, 168.3505819 -46.4097596, 168.3506013 -46.4105896, 168.3506036 -46.4106891, 168.3506055 -46.4107675)",,
1265466731,False,Kelvin Street,tertiary,50,True,121.64700000000002,2,,"LINESTRING (168.35058 -46.4096778, 168.35058 -46.4095954, 168.35058 -46.4086753, 168.35058 -46.4085838)",,
1176118592,True,Wood Street,residential,50,False,13.029,,,"LINESTRING (168.3472622 -46.4136434, 168.3474306 -46.4136276)",,
83078151,False,Wood Street,residential,50,True,131.216,,,"LINESTRING (168.3472622 -46.4136434, 168.3472338 -46.413647, 168.3472017 -46.4136508, 168.3471718 -46.4136521, 168.3470998 -46.4136514, 168.3469167 -46.4136478, 168.3467758 -46.4136403, 168.3466554 -46.4136306, 168.3465376 -46.4136163, 168.3464314 -46.4135997, 168.3463256 -46.4135793, 168.3461995 -46.4135512, 168.3460616 -46.4135125, 168.345902 -46.4134587, 168.3457497 -46.4133989, 168.3456369 -46.4133547)",,
"[968641532, 818890094]",True,Clyde Street,trunk,50,False,60.486999999999995,2,SH 1,"LINESTRING (168.3472622 -46.4136434, 168.3472656 -46.4134195, 168.3472596 -46.4133557, 168.3472481 -46.4132861, 168.3472237 -46.4131917, 168.3471903 -46.4131045)",,
83078925,True,Tyne Street,residential,50,False,243.576,,,"LINESTRING (168.3506089 -46.4156601, 168.3505037 -46.4156605, 168.3475575 -46.4156705, 168.3474316 -46.4156709)",,
836848768,False,Nith Street,unclassified,50,True,13.685,,,"LINESTRING (168.3506089 -46.4156601, 168.3506111 -46.4156016, 168.3506139 -46.4155637, 168.3506139 -46.4155371)",,
83078162,False,Forth Street,unclassified,50,True,13.954,,,"LINESTRING (168.3474308 -46.4145139, 168.3472488 -46.4145158)",,
87930864,True,Clyde Street,trunk,50,False,108.137,2,SH 1,"LINESTRING (168.3474308 -46.4145139, 168.3474302 -46.4154864)",,
83078162,False,Forth Street,unclassified,50,False,244.083,,,"LINESTRING (168.3474308 -46.4145139, 168.3475737 -46.4145147, 168.3485509 -46.4145205, 168.3504989 -46.4144819, 168.3505217 -46.4144814, 168.3506138 -46.4144796)",,
381184964,True,Dee Street,trunk,50,False,120.959,,SH 6,"LINESTRING (168.3472432 -46.4085862, 168.3472366 -46.4074984)",,
1265466732,False,Yarrow Street,secondary,50,False,11.502,,,"LINESTRING (168.3472432 -46.4085862, 168.3473932 -46.4085846)",,
83078941,False,Spey Street,residential,,True,11.424,,,"LINESTRING (168.3473977 -46.4096805, 168.3472487 -46.4096805)",,
83078668,False,Spey Street,residential,50,False,243.983,2,,"LINESTRING (168.3473977 -46.4096805, 168.3475687 -46.4096804, 168.3482594 -46.4096798, 168.3485209 -46.4096796, 168.3504869 -46.4096779, 168.35058 -46.4096778)",,
"[968641546, 132189349]",True,Dee Street,trunk,50,False,120.34899999999999,2,SH 6,"LINESTRING (168.3473977 -46.4096805, 168.3473981 -46.4097813, 168.3473997 -46.4102026, 168.3474008 -46.4104816, 168.3474016 -46.4106705, 168.3474031 -46.4107628)",,
83998255,False,Kelvin Street,secondary,50,False,121.31400000000001,2,,"LINESTRING (168.3505802 -46.4074928, 168.3505802 -46.4075855, 168.35058 -46.4085052, 168.35058 -46.4085838)",,
689312176,False,Leet Street,residential,50,True,244.684,,,"LINESTRING (168.3505802 -46.4074928, 168.3504894 -46.4074929, 168.347534 -46.4074984, 168.3473889 -46.4074987)",,
83078162,False,Forth Street,unclassified,50,False,13.954,,,"LINESTRING (168.3472488 -46.4145158, 168.3474308 -46.4145139)",,
83078162,False,Forth Street,unclassified,50,True,123.676,,,"LINESTRING (168.3472488 -46.4145158, 168.3471107 -46.4145149, 168.345751 -46.4145056, 168.3456356 -46.4145048)",,
"[83078569, 87930891, 87930903]",True,Clyde Street,trunk,50,False,97.018,2,SH 1,"LINESTRING (168.3472488 -46.4145158, 168.3472546 -46.4138063, 168.347258 -46.4137192, 168.3472622 -46.4136434)",yes,
83078267,True,The Crescent,tertiary,50,False,25.854000000000003,,,"LINESTRING (168.3460525 -46.4128388, 168.3459867 -46.4128035, 168.3458553 -46.4127205, 168.3458248 -46.4127062, 168.3457896 -46.412695)",,
893853739,True,,tertiary_link,,False,27.841,,,"LINESTRING (168.3460525 -46.4128388, 168.3458742 -46.4127849, 168.3458362 -46.4127785, 168.3458034 -46.4127765, 168.3457787 -46.4127771, 168.3457597 -46.4127792, 168.3457331 -46.4127867, 168.3457142 -46.4127966)",,
83078941,False,Spey Street,residential,,False,11.424,,,"LINESTRING (168.3472487 -46.4096805, 168.3473977 -46.4096805)",,
83078941,False,Spey Street,residential,,True,124.058,,,"LINESTRING (168.3472487 -46.4096805, 168.3470924 -46.4096805, 168.34666 -46.4096805, 168.3457504 -46.4096805, 168.3456306 -46.4096805)",,
968641549,True,Dee Street,trunk,50,False,121.682,2,SH 6,"LINESTRING (168.3472487 -46.4096805, 168.3472482 -46.4095804, 168.3472437 -46.4086762, 168.3472432 -46.4085862)",,
968641535,False,Kelvin Street,tertiary,50,False,11.611,2,,"LINESTRING (168.3506113 -46.4129901, 168.3506084 -46.4130945)",,
"[968641539, 381184957]",False,Kelvin Street,tertiary,30,True,126.462,2,,"LINESTRING (168.3506113 -46.4129901, 168.3506163 -46.4128704, 168.3506172 -46.41285, 168.350615 -46.4127053, 168.3506098 -46.4119306, 168.3506121 -46.4118529)",,
83078168,False,Leet Street,residential,50,False,123.366,2,,"LINESTRING (168.3456276 -46.4074941, 168.345734 -46.4074944, 168.3471122 -46.4074981, 168.3472366 -46.4074984)",,
132189340,False,Leven Street,tertiary,50,True,243.117,,,"LINESTRING (168.3456276 -46.4074941, 168.3456301 -46.4079332, 168.3456328 -46.4084057, 168.345632 -46.4088428, 168.3456307 -46.4096033, 168.3456306 -46.4096805)",,
83078569,True,Clyde Street,trunk,50,False,128.186,2,SH 1,"LINESTRING (168.3472504 -46.4156686, 168.3472509 -46.4155426, 168.3472488 -46.4145158)",,
83079611,False,Tyne Street,residential,50,True,123.547,,,"LINESTRING (168.3472504 -46.4156686, 168.3471185 -46.4156671, 168.3457513 -46.4156517, 168.345639 -46.4156504)",,
83078162,False,Forth Street,unclassified,50,True,244.08300000000003,,,"LINESTRING (168.3506138 -46.4144796, 168.3505217 -46.4144814, 168.3504989 -46.4144819, 168.3485509 -46.4145205, 168.3475737 -46.4145147, 168.3474308 -46.4145139)",,
83078729,False,Nith Street,unclassified,,True,92.247,,,"LINESTRING (168.3506138 -46.4144796, 168.3506139 -46.4144235, 168.3506153 -46.41365)",,
836848768,False,Nith Street,unclassified,50,False,117.589,,,"LINESTRING (168.3506138 -46.4144796, 168.3506138 -46.4145506, 168.3506139 -46.4149076, 168.3506139 -46.4155371)",,
"[968641539, 381184957]",False,Kelvin Street,tertiary,30,False,126.46200000000002,2,,"LINESTRING (168.3506121 -46.4118529, 168.3506098 -46.4119306, 168.350615 -46.4127053, 168.3506172 -46.41285, 168.3506163 -46.4128704, 168.3506113 -46.4129901)",,
381184957,False,Kelvin Street,tertiary,30,True,120.69200000000001,2,,"LINESTRING (168.3506121 -46.4118529, 168.3506108 -46.4117767, 168.3506084 -46.4113181, 168.3506059 -46.4108495, 168.3506055 -46.4107675)",,
83078162,False,Forth Street,unclassified,50,False,123.676,,,"LINESTRING (168.3456356 -46.4145048, 168.345751 -46.4145056, 168.3471107 -46.4145149, 168.3472488 -46.4145158)",,
87930936,False,Liddel Street,tertiary,50,False,127.38499999999999,,,"LINESTRING (168.3456356 -46.4145048, 168.3456374 -46.4148636, 168.345639 -46.4156504)",,
"[87930936, 87930764, 83998485]",False,Liddel Street,tertiary,50,True,127.887,2,,"LINESTRING (168.3456356 -46.4145048, 168.3456396 -46.4138191, 168.345639 -46.4137133, 168.3456369 -46.4133547)",yes,
83998485,False,Liddel Street,tertiary,50,True,39.374,2,,"LINESTRING (168.3456369 -46.4133547, 168.3456372 -46.4130006)",,
83078151,False,Wood Street,residential,50,False,131.216,,,"LINESTRING (168.3456369 -46.4133547, 168.3457497 -46.4133989, 168.345902 -46.4134587, 168.3460616 -46.4135125, 168.3461995 -46.4135512, 168.3463256 -46.4135793, 168.3464314 -46.4135997, 168.3465376 -46.4136163, 168.3466554 -46.4136306, 168.3467758 -46.4136403, 168.3469167 -46.4136478, 168.3470998 -46.4136514, 168.3471718 -46.4136521, 168.3472017 -46.4136508, 168.3472338 -46.413647, 168.3472622 -46.4136434)",,
"[87930936, 87930764, 83998485]",False,Liddel Street,tertiary,50,False,127.887,2,,"LINESTRING (168.3456369 -46.4133547, 168.345639 -46.4137133, 168.3456396 -46.4138191, 168.3456356 -46.4145048)",yes,
83078371,False,Leven Street,tertiary,50,True,22.207,,,"LINESTRING (168.3456271 -46.4118236, 168.3456297 -46.4120233)",,
83078371,False,Leven Street,tertiary,50,False,238.309,,,"LINESTRING (168.3456271 -46.4118236, 168.3456263 -46.4117764, 168.3456199 -46.411386, 168.34562 -46.4107047, 168.34562 -46.4106766, 168.3456298 -46.4097596, 168.3456306 -46.4096805)",,
83078474,False,Esk Street West,residential,,False,82.515,,,"LINESTRING (168.3456271 -46.4118236, 168.3457403 -46.4118225, 168.3466671 -46.4118138, 168.3467032 -46.4118119)",,
83081430,True,Dee Street,trunk,50,False,25.731,1,SH 1,"LINESTRING (168.3474809 -46.4131083, 168.3474401 -46.4131347, 168.3473896 -46.4131513, 168.3473342 -46.4131565, 168.3472791 -46.4131499, 168.3472295 -46.413132, 168.3471903 -46.4131045)",,roundabout
989704956,True,Clyde Street,trunk,50,False,19.943,2,SH 1,"LINESTRING (168.3474809 -46.4131083, 168.3474794 -46.4131418, 168.3474636 -46.4131773, 168.3474513 -46.4132141, 168.3474431 -46.4132379, 168.3474392 -46.4132843)",,
"[968641554, 83078267]",True,The Crescent,tertiary,50,False,93.582,,,"LINESTRING (168.3471903 -46.4131045, 168.3469251 -46.413078, 168.3467868 -46.4130661, 168.3466557 -46.413047, 168.3465357 -46.4130217, 168.3464475 -46.4129978, 168.3463428 -46.4129663, 168.3462471 -46.4129317, 168.3461587 -46.4128922, 168.3460525 -46.4128388)",,
1219697897,True,Dee Street,trunk,50,False,17.871000000000002,2,SH 1,"LINESTRING (168.3471903 -46.4131045, 168.3471681 -46.4130762, 168.3471571 -46.413045, 168.347158 -46.4130129, 168.3471708 -46.412982, 168.3471946 -46.4129543)",,roundabout
1265466732,False,Yarrow Street,secondary,50,True,11.502,,,"LINESTRING (168.3473932 -46.4085846, 168.3472432 -46.4085862)",,
689312175,True,Dee Street,trunk,50,False,121.859,,SH 6,"LINESTRING (168.3473932 -46.4085846, 168.3473936 -46.4086764, 168.3473973 -46.4095801, 168.3473977 -46.4096805)",,
1265466732,False,Yarrow Street,secondary,50,False,244.332,,,"LINESTRING (168.3473932 -46.4085846, 168.3475643 -46.4085846, 168.3504857 -46.4085838, 168.35058 -46.4085838)",,
83078733,False,Spey Street,residential,50,False,283.146,,,"LINESTRING (168.3419375 -46.4096829, 168.3439325 -46.4096816, 168.3442883 -46.4096814, 168.3443587 -46.4096813, 168.3444068 -46.4096813, 168.3450597 -46.4096809, 168.3455146 -46.4096806, 168.3456306 -46.4096805)",,
83079090,False,Mersey Street,residential,50,False,444.94000000000005,,,"LINESTRING (168.3419375 -46.4096829, 168.341938 -46.4097739, 168.3419383 -46.4098281, 168.3419389 -46.409955, 168.3419456 -46.4112211, 168.3419587 -46.4136843)",,
83079090,False,Mersey Street,residential,50,True,133.058,,,"LINESTRING (168.3419375 -46.4096829, 168.341937 -46.4095845, 168.3419347 -46.4091399, 168.3419312 -46.4084863)",,
689312177,False,Leet Street,residential,50,False,11.677,,,"LINESTRING (168.3472366 -46.4074984, 168.3473889 -46.4074987)",,
83078168,False,Leet Street,residential,50,True,123.366,2,,"LINESTRING (168.3472366 -46.4074984, 168.3471122 -46.4074981, 168.345734 -46.4074944, 168.3456276 -46.4074941)",,
87930864,True,Clyde Street,trunk,50,False,20.516,2,SH 1,"LINESTRING (168.3474302 -46.4154864, 168.347432 -46.4155679, 168.3474316 -46.4156709)",,
841431872,True,Tyne Street,residential,,False,244.408,,,"LINESTRING (168.3474302 -46.4154864, 168.3475198 -46.4154994, 168.3475666 -46.415508, 168.3476767 -46.4155169, 168.3505102 -46.4155364, 168.3506139 -46.4155371)",,
968641542,True,Dee Street,trunk,50,False,17.491999999999997,2,SH 6,"LINESTRING (168.3474031 -46.4107628, 168.3474037 -46.4108052, 168.3474052 -46.4109201)",,
968641547,True,Don Street,tertiary,50,False,15.469999999999999,,,"LINESTRING (168.3474031 -46.4107628, 168.3473541 -46.4107367, 168.3473 -46.4107063, 168.3472517 -46.4106713)",,
87930832,False,Mersey Street,residential,,False,25.008,,,"LINESTRING (168.3419587 -46.4136843, 168.3419599 -46.4139092)",yes,
83079090,False,Mersey Street,residential,50,True,444.93999999999994,,,"LINESTRING (168.3419587 -46.4136843, 168.3419456 -46.4112211, 168.3419389 -46.409955, 168.3419383 -46.4098281, 168.341938 -46.4097739, 168.3419375 -46.4096829)",,
83998255,False,Kelvin Street,secondary,50,True,121.314,2,,"LINESTRING (168.35058 -46.4085838, 168.35058 -46.4085052, 168.3505802 -46.4075855, 168.3505802 -46.4074928)",,
1265466731,False,Kelvin Street,tertiary,50,False,121.64700000000002,2,,"LINESTRING (168.35058 -46.4085838, 168.35058 -46.4086753, 168.35058 -46.4095954, 168.35058 -46.4096778)",,
1265466732,False,Yarrow Street,secondary,50,True,244.332,,,"LINESTRING (168.35058 -46.4085838, 168.3504857 -46.4085838, 168.3475643 -46.4085846, 168.3473932 -46.4085846)",,
83078474,False,Esk Street West,residential,,True,82.515,,,"LINESTRING (168.3467032 -46.4118119, 168.3466671 -46.4118138, 168.3457403 -46.4118225, 168.3456271 -46.4118236)",,
83078371,False,Leven Street,tertiary,50,False,22.207,,,"LINESTRING (168.3456297 -46.4120233, 168.3456271 -46.4118236)",,
893853736,True,Leven Street,tertiary,50,False,57.163000000000004,,,"LINESTRING (168.3456297 -46.4120233, 168.3456645 -46.4121647, 168.3457142 -46.4123005, 168.3457353 -46.4123537, 168.3457718 -46.4124309, 168.3457953 -46.4124628, 168.3458207 -46.4124853, 168.3458505 -46.4125071)",,
"[968641544, 968641545, 818890091, 968641541]",True,Dee Street,trunk,50,False,224.3,2,SH 6,"LINESTRING (168.3471946 -46.4129543, 168.3472097 -46.4129118, 168.3472289 -46.4128645, 168.3472437 -46.4128092, 168.3472557 -46.412752, 168.3472721 -46.4126509, 168.3472768 -46.4125952, 168.3472829 -46.4122992, 168.3472902 -46.4121724, 168.3472988 -46.4120348, 168.3473028 -46.4119376, 168.3473017 -46.4119014, 168.3472826 -46.4113916, 168.3472702 -46.4112487, 168.3472542 -46.4109434)",,
1219697895,True,Dee Street,trunk,50,False,24.753,1,SH 1,"LINESTRING (168.3471946 -46.4129543, 168.3472336 -46.4129288, 168.3472818 -46.4129123, 168.3473349 -46.4129062, 168.3473883 -46.4129112, 168.3474372 -46.4129267, 168.3474773 -46.4129514)",,roundabout
968641549,True,Dee Street,trunk,50,False,110.172,2,SH 6,"LINESTRING (168.3472517 -46.4106713, 168.3472489 -46.4099784, 168.3472488 -46.4097832, 168.3472487 -46.4096805)",,
"[989704957, 968641533]",True,Tay Street,trunk,50,False,63.437,1,SH 1,"LINESTRING (168.3474773 -46.4129514, 168.3476099 -46.4129718, 168.3477171 -46.4129879, 168.3478363 -46.4129985, 168.347961 -46.413003, 168.3482973 -46.4129899)",,
1219697896,True,Dee Street,trunk,50,False,18.829,2,SH 1,"LINESTRING (168.3474773 -46.4129514, 168.347497 -46.4129714, 168.3475108 -46.4129937, 168.347518 -46.4130173, 168.3475186 -46.4130415, 168.3475124 -46.4130653, 168.3474997 -46.4130879, 168.3474809 -46.4131083)",,roundabout
893853734,True,,tertiary,50,False,8.753,1,,"LINESTRING (168.3457232 -46.4126802, 168.3456878 -46.4126706, 168.3456572 -46.412655, 168.3456336 -46.4126344)",,roundabout
893853734,True,,tertiary,50,False,5.668,1,,"LINESTRING (168.3458505 -46.4125071, 168.3458756 -46.4125258, 168.345893 -46.4125483)",,roundabout
381450078,True,The Crescent,tertiary,50,False,115.94999999999999,,,"LINESTRING (168.345893 -46.4125483, 168.3459137 -46.4125775, 168.3459304 -46.4125948, 168.3460045 -46.4126529, 168.3460906 -46.4127097, 168.3461623 -46.412753, 168.3462394 -46.4127912, 168.3463263 -46.4128317, 168.3464365 -46.4128741, 168.3465212 -46.4128997, 168.3466257 -46.4129262, 168.3467366 -46.4129485, 168.3468057 -46.412959, 168.3468696 -46.4129669, 168.346934 -46.4129725, 168.3469999 -46.412973, 168.347051 -46.4129684, 168.3470983 -46.4129631, 168.3471946 -46.4129543)",,
893853734,True,,tertiary,50,False,12.042000000000002,1,,"LINESTRING (168.345893 -46.4125483, 168.3459015 -46.4125731, 168.3459002 -46.4126006, 168.3458879 -46.4126269, 168.3458656 -46.4126499)",,roundabout
893853734,True,,tertiary,50,False,21.880000000000003,1,,"LINESTRING (168.3456192 -46.4125555, 168.3456354 -46.4125307, 168.3456624 -46.4125087, 168.3456975 -46.412493, 168.3457376 -46.4124849, 168.3457794 -46.412485, 168.3458194 -46.4124934, 168.3458505 -46.4125071)",,roundabout
893853735,True,Leven Street,tertiary,50,False,59.513999999999996,,,"LINESTRING (168.3456192 -46.4125555, 168.3456266 -46.4125143, 168.3456265 -46.4124599, 168.345618 -46.4123862, 168.3456046 -46.412309, 168.3455988 -46.412231, 168.3455989 -46.4121463, 168.3456297 -46.4120233)",,
893853738,True,Liddel Street,tertiary,50,False,7.687,1,,"LINESTRING (168.3458656 -46.4126499, 168.3457896 -46.412695)",,
893853734,True,,tertiary,50,False,12.036000000000001,1,,"LINESTRING (168.3458656 -46.4126499, 168.3458351 -46.4126677, 168.3458015 -46.4126804, 168.345761 -46.4126831, 168.3457232 -46.4126802)",,roundabout
893853734,True,,tertiary,50,False,9.067,1,,"LINESTRING (168.3456336 -46.4126344, 168.3456183 -46.4126094, 168.3456134 -46.4125824, 168.3456192 -46.4125555)",,roundabout
893853738,True,Liddel Street,tertiary,50,False,23.516,1,,"LINESTRING (168.3457142 -46.4127966, 168.345681 -46.4128537, 168.3456372 -46.4130006)",,
"[968641550, 968641543]",True,Dee Street,trunk,50,False,97.31899999999999,2,SH 6,"LINESTRING (168.3474052 -46.4109201, 168.3473973 -46.4111515, 168.3474112 -46.4113788, 168.3474356 -46.4115716, 168.3474428 -46.4116289, 168.347453 -46.4117722, 168.3474546 -46.4117939)",,
83078890,True,Dee Street,trunk,50,False,30.256,2,SH 6,"LINESTRING (168.3472542 -46.4109434, 168.3472528 -46.4108195, 168.3472526 -46.4107927, 168.3472517 -46.4106713)",,
968641529,True,,trunk_link,,False,20.355,,,"LINESTRING (168.3472542 -46.4109434, 168.347288 -46.4108976, 168.3473058 -46.4108762, 168.3473302 -46.4108655, 168.3473547 -46.4108639, 168.3473791 -46.4108731, 168.3473924 -46.4108869, 168.3474052 -46.4109201)",,
968641530,True,Dee Street,trunk,50,False,15.947,2,SH 6,"LINESTRING (168.3474379 -46.4128107, 168.3474483 -46.4128623, 168.3474773 -46.4129514)",,
989704958,True,,trunk_link,,False,73.23700000000001,1,,"LINESTRING (168.3474379 -46.4128107, 168.3474763 -46.4128657, 168.3474955 -46.4128847, 168.347523 -46.4129049, 168.347555 -46.4129213, 168.3476237 -46.4129396, 168.347721 -46.4129574, 168.3478427 -46.4129715, 168.3479598 -46.4129762, 168.3482973 -46.4129899)",,
83079069,True,Clyde Street,trunk,50,False,38.188,2,SH 1,"LINESTRING (168.3474392 -46.4132843, 168.3474331 -46.4133537, 168.3474306 -46.4136276)",,
968641531,True,Tay Street,trunk,50,False,63.833999999999996,1,SH 1,"LINESTRING (168.3483055 -46.41307, 168.3479634 -46.413056, 168.3478641 -46.4130588, 168.3477675 -46.4130653, 168.3476679 -46.4130824, 168.3475866 -46.4130961, 168.3474809 -46.4131083)",,
989704955,True,,trunk_link,,False,77.14500000000001,1,,"LINESTRING (168.3483055 -46.41307, 168.3479647 -46.4130846, 168.3478837 -46.4130868, 168.3477769 -46.4130979, 168.3476934 -46.4131106, 168.3476018 -46.4131283, 168.3475707 -46.4131397, 168.3475351 -46.4131527, 168.3475006 -46.4131749, 168.3474729 -46.4132036, 168.3474528 -46.4132364, 168.3474392 -46.4132843)",,
"[968641536, 968641534, 83078967]",True,Tay Street,trunk,50,False,177.4,"['2', '4']",SH 1,"LINESTRING (168.3482973 -46.4129899, 168.349316 -46.4129899, 168.350018 -46.4129902, 168.3504379 -46.4129898, 168.3504735 -46.4129899, 168.3506113 -46.4129901)",,
83078267,True,The Crescent,tertiary,50,False,5.35,,,"LINESTRING (168.3457896 -46.412695, 168.3457232 -46.4126802)",,
893853738,True,Liddel Street,tertiary,50,False,12.765,1,,"LINESTRING (168.3457896 -46.412695, 168.3457616 -46.4127205, 168.3457142 -46.4127966)",,
