osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
83876505,SH 1,Medway Street,trunk,50,False,False,78.281,"LINESTRING (168.9477352 -46.0988023, 168.9474169 -46.09883, 168.9470584 -46.0988534, 168.9468513 -46.0988634, 168.9467253 -46.0988731)",
83876899,SH 1,Medway Street,trunk,50,True,False,35.45099999999999,"LINESTRING (168.9477352 -46.0988023, 168.9478419 -46.0987743, 168.9479526 -46.0987519, 168.9479708 -46.0987497, 168.9480989 -46.0987341, 168.9481805 -46.0987296)",
83877049,SH 94,Hokonui Drive,primary,50,False,False,22.211,"LINESTRING (168.9452417 -46.0966289, 168.9452918 -46.0968256)",
83877049,SH 94,Hokonui Drive,primary,50,False,True,124.046,"LINESTRING (168.9452417 -46.0966289, 168.94491 -46.0955373)",
83877040,,Traford Street,residential,,False,False,126.619,"LINESTRING (168.9452417 -46.0966289, 168.9454745 -46.0966287, 168.9468838 -46.0966274)",
83877040,,Traford Street,residential,,False,True,241.72199999999998,"LINESTRING (168.9452417 -46.0966289, 168.9450229 -46.0966305, 168.9437927 -46.0966395, 168.9435053 -46.0966416, 168.9432454 -46.0966435, 168.942751 -46.0966471, 168.9422038 -46.0966511, 168.942107 -46.0966518)",
260088066,,Ardwick Street,tertiary,,False,False,24.786,"LINESTRING (168.940885 -46.0947395, 168.9408868 -46.0949624)",
260088066,,Ardwick Street,tertiary,,False,True,19.157,"LINESTRING (168.940885 -46.0947395, 168.9408775 -46.0945673)",
260088061,,Martin Street,residential,,False,True,114.3,"LINESTRING (168.940885 -46.0947395, 168.9407662 -46.0947403, 168.9396033 -46.0947479, 168.9394051 -46.0947267)",
260088066,,Ardwick Street,tertiary,,False,True,85.172,"LINESTRING (168.9409218 -46.0977487, 168.940907 -46.0969828)",
83877032,,Irwell Street,residential,,False,False,91.787,"LINESTRING (168.9409218 -46.0977487, 168.9410058 -46.0977485, 168.9410359 -46.0977485, 168.9421122 -46.0977469)",
260088066,,Ardwick Street,tertiary,,False,False,76.635,"LINESTRING (168.9409218 -46.0977487, 168.9409219 -46.0978267, 168.9409229 -46.0984379)",
83877049,SH 94,Hokonui Drive,primary,50,False,False,124.046,"LINESTRING (168.94491 -46.0955373, 168.9452417 -46.0966289)",
83877049,SH 94,Hokonui Drive,primary,50,False,True,69.419,"LINESTRING (168.94491 -46.0955373, 168.9447365 -46.0949247)",
83876976,,Lyne Street,residential,,False,False,171.715,"LINESTRING (168.94491 -46.0955373, 168.945165 -46.0955376, 168.9471369 -46.0955402)",
83876976,,Lyne Street,residential,,False,True,216.696,"LINESTRING (168.94491 -46.0955373, 168.9446942 -46.0955388, 168.9444129 -46.0955408, 168.9441912 -46.0955572, 168.9432222 -46.0955627, 168.9429559 -46.0955642, 168.9424805 -46.0955669, 168.9421796 -46.0955686, 168.9421011 -46.0955691)",
260088066,,Ardwick Street,tertiary,,False,False,19.157,"LINESTRING (168.9408775 -46.0945673, 168.940885 -46.0947395)",
968634046,SH 1,Main Street,trunk,50,True,False,30.15,"LINESTRING (168.945144 -46.1000195, 168.9453284 -46.0997804)",
968634045,,Irk Street,residential,,True,False,18.689,"LINESTRING (168.945144 -46.1000195, 168.9451036 -46.0999667, 168.9450685 -46.0999372, 168.9450346 -46.0999173, 168.9449858 -46.0998974)",
83877168,,Richmond Street,residential,,False,True,123.142,"LINESTRING (168.9483977 -46.0966208, 168.948062 -46.0977035)",
83876630,,Richmond Street,residential,,False,False,123.418,"LINESTRING (168.9483977 -46.0966208, 168.9485129 -46.0962416, 168.9487275 -46.0955347)",
83877040,,Traford Street,residential,,False,True,89.461,"LINESTRING (168.9483977 -46.0966208, 168.948066 -46.0966217, 168.9472976 -46.0966237, 168.9472375 -46.0966239)",
83876848,,Gorton Street,residential,,False,False,119.696,"LINESTRING (168.9452569 -46.1009825, 168.9452625 -46.101133, 168.9452969 -46.1020586)",
83877005,,Mersey Street,residential,,False,False,102.409,"LINESTRING (168.9452569 -46.1009825, 168.9454676 -46.1009804, 168.946585 -46.1009694)",
83877005,,Mersey Street,residential,,False,True,48.971000000000004,"LINESTRING (168.9452569 -46.1009825, 168.9450918 -46.1009811, 168.9449222 -46.1009804, 168.9447474 -46.1009824, 168.9446852 -46.1009831, 168.9446218 -46.1009838)",
83876695,,Fairfield Street,residential,,False,False,120.398,"LINESTRING (168.9421575 -46.1010009, 168.9421588 -46.1010807, 168.9421737 -46.1020129, 168.9421748 -46.1020836)",
83876695,,Fairfield Street,residential,,False,True,120.572,"LINESTRING (168.9421575 -46.1010009, 168.9421568 -46.1009285, 168.9421482 -46.100025, 168.9421472 -46.0999166)",
83877724,,Mersey Street,residential,50,False,False,167.22,"LINESTRING (168.9421575 -46.1010009, 168.9422637 -46.1010005, 168.9441579 -46.1009938, 168.9442767 -46.1009932, 168.9443263 -46.100993)",
83877397,,Brown Street,residential,,False,False,107.10000000000001,"LINESTRING (168.9394889 -46.0974847, 168.9395039 -46.0983766, 168.9395051 -46.0984478)",
83877196,SH 1,,trunk,50,True,False,16.981,"LINESTRING (168.9483921 -46.0986866, 168.9484236 -46.0987079, 168.948444 -46.098735, 168.9484514 -46.0987651, 168.948445 -46.0987953, 168.9484254 -46.0988227)",roundabout
83877675,SH 1,Mataura River Brige,trunk,50,True,False,28.094,"LINESTRING (168.9483921 -46.0986866, 168.9484812 -46.0986985, 168.9485704 -46.0987119, 168.9486588 -46.0987273, 168.9487465 -46.0987447)",
83876587,,Tamworth Lane,residential,,False,True,87.74699999999999,"LINESTRING (168.946585 -46.1009694, 168.9465806 -46.1009024, 168.9465403 -46.1002951, 168.9465328 -46.1001811)",
83877005,,Mersey Street,residential,,False,False,138.171,"LINESTRING (168.946585 -46.1009694, 168.9474106 -46.1009617, 168.9483769 -46.1009526)",
83877005,,Mersey Street,residential,,False,True,102.409,"LINESTRING (168.946585 -46.1009694, 168.9454676 -46.1009804, 168.9452569 -46.1009825)",
83877587,,Irwell Street,residential,,False,False,38.938,"LINESTRING (168.9456032 -46.0976967, 168.9456617 -46.0976938, 168.9457974 -46.0976873, 168.945932 -46.0976847, 168.9461054 -46.0977042)",
383202655,SH 94,Hokonui Drive,primary,50,True,False,129.794,"LINESTRING (168.9456032 -46.0976967, 168.9456874 -46.0979776, 168.9458952 -46.0986708, 168.9459291 -46.0987371, 168.9459552 -46.0987937, 168.9459732 -46.0988344)",
805504643,,Irwell Street,residential,,False,True,13.011999999999999,"LINESTRING (168.9456032 -46.0976967, 168.9455605 -46.0977029, 168.9454809 -46.0977144, 168.945438 -46.0977206)",
83876845,SH 1,,trunk,50,True,False,16.031,"LINESTRING (168.9445287 -46.1010809, 168.9444952 -46.1010871, 168.9444606 -46.1010878, 168.9444267 -46.1010828, 168.9443953 -46.1010725, 168.9443683 -46.1010575, 168.9443471 -46.1010385)",roundabout
83877490,SH 1,Main Street,trunk,50,True,False,138.148,"LINESTRING (168.9445287 -46.1010809, 168.9444374 -46.101161, 168.9443263 -46.101268, 168.9442416 -46.1013658, 168.9436361 -46.1021555)",
83876603,,Norfolk Street,residential,,False,False,79.844,"LINESTRING (168.9469998 -46.0980632, 168.9470898 -46.0980796, 168.9471221 -46.0980932, 168.947284 -46.0981611, 168.9476087 -46.0983072, 168.9477425 -46.0983713, 168.9478967 -46.0984135)",
83877045,,Norfolk Street,residential,,True,False,79.77,"LINESTRING (168.9469998 -46.0980632, 168.9467838 -46.0979816, 168.9467775 -46.0979792, 168.9462707 -46.0977859, 168.9461054 -46.0977042)",
83877565,,Ordsal Street,residential,,False,False,92.739,"LINESTRING (168.9469998 -46.0980632, 168.9469537 -46.0981719, 168.9468548 -46.0984331, 168.9467455 -46.0987217, 168.9467361 -46.0987676, 168.9467285 -46.0988049, 168.9467253 -46.0988731)",
83877565,,Ordsal Street,residential,,False,True,23.264000000000003,"LINESTRING (168.9469998 -46.0980632, 168.9470439 -46.0979042, 168.9470538 -46.0978574)",
83876976,,Lyne Street,residential,,False,False,122.652,"LINESTRING (168.9471369 -46.0955402, 168.9472066 -46.09554, 168.9486378 -46.095535, 168.9487275 -46.0955347)",
83876976,,Lyne Street,residential,,False,True,171.715,"LINESTRING (168.9471369 -46.0955402, 168.945165 -46.0955376, 168.94491 -46.0955373)",
83877565,,Ordsal Street,residential,,False,False,120.75200000000001,"LINESTRING (168.9471369 -46.0955402, 168.9472318 -46.096562, 168.9472375 -46.0966239)",
