osmid,highway,maxspeed,oneway,reversed,length,geometry,name,lanes
832135256,residential,,False,False,99.864,"LINESTRING (174.1173246 -35.3160825, 174.117306 -35.3161284, 174.117301 -35.3161768, 174.1173361 -35.3165301, 174.1174027 -35.3169735)",Baffin Street,
"[832140098, 106486372, 373524969, 1004827381, 1004827382]",residential,50,False,False,776.7460000000001,"LINESTRING (174.1159592 -35.3099214, 174.1159419 -35.3101726, 174.1159437 -35.3104057, 174.115969 -35.3105427, 174.1159962 -35.3106469, 174.1160375 -35.3107178, 174.1161727 -35.3108794, 174.1162092 -35.310937, 174.1162202 -35.310994, 174.1162146 -35.3110383, 174.1161763 -35.3110862, 174.1161175 -35.3111208, 174.1159399 -35.311181, 174.1158541 -35.3112293, 174.1157869 -35.3112844, 174.1157457 -35.3113475, 174.1157221 -35.3114052, 174.1157216 -35.3114547, 174.1157516 -35.3114942, 174.1158066 -35.3115338, 174.1160434 -35.3116375, 174.1161498 -35.3117025, 174.1162964 -35.3117953, 174.1164168 -35.3119061, 174.1165154 -35.3119615, 174.116685 -35.3120205, 174.1168259 -35.3120913, 174.1169583 -35.3121878, 174.1170421 -35.3122802, 174.1171052 -35.3123865, 174.1171814 -35.3125091, 174.1172427 -35.3125623, 174.117338 -35.3126314, 174.1173988 -35.3127223, 174.1174331 -35.3127947, 174.117468 -35.3129358, 174.117498 -35.3132063, 174.1175521 -35.3133248, 174.118036 -35.3133212, 174.1184819 -35.3133611, 174.1185831 -35.3133642, 174.1188845 -35.3133534, 174.1192439 -35.3132992, 174.119355 -35.3132733, 174.1197101 -35.3131585, 174.1198721 -35.3131061, 174.1199627 -35.313069, 174.1200484 -35.3130108, 174.1201738 -35.3129159, 174.1203573 -35.3127256, 174.1204422 -35.3126351, 174.1204969 -35.3125971)","['Richardson Street', 'Beechey Street']",
138371740,residential,,False,False,426.51899999999995,"LINESTRING (174.1182408 -35.3143066, 174.1183201 -35.31433, 174.1183679 -35.3143367, 174.1184253 -35.3143349, 174.1184953 -35.3143212, 174.1185719 -35.3143029, 174.1186151 -35.3142971, 174.1186566 -35.3143019, 174.1186982 -35.3143187, 174.1187234 -35.3143403, 174.1187382 -35.3143688, 174.1187389 -35.3143999, 174.1187291 -35.3144377, 174.1187036 -35.3144876, 174.1186696 -35.3145435, 174.1186201 -35.3146305, 174.1185942 -35.3146952, 174.1185745 -35.314765, 174.1185447 -35.3148482, 174.1185161 -35.3149003, 174.1184735 -35.3149357, 174.1184205 -35.3149618, 174.1183327 -35.314981, 174.1182375 -35.3149967, 174.1181172 -35.3150084, 174.1180329 -35.3150319, 174.1179164 -35.3150701, 174.1177977 -35.3151126, 174.117669 -35.315156, 174.1175497 -35.3151799, 174.1174749 -35.3151846, 174.1174011 -35.3151782, 174.1173203 -35.3151504, 174.1171107 -35.3150246, 174.1170494 -35.3150078, 174.1169944 -35.3150064, 174.1169327 -35.3150197, 174.1167743 -35.3150871, 174.1167062 -35.3151268, 174.1166539 -35.3151852, 174.1166256 -35.3152439, 174.116611 -35.3153146, 174.1166053 -35.3153846, 174.1166205 -35.3154651, 174.1166568 -35.3155264, 174.1167242 -35.3155903, 174.1168335 -35.3156765, 174.1169874 -35.3158046, 174.1171852 -35.3159772, 174.1173246 -35.3160825)",Kellet Street,
1016784779,secondary,50,False,True,31.669,"LINESTRING (174.1182408 -35.3143066, 174.1183163 -35.3142817, 174.1185538 -35.3141811)",Franklin Street,
138371729,residential,,False,True,181.43,"LINESTRING (174.1160182 -35.316006, 174.1159616 -35.3159435, 174.1158284 -35.3158837, 174.1156785 -35.31593, 174.1155253 -35.3159463, 174.115412 -35.315987, 174.1153887 -35.3161175, 174.1148558 -35.3162398, 174.1147692 -35.3162642, 174.1147059 -35.3163186, 174.1146793 -35.3164137, 174.1144898 -35.3165987)",Austin Street,
138371751,residential,,False,False,3.692,"LINESTRING (174.1144898 -35.3165987, 174.1144975 -35.3166313)",Scoresby Street,
138371729,residential,,False,False,181.43,"LINESTRING (174.1144898 -35.3165987, 174.1146793 -35.3164137, 174.1147059 -35.3163186, 174.1147692 -35.3162642, 174.1148558 -35.3162398, 174.1153887 -35.3161175, 174.115412 -35.315987, 174.1155253 -35.3159463, 174.1156785 -35.31593, 174.1158284 -35.3158837, 174.1159616 -35.3159435, 174.1160182 -35.316006)",Austin Street,
138371751,residential,,False,True,3.692,"LINESTRING (174.1144975 -35.3166313, 174.1144898 -35.3165987)",Scoresby Street,
138371742,residential,,False,False,285.82700000000006,"LINESTRING (174.1144975 -35.3166313, 174.1145818 -35.3166812, 174.1147134 -35.316806, 174.1148069 -35.3168621, 174.1149232 -35.3169224, 174.1149991 -35.3169856, 174.1150749 -35.3170437, 174.115138 -35.3170746, 174.1152354 -35.3170895, 174.1153693 -35.3171022, 174.1159551 -35.3171239, 174.1160745 -35.3171164, 174.1162198 -35.317096, 174.1165956 -35.31698, 174.116693 -35.3169554, 174.1168126 -35.3169495, 174.1169809 -35.3169533, 174.1172676 -35.3169846, 174.1174027 -35.3169735)",Lyon Street,
138371751,residential,,False,False,163.301,"LINESTRING (174.1144975 -35.3166313, 174.1145442 -35.3171285, 174.1145524 -35.3172068, 174.1145601 -35.3172499, 174.1145754 -35.3172954, 174.1145938 -35.3173376, 174.1146273 -35.3173822, 174.1146837 -35.3174242, 174.1147285 -35.3174461, 174.1148251 -35.3174756, 174.1149483 -35.3175014, 174.115438 -35.3175962)",Scoresby Street,
138371742,residential,,False,True,285.827,"LINESTRING (174.1174027 -35.3169735, 174.1172676 -35.3169846, 174.1169809 -35.3169533, 174.1168126 -35.3169495, 174.116693 -35.3169554, 174.1165956 -35.31698, 174.1162198 -35.317096, 174.1160745 -35.3171164, 174.1159551 -35.3171239, 174.1153693 -35.3171022, 174.1152354 -35.3170895, 174.115138 -35.3170746, 174.1150749 -35.3170437, 174.1149991 -35.3169856, 174.1149232 -35.3169224, 174.1148069 -35.3168621, 174.1147134 -35.316806, 174.1145818 -35.3166812, 174.1144975 -35.3166313)",Lyon Street,
821837791,residential,,False,False,173.45800000000003,"LINESTRING (174.1174027 -35.3169735, 174.1174403 -35.3170853, 174.1174902 -35.3171941, 174.1175808 -35.3173267, 174.1177071 -35.3174674, 174.1178086 -35.3175237, 174.1178868 -35.3175514, 174.1179834 -35.3175813, 174.1180697 -35.3176284, 174.1181669 -35.3177082, 174.1182244 -35.3178312, 174.1182906 -35.3178967, 174.118346 -35.317998, 174.1182381 -35.3182028)",Baffin Street,
832135256,residential,,False,True,99.864,"LINESTRING (174.1174027 -35.3169735, 174.1173361 -35.3165301, 174.117301 -35.3161768, 174.117306 -35.3161284, 174.1173246 -35.3160825)",Baffin Street,
138371754,residential,,False,False,103.894,"LINESTRING (174.115438 -35.3175962, 174.1148959 -35.3184192)",Trollope Street,
"[138371741, 138371751]",residential,,False,False,97.678,"LINESTRING (174.115438 -35.3175962, 174.1160537 -35.3176946, 174.1161064 -35.3177065, 174.1161422 -35.3177252, 174.1161613 -35.3177422, 174.1161831 -35.3177678, 174.1161857 -35.3178044, 174.1161768 -35.317841, 174.1160811 -35.3179795)","['Scoresby Street', 'Kennedy Street']",
138371751,residential,,False,True,163.301,"LINESTRING (174.115438 -35.3175962, 174.1149483 -35.3175014, 174.1148251 -35.3174756, 174.1147285 -35.3174461, 174.1146837 -35.3174242, 174.1146273 -35.3173822, 174.1145938 -35.3173376, 174.1145754 -35.3172954, 174.1145601 -35.3172499, 174.1145524 -35.3172068, 174.1145442 -35.3171285, 174.1144975 -35.3166313)",Scoresby Street,
138371741,residential,,False,False,295.38599999999997,"LINESTRING (174.1160811 -35.3179795, 174.1160767 -35.3180542, 174.115988 -35.3182533, 174.11536 -35.3190262, 174.1152886 -35.3190729, 174.1152363 -35.3190763, 174.1152122 -35.3190535, 174.1152224 -35.3189992, 174.1152626 -35.3189509, 174.1160227 -35.3180175, 174.1160811 -35.3179795)",Kennedy Street,
138371741,residential,,False,True,295.3859999999999,"LINESTRING (174.1160811 -35.3179795, 174.1160227 -35.3180175, 174.1152626 -35.3189509, 174.1152224 -35.3189992, 174.1152122 -35.3190535, 174.1152363 -35.3190763, 174.1152886 -35.3190729, 174.11536 -35.3190262, 174.115988 -35.3182533, 174.1160767 -35.3180542, 174.1160811 -35.3179795)",Kennedy Street,
"[138371741, 138371751]",residential,,False,True,97.678,"LINESTRING (174.1160811 -35.3179795, 174.1161768 -35.317841, 174.1161857 -35.3178044, 174.1161831 -35.3177678, 174.1161613 -35.3177422, 174.1161422 -35.3177252, 174.1161064 -35.3177065, 174.1160537 -35.3176946, 174.115438 -35.3175962)","['Scoresby Street', 'Kennedy Street']",
138371754,residential,,False,True,103.894,"LINESTRING (174.1148959 -35.3184192, 174.115438 -35.3175962)",Trollope Street,
821837791,residential,,False,True,173.458,"LINESTRING (174.1182381 -35.3182028, 174.118346 -35.317998, 174.1182906 -35.3178967, 174.1182244 -35.3178312, 174.1181669 -35.3177082, 174.1180697 -35.3176284, 174.1179834 -35.3175813, 174.1178868 -35.3175514, 174.1178086 -35.3175237, 174.1177071 -35.3174674, 174.1175808 -35.3173267, 174.1174902 -35.3171941, 174.1174403 -35.3170853, 174.1174027 -35.3169735)",Baffin Street,
106486370,unclassified,,False,True,9.736,"LINESTRING (174.1211719 -35.3128332, 174.1211283 -35.3127532)",Baffin Street,
106486370,unclassified,,False,False,555.3919999999999,"LINESTRING (174.1211719 -35.3128332, 174.1211846 -35.3128684, 174.1212055 -35.3129275, 174.1212138 -35.3129789, 174.1211951 -35.3131062, 174.1211664 -35.3132138, 174.1211056 -35.3133486, 174.1210248 -35.3134965, 174.1209126 -35.3136328, 174.1207159 -35.3138366, 174.1205847 -35.3139917, 174.1204658 -35.3141496, 174.1203333 -35.3142945, 174.1201855 -35.3144331, 174.119857 -35.3146932, 174.1196974 -35.314813, 174.1195318 -35.3149287, 174.1193412 -35.3150452, 174.1192602 -35.3150901, 174.1191464 -35.3151583, 174.1190793 -35.3152098, 174.1190106 -35.31529, 174.1189198 -35.3154351, 174.1187818 -35.3156383, 174.11869 -35.3157804, 174.1186048 -35.3158895, 174.1185618 -35.3159258, 174.1185089 -35.3159705, 174.1184697 -35.3159932, 174.1184335 -35.3160141, 174.1182868 -35.3160645, 174.1181822 -35.3160888, 174.1180939 -35.3161065, 174.1180202 -35.3161143, 174.1179496 -35.3161081, 174.117892 -35.3160969, 174.1177713 -35.3160578, 174.1176055 -35.3159996, 174.1175246 -35.3159906, 174.1174368 -35.3160063, 174.1173668 -35.3160376, 174.1173382 -35.3160645, 174.1173246 -35.3160825)",Baffin Street,
"[1016784780, 1004827383]",secondary,50,True,False,302.82599999999996,"LINESTRING (174.1211719 -35.3128332, 174.1211377 -35.3128372, 174.1210951 -35.312836, 174.1210354 -35.3128236, 174.1209439 -35.3127921, 174.120879 -35.3127715, 174.1207996 -35.3127656, 174.1207139 -35.3127795, 174.1206155 -35.3128156, 174.1205583 -35.3128454, 174.1205073 -35.3128803, 174.1204613 -35.3129202, 174.1204108 -35.3129761, 174.1202626 -35.3131969, 174.1201259 -35.3134192, 174.1200799 -35.3134745, 174.1200095 -35.3135282, 174.1199256 -35.3135635, 174.1196459 -35.313643, 174.1195097 -35.3136902, 174.1193367 -35.3137623, 174.1192052 -35.3138312, 174.119011 -35.3139467, 174.1188573 -35.3140495, 174.1187772 -35.3140991, 174.1186774 -35.3141525, 174.1185538 -35.3141811)",Franklin Street,1
1004827379,secondary,50,True,False,35.984,"LINESTRING (174.1212263 -35.3125629, 174.1212634 -35.3126011, 174.121285 -35.312647, 174.1212892 -35.3126862, 174.1212777 -35.3127357, 174.121263 -35.3127671, 174.1212389 -35.3127976, 174.1212052 -35.3128217, 174.1211719 -35.3128332)",Beechey Street,1
1049221640,unclassified,10,False,False,198.533,"LINESTRING (174.1212263 -35.3125629, 174.1212473 -35.3125121, 174.1212513 -35.3124331, 174.121247 -35.3123953, 174.1212303 -35.3123114, 174.1212098 -35.3122404, 174.1211757 -35.3121544, 174.1211308 -35.3120872, 174.1210628 -35.3120224, 174.1209955 -35.3119676, 174.1201365 -35.3113289, 174.1201289 -35.3112958, 174.1199973 -35.3111983)",,
1049221640,unclassified,10,False,True,198.533,"LINESTRING (174.1199973 -35.3111983, 174.1201289 -35.3112958, 174.1201365 -35.3113289, 174.1209955 -35.3119676, 174.1210628 -35.3120224, 174.1211308 -35.3120872, 174.1211757 -35.3121544, 174.1212098 -35.3122404, 174.1212303 -35.3123114, 174.121247 -35.3123953, 174.1212513 -35.3124331, 174.1212473 -35.3125121, 174.1212263 -35.3125629)",,
