osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,name,bridge,junction
788747888,True,unclassified,,False,8.135,"LINESTRING (174.665779 -36.3976593, 174.6657879 -36.3976438, 174.6658029 -36.3976316, 174.6658233 -36.3976192, 174.6658455 -36.3976151)",,,,roundabout
40802133,False,unclassified,50,False,43.525999999999996,"LINESTRING (174.6638757 -36.4003709, 174.6640405 -36.4002338, 174.6641759 -36.4000653)",,Neville Street,,
40802161,False,secondary,50,False,315.108,"LINESTRING (174.6638757 -36.4003709, 174.6636491 -36.4005383, 174.6634104 -36.4006903, 174.6629469 -36.400916, 174.6613628 -36.4015158, 174.6608175 -36.4017473)",,Whitaker Road,,
40802478,False,residential,50,True,57.407,"LINESTRING (174.6638757 -36.4003709, 174.6639124 -36.400419, 174.6638883 -36.400489, 174.66386 -36.4005279, 174.6638012 -36.4006327, 174.6637402 -36.4007467, 174.6637304 -36.4008494)",2,Church Hill,,
"[1268299006, 85932478]",False,secondary,50,False,260.699,"LINESTRING (174.6638757 -36.4003709, 174.663822 -36.400335, 174.663778 -36.4002999, 174.6637398 -36.4002643, 174.6637139 -36.4002226, 174.6636876 -36.4001345, 174.6636521 -36.3999961, 174.6636042 -36.3998097, 174.6634743 -36.3993034, 174.6634433 -36.3991829, 174.6632539 -36.3984693, 174.6632285 -36.3983614, 174.6632177 -36.39829, 174.663213 -36.3982511, 174.6632113 -36.3982224, 174.6632084 -36.3981853, 174.6631951 -36.3981201)",,Mill Lane,,
"[40802499, 40802501, 173591558]",False,residential,,True,215.94,"LINESTRING (174.6621735 -36.3997064, 174.6620994 -36.3996868, 174.6612785 -36.3995187, 174.6611882 -36.3994796, 174.6611119 -36.3993963, 174.6610953 -36.3993598, 174.661089 -36.3993131, 174.6613782 -36.3984173)",2,"['Pound Street', 'Falls Street']",,
684913524,False,residential,50,False,85.12,"LINESTRING (174.6690262 -36.4016881, 174.6692983 -36.4024216)",2,Alnwick Street,,
684913524,False,residential,50,True,182.917,"LINESTRING (174.6690262 -36.4016881, 174.6688224 -36.401234, 174.6686884 -36.401094, 174.6684857 -36.4009454, 174.6677555 -36.4006399, 174.6676426 -36.4005927)",2,Alnwick Street,,
40804242,False,residential,50,False,57.605,"LINESTRING (174.6685087 -36.3993691, 174.6681931 -36.3998206)",,Lilburn Street,,
684913524,False,residential,50,False,26.405,"LINESTRING (174.6692983 -36.4024216, 174.6693877 -36.4026479)",2,Alnwick Street,,
684913524,False,residential,50,True,85.12,"LINESTRING (174.6692983 -36.4024216, 174.6690262 -36.4016881)",2,Alnwick Street,,
173591546,False,residential,50,True,106.047,"LINESTRING (174.6628612 -36.4018896, 174.6623265 -36.4026838, 174.6622976 -36.4027285)",,Bennett Street,,
993951916,False,residential,50,False,4.959,"LINESTRING (174.6655282 -36.3975316, 174.6655278 -36.3975762)",2,Wharf Street,,
"[40802512, 188003482]",False,residential,50,True,185.222,"LINESTRING (174.6655282 -36.3975316, 174.6655237 -36.3974442, 174.6655067 -36.3973534, 174.6654725 -36.3972703, 174.665384 -36.3971721, 174.665327 -36.3971257, 174.6652405 -36.39709, 174.6650165 -36.3970409, 174.6647315 -36.3969988, 174.6644345 -36.3970085, 174.6643899 -36.3974172, 174.6643829 -36.3974814)",2,"['Kapanui Street', 'Wharf Street']",,
993951915,True,unclassified,50,False,30.304000000000002,"LINESTRING (174.6655282 -36.3975316, 174.6656824 -36.3975488, 174.6657536 -36.3975753, 174.665787 -36.3975877, 174.6658455 -36.3976151)",,Queen Street,,
813327765,False,secondary,,True,43.144,"LINESTRING (174.6616527 -36.3975246, 174.661268 -36.3972908)",2,Elizabeth Street,,
40802499,False,residential,,False,102.275,"LINESTRING (174.6616527 -36.3975246, 174.6616284 -36.3975873, 174.6616149 -36.3976266, 174.6613782 -36.3984173)",2,Falls Street,,
"[186824458, 813327765, 186824455]",False,secondary,,False,155.334,"LINESTRING (174.6616527 -36.3975246, 174.662009 -36.3977082, 174.6623673 -36.3978201, 174.6623935 -36.3978279, 174.6625171 -36.3978635, 174.6629773 -36.3979998, 174.6630023 -36.3980066, 174.6630918 -36.3980322, 174.6631168 -36.3980421, 174.663143 -36.3980544, 174.6631651 -36.3980694, 174.663181 -36.3980909, 174.6631919 -36.3981106, 174.6631951 -36.3981201)",2,Elizabeth Street,yes,
40806319,False,residential,,True,52.482000000000006,"LINESTRING (174.6599239 -36.4026335, 174.659886 -36.4025916, 174.6598373 -36.402532, 174.6597007 -36.4023066, 174.6596849 -36.4022805, 174.6596502 -36.4022174)",,Walton Avenue,,
40805867,False,residential,,False,69.37,"LINESTRING (174.6656686 -36.4028428, 174.665057 -36.4025294, 174.6650152 -36.4025072)",2,Bambro Street,,
173591548,False,residential,,True,102.73,"LINESTRING (174.6650152 -36.4025072, 174.6655848 -36.4017051)",2,Bertram Street,,
40805867,False,residential,,False,98.839,"LINESTRING (174.6650152 -36.4025072, 174.664958 -36.4024767, 174.6649378 -36.402466, 174.6641498 -36.40205, 174.6641262 -36.4020376, 174.6640919 -36.4020195)",2,Bambro Street,,
40805867,False,residential,,True,69.37,"LINESTRING (174.6650152 -36.4025072, 174.665057 -36.4025294, 174.6656686 -36.4028428)",2,Bambro Street,,
40802478,False,residential,50,False,136.088,"LINESTRING (174.6640919 -36.4020195, 174.6641128 -36.4018849, 174.6641209 -36.4018175, 174.6641153 -36.4017502, 174.6640626 -36.4016266, 174.663876 -36.4012114, 174.6637583 -36.4009415, 174.6637304 -36.4008494)",2,Church Hill,,
40805867,False,residential,,True,98.839,"LINESTRING (174.6640919 -36.4020195, 174.6641262 -36.4020376, 174.6641498 -36.40205, 174.6649378 -36.402466, 174.664958 -36.4024767, 174.6650152 -36.4025072)",2,Bambro Street,,
85931262,False,residential,,True,69.84899999999999,"LINESTRING (174.6640919 -36.4020195, 174.6641488 -36.4019302, 174.6643768 -36.4016445, 174.6644388 -36.4015938, 174.6645064 -36.4015735, 174.6645794 -36.4015794)",2,Percy Street,,
684913524,False,residential,50,True,26.405,"LINESTRING (174.6693877 -36.4026479, 174.6692983 -36.4024216)",2,Alnwick Street,,
40804242,False,residential,50,False,100.186,"LINESTRING (174.6670968 -36.4013775, 174.6670321 -36.4014663, 174.6665303 -36.4021546)",,Lilburn Street,,
40804242,False,residential,50,True,100.007,"LINESTRING (174.6670968 -36.4013775, 174.6676034 -36.400649, 174.6676193 -36.4006262, 174.6676426 -36.4005927)",,Lilburn Street,,
85931260,False,residential,,False,43.75,"LINESTRING (174.6670968 -36.4013775, 174.6671395 -36.4013969, 174.6675223 -36.4015712)",2,Warin Place,,
85931260,False,residential,,True,43.75,"LINESTRING (174.6675223 -36.4015712, 174.6671395 -36.4013969, 174.6670968 -36.4013775)",2,Warin Place,,
40802478,False,residential,50,False,57.407,"LINESTRING (174.6637304 -36.4008494, 174.6637402 -36.4007467, 174.6638012 -36.4006327, 174.66386 -36.4005279, 174.6638883 -36.400489, 174.6639124 -36.400419, 174.6638757 -36.4003709)",2,Church Hill,,
40802478,False,residential,50,True,136.088,"LINESTRING (174.6637304 -36.4008494, 174.6637583 -36.4009415, 174.663876 -36.4012114, 174.6640626 -36.4016266, 174.6641153 -36.4017502, 174.6641209 -36.4018175, 174.6641128 -36.4018849, 174.6640919 -36.4020195)",2,Church Hill,,
85931263,False,residential,50,False,191.696,"LINESTRING (174.6637304 -36.4008494, 174.6638207 -36.4008678, 174.6638624 -36.4008829, 174.6639224 -36.4009047, 174.6646388 -36.4012506, 174.6655317 -36.4016817, 174.6655367 -36.401684, 174.6655848 -36.4017051)",,Hexham Street,,
173591548,False,residential,,False,102.73,"LINESTRING (174.6655848 -36.4017051, 174.6650152 -36.4025072)",2,Bertram Street,,
40804305,False,residential,50,True,98.823,"LINESTRING (174.6655848 -36.4017051, 174.6656398 -36.4016267, 174.6661277 -36.4009312)",2,Bertram Street,,
85931263,False,residential,50,False,98.289,"LINESTRING (174.6655848 -36.4017051, 174.6656318 -36.4017306, 174.6664716 -36.4021269, 174.6664885 -36.4021349, 174.6665303 -36.4021546)",,Hexham Street,,
85931263,False,residential,50,True,191.696,"LINESTRING (174.6655848 -36.4017051, 174.6655367 -36.401684, 174.6655317 -36.4016817, 174.6646388 -36.4012506, 174.6639224 -36.4009047, 174.6638624 -36.4008829, 174.6638207 -36.4008678, 174.6637304 -36.4008494)",,Hexham Street,,
40804242,False,residential,50,True,100.186,"LINESTRING (174.6665303 -36.4021546, 174.6670321 -36.4014663, 174.6670968 -36.4013775)",,Lilburn Street,,
85931263,False,residential,50,True,98.28900000000002,"LINESTRING (174.6665303 -36.4021546, 174.6664885 -36.4021349, 174.6664716 -36.4021269, 174.6656318 -36.4017306, 174.6655848 -36.4017051)",,Hexham Street,,
428367585,False,residential,50,False,65.92099999999999,"LINESTRING (174.6665303 -36.4021546, 174.6665793 -36.4021784, 174.6671684 -36.4024507)",2,Hexham Street,,
428367585,False,residential,50,True,65.92099999999999,"LINESTRING (174.6671684 -36.4024507, 174.6665793 -36.4021784, 174.6665303 -36.4021546)",2,Hexham Street,,
85931264,False,residential,,False,63.044000000000004,"LINESTRING (174.6675952 -36.3995281, 174.6681344 -36.3997666, 174.6681931 -36.3998206)",2,Warkworth Street,,
40804242,False,residential,50,True,57.605,"LINESTRING (174.6681931 -36.3998206, 174.6685087 -36.3993691)",,Lilburn Street,,
40804242,False,residential,50,False,98.991,"LINESTRING (174.6681931 -36.3998206, 174.6676765 -36.4005412, 174.6676426 -36.4005927)",,Lilburn Street,,
85931264,False,residential,,False,56.412,"LINESTRING (174.6681931 -36.3998206, 174.6682474 -36.3998719, 174.6687232 -36.4000884)",2,Warkworth Street,,
85931264,False,residential,,True,63.044000000000004,"LINESTRING (174.6681931 -36.3998206, 174.6681344 -36.3997666, 174.6675952 -36.3995281)",2,Warkworth Street,,
"[40802499, 40802501, 173591558]",False,residential,,False,215.94,"LINESTRING (174.6613782 -36.3984173, 174.661089 -36.3993131, 174.6610953 -36.3993598, 174.6611119 -36.3993963, 174.6611882 -36.3994796, 174.6612785 -36.3995187, 174.6620994 -36.3996868, 174.6621735 -36.3997064)",2,"['Pound Street', 'Falls Street']",,
40802499,False,residential,,True,102.275,"LINESTRING (174.6613782 -36.3984173, 174.6616149 -36.3976266, 174.6616284 -36.3975873, 174.6616527 -36.3975246)",2,Falls Street,,
85932474,False,residential,,False,43.936,"LINESTRING (174.6613782 -36.3984173, 174.6613181 -36.3984073, 174.6609018 -36.3983222)",2,Bank Street,,
85932474,False,residential,,True,43.936,"LINESTRING (174.6609018 -36.3983222, 174.6613181 -36.3984073, 174.6613782 -36.3984173)",2,Bank Street,,
188004507,False,unclassified,50,False,105.601,"LINESTRING (174.6662983 -36.3989316, 174.6663544 -36.3988473, 174.6664231 -36.3987442, 174.6665105 -36.3986193, 174.6666397 -36.3984189, 174.6667921 -36.3981899, 174.6668249 -36.3981407, 174.6668563 -36.3980949)",2,Percy Street,,
684913523,False,unclassified,50,True,97.43900000000001,"LINESTRING (174.6662983 -36.3989316, 174.6660457 -36.3992884, 174.6659963 -36.3993554, 174.665782 -36.3996452, 174.665778 -36.3996507, 174.66575 -36.3996886)",2,Percy Street,,
684913525,False,unclassified,50,False,42.095,"LINESTRING (174.6653436 -36.3984066, 174.6655767 -36.3980778)",,Neville Street,,
188004671,False,unclassified,50,True,44.422,"LINESTRING (174.6653436 -36.3984066, 174.6654193 -36.3984429, 174.6656893 -36.3985686, 174.665718 -36.398597, 174.6657501 -36.3986287)",,Warkworth Street,,
684913525,False,unclassified,50,True,105.66999999999999,"LINESTRING (174.6653436 -36.3984066, 174.6649599 -36.3989538, 174.6647633 -36.3992342)",,Neville Street,,
85932477,False,residential,,True,77.435,"LINESTRING (174.6619516 -36.3967615, 174.6618495 -36.3967714, 174.6612655 -36.3964909, 174.6611897 -36.3964652)",2,Millstream Place,,
40802133,False,unclassified,50,True,106.321,"LINESTRING (174.6647633 -36.3992342, 174.6647319 -36.3992786, 174.6647181 -36.3992981, 174.6644417 -36.3996892, 174.6641759 -36.4000653)",,Neville Street,,
40802614,False,unclassified,50,False,101.743,"LINESTRING (174.6647633 -36.3992342, 174.6648339 -36.3992671, 174.6648409 -36.3992704, 174.6653282 -36.3994946, 174.6656742 -36.3996537, 174.66575 -36.3996886)",,Alnwick Street,,
684913525,False,unclassified,50,False,105.66999999999999,"LINESTRING (174.6647633 -36.3992342, 174.6649599 -36.3989538, 174.6653436 -36.3984066)",,Neville Street,,
40802133,False,unclassified,50,False,106.321,"LINESTRING (174.6641759 -36.4000653, 174.6644417 -36.3996892, 174.6647181 -36.3992981, 174.6647319 -36.3992786, 174.6647633 -36.3992342)",,Neville Street,,
40802133,False,unclassified,50,True,43.525999999999996,"LINESTRING (174.6641759 -36.4000653, 174.6640405 -36.4002338, 174.6638757 -36.4003709)",,Neville Street,,
"[40802613, 186823862]",False,unclassified,50,False,199.44700000000003,"LINESTRING (174.6641759 -36.4000653, 174.6642508 -36.4001015, 174.6645743 -36.4002581, 174.6646178 -36.4002592, 174.6646582 -36.4002602, 174.6649655 -36.40041, 174.6650395 -36.4004427, 174.6651081 -36.4004474, 174.6651672 -36.4004355, 174.6652217 -36.4004125, 174.6652812 -36.4003566, 174.6653315 -36.4002895, 174.6656997 -36.3997609, 174.6657205 -36.3997311, 174.66575 -36.3996886)",,"['Morpeth Street', 'Percy Street']",,
40802614,False,unclassified,50,True,101.74300000000001,"LINESTRING (174.66575 -36.3996886, 174.6656742 -36.3996537, 174.6653282 -36.3994946, 174.6648409 -36.3992704, 174.6648339 -36.3992671, 174.6647633 -36.3992342)",,Alnwick Street,,
"[40802613, 186823862]",False,unclassified,50,True,199.447,"LINESTRING (174.66575 -36.3996886, 174.6657205 -36.3997311, 174.6656997 -36.3997609, 174.6653315 -36.4002895, 174.6652812 -36.4003566, 174.6652217 -36.4004125, 174.6651672 -36.4004355, 174.6651081 -36.4004474, 174.6650395 -36.4004427, 174.6649655 -36.40041, 174.6646582 -36.4002602, 174.6646178 -36.4002592, 174.6645743 -36.4002581, 174.6642508 -36.4001015, 174.6641759 -36.4000653)",,"['Morpeth Street', 'Percy Street']",,
684913523,False,unclassified,50,False,97.43900000000001,"LINESTRING (174.66575 -36.3996886, 174.665778 -36.3996507, 174.665782 -36.3996452, 174.6659963 -36.3993554, 174.6660457 -36.3992884, 174.6662983 -36.3989316)",2,Percy Street,,
684913524,False,residential,50,False,100.68299999999999,"LINESTRING (174.66575 -36.3996886, 174.665809 -36.3997174, 174.6662045 -36.3999107, 174.6667116 -36.4001585)",2,Alnwick Street,,
684913521,True,secondary,50,False,5.795,"LINESTRING (174.6608943 -36.3968479, 174.6608487 -36.3968849)",,Sandspit Road,,
836781374,True,secondary,,False,13.126999999999999,"LINESTRING (174.6608943 -36.3968479, 174.6609333 -36.3968887, 174.6609848 -36.3969408)",1,Elizabeth Street,,
813327765,False,secondary,,False,43.144,"LINESTRING (174.661268 -36.3972908, 174.6616527 -36.3975246)",2,Elizabeth Street,,
"[814562768, 40802076]",True,secondary,,False,59.99999999999999,"LINESTRING (174.661268 -36.3972908, 174.6611592 -36.3972433, 174.661127 -36.3972255, 174.6610985 -36.3972015, 174.6610603 -36.3971532, 174.6609993 -36.3970679, 174.660953 -36.397008, 174.6609238 -36.3969694, 174.6608863 -36.3969272, 174.6608487 -36.3968849)","['2', '3']",Elizabeth Street,,
684913522,False,unclassified,50,True,105.158,"LINESTRING (174.6678726 -36.398565, 174.6678154 -36.3985415, 174.6677878 -36.3985301, 174.6677693 -36.3985225, 174.6674132 -36.3983763, 174.6669442 -36.398156, 174.6669317 -36.3981473, 174.6668563 -36.3980949)",2,Baxter Street,,
40802161,False,secondary,50,True,116.81899999999999,"LINESTRING (174.6596502 -36.4022174, 174.6599996 -36.4020767, 174.6608175 -36.4017473)",,Whitaker Road,,
40806319,False,residential,,False,52.482,"LINESTRING (174.6596502 -36.4022174, 174.6596849 -36.4022805, 174.6597007 -36.4023066, 174.6598373 -36.402532, 174.659886 -36.4025916, 174.6599239 -36.4026335)",,Walton Avenue,,
"[1168837100, 1168837118]",False,secondary,50,False,31.36,"LINESTRING (174.6596502 -36.4022174, 174.659549 -36.4022557, 174.6593331 -36.4023374)",,Whitaker Road,,
40802161,False,secondary,50,False,116.81899999999999,"LINESTRING (174.6608175 -36.4017473, 174.6599996 -36.4020767, 174.6596502 -36.4022174)",,Whitaker Road,,
40802161,False,secondary,50,True,315.108,"LINESTRING (174.6608175 -36.4017473, 174.6613628 -36.4015158, 174.6629469 -36.400916, 174.6634104 -36.4006903, 174.6636491 -36.4005383, 174.6638757 -36.4003709)",,Whitaker Road,,
85932659,False,tertiary,50,True,172.10999999999999,"LINESTRING (174.6608175 -36.4017473, 174.6608659 -36.4017928, 174.6611705 -36.4020307, 174.6614872 -36.4022569, 174.6617296 -36.4024112, 174.6619865 -36.4025655, 174.6622976 -36.4027285)",,Palmer Street,,
809583404,False,secondary,60,True,47.448,"LINESTRING (174.6588298 -36.4024407, 174.6588842 -36.4024493, 174.6589365 -36.4024512, 174.658957 -36.4024494, 174.6589824 -36.4024465, 174.6590312 -36.402434, 174.6593331 -36.4023374)",,Whitaker Road,,
809583405,False,primary,60,False,39.018,"LINESTRING (174.6588298 -36.4024407, 174.658791 -36.4025308, 174.6587827 -36.4025503, 174.658678 -36.4027696)",5,Auckland Road,,
1168837101,False,primary,60,True,41.183,"LINESTRING (174.6588298 -36.4024407, 174.6588926 -36.402292, 174.6589792 -36.4020904)",4,Brown Road,,
684913524,False,residential,50,False,96.302,"LINESTRING (174.6667116 -36.4001585, 174.6676426 -36.4005927)",2,Alnwick Street,,
40804305,False,residential,50,False,100.575,"LINESTRING (174.6667116 -36.4001585, 174.666683 -36.4001956, 174.6666799 -36.4001997, 174.666445 -36.4004991, 174.6661277 -36.4009312)",2,Bertram Street,,
40804305,False,residential,50,True,61.397,"LINESTRING (174.6667116 -36.4001585, 174.6667516 -36.4001112, 174.666898 -36.3999338, 174.6670725 -36.3996893)",2,Bertram Street,,
684913524,False,residential,50,True,100.683,"LINESTRING (174.6667116 -36.4001585, 174.6662045 -36.3999107, 174.665809 -36.3997174, 174.66575 -36.3996886)",2,Alnwick Street,,
40804305,False,residential,50,False,61.397,"LINESTRING (174.6670725 -36.3996893, 174.666898 -36.3999338, 174.6667516 -36.4001112, 174.6667116 -36.4001585)",2,Bertram Street,,
684913524,False,residential,50,True,96.302,"LINESTRING (174.6676426 -36.4005927, 174.6667116 -36.4001585)",2,Alnwick Street,,
40804242,False,residential,50,False,100.007,"LINESTRING (174.6676426 -36.4005927, 174.6676193 -36.4006262, 174.6676034 -36.400649, 174.6670968 -36.4013775)",,Lilburn Street,,
40804242,False,residential,50,True,98.991,"LINESTRING (174.6676426 -36.4005927, 174.6676765 -36.4005412, 174.6681931 -36.3998206)",,Lilburn Street,,
684913524,False,residential,50,False,182.91699999999997,"LINESTRING (174.6676426 -36.4005927, 174.6677555 -36.4006399, 174.6684857 -36.4009454, 174.6686884 -36.401094, 174.6688224 -36.401234, 174.6690262 -36.4016881)",2,Alnwick Street,,
803894937,False,primary,60,False,55.904,"LINESTRING (174.6604154 -36.3989094, 174.6606024 -36.3984297)",,Brown Road,,
"[1168837102, 477957520, 477957521, 1168837104, 803894937]",False,primary,60,"[False, True]",376.362,"LINESTRING (174.6604154 -36.3989094, 174.6602261 -36.3993212, 174.6600716 -36.3996687, 174.6598229 -36.400245, 174.6597585 -36.4003797, 174.6596215 -36.4006975, 174.6595709 -36.4008076, 174.659506 -36.4009487, 174.6594166 -36.4011424, 174.6589792 -36.4020904)","['2', '3', '4']",Brown Road,yes,
836781357,False,secondary,50,True,7.216,"LINESTRING (174.6611622 -36.3965262, 174.6611897 -36.3964652)",2,Sandspit Road,,
813327768,True,secondary,50,False,23.178,"LINESTRING (174.6611622 -36.3965262, 174.6611508 -36.3965856, 174.6611449 -36.3965927, 174.6610724 -36.3966809, 174.6610457 -36.3967073)",2,Sandspit Road,,
40802069,False,unclassified,50,False,91.473,"LINESTRING (174.6643829 -36.3974814, 174.6644866 -36.3974797, 174.664521 -36.3974792, 174.6649091 -36.3975075, 174.6654013 -36.3975433)",2,Queen Street,,
40802069,False,unclassified,50,True,129.98299999999998,"LINESTRING (174.6643829 -36.3974814, 174.6643017 -36.3974911, 174.6641824 -36.3975245, 174.6640275 -36.3975753, 174.6639135 -36.3976236, 174.6638913 -36.397633, 174.6638256 -36.3976791, 174.6635913 -36.3978463, 174.6635033 -36.3979091, 174.663359 -36.3980143, 174.6632667 -36.3980718, 174.6631951 -36.3981201)",2,Queen Street,,
"[40802512, 188003482]",False,residential,50,False,185.22200000000004,"LINESTRING (174.6643829 -36.3974814, 174.6643899 -36.3974172, 174.6644345 -36.3970085, 174.6647315 -36.3969988, 174.6650165 -36.3970409, 174.6652405 -36.39709, 174.665327 -36.3971257, 174.665384 -36.3971721, 174.6654725 -36.3972703, 174.6655067 -36.3973534, 174.6655237 -36.3974442, 174.6655282 -36.3975316)",2,"['Kapanui Street', 'Wharf Street']",,
173591556,False,unclassified,,False,46.992999999999995,"LINESTRING (174.6671201 -36.3977295, 174.6668932 -36.3980438, 174.6668878 -36.3980513, 174.6668563 -36.3980949)",,Percy Street,,
173591556,False,unclassified,,True,46.992999999999995,"LINESTRING (174.6668563 -36.3980949, 174.6668878 -36.3980513, 174.6668932 -36.3980438, 174.6671201 -36.3977295)",,Percy Street,,
188004507,False,unclassified,50,True,105.601,"LINESTRING (174.6668563 -36.3980949, 174.6668249 -36.3981407, 174.6667921 -36.3981899, 174.6666397 -36.3984189, 174.6665105 -36.3986193, 174.6664231 -36.3987442, 174.6663544 -36.3988473, 174.6662983 -36.3989316)",2,Percy Street,,
684913522,False,unclassified,50,False,105.158,"LINESTRING (174.6668563 -36.3980949, 174.6669317 -36.3981473, 174.6669442 -36.398156, 174.6674132 -36.3983763, 174.6677693 -36.3985225, 174.6677878 -36.3985301, 174.6678154 -36.3985415, 174.6678726 -36.398565)",2,Baxter Street,,
725809004,False,unclassified,50,True,94.93299999999999,"LINESTRING (174.6668563 -36.3980949, 174.6667703 -36.398057, 174.6660603 -36.3977446, 174.6659755 -36.3977102, 174.6659219 -36.3976913)",2,Baxter Street,,
173591554,False,residential,,False,76.222,"LINESTRING (174.6654095 -36.4005629, 174.6660391 -36.4008884, 174.6660696 -36.4009041, 174.6661277 -36.4009312)",2,Morpeth Street,,
40804305,False,residential,50,False,98.823,"LINESTRING (174.6661277 -36.4009312, 174.6656398 -36.4016267, 174.6655848 -36.4017051)",2,Bertram Street,,
40804305,False,residential,50,True,100.57500000000002,"LINESTRING (174.6661277 -36.4009312, 174.666445 -36.4004991, 174.6666799 -36.4001997, 174.666683 -36.4001956, 174.6667116 -36.4001585)",2,Bertram Street,,
173591554,False,residential,,True,76.222,"LINESTRING (174.6661277 -36.4009312, 174.6660696 -36.4009041, 174.6660391 -36.4008884, 174.6654095 -36.4005629)",2,Morpeth Street,,
85931262,False,residential,,False,69.849,"LINESTRING (174.6645794 -36.4015794, 174.6645064 -36.4015735, 174.6644388 -36.4015938, 174.6643768 -36.4016445, 174.6641488 -36.4019302, 174.6640919 -36.4020195)",2,Percy Street,,
85932659,False,tertiary,50,False,172.10999999999999,"LINESTRING (174.6622976 -36.4027285, 174.6619865 -36.4025655, 174.6617296 -36.4024112, 174.6614872 -36.4022569, 174.6611705 -36.4020307, 174.6608659 -36.4017928, 174.6608175 -36.4017473)",,Palmer Street,,
173591546,False,residential,50,False,106.047,"LINESTRING (174.6622976 -36.4027285, 174.6623265 -36.4026838, 174.6628612 -36.4018896)",,Bennett Street,,
