osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access
169964915,Tennyson Street,residential,50,False,False,105.029,"LINESTRING (173.8546359 -39.4524539, 173.8546651 -39.45241, 173.8552176 -39.451623)",,,
272974399,Tasman Street,primary,50,False,True,177.22199999999998,"LINESTRING (173.8546359 -39.4524539, 173.8547058 -39.4524758, 173.8548112 -39.4525197, 173.8549168 -39.4525687, 173.8562791 -39.4531436, 173.8564456 -39.4532193)",2,SH 45,yes
"[169964866, 169964875]","['Domett Street', 'Aytoun Street']",residential,50,False,True,269.908,"LINESTRING (173.8636357 -39.4562469, 173.8636109 -39.4562835, 173.8633386 -39.4566947, 173.8632268 -39.456851, 173.863167 -39.4569263, 173.8631179 -39.4569614, 173.8630525 -39.4569825, 173.8629771 -39.456995, 173.8629013 -39.4569892, 173.862829 -39.45697, 173.8613136 -39.456333, 173.8612651 -39.4563155)",,,
272974399,Tasman Street,primary,50,False,False,174.802,"LINESTRING (173.8636357 -39.4562469, 173.8632733 -39.4560977, 173.8631809 -39.4560587, 173.86308 -39.4560153, 173.8629805 -39.4559728, 173.861851 -39.4554904)",2,SH 45,yes
1235501371,King Street,residential,50,False,True,250.701,"LINESTRING (173.8636357 -39.4562469, 173.8636606 -39.4562088, 173.8638911 -39.4558616, 173.8639155 -39.4557919, 173.8639289 -39.4557252, 173.8639328 -39.4556536, 173.8639263 -39.455583, 173.8638895 -39.4554601, 173.8638179 -39.4553404, 173.8637411 -39.4552571, 173.8636445 -39.4551823, 173.8634604 -39.4550984, 173.8624884 -39.4546868, 173.8624279 -39.4546623)",,,
169964894,Layard Street,residential,50,False,True,104.63300000000001,"LINESTRING (173.861851 -39.4554904, 173.8618241 -39.4555306, 173.8612651 -39.4563155)",,,
272974399,Tasman Street,primary,50,False,False,177.00799999999998,"LINESTRING (173.861851 -39.4554904, 173.8602297 -39.4548066, 173.8600418 -39.4547271)",2,SH 45,yes
272974399,Tasman Street,primary,50,False,True,174.802,"LINESTRING (173.861851 -39.4554904, 173.8629805 -39.4559728, 173.86308 -39.4560153, 173.8631809 -39.4560587, 173.8632733 -39.4560977, 173.8636357 -39.4562469)",2,SH 45,yes
1235501370,Ihaia Road,unclassified,50,False,False,104.557,"LINESTRING (173.861851 -39.4554904, 173.8618767 -39.4554521, 173.8624279 -39.4546623)",2,,yes
272974399,Tasman Street,primary,50,False,False,175.322,"LINESTRING (173.8582389 -39.4539734, 173.8564456 -39.4532193)",2,SH 45,yes
169964881,Havelock Street,residential,50,False,False,104.615,"LINESTRING (173.8582389 -39.4539734, 173.858264 -39.4539355, 173.8582948 -39.4538886, 173.8588296 -39.4531506)",,,
272974396,Havelock Street,residential,,False,True,105.69,"LINESTRING (173.8582389 -39.4539734, 173.8582086 -39.454013, 173.8581772 -39.4540572, 173.8576461 -39.4548064)",,,
272974399,Tasman Street,primary,50,False,True,176.035,"LINESTRING (173.8582389 -39.4539734, 173.8584232 -39.4540517, 173.8586796 -39.4541653, 173.8600418 -39.4547271)",2,SH 45,yes
272974396,Havelock Street,residential,,False,True,103.51,"LINESTRING (173.8576461 -39.4548064, 173.8570728 -39.4556253)",,,
143820364,Domett Street,residential,50,False,False,177.291,"LINESTRING (173.8576461 -39.4548064, 173.8576924 -39.4548267, 173.8580912 -39.4549937, 173.8593979 -39.4555319, 173.8594659 -39.4555599)",,,
143820364,Domett Street,residential,50,False,True,177.97500000000002,"LINESTRING (173.8576461 -39.4548064, 173.8575979 -39.4547864, 173.8558926 -39.45407, 173.8558267 -39.4540395)",,,
272974396,Havelock Street,residential,,False,False,105.69,"LINESTRING (173.8576461 -39.4548064, 173.8581772 -39.4540572, 173.8582086 -39.454013, 173.8582389 -39.4539734)",,,
272974396,Havelock Street,residential,,False,False,65.232,"LINESTRING (173.8567147 -39.4561427, 173.8570728 -39.4556253)",,,
143820354,Beach Road,unclassified,,False,True,548.54,"LINESTRING (173.8567147 -39.4561427, 173.8567027 -39.4562568, 173.8567283 -39.456344, 173.8568368 -39.4564488, 173.8569827 -39.4565616, 173.8576733 -39.4567949, 173.8580306 -39.4569181, 173.8584417 -39.4571882, 173.8584761 -39.4572113, 173.8587352 -39.4575433, 173.8589481 -39.458161, 173.8589183 -39.4582472, 173.8588344 -39.4584365, 173.8586641 -39.4584998, 173.8585769 -39.4585168, 173.8585019 -39.4584902, 173.8580257 -39.4582314, 173.8577495 -39.4580563, 173.8575958 -39.4579557, 173.8569867 -39.4575468)",,,
"[1235501376, 200139118]",Bowen Crescent,residential,50,False,True,64.723,"LINESTRING (173.8567147 -39.4561427, 173.8566387 -39.4561294, 173.85659 -39.4561224, 173.8565251 -39.4561226, 173.8564462 -39.4561377, 173.8560918 -39.456231, 173.8559921 -39.4562583)",,,
169964879,Gisborne Terrace,residential,50,False,False,176.62300000000002,"LINESTRING (173.8557946 -39.4507965, 173.8575362 -39.4515372, 173.8575964 -39.4515629)",,,
169964915,Tennyson Street,residential,50,False,True,104.422,"LINESTRING (173.8557946 -39.4507965, 173.8557704 -39.4508388, 173.8552176 -39.451623)",,,
169964925,Whitcombe Road,residential,50,False,False,75.417,"LINESTRING (173.8622584 -39.4513788, 173.8630332 -39.4516983)",,,
169964889,Hughson Place,residential,50,False,True,69.63,"LINESTRING (173.8622584 -39.4513788, 173.8622328 -39.4514153, 173.8618719 -39.4519293)",,,
200139117,Allison Street,residential,50,False,True,103.582,"LINESTRING (173.8575964 -39.4515629, 173.8570204 -39.4523814)",,,
169964879,Gisborne Terrace,residential,50,False,False,177.009,"LINESTRING (173.8575964 -39.4515629, 173.8576525 -39.4515861, 173.8576642 -39.451591, 173.8594106 -39.452319)",,,
169964879,Gisborne Terrace,residential,50,False,True,176.62300000000002,"LINESTRING (173.8575964 -39.4515629, 173.8575362 -39.4515372, 173.8557946 -39.4507965)",,,
169964925,Whitcombe Road,residential,50,False,False,12.48,"LINESTRING (173.8630332 -39.4516983, 173.8631607 -39.4517522)",,,
169964925,Whitcombe Road,residential,50,False,True,75.417,"LINESTRING (173.8630332 -39.4516983, 173.8622584 -39.4513788)",,,
169964893,King Street,residential,50,False,False,176.27,"LINESTRING (173.8552176 -39.451623, 173.8553158 -39.4516643, 173.8569805 -39.4523641, 173.8570204 -39.4523814)",,,
169964915,Tennyson Street,residential,50,False,False,104.422,"LINESTRING (173.8552176 -39.451623, 173.8557704 -39.4508388, 173.8557946 -39.4507965)",,,
169964915,Tennyson Street,residential,50,False,True,105.029,"LINESTRING (173.8552176 -39.451623, 173.8546651 -39.45241, 173.8546359 -39.4524539)",,,
169964925,Whitcombe Road,residential,50,False,True,12.48,"LINESTRING (173.8631607 -39.4517522, 173.8630332 -39.4516983)",,,
169964873,Clouston Place,residential,50,False,True,68.95899999999999,"LINESTRING (173.8631607 -39.4517522, 173.8631369 -39.4517853, 173.8627813 -39.4522988)",,,
169964925,Whitcombe Road,residential,50,False,False,98.277,"LINESTRING (173.8631607 -39.4517522, 173.8640951 -39.4521499, 173.8641633 -39.4521786)",,,
169964889,Hughson Place,residential,50,False,False,69.63,"LINESTRING (173.8618719 -39.4519293, 173.8622328 -39.4514153, 173.8622584 -39.4513788)",,,
1235501369,Ihaia Road,unclassified,50,False,True,209.621,"LINESTRING (173.8641633 -39.4521786, 173.8630038 -39.4538376)",2,,yes
169964925,Whitcombe Road,residential,50,False,True,98.277,"LINESTRING (173.8641633 -39.4521786, 173.8640951 -39.4521499, 173.8631607 -39.4517522)",,,
169964879,Gisborne Terrace,residential,50,False,False,174.752,"LINESTRING (173.8594106 -39.452319, 173.8612032 -39.4530633)",,,
169964879,Gisborne Terrace,residential,50,False,True,177.009,"LINESTRING (173.8594106 -39.452319, 173.8576642 -39.451591, 173.8576525 -39.4515861, 173.8575964 -39.4515629)",,,
169964881,Havelock Street,residential,50,False,True,105.067,"LINESTRING (173.8594106 -39.452319, 173.8593931 -39.452344, 173.8588296 -39.4531506)",,,
200139117,Allison Street,residential,50,False,False,103.582,"LINESTRING (173.8570204 -39.4523814, 173.8575964 -39.4515629)",,,
169964893,King Street,residential,50,False,False,177.353,"LINESTRING (173.8570204 -39.4523814, 173.8570716 -39.4524032, 173.8587722 -39.4531206, 173.8588296 -39.4531506)",,,
169964893,King Street,residential,50,False,True,176.27,"LINESTRING (173.8570204 -39.4523814, 173.8569805 -39.4523641, 173.8553158 -39.4516643, 173.8552176 -39.451623)",,,
200139117,Allison Street,residential,50,False,True,105.435,"LINESTRING (173.8570204 -39.4523814, 173.8564708 -39.4531808, 173.8564456 -39.4532193)",,,
169964873,Clouston Place,residential,50,False,False,68.95899999999999,"LINESTRING (173.8627813 -39.4522988, 173.8631369 -39.4517853, 173.8631607 -39.4517522)",,,
169964879,Gisborne Terrace,residential,50,False,True,174.752,"LINESTRING (173.8612032 -39.4530633, 173.8594106 -39.452319)",,,
169964879,Gisborne Terrace,residential,50,False,False,176.95499999999998,"LINESTRING (173.8612032 -39.4530633, 173.8628917 -39.4537889, 173.8629355 -39.4538077, 173.8630038 -39.4538376)",,,
169964898,Napier Street,residential,50,False,True,106.113,"LINESTRING (173.8612032 -39.4530633, 173.8611813 -39.4530956, 173.8606179 -39.4539038)",,,
169964881,Havelock Street,residential,50,False,False,105.067,"LINESTRING (173.8588296 -39.4531506, 173.8593931 -39.452344, 173.8594106 -39.452319)",,,
