osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,bridge
321935805,Cracroft Street,tertiary,False,False,14.539000000000001,"LINESTRING (174.231074 -39.002409, 174.2311198 -39.0024661, 174.2311625 -39.0025202)",,,
112113847,Whitaker Street,residential,False,False,100.095,"LINESTRING (174.2321442 -39.0020424, 174.2311625 -39.0025202)",,,
112113847,Whitaker Street,residential,False,True,18.023,"LINESTRING (174.2321442 -39.0020424, 174.2323201 -39.0019553)",,,
112113818,Browne Street,residential,False,False,177.264,"LINESTRING (174.2320929 -39.0001217, 174.2310118 -38.9987669)",50,,
112113828,Stafford Street,residential,False,False,103.946,"LINESTRING (174.2320929 -39.0001217, 174.2331141 -38.9996277)",,,
112113818,Browne Street,residential,False,True,183.098,"LINESTRING (174.2320929 -39.0001217, 174.2321773 -39.0002243, 174.2329728 -39.001218, 174.2331699 -39.0014647, 174.2332149 -39.0015185)",50,,
371562933,Queen Street,residential,False,False,191.24900000000002,"LINESTRING (174.2374231 -39.0013713, 174.2374425 -39.0013989, 174.23859 -39.0028327)",,,
371563046,,tertiary,True,False,17.432,"LINESTRING (174.2374231 -39.0013713, 174.2373939 -39.0013842, 174.2373612 -39.0013904, 174.2373276 -39.0013894, 174.2372957 -39.0013811, 174.237268 -39.0013664, 174.2372466 -39.0013462)",,roundabout,
371562931,McLean Street,tertiary,False,False,98.777,"LINESTRING (174.2331663 -39.0033406, 174.2321975 -39.0038121)",,,
371562931,McLean Street,tertiary,False,True,20.247,"LINESTRING (174.2331663 -39.0033406, 174.2333646 -39.0032436)",,,
112113824,Memorial Place,residential,True,False,169.711,"LINESTRING (174.2331663 -39.0033406, 174.233018 -39.0031589, 174.2328065 -39.0028997, 174.2327902 -39.002871, 174.2327595 -39.0027865, 174.2327396 -39.0027512, 174.2325737 -39.0025537, 174.2321442 -39.0020424)",,,
112113818,Browne Street,residential,False,False,136.496,"LINESTRING (174.2363301 -39.0053839, 174.2354893 -39.0043447)",50,,
84864999,Parris Street,residential,False,False,19.148,"LINESTRING (174.2344162 -39.0048733, 174.2346027 -39.0047803)",,,
84864999,Parris Street,residential,False,True,99.534,"LINESTRING (174.2344162 -39.0048733, 174.2334389 -39.0053471)",,,
112113831,Blake Street,residential,False,False,202.159,"LINESTRING (174.2311778 -39.0043082, 174.2324217 -39.005848)",,,
377789774,McLean Street,tertiary,False,True,103.957,"LINESTRING (174.2311778 -39.0043082, 174.2319398 -39.0039396, 174.2321975 -39.0038121)",,,
905732159,Whitaker Street East,residential,False,True,73.198,"LINESTRING (174.2363218 -39.0000144, 174.2370338 -38.9996578)",,,
112116279,Queen Street,residential,False,False,44.172,"LINESTRING (174.2363218 -39.0000144, 174.2364143 -39.0001281, 174.2365949 -39.0003502)",,,
112116289,Whitaker Way,unclassified,False,True,231.79500000000002,"LINESTRING (174.2363218 -39.0000144, 174.2362614 -38.9999525, 174.236235 -38.9999309, 174.2362054 -38.9999127, 174.2361569 -38.9999001, 174.2361104 -38.9998994, 174.2360394 -38.9999128, 174.2359697 -38.9999311, 174.235499 -39.0000862, 174.2350607 -39.0002231, 174.2347419 -39.000305, 174.2338466 -39.0005342)",,,
321935805,Cracroft Street,tertiary,False,True,169.218,"LINESTRING (174.2321975 -39.0038121, 174.2311625 -39.0025202)",,,
371562931,McLean Street,tertiary,False,True,98.777,"LINESTRING (174.2321975 -39.0038121, 174.2331663 -39.0033406)",,,
321935806,Cracroft Street,residential,False,False,201.596,"LINESTRING (174.2321975 -39.0038121, 174.2325172 -39.004201, 174.2327131 -39.004446, 174.2334389 -39.0053471)",,,
377789774,McLean Street,tertiary,False,False,103.957,"LINESTRING (174.2321975 -39.0038121, 174.2319398 -39.0039396, 174.2311778 -39.0043082)",,,
112113847,Whitaker Street,residential,False,True,100.095,"LINESTRING (174.2311625 -39.0025202, 174.2321442 -39.0020424)",,,
321935805,Cracroft Street,tertiary,False,False,169.218,"LINESTRING (174.2311625 -39.0025202, 174.2321975 -39.0038121)",,,
321935805,Cracroft Street,tertiary,False,True,14.539000000000001,"LINESTRING (174.2311625 -39.0025202, 174.2311198 -39.0024661, 174.231074 -39.002409)",,,
112113818,Browne Street,residential,False,True,177.264,"LINESTRING (174.2310118 -38.9987669, 174.2320929 -39.0001217)",50,,
84864999,Parris Street,residential,False,False,90.638,"LINESTRING (174.2346027 -39.0047803, 174.2354893 -39.0043447)",,,
84864999,Parris Street,residential,False,True,19.148,"LINESTRING (174.2346027 -39.0047803, 174.2344162 -39.0048733)",,,
112113820,Broadway,residential,True,False,174.414,"LINESTRING (174.2346027 -39.0047803, 174.2356748 -39.0061093)",,,
377789771,Domett Street,residential,False,True,79.68,"LINESTRING (174.236303 -39.0018146, 174.2358304 -39.0011993)",,,
377789772,Domett Street,residential,False,False,200.842,"LINESTRING (174.236303 -39.0018146, 174.2375321 -39.0033476)",,,
371562931,McLean Street,tertiary,False,False,104.565,"LINESTRING (174.236303 -39.0018146, 174.2361365 -39.0018968, 174.2356884 -39.0021205, 174.2352729 -39.0023076)",,,
377789773,McLean Street,tertiary,False,True,96.75900000000001,"LINESTRING (174.236303 -39.0018146, 174.2368151 -39.0015656, 174.2372174 -39.0013615, 174.2372466 -39.0013462)",,,
905732159,Whitaker Street East,residential,False,False,73.198,"LINESTRING (174.2370338 -38.9996578, 174.2363218 -39.0000144)",,,
"[371562930, 905732155, 905732158]",Courthouse Lane,residential,False,True,114.335,"LINESTRING (174.2370338 -38.9996578, 174.2371358 -38.9997822, 174.2372146 -38.9998782, 174.2374301 -39.0001497, 174.2377326 -39.0005309)",,,
"[983130893, 84865007]","['Whitaker Street East', 'West Quay']",residential,False,True,161.439,"LINESTRING (174.2370338 -38.9996578, 174.2371187 -38.9996212, 174.2372165 -38.9995841, 174.237302 -38.9995575, 174.2373571 -38.999544, 174.2374271 -38.9995331, 174.2374909 -38.9995298, 174.2375759 -38.9995357, 174.2376366 -38.9995507, 174.2376942 -38.9995744, 174.2377574 -38.9996117, 174.2378329 -38.999664, 174.238152 -38.999889, 174.2383314 -39.0000162, 174.23848 -39.0001194, 174.2385604 -39.000177)",,,
84864999,Parris Street,residential,False,False,106.379,"LINESTRING (174.23859 -39.0028327, 174.2396318 -39.002323)",,,
84864999,Parris Street,residential,False,True,107.864,"LINESTRING (174.23859 -39.0028327, 174.2375321 -39.0033476)",,,
371562933,Queen Street,residential,False,False,59.847,"LINESTRING (174.23859 -39.0028327, 174.2388974 -39.0032154, 174.2389085 -39.0032369, 174.2389114 -39.0032644, 174.2389052 -39.0033004)",,,
371562933,Queen Street,residential,False,True,191.24900000000002,"LINESTRING (174.23859 -39.0028327, 174.2374425 -39.0013989, 174.2374231 -39.0013713)",,,
112113822,Brookes Terrace,residential,False,False,105.424,"LINESTRING (174.2345093 -39.0066803, 174.2334779 -39.0071868)",,,
321935806,Cracroft Street,residential,False,True,174.732,"LINESTRING (174.2345093 -39.0066803, 174.2334389 -39.0053471)",,,
112113822,Brookes Terrace,residential,False,True,100.12700000000001,"LINESTRING (174.2345093 -39.0066803, 174.2347765 -39.0065506, 174.2351015 -39.0063886, 174.2354889 -39.0061993)",,,
112113828,Stafford Street,residential,False,True,103.946,"LINESTRING (174.2331141 -38.9996277, 174.2320929 -39.0001217)",,,
119870971,Grey Street,tertiary,False,False,119.025,"LINESTRING (174.2331141 -38.9996277, 174.2338466 -39.0005342)",,,
112113862,Grey Street,residential,False,False,82.095,"LINESTRING (174.2370164 -39.0044709, 174.2365078 -39.0038473)",,,
84864999,Parris Street,residential,False,False,99.534,"LINESTRING (174.2334389 -39.0053471, 174.2344162 -39.0048733)",,,
84864999,Parris Street,residential,False,True,104.056,"LINESTRING (174.2334389 -39.0053471, 174.2324217 -39.005848)",,,
321935806,Cracroft Street,residential,False,False,174.732,"LINESTRING (174.2334389 -39.0053471, 174.2345093 -39.0066803)",,,
321935806,Cracroft Street,residential,False,True,201.596,"LINESTRING (174.2334389 -39.0053471, 174.2327131 -39.004446, 174.2325172 -39.004201, 174.2321975 -39.0038121)",,,
119870971,Grey Street,tertiary,False,False,143.978,"LINESTRING (174.2343896 -39.0012097, 174.2352729 -39.0023076)",,,
112113844,Johnston Street,residential,False,False,116.04299999999999,"LINESTRING (174.2343896 -39.0012097, 174.2345055 -39.0011348, 174.2345935 -39.0010874, 174.2351836 -39.0008099, 174.2352485 -39.0007895, 174.2352973 -39.0007827, 174.2353611 -39.0007909, 174.23543 -39.0008076, 174.2354955 -39.0008293, 174.2355525 -39.0008577)",,,
119870971,Grey Street,tertiary,False,True,84.247,"LINESTRING (174.2343896 -39.0012097, 174.2343272 -39.0011339, 174.2342593 -39.0010438, 174.2341936 -39.0009629, 174.2341329 -39.0008869, 174.2340542 -39.0007908, 174.2338718 -39.0005678)",,,
112113818,Browne Street,residential,False,False,169.256,"LINESTRING (174.2342538 -39.0028089, 174.2332149 -39.0015185)",50,,
112113818,Browne Street,residential,False,True,201.398,"LINESTRING (174.2342538 -39.0028089, 174.2354893 -39.0043447)",50,,
371562931,McLean Street,tertiary,False,False,90.776,"LINESTRING (174.2342538 -39.0028089, 174.2333646 -39.0032436)",,,
371562931,McLean Street,tertiary,False,True,104.222,"LINESTRING (174.2342538 -39.0028089, 174.2352729 -39.0023076)",,,
112113822,Brookes Terrace,residential,False,False,18.926,"LINESTRING (174.2356748 -39.0061093, 174.2354889 -39.0061993)",,,
112113822,Brookes Terrace,residential,False,True,54.815,"LINESTRING (174.2356748 -39.0061093, 174.2362089 -39.0058433)",,,
112113826,Ogle Street,residential,False,True,106.29400000000001,"LINESTRING (174.2365949 -39.0003502, 174.2362308 -39.000527, 174.2355525 -39.0008577)",,,
112116279,Queen Street,residential,False,False,46.527,"LINESTRING (174.2365949 -39.0003502, 174.2367191 -39.0005014, 174.2368862 -39.0007021)",,,
112116279,Queen Street,residential,False,True,44.172,"LINESTRING (174.2365949 -39.0003502, 174.2364143 -39.0001281, 174.2363218 -39.0000144)",,,
112113847,Whitaker Street,residential,False,False,18.023,"LINESTRING (174.2323201 -39.0019553, 174.2321442 -39.0020424)",,,
112113847,Whitaker Street,residential,False,True,91.311,"LINESTRING (174.2323201 -39.0019553, 174.2332149 -39.0015185)",,,
112113852,Memorial Place,residential,True,False,169.315,"LINESTRING (174.2323201 -39.0019553, 174.2333646 -39.0032436)",,,
84864999,Parris Street,residential,False,False,107.864,"LINESTRING (174.2375321 -39.0033476, 174.23859 -39.0028327)",,,
84864999,Parris Street,residential,False,True,104.506,"LINESTRING (174.2375321 -39.0033476, 174.2365078 -39.0038473)",,,
377789772,Domett Street,residential,False,False,61.826,"LINESTRING (174.2375321 -39.0033476, 174.2379107 -39.0038194)",,,
377789772,Domett Street,residential,False,True,200.842,"LINESTRING (174.2375321 -39.0033476, 174.236303 -39.0018146)",,,
377789772,Domett Street,residential,False,True,61.826,"LINESTRING (174.2379107 -39.0038194, 174.2375321 -39.0033476)",,,
84864999,Parris Street,residential,False,False,104.506,"LINESTRING (174.2365078 -39.0038473, 174.2375321 -39.0033476)",,,
84864999,Parris Street,residential,False,True,103.945,"LINESTRING (174.2365078 -39.0038473, 174.2354893 -39.0043447)",,,
112113862,Grey Street,residential,False,True,82.095,"LINESTRING (174.2365078 -39.0038473, 174.2370164 -39.0044709)",,,
119869673,Grey Street,residential,False,True,201.739,"LINESTRING (174.2365078 -39.0038473, 174.2352729 -39.0023076)",,,
112113818,Browne Street,residential,False,True,169.256,"LINESTRING (174.2332149 -39.0015185, 174.2342538 -39.0028089)",50,,
112113847,Whitaker Street,residential,False,False,91.311,"LINESTRING (174.2332149 -39.0015185, 174.2323201 -39.0019553)",,,
112113818,Browne Street,residential,False,False,183.098,"LINESTRING (174.2332149 -39.0015185, 174.2331699 -39.0014647, 174.2329728 -39.001218, 174.2321773 -39.0002243, 174.2320929 -39.0001217)",50,,
119869673,Grey Street,residential,False,False,201.739,"LINESTRING (174.2352729 -39.0023076, 174.2365078 -39.0038473)",,,
119870971,Grey Street,tertiary,False,True,143.978,"LINESTRING (174.2352729 -39.0023076, 174.2343896 -39.0012097)",,,
371562931,McLean Street,tertiary,False,False,104.222,"LINESTRING (174.2352729 -39.0023076, 174.2342538 -39.0028089)",,,
371562931,McLean Street,tertiary,False,True,104.565,"LINESTRING (174.2352729 -39.0023076, 174.2356884 -39.0021205, 174.2361365 -39.0018968, 174.236303 -39.0018146)",,,
84864999,Parris Street,residential,False,False,104.056,"LINESTRING (174.2324217 -39.005848, 174.2334389 -39.0053471)",,,
84864999,Parris Street,residential,False,True,103.149,"LINESTRING (174.2324217 -39.005848, 174.2314109 -39.0063415)",,,
112113831,Blake Street,residential,False,False,174.616,"LINESTRING (174.2324217 -39.005848, 174.2334779 -39.0071868)",,,
112113831,Blake Street,residential,False,True,202.159,"LINESTRING (174.2324217 -39.005848, 174.2311778 -39.0043082)",,,
112113822,Brookes Terrace,residential,False,False,54.815,"LINESTRING (174.2362089 -39.0058433, 174.2356748 -39.0061093)",,,
112113853,Domett Street,residential,False,False,44.939,"LINESTRING (174.2355525 -39.0008577, 174.2358304 -39.0011993)",,,
112113826,Ogle Street,residential,False,False,106.29400000000001,"LINESTRING (174.2355525 -39.0008577, 174.2362308 -39.000527, 174.2365949 -39.0003502)",,,
112113844,Johnston Street,residential,False,True,116.04299999999998,"LINESTRING (174.2355525 -39.0008577, 174.2354955 -39.0008293, 174.23543 -39.0008076, 174.2353611 -39.0007909, 174.2352973 -39.0007827, 174.2352485 -39.0007895, 174.2351836 -39.0008099, 174.2345935 -39.0010874, 174.2345055 -39.0011348, 174.2343896 -39.0012097)",,,
84864999,Parris Street,residential,False,False,103.149,"LINESTRING (174.2314109 -39.0063415, 174.2324217 -39.005848)",,,
84864999,Parris Street,residential,False,False,103.945,"LINESTRING (174.2354893 -39.0043447, 174.2365078 -39.0038473)",,,
