osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access
"[1156280473, 167596295]",False,SH 79;72,Waihi Terrace,trunk,50,False,149.04500000000002,"LINESTRING (171.2427673 -44.0883634, 171.2427517 -44.0884717, 171.2427447 -44.0885891, 171.2427496 -44.0887859, 171.2427912 -44.0891749, 171.2428433 -44.0897006)",,
16793537,False,SH 79,Cox Street,trunk,50,False,220.773,"LINESTRING (171.2447333 -44.0923026, 171.2446658 -44.0923338, 171.2442072 -44.0925457, 171.2441459 -44.0925727, 171.2424046 -44.0933725)",,
48325113,False,72,Talbot Street,secondary,50,True,416.456,"LINESTRING (171.2447333 -44.0923026, 171.2448214 -44.0924019, 171.244887 -44.0924754, 171.2450031 -44.0926052, 171.2454105 -44.093071, 171.2454384 -44.0932012, 171.2454427 -44.0932211, 171.2454266 -44.0933821, 171.2454165 -44.0934107, 171.2453113 -44.0937083, 171.2445622 -44.0958271)",2,yes
48325118,False,SH 79;72,Talbot Street,trunk,50,True,121.3,"LINESTRING (171.2447333 -44.0923026, 171.2442879 -44.0917963, 171.2439289 -44.0913773)",2,
1156280475,False,SH 79;72,Waihi Terrace,trunk,50,True,26.015,"LINESTRING (171.2431138 -44.0904682, 171.2429368 -44.0902718)",,
48325118,False,SH 79;72,Talbot Street,trunk,50,False,120.241,"LINESTRING (171.2431138 -44.0904682, 171.2431404 -44.0904952, 171.2432309 -44.0905921, 171.243279 -44.090646, 171.2439289 -44.0913773)",2,
154954903,False,,Peel Street,residential,50,True,219.311,"LINESTRING (171.2431138 -44.0904682, 171.2425747 -44.0907158, 171.2422543 -44.090858, 171.2407999 -44.0915302)",2,
31301475,False,,Wilson Street,residential,50,False,221.49,"LINESTRING (171.2439289 -44.0913773, 171.2438434 -44.0914156, 171.2433993 -44.0916144, 171.2426408 -44.0919582, 171.2423111 -44.0921022, 171.2415865 -44.0924435)",2,
31301475,False,,Wilson Street,residential,50,True,70.509,"LINESTRING (171.2439289 -44.0913773, 171.2439955 -44.0913458, 171.244666 -44.0910283)",2,
48325118,False,SH 79;72,Talbot Street,trunk,50,False,121.3,"LINESTRING (171.2439289 -44.0913773, 171.2442879 -44.0917963, 171.2447333 -44.0923026)",2,
48325118,False,SH 79;72,Talbot Street,trunk,50,True,120.241,"LINESTRING (171.2439289 -44.0913773, 171.243279 -44.090646, 171.2432309 -44.0905921, 171.2431404 -44.0904952, 171.2431138 -44.0904682)",2,
31301475,False,,Wilson Street,residential,50,False,70.509,"LINESTRING (171.244666 -44.0910283, 171.2439955 -44.0913458, 171.2439289 -44.0913773)",2,
48325119,False,,Jollie Street,residential,50,False,141.498,"LINESTRING (171.2379238 -44.0915711, 171.239428 -44.0908987)",2,
137365598,False,,Shaw Street,residential,50,False,120.012,"LINESTRING (171.2379238 -44.0915711, 171.2385522 -44.0922946, 171.2387192 -44.0924868)",2,
137365598,False,,Shaw Street,residential,50,True,170.56300000000002,"LINESTRING (171.2379238 -44.0915711, 171.2375532 -44.0911278, 171.2375347 -44.0910304, 171.2375604 -44.0909631, 171.2382217 -44.0902597)",2,
