osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
92794864,Princes Street,unclassified,False,True,274.863,"LINESTRING (175.6725551 -37.3817392, 175.672509 -37.3817911, 175.6720739 -37.3821848, 175.6719789 -37.3822571, 175.6718561 -37.3823033, 175.6717247 -37.3823182, 175.6716321 -37.3823204, 175.6715394 -37.382294, 175.6714042 -37.3822333, 175.6712864 -37.3821329, 175.6708525 -37.3816422, 175.6706351 -37.3811156)",,,,,
"[843721898, 803859663]",Normanby Road,trunk,False,False,178.84099999999998,"LINESTRING (175.6725551 -37.3817392, 175.6721788 -37.381506, 175.6709859 -37.3807235)","['2', '3']",SH 2,50,,
"[843721897, 843721899, 843721893]",Normanby Road,trunk,False,True,170.337,"LINESTRING (175.6725551 -37.3817392, 175.6728092 -37.3819043, 175.6732803 -37.3822034, 175.6734085 -37.3822848, 175.6735483 -37.382378, 175.6739495 -37.3826607, 175.6739845 -37.3826854, 175.6740325 -37.3827225)","['2', '3']",SH 2;SH 26,50,,
"[398093195, 843721900]",Arney Street,primary,False,True,86.003,"LINESTRING (175.6725551 -37.3817392, 175.6726003 -37.3816872, 175.6727091 -37.3815752, 175.6731657 -37.3811372)",,SH 26,50,,
"[92794883, 512843726]",Marshall Street,residential,False,False,228.279,"LINESTRING (175.6678276 -37.3770532, 175.6677147 -37.3770564, 175.6676667 -37.377061, 175.6675848 -37.3770953, 175.6675421 -37.3771595, 175.6674222 -37.3778384, 175.6674275 -37.3780509, 175.6675114 -37.3782026, 175.6679078 -37.3787091, 175.6679894 -37.3788081)",,,,,
131442430,Belmont Road,trunk,False,True,172.787,"LINESTRING (175.6678276 -37.3770532, 175.6678316 -37.3771217, 175.6678505 -37.3771932, 175.6678858 -37.3772637, 175.6679581 -37.377371, 175.6684125 -37.3779318, 175.6687736 -37.3783983)",2,SH 2,50,,
430497629,Belmont Road,trunk,False,False,69.765,"LINESTRING (175.6678276 -37.3770532, 175.6678559 -37.3767968, 175.6679244 -37.3764308)",2,SH 2,50,,
92793020,Station Road,secondary,False,True,65.267,"LINESTRING (175.6679244 -37.3764308, 175.6680037 -37.3764276, 175.668661 -37.3763876)",,,50,,
430497629,Belmont Road,trunk,False,True,69.765,"LINESTRING (175.6679244 -37.3764308, 175.6678559 -37.3767968, 175.6678276 -37.3770532)",2,SH 2,50,,
92793020,Station Road,secondary,False,False,316.637,"LINESTRING (175.6739872 -37.3760437, 175.6704157 -37.3762752)",,,50,,
