osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,width
178450558,Maata Street,unclassified,False,True,203.536,"LINESTRING (175.2705986 -38.8827305, 175.270597 -38.8829122, 175.2706108 -38.8845609)",,,,
"[848233640, 848233641]",Hakiaha Street,primary,False,False,285.921,"LINESTRING (175.2705986 -38.8827305, 175.2702815 -38.8827916, 175.2700562 -38.8828188, 175.269846 -38.8828374, 175.2673111 -38.8829181)",SH 4,50,,
178450560,Manuaute Street,residential,False,True,110.102,"LINESTRING (175.2629413 -38.8832796, 175.2629542 -38.8837257, 175.2629706 -38.8842695)",,,,
"[164140978, 848233636]",Hakiaha Street,primary,False,False,195.78,"LINESTRING (175.2629539 -38.8830561, 175.2626755 -38.8830669, 175.26259 -38.8830729, 175.2606943 -38.8831329)",SH 4,50,2,
178450559,Manuaute Street,residential,True,False,25.012,"LINESTRING (175.2629539 -38.8830561, 175.2629574 -38.8832247, 175.2629413 -38.8832796)",,,1,5.4
"[848233637, 848233638]",Hakiaha Street,primary,False,True,218.378,"LINESTRING (175.2629539 -38.8830561, 175.2637593 -38.8830324, 175.2644452 -38.8830064, 175.2645834 -38.8830006, 175.2652242 -38.8829792, 175.2652573 -38.8829781, 175.2654744 -38.8829706)",SH 4,50,2,
178450562,Marae Street,residential,False,True,136.552,"LINESTRING (175.2606943 -38.8831329, 175.2607039 -38.8831726, 175.2608293 -38.8836944, 175.2609844 -38.88434)",,,,
"[164140978, 848233636]",Hakiaha Street,primary,False,True,195.78000000000003,"LINESTRING (175.2606943 -38.8831329, 175.26259 -38.8830729, 175.2626755 -38.8830669, 175.2629539 -38.8830561)",SH 4,50,2,
178450550,Hikaia Street,residential,False,False,135.907,"LINESTRING (175.2655251 -38.8841922, 175.2655005 -38.8835988, 175.2654772 -38.8830369, 175.2654744 -38.8829706)",,,,
178450564,Miriama Street,residential,False,True,221.282,"LINESTRING (175.2655251 -38.8841922, 175.2641278 -38.8842384, 175.2639069 -38.8842456, 175.2635372 -38.8842538, 175.2630928 -38.8842684, 175.2629706 -38.8842695)",,,,
178450565,Morero Terrace,unclassified,False,False,145.475,"LINESTRING (175.2655251 -38.8841922, 175.2655336 -38.8842312, 175.265532 -38.8843235, 175.2655188 -38.884383, 175.2654941 -38.8844495, 175.2653825 -38.884568, 175.2650519 -38.8848888, 175.2648976 -38.8850591, 175.2648107 -38.8851751, 175.264793 -38.8852097, 175.2647413 -38.8853107)",,,,
178450566,Morero Terrace,unclassified,False,False,173.671,"LINESTRING (175.2655251 -38.8841922, 175.2657622 -38.8841714, 175.2659769 -38.8841343, 175.2661249 -38.8841035, 175.2662584 -38.8840758, 175.2673033 -38.8838253, 175.2673312 -38.8838054, 175.2673465 -38.8837808, 175.26735 -38.8837503, 175.2673528 -38.8837107)",,,,
178450560,Manuaute Street,residential,False,True,121.698,"LINESTRING (175.2629706 -38.8842695, 175.2630293 -38.885363)",,,,
178450560,Manuaute Street,residential,False,False,110.102,"LINESTRING (175.2629706 -38.8842695, 175.2629542 -38.8837257, 175.2629413 -38.8832796)",,,,
178450564,Miriama Street,residential,False,False,221.282,"LINESTRING (175.2629706 -38.8842695, 175.2630928 -38.8842684, 175.2635372 -38.8842538, 175.2639069 -38.8842456, 175.2641278 -38.8842384, 175.2655251 -38.8841922)",,,,
178450564,Miriama Street,residential,False,True,172.096,"LINESTRING (175.2629706 -38.8842695, 175.2622261 -38.8842979, 175.2609844 -38.88434)",,,,
178450562,Marae Street,residential,False,True,122.481,"LINESTRING (175.2609844 -38.88434, 175.2612447 -38.8854227)",,,,
178450562,Marae Street,residential,False,False,136.552,"LINESTRING (175.2609844 -38.88434, 175.2608293 -38.8836944, 175.2607039 -38.8831726, 175.2606943 -38.8831329)",,,,
178450564,Miriama Street,residential,False,False,172.096,"LINESTRING (175.2609844 -38.88434, 175.2622261 -38.8842979, 175.2629706 -38.8842695)",,,,
178450558,Maata Street,unclassified,False,True,57.783,"LINESTRING (175.2706108 -38.8845609, 175.27058 -38.88508)",,,,
178450568,Taitua Street,residential,False,True,236.586,"LINESTRING (175.2706108 -38.8845609, 175.2678853 -38.884722)",,,,
178450558,Maata Street,unclassified,False,False,203.536,"LINESTRING (175.2706108 -38.8845609, 175.270597 -38.8829122, 175.2705986 -38.8827305)",,,,
178450568,Taitua Street,residential,False,False,236.586,"LINESTRING (175.2678853 -38.884722, 175.2706108 -38.8845609)",,,,
"[180795120, 1107342224]",Turaki Street,"['residential', 'unclassified']",False,False,122.001,"LINESTRING (175.2678853 -38.884722, 175.2678538 -38.8845959, 175.2678325 -38.8845436, 175.2678044 -38.8844744, 175.2674082 -38.8838305, 175.2673528 -38.8837107)",,,,
178450558,Maata Street,unclassified,False,False,57.783,"LINESTRING (175.27058 -38.88508, 175.2706108 -38.8845609)",,,,
178450551,Huia Street,residential,False,True,148.296,"LINESTRING (175.2647413 -38.8853107, 175.2630293 -38.885363)",,,,
178450565,Morero Terrace,unclassified,False,True,145.475,"LINESTRING (175.2647413 -38.8853107, 175.264793 -38.8852097, 175.2648107 -38.8851751, 175.2648976 -38.8850591, 175.2650519 -38.8848888, 175.2653825 -38.884568, 175.2654941 -38.8844495, 175.2655188 -38.884383, 175.265532 -38.8843235, 175.2655336 -38.8842312, 175.2655251 -38.8841922)",,,,
178450551,Huia Street,residential,False,False,148.296,"LINESTRING (175.2630293 -38.885363, 175.2647413 -38.8853107)",,,,
178450551,Huia Street,residential,False,True,154.608,"LINESTRING (175.2630293 -38.885363, 175.2612447 -38.8854227)",,,,
178450560,Manuaute Street,residential,False,False,121.698,"LINESTRING (175.2630293 -38.885363, 175.2629706 -38.8842695)",,,,
178450550,Hikaia Street,residential,False,True,135.90699999999998,"LINESTRING (175.2654744 -38.8829706, 175.2654772 -38.8830369, 175.2655005 -38.8835988, 175.2655251 -38.8841922)",,,,
"[848233637, 848233638]",Hakiaha Street,primary,False,False,218.37800000000001,"LINESTRING (175.2654744 -38.8829706, 175.2652573 -38.8829781, 175.2652242 -38.8829792, 175.2645834 -38.8830006, 175.2644452 -38.8830064, 175.2637593 -38.8830324, 175.2629539 -38.8830561)",SH 4,50,2,
"[871138155, 848233639]",Hakiaha Street,primary,False,True,159.091,"LINESTRING (175.2654744 -38.8829706, 175.26706 -38.8829282, 175.2673111 -38.8829181)",SH 4,50,,
178450551,Huia Street,residential,False,False,154.608,"LINESTRING (175.2612447 -38.8854227, 175.2630293 -38.885363)",,,,
178450562,Marae Street,residential,False,False,122.481,"LINESTRING (175.2612447 -38.8854227, 175.2609844 -38.88434)",,,,
226278106,Turaki Street,unclassified,False,True,88.209,"LINESTRING (175.2673111 -38.8829181, 175.2673115 -38.8829532, 175.2673528 -38.8837107)",,,,
"[848233640, 848233641]",Hakiaha Street,primary,False,True,285.92100000000005,"LINESTRING (175.2673111 -38.8829181, 175.269846 -38.8828374, 175.2700562 -38.8828188, 175.2702815 -38.8827916, 175.2705986 -38.8827305)",SH 4,50,,
"[871138155, 848233639]",Hakiaha Street,primary,False,False,159.091,"LINESTRING (175.2673111 -38.8829181, 175.26706 -38.8829282, 175.2654744 -38.8829706)",SH 4,50,,
178450566,Morero Terrace,unclassified,False,True,173.671,"LINESTRING (175.2673528 -38.8837107, 175.26735 -38.8837503, 175.2673465 -38.8837808, 175.2673312 -38.8838054, 175.2673033 -38.8838253, 175.2662584 -38.8840758, 175.2661249 -38.8841035, 175.2659769 -38.8841343, 175.2657622 -38.8841714, 175.2655251 -38.8841922)",,,,
226278106,Turaki Street,unclassified,False,False,88.209,"LINESTRING (175.2673528 -38.8837107, 175.2673115 -38.8829532, 175.2673111 -38.8829181)",,,,
"[1107342224, 180795120]",Turaki Street,"['unclassified', 'residential']",False,True,122.00100000000002,"LINESTRING (175.2673528 -38.8837107, 175.2674082 -38.8838305, 175.2678044 -38.8844744, 175.2678325 -38.8845436, 175.2678538 -38.8845959, 175.2678853 -38.884722)",,,,
