osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
256785516,Napier Road,tertiary,50,False,True,152.251,"LINESTRING (176.8794427 -39.6680194, 176.8791922 -39.6682551, 176.8790866 -39.6683494, 176.8790402 -39.6683961, 176.8788812 -39.6685413, 176.878822 -39.6685954, 176.878694 -39.668728, 176.8783125 -39.6690763)",,,
1214913929,Napier Road,tertiary,50,True,False,37.714,"LINESTRING (176.8794427 -39.6680194, 176.8795091 -39.6678839, 176.8796089 -39.6677641, 176.8796435 -39.6677194)",,,
30103242,Napier Road,tertiary,50,False,True,145.57999999999998,"LINESTRING (176.8783125 -39.6690763, 176.8780415 -39.6693258, 176.8779495 -39.6694044, 176.8773371 -39.6699895, 176.8772945 -39.6700389, 176.8772635 -39.6700656, 176.8772384 -39.6700908)",2,,
47634996,Columba Way Carpark,tertiary,50,False,False,84.028,"LINESTRING (176.8783125 -39.6690763, 176.8783473 -39.6690964, 176.8783902 -39.6691244, 176.8788976 -39.6694489, 176.8789377 -39.6694761, 176.8789526 -39.6695024, 176.8790053 -39.6695952)",,,
256785516,Napier Road,tertiary,50,False,False,152.251,"LINESTRING (176.8783125 -39.6690763, 176.878694 -39.668728, 176.878822 -39.6685954, 176.8788812 -39.6685413, 176.8790402 -39.6683961, 176.8790866 -39.6683494, 176.8791922 -39.6682551, 176.8794427 -39.6680194)",,,
261175395,Porter Drive,tertiary,50,False,True,116.643,"LINESTRING (176.8783125 -39.6690763, 176.8782646 -39.6690415, 176.8782138 -39.669006, 176.8776542 -39.668663, 176.8774002 -39.668501, 176.8773085 -39.6684517, 176.8772468 -39.6684243)",,,
47634996,Columba Way Carpark,tertiary,50,False,True,84.028,"LINESTRING (176.8790053 -39.6695952, 176.8789526 -39.6695024, 176.8789377 -39.6694761, 176.8788976 -39.6694489, 176.8783902 -39.6691244, 176.8783473 -39.6690964, 176.8783125 -39.6690763)",,,
256394713,Te Mata Road,tertiary,50,False,False,218.35499999999996,"LINESTRING (176.8790053 -39.6695952, 176.8792678 -39.6694885, 176.8797967 -39.6692805, 176.880023 -39.6691944, 176.8803278 -39.6690759, 176.8805322 -39.6689956, 176.8805775 -39.6689775, 176.8806768 -39.6689375, 176.8812814 -39.6687085)",,,
"[256394713, 47634997]",Te Mata Road,tertiary,50,False,True,160.19800000000004,"LINESTRING (176.8790053 -39.6695952, 176.8789005 -39.6696367, 176.8784915 -39.6697991, 176.8781987 -39.6699132, 176.8778881 -39.6700303, 176.8778687 -39.6700376, 176.8776027 -39.6701362, 176.8775054 -39.6701682, 176.8773583 -39.6702173, 176.8773224 -39.6702118)",,,
105260143,Karanema Drive,secondary,50,False,False,130.486,"LINESTRING (176.8816733 -39.6683343, 176.8815564 -39.668304, 176.8812171 -39.6682099, 176.8802452 -39.6679239)",,,
256785519,Te Mata Road,tertiary,,False,True,55.694,"LINESTRING (176.8816733 -39.6683343, 176.8816508 -39.6683926, 176.8816408 -39.6684147, 176.881621 -39.6684634, 176.8815758 -39.6685275, 176.8815038 -39.6685936, 176.8814545 -39.668622, 176.8814043 -39.668651, 176.8812814 -39.6687085)",,,
47637530,Porter Drive,tertiary,50,False,True,221.86400000000003,"LINESTRING (176.8761442 -39.6711999, 176.8762101 -39.6712473, 176.8763265 -39.6713276, 176.8764668 -39.671416, 176.8765532 -39.6714508, 176.8766242 -39.6714956, 176.8767787 -39.6715931, 176.8768548 -39.6716608, 176.8771005 -39.6718087, 176.8772535 -39.6718953, 176.877291 -39.671934, 176.8774221 -39.6720109, 176.8775175 -39.6720525, 176.8776403 -39.6720886, 176.8777426 -39.6721034, 176.8778735 -39.6721056, 176.8781002 -39.672093, 176.8782706 -39.6720742, 176.8783217 -39.6720606)",,,
391115803,Porter Drive,tertiary,,False,False,8.934999999999999,"LINESTRING (176.8761442 -39.6711999, 176.8761205 -39.6711699, 176.8760882 -39.6711321)",,,
"[1214704513, 47637532]",Middle Road,tertiary,50,True,False,49.224000000000004,"LINESTRING (176.8761442 -39.6711999, 176.8760173 -39.6713047, 176.8758877 -39.671429, 176.8757714 -39.6715367)",,,
47652321,Duart Road,tertiary,50,False,False,108.56700000000001,"LINESTRING (176.8812814 -39.6687085, 176.8813094 -39.6687536, 176.8813287 -39.6687822, 176.8815349 -39.6690873, 176.8816228 -39.669223, 176.8817033 -39.6693472, 176.8817578 -39.6694313, 176.8817918 -39.6694829, 176.8818115 -39.6695143, 176.8818583 -39.6695779)",,,
256394713,Te Mata Road,tertiary,50,False,True,218.35500000000002,"LINESTRING (176.8812814 -39.6687085, 176.8806768 -39.6689375, 176.8805775 -39.6689775, 176.8805322 -39.6689956, 176.8803278 -39.6690759, 176.880023 -39.6691944, 176.8797967 -39.6692805, 176.8792678 -39.6694885, 176.8790053 -39.6695952)",,,
256785519,Te Mata Road,tertiary,,False,False,55.693999999999996,"LINESTRING (176.8812814 -39.6687085, 176.8814043 -39.668651, 176.8814545 -39.668622, 176.8815038 -39.6685936, 176.8815758 -39.6685275, 176.881621 -39.6684634, 176.8816408 -39.6684147, 176.8816508 -39.6683926, 176.8816733 -39.6683343)",,,
105258299,Christie Crescent,residential,50,False,True,101.267,"LINESTRING (176.8798434 -39.6727906, 176.8798271 -39.6728555, 176.8797981 -39.672925, 176.8797556 -39.6729925, 176.8797002 -39.6730491, 176.8791485 -39.6735087)",,,
297332394,Joll Road,tertiary,50,False,True,153.76,"LINESTRING (176.8798434 -39.6727906, 176.879589 -39.6727632, 176.8793872 -39.6727402, 176.8791687 -39.6726999, 176.8790602 -39.6726719, 176.8789522 -39.6726333, 176.8788443 -39.6725892, 176.8787509 -39.6725389, 176.8786682 -39.6724805, 176.8785841 -39.6724121, 176.8785423 -39.672362, 176.8784995 -39.672295, 176.8784792 -39.6722389, 176.8784498 -39.6721594, 176.8784327 -39.6721238)",,,
105258313,Waikonini Place,residential,50,False,True,58.437,"LINESTRING (176.8826383 -39.6730014, 176.8821262 -39.673349)",,,
105258309,Busby Hill,residential,50,False,True,253.024,"LINESTRING (176.8826383 -39.6730014, 176.8825544 -39.6729293, 176.8825108 -39.6728686, 176.8823565 -39.6725799, 176.8822288 -39.6723595, 176.8821201 -39.6721815, 176.8820082 -39.67203, 176.8818354 -39.6718269, 176.8817543 -39.6717691, 176.8815818 -39.6715811, 176.8811763 -39.6710871, 176.8811507 -39.6710494)",,,
47637526,Campbell Street,residential,50,False,False,68.085,"LINESTRING (176.8811507 -39.6710494, 176.8818619 -39.6707751)",,,
47637526,Campbell Street,residential,50,False,True,250.437,"LINESTRING (176.8811507 -39.6710494, 176.8804253 -39.6713295, 176.8801081 -39.6714503, 176.8794571 -39.6717008, 176.8788484 -39.6719374, 176.8787484 -39.6719735, 176.8785745 -39.672025, 176.878521 -39.6720311)",,,
105258309,Busby Hill,residential,50,False,False,253.02400000000003,"LINESTRING (176.8811507 -39.6710494, 176.8811763 -39.6710871, 176.8815818 -39.6715811, 176.8817543 -39.6717691, 176.8818354 -39.6718269, 176.8820082 -39.67203, 176.8821201 -39.6721815, 176.8822288 -39.6723595, 176.8823565 -39.6725799, 176.8825108 -39.6728686, 176.8825544 -39.6729293, 176.8826383 -39.6730014)",,,
105258299,Christie Crescent,residential,50,False,False,113.64999999999999,"LINESTRING (176.8779142 -39.6735397, 176.8780545 -39.6735375, 176.8787136 -39.6736625, 176.8788023 -39.673673, 176.8788896 -39.6736638, 176.8789742 -39.6736319, 176.8790348 -39.6735909, 176.8791136 -39.6735353, 176.8791485 -39.6735087)",,,
105258316,Lucknow Road,tertiary,50,False,False,203.684,"LINESTRING (176.8763559 -39.6738829, 176.8749749 -39.6729161, 176.8746274 -39.6727051, 176.8745721 -39.6726715)",,,
