osmid,highway,oneway,reversed,length,ref,name,geometry,junction,bridge,lanes,maxspeed
752689878,trunk_link,False,True,8.658,,,"LINESTRING (33.7468806 29.9070515, 33.7469571 29.9070923)",,,,
264974099,trunk,True,False,99.213,55,"طريق نخل, طابا","LINESTRING (33.7469571 29.9070923, 33.7463292 29.9077993)",,,,
752689878,trunk_link,False,False,8.658,,,"LINESTRING (33.7469571 29.9070923, 33.7468806 29.9070515)",,,,
264974129,residential,False,False,83.137,,,"LINESTRING (33.7502322 29.9072778, 33.7508903 29.9077611)",,,,
264974129,residential,False,True,9.833,,,"LINESTRING (33.7502322 29.9072778, 33.7501545 29.9072205)",,,,
750503373,unclassified,True,False,187.196,,,"LINESTRING (33.7502322 29.9072778, 33.7494733 29.907936, 33.7490005 29.9083559, 33.7488605 29.9084694)",,,,
751946058,residential,True,False,64.807,,,"LINESTRING (33.747613 29.9077169, 33.7471401 29.9073026)",,,,
752386122,residential,False,False,72.861,,,"LINESTRING (33.747613 29.9077169, 33.7470515 29.9081556)",,,,
264974123,residential,False,True,75.539,,,"LINESTRING (33.7508903 29.9077611, 33.7503735 29.9082718)",,,,
264974129,residential,False,False,25.623,,,"LINESTRING (33.7508903 29.9077611, 33.751092 29.9079112)",,,,
264974129,residential,False,True,83.137,,,"LINESTRING (33.7508903 29.9077611, 33.7502322 29.9072778)",,,,
264974129,residential,False,True,25.623,,,"LINESTRING (33.751092 29.9079112, 33.7508903 29.9077611)",,,,
751946058,residential,True,False,22.451,,,"LINESTRING (33.7482465 29.9081711, 33.7480677 29.9080417)",,,,
314622897,residential,False,True,56.425,,,"LINESTRING (33.7482465 29.9081711, 33.747962 29.9083938, 33.7478243 29.908522)",,,,
322549789,trunk,True,False,60.167,55,"طريق نخل, طابا","LINESTRING (33.7457611 29.9083072, 33.7461538 29.9078866)",,,,
750503375,residential,False,False,10.452,,,"LINESTRING (33.7457611 29.9083072, 33.7458467 29.9083649)",,,,
264974099,trunk,True,False,74.906,55,"طريق نخل, طابا","LINESTRING (33.7458467 29.9083649, 33.7453743 29.9088998)",,,,
750503375,residential,False,True,10.452,,,"LINESTRING (33.7458467 29.9083649, 33.7457611 29.9083072)",,,,
750503375,residential,False,False,64.484,,,"LINESTRING (33.7458467 29.9083649, 33.7461468 29.9085956, 33.7463414 29.9087552)",,,,
264974132,unclassified,True,False,9.065,,,"LINESTRING (33.7487129 29.908491, 33.7487798 29.9084337)",,,,
751946058,residential,True,False,30.413,,,"LINESTRING (33.7487129 29.908491, 33.7484616 29.9083256)",,,,
264974149,residential,False,True,55.632,,,"LINESTRING (33.7455293 29.908544, 33.7451662 29.9081551)",,,,
322549789,trunk,True,False,34.533,55,"طريق نخل, طابا","LINESTRING (33.7455293 29.908544, 33.7457611 29.9083072)",,,,
415342614,residential,False,True,28.315,,,"LINESTRING (33.7463414 29.9087552, 33.7461404 29.9089409)",,,,
750503375,residential,False,False,26.606,,,"LINESTRING (33.7463414 29.9087552, 33.746523 29.9089354)",,,,
752386122,residential,False,True,27.577,,,"LINESTRING (33.7463414 29.9087552, 33.7465473 29.908583)",,,,
750503375,residential,False,True,64.484,,,"LINESTRING (33.7463414 29.9087552, 33.7461468 29.9085956, 33.7458467 29.9083649)",,,,
415342693,residential,False,True,74.877,,,"LINESTRING (33.7453743 29.9088998, 33.7459518 29.9093502)",,,,
264974099,trunk,True,False,54.052,55,"طريق نخل, طابا","LINESTRING (33.7453743 29.9088998, 33.7453091 29.9089637, 33.7452596 29.9090076, 33.7451659 29.9090916, 33.7451182 29.9091289, 33.7450659 29.909161, 33.7450095 29.9091876, 33.7449499 29.9092083)",,,,
264974109,residential,True,False,78.737,,,"LINESTRING (33.7494185 29.9089875, 33.7487802 29.9085456)",,,,
264974141,residential,False,True,28.557,,,"LINESTRING (33.7494185 29.9089875, 33.7492169 29.9091757)",,,,
314411097,primary,True,False,8.898,,,"LINESTRING (33.7447885 29.9090956, 33.7448335 29.9090959, 33.7448781 29.9091096)",roundabout,,,
264974105,residential,False,False,27.572,,,"LINESTRING (33.7467175 29.9091284, 33.7469213 29.9089544)",,,,
750503375,residential,False,False,26.877,,,"LINESTRING (33.7467175 29.9091284, 33.746901 29.9093104)",,,,
750503375,residential,False,True,28.496,,,"LINESTRING (33.7467175 29.9091284, 33.746523 29.9089354)",,,,
264974105,residential,False,True,70.457,,,"LINESTRING (33.7467175 29.9091284, 33.7463019 29.9095119, 33.7462658 29.9095328, 33.7462244 29.9095416, 33.7461865 29.90954)",,,,
749999701,unclassified,True,False,13.859,,,"LINESTRING (33.744174 29.9087605, 33.7442971 29.9088249)",,,,
264974125,primary_link,False,False,10.773,,,"LINESTRING (33.7441396 29.9092471, 33.7441328 29.9093438)",,,,
264974100,primary,True,False,51.324,,طابا - نخل,"LINESTRING (33.7441396 29.9092471, 33.7443407 29.9092394, 33.7445453 29.9092189, 33.74456 29.9092165, 33.7445901 29.9092106, 33.7446695 29.9092097)",,,,
264974100,primary,True,False,96.721,,طابا - نخل,"LINESTRING (33.7431373 29.909288, 33.7438202 29.9092551, 33.7441396 29.9092471)",,,,
"[1220327106, 752316698]",primary,False,True,62.035,,نخل - النفق,"LINESTRING (33.7431373 29.909288, 33.7426055 29.9092853, 33.7424937 29.9092863)",,yes,2,90
1220327107,residential,False,False,107.99600000000001,,,"LINESTRING (33.7431373 29.909288, 33.743197 29.9092161, 33.7432279 29.9091614, 33.7432413 29.9091045, 33.7432305 29.9090615, 33.7431528 29.9089115, 33.7427987 29.9084488)",,,,
578679865,primary,True,False,3.646,,,"LINESTRING (33.7448572 29.9093305, 33.7448202 29.9093373)",roundabout,,,
264974125,primary_link,False,True,10.773,,,"LINESTRING (33.7441328 29.9093438, 33.7441396 29.9092471)",,,,
322549792,primary,True,False,96.18700000000001,,طابا - نخل,"LINESTRING (33.7441328 29.9093438, 33.7438381 29.9093359, 33.7437259 29.909324, 33.7431373 29.909288)",,,,
314622897,residential,False,False,32.62,,,"LINESTRING (33.746901 29.9093104, 33.7471432 29.9091055)",,,,
314622897,residential,False,True,66.491,,,"LINESTRING (33.746901 29.9093104, 33.746445 29.9097591)",,,,
750503375,residential,False,False,26.021,,,"LINESTRING (33.746901 29.9093104, 33.7470697 29.9094931)",,,,
750503375,residential,False,True,26.877,,,"LINESTRING (33.746901 29.9093104, 33.7467175 29.9091284)",,,,
264974109,residential,True,False,59.023,,,"LINESTRING (33.7504618 29.9097257, 33.7499807 29.9093973)",,,,
774611630,residential,False,False,8.335,,,"LINESTRING (33.7504618 29.9097257, 33.7505127 29.9096651)",,,,
315649783,residential,False,True,34.847,,,"LINESTRING (33.7461865 29.90954, 33.746445 29.9097591)",,,,
264974105,residential,False,False,70.457,,,"LINESTRING (33.7461865 29.90954, 33.7462244 29.9095416, 33.7462658 29.9095328, 33.7463019 29.9095119, 33.7467175 29.9091284)",,,,
264974105,residential,False,True,56.666,,,"LINESTRING (33.7461865 29.90954, 33.7461395 29.9095313, 33.7460897 29.9095356, 33.7460318 29.9095584, 33.7457346 29.9098232)",,,,
315649783,residential,False,False,30.939,,,"LINESTRING (33.7461865 29.90954, 33.7460986 29.9094702, 33.7459518 29.9093502)",,,,
264974141,residential,False,False,31.132,,,"LINESTRING (33.7486392 29.9096561, 33.7488722 29.9094622)",,,,
264974143,residential,False,False,40.349,,,"LINESTRING (33.7486392 29.9096561, 33.7489557 29.9098936)",,,,
750514349,residential,False,True,44.616,,,"LINESTRING (33.7486392 29.9096561, 33.7482948 29.9099242)",,,,
314622899,residential,False,False,32.906,,,"LINESTRING (33.7470697 29.9094931, 33.7473192 29.9092911)",,,,
750503375,residential,False,False,21.891,,,"LINESTRING (33.7470697 29.9094931, 33.7472157 29.9096439)",,,,
750503375,residential,False,True,26.021,,,"LINESTRING (33.7470697 29.9094931, 33.746901 29.9093104)",,,,
264974109,residential,True,False,9.658,,,"LINESTRING (33.7506565 29.9098706, 33.750581 29.9098135)",,,,
362100289,residential,False,True,30.171,,,"LINESTRING (33.7506565 29.9098706, 33.7504529 29.9100767)",,,,
264974105,residential,False,False,7.884,,,"LINESTRING (33.7456834 29.9098785, 33.7457346 29.9098232)",,,,
750467198,residential,False,True,26.344,,,"LINESTRING (33.7456834 29.9098785, 33.7455402 29.9100803)",,,,
"[264974156, 749999700]",unclassified,True,False,54.44199999999999,,,"LINESTRING (33.7456834 29.9098785, 33.7455399 29.9097861, 33.7453602 29.9096634, 33.7452383 29.9095772)",,,,
415342696,residential,False,True,22.472,,,"LINESTRING (33.7455402 29.9100803, 33.7457188 29.9102102)",,,,
750467198,residential,False,False,26.344,,,"LINESTRING (33.7455402 29.9100803, 33.7456834 29.9098785)",,,,
750467198,residential,False,True,15.329,,,"LINESTRING (33.7455402 29.9100803, 33.7454967 29.9101094, 33.7454559 29.9101242, 33.7453981 29.9101377)",,,,
264974107,residential,False,False,28.837,,,"LINESTRING (33.7492295 29.9101108, 33.7494461 29.9099319)",,,,
264974107,residential,False,True,59.426,,,"LINESTRING (33.7492295 29.9101108, 33.7487506 29.9104474)",,,,
264974143,residential,False,False,43.148,,,"LINESTRING (33.7492295 29.9101108, 33.7495939 29.9103362)",,,,
264974143,residential,False,True,35.773,,,"LINESTRING (33.7492295 29.9101108, 33.7489557 29.9098936)",,,,
314622771,residential,False,True,57.325,,,"LINESTRING (33.7453981 29.9101377, 33.7453533 29.9100594, 33.7452498 29.909945, 33.7450439 29.9097257)",,,,
750467198,residential,False,False,15.329,,,"LINESTRING (33.7453981 29.9101377, 33.7454559 29.9101242, 33.7454967 29.9101094, 33.7455402 29.9100803)",,,,
750467198,residential,False,True,12.361,,,"LINESTRING (33.7453981 29.9101377, 33.7453134 29.9101507, 33.7452771 29.9101694)",,,,
264974137,residential,False,False,35.549,,,"LINESTRING (33.7452771 29.9101694, 33.7453494 29.9102862, 33.745397 29.9103606, 33.7454765 29.9104359)",,,,
750467198,residential,False,False,12.361,,,"LINESTRING (33.7452771 29.9101694, 33.7453134 29.9101507, 33.7453981 29.9101377)",,,,
750467198,residential,False,True,92.52000000000001,,,"LINESTRING (33.7452771 29.9101694, 33.7448876 29.9104336, 33.7445377 29.9106995)",,,,
264974106,residential,False,False,7.999,,,"LINESTRING (33.7441964 29.9104077, 33.7442617 29.9104521)",,,,
264974151,primary,True,False,132.343,55,,"LINESTRING (33.7441964 29.9104077, 33.7442621 29.9103164, 33.7444922 29.9098912, 33.7446299 29.9096131, 33.744655 29.9095163, 33.7446799 29.9094461, 33.7447279 29.9093149)",,,,
264974106,residential,False,True,7.999,,,"LINESTRING (33.7442617 29.9104521, 33.7441964 29.9104077)",,,,
264974154,primary,True,False,17.591,55,,"LINESTRING (33.7442617 29.9104521, 33.7441335 29.9105647)",,,,
264974106,residential,False,False,18.555,,,"LINESTRING (33.7442617 29.9104521, 33.744325 29.910491, 33.7444081 29.9105598)",,,,
264974106,residential,False,True,25.83,,,"LINESTRING (33.7465069 29.9104923, 33.7463324 29.9106686)",,,,
264974156,unclassified,True,False,54.313,,,"LINESTRING (33.7465069 29.9104923, 33.7461876 29.9102472, 33.7460838 29.9101697)",,,,
264974143,residential,False,False,63.579,,,"LINESTRING (33.7499589 29.910599, 33.7504676 29.910963)",,,,
264974143,residential,False,True,27.645,,,"LINESTRING (33.7499589 29.910599, 33.7497366 29.9104419)",,,,
362100289,residential,False,False,27.302,,,"LINESTRING (33.7499589 29.910599, 33.7501356 29.9104071)",,,,
362100289,residential,False,True,59.545,,,"LINESTRING (33.7499589 29.910599, 33.7495838 29.9110245)",,,,
264974107,residential,False,False,36.973,,,"LINESTRING (33.7484529 29.9106571, 33.7487506 29.9104474)",,,,
264974107,residential,False,True,17.48,,,"LINESTRING (33.7484529 29.9106571, 33.7483148 29.910759)",,,,
752536415,residential,False,True,58.279,,,"LINESTRING (33.7484529 29.9106571, 33.7488367 29.9110621)",,,,
264974151,primary,True,False,18.48,55,,"LINESTRING (33.7441335 29.9105647, 33.7441964 29.9104077)",,,,
1220329454,primary,False,True,72.099,55,,"LINESTRING (33.7441335 29.9105647, 33.7437952 29.911143)",,,,
264974106,residential,False,True,19.933,,,"LINESTRING (33.7445377 29.9106995, 33.7444081 29.9105598)",,,,
264974106,residential,False,False,195.81000000000003,,,"LINESTRING (33.7445377 29.9106995, 33.7448113 29.9110138, 33.7451157 29.9113173, 33.7451423 29.9113435, 33.7452397 29.9114025, 33.7452808 29.9114175, 33.7453352 29.911427, 33.7454032 29.9114219, 33.7454835 29.9113957, 33.7455818 29.9113262, 33.7456642 29.9112581, 33.7459846 29.9109727)",,,,
750467198,residential,False,False,92.52000000000001,,,"LINESTRING (33.7445377 29.9106995, 33.7448876 29.9104336, 33.7452771 29.9101694)",,,,
264974107,residential,False,False,17.48,,,"LINESTRING (33.7483148 29.910759, 33.7484529 29.9106571)",,,,
264974107,residential,False,True,31.734,,,"LINESTRING (33.7483148 29.910759, 33.748103 29.9105405)",,,,
"[415342656, 415342711]",residential,False,"[False, True]",82.952,,,"LINESTRING (33.7483148 29.910759, 33.7479274 29.9111111, 33.7478256 29.9112151, 33.7477313 29.9113071)",,,,
264974106,residential,False,False,25.83,,,"LINESTRING (33.7463324 29.9106686, 33.7465069 29.9104923)",,,,
264974106,residential,False,True,47.615,,,"LINESTRING (33.7463324 29.9106686, 33.7459846 29.9109727)",,,,
415342653,residential,False,False,28.397,,,"LINESTRING (33.7463324 29.9106686, 33.7465558 29.9108351)",,,,
415342653,residential,False,True,28.196,,,"LINESTRING (33.7463324 29.9106686, 33.7461165 29.9104975)",,,,
264974156,unclassified,True,False,74.809,,,"LINESTRING (33.7470722 29.9109533, 33.7465069 29.9104923)",,,,
415342701,residential,False,True,23.747,,,"LINESTRING (33.7470722 29.9109533, 33.7468974 29.9111038)",,,,
