osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,maxspeed,junction
150037914,residential,False,True,77.966,"LINESTRING (27.971288 27.0553696, 27.9711847 27.0546745)",,,,,
150037908,residential,False,False,101.66,"LINESTRING (27.971288 27.0553696, 27.9722082 27.0552446, 27.9723029 27.055232)",,,,,
150037905,residential,False,False,78.766,"LINESTRING (27.9706442 27.0554664, 27.9704779 27.0547737)",,,,,
150037905,residential,False,True,80.593,"LINESTRING (27.9706442 27.0554664, 27.9707904 27.0561794)",,,,,
150037908,residential,False,False,64.656,"LINESTRING (27.9706442 27.0554664, 27.971288 27.0553696)",,,,,
150037908,residential,False,True,70.432,"LINESTRING (27.9706442 27.0554664, 27.9699415 27.0555643)",,,,,
150037908,residential,False,False,70.432,"LINESTRING (27.9699415 27.0555643, 27.9706442 27.0554664)",,,,,
150037908,residential,False,True,61.413,"LINESTRING (27.9699415 27.0555643, 27.9693366 27.0556861)",,,,,
150037909,residential,False,False,77.351,"LINESTRING (27.9699415 27.0555643, 27.9700132 27.056257)",,,,,
150037909,residential,False,True,78.978,"LINESTRING (27.9699415 27.0555643, 27.9698651 27.0548573)",,,,,
150037908,residential,False,False,61.413,"LINESTRING (27.9693366 27.0556861, 27.9699415 27.0555643)",,,,,
410082241,residential,False,True,70.276,"LINESTRING (27.9693366 27.0556861, 27.9686318 27.05576)",,,,,
771921117,trunk,False,False,70.022,"LINESTRING (27.9693366 27.0556861, 27.9694102 27.0563124)",221,"طريق الفرافرة, الواحات الداخلة",,,
771921117,trunk,False,True,83.639,"LINESTRING (27.9693366 27.0556861, 27.9692321 27.0549397)",221,"طريق الفرافرة, الواحات الداخلة",,,
150037903,residential,False,True,103.024,"LINESTRING (27.9724359 27.0558957, 27.9714113 27.0560564)",,,,,
869083830,trunk,True,False,74.966,"LINESTRING (27.9724359 27.0558957, 27.9723029 27.055232)",,شارع مبارك,,,
150037903,residential,False,False,103.024,"LINESTRING (27.9714113 27.0560564, 27.9724359 27.0558957)",,,,,
150037903,residential,False,True,62.988,"LINESTRING (27.9714113 27.0560564, 27.9707904 27.0561794)",,,,,
150037914,residential,False,False,75.365,"LINESTRING (27.9714113 27.0560564, 27.9715347 27.0567252)",,,,,
150037914,residential,False,True,77.339,"LINESTRING (27.9714113 27.0560564, 27.971288 27.0553696)",,,,,
150037903,residential,False,False,62.988,"LINESTRING (27.9707904 27.0561794, 27.9714113 27.0560564)",,,,,
150037903,residential,False,True,77.445,"LINESTRING (27.9707904 27.0561794, 27.9700132 27.056257)",,,,,
150037905,residential,False,False,80.593,"LINESTRING (27.9707904 27.0561794, 27.9706442 27.0554664)",,,,,
150037905,residential,False,True,17.583,"LINESTRING (27.9707904 27.0561794, 27.9708261 27.0563343)",,,,,
150037903,residential,False,False,77.445,"LINESTRING (27.9700132 27.056257, 27.9707904 27.0561794)",,,,,
150037903,residential,False,True,60.03,"LINESTRING (27.9700132 27.056257, 27.9694102 27.0563124)",,,,,
150037909,residential,False,False,20.02,"LINESTRING (27.9700132 27.056257, 27.9700327 27.0564362)",,,,,
150037909,residential,False,True,77.351,"LINESTRING (27.9700132 27.056257, 27.9699415 27.0555643)",,,,,
150037903,residential,False,False,60.03,"LINESTRING (27.9694102 27.0563124, 27.9700132 27.056257)",,,,,
410082363,residential,False,True,68.911,"LINESTRING (27.9694102 27.0563124, 27.9687163 27.0563592)",,,,,
771921117,trunk,False,False,24.183,"LINESTRING (27.9694102 27.0563124, 27.9694356 27.0565287)",221,"طريق الفرافرة, الواحات الداخلة",,,
771921117,trunk,False,True,70.022,"LINESTRING (27.9694102 27.0563124, 27.9693366 27.0556861)",221,"طريق الفرافرة, الواحات الداخلة",,,
869083830,trunk,True,False,33.061,"LINESTRING (27.9725607 27.0565819, 27.972508 27.0562883)",,شارع مبارك,,,
150037897,residential,False,True,102.844,"LINESTRING (27.9725607 27.0565819, 27.9723246 27.0566129, 27.9715347 27.0567252)",,,,,
150037914,residential,False,False,85.129,"LINESTRING (27.9715347 27.0567252, 27.9716623 27.0574823)",,,,,
150037914,residential,False,True,75.365,"LINESTRING (27.9715347 27.0567252, 27.9714113 27.0560564)",,,,,
150037897,residential,False,False,102.844,"LINESTRING (27.9715347 27.0567252, 27.9723246 27.0566129, 27.9725607 27.0565819)",,,,,
759535895,unclassified,True,False,132.406,"LINESTRING (27.9727188 27.0574454, 27.9713885 27.0575653)",,شارع محمد نجيب 1,,,
869083830,trunk,True,False,6.343,"LINESTRING (27.9727188 27.0574454, 27.9727085 27.0573891)",,شارع مبارك,,,
410082207,residential,False,True,10.591,"LINESTRING (27.964797 27.0604335, 27.9649036 27.0604413)",,,,,
410082310,residential,False,False,49.439,"LINESTRING (27.964797 27.0604335, 27.964298 27.0604481)",,,,,
410082312,residential,False,False,95.67099999999999,"LINESTRING (27.964797 27.0604335, 27.9648051 27.060209, 27.9648252 27.0599809, 27.9648413 27.0598567, 27.9649021 27.05958)",,,,,
410082268,residential,False,False,25.181,"LINESTRING (27.9665486 27.0583066, 27.9667715 27.0581976)",,شارع محمد نجيب 1,,,
410082299,residential,False,True,121.773,"LINESTRING (27.9665486 27.0583066, 27.9659906 27.0573307)",,,,,
410082268,residential,False,True,9.328,"LINESTRING (27.9665486 27.0583066, 27.9665089 27.0583316, 27.966474 27.0583577)",,شارع محمد نجيب 1,,,
180249438,residential,False,True,17.002,"LINESTRING (27.9655051 27.059465, 27.9655053 27.0596179)",,,,,
762221034,residential,False,False,44.734,"LINESTRING (27.9655051 27.059465, 27.9659503 27.0593967)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,61.114999999999995,"LINESTRING (27.9655051 27.059465, 27.9654309 27.0594813, 27.9652557 27.0595199, 27.965025 27.0595653, 27.9649021 27.05958)",,شارع محمد نجيب 2,,,
762221034,residential,False,False,6.547,"LINESTRING (27.9664023 27.0593312, 27.9664676 27.059322)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,25.691,"LINESTRING (27.9664023 27.0593312, 27.9661462 27.0593682)",,شارع محمد نجيب 2,,,
870473661,residential,False,False,97.643,"LINESTRING (27.9664023 27.0593312, 27.9662811 27.0588495, 27.9662702 27.0587682, 27.9662739 27.0586865, 27.9662921 27.0586063, 27.966332 27.0584719)",,,,,
410082312,residential,False,False,99.512,"LINESTRING (27.9649021 27.05958, 27.9649608 27.0586866)",,,,,
410082312,residential,False,True,95.67099999999999,"LINESTRING (27.9649021 27.05958, 27.9648413 27.0598567, 27.9648252 27.0599809, 27.9648051 27.060209, 27.964797 27.0604335)",,,,,
762221034,residential,False,False,61.114999999999995,"LINESTRING (27.9649021 27.05958, 27.965025 27.0595653, 27.9652557 27.0595199, 27.9654309 27.0594813, 27.9655051 27.059465)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,74.318,"LINESTRING (27.9649021 27.05958, 27.964802 27.0595768, 27.964156 27.05951)",,شارع محمد نجيب 2,,,
364769088,unclassified,False,False,31.871,"LINESTRING (27.9688902 27.0590602, 27.9689114 27.0587742)",,شارع الورشة,,,
364769088,unclassified,False,True,69.116,"LINESTRING (27.9688902 27.0590602, 27.9687921 27.0596756)",,شارع الورشة,,,
762221034,residential,False,False,79.949,"LINESTRING (27.9688902 27.0590602, 27.9696973 27.0590789)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,56.736,"LINESTRING (27.9688902 27.0590602, 27.9683174 27.0590482)",,شارع محمد نجيب 2,,,
364769088,unclassified,False,False,40.37,"LINESTRING (27.968638 27.0606363, 27.9686949 27.0602768)",,شارع الورشة,,,
364769088,unclassified,False,True,11.836,"LINESTRING (27.968638 27.0606363, 27.9686213 27.0607417)",,شارع الورشة,,,
364769076,residential,False,False,144.78,"LINESTRING (27.968638 27.0606363, 27.9695016 27.0607046, 27.9696867 27.0607118, 27.9697765 27.0607106, 27.969869 27.0607071, 27.9699589 27.0607082, 27.9700957 27.0607208)",,,,,
364769088,unclassified,False,False,101.886,"LINESTRING (27.9684372 27.0616417, 27.9684669 27.0615672, 27.9684892 27.0614907, 27.9685039 27.0614127, 27.9686213 27.0607417)",,شارع الورشة,,,
364769088,unclassified,False,True,26.149,"LINESTRING (27.9684372 27.0616417, 27.9684006 27.0617128, 27.9683573 27.0617808, 27.9683097 27.0618472)",,شارع الورشة,,,
410082277,residential,False,False,56.197,"LINESTRING (27.9684372 27.0616417, 27.9681739 27.0614845, 27.9679754 27.0613484)",,,,,
410082335,residential,False,True,49.441,"LINESTRING (27.9683174 27.0590482, 27.9684153 27.0586122)",,,,,
762221034,residential,False,False,56.736,"LINESTRING (27.9683174 27.0590482, 27.9688902 27.0590602)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,28.697,"LINESTRING (27.9683174 27.0590482, 27.9681565 27.0590541, 27.9680287 27.0590681)",,شارع محمد نجيب 2,,,
410082284,residential,False,True,83.752,"LINESTRING (27.967886 27.0578435, 27.9678836 27.0585967)",,,,,
410082268,residential,False,False,64.447,"LINESTRING (27.967886 27.0578435, 27.9681066 27.0578065, 27.9685297 27.0577598)",,شارع محمد نجيب 1,,,
410082268,residential,False,True,73.54100000000001,"LINESTRING (27.967886 27.0578435, 27.9676455 27.0578956, 27.9674085 27.0579594, 27.9671758 27.0580346)",,شارع محمد نجيب 1,,,
410082284,residential,False,False,106.331,"LINESTRING (27.967886 27.0578435, 27.9678574 27.0575374, 27.9678038 27.0572412, 27.9677112 27.056902)",,,,,
410082274,residential,False,True,56.042,"LINESTRING (27.9680029 27.0601863, 27.9680036 27.0606903)",,,,,
410082317,residential,False,True,69.258,"LINESTRING (27.9680029 27.0601863, 27.9686949 27.0602768)",,,,,
410082285,residential,False,True,81.227,"LINESTRING (27.9680029 27.0601863, 27.9678521 27.0597361, 27.9678279 27.0596561, 27.9678185 27.0596107, 27.9678226 27.0595581, 27.9678279 27.0594793)",,,,,
762221038,residential,False,False,46.012,"LINESTRING (27.9680029 27.0601863, 27.9677307 27.0601499, 27.9675438 27.0601225)",,,,,
410082285,residential,False,False,81.227,"LINESTRING (27.9678279 27.0594793, 27.9678226 27.0595581, 27.9678185 27.0596107, 27.9678279 27.0596561, 27.9678521 27.0597361, 27.9680029 27.0601863)",,,,,
410082285,residential,False,True,50.092,"LINESTRING (27.9678279 27.0594793, 27.9678561 27.0593754, 27.9680287 27.0590681)",,,,,
410082338,residential,False,False,81.59299999999999,"LINESTRING (27.9678279 27.0594793, 27.9676898 27.0595498, 27.9676616 27.0595844, 27.9676455 27.059625, 27.9676375 27.0596811, 27.96762 27.0598125, 27.9675438 27.0601225)",,,,,
410082328,residential,False,True,76.67,"LINESTRING (27.9677112 27.056902, 27.9684564 27.0567149)",,,,,
410082331,residential,False,True,13.114,"LINESTRING (27.9677112 27.056902, 27.9676804 27.0567873)",,,,,
410082284,residential,False,True,106.33099999999999,"LINESTRING (27.9677112 27.056902, 27.9678038 27.0572412, 27.9678574 27.0575374, 27.967886 27.0578435)",,,,,
410082331,residential,False,False,45.982,"LINESTRING (27.9675798 27.0563836, 27.9676804 27.0567873)",,,,,
410082261,residential,False,False,8.43,"LINESTRING (27.9675798 27.0563836, 27.967616 27.0563609, 27.9676469 27.0563371)",,,,,
410082332,residential,False,False,44.617000000000004,"LINESTRING (27.9675798 27.0563836, 27.9673981 27.0564248, 27.9671413 27.0564756)",,,,,
410082197,residential,False,True,34.956,"LINESTRING (27.9679754 27.0613484, 27.9677166 27.0611346)",,,,,
410082275,residential,False,True,73.288,"LINESTRING (27.9679754 27.0613484, 27.9679969 27.0611561, 27.9680036 27.0606903)",,,,,
410082277,residential,False,True,56.197,"LINESTRING (27.9679754 27.0613484, 27.9681739 27.0614845, 27.9684372 27.0616417)",,,,,
410082296,residential,False,True,60.016,"LINESTRING (27.9694356 27.0565287, 27.9700327 27.0564362)",,,,,
771921117,trunk,False,False,131.808,"LINESTRING (27.9694356 27.0565287, 27.9695512 27.0577096)",221,"طريق الفرافرة, الواحات الداخلة",,,
771921117,trunk,False,True,24.183,"LINESTRING (27.9694356 27.0565287, 27.9694102 27.0563124)",221,"طريق الفرافرة, الواحات الداخلة",,,
"[410082296, 410082305]",residential,False,False,67.571,"LINESTRING (27.9694356 27.0565287, 27.9692868 27.0565517, 27.9687654 27.0566428)",,,,,
410082301,residential,False,True,25.9,"LINESTRING (27.9657653 27.057449, 27.9659906 27.0573307)",,,,,
410082266,residential,False,True,124.80799999999999,"LINESTRING (27.9657653 27.057449, 27.9659396 27.057652, 27.9660362 27.0577762, 27.9661314 27.0579195, 27.9662908 27.0581832, 27.9664239 27.0584031)",,,,,
410082327,residential,False,False,147.561,"LINESTRING (27.9657653 27.057449, 27.9656054 27.0575293, 27.9655829 27.0575433, 27.9655762 27.0575577, 27.9655728 27.0575809, 27.9655856 27.057609, 27.9662099 27.058523)",,,,,
762232273,residential,False,False,59.224,"LINESTRING (27.9651238 27.0554711, 27.9648994 27.0559648)",,,,,
762232273,residential,False,True,40.372,"LINESTRING (27.9651238 27.0554711, 27.9655306 27.055495)",,,,,
762232275,residential,False,True,159.463,"LINESTRING (27.9651238 27.0554711, 27.9651564 27.0553207, 27.965202 27.0551212, 27.9652664 27.0548608, 27.9653254 27.054487, 27.9653522 27.0543867, 27.9653724 27.0543425, 27.9654206 27.0543138, 27.965481 27.0543067, 27.965599 27.0542971, 27.9656772 27.0542834)",,,,,
410082201,residential,False,True,50.058,"LINESTRING (27.967329 27.0608456, 27.9677166 27.0611346)",,,,,
410082344,residential,False,True,30.193,"LINESTRING (27.967329 27.0608456, 27.9674099 27.0605838)",,,,,
410082340,residential,False,True,66.662,"LINESTRING (27.967329 27.0608456, 27.9672486 27.0608103, 27.9671815 27.0607918, 27.9671473 27.0607859, 27.9671077 27.0607882, 27.9670501 27.060799, 27.9669602 27.0608265, 27.9668677 27.0608575, 27.9667 27.0609292)",,,,,
410082268,residential,False,False,39.423,"LINESTRING (27.9668123 27.0581792, 27.9671758 27.0580346)",,شارع محمد نجيب 1,,,
410082268,residential,False,True,4.529,"LINESTRING (27.9668123 27.0581792, 27.9667715 27.0581976)",,شارع محمد نجيب 1,,,
762210815,residential,False,False,117.762,"LINESTRING (27.9668123 27.0581792, 27.9665378 27.0573403, 27.9664801 27.0571623)",,,,,
"[410082264, 410082263]",residential,False,"[False, True]",54.654999999999994,"LINESTRING (27.9647843 27.0564141, 27.9647729 27.0562164, 27.9647829 27.0560874, 27.9647943 27.056063, 27.9648232 27.0560211, 27.9648426 27.056002, 27.9648674 27.0559835, 27.9648994 27.0559648)",,,,,
364769088,unclassified,False,True,31.871,"LINESTRING (27.9689114 27.0587742, 27.9688902 27.0590602)",,شارع الورشة,,,
364769088,unclassified,False,False,116.396,"LINESTRING (27.9689114 27.0587742, 27.9689271 27.0582563, 27.9689324 27.0581507, 27.9689322 27.0580449, 27.9689264 27.0579393, 27.9689151 27.057834, 27.9688982 27.0577294)",,شارع الورشة,,,
410082281,residential,False,False,74.27799999999999,"LINESTRING (27.9689114 27.0587742, 27.9693031 27.0587926, 27.9696608 27.0587832)",,,,,
762232273,residential,False,True,59.224,"LINESTRING (27.9648994 27.0559648, 27.9651238 27.0554711)",,,,,
"[410082264, 410082263]",residential,False,"[False, True]",54.655,"LINESTRING (27.9648994 27.0559648, 27.9648674 27.0559835, 27.9648426 27.056002, 27.9648232 27.0560211, 27.9647943 27.056063, 27.9647829 27.0560874, 27.9647729 27.0562164, 27.9647843 27.0564141)",,,,,
410082298,residential,False,True,82.538,"LINESTRING (27.9648994 27.0559648, 27.9649459 27.0559793, 27.9649821 27.0559955, 27.9650263 27.0560223, 27.9650652 27.0560749, 27.9651256 27.0561878, 27.9652007 27.0562976, 27.9652949 27.0563917, 27.9654159 27.0565258)",,,,,
410082268,residential,False,False,123.555,"LINESTRING (27.9637209 27.0585783, 27.9643102 27.0586594, 27.9644081 27.0586672, 27.964526 27.0586728, 27.9649608 27.0586866)",,شارع محمد نجيب 1,,,
150037905,residential,False,False,17.583,"LINESTRING (27.9708261 27.0563343, 27.9707904 27.0561794)",,,,,
150037905,residential,False,True,135.999,"LINESTRING (27.9708261 27.0563343, 27.9710887 27.0575348)",,,,,
410082296,residential,False,False,79.38,"LINESTRING (27.9708261 27.0563343, 27.9700327 27.0564362)",,,,,
762221034,residential,False,False,18.961,"LINESTRING (27.967839 27.0590913, 27.9680287 27.0590681)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,65.254,"LINESTRING (27.967839 27.0590913, 27.9671909 27.0591975)",,شارع محمد نجيب 2,,,
762221039,residential,False,True,54.358,"LINESTRING (27.967839 27.0590913, 27.9678473 27.0586025)",,,,,
410082356,trunk,True,False,103.466,"LINESTRING (27.9710059 27.0631203, 27.9706777 27.0622369)",221,"طريق الواحات البحرية, الفرافرة",,,
410082268,residential,False,False,11.911000000000001,"LINESTRING (27.966332 27.0584719, 27.9663803 27.05844, 27.9664239 27.0584031)",,شارع محمد نجيب 1,,,
410082268,residential,False,True,13.391,"LINESTRING (27.966332 27.0584719, 27.9662729 27.0585012, 27.9662099 27.058523)",,شارع محمد نجيب 1,,,
870473661,residential,False,True,97.643,"LINESTRING (27.966332 27.0584719, 27.9662921 27.0586063, 27.9662739 27.0586865, 27.9662702 27.0587682, 27.9662811 27.0588495, 27.9664023 27.0593312)",,,,,
410082168,residential,False,False,39.036,"LINESTRING (27.9706777 27.0622369, 27.970288 27.0621839)",,,,,
410082356,trunk,True,False,178.468,"LINESTRING (27.9706777 27.0622369, 27.970161 27.0608268, 27.970145 27.0607888, 27.970123 27.0607532, 27.9700957 27.0607208)",221,"طريق الواحات البحرية, الفرافرة",,,
410082160,residential,False,False,87.685,"LINESTRING (27.9656834 27.0586448, 27.9659503 27.0593967)",,,,,
410082268,residential,False,False,53.866,"LINESTRING (27.9656834 27.0586448, 27.9662099 27.058523)",,شارع محمد نجيب 1,,,
410082268,residential,False,True,71.981,"LINESTRING (27.9656834 27.0586448, 27.9655088 27.0586735, 27.9653246 27.0586916, 27.9651426 27.0586944, 27.9649608 27.0586866)",,شارع محمد نجيب 1,,,
410082332,residential,False,False,42.458,"LINESTRING (27.9671413 27.0564756, 27.9671299 27.0566338, 27.9671265 27.0567312, 27.9671144 27.0568566)",,,,,
410082332,residential,False,True,44.617000000000004,"LINESTRING (27.9671413 27.0564756, 27.9673981 27.0564248, 27.9675798 27.0563836)",,,,,
762232272,residential,False,True,230.75799999999998,"LINESTRING (27.9671413 27.0564756, 27.9671185 27.0563741, 27.9670863 27.0562558, 27.967042 27.0560313, 27.9670085 27.0557829, 27.9669964 27.0557256, 27.9669642 27.0556599, 27.9669321 27.0556216, 27.9668905 27.0556001, 27.9668355 27.0555882, 27.9667631 27.0555786, 27.9664117 27.05555, 27.9659195 27.0555201, 27.965604 27.0554951)",,,,,
410082199,residential,False,False,64.983,"LINESTRING (27.9671024 27.061629, 27.9670219 27.0614773, 27.9669314 27.0612654, 27.9668368 27.0610952)",,,,,
410082199,residential,False,True,82.091,"LINESTRING (27.9671024 27.061629, 27.9672472 27.0615335, 27.9677166 27.0611346)",,,,,
762221035,residential,False,True,74.224,"LINESTRING (27.9671024 27.061629, 27.9671828 27.0617974, 27.9674206 27.0622332)",,,,,
410082268,residential,False,True,36.647,"LINESTRING (27.9688982 27.0577294, 27.9685297 27.0577598)",,شارع محمد نجيب 1,,,
410082304,residential,False,True,121.538,"LINESTRING (27.9688982 27.0577294, 27.9687654 27.0566428)",,شارع الورشة,,,
762257424,unclassified,False,False,64.701,"LINESTRING (27.9688982 27.0577294, 27.9695512 27.0577096)",,شارع محمد نجيب 1,,,
364769088,unclassified,False,True,116.396,"LINESTRING (27.9688982 27.0577294, 27.9689151 27.057834, 27.9689264 27.0579393, 27.9689322 27.0580449, 27.9689324 27.0581507, 27.9689271 27.0582563, 27.9689114 27.0587742)",,شارع الورشة,,,
410082139,residential,False,False,43.676,"LINESTRING (27.9692302 27.0597211, 27.9687921 27.0596756)",,,,,
410082140,residential,False,False,62.772,"LINESTRING (27.9692302 27.0597211, 27.9698637 27.0597416)",,,,,
410082141,residential,False,False,61.011,"LINESTRING (27.9692302 27.0597211, 27.9691898 27.0602686)",,,,,
410082240,residential,False,False,115.309,"LINESTRING (27.9671758 27.0580346, 27.9670984 27.0569999)",,,,,
410082268,residential,False,True,39.423,"LINESTRING (27.9671758 27.0580346, 27.9668123 27.0581792)",,شارع محمد نجيب 1,,,
410082240,residential,False,True,68.62700000000001,"LINESTRING (27.9671758 27.0580346, 27.9671869 27.0583602, 27.9671909 27.0586516)",,,,,
410082268,residential,False,False,73.54100000000001,"LINESTRING (27.9671758 27.0580346, 27.9674085 27.0579594, 27.9676455 27.0578956, 27.967886 27.0578435)",,شارع محمد نجيب 1,,,
410082312,residential,False,True,99.512,"LINESTRING (27.9649608 27.0586866, 27.9649021 27.05958)",,,,,
410082268,residential,False,False,71.981,"LINESTRING (27.9649608 27.0586866, 27.9651426 27.0586944, 27.9653246 27.0586916, 27.9655088 27.0586735, 27.9656834 27.0586448)",,شارع محمد نجيب 1,,,
410082268,residential,False,True,123.55499999999999,"LINESTRING (27.9649608 27.0586866, 27.964526 27.0586728, 27.9644081 27.0586672, 27.9643102 27.0586594, 27.9637209 27.0585783)",,شارع محمد نجيب 1,,,
410082300,residential,False,True,51.964,"LINESTRING (27.9664801 27.0571623, 27.9659906 27.0573307)",,,,,
410082336,residential,False,True,63.845,"LINESTRING (27.9664801 27.0571623, 27.966916 27.0570429, 27.9670984 27.0569999)",,,,,
762210815,residential,False,True,117.762,"LINESTRING (27.9664801 27.0571623, 27.9665378 27.0573403, 27.9668123 27.0581792)",,,,,
410082256,residential,False,True,104.088,"LINESTRING (27.9702753 27.0628843, 27.9692341 27.0627556)",,,,,
762221036,residential,False,True,77.891,"LINESTRING (27.9702753 27.0628843, 27.970288 27.0621839)",,,,,
410082344,residential,False,False,2.201,"LINESTRING (27.9674165 27.0605649, 27.9674099 27.0605838)",,,,,
410082338,residential,False,True,50.804,"LINESTRING (27.9674165 27.0605649, 27.9674979 27.060309, 27.9675438 27.0601225)",,,,,
762243856,residential,False,False,70.82,"LINESTRING (27.9674165 27.0605649, 27.966987 27.0604658, 27.9668744 27.0604479, 27.9667993 27.0604431, 27.9667175 27.0604455)",,,,,
410082340,residential,False,False,22.896,"LINESTRING (27.9668368 27.0610952, 27.9667 27.0609292)",,,,,
410082199,residential,False,True,64.983,"LINESTRING (27.9668368 27.0610952, 27.9669314 27.0612654, 27.9670219 27.0614773, 27.9671024 27.061629)",,,,,
410082204,residential,False,True,145.545,"LINESTRING (27.9668368 27.0610952, 27.9666384 27.0611621, 27.9665793 27.0611764, 27.9664908 27.0611788, 27.9664037 27.0611728, 27.9662977 27.0611334, 27.9661582 27.0610593, 27.966051 27.0609447, 27.9659531 27.0608121, 27.9659182 27.0607476, 27.9659001 27.0606682, 27.9659028 27.0606198, 27.9659148 27.0605524, 27.9659396 27.0604706)",,,,,
762210816,residential,False,False,25.273,"LINESTRING (27.968536 27.0550221, 27.9682825 27.0550484)",,,,,
762210816,residential,False,True,69.539,"LINESTRING (27.968536 27.0550221, 27.9692321 27.0549397)",,,,,
410082304,residential,False,False,82.597,"LINESTRING (27.968536 27.0550221, 27.9685648 27.0552438, 27.9685961 27.0554853, 27.9686318 27.05576)",,شارع الورشة,,,
410082268,residential,False,True,53.866,"LINESTRING (27.9662099 27.058523, 27.9656834 27.0586448)",,شارع محمد نجيب 1,,,
410082268,residential,False,False,13.391,"LINESTRING (27.9662099 27.058523, 27.9662729 27.0585012, 27.966332 27.0584719)",,شارع محمد نجيب 1,,,
410082327,residential,False,True,147.561,"LINESTRING (27.9662099 27.058523, 27.9655856 27.057609, 27.9655728 27.0575809, 27.9655762 27.0575577, 27.9655829 27.0575433, 27.9656054 27.0575293, 27.9657653 27.057449)",,,,,
762221034,residential,False,False,22.099,"LINESTRING (27.9669726 27.0592388, 27.9671909 27.0591975)",,شارع محمد نجيب 2,,,
762221034,residential,False,True,33.561,"LINESTRING (27.9669726 27.0592388, 27.9666398 27.0592959)",,شارع محمد نجيب 2,,,
410082342,residential,False,False,63.056,"LINESTRING (27.9669726 27.0592388, 27.9669575 27.0589359, 27.9669307 27.0586731)",,,,,
410082268,residential,False,False,36.647,"LINESTRING (27.9685297 27.0577598, 27.9688982 27.0577294)",,شارع محمد نجيب 1,,,
410082268,residential,False,True,64.447,"LINESTRING (27.9685297 27.0577598, 27.9681066 27.0578065, 27.967886 27.0578435)",,شارع محمد نجيب 1,,,
410082329,residential,False,False,95.79099999999998,"LINESTRING (27.9685297 27.0577598, 27.9685333 27.0579601, 27.9685146 27.058125, 27.9684807 27.0583344, 27.9684153 27.0586122)",,,,,
410082329,residential,False,True,116.45100000000001,"LINESTRING (27.9685297 27.0577598, 27.9684897 27.0570015, 27.9684564 27.0567149)",,,,,
410082243,residential,False,True,20.162,"LINESTRING (27.9684287 27.0557727, 27.9686318 27.05576)",,,,,
410082265,residential,False,True,39.377,"LINESTRING (27.9684287 27.0557727, 27.9680352 27.0557217)",,,,,
410082330,residential,False,True,67.449,"LINESTRING (27.9684287 27.0557727, 27.9684529 27.0563789)",,,,,
410082240,residential,False,True,115.309,"LINESTRING (27.9670984 27.0569999, 27.9671758 27.0580346)",,,,,
410082332,residential,False,True,16.013,"LINESTRING (27.9670984 27.0569999, 27.9671144 27.0568566)",,,,,
410082336,residential,False,False,63.845,"LINESTRING (27.9670984 27.0569999, 27.966916 27.0570429, 27.9664801 27.0571623)",,,,,
410082283,residential,False,True,52.679,"LINESTRING (27.9684153 27.0586122, 27.9678836 27.0585967)",,,,,
410082335,residential,False,False,49.441,"LINESTRING (27.9684153 27.0586122, 27.9683174 27.0590482)",,,,,
