osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction,bridge,maxspeed,width
97540773,False,2,,unclassified,True,171.08100000000002,"LINESTRING (36.9508787 -0.4207673, 36.9509299 -0.4204946, 36.9509384 -0.4203966, 36.9508745 -0.4202731, 36.950802 -0.4201964, 36.9506785 -0.4200984, 36.9502396 -0.4198129, 36.9500564 -0.4196627)",Chania Bridge,,,,
35286814,False,2,,residential,False,117.818,"LINESTRING (36.9495964 -0.4214027, 36.9493563 -0.4224347)",,,,,
35286798,True,1,,unclassified,False,7.383,"LINESTRING (36.9495964 -0.4214027, 36.9495809 -0.4213968, 36.949567 -0.4213876, 36.9495556 -0.4213756, 36.949547 -0.4213614)",,roundabout,no,,
117721053,True,1,,unclassified,False,68.165,"LINESTRING (36.952845 -0.4223417, 36.9523609 -0.4219656)",Kimathi Way,,,,
35286799,True,1,,unclassified,False,16.912000000000003,"LINESTRING (36.952845 -0.4223417, 36.9528389 -0.4223119, 36.9528433 -0.4222818, 36.9528579 -0.4222551, 36.9528807 -0.4222349, 36.952909 -0.4222239)",,roundabout,,,
97540773,False,2,,unclassified,True,82.084,"LINESTRING (36.9506871 -0.4214802, 36.9508787 -0.4207673)",Chania Bridge,,,,
35286816,True,1,,unclassified,False,11.062000000000001,"LINESTRING (36.9506871 -0.4214802, 36.9507312 -0.4215032, 36.9507601 -0.4215437)",,roundabout,,,
169412578,False,,,residential,False,96.054,"LINESTRING (36.9481735 -0.4221652, 36.9480501 -0.4221383, 36.9479636 -0.4220994, 36.9478811 -0.4220351, 36.9476894 -0.4218339, 36.9475244 -0.4216327)",,,,,
169412585,False,,,residential,False,135.81599999999997,"LINESTRING (36.9481735 -0.4221652, 36.9481239 -0.4224347, 36.9480407 -0.4227552, 36.9479562 -0.4229202, 36.9479147 -0.4229792, 36.9478463 -0.4230449, 36.9477189 -0.4231066, 36.9475995 -0.4231334)",Kenyatta Road,,,,
713583385,False,,B21,trunk,False,134.933,"LINESTRING (36.9481735 -0.4221652, 36.9485396 -0.4222631, 36.948954 -0.4223475, 36.9493563 -0.4224347)",Nyeri Karatina Road,,,,
"[713583385, 35286803]",False,2,B21,trunk,True,109.824,"LINESTRING (36.9481735 -0.4221652, 36.9482238 -0.4219578, 36.9483268 -0.4215057, 36.9483854 -0.4212007)",Nyeri Karatina Road,,,,
169412582,False,,,residential,False,159.157,"LINESTRING (36.9513774 -0.4237597, 36.9517033 -0.4235994, 36.9520681 -0.4234526, 36.9521324 -0.4234164, 36.9522075 -0.4233547, 36.9523792 -0.4231119, 36.9525019 -0.4229457)",,,,,
713583385,False,,B21,trunk,True,161.391,"LINESTRING (36.9513774 -0.4237597, 36.9509885 -0.4233346, 36.950727 -0.4230462, 36.9505151 -0.4228451, 36.9503714 -0.422715)",Nyeri Karatina Road,,,,
681035601,True,2,B21,trunk,False,7.478,"LINESTRING (36.9489124 -0.4188313, 36.9489272 -0.4188732, 36.9489336 -0.4188951)",,,,,
681037062,True,2,,unclassified,False,83.239,"LINESTRING (36.9489124 -0.4188313, 36.9491894 -0.4190297, 36.9493664 -0.4191537, 36.9495126 -0.4192778)",Chania Bridge,,,,
41795549,False,2,D434,tertiary,True,132.31400000000002,"LINESTRING (36.9476035 -0.4196547, 36.9478194 -0.4194401, 36.9480461 -0.4192148, 36.9481547 -0.4190834, 36.9482526 -0.4189734, 36.948317 -0.4188996, 36.9483706 -0.4188352, 36.9484156 -0.4187863)",Aberdare Park Road,,,50,3
245351339,False,2,,unclassified,True,161.286,"LINESTRING (36.9476035 -0.4196547, 36.9480802 -0.4204105, 36.9483527 -0.4208962)",,,,50,
35286811,False,1,,residential,False,55.445,"LINESTRING (36.9525019 -0.4229457, 36.9520627 -0.4227096)",378 Gakere Road,,,,
35286811,False,1,,residential,True,100.94800000000001,"LINESTRING (36.9525019 -0.4229457, 36.9528593 -0.4232246, 36.9532348 -0.4234807)",378 Gakere Road,,,,
169412582,False,,,residential,False,75.337,"LINESTRING (36.9525019 -0.4229457, 36.9526903 -0.422668, 36.9528815 -0.4223845)",,,,,
169412582,False,,,residential,True,159.15699999999998,"LINESTRING (36.9525019 -0.4229457, 36.9523792 -0.4231119, 36.9522075 -0.4233547, 36.9521324 -0.4234164, 36.9520681 -0.4234526, 36.9517033 -0.4235994, 36.9513774 -0.4237597)",,,,,
35286814,False,2,,residential,True,117.818,"LINESTRING (36.9493563 -0.4224347, 36.9495964 -0.4214027)",,,,,
713583385,False,,B21,trunk,False,117.13999999999999,"LINESTRING (36.9493563 -0.4224347, 36.9497189 -0.4225316, 36.9499692 -0.4225956, 36.950212 -0.42266, 36.9503714 -0.422715)",Nyeri Karatina Road,,,,
713583385,False,,B21,trunk,True,134.933,"LINESTRING (36.9493563 -0.4224347, 36.948954 -0.4223475, 36.9485396 -0.4222631, 36.9481735 -0.4221652)",Nyeri Karatina Road,,,,
681859817,False,,,residential,True,118.12700000000001,"LINESTRING (36.9503714 -0.422715, 36.9503972 -0.422608, 36.9506303 -0.4216847)",Chania Bridge,,,,
713583385,False,,B21,trunk,False,161.391,"LINESTRING (36.9503714 -0.422715, 36.9505151 -0.4228451, 36.950727 -0.4230462, 36.9509885 -0.4233346, 36.9513774 -0.4237597)",Nyeri Karatina Road,,,,
713583385,False,,B21,trunk,True,117.13999999999999,"LINESTRING (36.9503714 -0.422715, 36.950212 -0.42266, 36.9499692 -0.4225956, 36.9497189 -0.4225316, 36.9493563 -0.4224347)",Nyeri Karatina Road,,,,
35286806,False,2,,residential,True,12.849,"LINESTRING (36.9525334 -0.4196037, 36.9524259 -0.4195613)",,,,,
35286806,False,2,,residential,False,83.347,"LINESTRING (36.9525334 -0.4196037, 36.9527587 -0.4196734, 36.9529197 -0.419707, 36.9530296 -0.4197043, 36.9531517 -0.4197029, 36.9532683 -0.419715)",,,,,
681034705,False,,,residential,False,105.301,"LINESTRING (36.9525334 -0.4196037, 36.9526622 -0.4194294, 36.9528633 -0.4191424, 36.9531145 -0.4188575)",,,,,
35286806,False,2,,residential,False,33.908,"LINESTRING (36.9514096 -0.4190512, 36.9516148 -0.4191249, 36.9516944 -0.4191598)",,,,,
35286806,False,2,,residential,True,126.902,"LINESTRING (36.9514096 -0.4190512, 36.9512781 -0.4190311, 36.9511494 -0.4190378, 36.9509804 -0.4190592, 36.950739 -0.419129, 36.9504681 -0.419255, 36.9503246 -0.4193234)",,,,,
681034712,False,,,residential,False,393.43499999999995,"LINESTRING (36.9514096 -0.4190512, 36.9514203 -0.4189466, 36.9513962 -0.4188085, 36.951313 -0.4185617, 36.9512781 -0.4184839, 36.9511709 -0.4183471, 36.9509697 -0.4181366, 36.9508155 -0.417985, 36.9507042 -0.4178804, 36.9506022 -0.417745, 36.9505271 -0.4176002, 36.9504829 -0.4174929, 36.9504453 -0.4174245, 36.950385 -0.4173628, 36.9501704 -0.4172153, 36.9500256 -0.4171308, 36.949984 -0.4170986, 36.9499505 -0.4170369, 36.9498686 -0.4168103, 36.949866 -0.4167419, 36.949878 -0.4166936, 36.9499129 -0.4166507, 36.9500189 -0.4165836, 36.9501945 -0.4164804, 36.9503649 -0.416365)",,,,,
35286806,False,2,,residential,False,38.892,"LINESTRING (36.9543077 -0.4207973, 36.9544727 -0.4211057)",,,,,
677859586,False,,,residential,False,113.222,"LINESTRING (36.9543077 -0.4207973, 36.9549181 -0.4199823)",,,,,
35286806,False,2,,residential,True,160.935,"LINESTRING (36.9543077 -0.4207973, 36.9540327 -0.4204727, 36.9536814 -0.4200664, 36.9534132 -0.4197901, 36.95333 -0.4197351)",,,,,
35286806,False,2,,residential,True,65.254,"LINESTRING (36.954832 -0.4215697, 36.9544727 -0.4211057)",,,,,
35286806,False,2,,residential,False,144.974,"LINESTRING (36.954832 -0.4215697, 36.9551485 -0.4218057, 36.9555241 -0.4220974, 36.9555435 -0.422133, 36.9555368 -0.4221765, 36.9553496 -0.4224709)",,,,,
677859587,False,,,residential,False,137.885,"LINESTRING (36.954832 -0.4215697, 36.9551647 -0.4211298, 36.9556141 -0.4206082)",,,,,
35286806,False,2,,residential,False,65.254,"LINESTRING (36.9544727 -0.4211057, 36.954832 -0.4215697)",,,,,
35286806,False,2,,residential,True,38.892,"LINESTRING (36.9544727 -0.4211057, 36.9543077 -0.4207973)",,,,,
677859585,False,,,residential,False,130.555,"LINESTRING (36.9544727 -0.4211057, 36.9552172 -0.4201978)",,,,,
117721047,False,,,residential,True,51.112,"LINESTRING (36.9553496 -0.4224709, 36.9557219 -0.4227405)",,,,,
35286806,False,2,,residential,True,144.974,"LINESTRING (36.9553496 -0.4224709, 36.9555368 -0.4221765, 36.9555435 -0.422133, 36.9555241 -0.4220974, 36.9551485 -0.4218057, 36.954832 -0.4215697)",,,,,
117721047,False,,,residential,False,114.682,"LINESTRING (36.9553496 -0.4224709, 36.9550762 -0.4223019, 36.954805 -0.4220551, 36.9545583 -0.4218164)",,,,,
245350755,False,,,residential,True,58.248,"LINESTRING (36.9545583 -0.4218164, 36.9542824 -0.4222617)",,,,,
117721047,False,,,residential,False,124.643,"LINESTRING (36.9545583 -0.4218164, 36.9541827 -0.4212907, 36.9538662 -0.4209367)",,,,,
117721047,False,,,residential,True,114.68200000000002,"LINESTRING (36.9545583 -0.4218164, 36.954805 -0.4220551, 36.9550762 -0.4223019, 36.9553496 -0.4224709)",,,,,
117721047,False,,,residential,False,51.605,"LINESTRING (36.9560978 -0.4230127, 36.9557219 -0.4227405)",,,,,
496927658,False,,,residential,False,7.073,"LINESTRING (36.9560978 -0.4230127, 36.9561554 -0.4230397)",,,,,
169412577,False,,,residential,True,97.432,"LINESTRING (36.9538662 -0.4209367, 36.9533747 -0.4216621)",,,,,
117721047,False,,,residential,False,104.692,"LINESTRING (36.9538662 -0.4209367, 36.9535607 -0.4206685, 36.9533649 -0.4205532, 36.9530749 -0.4204501)",,,,,
117721047,False,,,residential,True,124.643,"LINESTRING (36.9538662 -0.4209367, 36.9541827 -0.4212907, 36.9545583 -0.4218164)",,,,,
169412585,False,,,residential,False,45.023,"LINESTRING (36.9475995 -0.4231334, 36.9472066 -0.4232313)",Kenyatta Road,,,,
169412585,False,,,residential,True,135.816,"LINESTRING (36.9475995 -0.4231334, 36.9477189 -0.4231066, 36.9478463 -0.4230449, 36.9479147 -0.4229792, 36.9479562 -0.4229202, 36.9480407 -0.4227552, 36.9481239 -0.4224347, 36.9481735 -0.4221652)",Kenyatta Road,,,,
35286811,False,1,,residential,True,55.445,"LINESTRING (36.9520627 -0.4227096, 36.9525019 -0.4229457)",378 Gakere Road,,,,
35286811,False,1,,residential,False,179.921,"LINESTRING (36.9520627 -0.4227096, 36.9517958 -0.4226184, 36.9513747 -0.422483, 36.9511749 -0.4224025, 36.9511414 -0.4223596, 36.951136 -0.4222979, 36.9512668 -0.4217514)",378 Gakere Road,,,,
169412579,False,,,residential,False,89.03200000000001,"LINESTRING (36.9520627 -0.4227096, 36.9522035 -0.4221611, 36.952229 -0.4220699, 36.9522585 -0.4220056, 36.9523001 -0.4219506)",,,,,
35286815,True,1,,unclassified,False,58.17,"LINESTRING (36.9512668 -0.4217514, 36.950759 -0.4216256)",Kimathi Way,,,,
35286811,False,1,,residential,True,179.921,"LINESTRING (36.9512668 -0.4217514, 36.951136 -0.4222979, 36.9511414 -0.4223596, 36.9511749 -0.4224025, 36.9513747 -0.422483, 36.9517958 -0.4226184, 36.9520627 -0.4227096)",378 Gakere Road,,,,
169412578,False,,,residential,True,96.054,"LINESTRING (36.9475244 -0.4216327, 36.9476894 -0.4218339, 36.9478811 -0.4220351, 36.9479636 -0.4220994, 36.9480501 -0.4221383, 36.9481735 -0.4221652)",,,,,
35286812,True,1,,unclassified,False,7.239000000000001,"LINESTRING (36.95227 -0.4219155, 36.952267 -0.4219067, 36.9522635 -0.421879, 36.9522696 -0.4218518)",,roundabout,,,
35286815,True,1,,unclassified,False,114.49400000000001,"LINESTRING (36.95227 -0.4219155, 36.9522092 -0.4219345, 36.9521398 -0.4219452, 36.9520084 -0.4219325, 36.9519219 -0.4219164, 36.9516161 -0.4218306, 36.9512668 -0.4217514)",Kimathi Way,,,,
35286811,False,1,,residential,False,54.699,"LINESTRING (36.9536304 -0.4237731, 36.9532348 -0.4234807)",378 Gakere Road,,,,
35286806,False,2,,residential,False,126.902,"LINESTRING (36.9503246 -0.4193234, 36.9504681 -0.419255, 36.950739 -0.419129, 36.9509804 -0.4190592, 36.9511494 -0.4190378, 36.9512781 -0.4190311, 36.9514096 -0.4190512)",,,,,
35286806,False,2,,residential,True,49.107,"LINESTRING (36.9503246 -0.4193234, 36.9502348 -0.4193945, 36.950165 -0.4194575, 36.9501154 -0.4195299, 36.9500564 -0.4196627)",,,,,
117721047,False,,,residential,True,231.852,"LINESTRING (36.9503246 -0.4193234, 36.9505743 -0.4193845, 36.9508155 -0.4194582, 36.9509429 -0.4195179, 36.9511572 -0.4196546, 36.9513077 -0.4197432, 36.9514284 -0.4197968, 36.9518548 -0.4199551, 36.9522411 -0.4201185)",,,,,
169412577,False,,,residential,False,78.152,"LINESTRING (36.9529912 -0.4222511, 36.9533747 -0.4216621)",,,,,
35286799,True,1,,unclassified,False,7.694999999999999,"LINESTRING (36.9529912 -0.4222511, 36.9530014 -0.4222651, 36.9530086 -0.4222808, 36.9530127 -0.4222976, 36.9530133 -0.4223149)",,roundabout,,,
169413934,False,,,residential,True,197.40499999999997,"LINESTRING (36.9503649 -0.416365, 36.9504386 -0.4164066, 36.9505151 -0.416483, 36.9506317 -0.4166413, 36.9507551 -0.4168103, 36.9508262 -0.416884, 36.9512527 -0.4172327, 36.9516832 -0.4175304)",Kaburini Road,,,,
681034712,False,,,residential,True,393.435,"LINESTRING (36.9503649 -0.416365, 36.9501945 -0.4164804, 36.9500189 -0.4165836, 36.9499129 -0.4166507, 36.949878 -0.4166936, 36.949866 -0.4167419, 36.9498686 -0.4168103, 36.9499505 -0.4170369, 36.949984 -0.4170986, 36.9500256 -0.4171308, 36.9501704 -0.4172153, 36.950385 -0.4173628, 36.9504453 -0.4174245, 36.9504829 -0.4174929, 36.9505271 -0.4176002, 36.9506022 -0.417745, 36.9507042 -0.4178804, 36.9508155 -0.417985, 36.9509697 -0.4181366, 36.9511709 -0.4183471, 36.9512781 -0.4184839, 36.951313 -0.4185617, 36.9513962 -0.4188085, 36.9514203 -0.4189466, 36.9514096 -0.4190512)",,,,,
169413931,False,,,residential,False,8.589,"LINESTRING (36.9536714 -0.4228848, 36.9537176 -0.4228229)",,,,,
169413931,False,,,residential,True,82.142,"LINESTRING (36.9536714 -0.4228848, 36.9532348 -0.4234807)",,,,,
169413927,True,,,unclassified,False,97.215,"LINESTRING (36.9536714 -0.4228848, 36.9533041 -0.4226357, 36.9529478 -0.4223941)",Kimathi Way,,,,
35286811,False,1,,residential,True,54.699,"LINESTRING (36.9532348 -0.4234807, 36.9536304 -0.4237731)",378 Gakere Road,,,,
169413931,False,,,residential,False,82.142,"LINESTRING (36.9532348 -0.4234807, 36.9536714 -0.4228848)",,,,,
35286811,False,1,,residential,False,100.94800000000001,"LINESTRING (36.9532348 -0.4234807, 36.9528593 -0.4232246, 36.9525019 -0.4229457)",378 Gakere Road,,,,
169413934,False,,,residential,False,20.262,"LINESTRING (36.9556141 -0.4206082, 36.9554889 -0.4204758)",Kaburini Road,,,,
677859587,False,,,residential,True,137.885,"LINESTRING (36.9556141 -0.4206082, 36.9551647 -0.4211298, 36.954832 -0.4215697)",,,,,
169413931,False,,,residential,True,8.589,"LINESTRING (36.9537176 -0.4228229, 36.9536714 -0.4228848)",,,,,
679735020,True,,,unclassified,False,17.048,"LINESTRING (36.9537176 -0.4228229, 36.9538423 -0.4229121)",Kimathi Way,,,,
169413934,False,,,residential,False,120.958,"LINESTRING (36.9523792 -0.4183579, 36.9522786 -0.418209, 36.9521767 -0.4180373, 36.9520386 -0.4178737, 36.9517717 -0.4176069, 36.9516832 -0.4175304)",Kaburini Road,,,,
169413934,False,,,residential,True,99.395,"LINESTRING (36.9523792 -0.4183579, 36.9524409 -0.4184343, 36.9525428 -0.4185054, 36.9528982 -0.4187226, 36.9531145 -0.4188575)",Kaburini Road,,,,
1149394207,False,,,residential,True,117.259,"LINESTRING (36.9523792 -0.4183579, 36.9518446 -0.4189892, 36.9516944 -0.4191598)",,,,,
169412585,False,,,residential,True,45.023,"LINESTRING (36.9472066 -0.4232313, 36.9475995 -0.4231334)",Kenyatta Road,,,,
169412577,False,,,residential,False,97.432,"LINESTRING (36.9533747 -0.4216621, 36.9538662 -0.4209367)",,,,,
169412577,False,,,residential,True,78.152,"LINESTRING (36.9533747 -0.4216621, 36.9529912 -0.4222511)",,,,,
245350751,False,,,residential,True,120.962,"LINESTRING (36.9533747 -0.4216621, 36.9542824 -0.4222617)",,,,,
245350751,False,,,residential,False,120.962,"LINESTRING (36.9542824 -0.4222617, 36.9533747 -0.4216621)",,,,,
245350755,False,,,residential,False,58.248,"LINESTRING (36.9542824 -0.4222617, 36.9545583 -0.4218164)",,,,,
245350755,False,,,residential,True,87.322,"LINESTRING (36.9542824 -0.4222617, 36.9538423 -0.4229121)",,,,,
245350755,False,,,residential,False,87.322,"LINESTRING (36.9538423 -0.4229121, 36.9542824 -0.4222617)",,,,,
41445884,False,2,B21,trunk,True,60.113,"LINESTRING (36.9487028 -0.4198562, 36.9488575 -0.4193382)",,,,,
318209925,False,,,residential,False,142.546,"LINESTRING (36.9487028 -0.4198562, 36.9499503 -0.4201515)",,,,,
41445884,False,2,B21,trunk,False,43.793,"LINESTRING (36.9487028 -0.4198562, 36.9486516 -0.4200917, 36.9486189 -0.420241)",,,,,
35286806,False,2,,residential,False,55.618,"LINESTRING (36.9499503 -0.4201515, 36.9500564 -0.4196627)",,,,,
318209925,False,,,residential,True,142.546,"LINESTRING (36.9499503 -0.4201515, 36.9487028 -0.4198562)",,,,,
35286806,False,2,,residential,True,42.463,"LINESTRING (36.9499503 -0.4201515, 36.949881 -0.4204791, 36.9498667 -0.4205239)",,,,,
41445884,False,2,B21,trunk,False,42.83,"LINESTRING (36.9486189 -0.420241, 36.9485331 -0.4206165)",,,,,
318209927,False,,,residential,False,142.267,"LINESTRING (36.9486189 -0.420241, 36.9498667 -0.4205239)",,,,,
41445884,False,2,B21,trunk,True,43.793,"LINESTRING (36.9486189 -0.420241, 36.9486516 -0.4200917, 36.9487028 -0.4198562)",,,,,
35286806,False,2,,residential,True,85.566,"LINESTRING (36.9498667 -0.4205239, 36.9496434 -0.4212603)",,,,,
318209927,False,,,residential,False,115.735,"LINESTRING (36.9498667 -0.4205239, 36.9508787 -0.4207673)",,,,,
318209927,False,,,residential,True,142.267,"LINESTRING (36.9498667 -0.4205239, 36.9486189 -0.420241)",,,,,
35286806,False,2,,residential,False,42.463,"LINESTRING (36.9498667 -0.4205239, 36.949881 -0.4204791, 36.9499503 -0.4201515)",,,,,
496927658,False,,,residential,True,7.073,"LINESTRING (36.9561554 -0.4230397, 36.9560978 -0.4230127)",,,,,
169413934,False,,,residential,True,20.262,"LINESTRING (36.9554889 -0.4204758, 36.9556141 -0.4206082)",Kaburini Road,,,,
169413934,False,,,residential,False,43.278,"LINESTRING (36.9554889 -0.4204758, 36.9552934 -0.4202635, 36.9552172 -0.4201978)",Kaburini Road,,,,
169413934,False,,,residential,False,197.40499999999997,"LINESTRING (36.9516832 -0.4175304, 36.9512527 -0.4172327, 36.9508262 -0.416884, 36.9507551 -0.4168103, 36.9506317 -0.4166413, 36.9505151 -0.416483, 36.9504386 -0.4164066, 36.9503649 -0.416365)",Kaburini Road,,,,
169413934,False,,,residential,True,120.958,"LINESTRING (36.9516832 -0.4175304, 36.9517717 -0.4176069, 36.9520386 -0.4178737, 36.9521767 -0.4180373, 36.9522786 -0.418209, 36.9523792 -0.4183579)",Kaburini Road,,,,
681034704,False,,,residential,False,236.79200000000003,"LINESTRING (36.9516832 -0.4175304, 36.9516966 -0.4173453, 36.9516671 -0.4171388, 36.9516134 -0.4169189, 36.9515705 -0.416715, 36.9515195 -0.4165997, 36.9514015 -0.4164817, 36.9512057 -0.4162403, 36.9509482 -0.415905, 36.9507846 -0.4156851)",,,,,
677859585,False,,,residential,True,130.555,"LINESTRING (36.9552172 -0.4201978, 36.9544727 -0.4211057)",,,,,
169413934,False,,,residential,False,41.052,"LINESTRING (36.9552172 -0.4201978, 36.9551378 -0.4201294, 36.9549181 -0.4199823)",Kaburini Road,,,,
169413934,False,,,residential,True,43.278,"LINESTRING (36.9552172 -0.4201978, 36.9552934 -0.4202635, 36.9554889 -0.4204758)",Kaburini Road,,,,
677859586,False,,,residential,True,113.222,"LINESTRING (36.9549181 -0.4199823, 36.9543077 -0.4207973)",,,,,
