osmid,oneway,ref,highway,junction,reversed,length,geometry,name
28128071,True,B8,trunk,roundabout,False,33.301,"LINESTRING (40.1165709 -3.2192578, 40.1165838 -3.2191588, 40.1166324 -3.2190715, 40.1167098 -3.2190084)",
28128071,True,B8,trunk,roundabout,False,22.976,"LINESTRING (40.1166596 -3.2194401, 40.1165971 -3.2193577, 40.1165709 -3.2192578)",
680529605,True,A7,trunk,,False,34.339,"LINESTRING (40.1166596 -3.2194401, 40.1165041 -3.2194043, 40.1163545 -3.2193982)",Malindi Road
28128071,True,B8,trunk,roundabout,False,36.785,"LINESTRING (40.1169694 -3.2194715, 40.1168921 -3.2195013, 40.1168094 -3.2195058, 40.1167293 -3.2194848, 40.1166596 -3.2194401)",
28128071,True,B8,trunk,roundabout,False,25.74,"LINESTRING (40.1170417 -3.2190736, 40.1170815 -3.2191397, 40.1171006 -3.2192145, 40.1170973 -3.2192916)",
724337244,False,,residential,,True,23.916,"LINESTRING (40.1170417 -3.2190736, 40.1170452 -3.2189992, 40.1170506 -3.2189363, 40.1170646 -3.2188601)",Tana street
28128124,False,A7,trunk,,False,168.33,"LINESTRING (40.1168741 -3.218769, 40.1170948 -3.2172713)",B8
270300541,True,A7,trunk,,False,25.317999999999998,"LINESTRING (40.1168741 -3.218769, 40.116897 -3.2188968, 40.1169232 -3.2189911)",
28128071,True,B8,trunk,roundabout,False,18.713,"LINESTRING (40.1167568 -3.2189886, 40.1168402 -3.2189765, 40.1169232 -3.2189911)",
116729099,True,A7,trunk,,False,27.75,"LINESTRING (40.1167568 -3.2189886, 40.1168034 -3.2189189, 40.1168387 -3.2188499, 40.1168741 -3.218769)",
34358229,False,,tertiary,,False,185.54000000000002,"LINESTRING (40.1185425 -3.2201903, 40.1189992 -3.2203242, 40.1193237 -3.2204032, 40.1195692 -3.2204219, 40.119773 -3.2204098, 40.1201767 -3.2203335)",Casuarina Road
34358229,False,,tertiary,,True,166.594,"LINESTRING (40.1185425 -3.2201903, 40.1183669 -3.2201414, 40.1181831 -3.2200744, 40.118043 -3.2200148, 40.1177707 -3.2198783, 40.1174716 -3.2196992, 40.117361 -3.2196272, 40.1172102 -3.2195205)",Casuarina Road
34358229,False,,tertiary,,True,62.598,"LINESTRING (40.1210685 -3.2204081, 40.1210149 -3.2203864, 40.1208519 -3.2203396, 40.1207326 -3.2203141, 40.1205991 -3.220294, 40.12052 -3.2202873)",Casuarina Road
28128124,False,A7,trunk,,True,226.39299999999997,"LINESTRING (40.1182699 -3.2129039, 40.1181154 -3.2130052, 40.1180336 -3.2130735, 40.1179384 -3.2131405, 40.1178217 -3.2132637, 40.1177292 -3.2133627, 40.1176755 -3.2134525, 40.1176058 -3.2135663, 40.1175602 -3.2137323, 40.1175374 -3.2139278, 40.1174931 -3.2142947, 40.1174537 -3.2146397)",B8
279428144,False,,residential,,True,232.19099999999997,"LINESTRING (40.1182699 -3.2129039, 40.1185003 -3.2132476, 40.1187618 -3.2135823, 40.1190515 -3.2139265, 40.1193055 -3.2142161, 40.1195982 -3.2145115)",
28128124,False,A7,trunk,,False,76.047,"LINESTRING (40.1171069 -3.2171574, 40.1172101 -3.2164813)",B8
28128124,False,A7,trunk,,True,12.736,"LINESTRING (40.1171069 -3.2171574, 40.1170948 -3.2172713)",B8
680534204,False,,residential,,False,77.131,"LINESTRING (40.1171069 -3.2171574, 40.1170485 -3.2171487, 40.1169755 -3.2171434, 40.1169044 -3.2171233, 40.1168541 -3.2171139, 40.1167803 -3.2171139, 40.1164873 -3.2170985, 40.1164176 -3.2170898)",
