osmid,highway,oneway,reversed,length,geometry,tunnel,ref,name,maxspeed
958735319,residential,False,True,16.463,"LINESTRING (36.6367878 -1.143315, 36.6368345 -1.1434555)",,,,
958735319,residential,False,False,37.114000000000004,"LINESTRING (36.6367878 -1.143315, 36.6367462 -1.1431849, 36.6367127 -1.1431111, 36.6366523 -1.1430119)",,,,
184369743,residential,False,True,63.655,"LINESTRING (36.637274 -1.1462534, 36.6367311 -1.1464353)",,,,
161482844,unclassified,False,False,172.785,"LINESTRING (36.637274 -1.1462534, 36.6370144 -1.1448341, 36.6369984 -1.1447242)",,,,
184369795,residential,False,False,33.748,"LINESTRING (36.6349602 -1.1463013, 36.6349524 -1.1459979)",,,,
184369636,residential,False,False,230.784,"LINESTRING (36.6349602 -1.1463013, 36.6358088 -1.1461951, 36.6366027 -1.1460826, 36.636647 -1.1460791, 36.6366658 -1.1460881, 36.6366748 -1.1461173, 36.6367311 -1.1464353)",,,,
184369636,residential,False,True,195.86700000000002,"LINESTRING (36.6349602 -1.1463013, 36.6349237 -1.1462869, 36.6348928 -1.1462816, 36.6348519 -1.1462802, 36.6346943 -1.1462929, 36.6341505 -1.1463875, 36.6337743 -1.1464404, 36.6332164 -1.1464925)",,,,
184369795,residential,False,True,48.25,"LINESTRING (36.6349602 -1.1463013, 36.6349919 -1.1466406, 36.6350028 -1.1467331)",,,,
184369636,residential,False,False,23.896,"LINESTRING (36.6367311 -1.1464353, 36.6367496 -1.1466494)",,,,
184369743,residential,False,False,63.655,"LINESTRING (36.6367311 -1.1464353, 36.637274 -1.1462534)",,,,
184369636,residential,False,True,230.784,"LINESTRING (36.6367311 -1.1464353, 36.6366748 -1.1461173, 36.6366658 -1.1460881, 36.636647 -1.1460791, 36.6366027 -1.1460826, 36.6358088 -1.1461951, 36.6349602 -1.1463013)",,,,
184369630,residential,False,False,63.426,"LINESTRING (36.6332164 -1.1464925, 36.6333055 -1.1470559)",,,,
184369630,residential,False,True,33.12,"LINESTRING (36.6332164 -1.1464925, 36.6331699 -1.1461983)",,,,
184369636,residential,False,False,195.86700000000002,"LINESTRING (36.6332164 -1.1464925, 36.6337743 -1.1464404, 36.6341505 -1.1463875, 36.6346943 -1.1462929, 36.6348519 -1.1462802, 36.6348928 -1.1462816, 36.6349237 -1.1462869, 36.6349602 -1.1463013)",,,,
184369636,residential,False,False,65.249,"LINESTRING (36.6367496 -1.1466494, 36.6368419 -1.1472289)",,,,
184369636,residential,False,True,23.896,"LINESTRING (36.6367496 -1.1466494, 36.6367311 -1.1464353)",,,,
184369698,residential,False,True,193.38,"LINESTRING (36.6367496 -1.1466494, 36.6350271 -1.1468916)",,,,
184369637,residential,False,False,79.962,"LINESTRING (36.6350028 -1.1467331, 36.6343091 -1.1469231)",,,,
184369795,residential,False,True,17.83,"LINESTRING (36.6350028 -1.1467331, 36.6350271 -1.1468916)",,,,
184369795,residential,False,False,48.25,"LINESTRING (36.6350028 -1.1467331, 36.6349919 -1.1466406, 36.6349602 -1.1463013)",,,,
184369698,residential,False,False,193.38,"LINESTRING (36.6350271 -1.1468916, 36.6367496 -1.1466494)",,,,
184369795,residential,False,False,17.83,"LINESTRING (36.6350271 -1.1468916, 36.6350028 -1.1467331)",,,,
184369795,residential,False,True,66.362,"LINESTRING (36.6350271 -1.1468916, 36.6351102 -1.1474826)",,,,
184369637,residential,False,False,65.193,"LINESTRING (36.6343091 -1.1469231, 36.6343981 -1.1475026)",,,,
184369637,residential,False,True,79.962,"LINESTRING (36.6343091 -1.1469231, 36.6350028 -1.1467331)",,,,
184369726,residential,False,True,112.546,"LINESTRING (36.6343091 -1.1469231, 36.6333055 -1.1470559)",,,,
184369630,residential,False,False,70.71,"LINESTRING (36.6333055 -1.1470559, 36.6334145 -1.1476824)",,,,
184369630,residential,False,True,63.426,"LINESTRING (36.6333055 -1.1470559, 36.6332164 -1.1464925)",,,,
184369726,residential,False,False,112.546,"LINESTRING (36.6333055 -1.1470559, 36.6343091 -1.1469231)",,,,
184369636,residential,False,False,60.169,"LINESTRING (36.6368419 -1.1472289, 36.6369312 -1.1477626)",,,,
184369636,residential,False,True,65.249,"LINESTRING (36.6368419 -1.1472289, 36.6367496 -1.1466494)",,,,
184369655,residential,False,True,194.574,"LINESTRING (36.6368419 -1.1472289, 36.6351102 -1.1474826)",,,,
184369655,residential,False,False,194.574,"LINESTRING (36.6351102 -1.1474826, 36.6368419 -1.1472289)",,,,
184369795,residential,False,False,66.362,"LINESTRING (36.6351102 -1.1474826, 36.6350271 -1.1468916)",,,,
184369795,residential,False,True,64.663,"LINESTRING (36.6351102 -1.1474826, 36.6352016 -1.1480569)",,,,
184369637,residential,False,False,67.698,"LINESTRING (36.6343981 -1.1475026, 36.6344929 -1.148104)",,,,
184369637,residential,False,True,65.193,"LINESTRING (36.6343981 -1.1475026, 36.6343091 -1.1469231)",,,,
184369653,residential,False,True,111.162,"LINESTRING (36.6343981 -1.1475026, 36.6334145 -1.1476824)",,,,
184369630,residential,False,False,63.487,"LINESTRING (36.6334145 -1.1476824, 36.6335124 -1.1482449)",,,,
184369630,residential,False,True,70.71,"LINESTRING (36.6334145 -1.1476824, 36.6333055 -1.1470559)",,,,
184369653,residential,False,False,111.162,"LINESTRING (36.6334145 -1.1476824, 36.6343981 -1.1475026)",,,,
184369636,residential,False,False,64.565,"LINESTRING (36.6369312 -1.1477626, 36.6370175 -1.1483368)",,,,
184369636,residential,False,True,60.169,"LINESTRING (36.6369312 -1.1477626, 36.6368419 -1.1472289)",,,,
184369671,residential,False,True,195.049,"LINESTRING (36.6369312 -1.1477626, 36.6352016 -1.1480569)",,,,
184369671,residential,False,False,195.049,"LINESTRING (36.6352016 -1.1480569, 36.6369312 -1.1477626)",,,,
184369795,residential,False,False,64.663,"LINESTRING (36.6352016 -1.1480569, 36.6351102 -1.1474826)",,,,
184369795,residential,False,True,39.102,"LINESTRING (36.6352016 -1.1480569, 36.635258 -1.148404)",,,,
184369637,residential,False,False,56.041,"LINESTRING (36.6344929 -1.148104, 36.6345723 -1.1486017)",,,,
184369637,residential,False,True,67.698,"LINESTRING (36.6344929 -1.148104, 36.6343981 -1.1475026)",,,,
184369725,residential,False,True,110.125,"LINESTRING (36.6344929 -1.148104, 36.6335124 -1.1482449)",,,,
184369630,residential,False,False,64.104,"LINESTRING (36.6335124 -1.1482449, 36.6336172 -1.1488118)",,,,
184369630,residential,False,True,63.487,"LINESTRING (36.6335124 -1.1482449, 36.6334145 -1.1476824)",,,,
184369725,residential,False,False,110.125,"LINESTRING (36.6335124 -1.1482449, 36.6344929 -1.148104)",,,,
184369636,residential,False,False,130.966,"LINESTRING (36.6370175 -1.1483368, 36.6372043 -1.1494997)",,,,
184369636,residential,False,True,64.565,"LINESTRING (36.6370175 -1.1483368, 36.6369312 -1.1477626)",,,,
184369738,residential,False,False,194.286,"LINESTRING (36.6370175 -1.1483368, 36.6352965 -1.1486405)",,,,
184369738,residential,False,True,194.286,"LINESTRING (36.6352965 -1.1486405, 36.6370175 -1.1483368)",,,,
184369795,residential,False,False,26.644,"LINESTRING (36.6352965 -1.1486405, 36.635258 -1.148404)",,,,
184369795,residential,False,True,102.555,"LINESTRING (36.6352965 -1.1486405, 36.6354398 -1.1495516)",,,,
184369637,residential,False,False,65.97,"LINESTRING (36.6345797 -1.1486479, 36.6346711 -1.1492341)",,,,
184369637,residential,False,True,5.203,"LINESTRING (36.6345797 -1.1486479, 36.6345723 -1.1486017)",,,,
184369689,residential,False,True,108.545,"LINESTRING (36.6345797 -1.1486479, 36.6336172 -1.1488118)",,,,
184369630,residential,False,False,66.319,"LINESTRING (36.6336172 -1.1488118, 36.6337135 -1.1494004)",,,,
184369630,residential,False,True,64.104,"LINESTRING (36.6336172 -1.1488118, 36.6335124 -1.1482449)",,,,
184369689,residential,False,False,108.545,"LINESTRING (36.6336172 -1.1488118, 36.6345797 -1.1486479)",,,,
184369637,residential,False,False,57.038,"LINESTRING (36.6346711 -1.1492341, 36.634751 -1.1497408)",,,,
184369637,residential,False,True,65.97,"LINESTRING (36.6346711 -1.1492341, 36.6345797 -1.1486479)",,,,
184369707,residential,False,True,108.053,"LINESTRING (36.6346711 -1.1492341, 36.6337135 -1.1494004)",,,,
184369630,residential,False,False,64.29,"LINESTRING (36.6337135 -1.1494004, 36.633815 -1.1499696)",,,,
184369630,residential,False,True,66.319,"LINESTRING (36.6337135 -1.1494004, 36.6336172 -1.1488118)",,,,
184369707,residential,False,False,108.053,"LINESTRING (36.6337135 -1.1494004, 36.6346711 -1.1492341)",,,,
184369636,residential,False,False,64.342,"LINESTRING (36.6372043 -1.1494997, 36.6372849 -1.1500727)",,,,
