osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,bridge
"[80139200, 80139199]",Kraljice Katarine,residential,False,False,102.9,"LINESTRING (18.0376457 43.8655938, 18.0376779 43.8652988, 18.0377282 43.8652695, 18.0377617 43.865255, 18.0378211 43.865242, 18.0382271 43.8652366, 18.0384605 43.8652124, 18.0385248 43.8652037)",,,,
965081125,Klanac,residential,False,False,124.48499999999999,"LINESTRING (18.0376457 43.8655938, 18.037651 43.8656657, 18.0377183 43.8658697, 18.0377433 43.8659654, 18.0377425 43.8660612, 18.0377011 43.8662304, 18.0375973 43.8663801, 18.0374959 43.8664783, 18.0373228 43.8666122)",,,,
965081125,Klanac,residential,False,True,124.48500000000001,"LINESTRING (18.0373228 43.8666122, 18.0374959 43.8664783, 18.0375973 43.8663801, 18.0377011 43.8662304, 18.0377425 43.8660612, 18.0377433 43.8659654, 18.0377183 43.8658697, 18.037651 43.8656657, 18.0376457 43.8655938)",,,,
80139048,Fra Grge Martića,residential,True,False,9.255,"LINESTRING (18.0385905 43.8656324, 18.0384752 43.8656282)",,,,
80139203,Splitska,residential,False,False,73.376,"LINESTRING (18.0385905 43.8656324, 18.0385444 43.8659492, 18.0385087 43.865956, 18.0384336 43.8659453, 18.0383859 43.8659422, 18.0383326 43.8661639)",,,,
80139048,Fra Grge Martića,residential,True,False,58.739000000000004,"LINESTRING (18.0395484 43.8656827, 18.0392925 43.8656852, 18.0388183 43.8656495)",,,,
80139205,Borisa Ćorića,residential,False,False,57.058,"LINESTRING (18.0395484 43.8656827, 18.0395495 43.8656148, 18.0395565 43.8651696)",,,,
80139048,Fra Grge Martića,residential,True,False,63.18599999999999,"LINESTRING (18.0406088 43.8657126, 18.0405012 43.8657058, 18.0400163 43.8656954, 18.0398214 43.8656901)",,,,
80139206,Zenica,residential,False,False,80.186,"LINESTRING (18.0406088 43.8657126, 18.0406344 43.8655489, 18.0406492 43.8653536, 18.0406608 43.8649929)",,,,
80139048,Fra Grge Martića,residential,True,False,26.936,"LINESTRING (18.0414478 43.8657593, 18.0411125 43.8657437)",,,,
80139243,,residential,False,False,73.173,"LINESTRING (18.0414478 43.8657593, 18.0413709 43.8659941, 18.0410691 43.8660176, 18.0410075 43.8662105)",,,,
80139048,Fra Grge Martića,residential,True,False,12.042,"LINESTRING (18.0415967 43.8657736, 18.0414478 43.8657593)",,,,
196579841,Dalmatinska,residential,False,False,90.75800000000001,"LINESTRING (18.0415967 43.8657736, 18.0415977 43.8656883, 18.041626 43.8655928, 18.0416645 43.8655101, 18.0416932 43.8654179, 18.0417232 43.8649669)",,,,
80139048,Fra Grge Martića,residential,True,False,71.793,"LINESTRING (18.0424849 43.8658561, 18.0415967 43.8657736)",,,,
939082071,Široka,residential,False,False,91.938,"LINESTRING (18.0424849 43.8658561, 18.0426516 43.8651074, 18.0426772 43.8650414)",,,,
80139048,Fra Grge Martića,residential,True,False,45.343,"LINESTRING (18.0430384 43.86594, 18.0424849 43.8658561)",,,,
80139242,Augustina Čičića,residential,False,False,89.701,"LINESTRING (18.0430384 43.86594, 18.0433347 43.8651621)",,,,
80139048,Fra Grge Martića,residential,True,False,39.646,"LINESTRING (18.0435204 43.8660195, 18.0434008 43.8659969, 18.0430384 43.86594)",,,,
80139240,Zanatska,residential,False,False,87.32400000000001,"LINESTRING (18.0435204 43.8660195, 18.0435481 43.8659049, 18.043533 43.8658052, 18.0435831 43.8656406, 18.0437529 43.8652596)",,,,
80139048,Fra Grge Martića,residential,True,False,23.617,"LINESTRING (18.0438052 43.8660738, 18.0435204 43.8660195)",,,,
192990388,Fra Mate Nikolića,residential,False,True,76.003,"LINESTRING (18.0438052 43.8660738, 18.0441716 43.8654434)",,,,
80139048,Fra Grge Martića,residential,True,False,90.412,"LINESTRING (18.0448821 43.8663153, 18.0438052 43.8660738)",,,,
80139238,Kraljice Katarine,primary,False,False,76.539,"LINESTRING (18.0448821 43.8663153, 18.0449273 43.866182, 18.0449369 43.8659469, 18.0449229 43.8658507, 18.0448927 43.8657544, 18.0448061 43.8656514)",M 221;R-443,60,8,
118919639,Fra Mate Nikolića,primary,False,False,111.27300000000001,"LINESTRING (18.0448821 43.8663153, 18.0451005 43.8663667, 18.046126 43.8665391, 18.0462302 43.8665498)",M 221;R-443,,,
118919639,Fra Mate Nikolića,primary,False,True,51.959,"LINESTRING (18.0468719 43.8666155, 18.0462302 43.8665498)",M 221;R-443,,,
965081112,Širišnjak,residential,False,True,34.91,"LINESTRING (18.0468719 43.8666155, 18.0468103 43.8669263)",,,,
118919639,Fra Mate Nikolića,primary,False,False,49.143,"LINESTRING (18.0468719 43.8666155, 18.0473373 43.8666962, 18.0474672 43.8667209)",M 221;R-443,,,
"[766324336, 766324334, 766324335]",Džemala Bijedića,residential,False,True,27.698999999999998,"LINESTRING (18.0468719 43.8666155, 18.0468822 43.8665508, 18.0469557 43.8664584, 18.0469939 43.866386)",,,,yes
965081112,Širišnjak,residential,False,False,34.91,"LINESTRING (18.0468103 43.8669263, 18.0468719 43.8666155)",,,,
80139053,,residential,False,False,82.433,"LINESTRING (18.0468103 43.8669263, 18.0465399 43.8669443, 18.0464391 43.8669372, 18.0463495 43.8669138, 18.0462473 43.8668362, 18.0461901 43.8667353, 18.0462059 43.8666426, 18.0462302 43.8665498)",,,,
118919639,Fra Mate Nikolića,primary,False,False,51.959,"LINESTRING (18.0462302 43.8665498, 18.0468719 43.8666155)",M 221;R-443,,,
80139053,,residential,False,True,82.43299999999999,"LINESTRING (18.0462302 43.8665498, 18.0462059 43.8666426, 18.0461901 43.8667353, 18.0462473 43.8668362, 18.0463495 43.8669138, 18.0464391 43.8669372, 18.0465399 43.8669443, 18.0468103 43.8669263)",,,,
118919639,Fra Mate Nikolića,primary,False,True,111.273,"LINESTRING (18.0462302 43.8665498, 18.046126 43.8665391, 18.0451005 43.8663667, 18.0448821 43.8663153)",M 221;R-443,,,
80139068,Brijeg,residential,False,False,88.814,"LINESTRING (18.0474356 43.8658361, 18.0477265 43.8662047, 18.0477319 43.8662669, 18.0476927 43.8663397, 18.0475302 43.8665425)",,,,
80139253,Brijeg,residential,False,False,142.038,"LINESTRING (18.0474356 43.8658361, 18.0471198 43.8654994, 18.0469956 43.8654048, 18.0468616 43.8653245, 18.0466708 43.8652406, 18.0464997 43.8651246, 18.0462846 43.864886)",,,,
80139253,Brijeg,residential,False,True,75.039,"LINESTRING (18.0474356 43.8658361, 18.0472978 43.8658818, 18.0472122 43.865926, 18.0471414 43.8659774, 18.0468394 43.8663332)",,,,
80139254,,residential,False,False,28.231,"LINESTRING (18.0474672 43.8667209, 18.0473869 43.8669681)",,,,
"[965081111, 841805100, 118919639]",Fra Mate Nikolića,primary,False,False,49.822,"LINESTRING (18.0474672 43.8667209, 18.047651 43.8667628, 18.0478881 43.8668101, 18.0480629 43.8668484)",M 221;R-443,,,yes
118919639,Fra Mate Nikolića,primary,False,True,49.143,"LINESTRING (18.0474672 43.8667209, 18.0473373 43.8666962, 18.0468719 43.8666155)",M 221;R-443,,,
80139199,Kraljice Katarine,residential,False,True,15.909,"LINESTRING (18.0413909 43.8649765, 18.041193 43.8649871)",,,,
80139238,Kraljice Katarine,primary,False,True,26.661,"LINESTRING (18.0413909 43.8649765, 18.0417232 43.8649669)",M 221;R-443,60,8,
"[965081113, 841805098, 965081117]",Rudarska,primary,False,"[False, True]",124.60900000000001,"LINESTRING (18.0413909 43.8649765, 18.0413908 43.8649485, 18.0413998 43.8649229, 18.0414379 43.8648949, 18.0415376 43.8648328, 18.0418263 43.8647589, 18.0424109 43.8646708, 18.0425178 43.8646332, 18.0425795 43.8645827, 18.0426145 43.8645276, 18.0426188 43.8644608)",M 221;R-443,60,8,yes
80139238,Kraljice Katarine,primary,False,False,78.15,"LINESTRING (18.0426772 43.8650414, 18.0421635 43.8649416, 18.0419946 43.8649404, 18.0418077 43.864958, 18.0417232 43.8649669)",M 221;R-443,60,8,
80139238,Kraljice Katarine,primary,False,True,54.393,"LINESTRING (18.0426772 43.8650414, 18.0431433 43.8651273, 18.0433347 43.8651621)",M 221;R-443,60,8,
939082071,Široka,residential,False,True,91.938,"LINESTRING (18.0426772 43.8650414, 18.0426516 43.8651074, 18.0424849 43.8658561)",,,,
"[939082072, 965081114, 80139211]",Banjska,residential,False,False,40.683,"LINESTRING (18.0426772 43.8650414, 18.0426918 43.8650096, 18.0427254 43.8649002, 18.0427444 43.8646803)",,,,yes
80139238,Kraljice Katarine,primary,False,True,35.236,"LINESTRING (18.0433347 43.8651621, 18.0437529 43.8652596)",M 221;R-443,60,8,
80139242,Augustina Čičića,residential,False,True,89.701,"LINESTRING (18.0433347 43.8651621, 18.0430384 43.86594)",,,,
80139238,Kraljice Katarine,primary,False,False,54.393,"LINESTRING (18.0433347 43.8651621, 18.0431433 43.8651273, 18.0426772 43.8650414)",M 221;R-443,60,8,
80139238,Kraljice Katarine,primary,False,False,35.236,"LINESTRING (18.0437529 43.8652596, 18.0433347 43.8651621)",M 221;R-443,60,8,
80139238,Kraljice Katarine,primary,False,True,39.551,"LINESTRING (18.0437529 43.8652596, 18.0439185 43.8653105, 18.0440528 43.8653758, 18.0441716 43.8654434)",M 221;R-443,60,8,
80139240,Zanatska,residential,False,True,87.324,"LINESTRING (18.0437529 43.8652596, 18.0435831 43.8656406, 18.043533 43.8658052, 18.0435481 43.8659049, 18.0435204 43.8660195)",,,,
192990388,Fra Mate Nikolića,residential,False,False,76.003,"LINESTRING (18.0441716 43.8654434, 18.0438052 43.8660738)",,,,
80139238,Kraljice Katarine,primary,False,False,39.551,"LINESTRING (18.0441716 43.8654434, 18.0440528 43.8653758, 18.0439185 43.8653105, 18.0437529 43.8652596)",M 221;R-443,60,8,
80139238,Kraljice Katarine,primary,False,True,56.26899999999999,"LINESTRING (18.0441716 43.8654434, 18.0442738 43.865482, 18.0444772 43.8655449, 18.0446806 43.8655901, 18.0447494 43.8656171, 18.0448061 43.8656514)",M 221;R-443,60,8,
80139199,Kraljice Katarine,residential,False,True,16.548,"LINESTRING (18.0397564 43.8651325, 18.0395565 43.8651696)",,,,
80139199,Kraljice Katarine,residential,False,False,74.63900000000001,"LINESTRING (18.0397564 43.8651325, 18.040184 43.8650272, 18.0406608 43.8649929)",,,,
