osmid,oneway,lanes,ref,highway,reversed,length,geometry,bridge,maxspeed,name
79795639,False,,,residential,True,276.18100000000004,"LINESTRING (17.8806576 44.097956, 17.8806742 44.0978671, 17.880686 44.0978028, 17.8806843 44.0977324, 17.8806623 44.0976693, 17.8805694 44.0974582, 17.8804832 44.0973077, 17.8803007 44.0970104, 17.8800203 44.0966452, 17.8798665 44.0964001, 17.8797584 44.0962144, 17.8796333 44.0959511, 17.8796283 44.0958989, 17.8796451 44.0958649, 17.8796874 44.0958321, 17.8797668 44.0958018, 17.8799206 44.0957508)",,,
176761734,False,,,tertiary,False,47.275000000000006,"LINESTRING (17.8806576 44.097956, 17.8802058 44.0980391, 17.8800858 44.0980658)",,,
176761734,False,,,tertiary,True,49.112,"LINESTRING (17.8806576 44.097956, 17.8808204 44.0979422, 17.8809192 44.0979267, 17.881029 44.0979023, 17.8812387 44.0978261)",,,
79795650,False,,,residential,False,64.522,"LINESTRING (17.8823705 44.0974277, 17.8822064 44.0972185, 17.8819591 44.0969284)",,,
176761734,False,,,tertiary,False,100.654,"LINESTRING (17.8823705 44.0974277, 17.8820073 44.0975555, 17.8812387 44.0978261)",,,
176761734,False,,,tertiary,True,54.5,"LINESTRING (17.8823705 44.0974277, 17.8827913 44.0972904, 17.8829242 44.0972601, 17.883002 44.0972443)",,,
77767593,False,,,residential,False,66.097,"LINESTRING (17.879765 44.0987892, 17.8796748 44.0986256, 17.8794818 44.0982939, 17.8794501 44.0982395)",,,
77767593,False,,,residential,True,66.796,"LINESTRING (17.879765 44.0987892, 17.8799113 44.0990562, 17.8800299 44.0992469, 17.8800895 44.0993427)",,,
79795647,False,,,residential,False,110.64599999999999,"LINESTRING (17.879765 44.0987892, 17.8790756 44.0989834, 17.8787577 44.0990788, 17.8786711 44.0991067, 17.8786459 44.0991412, 17.8786573 44.0991974, 17.8786585 44.0992493)",,,
159509344,False,,,residential,False,104.288,"LINESTRING (17.879765 44.0987892, 17.8799165 44.0987527, 17.8800508 44.0987141, 17.8801724 44.0986738, 17.8802789 44.0986325, 17.8804158 44.09857, 17.8806782 44.0984248, 17.8808713 44.0983073)",,,
271018857,False,,,residential,False,93.35200000000002,"LINESTRING (17.8752587 44.0950909, 17.8756015 44.095438, 17.8756739 44.0955374, 17.8757718 44.0956704, 17.8758502 44.0958109)",,50,
772521732,False,,,residential,False,28.972,"LINESTRING (17.8765885 44.0967301, 17.8766037 44.0968005, 17.8766054 44.0969898)",,50,
"[271018857, 772521732, 772521733]",False,,,residential,True,118.934,"LINESTRING (17.8765885 44.0967301, 17.8765344 44.0966719, 17.8761728 44.0963285, 17.8760899 44.0962407, 17.8758502 44.0958109)",yes,50,
79795642,False,,,residential,True,71.94999999999999,"LINESTRING (17.8766054 44.0969898, 17.8768091 44.0969908, 17.8770693 44.0969946, 17.8772919 44.097011, 17.8775038 44.0970283)",,,
772521732,False,,,residential,False,86.349,"LINESTRING (17.8766054 44.0969898, 17.8766476 44.0975626, 17.8766629 44.0976985, 17.8766797 44.097764)",,50,
772521732,False,,,residential,True,28.972,"LINESTRING (17.8766054 44.0969898, 17.8766037 44.0968005, 17.8765885 44.0967301)",,50,
79795643,False,,,residential,True,77.42899999999999,"LINESTRING (17.8766797 44.097764, 17.8768 44.0977359, 17.8768958 44.0977313, 17.8771407 44.0977435, 17.8773386 44.0977374, 17.877509 44.0977191, 17.8776364 44.0976965)",,,
772521732,False,,,residential,False,52.964999999999996,"LINESTRING (17.8766797 44.097764, 17.8767017 44.0978356, 17.876744 44.0979242, 17.8768668 44.0982207)",,50,
772521732,False,,,residential,True,86.34899999999999,"LINESTRING (17.8766797 44.097764, 17.8766629 44.0976985, 17.8766476 44.0975626, 17.8766054 44.0969898)",,50,
79795646,False,,,residential,False,65.41499999999999,"LINESTRING (17.8768668 44.0982207, 17.8764858 44.0982899, 17.8760723 44.098364)",,,
772521732,False,,,residential,False,66.3,"LINESTRING (17.8768668 44.0982207, 17.8769499 44.0983998, 17.8770599 44.0985924, 17.877179 44.0987724)",,50,
772521732,False,,,residential,True,52.964999999999996,"LINESTRING (17.8768668 44.0982207, 17.876744 44.0979242, 17.8767017 44.0978356, 17.8766797 44.097764)",,50,
79795486,False,,,unclassified,False,9.564,"LINESTRING (17.8812436 44.0992505, 17.8811754 44.0993212)",,,Matice hrvatske
79795486,False,,,unclassified,True,121.20200000000001,"LINESTRING (17.8812436 44.0992505, 17.8813179 44.0991764, 17.8818181 44.0987263, 17.8821662 44.0983853)",,,Matice hrvatske
79795491,False,,,residential,True,91.94200000000001,"LINESTRING (17.8812436 44.0992505, 17.8814649 44.0993318, 17.8815275 44.099333, 17.8815798 44.0993245, 17.8816474 44.0992966, 17.8821493 44.0989374)",,,
79795486,False,,,unclassified,False,58.777,"LINESTRING (17.8799577 44.1008024, 17.8795978 44.1012635)",,,Matice hrvatske
79795486,False,,,unclassified,True,191.66000000000003,"LINESTRING (17.8799577 44.1008024, 17.8803322 44.1003183, 17.8804073 44.1001931, 17.8805548 44.0999812, 17.8806943 44.0998175, 17.8811754 44.0993212)",,,Matice hrvatske
79795497,False,,,unclassified,True,110.982,"LINESTRING (17.8799577 44.1008024, 17.879853 44.1007539, 17.8797753 44.1007114, 17.8795488 44.100544, 17.8789659 44.1001071)",,,
79795490,False,,,residential,True,140.429,"LINESTRING (17.8849813 44.0987637, 17.8845603 44.0984789, 17.8837122 44.0978895)",,,
79795490,False,,,residential,False,140.429,"LINESTRING (17.8837122 44.0978895, 17.8845603 44.0984789, 17.8849813 44.0987637)",,,
176761733,False,,,residential,False,63.825,"LINESTRING (17.8837122 44.0978895, 17.88352 44.097742, 17.8832704 44.0975334, 17.8831824 44.0974599)",,,
79795493,False,,,residential,False,63.646,"LINESTRING (17.8821493 44.0989374, 17.882756 44.0993086)",,,
79795491,False,,,residential,False,91.94200000000001,"LINESTRING (17.8821493 44.0989374, 17.8816474 44.0992966, 17.8815798 44.0993245, 17.8815275 44.099333, 17.8814649 44.0993318, 17.8812436 44.0992505)",,,
79795491,False,,,residential,True,93.415,"LINESTRING (17.8821493 44.0989374, 17.8825582 44.0985928, 17.8827913 44.0984096, 17.8828652 44.0983704, 17.8829546 44.0983352)",,,
79795494,False,,,residential,False,75.913,"LINESTRING (17.8840078 44.0991834, 17.8837562 44.0993694, 17.8834628 44.0995764, 17.8833243 44.099657)",,,
1056074161,False,,,residential,True,126.81,"LINESTRING (17.8840078 44.0991834, 17.8834034 44.0987453, 17.8833208 44.0986563, 17.8832441 44.0985661, 17.8831483 44.0984789, 17.883044 44.0984025, 17.8829546 44.0983352)",,,
79795493,False,,,residential,False,59.667,"LINESTRING (17.882756 44.0993086, 17.8833243 44.099657)",,,
79795493,False,,,residential,True,63.646,"LINESTRING (17.882756 44.0993086, 17.8821493 44.0989374)",,,
79795495,False,,,residential,False,192.009,"LINESTRING (17.882756 44.0993086, 17.8824926 44.099731, 17.8822268 44.10022, 17.8821073 44.1004174, 17.8818157 44.1008975)",,,
772547053,False,,,residential,False,130.068,"LINESTRING (17.882756 44.0993086, 17.8828333 44.0994375, 17.8829056 44.0995858, 17.8829397 44.099728, 17.882944 44.0998334, 17.8829056 44.1001713, 17.8828567 44.1004526)",,,
79795493,False,,,residential,True,59.667,"LINESTRING (17.8833243 44.099657, 17.882756 44.0993086)",,,
79795494,False,,,residential,True,75.913,"LINESTRING (17.8833243 44.099657, 17.8834628 44.0995764, 17.8837562 44.0993694, 17.8840078 44.0991834)",,,
79795486,False,,,unclassified,True,58.777,"LINESTRING (17.8795978 44.1012635, 17.8799577 44.1008024)",,,Matice hrvatske
"[1056074160, 773580118, 1056074159]",False,,,unclassified,False,246.756,"LINESTRING (17.8795978 44.1012635, 17.8803697 44.1015317, 17.8810403 44.1017879, 17.881507 44.1019593, 17.8819093 44.1020518, 17.8819211 44.1020556, 17.8820245 44.1020885, 17.8821695 44.1021346, 17.882376 44.1022251)",yes,,
773580118,False,,,unclassified,True,131.28300000000002,"LINESTRING (17.8795978 44.1012635, 17.8789803 44.1010233, 17.8785753 44.1008403, 17.8782005 44.1006447)",,,
772544356,False,,,residential,True,157.584,"LINESTRING (17.8782782 44.0943626, 17.8780358 44.0944396, 17.878006 44.0944618, 17.8779986 44.0944839, 17.8779986 44.0945099, 17.8780241 44.0945695, 17.8783211 44.095227, 17.8784339 44.0954884, 17.8784467 44.0955542, 17.8784506 44.0956077)",,,
772544357,False,,,residential,False,141.87699999999998,"LINESTRING (17.8782782 44.0943626, 17.8783577 44.0943909, 17.8784063 44.0944201, 17.8784627 44.0944817, 17.8785096 44.0945848, 17.8786249 44.0948497, 17.8787631 44.0950847, 17.8788301 44.0952243, 17.878869 44.0953062, 17.878873 44.0953919, 17.8788543 44.0954507, 17.8788248 44.0955191)",,,
772544357,False,,,residential,False,31.465,"LINESTRING (17.8788248 44.0955191, 17.8784506 44.0956077)",,,
772544354,False,,,residential,False,37.415,"LINESTRING (17.8788248 44.0955191, 17.8788885 44.0956719, 17.8789417 44.0958447)",,,
772544357,False,,,residential,True,141.87700000000004,"LINESTRING (17.8788248 44.0955191, 17.8788543 44.0954507, 17.878873 44.0953919, 17.878869 44.0953062, 17.8788301 44.0952243, 17.8787631 44.0950847, 17.8786249 44.0948497, 17.8785096 44.0945848, 17.8784627 44.0944817, 17.8784063 44.0944201, 17.8783577 44.0943909, 17.8782782 44.0943626)",,,
772544357,False,,,residential,True,31.465,"LINESTRING (17.8784506 44.0956077, 17.8788248 44.0955191)",,,
79795641,False,,,residential,False,46.772999999999996,"LINESTRING (17.8784506 44.0956077, 17.8783661 44.0957281, 17.87835 44.0957811, 17.8783379 44.095861, 17.8783071 44.0959207, 17.8782494 44.0959978)",,,
772544356,False,,,residential,False,157.58399999999997,"LINESTRING (17.8784506 44.0956077, 17.8784467 44.0955542, 17.8784339 44.0954884, 17.8783211 44.095227, 17.8780241 44.0945695, 17.8779986 44.0945099, 17.8779986 44.0944839, 17.878006 44.0944618, 17.8780358 44.0944396, 17.8782782 44.0943626)",,,
772544354,False,,,residential,True,37.415,"LINESTRING (17.8789417 44.0958447, 17.8788885 44.0956719, 17.8788248 44.0955191)",,,
79795641,False,,,residential,False,98.853,"LINESTRING (17.8782494 44.0959978, 17.8783326 44.0961259, 17.878401 44.0963021, 17.8785337 44.0965265, 17.8785874 44.0966065, 17.8785887 44.0966344, 17.8785673 44.0966565, 17.8783593 44.096752)",,,
79795641,False,,,residential,True,46.773,"LINESTRING (17.8782494 44.0959978, 17.8783071 44.0959207, 17.8783379 44.095861, 17.87835 44.0957811, 17.8783661 44.0957281, 17.8784506 44.0956077)",,,
79795642,False,,,residential,False,138.02100000000002,"LINESTRING (17.8782494 44.0959978, 17.8780067 44.096097, 17.8778793 44.0961422, 17.8778216 44.096175, 17.8777854 44.0962174, 17.8777184 44.096383, 17.8776272 44.0966373, 17.8775614 44.0968655, 17.8775038 44.0970283)",,,
79795641,False,,,residential,True,98.853,"LINESTRING (17.8783593 44.096752, 17.8785673 44.0966565, 17.8785887 44.0966344, 17.8785874 44.0966065, 17.8785337 44.0965265, 17.878401 44.0963021, 17.8783326 44.0961259, 17.8782494 44.0959978)",,,
79795642,False,,,residential,False,71.95,"LINESTRING (17.8775038 44.0970283, 17.8772919 44.097011, 17.8770693 44.0969946, 17.8768091 44.0969908, 17.8766054 44.0969898)",,,
79795642,False,,,residential,True,138.021,"LINESTRING (17.8775038 44.0970283, 17.8775614 44.0968655, 17.8776272 44.0966373, 17.8777184 44.096383, 17.8777854 44.0962174, 17.8778216 44.096175, 17.8778793 44.0961422, 17.8780067 44.096097, 17.8782494 44.0959978)",,,
79795643,False,,,residential,False,75.409,"LINESTRING (17.8775038 44.0970283, 17.877543 44.0972298, 17.8775409 44.0973919, 17.8775728 44.097528, 17.8776364 44.0976965)",,,
79795643,False,,,residential,False,77.429,"LINESTRING (17.8776364 44.0976965, 17.877509 44.0977191, 17.8773386 44.0977374, 17.8771407 44.0977435, 17.8768958 44.0977313, 17.8768 44.0977359, 17.8766797 44.097764)",,,
79795643,False,,,residential,True,75.409,"LINESTRING (17.8776364 44.0976965, 17.8775728 44.097528, 17.8775409 44.0973919, 17.877543 44.0972298, 17.8775038 44.0970283)",,,
79795644,False,,,residential,False,88.865,"LINESTRING (17.8776364 44.0976965, 17.8778283 44.0977114, 17.8779581 44.0977221, 17.8782945 44.0978169, 17.8784308 44.0978368, 17.8785266 44.0978353, 17.8786585 44.0978284, 17.878716 44.0978146)",,,
176761734,False,,,tertiary,False,16.574,"LINESTRING (17.8800858 44.0980658, 17.8798893 44.0981138)",,,
79795644,False,,,residential,True,90.005,"LINESTRING (17.8800858 44.0980658, 17.8797975 44.0975524, 17.8797698 44.0975417, 17.87974 44.0975478, 17.8796336 44.0975937, 17.8795452 44.0976266, 17.8794803 44.0976457)",,,
176761734,False,,,tertiary,True,47.275000000000006,"LINESTRING (17.8800858 44.0980658, 17.8802058 44.0980391, 17.8806576 44.097956)",,,
79795644,False,,,residential,False,4.35,"LINESTRING (17.878716 44.0978146, 17.8787629 44.0977947)",,,
79795644,False,,,residential,True,88.865,"LINESTRING (17.878716 44.0978146, 17.8786585 44.0978284, 17.8785266 44.0978353, 17.8784308 44.0978368, 17.8782945 44.0978169, 17.8779581 44.0977221, 17.8778283 44.0977114, 17.8776364 44.0976965)",,,
79795645,False,,,residential,False,52.509,"LINESTRING (17.878716 44.0978146, 17.87881 44.0979606, 17.8788435 44.0980396, 17.8788422 44.0980695, 17.8788234 44.0980897, 17.8787912 44.0981061, 17.8786947 44.0981234, 17.8785914 44.098133)",,,
79795646,False,,,residential,True,65.41499999999999,"LINESTRING (17.8760723 44.098364, 17.8764858 44.0982899, 17.8768668 44.0982207)",,,
79795647,False,,,residential,False,40.416,"LINESTRING (17.8779361 44.0994536, 17.8779767 44.0996793, 17.8780135 44.0998126)",,,
79795647,False,,,residential,True,62.559000000000005,"LINESTRING (17.8779361 44.0994536, 17.8783286 44.099359, 17.8785337 44.0993119, 17.8786102 44.0992839, 17.8786585 44.0992493)",,,
79795648,False,,,residential,False,57.426,"LINESTRING (17.8779361 44.0994536, 17.8778925 44.0991127, 17.8778781 44.0989389)",,,
79795648,False,,,residential,False,63.24,"LINESTRING (17.8778781 44.0989389, 17.8784896 44.0988789, 17.8785723 44.0988604, 17.8786224 44.0988382, 17.8786436 44.0988237)",,,
79795648,False,,,residential,True,57.426,"LINESTRING (17.8778781 44.0989389, 17.8778925 44.0991127, 17.8779361 44.0994536)",,,
298175206,False,,,residential,False,62.62499999999999,"LINESTRING (17.8778781 44.0989389, 17.8778144 44.0989414, 17.8777112 44.0989498, 17.8775398 44.0989735, 17.877427 44.0989819, 17.8773301 44.0989872, 17.8772269 44.0989895, 17.8770989 44.0989947)",,,
79795650,False,,,residential,True,64.522,"LINESTRING (17.8819591 44.0969284, 17.8822064 44.0972185, 17.8823705 44.0974277)",,,
159509343,False,,,living_street,False,114.59,"LINESTRING (17.881458 44.0980586, 17.8819146 44.0978883, 17.8825729 44.0976976, 17.8827811 44.0976747)",,,
159509343,False,,,living_street,True,114.58999999999999,"LINESTRING (17.8827811 44.0976747, 17.8825729 44.0976976, 17.8819146 44.0978883, 17.881458 44.0980586)",,,
970045479,False,2,M-5,primary,False,28.7,"LINESTRING (17.8827811 44.0976747, 17.8826214 44.0977634, 17.882498 44.0978337)",,,
970045479,False,2,M-5,primary,True,39.968,"LINESTRING (17.8827811 44.0976747, 17.882913 44.0976041, 17.8831824 44.0974599)",,,
176156985,False,,,residential,False,12.915,"LINESTRING (17.8753244 44.0994937, 17.8754007 44.0994774, 17.8754666 44.0994422)",,,
772554903,False,,,residential,False,134.873,"LINESTRING (17.8753244 44.0994937, 17.8752289 44.0995766, 17.8750416 44.099705, 17.8748968 44.0998227, 17.8748832 44.099856, 17.874899 44.0998803, 17.8750267 44.0999527, 17.8751324 44.1000276, 17.8751721 44.1000803, 17.8752006 44.1001508, 17.8752163 44.1002365, 17.8752289 44.1004939)",,,
176156985,False,,,residential,False,23.91,"LINESTRING (17.8754666 44.0994422, 17.875524 44.0993633, 17.8755967 44.0993221, 17.8756778 44.0993099)",,,
176156985,False,,,residential,True,12.915,"LINESTRING (17.8754666 44.0994422, 17.8754007 44.0994774, 17.8753244 44.0994937)",,,
772554902,False,,,residential,False,111.85000000000002,"LINESTRING (17.8754666 44.0994422, 17.8755057 44.099494, 17.8755738 44.0995598, 17.8756973 44.0996592, 17.8759272 44.0998808, 17.8759953 44.099971, 17.8760336 44.1000612, 17.8760443 44.1001285, 17.8760422 44.1002187, 17.8760209 44.1003181)",,,
176761734,False,,,tertiary,False,40.605,"LINESTRING (17.8771195 44.0993029, 17.8771922 44.0996138, 17.8771939 44.0996637)",,,
176761734,False,,,tertiary,True,34.463,"LINESTRING (17.8771195 44.0993029, 17.8770952 44.0992148, 17.8770977 44.0991069, 17.8770989 44.0989947)",,,
"[176156985, 772521734, 772521735]",False,,,residential,True,115.16900000000001,"LINESTRING (17.8771195 44.0993029, 17.8770514 44.0993038, 17.8769214 44.0993045, 17.8763657 44.0993198, 17.8758335 44.0993121, 17.8756778 44.0993099)",yes,,
"[176156985, 772521734, 772521735]",False,,,residential,False,115.16899999999998,"LINESTRING (17.8756778 44.0993099, 17.8758335 44.0993121, 17.8763657 44.0993198, 17.8769214 44.0993045, 17.8770514 44.0993038, 17.8771195 44.0993029)",yes,,
176156985,False,,,residential,True,23.91,"LINESTRING (17.8756778 44.0993099, 17.8755967 44.0993221, 17.875524 44.0993633, 17.8754666 44.0994422)",,,
772554901,False,,,residential,False,247.132,"LINESTRING (17.8756778 44.0993099, 17.8756632 44.0991806, 17.8756398 44.0991042, 17.8756121 44.0990736, 17.8755397 44.0990415, 17.875478 44.0990048, 17.8754248 44.0989528, 17.8753929 44.098907, 17.8753907 44.0988382, 17.8754078 44.0987036, 17.8754078 44.0985401, 17.8753822 44.0984973, 17.8753332 44.0984774, 17.8752864 44.0984896, 17.875246 44.0985416, 17.8752076 44.0986394, 17.8751544 44.0987128, 17.8750671 44.098777, 17.8749458 44.0988275, 17.8747819 44.0988902, 17.8746116 44.0989269, 17.8744476 44.0989528, 17.8742709 44.0989635, 17.8740602 44.0989559, 17.873843 44.0989269)",,,
"[772521736, 772521737, 176761734]",False,,,tertiary,False,312.37500000000006,"LINESTRING (17.8771939 44.0996637, 17.8771758 44.0997141, 17.8769001 44.1001988, 17.8768022 44.1004022, 17.8767468 44.1005413, 17.8767 44.1006712, 17.8766501 44.1008307, 17.8765765 44.101066, 17.8763743 44.1015808, 17.8762401 44.1019661, 17.8761507 44.1021771, 17.8760681 44.1023495)",yes,,
176761734,False,,,tertiary,True,40.605,"LINESTRING (17.8771939 44.0996637, 17.8771922 44.0996138, 17.8771195 44.0993029)",,,
298175205,False,,,residential,False,141.042,"LINESTRING (17.8771939 44.0996637, 17.8772982 44.0997004, 17.8773727 44.0997417, 17.8774302 44.0998075, 17.8775004 44.0999191, 17.8776878 44.1002034, 17.8777544 44.1002928, 17.8778321 44.1004093, 17.8779048 44.1005015, 17.8779808 44.1005731, 17.8780653 44.100618, 17.8782005 44.1006447)",,,
176761733,False,,,residential,True,63.824999999999996,"LINESTRING (17.8831824 44.0974599, 17.8832704 44.0975334, 17.88352 44.097742, 17.8837122 44.0978895)",,,
970045479,False,2,M-5,primary,False,39.968,"LINESTRING (17.8831824 44.0974599, 17.882913 44.0976041, 17.8827811 44.0976747)",,,
970045479,False,2,M-5,primary,True,45.379,"LINESTRING (17.8831824 44.0974599, 17.8833201 44.0973997, 17.8835415 44.09731, 17.8836742 44.0972555)",,,
1007138437,False,,,tertiary,False,27.969,"LINESTRING (17.8831824 44.0974599, 17.8830971 44.0973579, 17.883002 44.0972443)",,50,Tisovačka cesta
159509345,False,,,residential,True,44.84,"LINESTRING (17.8811118 44.0986717, 17.8808713 44.0983073)",,,Dr. Ante Starčevića
970045479,False,2,M-5,primary,False,32.961,"LINESTRING (17.8811118 44.0986717, 17.8808065 44.0988712)",,,
970045479,False,2,M-5,primary,True,81.914,"LINESTRING (17.8811118 44.0986717, 17.8814176 44.0984848, 17.8816643 44.0983246, 17.881889 44.0981911)",,,
453741580,False,2,M-5,primary,True,53.741,"LINESTRING (17.8760681 44.1023495, 17.8762472 44.1022039, 17.876477 44.1020206, 17.8765162 44.1019889)",,,
"[772521736, 772521737, 176761734]",False,,,tertiary,True,312.375,"LINESTRING (17.8760681 44.1023495, 17.8761507 44.1021771, 17.8762401 44.1019661, 17.8763743 44.1015808, 17.8765765 44.101066, 17.8766501 44.1008307, 17.8767 44.1006712, 17.8767468 44.1005413, 17.8768022 44.1004022, 17.8769001 44.1001988, 17.8771758 44.0997141, 17.8771939 44.0996637)",yes,,
176761734,False,,,tertiary,False,54.5,"LINESTRING (17.883002 44.0972443, 17.8829242 44.0972601, 17.8827913 44.0972904, 17.8823705 44.0974277)",,,
970045480,False,,,tertiary,True,53.706,"LINESTRING (17.883002 44.0972443, 17.8831096 44.0972428, 17.883303 44.0972477, 17.8834437 44.097249, 17.8836742 44.0972555)",,,
1007138437,False,,,tertiary,True,27.969,"LINESTRING (17.883002 44.0972443, 17.8830971 44.0973579, 17.8831824 44.0974599)",,50,Tisovačka cesta
"[79795485, 1151328765]",False,,,residential,False,79.03399999999999,"LINESTRING (17.883002 44.0972443, 17.8827059 44.0969086, 17.8824804 44.0966403)",,50,Tisovačka cesta
176761734,False,,,tertiary,False,37.755,"LINESTRING (17.8798893 44.0981138, 17.8794501 44.0982395)",,,
176761734,False,,,tertiary,True,16.574,"LINESTRING (17.8798893 44.0981138, 17.8800858 44.0980658)",,,
772544355,False,,,residential,True,61.708999999999996,"LINESTRING (17.8798893 44.0981138, 17.8798571 44.0980592, 17.8798241 44.0980096, 17.8796996 44.0978773, 17.8795995 44.0977558, 17.8795473 44.0976992, 17.8794803 44.0976457)",,,
970045479,False,2,M-5,primary,False,62.830000000000005,"LINESTRING (17.882498 44.0978337, 17.882325 44.097929, 17.8821121 44.0980504, 17.881889 44.0981911)",,,
970045479,False,2,M-5,primary,True,28.7,"LINESTRING (17.882498 44.0978337, 17.8826214 44.0977634, 17.8827811 44.0976747)",,,
1151268693,False,,,unclassified,False,13.522,"LINESTRING (17.882498 44.0978337, 17.8825423 44.0978836, 17.8825396 44.097946)",,,Matice hrvatske
176761740,False,,,residential,False,30.924,"LINESTRING (17.881889 44.0981911, 17.8821662 44.0983853)",,,Kneza Mislava
970045479,False,2,M-5,primary,False,81.914,"LINESTRING (17.881889 44.0981911, 17.8816643 44.0983246, 17.8814176 44.0984848, 17.8811118 44.0986717)",,,
970045479,False,2,M-5,primary,True,62.83,"LINESTRING (17.881889 44.0981911, 17.8821121 44.0980504, 17.882325 44.097929, 17.882498 44.0978337)",,,
77767593,False,,,residential,False,66.79599999999999,"LINESTRING (17.8800895 44.0993427, 17.8800299 44.0992469, 17.8799113 44.0990562, 17.879765 44.0987892)",,,
970045479,False,2,M-5,primary,False,123.6,"LINESTRING (17.8800895 44.0993427, 17.8798226 44.0995259, 17.8795539 44.0997091, 17.8791095 44.100004, 17.8789659 44.1001071)",,,
970045479,False,2,M-5,primary,True,77.634,"LINESTRING (17.8800895 44.0993427, 17.8803134 44.0991934, 17.8808065 44.0988712)",,,
79795491,False,,,residential,False,68.31400000000001,"LINESTRING (17.8825396 44.097946, 17.8826705 44.0979597, 17.8829251 44.0981088, 17.88301 44.098178, 17.8830411 44.098199, 17.883048 44.0982315, 17.8830267 44.0982847, 17.8829546 44.0983352)",,,
"[1151268693, 79795486]",False,,,unclassified,False,57.730999999999995,"LINESTRING (17.8825396 44.097946, 17.8824754 44.0980734, 17.8823875 44.0981826, 17.8821662 44.0983853)",,,Matice hrvatske
1151268693,False,,,unclassified,True,13.522,"LINESTRING (17.8825396 44.097946, 17.8825423 44.0978836, 17.882498 44.0978337)",,,Matice hrvatske
176761740,False,,,residential,True,30.924,"LINESTRING (17.8821662 44.0983853, 17.881889 44.0981911)",,,Kneza Mislava
79795486,False,,,unclassified,False,121.20200000000001,"LINESTRING (17.8821662 44.0983853, 17.8818181 44.0987263, 17.8813179 44.0991764, 17.8812436 44.0992505)",,,Matice hrvatske
"[1151268693, 79795486]",False,,,unclassified,True,57.730999999999995,"LINESTRING (17.8821662 44.0983853, 17.8823875 44.0981826, 17.8824754 44.0980734, 17.8825396 44.097946)",,,Matice hrvatske
79795497,False,,,unclassified,False,110.98200000000001,"LINESTRING (17.8789659 44.1001071, 17.8795488 44.100544, 17.8797753 44.1007114, 17.879853 44.1007539, 17.8799577 44.1008024)",,,
970045479,False,2,M-5,primary,False,77.48,"LINESTRING (17.8789659 44.1001071, 17.878535 44.1004129, 17.8782679 44.100591)",,,
970045479,False,2,M-5,primary,True,123.6,"LINESTRING (17.8789659 44.1001071, 17.8791095 44.100004, 17.8795539 44.0997091, 17.8798226 44.0995259, 17.8800895 44.0993427)",,,
