osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,junction
61417846,residential,False,False,150.81,"LINESTRING (15.8110616 45.1824934, 15.8110884 45.1828479, 15.8111005 45.1832269, 15.8111112 45.183415, 15.8111112 45.1838489)",,,,,,
353443126,primary_link,True,False,47.956,"LINESTRING (15.8069354 45.1835428, 15.8068661 45.1836736, 15.8068163 45.1837366, 15.8067681 45.1837735, 15.8067296 45.1837947, 15.8066757 45.1838086, 15.806609 45.1838148, 15.8065422 45.1838146)",1,,,,,
591371943,primary,True,False,59.522999999999996,"LINESTRING (15.8069354 45.1835428, 15.8069427 45.1836661, 15.8069406 45.1838133, 15.806939 45.1838934, 15.8069303 45.1839668, 15.8069141 45.1840041, 15.8068883 45.1840301, 15.8068487 45.184059)",2,M-4.2,Trg mladih,,,
61417846,residential,False,True,63.912,"LINESTRING (15.8102958 45.1838565, 15.8111112 45.1838489)",,,,,,
61417830,residential,False,True,66.577,"LINESTRING (15.8102958 45.1838565, 15.8102637 45.1834003, 15.8102537 45.1832585)",,,,,,
61417843,residential,False,False,104.64100000000002,"LINESTRING (15.8102958 45.1838565, 15.8097574 45.1838743, 15.809353 45.1838877, 15.8091129 45.1838896, 15.8090378 45.1839132, 15.809007 45.1839567)",,,,,,
90608706,residential,False,True,85.498,"LINESTRING (15.8102958 45.1838565, 15.8103923 45.1845021, 15.8103749 45.1846212)",,,,,,
120310328,primary,True,False,27.614,"LINESTRING (15.8062803 45.1818259, 15.8063823 45.1820636)",1,M-4.2,Maršala Tita,,,
61417838,residential,False,False,97.834,"LINESTRING (15.8062803 45.1818259, 15.8069299 45.1816997, 15.8072116 45.1816329, 15.807283 45.1818217)",,,,,,
61417845,residential,False,True,205.90300000000002,"LINESTRING (15.8111058 45.1813298, 15.8119235 45.1822278, 15.8119658 45.1822829, 15.8119702 45.1823347, 15.8119132 45.1823771, 15.8118421 45.1823923, 15.8113891 45.1824495, 15.8110616 45.1824934)",,,,,,
61417830,residential,False,False,71.845,"LINESTRING (15.8101831 45.1826143, 15.8102537 45.1832585)",,,,,,
61417845,residential,False,False,70.153,"LINESTRING (15.8101831 45.1826143, 15.8110616 45.1824934)",,,,,,
61417845,residential,False,True,125.471,"LINESTRING (15.8101831 45.1826143, 15.808616 45.1828449)",,,,,,
61417846,residential,False,False,63.912,"LINESTRING (15.8111112 45.1838489, 15.8102958 45.1838565)",,,,,,
61417846,residential,False,True,150.81,"LINESTRING (15.8111112 45.1838489, 15.8111112 45.183415, 15.8111005 45.1832269, 15.8110884 45.1828479, 15.8110616 45.1824934)",,,,,,
230117258,residential,False,True,160.47800000000004,"LINESTRING (15.8111112 45.1838489, 15.8111192 45.1841533, 15.8111541 45.1842582, 15.8112238 45.1842998, 15.8113579 45.1843471, 15.8115001 45.1843955, 15.8116759 45.1844491, 15.8119226 45.1845336, 15.8121318 45.1845919, 15.8122994 45.1846372, 15.8124791 45.1846874)",,,,,,
61417845,residential,False,False,147.21999999999997,"LINESTRING (15.8067762 45.1831091, 15.8068355 45.1830958, 15.8076548 45.1829947, 15.808616 45.1828449)",,,,,,
120310328,primary,True,False,49.86,"LINESTRING (15.8067762 45.1831091, 15.8069255 45.1834911, 15.8069354 45.1835428)",1,M-4.2,Maršala Tita,,,
61417845,residential,False,False,125.471,"LINESTRING (15.808616 45.1828449, 15.8101831 45.1826143)",,,,,,
61417845,residential,False,True,147.22,"LINESTRING (15.808616 45.1828449, 15.8076548 45.1829947, 15.8068355 45.1830958, 15.8067762 45.1831091)",,,,,,
61417853,residential,False,False,187.48499999999999,"LINESTRING (15.808616 45.1828449, 15.808683 45.183294, 15.8086873 45.1834861, 15.8086575 45.1836631, 15.8086128 45.1838102, 15.8085213 45.1839917, 15.8084506 45.1841799, 15.8084169 45.1842663, 15.8083126 45.1844914)",,,,,,
591306476,primary,False,False,28.908,"LINESTRING (15.8032523 45.1865868, 15.8033885 45.1863452)",2,M-4.2,Ibrahima Mržljaka,,,
90608742,residential,False,False,113.55299999999998,"LINESTRING (15.8032523 45.1865868, 15.8028969 45.186368, 15.8025871 45.1861676, 15.802453 45.1860674, 15.8023068 45.1859521, 15.8022304 45.185868)",,,,,,
591306476,primary,False,True,57.786,"LINESTRING (15.8032523 45.1865868, 15.803148 45.1867781, 15.8030905 45.1868771, 15.8029638 45.1870647)",2,M-4.2,Ibrahima Mržljaka,,,
90608736,residential,False,True,47.485,"LINESTRING (15.8029638 45.1870647, 15.802658 45.1869142, 15.8024451 45.1868476)",,,,,,
591306476,primary,False,False,57.786,"LINESTRING (15.8029638 45.1870647, 15.8030905 45.1868771, 15.803148 45.1867781, 15.8032523 45.1865868)",2,M-4.2,Ibrahima Mržljaka,,,
591306476,primary,False,True,61.245000000000005,"LINESTRING (15.8029638 45.1870647, 15.8027663 45.1872905, 15.802567 45.1875391)",2,M-4.2,Ibrahima Mržljaka,,,
90608731,residential,False,True,12.455,"LINESTRING (15.802067 45.1886428, 15.8019467 45.1885696)",,,,,,
591306476,primary,False,False,130.674,"LINESTRING (15.802067 45.1886428, 15.8021218 45.1883245, 15.8021472 45.188196, 15.8021848 45.1880873, 15.8022518 45.1879502, 15.8023305 45.1878329, 15.8024157 45.1877114, 15.802567 45.1875391)",2,M-4.2,Ibrahima Mržljaka,,,
591306480,residential,False,False,54.881,"LINESTRING (15.8061558 45.1865173, 15.8063824 45.1869843)",,,,,,
591306480,residential,False,True,21.891,"LINESTRING (15.8061558 45.1865173, 15.806055 45.1863337)",,,,,,
90608702,residential,False,True,138.631,"LINESTRING (15.8061558 45.1865173, 15.80642 45.1864814, 15.8066292 45.1864568, 15.8068599 45.18642, 15.8071254 45.1864067, 15.8073118 45.1863784, 15.8074577 45.1863029, 15.8076771 45.1862953, 15.8078708 45.1862975)",,,,,,
591306480,residential,False,True,54.881,"LINESTRING (15.8063824 45.1869843, 15.8061558 45.1865173)",,,,,,
90608700,residential,False,True,64.67699999999999,"LINESTRING (15.8063824 45.1869843, 15.8065689 45.1869568, 15.8067003 45.1869616, 15.806876 45.1869653, 15.8070356 45.186988, 15.8071925 45.187023)",,,,,,
293813855,residential,False,False,144.361,"LINESTRING (15.8063824 45.1869843, 15.8059654 45.1871185, 15.8058536 45.1871354, 15.8057226 45.1871553, 15.8055523 45.1871705, 15.8053176 45.1871809, 15.8050749 45.1871648, 15.8048214 45.1871308, 15.8046041 45.1870854)",,,,,,
591306480,residential,False,False,183.08900000000003,"LINESTRING (15.8063824 45.1869843, 15.8064924 45.1872177, 15.8065474 45.1873699, 15.8065796 45.1875372, 15.8066024 45.1876705, 15.8066842 45.1880457, 15.8067472 45.1883056, 15.806825 45.1885977)",,,,,,
850393743,secondary,False,True,13.119,"LINESTRING (15.8118274 45.1857398, 15.8118883 45.1856299)",2,R-400a,,50,,
90608701,residential,False,False,96.18800000000002,"LINESTRING (15.8118274 45.1857398, 15.8116486 45.1857743, 15.8114719 45.1857763, 15.8112824 45.1857773, 15.8110738 45.1857683, 15.8108226 45.1857338, 15.8106139 45.1857128)",,,,,,
850393743,secondary,False,False,37.999,"LINESTRING (15.8120722 45.1853137, 15.8118883 45.1856299)",2,R-400a,,50,,
850393743,secondary,False,True,76.596,"LINESTRING (15.8120722 45.1853137, 15.8124791 45.1846874)",2,R-400a,,50,,
230117255,residential,False,False,91.078,"LINESTRING (15.8120722 45.1853137, 15.8119487 45.1851186, 15.8118614 45.1850526, 15.8117614 45.1849821, 15.8116315 45.1849145, 15.8114626 45.1848395, 15.8112594 45.1847659)",,,,,,
61417853,residential,False,True,222.95799999999997,"LINESTRING (15.8103749 45.1846212, 15.8103414 45.1848575, 15.8103223 45.1849761, 15.8103031 45.1850541, 15.8102478 45.1851156, 15.8101094 45.1851486, 15.8099114 45.1851801, 15.8097219 45.1851861, 15.8095452 45.1851696, 15.8093174 45.1851366, 15.809096 45.1851006, 15.8089172 45.1850886, 15.8088214 45.1851231, 15.808798 45.1852356, 15.8087874 45.1853302, 15.8087576 45.1855852)",,,,,,
90608706,residential,False,False,85.498,"LINESTRING (15.8103749 45.1846212, 15.8103923 45.1845021, 15.8102958 45.1838565)",,,,,,
230117255,residential,False,False,162.471,"LINESTRING (15.8103749 45.1846212, 15.8099605 45.1846127, 15.8096048 45.1846039, 15.8092706 45.1845814, 15.8089577 45.1845604, 15.8087874 45.1845439, 15.8083126 45.1844914)",,,,,,
230117255,residential,False,True,71.285,"LINESTRING (15.8103749 45.1846212, 15.8106246 45.1846565, 15.8109077 45.184691, 15.8111163 45.1847315, 15.8112594 45.1847659)",,,,,,
90608700,residential,False,False,126.998,"LINESTRING (15.8107598 45.1886402, 15.8106414 45.1886051, 15.8106163 45.1886015, 15.8105164 45.1885634, 15.8104634 45.1885429, 15.8101952 45.1885174, 15.8100839 45.1885117, 15.8099672 45.1885504, 15.8098841 45.1885892, 15.8097915 45.1886591, 15.8096829 45.1887054, 15.8095635 45.1887234, 15.8094656 45.1887149, 15.8093758 45.1887036, 15.8092993 45.1886509)",,,,,,
90608704,residential,False,True,101.59,"LINESTRING (15.8107598 45.1886402, 15.8107652 45.1885816, 15.8107746 45.1884824, 15.8107062 45.1883916, 15.8105627 45.1882981, 15.8103682 45.1882385, 15.8102033 45.1881462, 15.8100884 45.1880825, 15.8100306 45.1880302, 15.8099838 45.1879957)",,,,,,
293813212,residential,False,False,5.135,"LINESTRING (15.8079176 45.1872793, 15.8079138 45.1872332)",,,,,,
90608700,residential,False,False,65.402,"LINESTRING (15.8079176 45.1872793, 15.8078657 45.1872877, 15.8076923 45.1872561, 15.8075841 45.1872215, 15.8074352 45.1871572, 15.807336 45.1870967, 15.8071925 45.187023)",,,,,,
90608700,residential,False,True,235.45599999999996,"LINESTRING (15.8079176 45.1872793, 15.8079554 45.1874601, 15.8079439 45.187693, 15.8079338 45.1878305, 15.8079247 45.1879668, 15.8079084 45.1880742, 15.8079016 45.1882485, 15.807922 45.1883595, 15.8080401 45.1884143, 15.8081701 45.1884663, 15.8083177 45.1885079, 15.8084808 45.1885276, 15.8087079 45.1885372, 15.808897 45.1885438, 15.8090647 45.1885674, 15.8091921 45.1886157, 15.8092993 45.1886509)",,,,,,
90608701,residential,False,False,146.55700000000002,"LINESTRING (15.8106139 45.1857128, 15.8104756 45.1856873, 15.8102392 45.1856603, 15.8099859 45.1856528, 15.8097347 45.1856453, 15.8095005 45.1856288, 15.8091109 45.1855882, 15.8089257 45.1855837, 15.8087576 45.1855852)",,,,,,
90608701,residential,False,True,96.188,"LINESTRING (15.8106139 45.1857128, 15.8108226 45.1857338, 15.8110738 45.1857683, 15.8112824 45.1857773, 15.8114719 45.1857763, 15.8116486 45.1857743, 15.8118274 45.1857398)",,,,,,
90608702,residential,False,False,70.66999999999999,"LINESTRING (15.8106139 45.1857128, 15.8104713 45.1859829, 15.810367 45.1861539, 15.8103425 45.1862394, 15.8102797 45.1862987)",,,,,,
61417853,residential,False,False,222.95799999999997,"LINESTRING (15.8087576 45.1855852, 15.8087874 45.1853302, 15.808798 45.1852356, 15.8088214 45.1851231, 15.8089172 45.1850886, 15.809096 45.1851006, 15.8093174 45.1851366, 15.8095452 45.1851696, 15.8097219 45.1851861, 15.8099114 45.1851801, 15.8101094 45.1851486, 15.8102478 45.1851156, 15.8103031 45.1850541, 15.8103223 45.1849761, 15.8103414 45.1848575, 15.8103749 45.1846212)",,,,,,
61417853,residential,False,True,156.559,"LINESTRING (15.8087576 45.1855852, 15.8085745 45.1855897, 15.8084489 45.1855642, 15.8083701 45.1855267, 15.8082509 45.1854667, 15.8081764 45.1854007, 15.8081232 45.1853242, 15.8081168 45.1851831, 15.8081487 45.1850316, 15.8082168 45.184775, 15.8083126 45.1844914)",,,,,,
90608701,residential,False,True,146.55700000000002,"LINESTRING (15.8087576 45.1855852, 15.8089257 45.1855837, 15.8091109 45.1855882, 15.8095005 45.1856288, 15.8097347 45.1856453, 15.8099859 45.1856528, 15.8102392 45.1856603, 15.8104756 45.1856873, 15.8106139 45.1857128)",,,,,,
90608702,residential,False,False,45.31,"LINESTRING (15.8102797 45.1862987, 15.810202 45.1863167, 15.8101158 45.186316, 15.8099625 45.1862912, 15.8097124 45.1862649)",,,,,,
90608702,residential,False,True,70.66999999999999,"LINESTRING (15.8102797 45.1862987, 15.8103425 45.1862394, 15.810367 45.1861539, 15.8104713 45.1859829, 15.8106139 45.1857128)",,,,,,
90608705,residential,False,True,130.194,"LINESTRING (15.8102797 45.1862987, 15.8103489 45.1863812, 15.8104074 45.1864285, 15.8104404 45.1865118, 15.8104553 45.1866048, 15.8104681 45.1867668, 15.8104628 45.1870107, 15.8104553 45.187178, 15.8104298 45.187436)",,,,,,
90608702,residential,False,False,148.32399999999998,"LINESTRING (15.8097124 45.1862649, 15.8094643 45.1862007, 15.809247 45.1861562, 15.8090781 45.1861477, 15.8088738 45.1861433, 15.8086941 45.1861767, 15.8084828 45.1862137, 15.8083234 45.1862465, 15.8080806 45.1862798, 15.8078708 45.1862975)",,,,,,
90608702,residential,False,True,45.31,"LINESTRING (15.8097124 45.1862649, 15.8099625 45.1862912, 15.8101158 45.186316, 15.810202 45.1863167, 15.8102797 45.1862987)",,,,,,
90608703,residential,False,False,185.98799999999997,"LINESTRING (15.8097124 45.1862649, 15.8096923 45.1868075, 15.8096802 45.1871374, 15.8096762 45.1872839, 15.8096735 45.1873557, 15.8097044 45.1874181, 15.8097446 45.1874332, 15.8099927 45.1874408, 15.810284 45.187433, 15.8104298 45.187436)",,,,,,
90608703,residential,False,False,77.825,"LINESTRING (15.8104298 45.187436, 15.8104232 45.1876506, 15.8104117 45.1876911, 15.8103904 45.1877331, 15.8103106 45.1877811, 15.8101737 45.1878491, 15.8101067 45.1878841, 15.8100598 45.1879276, 15.8100517 45.1879616, 15.8100157 45.1879852, 15.8099838 45.1879957)",,,,,,
90608703,residential,False,True,185.98799999999997,"LINESTRING (15.8104298 45.187436, 15.810284 45.187433, 15.8099927 45.1874408, 15.8097446 45.1874332, 15.8097044 45.1874181, 15.8096735 45.1873557, 15.8096762 45.1872839, 15.8096802 45.1871374, 15.8096923 45.1868075, 15.8097124 45.1862649)",,,,,,
90608705,residential,False,False,130.19400000000002,"LINESTRING (15.8104298 45.187436, 15.8104553 45.187178, 15.8104628 45.1870107, 15.8104681 45.1867668, 15.8104553 45.1866048, 15.8104404 45.1865118, 15.8104074 45.1864285, 15.8103489 45.1863812, 15.8102797 45.1862987)",,,,,,
90608703,residential,False,False,146.475,"LINESTRING (15.8099838 45.1879957, 15.8098586 45.1879852, 15.8096601 45.1879285, 15.8088018 45.1877631, 15.808716 45.187747, 15.8087321 45.187661, 15.808833 45.1873685)",,,,,,
90608703,residential,False,True,77.825,"LINESTRING (15.8099838 45.1879957, 15.8100157 45.1879852, 15.8100517 45.1879616, 15.8100598 45.1879276, 15.8101067 45.1878841, 15.8101737 45.1878491, 15.8103106 45.1877811, 15.8103904 45.1877331, 15.8104117 45.1876911, 15.8104232 45.1876506, 15.8104298 45.187436)",,,,,,
90608704,residential,False,False,101.59,"LINESTRING (15.8099838 45.1879957, 15.8100306 45.1880302, 15.8100884 45.1880825, 15.8102033 45.1881462, 15.8103682 45.1882385, 15.8105627 45.1882981, 15.8107062 45.1883916, 15.8107746 45.1884824, 15.8107652 45.1885816, 15.8107598 45.1886402)",,,,,,
850393743,secondary,False,False,76.596,"LINESTRING (15.8124791 45.1846874, 15.8120722 45.1853137)",2,R-400a,,50,,
"[138275730, 1000618685, 138275733, 702673183]",secondary,False,True,591.3259999999999,"LINESTRING (15.8124791 45.1846874, 15.8125697 45.1844931, 15.8127336 45.1841549, 15.8128113 45.184006, 15.8129472 45.1837487, 15.8129812 45.1836919, 15.8130815 45.183524, 15.8131684 45.1833111, 15.8131751 45.18314, 15.8131631 45.1830341, 15.8131389 45.1829358, 15.8130464 45.1827685, 15.8128238 45.1824991, 15.8124147 45.1820283, 15.8119467 45.181482, 15.8114144 45.1808842, 15.8111078 45.180548, 15.8109819 45.1803978, 15.8108835 45.1802649, 15.8107833 45.1801013, 15.8107013 45.1799196)","['2', '3']",R-400a,,60,yes,
230117258,residential,False,False,160.478,"LINESTRING (15.8124791 45.1846874, 15.8122994 45.1846372, 15.8121318 45.1845919, 15.8119226 45.1845336, 15.8116759 45.1844491, 15.8115001 45.1843955, 15.8113579 45.1843471, 15.8112238 45.1842998, 15.8111541 45.1842582, 15.8111192 45.1841533, 15.8111112 45.1838489)",,,,,,
90608722,residential,False,False,60.871,"LINESTRING (15.8059287 45.1828518, 15.8052247 45.183083)",,,,,,
591371942,primary,True,False,75.493,"LINESTRING (15.8059287 45.1828518, 15.8055725 45.182221)",1,M-4.2,Hamdije Pozderca,,,
90608722,residential,False,False,52.718,"LINESTRING (15.8038433 45.1835649, 15.8035384 45.1831423)",,,,,,
90608722,residential,False,True,120.802,"LINESTRING (15.8038433 45.1835649, 15.8052247 45.183083)",,,,,,
293813214,residential,False,False,147.994,"LINESTRING (15.8038433 45.1835649, 15.8040744 45.1838527, 15.8041455 45.1839491, 15.804226 45.1840786, 15.8044124 45.1843282, 15.8045532 45.1845078, 15.8047509 45.1847308)",,,,,,
90608722,residential,False,True,43.294,"LINESTRING (15.8032829 45.1827971, 15.8035384 45.1831423)",,,,,,
591371671,secondary,False,False,136.197,"LINESTRING (15.8032829 45.1827971, 15.8037349 45.1824141, 15.8043669 45.18184)",2,R-401,Ive Marinkovića,,,
90608731,residential,False,False,129.143,"LINESTRING (15.8008263 45.187729, 15.8009714 45.1878994, 15.8010859 45.188007, 15.801237 45.1881218, 15.8013958 45.1882206, 15.8016611 45.1883993, 15.8019467 45.1885696)",,,,,,
90608731,residential,False,True,29.242,"LINESTRING (15.8008263 45.187729, 15.8007119 45.1875873, 15.8006254 45.1875081)",,,,,,
90608736,residential,False,False,160.639,"LINESTRING (15.8008263 45.187729, 15.8012627 45.187499, 15.8014876 45.1873522, 15.8017121 45.1872082, 15.8018958 45.1871034, 15.8021504 45.1869817, 15.8024451 45.1868476)",,,,,,
90608736,residential,False,False,47.485,"LINESTRING (15.8024451 45.1868476, 15.802658 45.1869142, 15.8029638 45.1870647)",,,,,,
90608736,residential,False,True,160.639,"LINESTRING (15.8024451 45.1868476, 15.8021504 45.1869817, 15.8018958 45.1871034, 15.8017121 45.1872082, 15.8014876 45.1873522, 15.8012627 45.187499, 15.8008263 45.187729)",,,,,,
"[90608739, 90608742]",residential,False,"[False, True]",218.90900000000002,"LINESTRING (15.8024451 45.1868476, 15.8021984 45.1865951, 15.8020649 45.1864498, 15.8018723 45.1862438, 15.8016222 45.1859353, 15.8014989 45.1857805, 15.8013096 45.1855364, 15.8011745 45.1853387, 15.8011305 45.1852648, 15.8011238 45.1852005, 15.8011713 45.1851422)",,,,,,
90633831,residential,False,True,2.567,"LINESTRING (15.8049754 45.1812281, 15.8050055 45.1812372)",,,,,,
1000618673,secondary,True,False,9.814,"LINESTRING (15.8049754 45.1812281, 15.8050176 45.181145)",1,R-401,Ive Marinkovića,,,
591306480,residential,False,False,21.891,"LINESTRING (15.806055 45.1863337, 15.8061558 45.1865173)",,,,,,
591306480,residential,False,True,22.291,"LINESTRING (15.806055 45.1863337, 15.8059761 45.1861411)",,,,,,
90633929,residential,False,False,99.447,"LINESTRING (15.806055 45.1863337, 15.8057427 45.1864417, 15.8055188 45.1864842, 15.8052774 45.1865183, 15.8050159 45.1865466, 15.8048375 45.1865447)",,,,,,
90633929,residential,False,True,77.008,"LINESTRING (15.806055 45.1863337, 15.8061454 45.186298, 15.8063189 45.1862559, 15.8065414 45.1862177, 15.8067213 45.1861877, 15.8069865 45.1861209)",,,,,,
90633929,residential,False,False,115.796,"LINESTRING (15.8048375 45.1865447, 15.8046806 45.1865296, 15.8044741 45.1865088, 15.804238 45.1864748, 15.8040382 45.1864493, 15.80377 45.1864133, 15.8033885 45.1863452)",,,,,,
90633929,residential,False,True,99.447,"LINESTRING (15.8048375 45.1865447, 15.8050159 45.1865466, 15.8052774 45.1865183, 15.8055188 45.1864842, 15.8057427 45.1864417, 15.806055 45.1863337)",,,,,,
90633934,residential,False,False,140.55200000000002,"LINESTRING (15.8048375 45.1865447, 15.8048455 45.1864275, 15.8048415 45.186264, 15.8048482 45.1861458, 15.8048657 45.1860201, 15.8048858 45.1859124, 15.8049509 45.1858401, 15.8050743 45.1857305, 15.8054772 45.1854426)",,,,,,
591306476,primary,False,True,28.908,"LINESTRING (15.8033885 45.1863452, 15.8032523 45.1865868)",2,M-4.2,Ibrahima Mržljaka,,,
90633929,residential,False,True,115.79599999999999,"LINESTRING (15.8033885 45.1863452, 15.80377 45.1864133, 15.8040382 45.1864493, 15.804238 45.1864748, 15.8044741 45.1865088, 15.8046806 45.1865296, 15.8048375 45.1865447)",,,,,,
591306476,primary,False,False,179.979,"LINESTRING (15.8033885 45.1863452, 15.8034599 45.1862147, 15.8035312 45.1861164, 15.8036099 45.1860159, 15.8037302 45.1859176, 15.8038028 45.1858738, 15.8038335 45.1858553, 15.8038824 45.1858268, 15.8042624 45.1856617, 15.8043472 45.1856305, 15.8045253 45.1855648, 15.8045622 45.1855445, 15.8047065 45.1854651, 15.8049494 45.1853093, 15.8050192 45.1852654)",2,M-4.2,Ibrahima Mržljaka,,,
90633934,residential,False,True,140.552,"LINESTRING (15.8054772 45.1854426, 15.8050743 45.1857305, 15.8049509 45.1858401, 15.8048858 45.1859124, 15.8048657 45.1860201, 15.8048482 45.1861458, 15.8048415 45.186264, 15.8048455 45.1864275, 15.8048375 45.1865447)",,,,,,
591306480,residential,False,False,87.346,"LINESTRING (15.8054772 45.1854426, 15.8056556 45.1856241, 15.8057387 45.1857366, 15.8058138 45.1858689, 15.8058996 45.1860239, 15.8059761 45.1861411)",,,,,,
591306480,residential,False,True,20.088,"LINESTRING (15.8054772 45.1854426, 15.8053566 45.1853265, 15.8053209 45.1852997)",,,,,,
591371670,primary,True,False,64.297,"LINESTRING (15.8050176 45.181145, 15.8050439 45.1810794, 15.8050768 45.1810197, 15.8051265 45.1809536, 15.8052259 45.1808698, 15.8053452 45.1807971, 15.8055351 45.1807276)",2,M-4.2,Ive Marinkovića,,,
90633831,residential,False,False,2.567,"LINESTRING (15.8050055 45.1812372, 15.8049754 45.1812281)",,,,,,
1000618676,primary,True,False,10.296,"LINESTRING (15.8050055 45.1812372, 15.8050176 45.181145)",2,M-4.2,Hamdije Pozderca,,,
90608722,residential,False,False,120.802,"LINESTRING (15.8052247 45.183083, 15.8038433 45.1835649)",,,,,,
90608722,residential,False,True,60.871,"LINESTRING (15.8052247 45.183083, 15.8059287 45.1828518)",,,,,,
292579471,residential,False,False,112.81299999999999,"LINESTRING (15.8052247 45.183083, 15.8050286 45.1828103, 15.8048833 45.1825912, 15.8047803 45.182459, 15.8047093 45.1822863, 15.804662 45.1821541)",,,,,,
292579471,residential,False,False,42.609,"LINESTRING (15.804662 45.1821541, 15.8045724 45.1820052, 15.8044694 45.1819016, 15.8043669 45.18184)",,,,,,
292579471,residential,False,True,112.81300000000002,"LINESTRING (15.804662 45.1821541, 15.8047093 45.1822863, 15.8047803 45.182459, 15.8048833 45.1825912, 15.8050286 45.1828103, 15.8052247 45.183083)",,,,,,
293813219,residential,False,False,155.54399999999998,"LINESTRING (15.804662 45.1821541, 15.8045082 45.1822089, 15.8043916 45.1822708, 15.8039304 45.1826769, 15.8038543 45.1827436, 15.8038543 45.1828139, 15.803954 45.182883, 15.8040351 45.1829282, 15.8041213 45.1829497, 15.804444 45.1828186)",,,,,,
591371671,secondary,False,False,50.439,"LINESTRING (15.8043669 45.18184, 15.8047986 45.1815036)",2,R-401,Ive Marinkovića,,,
292579471,residential,False,True,42.609,"LINESTRING (15.8043669 45.18184, 15.8044694 45.1819016, 15.8045724 45.1820052, 15.804662 45.1821541)",,,,,,
591371671,secondary,False,True,136.197,"LINESTRING (15.8043669 45.18184, 15.8037349 45.1824141, 15.8032829 45.1827971)",2,R-401,Ive Marinkovića,,,
90608700,residential,False,False,235.45600000000002,"LINESTRING (15.8092993 45.1886509, 15.8091921 45.1886157, 15.8090647 45.1885674, 15.808897 45.1885438, 15.8087079 45.1885372, 15.8084808 45.1885276, 15.8083177 45.1885079, 15.8081701 45.1884663, 15.8080401 45.1884143, 15.807922 45.1883595, 15.8079016 45.1882485, 15.8079084 45.1880742, 15.8079247 45.1879668, 15.8079338 45.1878305, 15.8079439 45.187693, 15.8079554 45.1874601, 15.8079176 45.1872793)",,,,,,
90608700,residential,False,True,126.99800000000002,"LINESTRING (15.8092993 45.1886509, 15.8093758 45.1887036, 15.8094656 45.1887149, 15.8095635 45.1887234, 15.8096829 45.1887054, 15.8097915 45.1886591, 15.8098841 45.1885892, 15.8099672 45.1885504, 15.8100839 45.1885117, 15.8101952 45.1885174, 15.8104634 45.1885429, 15.8105164 45.1885634, 15.8106163 45.1886015, 15.8106414 45.1886051, 15.8107598 45.1886402)",,,,,,
293813211,residential,False,False,128.03199999999998,"LINESTRING (15.8073105 45.1881705, 15.8072568 45.1878368, 15.8071978 45.1873444, 15.8071925 45.187023)",,,,,,
