osmid,oneway,highway,maxspeed,reversed,length,lanes,name,geometry,ref,junction,access
128816858,True,tertiary_link,50,False,39.175000000000004,1,,"LINESTRING (17.2498911 45.1441649, 17.2498092 45.144106, 17.2497471 45.144076, 17.2496895 45.1440563, 17.2496306 45.1440465, 17.2495627 45.1440489, 17.2495096 45.1440592, 17.2494565 45.1440784)",,,
204262790,False,primary,50,False,20.084,2,Trg Svetog Save,"LINESTRING (17.2545497 45.1469346, 17.2543552 45.1470521)",M-I 101,,
204262790,False,primary,50,True,73.161,2,Trg Svetog Save,"LINESTRING (17.2545497 45.1469346, 17.2548219 45.1467666, 17.2549347 45.1466842, 17.2550369 45.1466061, 17.2551286 45.1465182, 17.255177 45.1464538)",M-I 101,,
255483113,False,residential,50,False,65.688,2,Trg Svetog Save,"LINESTRING (17.2545497 45.1469346, 17.2546601 45.1469349, 17.2547171 45.1469276, 17.2547599 45.1469152, 17.2553219 45.1467256)",,,
317763306,False,tertiary,30,False,127.21,,Milosa Crnjanskog,"LINESTRING (17.2609163 45.1506711, 17.2609565 45.1505785, 17.2613371 45.1495663)",,,
897017121,False,tertiary,50,False,310.1700000000001,2,Vidovdanska,"LINESTRING (17.2609163 45.1506711, 17.2607971 45.1506496, 17.2604743 45.1505836, 17.2595659 45.1503977, 17.2586568 45.1502234, 17.2574102 45.1499774, 17.2572536 45.1499492, 17.2571058 45.1499241)",,,
758954116,False,residential,50,True,123.206,2,Miloša Obilića,"LINESTRING (17.2568581 45.1487795, 17.2552917 45.1486943)",,,
128820158,False,residential,50,False,129.78,2,Kneza Lazara,"LINESTRING (17.2568581 45.1487795, 17.2568606 45.1490401, 17.2568688 45.1492562, 17.2569466 45.1495797, 17.2570386 45.1497788, 17.2571058 45.1499241)",,,
128820158,False,residential,50,True,287.081,2,Kneza Lazara,"LINESTRING (17.2568581 45.1487795, 17.2570882 45.147614, 17.2571122 45.1474523, 17.2571127 45.147375, 17.2571028 45.1473093, 17.2570885 45.1472591, 17.2570602 45.1472057, 17.2569948 45.1471385, 17.2569254 45.1470831, 17.2563114 45.1465617, 17.2561705 45.1464393)",,,
165914456,False,residential,50,False,65.675,,Majora Milana Tepića,"LINESTRING (17.2568581 45.1487795, 17.2570642 45.1488121, 17.2576869 45.148859)",,,
207509438,False,tertiary,50,False,22.566000000000003,2,Kozarskih brigada,"LINESTRING (17.2496181 45.1438825, 17.2496854 45.1438001, 17.2497769 45.1437137)",,,
763461663,False,tertiary,50,False,20.867,2,Vidovdanska,"LINESTRING (17.2496181 45.1438825, 17.249676 45.1439175, 17.2497395 45.143964, 17.2497972 45.1440201)",,,
1049900990,False,tertiary,50,True,25.204,,,"LINESTRING (17.2496181 45.1438825, 17.2495472 45.1439714, 17.2494565 45.1440784)",,,
128820149,False,residential,50,False,121.7,2,Vase Vidovića,"LINESTRING (17.2598393 45.1464405, 17.2583432 45.1467311)",,,
128820149,False,residential,50,True,71.669,2,Vase Vidovića,"LINESTRING (17.2598393 45.1464405, 17.260716 45.1462586)",,,
128820176,False,residential,50,True,67.003,2,,"LINESTRING (17.2598393 45.1464405, 17.2600418 45.1470259)",,,
165914456,False,residential,50,False,60.305,,Majora Milana Tepića,"LINESTRING (17.2600285 45.149307, 17.2607679 45.149456)",,,
165914456,False,residential,50,True,42.697,,Majora Milana Tepića,"LINESTRING (17.2600285 45.149307, 17.2599686 45.1492952, 17.2595084 45.1491935)",,,
"[255732625, 255732626, 128820187]",False,residential,50,True,140.06900000000002,,Omladinska,"LINESTRING (17.2600285 45.149307, 17.2600974 45.1491188, 17.2601532 45.1489342, 17.2602568 45.1486263, 17.2604288 45.1480795)",,,
128820155,False,residential,50,False,9.174,,,"LINESTRING (17.2612809 45.1480674, 17.2613948 45.1480486)",,,
128820155,False,residential,50,True,66.982,,,"LINESTRING (17.2612809 45.1480674, 17.2609229 45.148092, 17.2604288 45.1480795)",,,
128820156,False,residential,50,True,159.582,,Ruska,"LINESTRING (17.2612809 45.1480674, 17.2612478 45.1481802, 17.2611705 45.1483936, 17.2610135 45.1488197, 17.2607679 45.149456)",,,
255479405,False,residential,50,False,64.748,2,Trg Jevrejskih stradanja,"LINESTRING (17.2528392 45.1483977, 17.2529726 45.14832, 17.2534827 45.1480329)",,,
255485946,False,tertiary,50,False,177.414,2,Vidovdanska,"LINESTRING (17.2528392 45.1483977, 17.2529299 45.1484694, 17.2531738 45.1486559, 17.253491 45.1488605, 17.2538971 45.1490931, 17.2541841 45.1492224, 17.2545505 45.1493722, 17.2545931 45.1493896)",,,
255485946,False,tertiary,50,True,56.958,2,Vidovdanska,"LINESTRING (17.2528392 45.1483977, 17.2525811 45.1481385, 17.25243 45.1479746)",,,
607279994,False,tertiary,50,True,18.713,3,Vidovdanska,"LINESTRING (17.2503965 45.1449673, 17.2503063 45.1448115)",,,
255479412,True,residential,50,False,47.039,,,"LINESTRING (17.2503965 45.1449673, 17.2502411 45.1450115, 17.2500901 45.1450723, 17.2498746 45.1451728)",,,
607279994,False,tertiary,50,False,83.45599999999999,3,Vidovdanska,"LINESTRING (17.2503965 45.1449673, 17.250815 45.1456059, 17.2508441 45.1456482)",,,
255479411,True,residential,50,False,137.084,,,"LINESTRING (17.2498902 45.1463168, 17.2496326 45.14597, 17.249615 45.1459113, 17.2495772 45.1457853, 17.2495943 45.1456516, 17.2497988 45.1452839, 17.2498746 45.1451728)",,,
255479413,False,residential,50,True,99.823,,,"LINESTRING (17.2498902 45.1463168, 17.2506022 45.1460972, 17.2509456 45.1459913, 17.2510564 45.1459571)",,,
128820158,False,residential,50,True,27.446,2,Kneza Lazara,"LINESTRING (17.2575917 45.1510414, 17.257486 45.1508061)",,,
128820185,False,residential,50,False,117.642,,Petra Pecije,"LINESTRING (17.2575917 45.1510414, 17.2578862 45.1509919, 17.2582884 45.1509459, 17.2583415 45.1509398, 17.2587346 45.1509132, 17.2589172 45.1508898, 17.2590415 45.1508237)",,,
128820152,False,residential,50,True,45.682,2,,"LINESTRING (17.2593215 45.1475114, 17.2591567 45.1474061, 17.259028 45.1473191, 17.2588831 45.1472416)",,,
165914456,False,residential,50,True,60.305,,Majora Milana Tepića,"LINESTRING (17.2607679 45.149456, 17.2600285 45.149307)",,,
128820156,False,residential,50,False,159.58200000000002,,Ruska,"LINESTRING (17.2607679 45.149456, 17.2610135 45.1488197, 17.2611705 45.1483936, 17.2612478 45.1481802, 17.2612809 45.1480674)",,,
165914456,False,residential,50,False,46.293,,Majora Milana Tepića,"LINESTRING (17.2607679 45.149456, 17.2612445 45.1495471, 17.2613371 45.1495663)",,,
128820145,True,residential,50,False,109.238,,Mitropolita Georgija Nikolajeviča,"LINESTRING (17.2516716 45.1468805, 17.2518156 45.146825, 17.2528358 45.1464566, 17.2529089 45.1464294)",,,
607279994,False,tertiary,50,False,102.52000000000001,3,Vidovdanska,"LINESTRING (17.2516716 45.1468805, 17.2517323 45.1469789, 17.252108 45.1475501, 17.2521309 45.1475807, 17.2522226 45.1477165)",,,
607279994,False,tertiary,50,True,91.176,3,Vidovdanska,"LINESTRING (17.2516716 45.1468805, 17.2516405 45.1468332, 17.2511823 45.1461367)",,,
1055470548,False,tertiary,50,False,61.103,,Kozarskih brigada,"LINESTRING (17.2490975 45.144566, 17.2491327 45.1445242, 17.2494565 45.1440784)",,,
255485946,False,tertiary,50,False,56.958,2,Vidovdanska,"LINESTRING (17.25243 45.1479746, 17.2525811 45.1481385, 17.2528392 45.1483977)",,,
897017118,True,tertiary,50,False,34.489,1,Vidovdanska,"LINESTRING (17.25243 45.1479746, 17.2523772 45.1479569, 17.2523475 45.1479362, 17.2522505 45.1478127, 17.2522367 45.1477761, 17.2522226 45.1477165)",,,
128820176,False,residential,50,False,93.983,2,,"LINESTRING (17.2588831 45.1472416, 17.2600418 45.1470259)",,,
128820152,False,residential,50,False,45.682,2,,"LINESTRING (17.2588831 45.1472416, 17.259028 45.1473191, 17.2591567 45.1474061, 17.2593215 45.1475114)",,,
128820152,False,residential,50,True,71.09299999999999,2,,"LINESTRING (17.2588831 45.1472416, 17.2586551 45.1470562, 17.2584363 45.1468565, 17.2583432 45.1467311)",,,
128820176,False,residential,50,True,195.284,2,,"LINESTRING (17.2588831 45.1472416, 17.2588268 45.1475499, 17.2586498 45.1484163, 17.2585057 45.1489772)",,,
255479405,False,residential,50,True,64.748,2,Trg Jevrejskih stradanja,"LINESTRING (17.2534827 45.1480329, 17.2529726 45.14832, 17.2528392 45.1483977)",,,
758954116,False,residential,50,False,167.62300000000005,2,Miloša Obilića,"LINESTRING (17.2534827 45.1480329, 17.2535798 45.1480838, 17.2536687 45.1481433, 17.2539435 45.1483722, 17.2540527 45.1484496, 17.254165 45.1485119, 17.2542906 45.1485705, 17.2543743 45.1485965, 17.2544396 45.1486095, 17.2548228 45.1486579, 17.2548552 45.1486604, 17.2552917 45.1486943)",,,
880272133,True,residential,50,False,37.445,1,Trg Jevrejskih stradanja,"LINESTRING (17.2534827 45.1480329, 17.2534961 45.1479743, 17.2535051 45.1479316, 17.2535195 45.147892, 17.2535456 45.1478662, 17.2535655 45.1478537, 17.2535935 45.147845, 17.253651 45.1478421, 17.2537592 45.1478681)",,,
292949380,False,residential,,False,66.037,,,"LINESTRING (17.2590415 45.1508237, 17.2583484 45.1504864)",,,
128820185,False,residential,50,True,117.64200000000001,,Petra Pecije,"LINESTRING (17.2590415 45.1508237, 17.2589172 45.1508898, 17.2587346 45.1509132, 17.2583415 45.1509398, 17.2582884 45.1509459, 17.2578862 45.1509919, 17.2575917 45.1510414)",,,
292115961,False,residential,,False,44.234,,,"LINESTRING (17.2489403 45.1428728, 17.2493259 45.1425825)",,,
128820165,False,residential,50,False,87.59100000000001,,,"LINESTRING (17.2489403 45.1428728, 17.248633 45.1431279, 17.248591 45.1431694, 17.2485872 45.1432176, 17.2486457 45.1432633, 17.2489876 45.1434282)",,,
255479415,False,residential,50,False,203.984,,Dr Mladena Stojanovića,"LINESTRING (17.2497582 45.1466855, 17.2506062 45.1475728, 17.2506544 45.1476086, 17.2512735 45.1479461, 17.2512966 45.1479569, 17.2514482 45.1480241, 17.2514679 45.1480345)",,,
128820155,False,residential,50,True,9.174,,,"LINESTRING (17.2613948 45.1480486, 17.2612809 45.1480674)",,,
317763306,False,tertiary,30,False,178.938,,Milosa Crnjanskog,"LINESTRING (17.2613948 45.1480486, 17.2611672 45.147458, 17.2608213 45.1464911)",,,
128820149,False,residential,50,False,71.669,2,Vase Vidovića,"LINESTRING (17.260716 45.1462586, 17.2598393 45.1464405)",,,
317763306,False,tertiary,30,False,69.725,,Milosa Crnjanskog,"LINESTRING (17.260716 45.1462586, 17.260539 45.1456441)",,,
317763306,False,tertiary,30,True,27.14,,Milosa Crnjanskog,"LINESTRING (17.260716 45.1462586, 17.2608213 45.1464911)",,,
255479416,False,residential,50,True,97.402,,,"LINESTRING (17.2534451 45.1472192, 17.2533919 45.1471522, 17.252965 45.1465039, 17.2529089 45.1464294)",,,
1188691177,False,residential,50,False,86.697,2,Sv. Đakona Avakuma,"LINESTRING (17.2534451 45.1472192, 17.2535883 45.1471399, 17.253714 45.1470517, 17.2538994 45.1469109, 17.2540763 45.1467478, 17.2541097 45.146717, 17.2541739 45.1466393)",,,
1188691177,False,residential,50,True,110.812,2,Sv. Đakona Avakuma,"LINESTRING (17.2534451 45.1472192, 17.2533242 45.1472855, 17.2523983 45.1476441, 17.2523314 45.1476732, 17.2522226 45.1477165)",,,
128820149,False,residential,50,True,121.7,2,Vase Vidovića,"LINESTRING (17.2583432 45.1467311, 17.2598393 45.1464405)",,,
128820149,False,residential,50,False,12.899999999999999,2,Vase Vidovića,"LINESTRING (17.2583432 45.1467311, 17.2582927 45.1467147, 17.2582092 45.1466654)",,,
128820152,False,residential,50,False,71.09299999999999,2,,"LINESTRING (17.2583432 45.1467311, 17.2584363 45.1468565, 17.2586551 45.1470562, 17.2588831 45.1472416)",,,
128973375,False,residential,50,False,62.855000000000004,,,"LINESTRING (17.2528639 45.1426135, 17.2525322 45.1428302, 17.2522996 45.143014)",,,
1055470545,False,residential,50,False,71.667,2,Vuka Stefanovića Karadžića,"LINESTRING (17.2528639 45.1426135, 17.2530108 45.1427161, 17.2530368 45.1427403, 17.2531775 45.142871, 17.253449 45.1431074)",,,
165914456,False,residential,50,True,46.293,,Majora Milana Tepića,"LINESTRING (17.2613371 45.1495663, 17.2612445 45.1495471, 17.2607679 45.149456)",,,
317763306,False,tertiary,30,True,127.21,,Milosa Crnjanskog,"LINESTRING (17.2613371 45.1495663, 17.2609565 45.1505785, 17.2609163 45.1506711)",,,
255706890,False,residential,50,False,50.169,,Braće Čubrilović,"LINESTRING (17.2538796 45.1439328, 17.2534311 45.1442545)",,,
607269994,False,residential,50,False,66.494,2,Vuka Stefanovića Karadžića,"LINESTRING (17.2538796 45.1439328, 17.2544903 45.1443476)",,,
1055470546,False,residential,50,True,76.617,2,Vuka Stefanovića Karadžića,"LINESTRING (17.2538796 45.1439328, 17.2537507 45.1438108, 17.2537212 45.1437457, 17.2536662 45.1435227, 17.2535884 45.143327, 17.2535688 45.1432906)",,,
128820171,False,residential,50,False,247.833,2,Jovana Dučića,"LINESTRING (17.2576869 45.148859, 17.2580999 45.1468708, 17.2582092 45.1466654)",,,
165914456,False,residential,50,False,65.59,,Majora Milana Tepića,"LINESTRING (17.2576869 45.148859, 17.2581854 45.1489199, 17.2585057 45.1489772)",,,
165914456,False,residential,50,True,65.675,,Majora Milana Tepića,"LINESTRING (17.2576869 45.148859, 17.2570642 45.1488121, 17.2568581 45.1487795)",,,
128820176,False,residential,50,False,67.003,2,,"LINESTRING (17.2600418 45.1470259, 17.2598393 45.1464405)",,,
128820176,False,residential,50,True,93.983,2,,"LINESTRING (17.2600418 45.1470259, 17.2588831 45.1472416)",,,
128820187,False,residential,50,False,121.025,,Omladinska,"LINESTRING (17.2600418 45.1470259, 17.260353 45.1478639, 17.2604288 45.1480795)",,,
128820155,False,residential,50,False,66.982,,,"LINESTRING (17.2604288 45.1480795, 17.2609229 45.148092, 17.2612809 45.1480674)",,,
"[255732625, 255732626, 128820187]",False,residential,50,False,140.06900000000002,,Omladinska,"LINESTRING (17.2604288 45.1480795, 17.2602568 45.1486263, 17.2601532 45.1489342, 17.2600974 45.1491188, 17.2600285 45.149307)",,,
128820187,False,residential,50,True,121.025,,Omladinska,"LINESTRING (17.2604288 45.1480795, 17.260353 45.1478639, 17.2600418 45.1470259)",,,
255479410,True,residential,50,False,90.946,,Petra Mećave,"LINESTRING (17.2498746 45.1451728, 17.2491829 45.1446414, 17.2490975 45.144566)",,,
255479418,False,residential,50,False,52.723,2,,"LINESTRING (17.2541056 45.1461676, 17.2541137 45.1462206, 17.2541411 45.1464118, 17.2541739 45.1466393)",,,
255479419,False,residential,50,False,74.863,,Mitropolita Georgija Nikolajeviča,"LINESTRING (17.2541056 45.1461676, 17.2542358 45.146164, 17.2543265 45.1461643, 17.25451 45.1461748, 17.2547574 45.1462171, 17.2550336 45.14629)",,,
255479421,True,residential,50,False,223.72599999999997,,,"LINESTRING (17.2541056 45.1461676, 17.2540935 45.1460917, 17.2539755 45.1451727, 17.2539451 45.1448842, 17.2539349 45.1447821, 17.2539287 45.1447192, 17.2539755 45.1446276, 17.2540607 45.1445585, 17.2542735 45.1444579, 17.2544903 45.1443476)",,,
207478890,False,residential,50,False,68.95700000000001,2,Sv. Đakona Avakuma,"LINESTRING (17.2514679 45.1480345, 17.2520204 45.1477984, 17.2520571 45.1477857, 17.2522226 45.1477165)",,,
255479415,False,residential,50,False,103.62100000000001,,Dr Mladena Stojanovića,"LINESTRING (17.2514679 45.1480345, 17.2514829 45.1480464, 17.2515188 45.1480915, 17.2515411 45.1481355, 17.2515674 45.1482508, 17.25161 45.14836, 17.2516921 45.1484773, 17.2520704 45.1488479)",,,
255479415,False,residential,50,True,203.98399999999998,,Dr Mladena Stojanovića,"LINESTRING (17.2514679 45.1480345, 17.2514482 45.1480241, 17.2512966 45.1479569, 17.2512735 45.1479461, 17.2506544 45.1476086, 17.2506062 45.1475728, 17.2497582 45.1466855)",,,
128820171,False,residential,50,True,82.876,2,Jovana Dučića,"LINESTRING (17.2579159 45.1459508, 17.2580919 45.1462995, 17.2581514 45.1464714, 17.2582092 45.1466654)",,,
758954122,False,residential,50,False,187.657,2,Vojvode Živojina Mišića,"LINESTRING (17.2579159 45.1459508, 17.259897 45.1455929, 17.2602318 45.1455267)",,,
758954122,False,residential,50,True,148.357,2,Vojvode Živojina Mišića,"LINESTRING (17.2579159 45.1459508, 17.2567139 45.1462155, 17.2566024 45.1462449, 17.2565049 45.1462776, 17.2563405 45.1463561, 17.2561705 45.1464393)",,,
207509438,False,tertiary,50,False,54.565,2,Kozarskih brigada,"LINESTRING (17.2502962 45.1432879, 17.2507679 45.1429272)",,,
207509438,False,tertiary,50,True,26.761,2,Kozarskih brigada,"LINESTRING (17.2502962 45.1432879, 17.2500678 45.1434667)",,,
128933428,False,residential,50,False,136.312,,Nikole Tesle,"LINESTRING (17.2502962 45.1432879, 17.2504023 45.1433643, 17.2506412 45.143506, 17.2507506 45.1435709, 17.2512221 45.1438653, 17.2514213 45.14419)",,,
668126041,False,primary,50,False,116.318,3,Prvog krajiškog korpusa,"LINESTRING (17.2546165 45.1420853, 17.2547969 45.1431236)",M-I 101,,
128933450,False,residential,,False,58.81700000000001,,,"LINESTRING (17.2546165 45.1420853, 17.2547934 45.1420472, 17.2548299 45.142052, 17.255349 45.1421194)",,,
128933450,False,residential,,True,58.817,,,"LINESTRING (17.255349 45.1421194, 17.2548299 45.142052, 17.2547934 45.1420472, 17.2546165 45.1420853)",,,
"[1181275256, 1181275257, 853189730, 1181275260]",False,residential,50,False,490.1010000000001,2,Dositejeva,"LINESTRING (17.255349 45.1421194, 17.2554331 45.1430943, 17.2554386 45.1431581, 17.2554577 45.1433802, 17.255524 45.1441492, 17.2555404 45.1443389, 17.2555465 45.14441, 17.2556188 45.1452961, 17.2556637 45.1455566, 17.2557315 45.1457958, 17.2558412 45.146027, 17.2559873 45.1462512, 17.2560325 45.1462933, 17.2561705 45.1464393)",,,
255483115,False,residential,50,False,32.289,,Trg Svetog Save,"LINESTRING (17.2553219 45.1467256, 17.255177 45.1464538)",,,
255483113,False,residential,50,False,20.860999999999997,2,Trg Svetog Save,"LINESTRING (17.2553219 45.1467256, 17.2554253 45.1467124, 17.2555822 45.1466872)",,,
255483113,False,residential,50,True,65.68799999999999,2,Trg Svetog Save,"LINESTRING (17.2553219 45.1467256, 17.2547599 45.1469152, 17.2547171 45.1469276, 17.2546601 45.1469349, 17.2545497 45.1469346)",,,
255732632,False,residential,50,False,78.047,,,"LINESTRING (17.2565493 45.1510433, 17.257486 45.1508061)",,,
255732634,False,residential,50,True,179.881,,,"LINESTRING (17.2565493 45.1510433, 17.2563307 45.1506543, 17.2550796 45.1503028, 17.2547685 45.1504216)",,,
758954116,False,residential,50,False,123.206,2,Miloša Obilića,"LINESTRING (17.2552917 45.1486943, 17.2568581 45.1487795)",,,
758954116,False,residential,50,True,167.623,2,Miloša Obilića,"LINESTRING (17.2552917 45.1486943, 17.2548552 45.1486604, 17.2548228 45.1486579, 17.2544396 45.1486095, 17.2543743 45.1485965, 17.2542906 45.1485705, 17.254165 45.1485119, 17.2540527 45.1484496, 17.2539435 45.1483722, 17.2536687 45.1481433, 17.2535798 45.1480838, 17.2534827 45.1480329)",,,
207482907,False,residential,50,False,79.977,,Vojvode Bojovića,"LINESTRING (17.2547685 45.1504216, 17.2542172 45.1498165)",,,
255732634,False,residential,50,False,179.881,,,"LINESTRING (17.2547685 45.1504216, 17.2550796 45.1503028, 17.2563307 45.1506543, 17.2565493 45.1510433)",,,
165914456,False,residential,50,False,14.212,,Majora Milana Tepića,"LINESTRING (17.2585057 45.1489772, 17.258681 45.1490096)",,,
128820176,False,residential,50,False,195.284,2,,"LINESTRING (17.2585057 45.1489772, 17.2586498 45.1484163, 17.2588268 45.1475499, 17.2588831 45.1472416)",,,
165914456,False,residential,50,True,65.59,,Majora Milana Tepića,"LINESTRING (17.2585057 45.1489772, 17.2581854 45.1489199, 17.2576869 45.148859)",,,
128933428,False,residential,50,True,106.066,,Nikole Tesle,"LINESTRING (17.2519731 45.1450608, 17.251819 45.1448286, 17.2514213 45.14419)",,,
207478889,False,residential,50,False,78.71900000000001,,,"LINESTRING (17.2519731 45.1450608, 17.2520028 45.1451246, 17.2520747 45.1452569, 17.2523411 45.1456706, 17.2523703 45.1457103)",,,
255706890,False,residential,50,False,110.146,,Braće Čubrilović,"LINESTRING (17.2519731 45.1450608, 17.2519201 45.1450871, 17.251646 45.1452537, 17.2513378 45.1454114, 17.2508441 45.1456482)",,,
255706890,False,residential,50,True,118.985,,Braće Čubrilović,"LINESTRING (17.2519731 45.1450608, 17.2520436 45.1450244, 17.252181 45.1449618, 17.2525045 45.1448346, 17.2527025 45.1447432, 17.2528729 45.1446553, 17.2531833 45.1444274)",,,
128933423,False,residential,,False,104.53999999999999,,,"LINESTRING (17.2511823 45.1461367, 17.2513061 45.1460927, 17.2523025 45.1457344, 17.2523703 45.1457103)",,,
607279994,False,tertiary,50,False,91.176,3,Vidovdanska,"LINESTRING (17.2511823 45.1461367, 17.2516405 45.1468332, 17.2516716 45.1468805)",,,
607279994,False,tertiary,50,True,22.28,3,Vidovdanska,"LINESTRING (17.2511823 45.1461367, 17.2511452 45.1460816, 17.2510564 45.1459571)",,,
255706890,False,residential,50,True,27.337,,Braće Čubrilović,"LINESTRING (17.2531833 45.1444274, 17.2534311 45.1442545)",,,
207508620,False,residential,50,True,122.417,2,Skendera Kulenovića,"LINESTRING (17.2531833 45.1444274, 17.2527323 45.1442222, 17.2523559 45.1441183, 17.2520147 45.1440681, 17.2517444 45.1440506)",,,
255706890,False,residential,50,False,118.98500000000001,,Braće Čubrilović,"LINESTRING (17.2531833 45.1444274, 17.2528729 45.1446553, 17.2527025 45.1447432, 17.2525045 45.1448346, 17.252181 45.1449618, 17.2520436 45.1450244, 17.2519731 45.1450608)",,,
207508620,False,residential,50,False,29.705,2,Skendera Kulenovića,"LINESTRING (17.2514213 45.14419, 17.2517444 45.1440506)",,,
128933428,False,residential,50,False,106.066,,Nikole Tesle,"LINESTRING (17.2514213 45.14419, 17.251819 45.1448286, 17.2519731 45.1450608)",,,
128933428,False,residential,50,True,136.312,,Nikole Tesle,"LINESTRING (17.2514213 45.14419, 17.2512221 45.1438653, 17.2507506 45.1435709, 17.2506412 45.143506, 17.2504023 45.1433643, 17.2502962 45.1432879)",,,
128973376,True,residential,50,False,112.14599999999999,,,"LINESTRING (17.2514213 45.14419, 17.2511817 45.1443086, 17.250971 45.1444226, 17.2506906 45.144625, 17.2505437 45.1447221, 17.2503063 45.1448115)",,,
607279994,False,tertiary,50,False,18.713,3,Vidovdanska,"LINESTRING (17.2503063 45.1448115, 17.2503965 45.1449673)",,,
607279994,False,tertiary,50,True,78.929,3,Vidovdanska,"LINESTRING (17.2503063 45.1448115, 17.2498911 45.1441649)",,,
128973375,False,residential,50,False,42.456,,,"LINESTRING (17.2522996 45.143014, 17.2523831 45.1430772, 17.2524903 45.1431755, 17.2525619 45.1433393)",,,
128973375,False,residential,50,True,62.855000000000004,,,"LINESTRING (17.2522996 45.143014, 17.2525322 45.1428302, 17.2528639 45.1426135)",,,
165914461,False,residential,50,False,98.231,,,"LINESTRING (17.2522996 45.143014, 17.2522125 45.1429694, 17.2516624 45.142688, 17.2512781 45.142503)",,,
207508620,False,residential,50,True,29.705,2,Skendera Kulenovića,"LINESTRING (17.2517444 45.1440506, 17.2514213 45.14419)",,,
128973375,False,residential,50,True,102.03,,,"LINESTRING (17.2517444 45.1440506, 17.2519025 45.1438748, 17.252406 45.1434578, 17.2525619 45.1433393)",,,
207508620,False,residential,50,False,122.41699999999999,2,Skendera Kulenovića,"LINESTRING (17.2517444 45.1440506, 17.2520147 45.1440681, 17.2523559 45.1441183, 17.2527323 45.1442222, 17.2531833 45.1444274)",,,
207509438,False,tertiary,50,True,61.856,2,Kozarskih brigada,"LINESTRING (17.2512781 45.142503, 17.2507679 45.1429272)",,,
165914461,False,residential,50,True,98.231,,,"LINESTRING (17.2512781 45.142503, 17.2516624 45.142688, 17.2522125 45.1429694, 17.2522996 45.143014)",,,
165914442,False,residential,50,True,76.93299999999999,,,"LINESTRING (17.253449 45.1431074, 17.2527947 45.143358, 17.252687 45.1433604, 17.2525619 45.1433393)",,,
"[1055470545, 1055470546]",False,residential,50,False,22.490000000000002,2,Vuka Stefanovića Karadžića,"LINESTRING (17.253449 45.1431074, 17.2535167 45.1431939, 17.2535688 45.1432906)",,,
1055470545,False,residential,50,True,71.667,2,Vuka Stefanovića Karadžića,"LINESTRING (17.253449 45.1431074, 17.2531775 45.142871, 17.2530368 45.1427403, 17.2530108 45.1427161, 17.2528639 45.1426135)",,,
317763306,False,tertiary,30,False,27.14,,Milosa Crnjanskog,"LINESTRING (17.2608213 45.1464911, 17.260716 45.1462586)",,,
