osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref
740829422,2a Avenida Norte,secondary,False,True,18.52,,"LINESTRING (-87.9601402 13.4347601, -87.9600593 13.4349069)",,
"[1131820602, 1131820603, 740829421]",11a Calle Oriente,residential,False,True,159.25500000000002,yes,"LINESTRING (-87.9601402 13.4347601, -87.9607541 13.4348837, -87.9609552 13.4348802, -87.9610803 13.4348823, -87.9612015 13.4349137, -87.9613123 13.4349363, -87.9613874 13.4349001, -87.9615256 13.4347637)",,
"[1131816558, 740829422, 1131816559]",2a Avenida Norte,secondary,False,False,125.35999999999999,yes,"LINESTRING (-87.9601402 13.4347601, -87.9603859 13.4344205, -87.9604585 13.4342955, -87.9605012 13.4341057, -87.9605304 13.4337325)",,
586788536,2a Avenida Norte,secondary,False,False,63.413,,"LINESTRING (-87.9604684 13.4325243, -87.9603737 13.4319615)",,
586788537,3a Calle Oriente,residential,False,False,54.369,,"LINESTRING (-87.9604684 13.4325243, -87.9599657 13.4325266)",,
740832638,,tertiary,False,True,33.722,,"LINESTRING (-87.9604684 13.4325243, -87.96078 13.4325136)",,
1131816558,2a Avenida Norte,secondary,False,True,68.74,,"LINESTRING (-87.9604684 13.4325243, -87.9605207 13.4331404)",,
586788536,2a Avenida Norte,secondary,False,True,63.413,,"LINESTRING (-87.9603737 13.4319615, -87.9604684 13.4325243)",,
740832637,,residential,False,False,51.295,,"LINESTRING (-87.9603737 13.4319615, -87.9599076 13.4320468)",,
740832637,,residential,False,True,42.346,,"LINESTRING (-87.9603737 13.4319615, -87.9607574 13.4318857)",,
586788536,2a Avenida Norte,secondary,False,False,76.907,,"LINESTRING (-87.9603737 13.4319615, -87.9603235 13.4316377, -87.9602815 13.4313388, -87.9602734 13.4312768)",,
740817203,2a Avenida Sur,secondary,False,True,79.654,,"LINESTRING (-87.9602164 13.4305626, -87.9602734 13.4312768)",,
390889466,2a Calle Oriente,tertiary,False,False,42.941,,"LINESTRING (-87.9602164 13.4305626, -87.9599686 13.4305482, -87.9598204 13.4305352)",,
390889466,2a Calle Oriente,tertiary,False,True,53.792,,"LINESTRING (-87.9602164 13.4305626, -87.9603103 13.4305814, -87.9604574 13.4306011, -87.9607097 13.4306194)",,
740817203,2a Avenida Sur,secondary,False,False,103.012,,"LINESTRING (-87.9602164 13.4305626, -87.9601868 13.4301756, -87.9601076 13.4296428)",,
257635995,4a Calle Oriente,tertiary,False,True,65.117,,"LINESTRING (-87.9601076 13.4296428, -87.960706 13.4297074)",,
390889445,4a Calle Oriente,secondary,False,False,100.006,,"LINESTRING (-87.9601076 13.4296428, -87.9591971 13.429486)",,
740817203,2a Avenida Sur,secondary,False,True,103.012,,"LINESTRING (-87.9601076 13.4296428, -87.9601868 13.4301756, -87.9602164 13.4305626)",,
1239562596,2a Avenida Sur,residential,False,False,120.327,,"LINESTRING (-87.9601076 13.4296428, -87.9600739 13.429514, -87.9600382 13.4294379, -87.9597558 13.4290375, -87.9596158 13.4287905, -87.95961 13.4286927)",,
390889439,7a Calle Poniente,residential,False,False,67.083,,"LINESTRING (-87.9621955 13.4338624, -87.9615772 13.4338144)",,
390889439,7a Calle Poniente,residential,False,True,59.825,,"LINESTRING (-87.9621955 13.4338624, -87.9627486 13.4338698)",,
740820667,,residential,False,False,42.689,,"LINESTRING (-87.9621955 13.4338624, -87.9622316 13.4342447)",,
586788534,3a Avenida Norte,residential,False,True,100.595,,"LINESTRING (-87.9621955 13.4338624, -87.9621299 13.4332203, -87.9621149 13.4329613)",,
390889453,7a Calle Oriente,residential,False,True,36.303,,"LINESTRING (-87.9605304 13.4337325, -87.9608659 13.4337224)",,
1131816558,2a Avenida Norte,secondary,False,False,65.847,,"LINESTRING (-87.9605304 13.4337325, -87.9605207 13.4331404)",,
390889453,7a Calle Oriente,residential,False,False,123.92399999999999,,"LINESTRING (-87.9605304 13.4337325, -87.9599597 13.4337157, -87.9598063 13.4337085, -87.9593855 13.4336889)",,
"[740829422, 1131816558, 1131816559]",2a Avenida Norte,secondary,False,True,125.36000000000001,yes,"LINESTRING (-87.9605304 13.4337325, -87.9605012 13.4341057, -87.9604585 13.4342955, -87.9603859 13.4344205, -87.9601402 13.4347601)",,
390889453,7a Calle Oriente,residential,False,False,18.907,,"LINESTRING (-87.9580733 13.4336839, -87.957903 13.4337223)",,
740816178,6a Avenida Norte,residential,False,False,17.098,,"LINESTRING (-87.9580733 13.4336839, -87.9579751 13.4338044)",,
390889453,7a Calle Oriente,residential,False,True,141.988,,"LINESTRING (-87.9580733 13.4336839, -87.9585088 13.4336857, -87.9588318 13.4336715, -87.9591365 13.4336784, -87.9593855 13.4336889)",,
"[740816178, 1221922622, 1221922623]",6a Avenida Norte,residential,False,True,133.86300000000003,yes,"LINESTRING (-87.9580733 13.4336839, -87.95842 13.4331605, -87.9584653 13.4331002, -87.9585072 13.4330446, -87.9586046 13.4329205, -87.9587302 13.4326669)",,
586788529,10a Calle Oriente,residential,False,False,70.197,,"LINESTRING (-87.9606404 13.4271294, -87.9599915 13.4271424)",,
767742841,10a Calle Poniente,tertiary,False,True,68.309,,"LINESTRING (-87.9606404 13.4271294, -87.9612702 13.4270833)",,
257578362,Avenida Pacheco,tertiary,False,False,196.966,,"LINESTRING (-87.9606404 13.4271294, -87.9606268 13.4279765, -87.9606307 13.4284189, -87.9606423 13.4289005)",,
740832639,2a Calle Poniente,residential,False,True,72.904,,"LINESTRING (-87.9607097 13.4306194, -87.9613836 13.4306045)",,
390889466,2a Calle Oriente,tertiary,False,False,53.792,,"LINESTRING (-87.9607097 13.4306194, -87.9604574 13.4306011, -87.9603103 13.4305814, -87.9602164 13.4305626)",,
556071137,Avenida Pacheco,tertiary,False,False,66.358,,"LINESTRING (-87.9607097 13.4306194, -87.960732 13.4311634, -87.9607567 13.4312099)",,
556071137,Avenida Pacheco,tertiary,False,True,105.715,,"LINESTRING (-87.9607097 13.4306194, -87.9607303 13.4305247, -87.9607874 13.4303865, -87.9608316 13.4302815, -87.9608351 13.4302141, -87.9608223 13.430104, -87.9607509 13.4299077, -87.960706 13.4297074)",,
586788530,Calle Dr. Alvarenga,residential,False,False,52.797,,"LINESTRING (-87.9607567 13.4312099, -87.9602734 13.4312768)",,
740817205,Calle Ernestro Cruz,residential,False,True,69.313,,"LINESTRING (-87.9607567 13.4312099, -87.961394 13.4311442)",,
556071137,Avenida Pacheco,tertiary,False,True,66.358,,"LINESTRING (-87.9607567 13.4312099, -87.960732 13.4311634, -87.9607097 13.4306194)",,
586788531,Avenida Dr. Zaldívar,tertiary,False,False,76.506,,"LINESTRING (-87.9607567 13.4312099, -87.9608132 13.4317, -87.9608121 13.4317356, -87.9607917 13.4317912, -87.9607574 13.4318857)",,
390889453,7a Calle Oriente,residential,False,False,36.303,,"LINESTRING (-87.9608659 13.4337224, -87.9605304 13.4337325)",,
390889439,7a Calle Poniente,residential,False,True,78.02799999999999,,"LINESTRING (-87.9608659 13.4337224, -87.9609939 13.4337179, -87.9612317 13.4337397, -87.9614932 13.4337875, -87.9615772 13.4338144)",,
586788531,Avenida Dr. Zaldívar,tertiary,False,False,145.659,,"LINESTRING (-87.9608659 13.4337224, -87.9608678 13.4338708, -87.9609083 13.4341026, -87.9609678 13.4342661, -87.9610205 13.4343864, -87.9611354 13.4344949, -87.9613102 13.4345938, -87.9615256 13.4347637)",,
586788531,Avenida Dr. Zaldívar,tertiary,False,True,71.313,,"LINESTRING (-87.9608659 13.4337224, -87.9608487 13.4335585, -87.9608174 13.4330829)",,
586788531,Avenida Dr. Zaldívar,tertiary,False,True,145.659,,"LINESTRING (-87.9615256 13.4347637, -87.9613102 13.4345938, -87.9611354 13.4344949, -87.9610205 13.4343864, -87.9609678 13.4342661, -87.9609083 13.4341026, -87.9608678 13.4338708, -87.9608659 13.4337224)",,
740817206,1a Avenida Norte,residential,False,True,51.885999999999996,,"LINESTRING (-87.9615256 13.4347637, -87.9615554 13.4346951, -87.961569 13.4346265, -87.9615919 13.4343407, -87.9615906 13.4343051)",,
"[1131820602, 1131820603, 740829421]",11a Calle Oriente,residential,False,False,159.255,yes,"LINESTRING (-87.9615256 13.4347637, -87.9613874 13.4349001, -87.9613123 13.4349363, -87.9612015 13.4349137, -87.9610803 13.4348823, -87.9609552 13.4348802, -87.9607541 13.4348837, -87.9601402 13.4347601)",,
586788528,1a Avenida Sur,residential,False,False,202.265,,"LINESTRING (-87.9612702 13.4270833, -87.9613463 13.4289008)",,
767742841,10a Calle Poniente,tertiary,False,False,68.309,,"LINESTRING (-87.9612702 13.4270833, -87.9606404 13.4271294)",,
390889439,7a Calle Poniente,residential,False,True,67.083,,"LINESTRING (-87.9615772 13.4338144, -87.9621955 13.4338624)",,
390889439,7a Calle Poniente,residential,False,False,78.02799999999999,,"LINESTRING (-87.9615772 13.4338144, -87.9614932 13.4337875, -87.9612317 13.4337397, -87.9609939 13.4337179, -87.9608659 13.4337224)",,
740817206,1a Avenida Norte,residential,False,False,54.586,,"LINESTRING (-87.9615772 13.4338144, -87.961581 13.4340524, -87.9615906 13.4343051)",,
740817206,1a Avenida Norte,residential,False,True,90.159,,"LINESTRING (-87.9615772 13.4338144, -87.9615448 13.4332264, -87.9615358 13.4330046)",,
586788529,10a Calle Oriente,residential,False,True,70.197,,"LINESTRING (-87.9599915 13.4271424, -87.9606404 13.4271294)",,
257578403,2a Avenida Sur,residential,False,True,51.197,,"LINESTRING (-87.9599915 13.4271424, -87.9599934 13.4275022, -87.9599641 13.4275987)",,
257578365,6a Calle Poniente,residential,False,False,76.141,,"LINESTRING (-87.9613463 13.4289008, -87.9606423 13.4289005)",,
586788528,1a Avenida Sur,residential,False,False,98.799,,"LINESTRING (-87.9613463 13.4289008, -87.9613664 13.4297891)",,
586788528,1a Avenida Sur,residential,False,True,202.265,,"LINESTRING (-87.9613463 13.4289008, -87.9612702 13.4270833)",,
257578365,6a Calle Poniente,residential,False,True,95.36699999999999,,"LINESTRING (-87.9613463 13.4289008, -87.9616849 13.4288994, -87.9618272 13.4289077, -87.9619806 13.4289318, -87.9621226 13.4289657, -87.9622167 13.4289956)",,
257578362,Avenida Pacheco,tertiary,False,False,89.987,,"LINESTRING (-87.9606423 13.4289005, -87.960706 13.4297074)",,
257578365,6a Calle Poniente,residential,False,True,76.141,,"LINESTRING (-87.9606423 13.4289005, -87.9613463 13.4289008)",,
740832640,6a Calle Oriente,residential,False,False,61.424,,"LINESTRING (-87.9606423 13.4289005, -87.9600746 13.4288849)",,
257578362,Avenida Pacheco,tertiary,False,True,196.966,,"LINESTRING (-87.9606423 13.4289005, -87.9606307 13.4284189, -87.9606268 13.4279765, -87.9606404 13.4271294)",,
740832640,6a Calle Oriente,residential,False,True,61.424,,"LINESTRING (-87.9600746 13.4288849, -87.9606423 13.4289005)",,
257578367,,residential,False,False,144.358,,"LINESTRING (-87.9645925 13.4333702, -87.964512 13.4332674, -87.9644209 13.4330922, -87.9642851 13.4328643, -87.9641848 13.432763, -87.9640663 13.4326726, -87.9637575 13.4325854, -87.9636493 13.4325555)",,
257633972,,unclassified,False,False,32.864000000000004,,"LINESTRING (-87.9645925 13.4333702, -87.9646309 13.4335283, -87.9646948 13.433646)",,
257633979,,unclassified,False,False,49.907,,"LINESTRING (-87.9645925 13.4333702, -87.9648098 13.433414, -87.9650379 13.4334851)",,
