osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction,bridge
1259690606,7,primary,56,False,False,32.416,"LINESTRING (37.7643616 6.8651543, 37.7646473 6.8652216)",,,
439520111,,primary_link,,True,False,215.033,"LINESTRING (37.7643616 6.8651543, 37.7639205 6.8651069, 37.7637112 6.8650851, 37.7635764 6.8650778, 37.7634403 6.8650633, 37.7633002 6.8650618, 37.7631386 6.8650662, 37.7629354 6.8650809, 37.7627192 6.8651139, 37.7626046 6.8651498, 37.7624379 6.86521)",,,
568996645,,residential,,False,True,112.75,"LINESTRING (37.7607071 6.8674305, 37.7604604 6.86733, 37.7602575 6.8672258, 37.7598137 6.8669451)",,,
1224911456,,primary,,False,False,31.494999999999997,"LINESTRING (37.7607071 6.8674305, 37.7607232 6.8674964, 37.7606656 6.8677041)",,,
1224911456,,primary,,False,True,120.649,"LINESTRING (37.7607071 6.8674305, 37.7605503 6.8669559, 37.7605087 6.8666094, 37.7605152 6.8663729)",,,
187898822,,residential,,False,False,68.675,"LINESTRING (37.7646473 6.8652216, 37.7647096 6.8646071)",,,
1259690606,7,primary,56,False,True,32.416,"LINESTRING (37.7646473 6.8652216, 37.7643616 6.8651543)",,,
1259690606,7,primary,56,False,False,115.90899999999999,"LINESTRING (37.7646473 6.8652216, 37.7650952 6.8653128, 37.7652287 6.8653394, 37.7656759 6.8654306)",,,
190966283,,residential,,False,True,66.262,"LINESTRING (37.7656759 6.8654306, 37.7662761 6.8654267)",,,
1259690606,7,primary,56,False,False,95.083,"LINESTRING (37.7656759 6.8654306, 37.7658288 6.8654952, 37.7659629 6.8655671, 37.7660917 6.8656703, 37.766199 6.8657788, 37.7663369 6.8659541)",,,
1259690606,7,primary,56,False,True,115.909,"LINESTRING (37.7656759 6.8654306, 37.7652287 6.8653394, 37.7650952 6.8653128, 37.7646473 6.8652216)",,,
107395595,,primary,,True,False,8.961,"LINESTRING (37.7616591 6.8641048, 37.7616103 6.8640404)",,,
242914700,,secondary,,True,False,74.802,"LINESTRING (37.7616591 6.8641048, 37.7611068 6.8644945)",,,
141599928,,secondary,,True,False,164.807,"LINESTRING (37.7609568 6.8599678, 37.7596845 6.8607431)",,,
187898748,,secondary,,False,False,76.209,"LINESTRING (37.7609568 6.8599678, 37.761322 6.8605494)",,,
568183222,,tertiary,,False,True,8.902,"LINESTRING (37.7609568 6.8599678, 37.7609007 6.8599103)",,,
187898750,,secondary,,False,False,58.124,"LINESTRING (37.759444 6.8608438, 37.7589876 6.8611044)",,,
242914757,,secondary,,True,False,19.379,"LINESTRING (37.759444 6.8608438, 37.7595713 6.8607238)",,,
187898757,,primary,,True,False,100.685,"LINESTRING (37.7591548 6.8599049, 37.7596363 6.8606739)",,,
187898781,,residential,,False,True,9.271,"LINESTRING (37.7591548 6.8599049, 37.7590822 6.8599468)",,,
568183222,,tertiary,,False,False,8.902,"LINESTRING (37.7609007 6.8599103, 37.7609568 6.8599678)",,,
187898818,,residential,,False,False,23.14,"LINESTRING (37.7633267 6.8598939, 37.7631671 6.8600288)",,,
187898824,,residential,,False,False,94.652,"LINESTRING (37.7633267 6.8598939, 37.7633809 6.8600072, 37.763388 6.8601679, 37.7633152 6.8607282)",,,
187898773,,residential,,False,True,72.73,"LINESTRING (37.7590822 6.8599468, 37.7584808 6.8602138)",,,
187898781,,residential,,False,False,9.271,"LINESTRING (37.7590822 6.8599468, 37.7591548 6.8599049)",,,
187898797,,residential,,False,False,72.708,"LINESTRING (37.7631671 6.8600288, 37.7625308 6.8601975)",,,
187898818,,residential,,False,False,88.01,"LINESTRING (37.7631671 6.8600288, 37.7626383 6.8606211)",,,
187898818,,residential,,False,True,23.14,"LINESTRING (37.7631671 6.8600288, 37.7633267 6.8598939)",,,
187898797,,residential,,False,True,72.708,"LINESTRING (37.7625308 6.8601975, 37.7631671 6.8600288)",,,
187898837,,residential,,False,True,48.574,"LINESTRING (37.7625308 6.8601975, 37.7626383 6.8606211)",,,
187898797,,residential,,False,False,139.199,"LINESTRING (37.7625308 6.8601975, 37.7619441 6.8603965, 37.761322 6.8605494)",,,
187898773,,residential,,False,False,72.73,"LINESTRING (37.7584808 6.8602138, 37.7590822 6.8599468)",,,
187898839,,residential,,False,False,113.743,"LINESTRING (37.7584808 6.8602138, 37.7589876 6.8611044)",,,
187898748,,secondary,,False,False,143.437,"LINESTRING (37.761322 6.8605494, 37.76202 6.8616374)",,,
187898748,,secondary,,False,True,76.209,"LINESTRING (37.761322 6.8605494, 37.7609568 6.8599678)",,,
187898797,,residential,,False,True,139.199,"LINESTRING (37.761322 6.8605494, 37.7619441 6.8603965, 37.7625308 6.8601975)",,,
187898818,,residential,,False,False,132.023,"LINESTRING (37.7626383 6.8606211, 37.76202 6.8616374)",,,
